lv001:001	lv001:001	lv001:001	VERSE	3Ms␣1:1␣
lv001:003	-	ovi	SG.ALL	ovelle␣
lv001:003	-	hän	PERS.SG.NOM	hän␣
lv001:003	-	tuoda	ACT.IMP.3S	tuokoon␣
lv001:003	-	se	DEM.SG.GEN	sen
lv001:003	-	,	PUNC	,␣
lv001:003	-	että	SUBORD	että␣
lv001:003	-	Herra	SG.GEN	Herran␣
lv001:003	-	mieli_suosio	SG.NOM	mielisuosio␣
lv001:003	-	tulla	ACT.COND.3S	tulisi␣
lv001:003	-	hän	PERS.SG.GEN	hänen␣
lv001:003	-	osa	SG.TRA.-3	osaksensa
lv001:003	-	.	PUNC	.␣
lv001:004	lv001:004	lv001:004	VERSE	3Ms␣1:4␣
lv001:004	-	ja	CNJ	Ja␣
lv001:004	-	hän	PERS.SG.NOM	hän␣
lv001:004	-	laskea	ACT.IMP.3S	laskekoon␣
lv001:004	-	käsi	NOM&SGGEN.-3	kätensä␣
lv001:004	-	poltto_uhri_teuras	SG.GEN	polttouhriteuraan␣
lv001:004	-	pää	SG.GEN	pään␣
lv001:004	-	päälle	PREP	päälle
lv001:004	-	;	PUNC	;␣
lv001:004	-	niin	ADV.AD-A	niin␣
lv001:004	-	se	DEM.SG.NOM	se␣
lv001:004	-	olla	COP.ACT.PRES.3S	on␣
lv001:004	-	olla	COP.ACT.PCP1.FUTR	oleva␣
lv001:004	-	otollinen	DER.ADJ.SG.NOM	otollinen␣
lv001:004	-	ja	CNJ	ja␣
lv001:004	-	tuottaa	ACT.PCP1.FUTR	tuottava␣
lv001:004	-	hän	PERS.SG.ALL	hänelle␣
lv001:004	-	sovitus	DER.SG.GEN	sovituksen
lv001:004	-	.	PUNC	.␣
lv001:005	lv001:005	lv001:005	VERSE	3Ms␣1:5␣
lv001:005	-	ja	CNJ	Ja␣
lv001:005	-	hän	PERS.SG.NOM	hän␣
lv001:005	-	teurastaa	ACT.IMP.3S	teurastakoon␣
lv001:005	-	mullikka	ADJ.SG.GEN	mullikan␣
lv001:005	-	Herra	SG.GEN	Herran␣
lv001:005	-	kasvot	PL.GEN	kasvojen␣
lv001:005	-	edessä	PREP	edessä
lv001:005	-	,	PUNC	,␣
lv001:005	-	ja	CNJ	ja␣
lv001:005	-	pappi	PL.NOM	papit
lv001:005	-	,	PUNC	,␣
lv001:005	-	Aaron	PR.SG.GEN	Aaronin␣
lv001:005	-	poika	PL.NOM	pojat
lv001:005	-	,	PUNC	,␣
lv001:005	-	tuoda	ACT.IMP.3P	tuokoot␣
lv001:005	-	veri	SG.GEN	veren␣
lv001:005	-	ja	CNJ	ja␣
lv001:005	-	vihmoa	ACT.IMP.3P	vihmokoot␣
lv001:005	-	veri	SG.GEN	veren␣
lv001:005	-	ympäri	ADV.-3	ympärinsä␣
lv001:005	-	alttari	SG.ALL	alttarille
lv001:005	-	,	PUNC	,␣
lv001:005	-	joka	REL.INDEF.SG.NOM	joka␣
lv001:005	-	olla	COP.ACT.PRES.3S	on␣
lv001:005	-	ilmestys_maja	SG.GEN	ilmestysmajan␣
lv001:005	-	ovi	SG.ADE	ovella
lv001:005	-	.	PUNC	.␣
lv001:006	lv001:006	lv001:006	VERSE	3Ms␣1:6␣
lv001:006	-	ja	CNJ	Ja␣
lv001:006	-	hän	PERS.SG.NOM	hän␣
lv001:006	-	nylkeä	ACT.IMP.3S	nylkeköön␣
lv001:006	-	poltto_uhri_teuras	SG.GEN	polttouhriteuraan␣
lv001:006	-	ja	CNJ	ja␣
lv001:006	-	leikellä	ACT.IMP.3S	leikelköön␣
lv001:006	-	se	DEM.SG.GEN	sen␣
lv001:006	-	määrä_kappale	PL.TRA	määräkappaleiksi
lv001:006	-	.	PUNC	.␣
lv001:007	lv001:007	lv001:007	VERSE	3Ms␣1:7␣
lv001:007	-	ja	CNJ	Ja␣
lv001:007	-	pappi	SG.NOM	pappi␣
lv001:007	-	Aaron	PR.SG.GEN	Aaronin␣
lv001:007	-	poika	PL.NOM	pojat␣
lv001:007	-	tehdä	ACT.IMP.3P	tehkööt␣
lv001:007	-	tuli	SG.GEN	tulen␣
lv001:007	-	alttari	SG.ALL	alttarille␣
lv001:007	-	ja	CNJ	ja␣
lv001:007	-	panna	ACT.IMP.3P	pankoot␣
lv001:007	-	halko	PL.PTV	halkoja␣
lv001:007	-	tuli	SG.ILL	tuleen
lv001:007	-	.	PUNC	.␣
lv001:008	lv001:008	lv001:008	VERSE	3Ms␣1:8␣
lv001:008	-	ja	CNJ	Ja␣
lv001:008	-	pappi	PL.NOM	papit
lv001:008	-	,	PUNC	,␣
lv001:008	-	Aaron	PR.SG.GEN	Aaronin␣
lv001:008	-	poika	PL.NOM	pojat
lv001:008	-	,	PUNC	,␣
lv001:008	-	asettaa	ACT.IMP.3P	asettakoot␣
lv001:008	-	kappale	PL.NOM	kappaleet␣
lv001:008	-	ynnä		ynnä␣
lv001:008	-	pää	SG.GEN	pään␣
lv001:008	-	ja	CNJ	ja␣
lv001:008	-	rasva	SG.GEN	rasvan␣
lv001:008	-	halko	PL.GEN	halkojen␣
lv001:008	-	päälle	PREP	päälle
lv001:008	-	,	PUNC	,␣
lv001:008	-	joka	REL.PL.NOM	jotka␣
lv001:008	-	olla	COP.ACT.PRES.3P	ovat␣
lv001:008	-	tuli	SG.INE	tulessa␣
lv001:008	-	alttari	SG.ADE	alttarilla
lv001:008	-	.	PUNC	.␣
lv001:009	lv001:009	lv001:009	VERSE	3Ms␣1:9␣
lv001:009	-	mutta	CNJ	Mutta␣
lv001:009	-	sisälmykset	PL.NOM	sisälmykset␣
lv001:009	-	ja	CNJ	ja␣
lv001:009	-	jalka	PL.NOM	jalat␣
lv001:009	-	hän	PERS.SG.NOM	hän␣
lv001:009	-	pestä	ACT.IMP.3S	pesköön␣
lv001:009	-	vesi	SG.INE	vedessä
lv001:009	-	,	PUNC	,␣
lv001:009	-	ja	CNJ	ja␣
lv001:009	-	pappi	SG.NOM	pappi␣
lv001:009	-	polttaa	ACT.IMP.3S	polttakoon␣
lv001:009	-	kaikki	INDEF.SG.GEN	kaiken␣
lv001:009	-	alttari	SG.ADE	alttarilla
lv001:009	-	;	PUNC	;␣
lv001:009	-	se	DEM.SG.NOM	se␣
lv001:009	-	olla	COP.ACT.PRES.3S	on␣
lv001:009	-	poltto_uhri	SG.NOM	polttouhri
lv001:009	-	,	PUNC	,␣
lv001:009	-	suloisesti	DER.ADV.POS	suloisesti␣
lv001:009	-	tuoksuva	ADJ.SG.NOM	tuoksuva␣
lv001:009	-	uhri	SG.NOM	uhri␣
lv001:009	-	Herra	SG.ALL	Herralle
lv001:009	-	.	PUNC	.␣
lv001:010	lv001:010	lv001:010	VERSE	3Ms␣1:10␣
lv001:010	-	ja	CNJ	Ja␣
lv001:010	-	jos	SUBORD	jos␣
lv001:010	-	hän	PERS.SG.GEN	hänen␣
lv001:010	-	uhri_lahja	NOM&SGGEN.-3	uhrilahjansa
lv001:010	-	,	PUNC	,␣
lv001:010	-	joka	REL.INDEF.SG.NOM	joka␣
lv001:010	-	olla	COP.ACT.PRES.3S	on␣
lv001:010	-	tarkoittaa	PSS.PCP2.PERF	tarkoitettu␣
lv001:010	-	poltto_uhri	SG.TRA	polttouhriksi
lv001:010	-	,	PUNC	,␣
lv001:010	-	olla	COP.ACT.PRES.3S	on␣
lv001:010	-	ottaa	PSS.PCP2.PERF	otettu␣
lv001:010	-	pikku_karja	SG.ELA	pikkukarjasta
lv001:010	-	,	PUNC	,␣
lv001:010	-	lammas	PL.ELA	lampaista␣
lv001:010	-	tai	CNJ	tai␣
lv001:010	-	vuohi	PL.ELA	vuohista
lv001:010	-	,	PUNC	,␣
lv001:010	-	tuoda	ACT.IMP.3S	tuokoon␣
lv001:010	-	virheetön	DER.ADJ.SG.GEN	virheettömän␣
lv001:010	-	uros_puoli	SG.GEN	urospuolen
lv001:010	-	.	PUNC	.␣
lv001:011	lv001:011	lv001:011	VERSE	3Ms␣1:11␣
lv001:011	-	ja	CNJ	Ja␣
lv001:011	-	teurastaa	ACT.IMP.3S	teurastakoon␣
lv001:011	-	se	DEM.SG.GEN	sen␣
lv001:011	-	alttari	SG.GEN	alttarin␣
lv001:011	-	pohjois_sivu	SG.ADE	pohjoissivulla
lv001:011	-	,	PUNC	,␣
lv001:011	-	Herra	SG.GEN	Herran␣
lv001:011	-	edessä	PREP	edessä
lv001:011	-	;	PUNC	;␣
lv001:011	-	ja	CNJ	ja␣
lv001:011	-	pappi	PL.NOM	papit
lv001:011	-	,	PUNC	,␣
lv001:011	-	Aaron	PR.SG.GEN	Aaronin␣
lv001:011	-	poika	PL.NOM	pojat
lv001:011	-	,	PUNC	,␣
lv001:011	-	vihmoa	ACT.IMP.3P	vihmokoot␣
lv001:011	-	se	DEM.SG.GEN	sen␣
lv001:011	-	veri	SG.GEN	veren␣
lv001:011	-	alttari	SG.ALL	alttarille␣
lv001:011	-	ympäri	ADV.-3	ympärinsä
lv001:011	-	.	PUNC	.␣
lv001:012	lv001:012	lv001:012	VERSE	3Ms␣1:12␣
lv001:012	-	ja	CNJ	Ja␣
lv001:012	-	hän	PERS.SG.NOM	hän␣
lv001:012	-	leikellä	ACT.IMP.3S	leikelköön␣
lv001:012	-	se	DEM.SG.GEN	sen␣
lv001:012	-	määrä_kappale	PL.TRA	määräkappaleiksi
lv001:012	-	,	PUNC	,␣
lv001:012	-	ja	CNJ	ja␣
lv001:012	-	pappi	SG.NOM	pappi␣
lv001:012	-	asettaa	ACT.IMP.3S	asettakoon␣
lv001:012	-	ne	DEM.PL.NOM	ne␣
lv001:012	-	ynnä		ynnä␣
lv001:012	-	pää	SG.GEN	pään␣
lv001:012	-	ja	CNJ	ja␣
lv001:012	-	rasva	SG.GEN	rasvan␣
lv001:012	-	halko	PL.GEN	halkojen␣
lv001:012	-	päälle	PREP	päälle
lv001:012	-	,	PUNC	,␣
lv001:012	-	joka	REL.PL.NOM	jotka␣
lv001:012	-	olla	COP.ACT.PRES.3P	ovat␣
lv001:012	-	tuli	SG.INE	tulessa␣
lv001:012	-	alttari	SG.ADE	alttarilla
lv001:012	-	.	PUNC	.␣
lv001:013	lv001:013	lv001:013	VERSE	3Ms␣1:13␣
lv001:013	-	mutta	CNJ	Mutta␣
lv001:013	-	sisälmykset	PL.NOM	sisälmykset␣
lv001:013	-	ja	CNJ	ja␣
lv001:013	-	jalka	PL.NOM	jalat␣
lv001:013	-	hän	PERS.SG.NOM	hän␣
lv001:013	-	pestä	ACT.IMP.3S	pesköön␣
lv001:013	-	vesi	SG.INE	vedessä
lv001:013	-	,	PUNC	,␣
lv001:013	-	ja	CNJ	ja␣
lv001:013	-	pappi	SG.NOM	pappi␣
lv001:013	-	tuoda	ACT.IMP.3S	tuokoon␣
lv001:013	-	se	DEM.SG.GEN	sen␣
lv001:013	-	kaikki	INDEF.SG.GEN	kaiken␣
lv001:013	-	ja	CNJ	ja␣
lv001:013	-	polttaa	ACT.IMP.3S	polttakoon␣
lv001:013	-	alttari	SG.ADE	alttarilla
lv001:013	-	;	PUNC	;␣
lv001:013	-	se	DEM.SG.NOM	se␣
lv001:013	-	olla	COP.ACT.PRES.3S	on␣
lv001:013	-	poltto_uhri	SG.NOM	polttouhri
lv001:013	-	,	PUNC	,␣
lv001:013	-	suloisesti	DER.ADV.POS	suloisesti␣
lv001:013	-	tuoksuva	ADJ.SG.NOM	tuoksuva␣
lv001:013	-	uhri	SG.NOM	uhri␣
lv001:013	-	Herra	SG.ALL	Herralle
lv001:013	-	.	PUNC	.␣
lv001:014	lv001:014	lv001:014	VERSE	3Ms␣1:14␣
lv001:014	-	ja	CNJ	Ja␣
lv001:014	-	jos	SUBORD	jos␣
lv001:014	-	hän	PERS.SG.GEN	hänen␣
lv001:014	-	uhri_lahja	NOM&SGGEN.-3	uhrilahjansa␣
lv001:014	-	Herra	SG.ALL	Herralle␣
lv001:014	-	olla	COP.ACT.PRES.3S	on␣
lv001:014	-	lintu_poltto_uhri	SG.NOM	lintupolttouhri
lv001:014	-	,	PUNC	,␣
lv001:014	-	tuoda	ACT.IMP.3S	tuokoon␣
lv001:014	-	uhri_lahja	SG.ESS.-3	uhrilahjanaan␣
lv001:014	-	metsä_kyyhkynen	PL.PTV	metsäkyyhkysiä␣
lv001:014	-	tai	CNJ	tai␣
lv001:014	-	kyyhkysen_poika	PL.PTV	kyyhkysenpoikia
lv001:014	-	.	PUNC	.␣
lv001:015	lv001:015	lv001:015	VERSE	3Ms␣1:15␣
lv001:015	-	ja	CNJ	Ja␣
lv001:015	-	pappi	SG.NOM	pappi␣
lv001:015	-	tuoda	ACT.IMP.3S	tuokoon␣
lv001:015	-	se	DEM.SG.GEN	sen␣
lv001:015	-	alttari	SG.ALL	alttarille
lv001:015	-	,	PUNC	,␣
lv001:015	-	vääntää	ACT.IMP.3S	vääntäköön␣
lv001:015	-	se	DEM.SG.ABL	siltä␣
lv001:015	-	niska	PL.NOM	niskat␣
lv001:015	-	poikki	PREP	poikki␣
lv001:015	-	ja	CNJ	ja␣
lv001:015	-	polttaa	ACT.IMP.3S	polttakoon␣
lv001:015	-	se	DEM.SG.GEN	sen␣
lv001:015	-	alttari	SG.ADE	alttarilla
lv001:015	-	,	PUNC	,␣
lv001:015	-	ja	CNJ	ja␣
lv001:015	-	pusertaa	PSS.IMP	puserrettakoon␣
lv001:015	-	se	DEM.SG.GEN	sen␣
lv001:015	-	veri	SG.NOM	veri␣
lv001:015	-	alttari	SG.GEN	alttarin␣
lv001:015	-	seinä	SG.ILL	seinään
lv001:015	-	.	PUNC	.␣
lv001:016	lv001:016	lv001:016	VERSE	3Ms␣1:16␣
lv001:016	-	ja	CNJ	Ja␣
lv001:016	-	hän	PERS.SG.NOM	hän␣
lv001:016	-	ottaa	ACT.IMP.3S	ottakoon␣
lv001:016	-	se	DEM.SG.GEN	sen␣
lv001:016	-	kupu	SG.GEN	kuvun␣
lv001:016	-	rapa	CMT.-3	rapoineen␣
lv001:016	-	pois	ADV	pois␣
lv001:016	-	ja	CNJ	ja␣
lv001:016	-	heittää	ACT.IMP.3S	heittäköön␣
lv001:016	-	se	DEM.SG.GEN	sen␣
lv001:016	-	alttari	SG.GEN	alttarin␣
lv001:016	-	viereen	POST	viereen␣
lv001:016	-	itä_puoli	SG.ALL	itäpuolelle
lv001:016	-	,	PUNC	,␣
lv001:016	-	tuhka_läjä	SG.ALL	tuhkaläjälle
lv001:016	-	.	PUNC	.␣
lv001:017	lv001:017	lv001:017	VERSE	3Ms␣1:17␣
lv001:017	-	sitten	ADV	Sitten␣
lv001:017	-	hän	PERS.SG.NOM	hän␣
lv001:017	-	reväistä	ACT.IMP.3S	reväisköön␣
lv001:017	-	se	DEM.SG.GEN	sen␣
lv001:017	-	auki	ADV	auki␣
lv001:017	-	siipi	PL.GEN	siipien␣
lv001:017	-	kohta	SG.ABL	kohdalta
lv001:017	-	,	PUNC	,␣
lv001:017	-	ne	DEM.PL.PTV	niitä␣
lv001:017	-	kuitenkaan	ADV	kuitenkaan␣
lv001:017	-	irroittaa	INF3.ABE	irroittamatta
lv001:017	-	,	PUNC	,␣
lv001:017	-	ja	CNJ	ja␣
lv001:017	-	pappi	SG.NOM	pappi␣
lv001:017	-	polttaa	ACT.IMP.3S	polttakoon␣
lv001:017	-	se	DEM.SG.GEN	sen␣
lv001:017	-	alttari	SG.ADE	alttarilla␣
lv001:017	-	halko	PL.GEN	halkojen␣
lv001:017	-	päällä	PREP	päällä
lv001:017	-	,	PUNC	,␣
lv001:017	-	joka	REL.PL.NOM	jotka␣
lv001:017	-	olla	COP.ACT.PRES.3P	ovat␣
lv001:017	-	tuli	SG.INE	tulessa
lv001:017	-	;	PUNC	;␣
lv001:017	-	se	DEM.SG.NOM	se␣
lv001:017	-	olla	COP.ACT.PRES.3S	on␣
lv001:017	-	poltto_uhri	SG.NOM	polttouhri
lv001:017	-	,	PUNC	,␣
lv001:017	-	suloisesti	DER.ADV.POS	suloisesti␣
lv001:017	-	tuoksuva	ADJ.SG.NOM	tuoksuva␣
lv001:017	-	uhri	SG.NOM	uhri␣
lv001:017	-	Herra	SG.ALL	Herralle
lv001:017	-	.	PUNC	.
lv001:017	-	"	PUNC.RIGHT	"␣
lv002:001	lv002:001	lv002:001	VERSE	3Ms␣2:1␣
lv002:001	-	"	PUNC.LEFT	"
lv002:001	-	jos	SUBORD	Jos␣
lv002:001	-	joku	INDEF.SG.NOM	joku␣
lv002:001	-	tahtoa	ACT.PRES.3S	tahtoo␣
lv002:001	-	tuoda	INF1.LAT	tuoda␣
lv002:001	-	Herra	SG.ALL	Herralle␣
lv002:001	-	lahja	SG.TRA	lahjaksi␣
lv002:001	-	ruoka_uhri	SG.GEN	ruokauhrin
lv002:001	-	,	PUNC	,␣
lv002:001	-	olla	COP.ACT.IMP.3S	olkoon␣
lv002:001	-	hän	PERS.SG.GEN	hänen␣
lv002:001	-	uhri_lahja	SG.ESS.-3	uhrilahjanaan␣
lv002:001	-	lesty	ADJ.PL.PTV	lestyjä␣
lv002:001	-	jauho	PL.PTV	jauhoja
lv002:001	-	;	PUNC	;␣
lv002:001	-	ja	CNJ	ja␣
lv002:001	-	hän	PERS.SG.NOM	hän␣
lv002:001	-	vuodattaa	DER.ACT.IMP.3S	vuodattakoon␣
lv002:001	-	se	DEM.SG.ILL	siihen␣
lv002:001	-	öljy	SG.PTV	öljyä␣
lv002:001	-	ja	CNJ	ja␣
lv002:001	-	panna	ACT.IMP.3S	pankoon␣
lv002:001	-	se	DEM.SG.GEN	sen␣
lv002:001	-	päälle	PREP	päälle␣
lv002:001	-	suitsuke	SG.PTV	suitsuketta␣
lv002:002	lv002:002	lv002:002	VERSE	3Ms␣2:2␣
lv002:002	-	ja	CNJ	ja␣
lv002:002	-	viedä	ACT.IMP.3S	vieköön␣
lv002:002	-	se	DEM.SG.GEN	sen␣
lv002:002	-	pappi	PL.ALL	papeille
lv002:002	-	,	PUNC	,␣
lv002:002	-	Aaron	PR.SG.GEN	Aaronin␣
lv002:002	-	poika	PL.ALL	pojille
lv002:002	-	,	PUNC	,␣
lv002:002	-	ja	CNJ	ja␣
lv002:002	-	pappi	SG.NOM	pappi␣
lv002:002	-	ottaa	ACT.IMP.3S	ottakoon␣
lv002:002	-	kourallinen	SG.GEN	kourallisen␣
lv002:002	-	ne	DEM.PL.PTV	niitä␣
lv002:002	-	jauho	PL.PTV	jauhoja␣
lv002:002	-	ja	CNJ	ja␣
lv002:002	-	se	DEM.SG.PTV	sitä␣
lv002:002	-	öljy	SG.PTV	öljyä␣
lv002:002	-	ynnä		ynnä␣
lv002:002	-	kaikki	INDEF.SG.GEN	kaiken␣
lv002:002	-	suitsuke	SG.GEN	suitsukkeen␣
lv002:002	-	ja	CNJ	ja␣
lv002:002	-	polttaa	ACT.IMP.3S	polttakoon␣
lv002:002	-	tämä	DEM.SG.GEN	tämän␣
lv002:002	-	alttari_uhri_osa	SG.GEN	alttariuhriosan␣
lv002:002	-	alttari	SG.ADE	alttarilla␣
lv002:002	-	suloisesti	DER.ADV.POS	suloisesti␣
lv002:002	-	tuoksuva	ADJ.SG.ESS	tuoksuvana␣
lv002:002	-	uhri	SG.ESS	uhrina␣
lv002:002	-	Herra	SG.ALL	Herralle
lv002:002	-	.	PUNC	.␣
lv002:003	lv002:003	lv002:003	VERSE	3Ms␣2:3␣
lv002:003	-	mutta	CNJ	Mutta␣
lv002:003	-	se	DEM.SG.NOM	se
lv002:003	-	,	PUNC	,␣
lv002:003	-	mikä	INT.REL.INDEF.SG.NOM	mikä␣
lv002:003	-	jäädä	ACT.PRES.3S	jää␣
lv002:003	-	tähde	SG.TRA	tähteeksi␣
lv002:003	-	ruoka_uhri	SG.ELA	ruokauhrista
lv002:003	-	,	PUNC	,␣
lv002:003	-	olla	COP.ACT.IMP.3S	olkoon␣
lv002:003	-	Aaron	PR.SG.GEN	Aaronin␣
lv002:003	-	ja	CNJ	ja␣
lv002:003	-	hän	PERS.SG.GEN	hänen␣
lv002:003	-	poika	PL.GEN.-3	poikiensa␣
lv002:003	-	oma	ADJ.SG.NOM	oma
lv002:003	-	;	PUNC	;␣
lv002:003	-	se	DEM.SG.NOM	se␣
lv002:003	-	olla	COP.ACT.PRES.3S	on␣
lv002:003	-	korkeasti_pyhä	ADJ.SG.PTV	korkeasti-pyhää
lv002:003	-	,	PUNC	,␣
lv002:003	-	Herra	SG.GEN	Herran␣
lv002:003	-	uhri	SG.PTV	uhria
lv002:003	-	.	PUNC	.␣
lv002:004	lv002:004	lv002:004	VERSE	3Ms␣2:4␣
lv002:004	-	mutta	CNJ	Mutta␣
lv002:004	-	jos	SUBORD	jos␣
lv002:004	-	tahtoa	ACT.PRES.2S	tahdot␣
lv002:004	-	tuoda	INF1.LAT	tuoda␣
lv002:004	-	ruoka_uhri_lahja	SG.GEN	ruokauhrilahjan␣
lv002:004	-	uuni	SG.INE	uunissa␣
lv002:004	-	paistaa:paistettu	PSS.PCP2.SG.ELA	paistetusta
lv002:004	-	,	PUNC	,␣
lv002:004	-	olla	COP.ACT.IMP.3S	olkoon␣
lv002:004	-	uhri	SG.ESS.-2	uhrinasi␣
lv002:004	-	lesty	ADJ.PL.ELA	lestyistä␣
lv002:004	-	jauho	PL.ELA	jauhoista␣
lv002:004	-	valmistaa:valmistettu	PSS.PCP2.PL.NOM	valmistetut
lv002:004	-	,	PUNC	,␣
lv002:004	-	öljy	SG.ILL	öljyyn␣
lv002:004	-	leipoa:leivottu	PSS.PCP2.PL.NOM	leivotut␣
lv002:004	-	happamaton	ADJ.PL.NOM	happamattomat␣
lv002:004	-	kakku	PL.NOM	kakut␣
lv002:004	-	tai	CNJ	tai␣
lv002:004	-	öljy	SG.ADE	öljyllä␣
lv002:004	-	voidella:voideltu	PSS.PCP2.PL.NOM	voidellut␣
lv002:004	-	happamaton	ADJ.PL.NOM	happamattomat␣
lv002:004	-	ohukainen	PL.NOM	ohukaiset
lv002:004	-	.	PUNC	.␣
lv002:005	lv002:005	lv002:005	VERSE	3Ms␣2:5␣
lv002:005	-	jos	SUBORD	Jos␣
lv002:005	-	taas	ADV	taas␣
lv002:005	-	uhri_lahja	NOM&SGGEN.-2	uhrilahjasi␣
lv002:005	-	olla	COP.ACT.PRES.3S	on␣
lv002:005	-	ruoka_uhri	SG.NOM	ruokauhri
lv002:005	-	,	PUNC	,␣
lv002:005	-	joka	REL.INDEF.SG.NOM	joka␣
lv002:005	-	leivin_levy	SG.ADE	leivinlevyllä␣
lv002:005	-	paistaa	PSS.PRES	paistetaan
lv002:005	-	,	PUNC	,␣
lv002:005	-	olla	COP.ACT.IMP.3S	olkoon␣
lv002:005	-	se	DEM.SG.NOM	se␣
lv002:005	-	valmistaa:valmistettu	PSS.PCP2.SG.NOM	valmistettu␣
lv002:005	-	lesty	ADJ.PL.ELA	lestyistä␣
lv002:005	-	jauho	PL.ELA	jauhoista
lv002:005	-	,	PUNC	,␣
lv002:005	-	öljy	SG.ILL	öljyyn␣
lv002:005	-	leipoa:leivottu	PSS.PCP2.SG.NOM	leivottu␣
lv002:005	-	ja	CNJ	ja␣
lv002:005	-	happamaton	ADJ.SG.NOM	happamaton
lv002:005	-	.	PUNC	.␣
lv002:006	lv002:006	lv002:006	VERSE	3Ms␣2:6␣
lv002:006	-	paloitella	ACT.IMP.2S	Paloittele␣
lv002:006	-	se	DEM.SG.NOM	se␣
lv002:006	-	palanen	PL.TRA	palasiksi␣
lv002:006	-	ja	CNJ	ja␣
lv002:006	-	vuodattaa	DER.ACT.PRES.NEG	vuodata␣
lv002:006	-	öljy	SG.PTV	öljyä␣
lv002:006	-	se	DEM.SG.GEN	sen␣
lv002:006	-	päälle	PREP	päälle
lv002:006	-	;	PUNC	;␣
lv002:006	-	se	DEM.SG.NOM	se␣
lv002:006	-	olla	COP.ACT.PRES.3S	on␣
lv002:006	-	ruoka_uhri	SG.NOM	ruokauhri
lv002:006	-	.	PUNC	.␣
lv002:007	lv002:007	lv002:007	VERSE	3Ms␣2:7␣
lv002:007	-	ja	CNJ	Ja␣
lv002:007	-	jos	SUBORD	jos␣
lv002:007	-	uhri_lahja	NOM&SGGEN.-2	uhrilahjasi␣
lv002:007	-	olla	COP.ACT.PRES.3S	on␣
lv002:007	-	ruoka_uhri	SG.NOM	ruokauhri
lv002:007	-	,	PUNC	,␣
lv002:007	-	joka	REL.INDEF.SG.NOM	joka␣
lv002:007	-	paistaa	PSS.PRES	paistetaan␣
lv002:007	-	pannu	SG.INE	pannussa
lv002:007	-	,	PUNC	,␣
lv002:007	-	valmistaa	PSS.IMP	valmistettakoon␣
lv002:007	-	se	DEM.SG.NOM	se␣
lv002:007	-	lesty	ADJ.PL.ELA	lestyistä␣
lv002:007	-	jauho	PL.ELA	jauhoista␣
lv002:007	-	ynnä		ynnä␣
lv002:007	-	öljy	SG.ELA	öljystä
lv002:007	-	.	PUNC	.␣
lv002:008	lv002:008	lv002:008	VERSE	3Ms␣2:8␣
lv002:008	-	ja	CNJ	Ja␣
