2k001:001	2k001:001	2k001:001	VERSE	2Kn␣1:1␣
2k001:003	-	enkeli	SG.NOM	enkeli␣
2k001:003	-	olla	COP.ACT.PAST.3S	oli␣
2k001:003	-	sanoa	ACT.PCP2.PERF	sanonut␣
2k001:003	-	tisbeläinen	DER.ADJ.SG.ALL	tisbeläiselle␣
2k001:003	-	Elia	PR.SG.ALL	Elialle
2k001:003	-	:	PUNC	:␣
2k001:003	-	"	PUNC.LEFT	"
2k001:003	-	nousta	ACT.IMP.2S	Nouse␣
2k001:003	-	ja	CNJ	ja␣
2k001:003	-	mennä	ACT.PRES.NEG	mene␣
2k001:003	-	Samaria	PR.SG.GEN	Samarian␣
2k001:003	-	kuningas	SG.GEN	kuninkaan␣
2k001:003	-	sanan_saattaja	DER.PL.PTV	sanansaattajia␣
2k001:003	-	vastaan	POST	vastaan␣
2k001:003	-	ja	CNJ	ja␣
2k001:003	-	sanoa	ACT.PRES.NEG	sano␣
2k001:003	-	he	PERS.PL.ALL	heille
2k001:003	-	:	PUNC	:␣
2k001:003	-	'	PUNC.LEFT	'
2k001:003	-	ei	NEGV.3S.-CLITIC	Eikö␣
2k001:003	-	olla	COP.ACT.PRES.NEG	ole␣
2k001:003	-	Jumala	SG.PTV	Jumalaa␣
2k001:003	-	Israel	PR.SG.INE	Israelissa
2k001:003	-	,	PUNC	,␣
2k001:003	-	koska	SUBORD	koska␣
2k001:003	-	mennä	ACT.PRES.2P	menette␣
2k001:003	-	kysyä	INF3.ILL	kysymään␣
2k001:003	-	neuvo	SG.PTV	neuvoa␣
2k001:003	-	Baal-Sebub	PR.SG.ABL	Baal-Sebubilta
2k001:003	-	,	PUNC	,␣
2k001:003	-	Ekron	PR.SG.GEN	Ekronin␣
2k001:003	-	jumala	SG.ABL	jumalalta
2k001:003	-	?	PUNC	?
2k001:003	-	'	PUNC.RIGHT	'␣
2k001:004	2k001:004	2k001:004	VERSE	2Kn␣1:4␣
2k001:004	-	sen_tähden	ADV	Sentähden␣
2k001:004	-	sanoa	ACT.PRES.3S	sanoo␣
2k001:004	-	Herra	SG.NOM	Herra␣
2k001:004	-	näin	ADV.AD-A	näin
2k001:004	-	:	PUNC	:␣
2k001:004	-	'	PUNC.LEFT	'
2k001:004	-	vuode	SG.ELA	Vuoteesta
2k001:004	-	,	PUNC	,␣
2k001:004	-	joka	REL.SG.ILL	johon␣
2k001:004	-	olla	COP.ACT.PRES.2S	olet␣
2k001:004	-	nousta	ACT.PCP2.PERF	noussut
2k001:004	-	,	PUNC	,␣
2k001:004	-	ei	NEGV.2S	et␣
2k001:004	-	sinä	PERS.SG.NOM	sinä␣
2k001:004	-	enää	ADV	enää␣
2k001:004	-	astua	ACT.PRES.NEG	astu␣
2k001:004	-	alas	ADV	alas
2k001:004	-	,	PUNC	,␣
2k001:004	-	sillä	SUBORD	sillä␣
2k001:004	-	sinä	PERS.SG.GEN	sinun␣
2k001:004	-	olla	COP.ACT.PRES.3S	on␣
2k001:004	-	kuolla	PSS.PCP1.NECE	kuoltava
2k001:004	-	'	PUNC.RIGHT	'
2k001:004	-	.	PUNC	.
2k001:004	-	"	PUNC.RIGHT	"␣
2k001:004	-	ja	CNJ	Ja␣
2k001:004	-	Elia	PR.SG.NOM	Elia␣
2k001:004	-	lähteä	ACT.PAST.3S	lähti␣
2k001:004	-	tiehensä	DER.ADV.-3	tiehensä
2k001:004	-	.	PUNC	.␣
2k001:005	2k001:005	2k001:005	VERSE	2Kn␣1:5␣
2k001:005	-	kun	SUBORD	Kun␣
2k001:005	-	sanan_saattaja	DER.PL.NOM	sanansaattajat␣
2k001:005	-	sitten	ADV	sitten␣
2k001:005	-	palata	ACT.PAST.3P	palasivat␣
2k001:005	-	kuningas	SG.GEN	kuninkaan␣
2k001:005	-	luo	PREP	luo
2k001:005	-	,	PUNC	,␣
2k001:005	-	kysyä	ACT.PAST.3S	kysyi␣
2k001:005	-	hän	PERS.SG.NOM	hän␣
2k001:005	-	he	PERS.PL.ABL	heiltä
2k001:005	-	:	PUNC	:␣
2k001:005	-	"	PUNC.LEFT	"
2k001:005	-	minkä_tähden	ADV	Minkätähden␣
2k001:005	-	te	PERS.PL.NOM	te␣
2k001:005	-	tulla	ACT.PRES.2P	tulette␣
2k001:005	-	takaisin	ADV	takaisin
2k001:005	-	?	PUNC	?
2k001:005	-	"	PUNC.RIGHT	"␣
2k001:006	2k001:006	2k001:006	VERSE	2Kn␣1:6␣
2k001:006	-	he	PERS.PL.NOM	He␣
2k001:006	-	vastata	ACT.PAST.3P	vastasivat␣
2k001:006	-	hän	PERS.SG.ALL	hänelle
2k001:006	-	:	PUNC	:␣
2k001:006	-	"	PUNC.LEFT	"
2k001:006	-	me	PERS.PL.PTV	Meitä␣
2k001:006	-	vastaan	POST	vastaan␣
2k001:006	-	tulla	ACT.PAST.3S	tuli␣
2k001:006	-	mies	SG.NOM	mies
2k001:006	-	,	PUNC	,␣
2k001:006	-	joka	REL.INDEF.SG.NOM	joka␣
2k001:006	-	sanoa	ACT.PAST.3S	sanoi␣
2k001:006	-	me	PERS.PL.ALL	meille
2k001:006	-	:	PUNC	:␣
2k001:006	-	'	PUNC.LEFT	'
2k001:006	-	mennä	ACT.IMP.2P	Menkää␣
2k001:006	-	takaisin	ADV	takaisin␣
2k001:006	-	kuningas	SG.GEN	kuninkaan␣
2k001:006	-	luo	PREP	luo
2k001:006	-	,	PUNC	,␣
2k001:006	-	joka	REL.INDEF.SG.NOM	joka␣
2k001:006	-	olla	COP.ACT.PRES.3S	on␣
2k001:006	-	te	PERS.PL.ACC	teidät␣
2k001:006	-	lähettää	ACT.PCP2.PERF	lähettänyt
2k001:006	-	,	PUNC	,␣
2k001:006	-	ja	CNJ	ja␣
2k001:006	-	sanoa	ACT.IMP.2P	sanokaa␣
2k001:006	-	hän	PERS.SG.ALL	hänelle
2k001:006	-	:	PUNC	:␣
2k001:006	-	näin	ADV.AD-A	Näin␣
2k001:006	-	sanoa	ACT.PRES.3S	sanoo␣
2k001:006	-	Herra	SG.NOM	Herra
2k001:006	-	:	PUNC	:␣
2k001:006	-	ei	NEGV.3S.-CLITIC	Eikö␣
2k001:006	-	olla	COP.ACT.PRES.NEG	ole␣
2k001:006	-	Jumala	SG.PTV	Jumalaa␣
2k001:006	-	Israel	PR.SG.INE	Israelissa
2k001:006	-	,	PUNC	,␣
2k001:006	-	koska	SUBORD	koska␣
2k001:006	-	sinä	PERS.SG.NOM	sinä␣
2k001:006	-	lähettää	ACT.PRES.2S	lähetät␣
2k001:006	-	kysyä	INF3.ILL	kysymään␣
2k001:006	-	neuvo	SG.PTV	neuvoa␣
2k001:006	-	Baal-Sebub	PR.SG.ABL	Baal-Sebubilta
2k001:006	-	,	PUNC	,␣
2k001:006	-	Ekron	PR.SG.GEN	Ekronin␣
2k001:006	-	jumala	SG.ABL	jumalalta
2k001:006	-	?	PUNC	?␣
2k001:006	-	sen_tähden	ADV	Sentähden␣
2k001:006	-	sinä	PERS.SG.NOM	sinä␣
2k001:006	-	ei	NEGV.2S	et␣
2k001:006	-	enää	ADV	enää␣
2k001:006	-	astua	ACT.PRES.NEG	astu␣
2k001:006	-	alas	ADV	alas␣
2k001:006	-	vuode	SG.ELA	vuoteesta
2k001:006	-	,	PUNC	,␣
2k001:006	-	joka	REL.SG.ILL	johon␣
2k001:006	-	olla	COP.ACT.PRES.2S	olet␣
2k001:006	-	nousta	ACT.PCP2.PERF	noussut
2k001:006	-	,	PUNC	,␣
2k001:006	-	sillä	SUBORD	sillä␣
2k001:006	-	sinä	PERS.SG.GEN	sinun␣
2k001:006	-	olla	COP.ACT.PRES.3S	on␣
2k001:006	-	kuolla	PSS.PCP1.NECE	kuoltava
2k001:006	-	.	PUNC	.
2k001:006	-	'	PUNC.RIGHT	'
2k001:006	-	"	PUNC.RIGHT	"␣
2k001:007	2k001:007	2k001:007	VERSE	2Kn␣1:7␣
2k001:007	-	hän	PERS.SG.NOM	Hän␣
2k001:007	-	kysyä	ACT.PAST.3S	kysyi␣
2k001:007	-	he	PERS.PL.ABL	heiltä
2k001:007	-	:	PUNC	:␣
2k001:007	-	"	PUNC.LEFT	"
2k001:007	-	mikä	INT.REL.SG.GEN	Minkä␣
2k001:007	-	näköinen	ADJ.SG.NOM	näköinen␣
2k001:007	-	olla	COP.ACT.PAST.3S	oli␣
2k001:007	-	mies	SG.NOM	mies
2k001:007	-	,	PUNC	,␣
2k001:007	-	joka	REL.INDEF.SG.NOM	joka␣
2k001:007	-	tulla	ACT.PAST.3S	tuli␣
2k001:007	-	te	PERS.PL.PTV	teitä␣
2k001:007	-	vastaan	POST	vastaan␣
2k001:007	-	ja	CNJ	ja␣
2k001:007	-	puhua	ACT.PAST.3S	puhui␣
2k001:007	-	te	PERS.PL.ALL	teille␣
2k001:007	-	nämä	DEM.PL.PTV	näitä
2k001:007	-	?	PUNC	?
2k001:007	-	"	PUNC.RIGHT	"␣
2k001:008	2k001:008	2k001:008	VERSE	2Kn␣1:8␣
2k001:008	-	he	PERS.PL.NOM	He␣
2k001:008	-	vastata	ACT.PAST.3P	vastasivat␣
2k001:008	-	hän	PERS.SG.ALL	hänelle
2k001:008	-	:	PUNC	:␣
2k001:008	-	"	PUNC.LEFT	"
2k001:008	-	hän	PERS.SG.ADE	Hänellä␣
2k001:008	-	olla	COP.ACT.PAST.3S	oli␣
2k001:008	-	yllä	POST.-3	yllään␣
2k001:008	-	karva_nahka	SG.NOM	karvanahka␣
2k001:008	-	ja	CNJ	ja␣
2k001:008	-	nahka_vyö	SG.NOM	nahkavyö␣
2k001:008	-	vyötäiset	PL.ADE	vyötäisillä
2k001:008	-	"	PUNC.RIGHT	"
2k001:008	-	.	PUNC	.␣
2k001:008	-	silloin	ADV	Silloin␣
2k001:008	-	hän	PERS.SG.NOM	hän␣
2k001:008	-	sanoa	ACT.PAST.3S	sanoi
2k001:008	-	:	PUNC	:␣
2k001:008	-	"	PUNC.LEFT	"
2k001:008	-	se	DEM.SG.NOM	Se␣
2k001:008	-	olla	COP.ACT.PAST.3S	oli␣
2k001:008	-	tisbeläinen	DER.ADJ.SG.NOM	tisbeläinen␣
2k001:008	-	Elia	PR.SG.NOM	Elia
2k001:008	-	"	PUNC.RIGHT	"
2k001:008	-	.	PUNC	.␣
2k001:009	2k001:009	2k001:009	VERSE	2Kn␣1:9␣
2k001:009	-	ja	CNJ	Ja␣
2k001:009	-	hän	PERS.SG.NOM	hän␣
2k001:009	-	lähettää	ACT.PAST.3S	lähetti␣
2k001:009	-	hän	PERS.SG.GEN	hänen␣
2k001:009	-	luokse	PREP.-3	luokseen␣
2k001:009	-	viiden_kymmenen_pää_mies	SG.GEN	viidenkymmenenpäämiehen␣
2k001:009	-	ja	CNJ	ja␣
2k001:009	-	hän	PERS.SG.GEN	hänen␣
2k001:009	-	50	NUM.SG.NOM	viisikymmentä␣
2k001:009	-	mies	SG.PTV.-3	miestänsä
2k001:009	-	.	PUNC	.␣
2k001:009	-	ja	CNJ	Ja␣
2k001:009	-	kun	SUBORD	kun␣
2k001:009	-	tämä	DEM.SG.NOM	tämä␣
2k001:009	-	tulla	ACT.PAST.3S	tuli␣
2k001:009	-	hän	PERS.SG.GEN	hänen␣
2k001:009	-	luokse	PREP.-3	luoksensa
2k001:009	-	,	PUNC	,␣
2k001:009	-	hän	PERS.SG.GEN	hänen␣
2k001:009	-	istua	ACT.INF2.INE.-3	istuessaan␣
2k001:009	-	vuori	SG.GEN	vuoren␣
2k001:009	-	kukkula	SG.ADE	kukkulalla
2k001:009	-	,	PUNC	,␣
2k001:009	-	sanoa	ACT.PAST.3S	sanoi␣
2k001:009	-	hän	PERS.SG.NOM	hän␣
2k001:009	-	hän	PERS.SG.ALL	hänelle
2k001:009	-	:	PUNC	:␣
2k001:009	-	"	PUNC.LEFT	"
2k001:009	-	sinä	PERS.SG.NOM	Sinä␣
2k001:009	-	Jumala	SG.GEN	Jumalan␣
2k001:009	-	mies	SG.NOM	mies
2k001:009	-	,	PUNC	,␣
2k001:009	-	kuningas	SG.NOM	kuningas␣
2k001:009	-	käskeä	ACT.PRES.3S	käskee
2k001:009	-	:	PUNC	:␣
2k001:009	-	tulla	ACT.IMP.2S	Tule␣
2k001:009	-	alas	ADV	alas
2k001:009	-	"	PUNC.RIGHT	"
2k001:009	-	.	PUNC	.␣
2k001:010	2k001:010	2k001:010	VERSE	2Kn␣1:10␣
2k001:010	-	mutta	CNJ	Mutta␣
2k001:010	-	Elia	PR.SG.NOM	Elia␣
2k001:010	-	vastata	ACT.PAST.3S	vastasi␣
2k001:010	-	ja	CNJ	ja␣
2k001:010	-	sanoa	ACT.PAST.3S	sanoi␣
2k001:010	-	viiden_kymmenen_pää_mies	SG.ALL	viidenkymmenenpäämiehelle
2k001:010	-	:	PUNC	:␣
2k001:010	-	"	PUNC.LEFT	"
2k001:010	-	jos	SUBORD	Jos␣
2k001:010	-	minä	PERS.SG.NOM	minä␣
2k001:010	-	olla	COP.ACT.PRES.1S	olen␣
2k001:010	-	Jumala	SG.GEN	Jumalan␣
2k001:010	-	mies	SG.NOM	mies
2k001:010	-	,	PUNC	,␣
2k001:010	-	niin	ADV.AD-A	niin␣
2k001:010	-	tulla	ACT.IMP.3S	tulkoon␣
2k001:010	-	tuli	SG.NOM	tuli␣
2k001:010	-	taivas	SG.ELA	taivaasta␣
2k001:010	-	ja	CNJ	ja␣
2k001:010	-	kuluttaa	DER.ACT.IMP.3S	kuluttakoon␣
2k001:010	-	sinä	PERS.SG.ACC	sinut␣
2k001:010	-	ja	CNJ	ja␣
2k001:010	-	sinä	PERS.SG.GEN	sinun␣
2k001:010	-	50	NUM.SG.NOM	viisikymmentä␣
2k001:010	-	mies	SG.PTV.-2	miestäsi
2k001:010	-	"	PUNC.RIGHT	"
2k001:010	-	.	PUNC	.␣
2k001:010	-	silloin	ADV	Silloin␣
2k001:010	-	tulla	ACT.PAST.3S	tuli␣
2k001:010	-	taivas	SG.ELA	taivaasta␣
2k001:010	-	tuli	SG.NOM	tuli␣
2k001:010	-	ja	CNJ	ja␣
2k001:010	-	kuluttaa	DER.ACT.PAST.3S	kulutti␣
2k001:010	-	hän	PERS.SG.ACC	hänet␣
2k001:010	-	ja	CNJ	ja␣
2k001:010	-	hän	PERS.SG.GEN	hänen␣
2k001:010	-	50	NUM.SG.NOM	viisikymmentä␣
2k001:010	-	mies	SG.PTV.-3	miestänsä
2k001:010	-	.	PUNC	.␣
2k001:011	2k001:011	2k001:011	VERSE	2Kn␣1:11␣
2k001:011	-	hän	PERS.SG.NOM	Hän␣
2k001:011	-	lähettää	ACT.PAST.3S	lähetti␣
2k001:011	-	taas	ADV	taas␣
2k001:011	-	hän	PERS.SG.GEN	hänen␣
2k001:011	-	luokse	PREP.-3	luoksensa␣
2k001:011	-	toinen	INDEF.SG.GEN	toisen␣
2k001:011	-	viiden_kymmenen_pää_mies	SG.GEN	viidenkymmenenpäämiehen␣
2k001:011	-	ja	CNJ	ja␣
2k001:011	-	hän	PERS.SG.GEN	hänen␣
2k001:011	-	50	NUM.SG.NOM	viisikymmentä␣
2k001:011	-	mies	SG.PTV.-3	miestänsä
2k001:011	-	.	PUNC	.␣
2k001:011	-	tämä	DEM.SG.NOM	Tämä␣
2k001:011	-	lausua	ACT.PAST.3S	lausui␣
2k001:011	-	ja	CNJ	ja␣
2k001:011	-	sanoa	ACT.PAST.3S	sanoi␣
2k001:011	-	hän	PERS.SG.ALL	hänelle
2k001:011	-	:	PUNC	:␣
2k001:011	-	"	PUNC.LEFT	"
2k001:011	-	sinä	PERS.SG.NOM	Sinä␣
2k001:011	-	Jumala	SG.GEN	Jumalan␣
2k001:011	-	mies	SG.NOM	mies
2k001:011	-	,	PUNC	,␣
2k001:011	-	näin	ADV.AD-A	näin␣
2k001:011	-	käskeä	ACT.PRES.3S	käskee␣
2k001:011	-	kuningas	SG.NOM	kuningas
2k001:011	-	:	PUNC	:␣
2k001:011	-	tulla	ACT.IMP.2S	Tule␣
2k001:011	-	kiiruusti	ADV	kiiruusti␣
2k001:011	-	alas	ADV	alas
2k001:011	-	"	PUNC.RIGHT	"
2k001:011	-	.	PUNC	.␣
2k001:012	2k001:012	2k001:012	VERSE	2Kn␣1:12␣
2k001:012	-	mutta	CNJ	Mutta␣
2k001:012	-	Elia	PR.SG.NOM	Elia␣
2k001:012	-	vastata	ACT.PAST.3S	vastasi␣
2k001:012	-	ja	CNJ	ja␣
2k001:012	-	sanoa	ACT.PAST.3S	sanoi␣
2k001:012	-	he	PERS.PL.ALL	heille
2k001:012	-	:	PUNC	:␣
2k001:012	-	"	PUNC.LEFT	"
2k001:012	-	jos	SUBORD	Jos␣
2k001:012	-	minä	PERS.SG.NOM	minä␣
2k001:012	-	olla	COP.ACT.PRES.1S	olen␣
2k001:012	-	Jumala	SG.GEN	Jumalan␣
2k001:012	-	mies	SG.NOM	mies
2k001:012	-	,	PUNC	,␣
2k001:012	-	niin	ADV.AD-A	niin␣
2k001:012	-	tulla	ACT.IMP.3S	tulkoon␣
2k001:012	-	tuli	SG.NOM	tuli␣
2k001:012	-	taivas	SG.ELA	taivaasta␣
2k001:012	-	ja	CNJ	ja␣
2k001:012	-	kuluttaa	DER.ACT.IMP.3S	kuluttakoon␣
2k001:012	-	sinä	PERS.SG.ACC	sinut␣
2k001:012	-	ja	CNJ	ja␣
2k001:012	-	sinä	PERS.SG.GEN	sinun␣
2k001:012	-	50	NUM.SG.NOM	viisikymmentä␣
2k001:012	-	mies	SG.PTV.-2	miestäsi
2k001:012	-	"	PUNC.RIGHT	"
2k001:012	-	.	PUNC	.␣
2k001:012	-	silloin	ADV	Silloin␣
2k001:012	-	tulla	ACT.PAST.3S	tuli␣
2k001:012	-	taivas	SG.ELA	taivaasta␣
2k001:012	-	Jumala	SG.GEN	Jumalan␣
2k001:012	-	tuli	SG.NOM	tuli␣
2k001:012	-	ja	CNJ	ja␣
2k001:012	-	kuluttaa	DER.ACT.PAST.3S	kulutti␣
2k001:012	-	hän	PERS.SG.ACC	hänet␣
2k001:012	-	ja	CNJ	ja␣
2k001:012	-	hän	PERS.SG.GEN	hänen␣
2k001:012	-	50	NUM.SG.NOM	viisikymmentä␣
2k001:012	-	mies	SG.PTV.-3	miestänsä
2k001:012	-	.	PUNC	.␣
2k001:013	2k001:013	2k001:013	VERSE	2Kn␣1:13␣
2k001:013	-	hän	PERS.SG.NOM	Hän␣
2k001:013	-	lähettää	ACT.PAST.3S	lähetti␣
2k001:013	-	vielä	ADV	vielä␣
2k001:013	-		ORD.SG.GEN	kolmannen␣
2k001:013	-	viiden_kymmenen_pää_mies	SG.GEN	viidenkymmenenpäämiehen␣
2k001:013	-	ja	CNJ	ja␣
2k001:013	-	hän	PERS.SG.GEN	hänen␣
2k001:013	-	50	NUM.SG.NOM	viisikymmentä␣
2k001:013	-	mies	SG.PTV.-3	miestänsä
2k001:013	-	.	PUNC	.␣
2k001:013	-	ja	CNJ	Ja␣
2k001:013	-	tämä	DEM.SG.NOM	tämä␣
2k001:013	-		ORD.SG.NOM	kolmas␣
2k001:013	-	viiden_kymmenen_pää_mies	SG.NOM	viidenkymmenenpäämies␣
2k001:013	-	mennä	ACT.PAST.3S	meni␣
2k001:013	-	sinne	ADV	sinne
2k001:013	-	,	PUNC	,␣
2k001:013	-	ja	CNJ	ja␣
2k001:013	-	kun	SUBORD	kun␣
2k001:013	-	hän	PERS.SG.NOM	hän␣
2k001:013	-	tulla	ACT.PAST.3S	tuli␣
2k001:013	-	perille	ADV	perille
2k001:013	-	,	PUNC	,␣
2k001:013	-	polvistua	ACT.PAST.3S	polvistui␣
2k001:013	-	hän	PERS.SG.NOM	hän␣
2k001:013	-	Elia	PR.SG.GEN	Elian␣
2k001:013	-	eteen	PREP	eteen␣
2k001:013	-	ja	CNJ	ja␣
2k001:013	-	anoa	ACT.PAST.3S	anoi␣
2k001:013	-	hän	PERS.SG.ABL	häneltä␣
2k001:013	-	armo	SG.PTV	armoa␣
2k001:013	-	ja	CNJ	ja␣
2k001:013	-	sanoa	ACT.PAST.3S	sanoi␣
2k001:013	-	hän	PERS.SG.ALL	hänelle
2k001:013	-	:	PUNC	:␣
2k001:013	-	"	PUNC.LEFT	"
2k001:013	-	sinä	PERS.SG.NOM	Sinä␣
2k001:013	-	Jumala	SG.GEN	Jumalan␣
2k001:013	-	mies	SG.NOM	mies
2k001:013	-	,	PUNC	,␣
2k001:013	-	olla	COP.ACT.IMP.3S	olkoon␣
2k001:013	-	minä	PERS.SG.GEN	minun␣
2k001:013	-	henki	NOM&SGGEN.-1	henkeni␣
2k001:013	-	ja	CNJ	ja␣
2k001:013	-	nämä	DEM.PL.GEN	näiden␣
2k001:013	-	50	NUM.SG.GEN	viidenkymmenen␣
2k001:013	-	palvelija	DER.NOM&SGGEN.-2	palvelijasi␣
2k001:013	-	henki	SG.NOM	henki␣
2k001:013	-	kallis	ADJ.SG.NOM	kallis␣
2k001:013	-	sinä	PERS.SG.GEN	sinun␣
2k001:013	-	silmä	PL.INE.-2	silmissäsi
2k001:013	-	.	PUNC	.␣
2k001:014	2k001:014	2k001:014	VERSE	2Kn␣1:14␣
2k001:014	-	katso	INTJ	Katso
2k001:014	-	,	PUNC	,␣
2k001:014	-	tuli	SG.NOM	tuli␣
2k001:014	-	olla	COP.ACT.PRES.3S	on␣
2k001:014	-	tulla	ACT.PCP2.PERF	tullut␣
2k001:014	-	taivas	SG.ELA	taivaasta␣
2k001:014	-	ja	CNJ	ja␣
2k001:014	-	kuluttaa	DER.ACT.PCP2.PERF	kuluttanut␣
2k001:014	-	ne	DEM.PL.NOM	ne␣
2k001:014	-	2	NUM.SG.NOM	kaksi␣
2k001:014	-		ORD.SG.PTV	ensimmäistä␣
2k001:014	-	viiden_kymmenen_pää_mies	SG.PTV	viidenkymmenenpäämiestä␣
2k001:014	-	ja	CNJ	ja␣
2k001:014	-	he	PERS.PL.GEN	heidän␣
2k001:014	-	50	NUM.SG.NOM	viisikymmentä␣
2k001:014	-	mies	SG.PTV.-3	miestänsä
2k001:014	-	,	PUNC	,␣
2k001:014	-	mutta	CNJ	mutta␣
2k001:014	-	olla	COP.ACT.IMP.3S	olkoon␣
2k001:014	-	minä	PERS.SG.GEN	minun␣
2k001:014	-	henki	NOM&SGGEN.-1	henkeni␣
2k001:014	-	kallis	ADJ.SG.NOM	kallis␣
2k001:014	-	sinä	PERS.SG.GEN	sinun␣
2k001:014	-	silmä	PL.INE.-2	silmissäsi
2k001:014	-	.	PUNC	.
2k001:014	-	"	PUNC.RIGHT	"␣
2k001:015	2k001:015	2k001:015	VERSE	2Kn␣1:15␣
2k001:015	-	ja	CNJ	Ja␣
2k001:015	-	Herra	SG.GEN	Herran␣
2k001:015	-	enkeli	SG.NOM	enkeli␣
2k001:015	-	sanoa	ACT.PAST.3S	sanoi␣
2k001:015	-	Elia	PR.SG.ALL	Elialle
2k001:015	-	:	PUNC	:␣
2k001:015	-	"	PUNC.LEFT	"
2k001:015	-	mennä	ACT.IMP.2S	Mene␣
2k001:015	-	alas	ADV	alas␣
2k001:015	-	hän	PERS.SG.GEN	hänen␣
2k001:015	-	kanssa	POST.-3	kanssaan
2k001:015	-	,	PUNC	,␣
2k001:015	-	älä	NEGV.ACT.IMP.2S	älä␣
2k001:015	-	pelätä	ACT.PRES.NEG	pelkää␣
2k001:015	-	hän	PERS.SG.PTV	häntä
2k001:015	-	"	PUNC.RIGHT	"
2k001:015	-	.	PUNC	.␣
2k001:015	-	niin	ADV.AD-A	Niin␣
2k001:015	-	hän	PERS.SG.NOM	hän␣
2k001:015	-	nousta	ACT.PAST.3S	nousi␣
2k001:015	-	ja	CNJ	ja␣
2k001:015	-	mennä	ACT.PAST.3S	meni␣
2k001:015	-	hän	PERS.SG.GEN	hänen␣
2k001:015	-	kanssa	POST.-3	kanssaan␣
2k001:015	-	kuningas	SG.GEN	kuninkaan␣
2k001:015	-	tykö	POST	tykö
2k001:015	-	.	PUNC	.␣
2k001:016	2k001:016	2k001:016	VERSE	2Kn␣1:16␣
2k001:016	-	ja	CNJ	Ja␣
2k001:016	-	hän	PERS.SG.NOM	hän␣
2k001:016	-	sanoa	ACT.PAST.3S	sanoi␣
2k001:016	-	hän	PERS.SG.ALL	hänelle
2k001:016	-	:	PUNC	:␣
2k001:016	-	"	PUNC.LEFT	"
2k001:016	-	näin	ADV.AD-A	Näin␣
2k001:016	-	sanoa	ACT.PRES.3S	sanoo␣
2k001:016	-	Herra	SG.NOM	Herra
2k001:016	-	:	PUNC	:␣
2k001:016	-	koska	SUBORD	Koska␣
2k001:016	-	lähettää	ACT.PAST.2S	lähetit␣
2k001:016	-	sanan_saattaja	DER.PL.PTV	sanansaattajia␣
2k001:016	-	kysyä	INF3.ILL	kysymään␣
2k001:016	-	neuvo	SG.PTV	neuvoa␣
2k001:016	-	Baal-Sebub	PR.SG.ABL	Baal-Sebubilta
2k001:016	-	,	PUNC	,␣
2k001:016	-	Ekron	PR.SG.GEN	Ekronin␣
2k001:016	-	jumala	SG.ABL	jumalalta
2k001:016	-	,	PUNC	,␣
2k001:016	-	ikään_kuin	SUBORD	ikäänkuin␣
2k001:016	-	Israel	PR.SG.INE	Israelissa␣
2k001:016	-	ei	NEGV.3S	ei␣
