ec001:001	ec001:001	ec001:001	VERSE	Srn␣1:1␣
ec001:007	-	mutta	CNJ	mutta␣
ec001:007	-	meri	SG.NOM	meri␣
ec001:007	-	ei	NEGV.3S	ei␣
ec001:007	-	se	DEM.SG.ELA.-3	siitänsä␣
ec001:007	-	täyttyä	ACT.PRES.NEG	täyty
ec001:007	-	;	PUNC	;␣
ec001:007	-	sama	INDEF.SG.ILL	samaan␣
ec001:007	-	paikka	SG.ILL	paikkaan
ec001:007	-	,	PUNC	,␣
ec001:007	-	joka	REL.SG.ILL	johon␣
ec001:007	-	joki	PL.NOM	joet␣
ec001:007	-	olla	COP.ACT.PRES.3P	ovat␣
ec001:007	-	laskea	ACT.PCP2.PERF	laskeneet
ec001:007	-	,	PUNC	,␣
ec001:007	-	ne	DEM.PL.NOM	ne␣
ec001:007	-	aina	ADV	aina␣
ec001:007	-	edelleen	ADV	edelleen␣
ec001:007	-	laskea	ACT.PRES.3P	laskevat
ec001:007	-	.	PUNC	.␣
ec001:008	ec001:008	ec001:008	VERSE	Srn␣1:8␣
ec001:008	-	kaikki	INDEF.SG.NOM	Kaikki␣
ec001:008	-	tyynni	ADV	tyynni␣
ec001:008	-	itse	REFL.SG.PTV.-3	itseänsä␣
ec001:008	-	väsyttää	DER.ACT.PRES.3S	väsyttää
ec001:008	-	,	PUNC	,␣
ec001:008	-	niin	ADV.AD-A	niin␣
ec001:008	-	ettei	NEGV.3S	ettei␣
ec001:008	-	kukaan	INDEF.SG.NOM	kukaan␣
ec001:008	-	se	DEM.SG.PTV	sitä␣
ec001:008	-	sanoa	INF1.LAT	sanoa␣
ec001:008	-	saattaa	ACT.PRES.NEG	saata
ec001:008	-	.	PUNC	.␣
ec001:008	-	ei	NEGV.3S	Ei␣
ec001:008	-	saada	ACT.PRES.NEG	saa␣
ec001:008	-	silmä	SG.NOM	silmä␣
ec001:008	-	kylläänsä	DER.ADV.-3	kylläänsä␣
ec001:008	-	näkeminen	DER.SG.ELA	näkemisestä␣
ec001:008	-	ei	NEGV.3S.-CLITIC	eikä␣
ec001:008	-	korva	SG.NOM	korva␣
ec001:008	-	täysi	ADJ.SG.PTV.-3	täyttänsä␣
ec001:008	-	kuuleminen	DER.SG.ELA	kuulemisesta
ec001:008	-	.	PUNC	.␣
ec001:009	ec001:009	ec001:009	VERSE	Srn␣1:9␣
ec001:009	-	mikä	INT.REL.SG.PTV	Mitä␣
ec001:009	-	olla	COP.ACT.PRES.3S	on␣
ec001:009	-	olla	COP.ACT.PCP2.PERF	ollut
ec001:009	-	,	PUNC	,␣
ec001:009	-	se	DEM.SG.PTV	sitä␣
ec001:009	-	vasta	ADV.-CLITIC	vastakin␣
ec001:009	-	olla	COP.ACT.PRES.3S	on
ec001:009	-	;	PUNC	;␣
ec001:009	-	ja	CNJ	ja␣
ec001:009	-	mikä	INT.REL.SG.PTV	mitä␣
ec001:009	-	olla	COP.ACT.PRES.3S	on␣
ec001:009	-	tapahtua	ACT.PCP2.PERF	tapahtunut
ec001:009	-	,	PUNC	,␣
ec001:009	-	se	DEM.SG.PTV	sitä␣
ec001:009	-	vasta	ADV.-CLITIC	vastakin␣
ec001:009	-	tapahtua	ACT.PRES.3S	tapahtuu
ec001:009	-	.	PUNC	.␣
ec001:009	-	ei	NEGV.3S	Ei␣
ec001:009	-	olla	COP.ACT.PRES.NEG	ole␣
ec001:009	-	mikään	INDEF.SG.PTV	mitään␣
ec001:009	-	uusi	ADJ.SG.PTV	uutta␣
ec001:009	-	aurinko	SG.GEN	auringon␣
ec001:009	-	alla	PREP	alla
ec001:009	-	.	PUNC	.␣
ec001:010	ec001:010	ec001:010	VERSE	Srn␣1:10␣
ec001:010	-	jos	SUBORD	Jos␣
ec001:010	-	jokin	INDEF.SG.PTV	jotakin␣
ec001:010	-	olla	COP.ACT.PRES.3S	on
ec001:010	-	,	PUNC	,␣
ec001:010	-	joka	REL.SG.ELA	josta␣
ec001:010	-	sanoa	PSS.PRES	sanotaan
ec001:010	-	:	PUNC	:␣
ec001:010	-	"	PUNC.LEFT	"
ec001:010	-	katso	INTJ	Katso
ec001:010	-	,	PUNC	,␣
ec001:010	-	tämä	DEM.SG.NOM	tämä␣
ec001:010	-	olla	COP.ACT.PRES.3S	on␣
ec001:010	-	uusi	ADJ.SG.PTV	uutta
ec001:010	-	"	PUNC.RIGHT	"
ec001:010	-	,	PUNC	,␣
ec001:010	-	niin	ADV.AD-A	niin␣
ec001:010	-	olla	COP.ACT.PRES.3S	on␣
ec001:010	-	se	DEM.SG.PTV	sitä␣
ec001:010	-	kuitenkin	ADV	kuitenkin␣
ec001:010	-	olla	COP.ACT.PCP2.PERF	ollut␣
ec001:010	-	jo	ADV	jo␣
ec001:010	-	ennen	PREP	ennen
ec001:010	-	,	PUNC	,␣
ec001:010	-	ammoinen	ADJ.PL.ESS	ammoisina␣
ec001:010	-	aika	PL.ESS	aikoina
ec001:010	-	,	PUNC	,␣
ec001:010	-	joka	REL.PL.NOM	jotka␣
ec001:010	-	olla	COP.ACT.PRES.3P	ovat␣
ec001:010	-	olla	COP.ACT.PCP2.PERF	olleet␣
ec001:010	-	ennen	PREP	ennen␣
ec001:010	-	me	PERS.PL.PTV	meitä
ec001:010	-	.	PUNC	.␣
ec001:011	ec001:011	ec001:011	VERSE	Srn␣1:11␣
ec001:011	-	ei	NEGV.3S	Ei␣
ec001:011	-	jäädä	ACT.PRES.NEG	jää␣
ec001:011	-	muisto	SG.PTV	muistoa␣
ec001:011	-	esi-isä	PL.ELA	esi-isistä
ec001:011	-	;	PUNC	;␣
ec001:011	-	ei	NEGV.3S.-CLITIC	eikä␣
ec001:011	-	jälkeläinen	PL.ELA.-CLITIC	jälkeläisistäkään
ec001:011	-	,	PUNC	,␣
ec001:011	-	joka	REL.PL.NOM	jotka␣
ec001:011	-	tulla	ACT.PRES.3P	tulevat
ec001:011	-	,	PUNC	,␣
ec001:011	-	jäädä	ACT.IMP.2S	jää␣
ec001:011	-	muisto	SG.PTV	muistoa␣
ec001:011	-	ne	DEM.PL.ALL	niille
ec001:011	-	,	PUNC	,␣
ec001:011	-	joka	REL.PL.NOM	jotka␣
ec001:011	-	he	PERS.PL.GEN	heidän␣
ec001:011	-	jälkeen	PREP.-3	jälkeensä␣
ec001:011	-	tulla	ACT.PRES.3P	tulevat
ec001:011	-	.	PUNC	.␣
ec001:012	ec001:012	ec001:012	VERSE	Srn␣1:12␣
ec001:012	-	minä	PERS.SG.NOM	Minä
ec001:012	-	,	PUNC	,␣
ec001:012	-	saarnaaja	DER.SG.NOM	saarnaaja
ec001:012	-	,	PUNC	,␣
ec001:012	-	olla	COP.ACT.PAST.1S	olin␣
ec001:012	-	Israel	PR.SG.GEN	Israelin␣
ec001:012	-	kuningas	SG.NOM	kuningas␣
ec001:012	-	Jerusalem	PR.SG.INE	Jerusalemissa
ec001:012	-	.	PUNC	.␣
ec001:013	ec001:013	ec001:013	VERSE	Srn␣1:13␣
ec001:013	-	ja	CNJ	Ja␣
ec001:013	-	minä	PERS.SG.NOM	minä␣
ec001:013	-	kääntää	ACT.PAST.1S	käänsin␣
ec001:013	-	sydän	NOM&SGGEN.-1	sydämeni␣
ec001:013	-	viisaus	DER.SG.ADE	viisaudella␣
ec001:013	-	tutkia	INF3.ILL	tutkimaan␣
ec001:013	-	ja	CNJ	ja␣
ec001:013	-	miettiä	INF3.ILL	miettimään␣
ec001:013	-	kaikki	INDEF.SG.PTV	kaikkea
ec001:013	-	,	PUNC	,␣
ec001:013	-	mikä	INT.REL.SG.PTV	mitä␣
ec001:013	-	aurinko	SG.GEN	auringon␣
ec001:013	-	alla	PREP	alla␣
ec001:013	-	tapahtua	ACT.PRES.3S	tapahtuu
ec001:013	-	.	PUNC	.␣
ec001:013	-	tämä	DEM.SG.NOM	Tämä␣
ec001:013	-	olla	COP.ACT.PRES.3S	on␣
ec001:013	-	vaikea	ADJ.SG.NOM	vaikea␣
ec001:013	-	työ	SG.NOM	työ
ec001:013	-	,	PUNC	,␣
ec001:013	-	joka	REL.SG.GEN	jonka␣
ec001:013	-	Jumala	SG.NOM	Jumala␣
ec001:013	-	olla	COP.ACT.PRES.3S	on␣
ec001:013	-	antaa	ACT.PCP2.PERF	antanut␣
ec001:013	-	ihmis_lapsi	PL.ALL	ihmislapsille
ec001:013	-	,	PUNC	,␣
ec001:013	-	he	PERS.PL.GEN	heidän␣
ec001:013	-	se	DEM.SG.ADE	sillä␣
ec001:013	-	itse	REFL.SG.PTV.-3	itseään␣
ec001:013	-	rasittaa	INF1.TRA.-3	rasittaaksensa
ec001:013	-	.	PUNC	.␣
ec001:014	ec001:014	ec001:014	VERSE	Srn␣1:14␣
ec001:014	-	minä	PERS.SG.NOM	Minä␣
ec001:014	-	katsella	ACT.PAST.1S	katselin␣
ec001:014	-	kaikki	INDEF.PL.PTV	kaikkia␣
ec001:014	-	teko	PL.PTV	tekoja
ec001:014	-	,	PUNC	,␣
ec001:014	-	mikä	INT.REL.SG.PTV	mitä␣
ec001:014	-	tehdä	PSS.PRES	tehdään␣
ec001:014	-	aurinko	SG.GEN	auringon␣
ec001:014	-	alla	PREP	alla
ec001:014	-	,	PUNC	,␣
ec001:014	-	ja	CNJ	ja␣
ec001:014	-	katso	INTJ	katso
ec001:014	-	,	PUNC	,␣
ec001:014	-	se	DEM.SG.NOM	se␣
ec001:014	-	olla	COP.ACT.PRES.3S	on␣
ec001:014	-	kaikki	INDEF.SG.NOM	kaikki␣
ec001:014	-	turhuus	DER.SG.PTV	turhuutta␣
ec001:014	-	ja	CNJ	ja␣
ec001:014	-	tuuli	SG.GEN	tuulen␣
ec001:014	-	tavoittelu	DER.SG.PTV	tavoittelua
ec001:014	-	.	PUNC	.␣
ec001:015	ec001:015	ec001:015	VERSE	Srn␣1:15␣
ec001:015	-	väärä	ADJ.SG.NOM	Väärä␣
ec001:015	-	ei	NEGV.3S	ei␣
ec001:015	-	voida	ACT.PRES.NEG	voi␣
ec001:015	-	suoristua	DER.INF1.LAT	suoristua
ec001:015	-	,	PUNC	,␣
ec001:015	-	ei	NEGV.3S.-CLITIC	eikä␣
ec001:015	-	vajaa	ADJ.SG.PTV	vajaata␣
ec001:015	-	voida	ACT.PRES.NEG	voi␣
ec001:015	-	täysi	ADJ.SG.TRA	täydeksi␣
ec001:015	-	laskea	INF1.LAT	laskea
ec001:015	-	.	PUNC	.␣
ec001:016	ec001:016	ec001:016	VERSE	Srn␣1:16␣
ec001:016	-	minä	PERS.SG.NOM	Minä␣
ec001:016	-	puhua	ACT.PAST.1S	puhuin␣
ec001:016	-	sydän	SG.INE.-1	sydämessäni␣
ec001:016	-	näin	ADV.AD-A	näin
ec001:016	-	:	PUNC	:␣
ec001:016	-	minä	PERS.SG.NOM	Minä␣
ec001:016	-	olla	COP.ACT.PRES.1S	olen␣
ec001:016	-	hankkia	ACT.PCP2.PERF	hankkinut␣
ec001:016	-	suuri	ADJ.SG.GEN	suuren␣
ec001:016	-	viisaus	DER.SG.GEN	viisauden␣
ec001:016	-	ja	CNJ	ja␣
ec001:016	-	se	DEM.SG.PTV	sitä␣
ec001:016	-	yhä	ADV	yhä␣
ec001:016	-	lisätä	ACT.PCP2.PERF	lisännyt
ec001:016	-	,	PUNC	,␣
ec001:016	-	jopa	ADV	jopa␣
ec001:016	-	yli	PREP	yli␣
ec001:016	-	kaikki	INDEF.PL.GEN	kaikkien
ec001:016	-	,	PUNC	,␣
ec001:016	-	joka	REL.PL.NOM	jotka␣
ec001:016	-	olla	COP.ACT.PRES.3P	ovat␣
ec001:016	-	ennen	PREP	ennen␣
ec001:016	-	minä	PERS.SG.PTV	minua␣
ec001:016	-	Jerusalem	PR.SG.INE	Jerusalemissa␣
ec001:016	-	hallita	ACT.PCP2.PERF	hallinneet
ec001:016	-	,	PUNC	,␣
ec001:016	-	ja	CNJ	ja␣
ec001:016	-	paljon	ADV.AD-A	paljon␣
ec001:016	-	olla	COP.ACT.PRES.3S	on␣
ec001:016	-	sydän	NOM&SGGEN.-1	sydämeni␣
ec001:016	-	nähdä	ACT.PCP2.PERF	nähnyt␣
ec001:016	-	viisaus	DER.SG.PTV	viisautta␣
ec001:016	-	ja	CNJ	ja␣
ec001:016	-	tieto	SG.PTV	tietoa
ec001:016	-	.	PUNC	.␣
ec001:017	ec001:017	ec001:017	VERSE	Srn␣1:17␣
ec001:017	-	ja	CNJ	Ja␣
ec001:017	-	minä	PERS.SG.NOM	minä␣
ec001:017	-	kääntää	ACT.PAST.1S	käänsin␣
ec001:017	-	sydän	NOM&SGGEN.-1	sydämeni␣
ec001:017	-	tutkia	INF3.ILL	tutkimaan␣
ec001:017	-	viisaus	DER.SG.PTV	viisautta␣
ec001:017	-	ja	CNJ	ja␣
ec001:017	-	tieto	SG.PTV	tietoa
ec001:017	-	,	PUNC	,␣
ec001:017	-	mielettömyys	DER.SG.PTV	mielettömyyttä␣
ec001:017	-	ja	CNJ	ja␣
ec001:017	-	tyhmyys	DER.SG.PTV	tyhmyyttä
ec001:017	-	,	PUNC	,␣
ec001:017	-	ja	CNJ	ja␣
ec001:017	-	minä	PERS.SG.NOM	minä␣
ec001:017	-	tulla	ACT.PAST.1S	tulin␣
ec001:017	-	tietää	INF3.ILL	tietämään
ec001:017	-	,	PUNC	,␣
ec001:017	-	että	SUBORD	että␣
ec001:017	-	se	DEM.SG.NOM.-CLITIC	sekin␣
ec001:017	-	olla	COP.ACT.PAST.3S	oli␣
ec001:017	-	tuuli	SG.GEN	tuulen␣
ec001:017	-	tavoitteleminen	DER.SG.PTV	tavoittelemista
ec001:017	-	.	PUNC	.␣
ec001:018	ec001:018	ec001:018	VERSE	Srn␣1:18␣
ec001:018	-	sillä	SUBORD	Sillä␣
ec001:018	-	mikä	INT.REL.SG.INE	missä␣
ec001:018	-	olla	COP.ACT.PRES.3S	on␣
ec001:018	-	paljon	ADV.AD-A	paljon␣
ec001:018	-	viisaus	DER.SG.PTV	viisautta
ec001:018	-	,	PUNC	,␣
ec001:018	-	siinä	ADV	siinä␣
ec001:018	-	olla	COP.ACT.PRES.3S	on␣
ec001:018	-	paljon	ADV.AD-A	paljon␣
ec001:018	-	suru	SG.PTV	surua
ec001:018	-	;	PUNC	;␣
ec001:018	-	ja	CNJ	ja␣
ec001:018	-	joka	REL.INDEF.SG.NOM	joka␣
ec001:018	-	tieto	SG.PTV	tietoa␣
ec001:018	-	lisätä	ACT.PRES.3S	lisää
ec001:018	-	,	PUNC	,␣
ec001:018	-	se	DEM.SG.NOM	se␣
ec001:018	-	tuska	SG.PTV	tuskaa␣
ec001:018	-	lisätä	ACT.PRES.3S	lisää
ec001:018	-	.	PUNC	.␣
ec002:001	ec002:001	ec002:001	VERSE	Srn␣2:1␣
ec002:001	-	minä	PERS.SG.NOM	Minä␣
ec002:001	-	sanoa	ACT.PAST.1S	sanoin␣
ec002:001	-	sydän	SG.INE.-1	sydämessäni
ec002:001	-	:	PUNC	:␣
ec002:001	-	tulla	ACT.IMP.2S	Tule
ec002:001	-	,	PUNC	,␣
ec002:001	-	minä	PERS.SG.NOM	minä␣
ec002:001	-	tahtoa	ACT.PRES.1S	tahdon␣
ec002:001	-	koetella	DER.INF1.LAT	koetella␣
ec002:001	-	sinä	PERS.SG.PTV	sinua␣
ec002:001	-	ilo	SG.ADE	ilolla
ec002:001	-	,	PUNC	,␣
ec002:001	-	nauttia	ACT.IMP.2S	nauti␣
ec002:001	-	hyvä	ADJ.SG.PTV	hyvää
ec002:001	-	.	PUNC	.␣
ec002:001	-	mutta	CNJ	Mutta␣
ec002:001	-	katso	INTJ	katso
ec002:001	-	,	PUNC	,␣
ec002:001	-	se	DEM.SG.NOM.-CLITIC	sekin␣
ec002:001	-	olla	COP.ACT.PAST.3S	oli␣
ec002:001	-	turhuus	DER.SG.PTV	turhuutta
ec002:001	-	.	PUNC	.␣
ec002:002	ec002:002	ec002:002	VERSE	Srn␣2:2␣
ec002:002	-	nauru	SG.ELA	Naurusta␣
ec002:002	-	minä	PERS.SG.NOM	minä␣
ec002:002	-	sanoa	ACT.PAST.1S	sanoin
ec002:002	-	:	PUNC	:␣
ec002:002	-	"	PUNC.LEFT	"
ec002:002	-	mieletön	DER.ADJ.SG.PTV	Mieletöntä
ec002:002	-	!	PUNC	!
ec002:002	-	"	PUNC.RIGHT	"␣
ec002:002	-	ja	CNJ	ja␣
ec002:002	-	ilo	SG.ELA	ilosta
ec002:002	-	:	PUNC	:␣
ec002:002	-	"	PUNC.LEFT	"
ec002:002	-	mikä	INT.REL.SG.PTV	Mitä␣
ec002:002	-	se	DEM.SG.NOM	se␣
ec002:002	-	toimittaa	DER.ACT.PRES.3S	toimittaa
ec002:002	-	?	PUNC	?
ec002:002	-	"	PUNC.RIGHT	"␣
ec002:003	ec002:003	ec002:003	VERSE	Srn␣2:3␣
ec002:003	-	minä	PERS.SG.NOM	Minä␣
ec002:003	-	miettiä	ACT.PAST.1S	mietin␣
ec002:003	-	mieli	SG.INE.-1	mielessäni␣
ec002:003	-	virkistää	INF1.LAT	virkistää␣
ec002:003	-	ruumis	SG.PTV.-1	ruumistani␣
ec002:003	-	viini	SG.ADE	viinillä␣
ec002:003	-	-	PUNC	-␣
ec002:003	-	kuitenkin	ADV	kuitenkin␣
ec002:003	-	niin	ADV.AD-A	niin
ec002:003	-	,	PUNC	,␣
ec002:003	-	että	SUBORD	että␣
ec002:003	-	sydän	NOM&SGGEN.-1	sydämeni␣
ec002:003	-	harrastaa	ACT.COND.3S	harrastaisi␣
ec002:003	-	viisaus	DER.SG.PTV	viisautta␣
ec002:003	-	-	PUNC	-␣
ec002:003	-	ja	CNJ	ja␣
ec002:003	-	noudattaa	INF1.LAT	noudattaa␣
ec002:003	-	tyhmyys	DER.SG.PTV	tyhmyyttä
ec002:003	-	,	PUNC	,␣
ec002:003	-	kunnes	ADV	kunnes␣
ec002:003	-	saada	ACT.COND.1S	saisin␣
ec002:003	-	nähdä	INF1.LAT	nähdä
ec002:003	-	,	PUNC	,␣
ec002:003	-	mikä	INT.REL.INDEF.SG.NOM	mikä␣
ec002:003	-	olla	COP.ACT.COND.3S	olisi␣
ec002:003	-	ihmis_lapsi	PL.ALL	ihmislapsille␣
ec002:003	-	hyvä	ADJ.SG.NOM	hyvä
ec002:003	-	,	PUNC	,␣
ec002:003	-	he	PERS.PL.GEN	heidän␣
ec002:003	-	tehdä	INF1.TRA.-3	tehdäksensä␣
ec002:003	-	se	DEM.SG.PTV	sitä␣
ec002:003	-	taivas	SG.GEN	taivaan␣
ec002:003	-	alla	PREP	alla␣
ec002:003	-	lyhyt	ADJ.PL.ESS	lyhyinä␣
ec002:003	-	elämä	DER.NOM&SGGEN.-3	elämänsä␣
ec002:003	-	päivä	PL.ESS	päivinä
ec002:003	-	.	PUNC	.␣
ec002:004	ec002:004	ec002:004	VERSE	Srn␣2:4␣
ec002:004	-	minä	PERS.SG.NOM	Minä␣
ec002:004	-	tehdä	ACT.PAST.1S	tein␣
ec002:004	-	suuri	ADJ.PL.PTV	suuria␣
ec002:004	-	työ	PL.PTV	töitä
ec002:004	-	:	PUNC	:␣
ec002:004	-	rakentaa	ACT.PAST.1S	rakensin␣
ec002:004	-	itse	REFL.SG.ALL.-1	itselleni␣
ec002:004	-	talo	PL.PTV	taloja
ec002:004	-	,	PUNC	,␣
ec002:004	-	istuttaa	DER.ACT.PAST.1S	istutin␣
ec002:004	-	itse	REFL.SG.ALL.-1	itselleni␣
ec002:004	-	viini_tarha	PL.PTV	viinitarhoja
ec002:004	-	.	PUNC	.␣
ec002:005	ec002:005	ec002:005	VERSE	Srn␣2:5␣
ec002:005	-	minä	PERS.SG.NOM	Minä␣
ec002:005	-	laittaa	ACT.PAST.1S	laitoin␣
ec002:005	-	itse	REFL.SG.ALL.-1	itselleni␣
ec002:005	-	puu_tarha	PL.PTV	puutarhoja␣
ec002:005	-	ja	CNJ	ja␣
ec002:005	-	puisto	PL.PTV	puistoja␣
ec002:005	-	ja	CNJ	ja␣
ec002:005	-	istuttaa	DER.ACT.PAST.1S	istutin␣
ec002:005	-	ne	DEM.PL.ILL	niihin␣
ec002:005	-	kaikkinainen	ADJ.PL.PTV	kaikkinaisia␣
ec002:005	-	hedelmä_puu	PL.PTV	hedelmäpuita
ec002:005	-	.	PUNC	.␣
ec002:006	ec002:006	ec002:006	VERSE	Srn␣2:6␣
ec002:006	-	minä	PERS.SG.NOM	Minä␣
ec002:006	-	tehdä	ACT.PAST.1S	tein␣
ec002:006	-	itse	REFL.SG.ALL.-1	itselleni␣
ec002:006	-	vesi_lammikko	PL.PTV	vesilammikoita␣
ec002:006	-	kastella	DER.INF1.TRA.-1	kastellakseni␣
ec002:006	-	ne	DEM.PL.ELA	niistä␣
ec002:006	-	metsikkö	PL.PTV	metsiköitä
ec002:006	-	,	PUNC	,␣
ec002:006	-	joka	REL.PL.INE	joissa␣
ec002:006	-	puu	PL.PTV	puita␣
ec002:006	-	kasvaa	ACT.PAST.3S	kasvoi
ec002:006	-	.	PUNC	.␣
ec002:007	ec002:007	ec002:007	VERSE	Srn␣2:7␣
ec002:007	-	minä	PERS.SG.NOM	Minä␣
ec002:007	-	ostaa	ACT.PAST.1S	ostin␣
ec002:007	-	orja	PL.PTV	orjia␣
ec002:007	-	ja	CNJ	ja␣
ec002:007	-	orjatar	PL.PTV	orjattaria
ec002:007	-	,	PUNC	,␣
ec002:007	-	ja	CNJ	ja␣
ec002:007	-	kotona	ADV	kotona␣
ec002:007	-	syntyä:syntynyt	ACT.PCP2.PL.PTV.-CLITIC	syntyneitäkin␣
ec002:007	-	minä	PERS.SG.ADE	minulla␣
ec002:007	-	olla	COP.ACT.PAST.3S	oli
ec002:007	-	;	PUNC	;␣
ec002:007	-	myös	ADV	myös␣
ec002:007	-	olla	COP.ACT.PAST.3S	oli␣
ec002:007	-	minä	PERS.SG.ADE	minulla␣
ec002:007	-	karja	SG.PTV	karjaa
ec002:007	-	,	PUNC	,␣
ec002:007	-	raavas	PL.PTV	raavaita␣
ec002:007	-	ja	CNJ	ja␣
ec002:007	-	lammas	PL.PTV	lampaita
ec002:007	-	,	PUNC	,␣
ec002:007	-	paljon	ADV.AD-A	paljon␣
ec002:007	-	enemmän	ADV	enemmän␣
ec002:007	-	kuin	SUBORD	kuin␣
ec002:007	-	kukaan	INDEF.SG.ADE	kenelläkään␣
ec002:007	-	ne	DEM.PL.ELA	niistä
ec002:007	-	,	PUNC	,␣
ec002:007	-	joka	REL.PL.NOM	jotka␣
ec002:007	-	olla	COP.ACT.PAST.3P	olivat␣
ec002:007	-	olla	COP.ACT.PCP2.PERF	olleet␣
ec002:007	-	ennen	PREP	ennen␣
