zc001:001	zc001:001	zc001:001	VERSE	Sak␣1:1␣
zc001:005	-	isä	NOM&SGGEN.-2	isänne␣
zc001:005	-	-	PUNC	-␣
zc001:005	-	missä	INT.REL.INE	missä␣
zc001:005	-	he	PERS.PL.NOM	he␣
zc001:005	-	olla	COP.ACT.PRES.3P	ovat
zc001:005	-	?	PUNC	?␣
zc001:005	-	ja	CNJ	Ja␣
zc001:005	-	profeetta	PL.NOM	profeetat␣
zc001:005	-	-	PUNC	-␣
zc001:005	-	olla	COP.ACT.PRES.3P.-CLITIC	ovatko␣
zc001:005	-	he	PERS.PL.NOM	he␣
zc001:005	-	elää	ACT.PCP2.PERF	eläneet␣
zc001:005	-	iäti	ADV	iäti
zc001:005	-	?	PUNC	?␣
zc001:006	zc001:006	zc001:006	VERSE	Sak␣1:6␣
zc001:006	-	mutta	CNJ	Mutta␣
zc001:006	-	minä	PERS.SG.GEN	minun␣
zc001:006	-	sana	NOM&SGGEN.-1	sanani␣
zc001:006	-	ja	CNJ	ja␣
zc001:006	-	käsky	NOM&SGGEN.-1	käskyni
zc001:006	-	,	PUNC	,␣
zc001:006	-	joka	REL.PL.NOM	jotka␣
zc001:006	-	minä	PERS.SG.NOM	minä␣
zc001:006	-	olla	COP.ACT.PRES.1S	olen␣
zc001:006	-	säätää	ACT.PCP2.PERF	säätänyt␣
zc001:006	-	palvelija	DER.PL.ALL.-1	palvelijoilleni␣
zc001:006	-	profeetta	PL.ALL	profeetoille␣
zc001:006	-	-	PUNC	-␣
zc001:006	-	ei	NEGV.3P.-CLITIC	eivätkö␣
zc001:006	-	ne	DEM.PL.NOM	ne␣
zc001:006	-	olla	COP.ACT.PRES.NEG	ole␣
zc001:006	-	kohdata	ACT.PAST.PL	kohdanneet␣
zc001:006	-	te	PERS.PL.GEN	teidän␣
zc001:006	-	isä	PL.PTV.-2	isiänne
zc001:006	-	:	PUNC	:␣
zc001:006	-	ja	CNJ	ja␣
zc001:006	-	niin	ADV.AD-A	niin␣
zc001:006	-	he	PERS.PL.NOM	he␣
zc001:006	-	kääntyä	ACT.PAST.3P	kääntyivät␣
zc001:006	-	ja	CNJ	ja␣
zc001:006	-	sanoa	ACT.PAST.3P	sanoivat
zc001:006	-	:	PUNC	:␣
zc001:006	-	'	PUNC.LEFT	'
zc001:006	-	niin_kuin	SUBORD	Niinkuin␣
zc001:006	-	Herra	SG.NOM	Herra␣
zc001:006	-	Sebaot	PR.SG.NOM	Sebaot␣
zc001:006	-	aikoa	ACT.PAST.3S	aikoi␣
zc001:006	-	me	PERS.PL.ALL	meille␣
zc001:006	-	tehdä	INF1.LAT	tehdä
zc001:006	-	,	PUNC	,␣
zc001:006	-	me	PERS.PL.GEN	meidän␣
zc001:006	-	vaellus	DER.NOM&SGGEN.-1	vaelluksemme␣
zc001:006	-	ja	CNJ	ja␣
zc001:006	-	teko	PL.GEN.-1	tekojemme␣
zc001:006	-	mukaan	POST	mukaan
zc001:006	-	,	PUNC	,␣
zc001:006	-	niin	ADV.AD-A	niin␣
zc001:006	-	hän	PERS.SG.NOM	hän␣
zc001:006	-	olla	COP.ACT.PRES.3S	on␣
zc001:006	-	me	PERS.PL.ALL	meille␣
zc001:006	-	tehdä	ACT.PCP2.PERF	tehnyt
zc001:006	-	'	PUNC.RIGHT	'
zc001:006	-	.	PUNC	.
zc001:006	-	"	PUNC.RIGHT	"␣
zc001:007	zc001:007	zc001:007	VERSE	Sak␣1:7␣
zc001:007	-		ORD.SG.ESS	Kahdentenakymmenentenä␣
zc001:007	-		ORD.SG.ESS	neljäntenä␣
zc001:007	-	päivä	SG.ESS	päivänä␣
zc001:007	-		ORD.SG.INE	yhdennessätoista␣
zc001:007	-	kuu	SG.INE	kuussa
zc001:007	-	,	PUNC	,␣
zc001:007	-	joka	REL.INDEF.SG.NOM	joka␣
zc001:007	-	olla	COP.ACT.PRES.3S	on␣
zc001:007	-	sebat-kuu	SG.NOM	sebat-kuu
zc001:007	-	,	PUNC	,␣
zc001:007	-	Daarejaves	PR.SG.GEN	Daarejaveksen␣
zc001:007	-		ORD.SG.ESS	toisena␣
zc001:007	-	vuosi	SG.ESS	vuotena
zc001:007	-	,	PUNC	,␣
zc001:007	-	tulla	ACT.PAST.3S	tuli␣
zc001:007	-	profeetta	SG.NOM	profeetta␣
zc001:007	-	Sakarja	PR.SG.ALL	Sakarjalle
zc001:007	-	,	PUNC	,␣
zc001:007	-	Berekja	PR.SG.GEN	Berekjan␣
zc001:007	-	poika	SG.ALL	pojalle
zc001:007	-	,	PUNC	,␣
zc001:007	-	joka	REL.INDEF.SG.NOM	joka␣
zc001:007	-	olla	COP.ACT.PAST.3S	oli␣
zc001:007	-	Iddo	PR.SG.GEN	Iddon␣
zc001:007	-	poika	SG.NOM	poika
zc001:007	-	,	PUNC	,␣
zc001:007	-	tämä	DEM.SG.NOM	tämä␣
zc001:007	-	Herra	SG.GEN	Herran␣
zc001:007	-	sana	SG.NOM	sana
zc001:007	-	:	PUNC	:␣
zc001:008	zc001:008	zc001:008	VERSE	Sak␣1:8␣
zc001:008	-	minä	PERS.SG.NOM	Minä␣
zc001:008	-	nähdä	ACT.PAST.1S	näin␣
zc001:008	-	yö	SG.ADE	yöllä
zc001:008	-	,	PUNC	,␣
zc001:008	-	katso	INTJ	katso
zc001:008	-	,	PUNC	,␣
zc001:008	-	mies	SG.NOM	mies␣
zc001:008	-	ratsastaa	ACT.PAST.3S	ratsasti␣
zc001:008	-	punaisen_ruskea	ADJ.SG.ADE	punaisenruskealla␣
zc001:008	-	hevonen	SG.ADE	hevosella
zc001:008	-	,	PUNC	,␣
zc001:008	-	ja	CNJ	ja␣
zc001:008	-	hän	PERS.SG.NOM	hän␣
zc001:008	-	seisahtua	ACT.PAST.3S	seisahtui␣
zc001:008	-	myrtti	PL.GEN	myrttien␣
zc001:008	-	keskelle	PREP	keskelle␣
zc001:008	-	laakso	SG.ILL	laaksoon
zc001:008	-	,	PUNC	,␣
zc001:008	-	ja	CNJ	ja␣
zc001:008	-	hän	PERS.SG.GEN	hänen␣
zc001:008	-	jäljessä	PREP.-3	jäljessänsä␣
zc001:008	-	olla	COP.ACT.PAST.3S	oli␣
zc001:008	-	punaisen_ruskea	ADJ.PL.PTV	punaisenruskeita␣
zc001:008	-	ja	CNJ	ja␣
zc001:008	-	punainen	ADJ.PL.PTV	punaisia␣
zc001:008	-	ja	CNJ	ja␣
zc001:008	-	valkea	ADJ.PL.PTV	valkeita␣
zc001:008	-	hevonen	PL.PTV	hevosia
zc001:008	-	.	PUNC	.␣
zc001:009	zc001:009	zc001:009	VERSE	Sak␣1:9␣
zc001:009	-	niin	ADV.AD-A	Niin␣
zc001:009	-	minä	PERS.SG.NOM	minä␣
zc001:009	-	kysyä	ACT.PAST.1S	kysyin
zc001:009	-	:	PUNC	:␣
zc001:009	-	"	PUNC.LEFT	"
zc001:009	-	mikä	INT.REL.SG.PTV	Mitä␣
zc001:009	-	nämä	DEM.PL.NOM	nämä␣
zc001:009	-	olla	COP.ACT.PRES.3P	ovat
zc001:009	-	,	PUNC	,␣
zc001:009	-	Herra	SG.NOM	Herra
zc001:009	-	?	PUNC	?
zc001:009	-	"	PUNC.RIGHT	"␣
zc001:009	-	enkeli	SG.NOM	Enkeli
zc001:009	-	,	PUNC	,␣
zc001:009	-	joka	REL.INDEF.SG.NOM	joka␣
zc001:009	-	puhutella	DER.ACT.PAST.3S	puhutteli␣
zc001:009	-	minä	PERS.SG.PTV	minua
zc001:009	-	,	PUNC	,␣
zc001:009	-	vastata	ACT.PAST.3S	vastasi␣
zc001:009	-	minä	PERS.SG.ALL	minulle
zc001:009	-	:	PUNC	:␣
zc001:009	-	"	PUNC.LEFT	"
zc001:009	-	minä	PERS.SG.NOM	Minä␣
zc001:009	-	näyttää	ACT.PRES.1S	näytän␣
zc001:009	-	sinä	PERS.SG.ALL	sinulle
zc001:009	-	,	PUNC	,␣
zc001:009	-	mikä	INT.REL.SG.PTV	mitä␣
zc001:009	-	ne	DEM.PL.NOM	ne␣
zc001:009	-	olla	COP.ACT.PRES.3P	ovat
zc001:009	-	"	PUNC.RIGHT	"
zc001:009	-	.	PUNC	.␣
zc001:010	zc001:010	zc001:010	VERSE	Sak␣1:10␣
zc001:010	-	ja	CNJ	Ja␣
zc001:010	-	mies	SG.NOM	mies
zc001:010	-	,	PUNC	,␣
zc001:010	-	joka	REL.INDEF.SG.NOM	joka␣
zc001:010	-	seisoa	ACT.PAST.3S	seisoi␣
zc001:010	-	myrtti	PL.GEN	myrttien␣
zc001:010	-	keskellä	PREP	keskellä
zc001:010	-	,	PUNC	,␣
zc001:010	-	lausua	ACT.PAST.3S	lausui␣
zc001:010	-	ja	CNJ	ja␣
zc001:010	-	sanoa	ACT.PAST.3S	sanoi
zc001:010	-	:	PUNC	:␣
zc001:010	-	"	PUNC.LEFT	"
zc001:010	-	nämä	DEM.PL.NOM	Nämä␣
zc001:010	-	olla	COP.ACT.PRES.3P	ovat␣
zc001:010	-	ne	DEM.PL.NOM	ne
zc001:010	-	,	PUNC	,␣
zc001:010	-	joka	REL.PL.NOM	jotka␣
zc001:010	-	Herra	SG.NOM	Herra␣
zc001:010	-	olla	COP.ACT.PRES.3S	on␣
zc001:010	-	lähettää	ACT.PCP2.PERF	lähettänyt␣
zc001:010	-	maa	SG.PTV	maata␣
zc001:010	-	kuljeksia	INF3.ILL	kuljeksimaan
zc001:010	-	"	PUNC.RIGHT	"
zc001:010	-	.	PUNC	.␣
zc001:011	zc001:011	zc001:011	VERSE	Sak␣1:11␣
zc001:011	-	niin	ADV.AD-A	Niin␣
zc001:011	-	ne	DEM.PL.NOM	ne␣
zc001:011	-	vastata	ACT.PAST.3P	vastasivat␣
zc001:011	-	Herra	SG.GEN	Herran␣
zc001:011	-	enkeli	SG.ALL	enkelille
zc001:011	-	,	PUNC	,␣
zc001:011	-	joka	REL.INDEF.SG.NOM	joka␣
zc001:011	-	seisoa	ACT.PAST.3S	seisoi␣
zc001:011	-	myrtti	PL.GEN	myrttien␣
zc001:011	-	keskellä	PREP	keskellä
zc001:011	-	,	PUNC	,␣
zc001:011	-	ja	CNJ	ja␣
zc001:011	-	sanoa	ACT.PAST.3P	sanoivat
zc001:011	-	:	PUNC	:␣
zc001:011	-	"	PUNC.LEFT	"
zc001:011	-	me	PERS.PL.NOM	Me␣
zc001:011	-	olla	COP.ACT.PRES.1P	olemme␣
zc001:011	-	kuljeksia	ACT.PCP2.PERF	kuljeksineet␣
zc001:011	-	maa	SG.PTV	maata
zc001:011	-	,	PUNC	,␣
zc001:011	-	ja	CNJ	ja␣
zc001:011	-	katso	INTJ	katso
zc001:011	-	,	PUNC	,␣
zc001:011	-	koko	ADJ	koko␣
zc001:011	-	maa	SG.NOM	maa␣
zc001:011	-	olla	COP.ACT.PRES.3S	on␣
zc001:011	-	ala	SG.ADE.-3	alallansa␣
zc001:011	-	ja	CNJ	ja␣
zc001:011	-	rauha	SG.INE	rauhassa
zc001:011	-	"	PUNC.RIGHT	"
zc001:011	-	.	PUNC	.␣
zc001:012	zc001:012	zc001:012	VERSE	Sak␣1:12␣
zc001:012	-	ja	CNJ	Ja␣
zc001:012	-	Herra	SG.GEN	Herran␣
zc001:012	-	enkeli	SG.NOM	enkeli␣
zc001:012	-	lausua	ACT.PAST.3S	lausui␣
zc001:012	-	ja	CNJ	ja␣
zc001:012	-	sanoa	ACT.PAST.3S	sanoi
zc001:012	-	:	PUNC	:␣
zc001:012	-	"	PUNC.LEFT	"
zc001:012	-	Herra	SG.NOM	Herra␣
zc001:012	-	Sebaot	PR.SG.NOM	Sebaot
zc001:012	-	,	PUNC	,␣
zc001:012	-	kuinka	ADV	kuinka␣
zc001:012	-	kauan	ADV	kauan␣
zc001:012	-	sinä	PERS.SG.NOM	sinä␣
zc001:012	-	viipyä	ACT.PRES.2S	viivyt␣
zc001:012	-	ei	NEGV.2S.-CLITIC	etkä␣
zc001:012	-	armahtaa	ACT.PRES.NEG	armahda␣
zc001:012	-	Jerusalem	PR.SG.PTV	Jerusalemia␣
zc001:012	-	ja	CNJ	ja␣
zc001:012	-	Juuda	PR.SG.GEN	Juudan␣
zc001:012	-	kaupunki	PL.PTV	kaupunkeja
zc001:012	-	,	PUNC	,␣
zc001:012	-	joka	REL.PL.ALL	joille␣
zc001:012	-	olla	COP.ACT.PRES.2S	olet␣
zc001:012	-	olla	COP.ACT.PCP2.PERF	ollut␣
zc001:012	-	vihainen	ADJ.SG.NOM	vihainen␣
zc001:012	-	nämä	DEM.PL.NOM	nämä␣
zc001:012	-	70	NUM.SG.NOM	seitsemänkymmentä␣
zc001:012	-	vuosi	SG.PTV	vuotta
zc001:012	-	?	PUNC	?
zc001:012	-	"	PUNC.RIGHT	"␣
zc001:013	zc001:013	zc001:013	VERSE	Sak␣1:13␣
zc001:013	-	niin	ADV.AD-A	Niin␣
zc001:013	-	Herra	SG.NOM	Herra␣
zc001:013	-	vastata	ACT.PAST.3S	vastasi␣
zc001:013	-	enkeli	SG.ALL	enkelille
zc001:013	-	,	PUNC	,␣
zc001:013	-	joka	REL.INDEF.SG.NOM	joka␣
zc001:013	-	puhutella	DER.ACT.PAST.3S	puhutteli␣
zc001:013	-	minä	PERS.SG.PTV	minua
zc001:013	-	,	PUNC	,␣
zc001:013	-	ja	CNJ	ja␣
zc001:013	-	lausua	ACT.PAST.3S	lausui␣
zc001:013	-	hyvä	ADJ.PL.PTV	hyviä
zc001:013	-	,	PUNC	,␣
zc001:013	-	lohdullinen	DER.ADJ.PL.PTV	lohdullisia␣
zc001:013	-	sana	PL.PTV	sanoja
zc001:013	-	.	PUNC	.␣
zc001:014	zc001:014	zc001:014	VERSE	Sak␣1:14␣
zc001:014	-	ja	CNJ	Ja␣
zc001:014	-	enkeli	SG.NOM	enkeli
zc001:014	-	,	PUNC	,␣
zc001:014	-	joka	REL.INDEF.SG.NOM	joka␣
zc001:014	-	puhutella	DER.ACT.PAST.3S	puhutteli␣
zc001:014	-	minä	PERS.SG.PTV	minua
zc001:014	-	,	PUNC	,␣
zc001:014	-	sanoa	ACT.PAST.3S	sanoi␣
zc001:014	-	minä	PERS.SG.ALL	minulle
zc001:014	-	:	PUNC	:␣
zc001:014	-	"	PUNC.LEFT	"
zc001:014	-	saarnata	ACT.IMP.2S	Saarnaa␣
zc001:014	-	ja	CNJ	ja␣
zc001:014	-	sanoa	ACT.PRES.NEG	sano
zc001:014	-	:	PUNC	:␣
zc001:014	-	näin	ADV.AD-A	Näin␣
zc001:014	-	sanoa	ACT.PRES.3S	sanoo␣
zc001:014	-	Herra	SG.NOM	Herra␣
zc001:014	-	Sebaot	PR.SG.NOM	Sebaot
zc001:014	-	:	PUNC	:␣
zc001:014	-	minä	PERS.SG.NOM	Minä␣
zc001:014	-	kiivailla	ACT.PRES.1S	kiivailen␣
zc001:014	-	Jerusalem	PR.SG.GEN	Jerusalemin␣
zc001:014	-	ja	CNJ	ja␣
zc001:014	-	Siion	PR.SG.GEN	Siionin␣
zc001:014	-	puolesta	DER.POST	puolesta␣
zc001:014	-	suuri	ADJ.SG.ADE	suurella␣
zc001:014	-	kiivaus	DER.SG.ADE	kiivaudella
zc001:014	-	.	PUNC	.␣
zc001:015	zc001:015	zc001:015	VERSE	Sak␣1:15␣
zc001:015	-	suuri	ADJ.SG.ADE	Suurella␣
zc001:015	-	viha	SG.ADE	vihalla␣
zc001:015	-	minä	PERS.SG.NOM	minä␣
zc001:015	-	olla	COP.ACT.PRES.1S	olen␣
zc001:015	-	vihastua	ACT.PCP2.PERF	vihastunut␣
zc001:015	-	suruton	DER.ADJ.PL.ILL	suruttomiin␣
zc001:015	-	pakana	PL.ILL	pakanoihin
zc001:015	-	,	PUNC	,␣
zc001:015	-	joka	REL.PL.NOM	jotka
zc001:015	-	,	PUNC	,␣
zc001:015	-	kun	SUBORD	kun␣
zc001:015	-	minä	PERS.SG.NOM	minä␣
zc001:015	-	vähän	ADV	vähän␣
zc001:015	-	vihastua	ACT.PAST.1S	vihastuin
zc001:015	-	,	PUNC	,␣
zc001:015	-	auttaa	ACT.PAST.3P	auttoivat␣
zc001:015	-	onnettomuus	DER.SG.PTV	onnettomuutta␣
zc001:015	-	tapahtua	INF3.ILL	tapahtumaan
zc001:015	-	.	PUNC	.␣
zc001:016	zc001:016	zc001:016	VERSE	Sak␣1:16␣
zc001:016	-	sen_tähden	ADV	Sentähden␣
zc001:016	-	sanoa	ACT.PRES.3S	sanoo␣
zc001:016	-	Herra	SG.NOM	Herra␣
zc001:016	-	näin	ADV.AD-A	näin
zc001:016	-	:	PUNC	:␣
zc001:016	-	minä	PERS.SG.NOM	Minä␣
zc001:016	-	kääntyä	ACT.PRES.1S	käännyn␣
zc001:016	-	Jerusalem	PR.SG.GEN	Jerusalemin␣
zc001:016	-	puoleen	POST	puoleen␣
zc001:016	-	armahtavaisuus	DER.SG.INE	armahtavaisuudessa
zc001:016	-	.	PUNC	.␣
zc001:016	-	minä	PERS.SG.GEN	Minun␣
zc001:016	-	temppeli	NOM&SGGEN.-1	temppelini␣
zc001:016	-	siellä	ADV	siellä␣
zc001:016	-	rakentaa	PSS.PRES	rakennetaan
zc001:016	-	,	PUNC	,␣
zc001:016	-	sanoa	ACT.PRES.3S	sanoo␣
zc001:016	-	Herra	SG.NOM	Herra␣
zc001:016	-	Sebaot	PR.SG.NOM	Sebaot
zc001:016	-	,	PUNC	,␣
zc001:016	-	ja	CNJ	ja␣
zc001:016	-	mitta_nuora	SG.NOM	mittanuora␣
zc001:016	-	jännittää	PSS.PRES	jännitetään␣
zc001:016	-	Jerusalem	PR.SG.GEN	Jerusalemin␣
zc001:016	-	ylitse	PREP	ylitse
zc001:016	-	.	PUNC	.␣
zc001:017	zc001:017	zc001:017	VERSE	Sak␣1:17␣
zc001:017	-	saarnata	ACT.IMP.2S	Saarnaa␣
zc001:017	-	vielä	ADV	vielä␣
zc001:017	-	ja	CNJ	ja␣
zc001:017	-	sanoa	ACT.PRES.NEG	sano
zc001:017	-	:	PUNC	:␣
zc001:017	-	näin	ADV.AD-A	Näin␣
zc001:017	-	sanoa	ACT.PRES.3S	sanoo␣
zc001:017	-	Herra	SG.NOM	Herra␣
zc001:017	-	Sebaot	PR.SG.NOM	Sebaot
zc001:017	-	:	PUNC	:␣
zc001:017	-	vielä	ADV	Vielä␣
zc001:017	-	minä	PERS.SG.GEN	minun␣
zc001:017	-	kaupunki	NOM&SGGEN.-1	kaupunkini␣
zc001:017	-	olla	COP.ACT.PRES.3P	ovat␣
zc001:017	-	hyvyys	SG.ELA	hyvyydestä␣
zc001:017	-	ylitse_vuotavainen	DER.ADJ.PL.NOM	ylitsevuotavaiset
zc001:017	-	,	PUNC	,␣
zc001:017	-	ja	CNJ	ja␣
zc001:017	-	vielä	ADV	vielä␣
zc001:017	-	Herra	SG.NOM	Herra␣
zc001:017	-	lohduttaa	ACT.PRES.3S	lohduttaa␣
zc001:017	-	Siion	PR.SG.GEN	Siionin␣
zc001:017	-	ja	CNJ	ja␣
zc001:017	-	valita	ACT.PRES.3S	valitsee␣
zc001:017	-	vielä	ADV	vielä␣
zc001:017	-	Jerusalem	PR.SG.GEN	Jerusalemin
zc001:017	-	.	PUNC	.
zc001:017	-	"	PUNC.RIGHT	"␣
zc001:018	zc002:001	zc001:018	VERSE.SHIFT	Sak␣1:18␣
zc001:018	-	ja	CNJ	Ja␣
zc001:018	-	minä	PERS.SG.NOM	minä␣
zc001:018	-	nostaa	ACT.PAST.1S	nostin␣
zc001:018	-	silmä	NOM&SGGEN.-1	silmäni␣
zc001:018	-	ja	CNJ	ja␣
zc001:018	-	katsoa	ACT.PAST.1S	katsoin
zc001:018	-	.	PUNC	.␣
zc001:018	-	ja	CNJ	Ja␣
zc001:018	-	katso	INTJ	katso
zc001:018	-	:	PUNC	:␣
zc001:018	-	4	NUM.SG.NOM	neljä␣
zc001:018	-	sarvi	SG.PTV	sarvea
zc001:018	-	.	PUNC	.␣
zc001:019	zc002:002	zc001:019	VERSE.SHIFT	Sak␣1:19␣
zc001:019	-	ja	CNJ	Ja␣
zc001:019	-	minä	PERS.SG.NOM	minä␣
zc001:019	-	sana	PL.INS	sanoin␣
zc001:019	-	enkeli	SG.ALL	enkelille
zc001:019	-	,	PUNC	,␣
zc001:019	-	joka	REL.INDEF.SG.NOM	joka␣
zc001:019	-	puhutella	DER.ACT.PAST.3S	puhutteli␣
zc001:019	-	minä	PERS.SG.PTV	minua
zc001:019	-	:	PUNC	:␣
zc001:019	-	"	PUNC.LEFT	"
zc001:019	-	mikä	INT.REL.SG.PTV	Mitä␣
zc001:019	-	nämä	DEM.PL.NOM	nämä␣
zc001:019	-	olla	COP.ACT.PRES.3P	ovat
zc001:019	-	?	PUNC	?
zc001:019	-	"	PUNC.RIGHT	"␣
zc001:019	-	niin	ADV.AD-A	Niin␣
zc001:019	-	hän	PERS.SG.NOM	hän␣
zc001:019	-	sanoa	ACT.PAST.3S	sanoi␣
zc001:019	-	minä	PERS.SG.ALL	minulle
zc001:019	-	:	PUNC	:␣
zc001:019	-	"	PUNC.LEFT	"
zc001:019	-	nämä	DEM.PL.NOM	Nämä␣
zc001:019	-	olla	COP.ACT.PRES.3P	ovat␣
zc001:019	-	ne	DEM.PL.NOM	ne␣
zc001:019	-	sarvi	PL.NOM	sarvet
zc001:019	-	,	PUNC	,␣
zc001:019	-	joka	REL.PL.NOM	jotka␣
zc001:019	-	olla	COP.ACT.PRES.3P	ovat␣
zc001:019	-	hajottaa	ACT.PCP2.PERF	hajottaneet␣
zc001:019	-	Juuda	PR.SG.GEN	Juudan␣
zc001:019	-	ja	CNJ	ja␣
zc001:019	-	Israel	PR.SG.GEN	Israelin␣
zc001:019	-	ja	CNJ	ja␣
zc001:019	-	Jerusalem	PR.SG.GEN	Jerusalemin
zc001:019	-	"	PUNC.RIGHT	"
zc001:019	-	.	PUNC	.␣
zc001:020	zc002:003	zc001:020	VERSE.SHIFT	Sak␣1:20␣
zc001:020	-	sitten	ADV	Sitten␣
zc001:020	-	Herra	SG.NOM	Herra␣
zc001:020	-	näyttää	ACT.PAST.3S	näytti␣
zc001:020	-	minä	PERS.SG.ALL	minulle␣
zc001:020	-	4	NUM.SG.NOM	neljä␣
zc001:020	-	seppä	SG.PTV	seppää
zc001:020	-	.	PUNC	.␣
zc001:021	zc002:004	zc001:021	VERSE.SHIFT	Sak␣1:21␣
zc001:021	-	minä	PERS.SG.NOM	Minä␣
zc001:021	-	sana	PL.INS	sanoin
zc001:021	-	:	PUNC	:␣
zc001:021	-	"	PUNC.LEFT	"
zc001:021	-	mikä	INT.REL.SG.PTV	Mitä␣
