gn001:001	gn001:001	gn001:001	VERSE	1Ms␣1:1␣
gn001:011	-	joka	REL.PL.NOM	jotka␣
gn001:011	-	laji	PL.GEN.-3	lajiensa␣
gn001:011	-	mukaan	POST	mukaan␣
gn001:011	-	kantaa	ACT.PRES.3P	kantavat␣
gn001:011	-	maa	SG.GEN	maan␣
gn001:011	-	päällä	PREP	päällä␣
gn001:011	-	hedelmä	SG.PTV	hedelmää
gn001:011	-	,	PUNC	,␣
gn001:011	-	joka	REL.SG.INE	jossa␣
gn001:011	-	ne	DEM.PL.GEN	niiden␣
gn001:011	-	siemen	SG.NOM	siemen␣
gn001:011	-	olla	COP.ACT.PRES.3S	on
gn001:011	-	"	PUNC.RIGHT	"
gn001:011	-	.	PUNC	.␣
gn001:011	-	ja	CNJ	Ja␣
gn001:011	-	tapahtua	ACT.PAST.3S	tapahtui␣
gn001:011	-	niin	ADV.AD-A	niin
gn001:011	-	:	PUNC	:␣
gn001:012	gn001:012	gn001:012	VERSE	1Ms␣1:12␣
gn001:012	-	maa	SG.NOM	maa␣
gn001:012	-	tuottaa	ACT.PAST.3S	tuotti␣
gn001:012	-	vihanta	ADJ.SG.PTV	vihantaa
gn001:012	-	,	PUNC	,␣
gn001:012	-	ruoho	PL.PTV	ruohoja
gn001:012	-	,	PUNC	,␣
gn001:012	-	joka	REL.PL.NOM	jotka␣
gn001:012	-	tehdä	ACT.PAST.3P	tekivät␣
gn001:012	-	siemen	SG.PTV	siementä␣
gn001:012	-	laji	PL.GEN.-3	lajiensa␣
gn001:012	-	mukaan	POST	mukaan
gn001:012	-	,	PUNC	,␣
gn001:012	-	ja	CNJ	ja␣
gn001:012	-	puu	PL.PTV	puita
gn001:012	-	,	PUNC	,␣
gn001:012	-	joka	REL.PL.NOM	jotka␣
gn001:012	-	laji	PL.GEN.-3	lajiensa␣
gn001:012	-	mukaan	POST	mukaan␣
gn001:012	-	kantaa	ACT.PAST.3P	kantoivat␣
gn001:012	-	hedelmä	SG.PTV	hedelmää
gn001:012	-	,	PUNC	,␣
gn001:012	-	joka	REL.SG.INE	jossa␣
gn001:012	-	ne	DEM.PL.GEN	niiden␣
gn001:012	-	siemen	SG.NOM	siemen␣
gn001:012	-	olla	COP.ACT.PAST.3S	oli
gn001:012	-	.	PUNC	.␣
gn001:012	-	ja	CNJ	Ja␣
gn001:012	-	Jumala	SG.NOM	Jumala␣
gn001:012	-	nähdä	ACT.PAST.3S	näki
gn001:012	-	,	PUNC	,␣
gn001:012	-	että	SUBORD	että␣
gn001:012	-	se	DEM.SG.NOM	se␣
gn001:012	-	olla	COP.ACT.PAST.3S	oli␣
gn001:012	-	hyvä	ADJ.SG.NOM	hyvä
gn001:012	-	.	PUNC	.␣
gn001:013	gn001:013	gn001:013	VERSE	1Ms␣1:13␣
gn001:013	-	ja	CNJ	Ja␣
gn001:013	-	tulla	ACT.PAST.3S	tuli␣
gn001:013	-	ehtoo	SG.NOM	ehtoo
gn001:013	-	,	PUNC	,␣
gn001:013	-	ja	CNJ	ja␣
gn001:013	-	tulla	ACT.PAST.3S	tuli␣
gn001:013	-	aamu	SG.NOM	aamu
gn001:013	-	,	PUNC	,␣
gn001:013	-		ORD.SG.NOM	kolmas␣
gn001:013	-	päivä	SG.NOM	päivä
gn001:013	-	.	PUNC	.␣
gn001:014	gn001:014	gn001:014	VERSE	1Ms␣1:14␣
gn001:014	-	ja	CNJ	Ja␣
gn001:014	-	Jumala	SG.NOM	Jumala␣
gn001:014	-	sanoa	ACT.PAST.3S	sanoi
gn001:014	-	:	PUNC	:␣
gn001:014	-	"	PUNC.LEFT	"
gn001:014	-	tulla	ACT.IMP.3P	Tulkoot␣
gn001:014	-	valo	PL.NOM	valot␣
gn001:014	-	taivaan_vahvuus	DER.SG.ILL	taivaanvahvuuteen␣
gn001:014	-	erottaa	INF3.ILL	erottamaan␣
gn001:014	-	päivä	SG.PTV	päivää␣
gn001:014	-	yö	SG.ELA	yöstä
gn001:014	-	,	PUNC	,␣
gn001:014	-	ja	CNJ	ja␣
gn001:014	-	olla	COP.ACT.IMP.3P	olkoot␣
gn001:014	-	ne	DEM.PL.NOM	ne␣
gn001:014	-	merkki	PL.ESS	merkkeinä␣
gn001:014	-	osoittaa	INF3.INE	osoittamassa␣
gn001:014	-	aika	PL.PTV	aikoja
gn001:014	-	,	PUNC	,␣
gn001:014	-	päivä	PL.PTV	päiviä␣
gn001:014	-	ja	CNJ	ja␣
gn001:014	-	vuosi	PL.PTV	vuosia
gn001:014	-	,	PUNC	,␣
gn001:015	gn001:015	gn001:015	VERSE	1Ms␣1:15␣
gn001:015	-	ja	CNJ	ja␣
gn001:015	-	olla	COP.ACT.IMP.3P	olkoot␣
gn001:015	-	valo	PL.ESS	valoina␣
gn001:015	-	taivaan_vahvuus	DER.SG.ADE	taivaanvahvuudella␣
gn001:015	-	paistaa	INF3.INE	paistamassa␣
gn001:015	-	maa	SG.GEN	maan␣
gn001:015	-	päälle	PREP	päälle
gn001:015	-	"	PUNC.RIGHT	"
gn001:015	-	.	PUNC	.␣
gn001:015	-	ja	CNJ	Ja␣
gn001:015	-	tapahtua	ACT.PAST.3S	tapahtui␣
gn001:015	-	niin	ADV.AD-A	niin
gn001:015	-	:	PUNC	:␣
gn001:016	gn001:016	gn001:016	VERSE	1Ms␣1:16␣
gn001:016	-	Jumala	SG.NOM	Jumala␣
gn001:016	-	tehdä	ACT.PAST.3S	teki␣
gn001:016	-	2	NUM.SG.NOM	kaksi␣
gn001:016	-	suuri	ADJ.SG.PTV	suurta␣
gn001:016	-	valo	SG.PTV	valoa
gn001:016	-	,	PUNC	,␣
gn001:016	-	suuri	ADJ.CMP.SG.GEN	suuremman␣
gn001:016	-	valo	SG.GEN	valon␣
gn001:016	-	hallita	INF3.ILL	hallitsemaan␣
gn001:016	-	päivä	SG.PTV	päivää␣
gn001:016	-	ja	CNJ	ja␣
gn001:016	-	pieni	ADJ.CMP.SG.GEN	pienemmän␣
gn001:016	-	valo	SG.GEN	valon␣
gn001:016	-	hallita	INF3.ILL	hallitsemaan␣
gn001:016	-	yö	SG.PTV	yötä
gn001:016	-	,	PUNC	,␣
gn001:016	-	sekä	CNJ	sekä␣
gn001:016	-	tähti	PL.NOM	tähdet
gn001:016	-	.	PUNC	.␣
gn001:017	gn001:017	gn001:017	VERSE	1Ms␣1:17␣
gn001:017	-	ja	CNJ	Ja␣
gn001:017	-	Jumala	SG.NOM	Jumala␣
gn001:017	-	panna	ACT.PAST.3S	pani␣
gn001:017	-	ne	DEM.PL.NOM	ne␣
gn001:017	-	taivaan_vahvuus	DER.SG.ILL	taivaanvahvuuteen
gn001:017	-	,	PUNC	,␣
gn001:017	-	paistaa	INF3.ILL	paistamaan␣
gn001:017	-	maa	SG.GEN	maan␣
gn001:017	-	päälle	PREP	päälle␣
gn001:018	gn001:018	gn001:018	VERSE	1Ms␣1:18␣
gn001:018	-	ja	CNJ	ja␣
gn001:018	-	hallita	INF3.ILL	hallitsemaan␣
gn001:018	-	päivä	SG.PTV	päivää␣
gn001:018	-	ja	CNJ	ja␣
gn001:018	-	yö	SG.PTV	yötä␣
gn001:018	-	ja	CNJ	ja␣
gn001:018	-	erottaa	INF3.ILL	erottamaan␣
gn001:018	-	valo	SG.GEN	valon␣
gn001:018	-	pimeä	ADJ.SG.ELA	pimeästä
gn001:018	-	.	PUNC	.␣
gn001:018	-	ja	CNJ	Ja␣
gn001:018	-	Jumala	SG.NOM	Jumala␣
gn001:018	-	nähdä	ACT.PAST.3S	näki
gn001:018	-	,	PUNC	,␣
gn001:018	-	että	SUBORD	että␣
gn001:018	-	se	DEM.SG.NOM	se␣
gn001:018	-	olla	COP.ACT.PAST.3S	oli␣
gn001:018	-	hyvä	ADJ.SG.NOM	hyvä
gn001:018	-	.	PUNC	.␣
gn001:019	gn001:019	gn001:019	VERSE	1Ms␣1:19␣
gn001:019	-	ja	CNJ	Ja␣
gn001:019	-	tulla	ACT.PAST.3S	tuli␣
gn001:019	-	ehtoo	SG.NOM	ehtoo
gn001:019	-	,	PUNC	,␣
gn001:019	-	ja	CNJ	ja␣
gn001:019	-	tulla	ACT.PAST.3S	tuli␣
gn001:019	-	aamu	SG.NOM	aamu
gn001:019	-	,	PUNC	,␣
gn001:019	-		ORD.SG.NOM	neljäs␣
gn001:019	-	päivä	SG.NOM	päivä
gn001:019	-	.	PUNC	.␣
gn001:020	gn001:020	gn001:020	VERSE	1Ms␣1:20␣
gn001:020	-	ja	CNJ	Ja␣
gn001:020	-	Jumala	SG.NOM	Jumala␣
gn001:020	-	sanoa	ACT.PAST.3S	sanoi
gn001:020	-	:	PUNC	:␣
gn001:020	-	"	PUNC.LEFT	"
gn001:020	-	vilistä	ACT.IMP.3P	Viliskööt␣
gn001:020	-	vesi	PL.NOM	vedet␣
gn001:020	-	elävä	ADJ.PL.PTV	eläviä␣
gn001:020	-	olento	PL.PTV	olentoja
gn001:020	-	,	PUNC	,␣
gn001:020	-	ja	CNJ	ja␣
gn001:020	-	lentää	ACT.IMP.3P	lentäkööt␣
gn001:020	-	lintu	PL.NOM	linnut␣
gn001:020	-	maa	SG.GEN	maan␣
gn001:020	-	päällä	PREP	päällä
gn001:020	-	,	PUNC	,␣
gn001:020	-	taivaan_vahvuus	DER.SG.GEN	taivaanvahvuuden␣
gn001:020	-	alla	PREP	alla
gn001:020	-	"	PUNC.RIGHT	"
gn001:020	-	.	PUNC	.␣
gn001:021	gn001:021	gn001:021	VERSE	1Ms␣1:21␣
gn001:021	-	ja	CNJ	Ja␣
gn001:021	-	Jumala	SG.NOM	Jumala␣
gn001:021	-	luoda	ACT.PAST.3S	loi␣
gn001:021	-	suuri	ADJ.PL.NOM	suuret␣
gn001:021	-	meri_eläin	PL.NOM	merieläimet␣
gn001:021	-	ja	CNJ	ja␣
gn001:021	-	kaikkinainen	ADJ.PL.NOM	kaikkinaiset␣
gn001:021	-	liikkua:liikkuva	ACT.PCP1.PL.NOM	liikkuvat
gn001:021	-	,	PUNC	,␣
gn001:021	-	vesi	PL.INE	vesissä␣
gn001:021	-	vilistä:vilisevä	ACT.PCP1.PL.NOM	vilisevät␣
gn001:021	-	elävä	ADJ.PL.NOM	elävät␣
gn001:021	-	olento	PL.NOM	olennot
gn001:021	-	,	PUNC	,␣
gn001:021	-	kukin	INDEF.SG.GEN	kunkin␣
gn001:021	-	laji	NOM&SGGEN.-3	lajinsa␣
gn001:021	-	mukaan	POST	mukaan
gn001:021	-	,	PUNC	,␣
gn001:021	-	ja	CNJ	ja␣
gn001:021	-	kaikkinainen	ADJ.PL.NOM	kaikkinaiset␣
gn001:021	-	siivekäs	ADJ.PL.NOM	siivekkäät␣
gn001:021	-	lintu	PL.NOM	linnut
gn001:021	-	,	PUNC	,␣
gn001:021	-	kukin	INDEF.SG.GEN	kunkin␣
gn001:021	-	laji	NOM&SGGEN.-3	lajinsa␣
gn001:021	-	mukaan	POST	mukaan
gn001:021	-	.	PUNC	.␣
gn001:021	-	ja	CNJ	Ja␣
gn001:021	-	Jumala	SG.NOM	Jumala␣
gn001:021	-	nähdä	ACT.PAST.3S	näki
gn001:021	-	,	PUNC	,␣
gn001:021	-	että	SUBORD	että␣
gn001:021	-	se	DEM.SG.NOM	se␣
gn001:021	-	olla	COP.ACT.PAST.3S	oli␣
gn001:021	-	hyvä	ADJ.SG.NOM	hyvä
gn001:021	-	.	PUNC	.␣
gn001:022	gn001:022	gn001:022	VERSE	1Ms␣1:22␣
gn001:022	-	ja	CNJ	Ja␣
gn001:022	-	Jumala	SG.NOM	Jumala␣
gn001:022	-	siunata	ACT.PAST.3S	siunasi␣
gn001:022	-	ne	DEM.PL.NOM	ne␣
gn001:022	-	sanoa	ACT.INF2.MAN	sanoen
gn001:022	-	:	PUNC	:␣
gn001:022	-	"	PUNC.LEFT	"
gn001:022	-	olla	COP.ACT.IMP.2P	Olkaa␣
gn001:022	-	hedelmällinen	DER.ADJ.PL.NOM	hedelmälliset␣
gn001:022	-	ja	CNJ	ja␣
gn001:022	-	lisääntyä	ACT.IMP.2P	lisääntykää␣
gn001:022	-	ja	CNJ	ja␣
gn001:022	-	täyttää	ACT.IMP.2P	täyttäkää␣
gn001:022	-	meri	SG.GEN	meren␣
gn001:022	-	vesi	PL.NOM	vedet
gn001:022	-	,	PUNC	,␣
gn001:022	-	ja	CNJ	ja␣
gn001:022	-	lintu	PL.NOM	linnut␣
gn001:022	-	lisääntyä	ACT.IMP.3P	lisääntykööt␣
gn001:022	-	maa	SG.GEN	maan␣
gn001:022	-	päällä	PREP	päällä
gn001:022	-	"	PUNC.RIGHT	"
gn001:022	-	.	PUNC	.␣
gn001:023	gn001:023	gn001:023	VERSE	1Ms␣1:23␣
gn001:023	-	ja	CNJ	Ja␣
gn001:023	-	tulla	ACT.PAST.3S	tuli␣
gn001:023	-	ehtoo	SG.NOM	ehtoo
gn001:023	-	,	PUNC	,␣
gn001:023	-	ja	CNJ	ja␣
gn001:023	-	tulla	ACT.PAST.3S	tuli␣
gn001:023	-	aamu	SG.NOM	aamu
gn001:023	-	,	PUNC	,␣
gn001:023	-		ORD.SG.NOM	viides␣
gn001:023	-	päivä	SG.NOM	päivä
gn001:023	-	.	PUNC	.␣
gn001:024	gn001:024	gn001:024	VERSE	1Ms␣1:24␣
gn001:024	-	ja	CNJ	Ja␣
gn001:024	-	Jumala	SG.NOM	Jumala␣
gn001:024	-	sanoa	ACT.PAST.3S	sanoi
gn001:024	-	:	PUNC	:␣
gn001:024	-	"	PUNC.LEFT	"
gn001:024	-	tuottaa	ACT.IMP.3S	Tuottakoon␣
gn001:024	-	maa	SG.NOM	maa␣
gn001:024	-	elävä	ADJ.PL.NOM	elävät␣
gn001:024	-	olento	PL.NOM	olennot
gn001:024	-	,	PUNC	,␣
gn001:024	-	kukin	INDEF.SG.GEN	kunkin␣
gn001:024	-	laji	NOM&SGGEN.-3	lajinsa␣
gn001:024	-	mukaan	POST	mukaan
gn001:024	-	,	PUNC	,␣
gn001:024	-	karja_eläin	PL.NOM	karjaeläimet␣
gn001:024	-	ja	CNJ	ja␣
gn001:024	-	matelija	DER.PL.NOM	matelijat␣
gn001:024	-	ja	CNJ	ja␣
gn001:024	-	metsä_eläin	PL.NOM	metsäeläimet
gn001:024	-	,	PUNC	,␣
gn001:024	-	kukin	INDEF.SG.GEN	kunkin␣
gn001:024	-	laji	NOM&SGGEN.-3	lajinsa␣
gn001:024	-	mukaan	POST	mukaan
gn001:024	-	"	PUNC.RIGHT	"
gn001:024	-	.	PUNC	.␣
gn001:024	-	ja	CNJ	Ja␣
gn001:024	-	tapahtua	ACT.PAST.3S	tapahtui␣
gn001:024	-	niin	ADV.AD-A	niin
gn001:024	-	:	PUNC	:␣
gn001:025	gn001:025	gn001:025	VERSE	1Ms␣1:25␣
gn001:025	-	Jumala	SG.NOM	Jumala␣
gn001:025	-	tehdä	ACT.PAST.3S	teki␣
gn001:025	-	metsä_eläin	PL.NOM	metsäeläimet
gn001:025	-	,	PUNC	,␣
gn001:025	-	kukin	INDEF.SG.GEN	kunkin␣
gn001:025	-	laji	NOM&SGGEN.-3	lajinsa␣
gn001:025	-	mukaan	POST	mukaan
gn001:025	-	,	PUNC	,␣
gn001:025	-	ja	CNJ	ja␣
gn001:025	-	karja_eläin	PL.NOM	karjaeläimet
gn001:025	-	,	PUNC	,␣
gn001:025	-	kukin	INDEF.SG.GEN	kunkin␣
gn001:025	-	laji	NOM&SGGEN.-3	lajinsa␣
gn001:025	-	mukaan	POST	mukaan
gn001:025	-	,	PUNC	,␣
gn001:025	-	ja	CNJ	ja␣
gn001:025	-	kaikki	INDEF.SG.NOM	kaikki␣
gn001:025	-	maa	SG.GEN	maan␣
gn001:025	-	matelija	DER.PL.NOM	matelijat
gn001:025	-	,	PUNC	,␣
gn001:025	-	kukin	INDEF.SG.GEN	kunkin␣
gn001:025	-	laji	NOM&SGGEN.-3	lajinsa␣
gn001:025	-	mukaan	POST	mukaan
gn001:025	-	.	PUNC	.␣
gn001:025	-	ja	CNJ	Ja␣
gn001:025	-	Jumala	SG.NOM	Jumala␣
gn001:025	-	nähdä	ACT.PAST.3S	näki
gn001:025	-	,	PUNC	,␣
gn001:025	-	että	SUBORD	että␣
gn001:025	-	se	DEM.SG.NOM	se␣
gn001:025	-	olla	COP.ACT.PAST.3S	oli␣
gn001:025	-	hyvä	ADJ.SG.NOM	hyvä
gn001:025	-	.	PUNC	.␣
gn001:026	gn001:026	gn001:026	VERSE	1Ms␣1:26␣
gn001:026	-	ja	CNJ	Ja␣
gn001:026	-	Jumala	SG.NOM	Jumala␣
gn001:026	-	sanoa	ACT.PAST.3S	sanoi
gn001:026	-	:	PUNC	:␣
gn001:026	-	"	PUNC.LEFT	"
gn001:026	-	tehdä	ACT.IMP.1P	Tehkäämme␣
