1k001:001	1k001:001	1k001:001	VERSE	1Kn␣1:1␣
1k001:002	-	(@)	-	"
1k001:002	4	@	-	Etsittäköön␣
1k001:002	5b	@	-	herralleni
1k001:002	5a	%case	LOC	
1k001:002	-	(,)	-	,␣
1k001:002	(6a) 6b	@	-	kuninkaalle
1k001:002	-	(,)	-	,␣
1k001:002	7	@	-	tyttö
1k001:002	-	(,)	-	,␣
1k001:002	8	@	-	neitsyt
1k001:002	-	(,)	-	,␣
1k001:002	9b	@	-	palvelemaan␣
1k001:002	9a	%inflection	INF3.ILL	
1k001:002	(11a) 11b	@	-	kuningasta␣
1k001:002	10a 10b	%case	PTV	
1k001:002	12a	@	-	ja␣
1k001:002	12b	@	-	olemaan␣
1k001:002	13	@	-	hänen␣
1k001:002	14	@	-	hoitajattarenaan
1k001:002	-	(.)	-	.␣
1k001:002	15a	@	-	Jos␣
1k001:002	15b	(@)	-	hän␣
1k001:002	15b	@	-	makaa␣
1k001:002	pers%16b	@	-	sinun␣
1k001:002	16b	@	-	sylissäsi
1k001:002	16a	%case	LOC	
1k001:002	-	(,)	-	,␣
1k001:002	17a	@	-	niin␣
1k001:002	18b	@	-	herrani
1k001:002	18a	%case	NOM.GEN	
1k001:002	-	(,)	-	,␣
1k001:002	(19a) 19b	@	-	kuningas
1k001:002	-	(,)	-	,␣
1k001:002	17b	@	-	pysyy␣
1k001:002	17b	@	-	lämpimänä
1k001:002	-	(.)	-	.
1k001:002	-	(@)	-	"␣
1k001:003	1k001:003	1k001:003	VERSE	1Kn␣1:3␣
1k001:003	1a	@	-	Ja␣
1k001:003	1b	(@)	-	he␣
1k001:003	1b	@	-	etsivät␣
1k001:003	4b	@	-	koko␣
1k001:003	4a	%case	?	
1k001:003	6	@	-	Israelin␣
1k001:003	5	@	-	alueelta␣
1k001:003	3	@	-	kaunista␣
1k001:003	2	@	-	tyttöä␣
1k001:003	7a	@	-	ja␣
1k001:003	7b	@	-	löysivät␣
1k001:003	(10a) 10b	@	-	suunemilaisen␣
1k001:003	9	@	-	Abisagin␣
1k001:003	8	%case	GEN	
1k001:003	11a	@	-	ja␣
1k001:003	11b	@	-	veivät␣
1k001:003	12	@	-	hänet␣
1k001:003	13b	@	-	kuninkaan␣
1k001:003	13a	@	-	tykö
1k001:003	-	(.)	-	.␣
1k001:004	1k001:004	1k001:004	VERSE	1Kn␣1:4␣
1k001:004	(1a)	-	UNTRANSLATED	
1k001:004	-	(@)	-	Hän␣
1k001:004	-	(@)	-	oli␣
1k001:004	3 4	@	-	hyvin␣
1k001:004	2	@	-	kaunis␣
1k001:004	(1b) 1c	@	-	tyttö␣
1k001:004	5a	@	-	ja␣
1k001:004	5b	@	-	tuli␣
1k001:004	6b	@	-	kuninkaan␣
1k001:004	6a	%case	GEN	
1k001:004	7	@	-	hoitajattareksi␣
1k001:004	8a	@	-	ja␣
1k001:004	8b	@	-	palveli␣
1k001:004	pers%8b	@	-	häntä
1k001:004	-	(.)	-	.␣
1k001:004	9a	@	-	Mutta␣
1k001:004	(9b) 9c	@	-	kuningas␣
1k001:004	10	@	-	ei␣
1k001:004	11	@	-	yhtynyt␣
1k001:004	pers%11	@	-	häneen
1k001:004	-	(.)	-	.␣
1k001:005	1k001:005	1k001:005	VERSE	1Kn␣1:5␣
1k001:005	1a	@	-	Mutta␣
1k001:005	1b	@	-	Adonia
1k001:005	-	(,)	-	,␣
1k001:005	3	@	-	Haggitin␣
1k001:005	2	@	-	poika
1k001:005	-	(,)	-	,␣
1k001:005	4	@	-	korotti␣
1k001:005	4	(@)	-	itsensä␣
1k001:005	5a 5b	@	-	ja␣
1k001:005	5a 5b	@	-	sanoi
1k001:005	-	(:)	-	:␣
1k001:005	-	(@)	-	"
1k001:005	6	@	-	Minä␣
1k001:005	sem%7	@	-	tahdon␣
1k001:005	7	@	-	tulla␣
1k001:005	7	@	-	kuninkaaksi
1k001:005	-	(@)	-	"
1k001:005	-	(.)	-	.␣
1k001:005	8a	@	-	Ja␣
1k001:005	8b	(@)	-	hän␣
1k001:005	8b	@	-	hankki␣
1k001:005	9	@	-	itselleen␣
1k001:005	10	@	-	sotavaunuja␣
1k001:005	11a	@	-	ja␣
1k001:005	11b	@	-	ratsumiehiä␣
1k001:005	12a	@	-	ja␣
1k001:005	12b	@	-	viisikymmentä␣
1k001:005	13	@	-	miestä
1k001:005	-	(,)	-	,␣
1k001:005	-	(@)	-	jotka␣
1k001:005	14	@	-	juoksivat␣
1k001:005	pers%15b	@	-	hänen␣
1k001:005	15a 15b	@	-	edellään
1k001:005	-	(.)	-	.␣
1k001:006	1k001:006	1k001:006	VERSE	1Kn␣1:6␣
1k001:006	(1a)	-	UNTRANSLATED	
1k001:006	pers%3	@	-	Hänen␣
1k001:006	3	@	-	isänsä␣
1k001:006	1b	@	-	ei␣
1k001:006	-	(@)	-	koskaan␣
1k001:006	4b	@	-	elämässään␣
1k001:006	4a	%case	LOC	
1k001:006	2	(@)	-	ollut␣
1k001:006	2	@	-	pahoittanut␣
1k001:006	pers%3	@	-	hänen␣
1k001:006	pers%3	@	-	mieltään␣
1k001:006	5a 5b	@	-	sanomalla
1k001:006	-	(:)	-	:␣
1k001:006	-	(@)	-	"
1k001:006	6	@	-	Kuinka␣
1k001:006	8	(@)	-	sinä␣
1k001:006	7	@	-	noin␣
1k001:006	8	@	-	teet
1k001:006	-	(?)	-	?
1k001:006	-	(@)	-	"␣
1k001:006	10	@	-	Hän␣
1k001:006	-	(@)	-	oli␣
1k001:006	9b	@	-	myöskin␣
1k001:006	9a	%clitic	kin	
1k001:006	13	@	-	hyvin␣
1k001:006	11 12	@	-	kaunis␣
1k001:006	-	(@)	-	mies
1k001:006	-	(;)	-	;␣
1k001:006	14a	@	-	ja␣
1k001:006	pro%15	@	-	äiti␣
1k001:006	15	(@)	-	oli␣
1k001:006	15	@	-	synnyttänyt␣
1k001:006	14b	@	-	hänet␣
1k001:006	17	@	-	Absalomin␣
1k001:006	16	@	-	jälkeen
1k001:006	-	(.)	-	.␣
1k001:007	1k001:007	1k001:007	VERSE	1Kn␣1:7␣
1k001:007	(1a)	-	UNTRANSLATED	
1k001:007	2	(@)	-	Hän␣
1k001:007	2	@	-	neuvotteli␣
1k001:007	1b	%case	?	
1k001:007	4	@	-	Jooabin
1k001:007	3	%case	GEN	
1k001:007	-	(,)	-	,␣
1k001:007	6	@	-	Serujan␣
1k001:007	5	@	-	pojan
1k001:007	-	(,)	-	,␣
1k001:007	7a	@	-	ja␣
1k001:007	(9a) 9b	@	-	pappi␣
1k001:007	8	@	-	Ebjatarin␣
1k001:007	7b	@	-	kanssa
1k001:007	-	(;)	-	;␣
1k001:007	10a	@	-	ja␣
1k001:007	10b	(@)	-	he␣
1k001:007	10b	@	-	kannattivat␣
1k001:007	12	@	-	Adonian␣
1k001:007	11	@	-	puoluetta
1k001:007	-	(.)	-	.␣
1k001:008	1k001:008	1k001:008	VERSE	1Kn␣1:8␣
1k001:008	1a	@	-	Mutta␣
1k001:008	(2a) 2b	@	-	pappi␣
1k001:008	1b	@	-	Saadok␣
1k001:008	3a	@	-	ja␣
1k001:008	3b	@	-	Benaja
1k001:008	-	(,)	-	,␣
1k001:008	5	@	-	Joojadan␣
1k001:008	4	@	-	poika
1k001:008	-	(,)	-	,␣
1k001:008	6a	@	-	sekä␣
1k001:008	(7a) 7b	@	-	profeetta␣
1k001:008	6b	@	-	Naatan
1k001:008	(8a)	-	UNTRANSLATED	
1k001:008	-	(,)	-	,␣
1k001:008	8b	@	-	Siimei
1k001:008	(9a)	-	UNTRANSLATED	
1k001:008	-	(,)	-	,␣
1k001:008	9b	@	-	Rei␣
1k001:008	10a	@	-	ja␣
1k001:008	12b	@	-	Daavidin␣
1k001:008	11 12a	%case	GEN	
1k001:008	(10b) 10c	@	-	urhot␣
1k001:008	13	@	-	eivät␣
1k001:008	14	@	-	olleet␣
1k001:008	16	@	-	Adonian␣
1k001:008	15	@	-	puolella
1k001:008	-	(.)	-	.␣
1k001:009	1k001:009	1k001:009	VERSE	1Kn␣1:9␣
1k001:009	1a	@	-	Ja␣
1k001:009	2	@	-	Adonia␣
1k001:009	1b	@	-	teurasti␣
1k001:009	3	@	-	lampaita
1k001:009	(4a)	-	UNTRANSLATED	
1k001:009	-	(,)	-	,␣
1k001:009	4b	@	-	raavaita␣
1k001:009	5a	@	-	ja␣
1k001:009	5b	@	-	juottovasikoita␣
1k001:009	7 (8a) 8b	@	-	Soohelet-kiven␣
1k001:009	6	@	-	luona
1k001:009	-	(,)	-	,␣
1k001:009	9	@	-	joka␣
1k001:009	-	(@)	-	on␣
1k001:009	11	@	-	Roogelin␣
1k001:009	11	@	-	lähteen␣
1k001:009	10	@	-	ääressä
1k001:009	-	(.)	-	.␣
1k001:009	12a	@	-	Ja␣
1k001:009	12b	(@)	-	hän␣
1k001:009	12b	@	-	kutsui␣
1k001:009	14	@	-	kaikki␣
1k001:009	13	%case	NOM	
1k001:009	15	@	-	veljensä
1k001:009	-	(,)	-	,␣
1k001:009	(17a) 17b	@	-	kuninkaan␣
1k001:009	16	@	-	pojat
1k001:009	-	(,)	-	,␣
1k001:009	18a	@	-	ja␣
1k001:009	18c	@	-	kaikki␣
1k001:009	18b	%case	NOM	
1k001:009	20	@	-	Juudan␣
1k001:009	19	@	-	miehet
1k001:009	-	(,)	-	,␣
1k001:009	(22a) 22b	@	-	kuninkaan␣
1k001:009	21	@	-	palvelijat
1k001:009	-	(;)	-	;␣
1k001:010	1k001:010	1k001:010	VERSE	1Kn␣1:10␣
1k001:010	1a	@	-	mutta␣
1k001:010	(3a) 3b	@	-	profeetta␣
1k001:010	2	@	-	Naatanin
1k001:010	1b	%case	GEN	
1k001:010	(4a)	-	UNTRANSLATED	
1k001:010	-	(,)	-	,␣
1k001:010	4b	@	-	Benajan
1k001:010	(5a)	-	UNTRANSLATED	
1k001:010	-	(,)	-	,␣
1k001:010	(6a) 6b	@	-	urhot␣
1k001:010	5b	%case	NOM	
1k001:010	7a	@	-	ja␣
1k001:010	9	@	-	veljensä␣
1k001:010	8	@	-	Salomon␣
1k001:010	7b	%case	GEN	
1k001:010	11	(@)	-	hän␣
1k001:010	11	@	-	jätti␣
1k001:010	10	%inflection	ACT.PAST.3S	
1k001:010	11	@	-	kutsumatta
1k001:010	-	(.)	-	.␣
1k001:011	1k001:011	1k001:011	VERSE	1Kn␣1:11␣
1k001:011	1a	@	-	Silloin␣
1k001:011	2	@	-	Naatan␣
1k001:011	1b	@	-	sanoi␣
1k001:011	4	@	-	Batseballe
1k001:011	3	%case	LOC	
1k001:011	-	(,)	-	,␣
1k001:011	6	@	-	Salomon␣
1k001:011	5	@	-	äidille
1k001:011	-	(,)	-	,␣
1k001:011	7a 7b	@	-	näin
1k001:011	-	(:)	-	:␣
1k001:011	-	(@)	-	"
1k001:011	8b	@	-	Etkö␣
1k001:011	8a	%clitic	kO	
1k001:011	9	(@)	-	ole␣
1k001:011	9	@	-	kuullut
1k001:011	-	(,)	-	,␣
1k001:011	10	@	-	että␣
1k001:011	12	@	-	Adonia
1k001:011	-	(,)	-	,␣
1k001:011	14	@	-	Haggitin␣
1k001:011	13	@	-	poika
1k001:011	-	(,)	-	,␣
1k001:011	11	(@)	-	on␣
1k001:011	11	@	-	tullut␣
1k001:011	11	@	-	kuninkaaksi
1k001:011	-	(,)	-	,␣
1k001:011	15b	@	-	herramme␣
1k001:011	16	@	-	Daavidin␣
1k001:011	-	(@)	-	siitä␣
1k001:011	17	@	-	mitään␣
1k001:011	18	@	-	tietämättä
1k001:011	15a	%inflection	INF3.ABE	
1k001:011	-	(?)	-	?␣
1k001:012	1k001:012	1k001:012	VERSE	1Kn␣1:12␣
1k001:012	1a	@	-	Niin␣
1k001:012	2	@	-	tule␣
1k001:012	1b	@	-	nyt
1k001:012	-	(,)	-	,␣
1k001:012	3	(@)	-	minä␣
1k001:012	3	@	-	annan␣
1k001:012	4	%inflection	ACT.PRES.1S	
1k001:012	pers%3	@	-	sinulle␣
1k001:012	5	@	-	neuvon
1k001:012	-	(,)	-	,␣
1k001:012	6a	@	-	että␣
1k001:012	6b	@	-	pelastat␣
1k001:012	pers%8	@	-	oman␣
1k001:012	8	@	-	henkesi␣
1k001:012	7	%case	NOM.GEN	
1k001:012	9a	@	-	ja␣
1k001:012	11	@	-	poikasi␣
1k001:012	12	@	-	Salomon␣
1k001:012	10	@	-	hengen
1k001:012	9b	%case	GEN	
1k001:012	-	(.)	-	.␣
1k001:013	1k001:013	1k001:013	VERSE	1Kn␣1:13␣
1k001:013	1	@	-	Mene␣
1k001:013	(2a) (2b)	-	UNTRANSLATED	
1k001:013	(4a) 4b	@	-	kuningas␣
1k001:013	5	@	-	Daavidin␣
1k001:013	3	@	-	tykö␣
1k001:013	6a	@	-	ja␣
1k001:013	6b	@	-	sano␣
1k001:013	7	@	-	hänelle
1k001:013	-	(:)	-	:␣
1k001:013	10	@	-	Herrani
1k001:013	-	(,)	-	,␣
1k001:013	(11a) 11b	@	-	kuningas
1k001:013	-	(,)	-	,␣
1k001:013	8b	@	-	etkö␣
1k001:013	8a	%case	?	
1k001:013	12	(@)	-	sinä␣
1k001:013	9	@	-	itse␣
1k001:013	12	(@)	-	ole␣
1k001:013	12	@	-	vannonut␣
1k001:013	13b	@	-	palvelijattarellesi␣
1k001:013	13a	%case	LOC	
1k001:013	14a 14b	@	-	ja␣
1k001:013	14a 14b	@	-	sanonut
1k001:013	(15)	-	UNTRANSLATED	
1k001:013	-	(:)	-	:␣
1k001:013	pers%17	@	-	Sinun␣
1k001:013	17	@	-	poikasi␣
1k001:013	16	@	-	Salomo␣
1k001:013	18	(@)	-	on␣
1k001:013	18	@	-	tuleva␣
1k001:013	18	@	-	kuninkaaksi␣
1k001:013	pers%19	@	-	minun␣
1k001:013	19	@	-	jälkeeni
1k001:013	(20a)	-	UNTRANSLATED	
1k001:013	-	(;)	-	;␣
1k001:013	20b	@	-	hän␣
1k001:013	21	(@)	-	on␣
1k001:013	21	@	-	istuva␣
1k001:013	pers%23	@	-	minun␣
1k001:013	23	@	-	valtaistuimellani
1k001:013	22	%case	LOC	
1k001:013	-	(?)	-	?␣
1k001:013	24b	@	-	Miksi␣
1k001:013	24a	@	-	siis␣
1k001:013	26	@	-	Adonia␣
1k001:013	25	(@)	-	on␣
1k001:013	25	@	-	tullut␣
1k001:013	25	@	-	kuninkaaksi
1k001:013	-	(?)	-	?␣
1k001:014	1k001:014	1k001:014	VERSE	1Kn␣1:14␣
1k001:014	-	(@)	-	Ja␣
1k001:014	1	@	-	katso
1k001:014	-	(,)	-	,␣
1k001:014	pers%2	@	-	sinun␣
1k001:014	2	@	-	vielä␣
1k001:014	3	@	-	puhutellessasi␣
1k001:014	(6a) 6b	@	-	kuningasta␣
1k001:014	5	%case	PTV	
1k001:014	4	@	-	siellä
1k001:014	(7a)	-	UNTRANSLATED	
1k001:014	-	(,)	-	,␣
1k001:014	8	@	-	tulen␣
1k001:014	7b	@	-	minä␣
1k001:014	pers%9	@	-	sinun␣
1k001:014	9	@	-	jälkeesi␣
1k001:014	-	(@)	-	sisään␣
1k001:014	10a	@	-	ja␣
1k001:014	10b	@	-	vahvistan␣
1k001:014	pers%12	@	-	sinun␣
1k001:014	12	@	-	sanasi
1k001:014	11	%case	NOM.GEN	
1k001:014	-	(.)	-	.
1k001:014	-	(@)	-	"␣
1k001:015	1k001:015	1k001:015	VERSE	1Kn␣1:15␣
1k001:015	1a	@	-	Niin␣
1k001:015	2	@	-	Batseba␣
1k001:015	1b	@	-	meni␣
1k001:015	(4a) 4b	@	-	kuninkaan␣
1k001:015	3	@	-	tykö␣
1k001:015	(5a) 5b	@	-	makuuhuoneeseen
1k001:015	(6a)	-	UNTRANSLATED	
1k001:015	-	(.)	-	.␣
1k001:015	(6b) 6c	@	-	Kuningas␣
1k001:015	7	@	-	oli␣
1k001:015	8	@	-	hyvin␣
1k001:015	7	@	-	vanha
1k001:015	-	(;)	-	;␣
1k001:015	9a	@	-	ja␣
1k001:015	(10a) 10b	@	-	suunemilainen␣
1k001:015	9b	@	-	Abisag␣
1k001:015	11	@	-	palveli␣
1k001:015	(13a) 13b	@	-	kuningasta
1k001:015	12	%case	PTV	
1k001:015	-	(.)	-	.␣
1k001:016	1k001:016	1k001:016	VERSE	1Kn␣1:16␣
1k001:016	1a	@	-	Ja␣
1k001:016	2	@	-	Batseba␣
1k001:016	1b	@	-	kumarsi␣
1k001:016	3a	@	-	ja␣
1k001:016	3b	@	-	osoitti␣
1k001:016	4b	@	-	kuninkaalle␣
1k001:016	4a	%case	LOC	
1k001:016	3b	@	-	kunnioitusta
1k001:016	(5a)	-	UNTRANSLATED	
1k001:016	-	(.)	-	.␣
1k001:016	(6a) 6b	@	-	Kuningas␣
1k001:016	5b	@	-	sanoi
1k001:016	-	(:)	-	:␣
1k001:016	-	(@)	-	"
1k001:016	7	@	-	Mikä␣
1k001:016	8	@	-	sinun␣
1k001:016	-	(@)	-	on
1k001:016	-	(?)	-	?
1k001:016	-	(@)	-	"␣
1k001:017	1k001:017	1k001:017	VERSE	1Kn␣1:17␣
1k001:017	(1a)	-	UNTRANSLATED	
1k001:017	1b	(@)	-	Hän␣
1k001:017	1b	@	-	vastasi␣
1k001:017	2	@	-	hänelle
1k001:017	-	(:)	-	:␣
1k001:017	-	(@)	-	"
1k001:017	3	@	-	Herrani
1k001:017	-	(,)	-	,␣
1k001:017	5	(@)	-	sinä␣
1k001:017	5	(@)	-	olet␣
1k001:017	4	@	-	itse␣
1k001:017	5	@	-	vannonut␣
1k001:017	8b	@	-	palvelijattarellesi␣
1k001:017	8a	%case	LOC	
1k001:017	6b	@	-	Herran
1k001:017	-	(,)	-	,␣
1k001:017	7	@	-	Jumalasi
1k001:017	-	(,)	-	,␣
1k001:017	6a	@	-	kautta
1k001:017	(9)	-	UNTRANSLATED	
1k001:017	-	(:)	-	:␣
1k001:017	-	(@)	-	'
1k001:017	pers%11	@	-	Sinun␣
1k001:017	11	@	-	poikasi␣
1k001:017	10	@	-	Salomo␣
1k001:017	12	(@)	-	on␣
1k001:017	12	@	-	tuleva␣
1k001:017	12	@	-	kuninkaaksi␣
1k001:017	pers%13	@	-	minun␣
1k001:017	13	@	-	jälkeeni
1k001:017	(14a)	-	UNTRANSLATED	
1k001:017	-	(;)	-	;␣
1k001:017	14b	@	-	hän␣
1k001:017	15	(@)	-	on␣
1k001:017	15	@	-	istuva␣
1k001:017	pers%17	@	-	minun␣
1k001:017	17	@	-	valtaistuimellani
1k001:017	16	%case	LOC	
1k001:017	-	(@)	-	'
1k001:017	-	(.)	-	.␣
1k001:018	1k001:018	1k001:018	VERSE	1Kn␣1:18␣
1k001:018	1a	@	-	Mutta␣
1k001:018	2	@	-	katso
1k001:018	-	(,)	-	,␣
1k001:018	1b	@	-	nyt␣
1k001:018	4	(@)	-	on␣
1k001:018	3	@	-	Adonia␣
1k001:018	4	@	-	tullut␣
1k001:018	4	@	-	kuninkaaksi
1k001:018	-	(,)	-	,␣
1k001:018	5a	@	-	ja␣
1k001:018	5b	@	-	sinä
1k001:018	-	(,)	-	,␣
1k001:018	6	@	-	herrani
1k001:018	-	(,)	-	,␣
1k001:018	(7a) 7b	@	-	kuningas
1k001:018	-	(,)	-	,␣
1k001:018	8	@	-	et␣
1k001:018	9	@	-	tiedä␣
1k001:018	-	(@)	-	siitä␣
1k001:018	-	(@)	-	mitään
1k001:018	-	(.)	-	.␣
1k001:019	1k001:019	1k001:019	VERSE	1Kn␣1:19␣
1k001:019	(1a)	-	UNTRANSLATED	
1k001:019	1b	(@)	-	Hän␣
1k001:019	1b	(@)	-	on␣
1k001:019	1b	@	-	teurastanut␣
1k001:019	5b	@	-	paljon␣
1k001:019	5a	%case	?	
1k001:019	2	@	-	härkiä
1k001:019	(3a)	-	UNTRANSLATED	
1k001:019	-	(,)	-	,␣
1k001:019	3b	@	-	juottovasikoita␣
1k001:019	4a	@	-	ja␣
1k001:019	4b	@	-	lampaita␣
1k001:019	6a	@	-	ja␣
1k001:019	6b	@	-	kutsunut␣
1k001:019	7b	@	-	kaikki␣
1k001:019	7a	%case	NOM	
1k001:019	(9a) 9b	@	-	kuninkaan␣
1k001:019	8	@	-	pojat
1k001:019	(10a)	-	UNTRANSLATED	
1k001:019	-	(,)	-	,␣
1k001:019	(11a) 11b	@	-	pappi␣
1k001:019	10c	@	-	Ebjatarin␣
1k001:019	10b	%case	GEN	
1k001:019	12a	@	-	ja␣
1k001:019	13 (14a) 14b	@	-	sotapäällikkö␣
1k001:019	12c	@	-	Jooabin
1k001:019	12b	%case	GEN	
1k001:019	-	(;)	-	;␣
1k001:019	15a	@	-	mutta␣
1k001:019	16	@	-	palvelijasi␣
1k001:019	15c	@	-	Salomon␣
1k001:019	15b	%case	GEN	
1k001:019	18	(@)	-	hän␣
1k001:019	18	(@)	-	on␣
1k001:019	18	@	-	jättänyt␣
1k001:019	17	%inflection	ACT.PCP2.PERF	
1k001:019	18	@	-	kutsumatta
1k001:019	-	(.)	-	.␣
1k001:020	1k001:020	1k001:020	VERSE	1Kn␣1:20␣
1k001:020	(1a)	-	UNTRANSLATED	
1k001:020	1b	@	-	Sinua␣
1k001:020	7	@	-	kohti
1k001:020	-	(,)	-	,␣
1k001:020	2	@	-	herrani
1k001:020	-	(,)	-	,␣
1k001:020	(3a) 3b	@	-	kuningas
1k001:020	-	(,)	-	,␣
1k001:020	-	(@)	-	ovat␣
1k001:020	-	(@)	-	nyt␣
1k001:020	5	@	-	koko␣
1k001:020	6	@	-	Israelin␣
1k001:020	4	@	-	silmät␣
1k001:020	-	(@)	-	tähdätyt
1k001:020	-	(,)	-	,␣
1k001:020	8a	@	-	että␣
1k001:020	8b	@	-	ilmoittaisit␣
1k001:020	9	@	-	heille
1k001:020	-	(,)	-	,␣
1k001:020	10	@	-	kuka␣
1k001:020	11	(@)	-	on␣
1k001:020	11	@	-	istuva␣
1k001:020	14	@	-	herrani
1k001:020	-	(,)	-	,␣
1k001:020	(15a) 15b	@	-	kuninkaan
1k001:020	-	(,)	-	,␣
1k001:020	13	@	-	valtaistuimella␣
1k001:020	12	%case	LOC	
1k001:020	pers%16	@	-	hänen␣
1k001:020	16	@	-	jälkeensä
1k001:020	-	(.)	-	.␣
1k001:021	1k001:021	1k001:021	VERSE	1Kn␣1:21␣
1k001:021	1a	@	-	Muuten␣
1k001:021	1b	@	-	käy␣
1k001:021	-	(@)	-	niin
1k001:021	-	(,)	-	,␣
1k001:021	-	(@)	-	että␣
1k001:021	2a	@	-	kun␣
1k001:021	3	@	-	herrani
1k001:021	-	(,)	-	,␣
1k001:021	(4a) 4b	@	-	kuningas
1k001:021	-	(,)	-	,␣
1k001:021	2b	(@)	-	on␣
1k001:021	2b	@	-	mennyt␣
1k001:021	2b	@	-	lepoon␣
1k001:021	6	@	-	isiensä␣
1k001:021	5	@	-	tykö
1k001:021	(7a)	-	UNTRANSLATED	
1k001:021	-	(,)	-	,␣
1k001:021	8	@	-	minua␣
1k001:021	9a	@	-	ja␣
1k001:021	pers%9b	@	-	minun␣
1k001:021	9b	@	-	poikaani␣
1k001:021	10	@	-	Salomoa␣
1k001:021	7b	@	-	pidetään␣
1k001:021	11	@	-	rikollisina
1k001:021	-	(.)	-	.
1k001:021	-	(@)	-	"␣
1k001:022	1k001:022	1k001:022	VERSE	1Kn␣1:22␣
1k001:022	1a	@	-	Ja␣
1k001:022	1b	@	-	katso
1k001:022	-	(,)	-	,␣
1k001:022	pers%2	@	-	hänen␣
1k001:022	2	@	-	vielä␣
1k001:022	3	@	-	puhutellessaan␣
1k001:022	(5a) 5b	@	-	kuningasta␣
1k001:022	4	%case	PTV	
1k001:022	(6a)	-	UNTRANSLATED	
1k001:022	8	@	-	tuli␣
1k001:022	(7a) 7b	@	-	profeetta␣
1k001:022	6b	@	-	Naatan
1k001:022	-	(.)	-	.␣
1k001:023	1k001:023	1k001:023	VERSE	1Kn␣1:23␣
1k001:023	1a	@	-	Ja␣
1k001:023	2b	@	-	kuninkaalle␣
1k001:023	2a	%case	LOC	
1k001:023	1b	@	-	ilmoitettiin
1k001:023	(3a) (3b)	-	UNTRANSLATED	
1k001:023	-	(:)	-	:␣
1k001:023	-	(@)	-	"
1k001:023	4	@	-	Katso
1k001:023	-	(,)	-	,␣
1k001:023	(6a) 6b	@	-	profeetta␣
1k001:023	5	@	-	Naatan␣
1k001:023	-	(@)	-	on␣
1k001:023	-	(@)	-	täällä
1k001:023	-	(@)	-	"
1k001:023	-	(.)	-	.␣
1k001:023	7a	@	-	Ja␣
1k001:023	7b	(@)	-	tämä␣
1k001:023	7b	@	-	tuli␣
1k001:023	(9a) 9b	@	-	kuninkaan␣
1k001:023	8a 8b	@	-	eteen␣
1k001:023	10a	@	-	ja␣
1k001:023	10b	@	-	kumartui␣
1k001:023	13	@	-	kasvoillensa␣
1k001:023	12	%case	LOC	
1k001:023	14	@	-	maahan␣
1k001:023	11b	@	-	kuninkaan␣
1k001:023	11a	@	-	eteen
1k001:023	-	(.)	-	.␣
1k001:024	1k001:024	1k001:024	VERSE	1Kn␣1:24␣
1k001:024	1a	@	-	Ja␣
1k001:024	2	@	-	Naatan␣
1k001:024	1b	@	-	sanoi
1k001:024	-	(:)	-	:␣
