ho001:001	ho001:001	ho001:001	VERSE	Hos␣1:1␣
ho001:004	-	(@)	-	"
ho001:004	4	@	-	Pane␣
ho001:004	pers%5	@	-	hänelle␣
ho001:004	5	@	-	nimeksi␣
ho001:004	6	@	-	Jisreel
ho001:004	-	(,)	-	,␣
ho001:004	7	@	-	sillä␣
ho001:004	9	@	-	vähän␣
ho001:004	9	@	-	aikaa␣
ho001:004	8	@	-	vielä
ho001:004	-	(,)	-	,␣
ho001:004	10a	@	-	ja␣
ho001:004	10b	(@)	-	minä␣
ho001:004	10b	@	-	kostan␣
ho001:004	13	@	-	Jisreelin␣
ho001:004	12	@	-	verivelat␣
ho001:004	11	%case	NOM	
ho001:004	16	@	-	Jeehun␣
ho001:004	15	@	-	suvulle␣
ho001:004	14	%case	LOC	
ho001:004	17a	@	-	ja␣
ho001:004	17b	@	-	teen␣
ho001:004	17b	@	-	lopun␣
ho001:004	20	@	-	Israelin␣
ho001:004	19	@	-	heimon␣
ho001:004	18	@	-	kuningaskunnasta
ho001:004	-	(.)	-	.␣
ho001:005	ho001:005	ho001:005	VERSE	Hos␣1:5␣
ho001:005	1a	@	-	Ja␣
ho001:005	(1b)	-	UNTRANSLATED	
ho001:005	(3a) 3b	@	-	sinä␣
ho001:005	2b	@	-	päivänä␣
ho001:005	2a	%case	ESS	
ho001:005	(4a)	-	UNTRANSLATED	
ho001:005	4b	(@)	-	minä␣
ho001:005	4b	@	-	särjen␣
ho001:005	7	@	-	Israelin␣
ho001:005	6	@	-	jousen␣
ho001:005	5	%case	GEN	
ho001:005	9	@	-	Jisreelin␣
ho001:005	8b	@	-	laaksossa
ho001:005	8a	%case	LOC	
ho001:005	-	(.)	-	.
ho001:005	-	(@)	-	"␣
ho001:006	ho001:006	ho001:006	VERSE	Hos␣1:6␣
ho001:006	1a	@	-	Ja␣
ho001:006	pers%1b	@	-	vaimo␣
ho001:006	1b	@	-	tuli␣
ho001:006	2	@	-	jälleen␣
ho001:006	1b	@	-	raskaaksi␣
ho001:006	3a	@	-	ja␣
ho001:006	3b	@	-	synnytti␣
ho001:006	4	@	-	tyttären
ho001:006	-	(,)	-	,␣
ho001:006	5a	@	-	ja␣
ho001:006	pers%5b	@	-	Herra␣
ho001:006	5b	@	-	sanoi␣
ho001:006	pro%6	@	-	Hoosealle
ho001:006	-	(:)	-	:␣
ho001:006	-	(@)	-	"
ho001:006	7	@	-	Pane␣
ho001:006	pers%8	@	-	hänelle␣
ho001:006	8	@	-	nimeksi␣
ho001:006	9	@	-	Loo-Ruhama
ho001:006	-	(,)	-	,␣
ho001:006	10	@	-	sillä␣
ho001:006	11	@	-	en␣
ho001:006	14	(@)	-	minä␣
ho001:006	12	@	-	enää␣
ho001:006	13	@	-	tästedes␣
ho001:006	14	@	-	armahda␣
ho001:006	17	@	-	Israelin␣
ho001:006	16	@	-	heimoa
ho001:006	15	%case	PTV	
ho001:006	-	(,)	-	,␣
ho001:006	18	@	-	niin␣
ho001:006	18	@	-	että␣
ho001:006	19	@	-	antaisin␣
ho001:006	21	@	-	heille␣
ho001:006	20	@	-	anteeksi
ho001:006	-	(.)	-	.␣
ho001:007	ho001:007	ho001:007	VERSE	Hos␣1:7␣
ho001:007	1a	@	-	Mutta␣
ho001:007	3	@	-	Juudan␣
ho001:007	2	@	-	heimoa␣
ho001:007	1b	%case	PTV	
ho001:007	4	(@)	-	minä␣
ho001:007	4	@	-	armahdan
ho001:007	(5a)	-	UNTRANSLATED	
ho001:007	-	(:)	-	:␣
ho001:007	5b	(@)	-	minä␣
ho001:007	5b	@	-	pelastan␣
ho001:007	pers%5b	@	-	heidät␣
ho001:007	6b	@	-	Herran
ho001:007	-	(,)	-	,␣
ho001:007	pers%7	@	-	heidän␣
ho001:007	7	@	-	Jumalansa
ho001:007	-	(,)	-	,␣
ho001:007	6a	@	-	avulla
ho001:007	-	(,)	-	,␣
ho001:007	8a	@	-	mutta␣
ho001:007	8b	@	-	en␣
ho001:007	9	@	-	pelasta␣
ho001:007	pers%9	@	-	heitä␣
ho001:007	10b	@	-	jousella
ho001:007	10a	%case	LOC	
ho001:007	(11a)	-	UNTRANSLATED	
ho001:007	-	(,)	-	,␣
ho001:007	11c	@	-	miekalla␣
ho001:007	11b	%case	LOC	
ho001:007	12a	@	-	enkä␣
ho001:007	12c	@	-	sodalla
ho001:007	12b	%case	LOC	
ho001:007	-	(,)	-	,␣
ho001:007	-	(@)	-	en␣
ho001:007	13b	@	-	hevosilla␣
ho001:007	13a	%case	LOC	
ho001:007	14a	@	-	enkä␣
ho001:007	14c	@	-	ratsumiehillä
ho001:007	14b	%case	LOC	
ho001:007	-	(.)	-	.
ho001:007	-	(@)	-	"␣
ho001:008	ho001:008	ho001:008	VERSE	Hos␣1:8␣
ho001:008	1a	@	-	Kun␣
ho001:008	pers%1b	@	-	vaimo␣
ho001:008	1b	(@)	-	oli␣
ho001:008	1b	@	-	vieroittanut␣
ho001:008	3	@	-	Loo-Ruhaman
ho001:008	2	%case	GEN	
ho001:008	(4a)	-	UNTRANSLATED	
ho001:008	-	(,)	-	,␣
ho001:008	4b	@	-	tuli␣
ho001:008	4b	(@)	-	hän␣
ho001:008	4b	@	-	raskaaksi␣
ho001:008	5a	@	-	ja␣
ho001:008	5b	@	-	synnytti␣
ho001:008	6	@	-	pojan
ho001:008	-	(.)	-	.␣
ho001:009	ho001:009	ho001:009	VERSE	Hos␣1:9␣
ho001:009	1a	@	-	Ja␣
ho001:009	pers%1b	@	-	Herra␣
ho001:009	1b	@	-	sanoi
ho001:009	-	(:)	-	:␣
ho001:009	-	(@)	-	"
ho001:009	2	@	-	Pane␣
ho001:009	pers%3	@	-	hänelle␣
ho001:009	3	@	-	nimeksi␣
ho001:009	4	@	-	Loo-Ammi
ho001:009	-	(,)	-	,␣
ho001:009	5	@	-	sillä␣
ho001:009	6	@	-	te␣
ho001:009	7	@	-	ette␣
ho001:009	-	(@)	-	ole␣
ho001:009	pers%8	@	-	minun␣
ho001:009	8	@	-	kansani
ho001:009	-	(,)	-	,␣
ho001:009	10 9a	@	-	enkä␣
ho001:009	9b	@	-	minä␣
ho001:009	11	(@)	-	tahdo␣
ho001:009	11	@	-	olla␣
ho001:009	pers%12	@	-	teidän␣
ho001:009	12	@	-	omanne
ho001:009	-	(.)	-	.␣
ho001:010	ho002:001	ho001:010	VERSE.SHIFT	Hos␣1:10␣
ho001:010	1a	@	-	Mutta␣
ho001:010	3 4	@	-	israelilaisten␣
ho001:010	2	@	-	luku␣
ho001:010	1b	(@)	-	on␣
ho001:010	1b	@	-	oleva␣
ho001:010	5a	@	-	niinkuin␣
ho001:010	(6a) 6b	@	-	meren␣
ho001:010	5b	@	-	hiekka
ho001:010	-	(,)	-	,␣
ho001:010	7	@	-	jota␣
ho001:010	8	@	-	ei␣
ho001:010	9	(@)	-	voi␣
ho001:010	9	@	-	mitata␣
ho001:010	10a 10b	@	-	eikä␣
ho001:010	11	@	-	lukea
ho001:010	-	(.)	-	.␣
ho001:010	12a	@	-	Ja␣
ho001:010	(12b)	-	UNTRANSLATED	
ho001:010	13b	(@)	-	siinä␣
ho001:010	13b	@	-	paikassa
ho001:010	13a	%case	LOC	
ho001:010	-	(,)	-	,␣
ho001:010	14	@	-	jossa␣
ho001:010	16	@	-	heille␣
ho001:010	15	(@)	-	on␣
ho001:010	15	@	-	sanottu
ho001:010	-	(:)	-	:␣
ho001:010	-	(@)	-	'
ho001:010	19	@	-	Te␣
ho001:010	17	@	-	ette␣
ho001:010	-	(@)	-	ole␣
ho001:010	pers%18	@	-	minun␣
ho001:010	18	@	-	kansani
ho001:010	-	(@)	-	'
ho001:010	-	(,)	-	,␣
ho001:010	21	@	-	heille␣
ho001:010	20	@	-	sanotaan
ho001:010	-	(:)	-	:␣
ho001:010	-	(@)	-	'
ho001:010	24	@	-	Elävän␣
ho001:010	23	@	-	Jumalan␣
ho001:010	22	@	-	lapset
ho001:010	-	(!)	-	!
ho001:010	-	(@)	-	'␣
ho001:011	ho002:002	ho001:011	VERSE.SHIFT	Hos␣1:11␣
ho001:011	1a	@	-	Ja␣
ho001:011	3	@	-	Juudan␣
ho001:011	2	@	-	miehet␣
ho001:011	4a	@	-	ja␣
ho001:011	5	@	-	Israelin␣
ho001:011	4b	@	-	miehet␣
ho001:011	1b	@	-	kokoontuvat␣
ho001:011	6	@	-	yhteen␣
ho001:011	7a	@	-	ja␣
ho001:011	7b	@	-	asettavat␣
ho001:011	8	@	-	itsellensä␣
ho001:011	10	@	-	yhteisen␣
ho001:011	9	@	-	pään
ho001:011	-	(;)	-	;␣
ho001:011	11a	@	-	ja␣
ho001:011	11b	(@)	-	he␣
ho001:011	11b	@	-	lähtevät␣
ho001:011	11b	@	-	sotaan␣
ho001:011	13a	@	-	siitä␣
ho001:011	13b	@	-	maasta
ho001:011	12	%case	LOC	
ho001:011	-	(,)	-	,␣
ho001:011	14	@	-	sillä␣
ho001:011	15	@	-	suuri␣
ho001:011	-	(@)	-	on␣
ho001:011	17	@	-	Jisreelin␣
ho001:011	16	@	-	päivä
ho001:011	-	(.)	-	.␣
ho002:001	ho002:003	ho002:001	VERSE.SHIFT	Hos␣2:1␣
ho002:001	1	@	-	Sanokaa␣
ho002:001	2b	@	-	veljiänne␣
ho002:001	2a	%case	PTV	
ho002:001	3	@	-	Ammiksi␣
ho002:001	4a	@	-	ja␣
ho002:001	4c	@	-	sisarianne␣
ho002:001	4b	%case	PTV	
ho002:001	5	@	-	Ruhamaksi
ho002:001	-	(.)	-	.
ho002:001	-	(@)	-	"␣
ho002:002	ho002:004	ho002:002	VERSE.SHIFT	Hos␣2:2␣
