jr001:001	jr001:001	jr001:001	VERSE	Jer␣1:1␣
jr001:007	-	(@)	-	"
jr001:007	4	@	-	Älä␣
jr001:007	5	@	-	sano
jr001:007	-	(:)	-	:␣
jr001:007	-	(@)	-	'
jr001:007	7	@	-	Minä␣
jr001:007	-	(@)	-	olen␣
jr001:007	6	@	-	nuori
jr001:007	-	(@)	-	'
jr001:007	-	(,)	-	,␣
jr001:007	8	@	-	vaan␣
jr001:007	13	@	-	mene
jr001:007	-	(,)	-	,␣
jr001:007	10 11	@	-	kunne␣
jr001:007	10 11	@	-	ikinä␣
jr001:007	9	%case	?	
jr001:007	12	(@)	-	minä␣
jr001:007	pers%12	@	-	sinut␣
jr001:007	12	@	-	lähetän
jr001:007	-	(,)	-	,␣
jr001:007	14a	@	-	ja␣
jr001:007	-	(@)	-	puhu␣
jr001:007	15	@	-	kaikki
jr001:007	14b	%case	NOM	
jr001:007	-	(,)	-	,␣
jr001:007	16	@	-	mitä␣
jr001:007	17	(@)	-	minä␣
jr001:007	17	@	-	käsken␣
jr001:007	pers%17	@	-	sinun␣
jr001:007	18	@	-	puhua
jr001:007	-	(.)	-	.␣
jr001:008	jr001:008	jr001:008	VERSE	Jer␣1:8␣
jr001:008	1	@	-	Älä␣
jr001:008	2	@	-	pelkää␣
jr001:008	3b	@	-	heitä
jr001:008	3a	%case	PTV	
jr001:008	-	(,)	-	,␣
jr001:008	4	@	-	sillä␣
jr001:008	6	@	-	minä␣
jr001:008	-	(@)	-	olen␣
jr001:008	pers%5	@	-	sinun␣
jr001:008	5	@	-	kanssasi␣
jr001:008	-	(@)	-	ja␣
jr001:008	7b	@	-	pelastan␣
jr001:008	7a	%case	?	
jr001:008	pers%7b	@	-	sinut
jr001:008	-	(,)	-	,␣
jr001:008	8	@	-	sanoo␣
jr001:008	9	@	-	Herra
jr001:008	-	(.)	-	.
jr001:008	-	(@)	-	"␣
jr001:009	jr001:009	jr001:009	VERSE	Jer␣1:9␣
jr001:009	1a	@	-	Ja␣
jr001:009	2	@	-	Herra␣
jr001:009	1b	@	-	ojensi␣
jr001:009	4	@	-	kätensä␣
jr001:009	3	%case	NOM.GEN	
jr001:009	5a	@	-	ja␣
jr001:009	5b	@	-	kosketti␣
jr001:009	pers%7	@	-	minun␣
jr001:009	7	@	-	suutani
jr001:009	6	%case	PTV	
jr001:009	-	(.)	-	.␣
jr001:009	8a	@	-	Ja␣
jr001:009	9	@	-	Herra␣
jr001:009	8b	@	-	sanoi␣
jr001:009	10	@	-	minulle
jr001:009	-	(:)	-	:␣
jr001:009	-	(@)	-	"
jr001:009	11	@	-	Katso
jr001:009	-	(,)	-	,␣
jr001:009	12	(@)	-	minä␣
jr001:009	12	@	-	panen␣
jr001:009	13	@	-	sanani␣
jr001:009	pers%14b	@	-	sinun␣
jr001:009	14b	@	-	suuhusi
jr001:009	14a	%case	LOC	
jr001:009	-	(.)	-	.␣
jr001:010	jr001:010	jr001:010	VERSE	Jer␣1:10␣
jr001:010	1	@	-	Katso
jr001:010	-	(,)	-	,␣
jr001:010	2	(@)	-	minä␣
jr001:010	2	@	-	asetan␣
jr001:010	pers%2	@	-	sinut␣
jr001:010	(4a) 4b	@	-	tänä␣
jr001:010	(3a) 3b	@	-	päivänä␣
jr001:010	5	@	-	yli␣
jr001:010	(6a) 6b	@	-	kansojen␣
jr001:010	7a	@	-	ja␣
jr001:010	(8a) 8b	@	-	valtakuntain
jr001:010	7b	%case	GEN	
jr001:010	-	(,)	-	,␣
jr001:010	9b	@	-	repimään␣
jr001:010	9a	%case	LOC	
jr001:010	9b	(@)	-	maasta␣
jr001:010	10a	@	-	ja␣
jr001:010	10c	@	-	hajottamaan
jr001:010	10b	%case	LOC	
jr001:010	(11a)	-	UNTRANSLATED	
jr001:010	-	(,)	-	,␣
jr001:010	11c	@	-	hävittämään␣
jr001:010	11b	%case	LOC	
jr001:010	12a	@	-	ja␣
jr001:010	12c	@	-	kukistamaan
jr001:010	12b	%case	LOC	
jr001:010	-	(,)	-	,␣
jr001:010	13b	@	-	rakentamaan␣
jr001:010	13a	%case	LOC	
jr001:010	14a	@	-	ja␣
jr001:010	14c	@	-	istuttamaan
jr001:010	14b	%case	LOC	
jr001:010	-	(.)	-	.
jr001:010	-	(@)	-	"␣
jr001:011	jr001:011	jr001:011	VERSE	Jer␣1:11␣
jr001:011	(1a)	-	UNTRANSLATED	
jr001:011	4	@	-	Minulle␣
jr001:011	1b	@	-	tuli␣
jr001:011	-	(@)	-	tämä␣
jr001:011	3	@	-	Herran␣
jr001:011	2	@	-	sana
jr001:011	(5a) (5b)	-	UNTRANSLATED	
jr001:011	-	(:)	-	:␣
jr001:011	-	(@)	-	"
jr001:011	6	@	-	Mitä␣
jr001:011	7	@	-	sinä␣
jr001:011	8	@	-	näet
jr001:011	-	(,)	-	,␣
jr001:011	9	@	-	Jeremia
jr001:011	(10a)	-	UNTRANSLATED	
jr001:011	-	(?)	-	?
jr001:011	-	(@)	-	"␣
jr001:011	10b	(@)	-	Minä␣
jr001:011	10b	@	-	vastasin
jr001:011	-	(:)	-	:␣
jr001:011	-	(@)	-	"
jr001:011	13	@	-	Minä␣
jr001:011	14	@	-	näen␣
jr001:011	12	@	-	mantelipuun␣
jr001:011	11	@	-	oksan
jr001:011	-	(@)	-	"
jr001:011	-	(.)	-	.␣
jr001:012	jr001:012	jr001:012	VERSE	Jer␣1:12␣
jr001:012	(1a)	-	UNTRANSLATED	
jr001:012	2	@	-	Herra␣
jr001:012	1b	@	-	sanoi␣
jr001:012	3	@	-	minulle
jr001:012	-	(:)	-	:␣
jr001:012	-	(@)	-	"
jr001:012	5b	(@)	-	Sinä␣
jr001:012	5b	(@)	-	olet␣
jr001:012	5b	@	-	nähnyt␣
jr001:012	5a	%case	NOM	
jr001:012	4	@	-	oikein
jr001:012	-	(;)	-	;␣
jr001:012	6	@	-	sillä␣
jr001:012	8	@	-	minä␣
jr001:012	7	@	-	valvon␣
jr001:012	10	@	-	sanaani␣
jr001:012	9	%case	PTV	
jr001:012	11b	@	-	toteuttaakseni␣
jr001:012	11a	%case	TRA	
jr001:012	pers%11b	@	-	sen
jr001:012	-	(@)	-	"
jr001:012	-	(.)	-	.␣
jr001:013	jr001:013	jr001:013	VERSE	Jer␣1:13␣
jr001:013	(1a)	-	UNTRANSLATED	
jr001:013	4	@	-	Minulle␣
jr001:013	1b	@	-	tuli␣
jr001:013	5	@	-	toistamiseen␣
jr001:013	3	@	-	Herran␣
jr001:013	2	@	-	sana
jr001:013	-	(,)	-	,␣
jr001:013	6a 6b	@	-	näin␣
jr001:013	6a 6b	@	-	kuuluva
jr001:013	-	(:)	-	:␣
jr001:013	-	(@)	-	"
jr001:013	7	@	-	Mitä␣
jr001:013	8	@	-	sinä␣
jr001:013	9	@	-	näet
jr001:013	(10a)	-	UNTRANSLATED	
jr001:013	-	(?)	-	?
jr001:013	-	(@)	-	"␣
jr001:013	10b	(@)	-	Minä␣
jr001:013	10b	@	-	vastasin
jr001:013	-	(:)	-	:␣
jr001:013	-	(@)	-	"
jr001:013	13	@	-	Minä␣
jr001:013	14	@	-	näen␣
jr001:013	12	@	-	kiehuvan␣
jr001:013	11	@	-	padan
jr001:013	(15a)	-	UNTRANSLATED	
jr001:013	-	(;)	-	;␣
jr001:013	pers%15b	@	-	se␣
jr001:013	15b	@	-	näkyy␣
jr001:013	17	@	-	pohjoisen␣
jr001:013	16b	@	-	puolelta
jr001:013	16a	%case	LOC	
jr001:013	-	(@)	-	"
jr001:013	-	(.)	-	.␣
jr001:014	jr001:014	jr001:014	VERSE	Jer␣1:14␣
jr001:014	1a	@	-	Ja␣
jr001:014	2	@	-	Herra␣
jr001:014	1b	@	-	sanoi␣
jr001:014	3	@	-	minulle
jr001:014	-	(:)	-	:␣
jr001:014	-	(@)	-	"
jr001:014	4b	@	-	Pohjoisesta␣
jr001:014	4a	%case	LOC	
jr001:014	5	(@)	-	on␣
jr001:014	(6a) 6b	@	-	onnettomuus␣
jr001:014	5	@	-	purkautuva␣
jr001:014	8	@	-	kaikkien␣
jr001:014	(10a) 10b	@	-	maan␣
jr001:014	9	@	-	asukasten␣
jr001:014	7	@	-	yli
jr001:014	-	(.)	-	.␣
jr001:015	jr001:015	jr001:015	VERSE	Jer␣1:15␣
jr001:015	1	@	-	Sillä␣
jr001:015	2	@	-	katso
jr001:015	-	(,)	-	,␣
jr001:015	-	(@)	-	minä␣
jr001:015	3	@	-	kutsun␣
jr001:015	4b	@	-	kaikki␣
jr001:015	4a	%case	NOM	
jr001:015	7	@	-	pohjoisten␣
jr001:015	6	@	-	valtakuntain␣
jr001:015	5	@	-	kansanheimot
jr001:015	-	(,)	-	,␣
jr001:015	8	@	-	sanoo␣
jr001:015	9	@	-	Herra
jr001:015	-	(,)	-	,␣
jr001:015	10a	@	-	ja␣
jr001:015	10b	(@)	-	ne␣
jr001:015	10b	@	-	tulevat␣
jr001:015	11a	@	-	ja␣
jr001:015	11b	@	-	asettavat␣
jr001:015	12	@	-	kukin␣
jr001:015	13	@	-	valtaistuimensa␣
jr001:015	16	@	-	Jerusalemin␣
jr001:015	15	@	-	porttien␣
jr001:015	14	@	-	oville␣
jr001:015	17a	@	-	ja␣
jr001:015	18	@	-	kaikkia␣
jr001:015	pers%19	@	-	sen␣
jr001:015	19	@	-	muureja␣
jr001:015	17b	@	-	vastaan
jr001:015	-	(,)	-	,␣
jr001:015	20	@	-	yltympäri
jr001:015	-	(,)	-	,␣
jr001:015	21a	@	-	ja␣
jr001:015	22	@	-	kaikkia␣
jr001:015	24	@	-	Juudan␣
jr001:015	23	@	-	kaupunkeja␣
jr001:015	21b	@	-	vastaan
jr001:015	-	(.)	-	.␣
jr001:016	jr001:016	jr001:016	VERSE	Jer␣1:16␣
jr001:016	1a	@	-	Sitten␣
jr001:016	1b	(@)	-	minä␣
jr001:016	1b	@	-	julistan␣
jr001:016	3	@	-	heille␣
jr001:016	2	@	-	tuomioni␣
jr001:016	5	@	-	kaikesta␣
jr001:016	4	%case	LOC	
jr001:016	pers%6	@	-	heidän␣
jr001:016	6	@	-	pahuudestaan
jr001:016	-	(,)	-	,␣
jr001:016	7	@	-	koska␣
jr001:016	8	(@)	-	he␣
jr001:016	8	(@)	-	ovat␣
jr001:016	8	@	-	hyljänneet␣
jr001:016	pers%8	@	-	minut
jr001:016	(9a)	-	UNTRANSLATED	
jr001:016	-	(,)	-	,␣
jr001:016	9b	@	-	polttaneet␣
jr001:016	9b	@	-	uhreja␣
jr001:016	11	@	-	muille␣
jr001:016	10b	@	-	jumalille␣
jr001:016	10a	%case	LOC	
jr001:016	12a	@	-	ja␣
jr001:016	12b	@	-	kumartaneet␣
jr001:016	14	@	-	kättensä␣
jr001:016	13b	@	-	tekoja
jr001:016	13a	%case	PTV	
jr001:016	-	(.)	-	.␣
jr001:017	jr001:017	jr001:017	VERSE	Jer␣1:17␣
jr001:017	1a	@	-	Mutta␣
jr001:017	1b	@	-	sinä
jr001:017	-	(,)	-	,␣
jr001:017	2	@	-	vyötä␣
jr001:017	3	@	-	kupeesi
jr001:017	(4a)	-	UNTRANSLATED	
jr001:017	-	(,)	-	,␣
jr001:017	4b	@	-	nouse␣
jr001:017	5a	@	-	ja␣
jr001:017	5b	@	-	puhu␣
jr001:017	6	@	-	heille␣
jr001:017	8	@	-	kaikki
jr001:017	7	%case	NOM	
jr001:017	-	(,)	-	,␣
jr001:017	9	@	-	mitä␣
jr001:017	10	@	-	minä␣
jr001:017	11	@	-	käsken␣
jr001:017	pers%11	@	-	sinun␣
jr001:017	-	(@)	-	puhua
jr001:017	-	(.)	-	.␣
jr001:017	12	@	-	Älä␣
jr001:017	14b	@	-	heitä␣
jr001:017	14a	%case	PTV	
jr001:017	13	@	-	kauhistu
jr001:017	-	(,)	-	,␣
jr001:017	15	@	-	etten␣
jr001:017	16	(@)	-	minä␣
jr001:017	16	@	-	kauhistuttaisi␣
jr001:017	pers%16	@	-	sinua␣
jr001:017	pers%17b	@	-	heidän␣
jr001:017	17b	@	-	edessään
jr001:017	17a	%case	LOC	
jr001:017	-	(.)	-	.␣
jr001:018	jr001:018	jr001:018	VERSE	Jer␣1:18␣
jr001:018	1a	@	-	Sillä␣
jr001:018	2	@	-	katso
jr001:018	-	(,)	-	,␣
jr001:018	1b	@	-	minä␣
jr001:018	3	@	-	teen␣
jr001:018	pers%3	@	-	sinusta␣
jr001:018	(4a) 4b	@	-	tänä␣
jr001:018	(4a) 4b	@	-	päivänä␣
jr001:018	6	@	-	varustetun␣
jr001:018	5b	@	-	kaupungin
jr001:018	5a	%case	GEN	
jr001:018	(7a)	-	UNTRANSLATED	
jr001:018	-	(,)	-	,␣
jr001:018	7c 8	@	-	rautapatsaan␣
jr001:018	7b	%case	GEN	
jr001:018	9a	@	-	ja␣
jr001:018	10 9c	@	-	vaskimuurin␣
jr001:018	9b	%case	GEN	
jr001:018	12	@	-	koko␣
jr001:018	(13a) 13b	@	-	maata␣
jr001:018	11	@	-	vastaan
jr001:018	-	(,)	-	,␣
jr001:018	15	@	-	Juudan␣
jr001:018	14b	@	-	kuninkaita
jr001:018	14a	%case	PTV	
jr001:018	-	(,)	-	,␣
jr001:018	pers%16b	@	-	sen␣
jr001:018	16b	@	-	ruhtinaita
jr001:018	16a	%case	PTV	
jr001:018	-	(,)	-	,␣
jr001:018	pers%17b	@	-	sen␣
jr001:018	17b	@	-	pappeja␣
jr001:018	17a	@	-	vastaan␣
jr001:018	18a	@	-	ja␣
jr001:018	(19a) 19b	@	-	maan␣
jr001:018	18c	@	-	kansaa␣
jr001:018	18b	@	-	vastaan
jr001:018	-	(.)	-	.␣
jr001:019	jr001:019	jr001:019	VERSE	Jer␣1:19␣
jr001:019	1a	@	-	Ja␣
jr001:019	1b	(@)	-	he␣
jr001:019	1b	@	-	sotivat␣
jr001:019	pers%2	@	-	sinua␣
jr001:019	2	@	-	vastaan
jr001:019	-	(,)	-	,␣
jr001:019	3a	@	-	mutta␣
jr001:019	3b	@	-	eivät␣
jr001:019	4	@	-	voita␣
jr001:019	5	@	-	sinua
jr001:019	-	(,)	-	,␣
jr001:019	6	@	-	sillä␣
jr001:019	8	@	-	minä␣
jr001:019	-	(@)	-	olen␣
jr001:019	pers%7	@	-	sinun␣
jr001:019	7	@	-	kanssasi
jr001:019	-	(,)	-	,␣
jr001:019	9	@	-	sanoo␣
jr001:019	10	@	-	Herra
jr001:019	-	(,)	-	,␣
jr001:019	11a	@	-	ja␣
jr001:019	11b	@	-	pelastan␣
jr001:019	pers%11b	@	-	sinut
jr001:019	-	(.)	-	.
jr001:019	-	(@)	-	"␣
jr002:001	jr002:001	jr002:001	VERSE	Jer␣2:1␣
jr002:001	1a	@	-	Ja␣
jr002:001	4	@	-	minulle␣
jr002:001	1b	@	-	tuli␣
jr002:001	-	(@)	-	tämä␣
jr002:001	3	@	-	Herran␣
jr002:001	2	@	-	sana
jr002:001	(5a) (5b)	-	UNTRANSLATED	
jr002:001	-	(:)	-	:␣
jr002:002	jr002:002	jr002:002	VERSE	Jer␣2:2␣
