mk001:001	mk001:001	mk001:001	VERSE	Mk␣1:1␣
mk001:007	3b	@	-	"
mk001:007	9a	@	-	Minun␣
mk001:007	8	@	-	jälkeeni␣
mk001:007	4	@	-	tulee␣
mk001:007	7	@	-	minua␣
mk001:007	(5) 6	@	-	väkevämpi
mk001:007	9b	,	-	,␣
mk001:007	10	@	-	jonka␣
mk001:007	(16) 17 (18) 19	@	-	kengänpaulaa␣
mk001:007	(20a)	-	UNTRANSLATED	
mk001:007	12	(@)	-	minä␣
mk001:007	11	@	-	en␣
mk001:007	12	@	-	ole␣
mk001:007	13	@	-	kelvollinen␣
mk001:007	14	(@)	-	maahan␣
mk001:007	14	@	-	kumartuneena␣
mk001:007	15	@	-	päästämään
mk001:007	20b	.	-	.␣
mk001:008	mk001:008	mk001:008	VERSE	Mk␣1:8␣
mk001:008	1	@	-	Minä␣
mk001:008	2	@	-	kastan␣
mk001:008	3	@	-	teidät␣
mk001:008	4a	@	-	vedellä
mk001:008	4b	,	-	,␣
mk001:008	6	@	-	mutta␣
mk001:008	5	@	-	hän␣
mk001:008	7	@	-	kastaa␣
mk001:008	8	@	-	teidät␣
mk001:008	11a	@	-	Pyhällä␣
mk001:008	10	@	-	Hengellä
mk001:008	9	%case	LOC	
mk001:008	11b	.	-	.
mk001:008	11b	@	-	"␣
mk001:009	mk001:009	mk001:009	VERSE	Mk␣1:9␣
mk001:009	1	@	-	Ja␣
mk001:009	(2)	-	UNTRANSLATED	
mk001:009	4	@	-	niinä␣
mk001:009	(5) 6	@	-	päivinä␣
mk001:009	3	%case	ESS	
mk001:009	8	@	-	Jeesus␣
mk001:009	7	@	-	tuli␣
mk001:009	(11) 12	@	-	Galilean␣
mk001:009	10	@	-	Nasaretista
mk001:009	9	%case	LOC	
mk001:009	-	(,)	-	,␣
mk001:009	13	@	-	ja␣
mk001:009	19a	@	-	Johannes␣
mk001:009	18	%case	NOM	
mk001:009	14	@	-	kastoi␣
mk001:009	14	(@)	-	hänet␣
mk001:009	(16) 17	@	-	Jordanissa
mk001:009	15	%case	LOC	
mk001:009	19b	.	-	.␣
mk001:010	mk001:010	mk001:010	VERSE	Mk␣1:10␣
mk001:010	1	@	-	Ja␣
mk001:010	2	@	-	heti
mk001:010	-	(,)	-	,␣
mk001:010	(5) 6	@	-	vedestä␣
mk001:010	4	%case	LOC	
mk001:010	3	@	-	noustessaan
mk001:010	-	(,)	-	,␣
mk001:010	7	(@)	-	hän␣
mk001:010	7	@	-	näki␣
mk001:010	10 (9)	@	-	taivasten␣
mk001:010	8	@	-	aukeavan␣
mk001:010	11	@	-	ja␣
mk001:010	(12) 13	@	-	Hengen␣
mk001:010	14	@	-	niinkuin␣
mk001:010	15	@	-	kyyhkysen␣
mk001:010	16	@	-	laskeutuvan␣
mk001:010	18a	@	-	häneen
mk001:010	17	%case	LOC	
mk001:010	18b	.	-	.␣
mk001:011	mk001:011	mk001:011	VERSE	Mk␣1:11␣
mk001:011	1	@	-	Ja␣
mk001:011	(5) 6a	@	-	taivaista␣
mk001:011	4	%case	LOC	
mk001:011	3	@	-	tuli␣
mk001:011	2	@	-	ääni
mk001:011	6b	:	-	:␣
mk001:011	6b	@	-	"
mk001:011	7	@	-	Sinä␣
mk001:011	8	@	-	olet␣
mk001:011	11	@	-	minun␣
mk001:011	(12) 13a	@	-	rakas␣
mk001:011	10 (9)	@	-	Poikani
mk001:011	13b	;	-	;␣
mk001:011	15	@	-	sinuun␣
mk001:011	14	%case	LOC	
mk001:011	16a	(@)	-	minä␣
mk001:011	16a	(@)	-	olen␣
mk001:011	16a	@	-	mielistynyt
mk001:011	16b	@	-	"
mk001:011	16b	.	-	.␣
mk001:012	mk001:012	mk001:012	VERSE	Mk␣1:12␣
mk001:012	2	@	-	Kohta␣
mk001:012	(1)	-	UNTRANSLATED	
mk001:012	-	(@)	-	sen␣
mk001:012	-	(@)	-	jälkeen␣
mk001:012	(3) 4	@	-	Henki␣
mk001:012	6	@	-	ajoi␣
mk001:012	5	@	-	hänet␣
mk001:012	(8) 9a	@	-	erämaahan
mk001:012	7	%case	LOC	
mk001:012	9b	.	-	.␣
mk001:013	mk001:013	mk001:013	VERSE	Mk␣1:13␣
mk001:013	1	@	-	Ja␣
mk001:013	2	(@)	-	hän␣
mk001:013	2	@	-	oli␣
mk001:013	(4) 5	@	-	erämaassa␣
mk001:013	3	%case	LOC	
mk001:013	6	@	-	neljäkymmentä␣
mk001:013	7	@	-	päivää
mk001:013	-	(,)	-	,␣
mk001:013	-	(@)	-	ja␣
mk001:013	(10) 11a	@	-	saatana␣
mk001:013	9	%case	NOM	
mk001:013	8	@	-	kiusasi␣
mk001:013	-	(@)	-	häntä
mk001:013	11b	,	-	,␣
mk001:013	12	@	-	ja␣
mk001:013	13	(@)	-	hän␣
mk001:013	13	@	-	oli␣
mk001:013	(15) 16a	@	-	petojen␣
mk001:013	14	@	-	seassa
mk001:013	16b	;	-	;␣
mk001:013	17	@	-	ja␣
mk001:013	(18) 19	@	-	enkelit␣
mk001:013	20	@	-	tekivät␣
mk001:013	21a	@	-	hänelle␣
mk001:013	20	@	-	palvelusta
mk001:013	21b	.	-	.␣
mk001:014	mk001:014	mk001:014	VERSE	Mk␣1:14␣
mk001:014	2	@	-	Mutta␣
mk001:014	1	@	-	sittenkuin␣
mk001:014	(5) 6	@	-	Johannes␣
mk001:014	(3) 4	(@)	-	oli␣
mk001:014	(3) 4	@	-	pantu␣
mk001:014	(3) 4	@	-	vankeuteen
mk001:014	-	(,)	-	,␣
mk001:014	7	@	-	meni␣
mk001:014	(8) 9	@	-	Jeesus␣
mk001:014	(11) 12	@	-	Galileaan␣
mk001:014	10	%case	LOC	
mk001:014	-	(@)	-	ja␣
mk001:014	13	@	-	saarnasi␣
mk001:014	(16) 17	@	-	Jumalan␣
mk001:014	(14) 15	@	-	evankeliumia␣
mk001:015	mk001:015	mk001:015	VERSE	Mk␣1:15␣
mk001:015	1	@	-	ja␣
mk001:015	2	@	-	sanoi
mk001:015	3	:	-	:␣
mk001:015	-	(@)	-	"
mk001:015	(5) 6	@	-	Aika␣
mk001:015	4	(@)	-	on␣
mk001:015	4	@	-	täyttynyt
mk001:015	-	(,)	-	,␣
mk001:015	7	@	-	ja␣
mk001:015	(11) 12a	@	-	Jumalan␣
mk001:015	10 (9)	@	-	valtakunta␣
mk001:015	8	(@)	-	on␣
mk001:015	8	@	-	tullut␣
mk001:015	8	@	-	lähelle
mk001:015	12b	;	-	;␣
mk001:015	13	@	-	tehkää␣
mk001:015	13	@	-	parannus␣
mk001:015	14	@	-	ja␣
mk001:015	15	@	-	uskokaa␣
mk001:015	(17) 18a	@	-	evankeliumi
mk001:015	16	%case	NOM	
mk001:015	18b	@	-	"
mk001:015	18b	.	-	.␣
mk001:016	mk001:016	mk001:016	VERSE	Mk␣1:16␣
mk001:016	1	@	-	Ja␣
mk001:016	2	@	-	kulkiessaan␣
mk001:016	(6) 7	@	-	Galilean␣
mk001:016	(4) 5	@	-	järven␣
mk001:016	3	@	-	rantaa␣
mk001:016	8	(@)	-	hän␣
mk001:016	8	@	-	näki␣
mk001:016	9	@	-	Simonin␣
mk001:016	10	@	-	ja␣
mk001:016	11	@	-	Andreaan
mk001:016	-	(,)	-	,␣
mk001:016	14	@	-	Simonin␣
mk001:016	(12) 13	@	-	veljen
mk001:016	-	(,)	-	,␣
mk001:016	15	@	-	heittävän␣
mk001:016	15	@	-	verkkoa␣
mk001:016	(17) 18a	@	-	järveen
mk001:016	16	%case	LOC	
mk001:016	18b	;	-	;␣
mk001:016	20	@	-	sillä␣
mk001:016	19	(@)	-	he␣
mk001:016	19	@	-	olivat␣
mk001:016	21a	@	-	kalastajia
mk001:016	21b	.	-	.␣
mk001:017	mk001:017	mk001:017	VERSE	Mk␣1:17␣
mk001:017	1	@	-	Ja␣
mk001:017	(4) 5a	@	-	Jeesus␣
mk001:017	2	@	-	sanoi␣
mk001:017	3	@	-	heille
mk001:017	5b	:	-	:␣
mk001:017	5b	@	-	"
mk001:017	6	@	-	Seuratkaa␣
mk001:017	8a	@	-	minua
mk001:017	7	%case	PTV	
mk001:017	8b	,	-	,␣
mk001:017	9	@	-	niin␣
mk001:017	10	(@)	-	minä␣
mk001:017	10	@	-	teen␣
mk001:017	11	@	-	teistä␣
mk001:017	12	%case	LOC	
mk001:017	14a	@	-	ihmisten␣
mk001:017	13	@	-	kalastajia
mk001:017	14b	@	-	"
mk001:017	14b	.	-	.␣
mk001:018	mk001:018	mk001:018	VERSE	Mk␣1:18␣
mk001:018	2	@	-	Kohta␣
mk001:018	(1)	-	UNTRANSLATED	
mk001:018	3	(@)	-	he␣
mk001:018	3	@	-	jättivät␣
mk001:018	(4) 5	@	-	verkot␣
mk001:018	-	(@)	-	ja␣
mk001:018	6	@	-	seurasivat␣
mk001:018	7a	@	-	häntä
mk001:018	7b	.	-	.␣
mk001:019	mk001:019	mk001:019	VERSE	Mk␣1:19␣
mk001:019	1	@	-	Ja␣
mk001:019	2	@	-	käytyään␣
mk001:019	-	(@)	-	siitä␣
mk001:019	3	@	-	vähän␣
mk001:019	3	(@)	-	eteenpäin␣
mk001:019	4	(@)	-	hän␣
mk001:019	4	@	-	näki␣
mk001:019	5	@	-	Jaakobin
mk001:019	-	(,)	-	,␣
mk001:019	(7) 8	@	-	Sebedeuksen␣
mk001:019	pro%6	@	-	pojan
mk001:019	-	(,)	-	,␣
mk001:019	9	@	-	ja␣
mk001:019	10	@	-	Johanneksen
mk001:019	-	(,)	-	,␣
mk001:019	13	@	-	hänen␣
mk001:019	(11) 12	@	-	veljensä
mk001:019	-	(,)	-	,␣
mk001:019	15	@	-	heidätkin␣
mk001:019	14	%clitic	kin	
mk001:019	(17) 18	@	-	venheessä
mk001:019	16	%case	LOC	
mk001:019	-	(,)	-	,␣
mk001:019	19	@	-	laittamassa␣
mk001:019	(20) 21a	@	-	verkkojaan␣
mk001:019	19	@	-	kuntoon
mk001:019	21b	.	-	.␣
mk001:020	mk001:020	mk001:020	VERSE	Mk␣1:20␣
mk001:020	1	@	-	Ja␣
mk001:020	2	@	-	kohta␣
mk001:020	3	(@)	-	hän␣
mk001:020	3	@	-	kutsui␣
mk001:020	4a	@	-	heidät
mk001:020	4b	;	-	;␣
mk001:020	5	@	-	ja␣
mk001:020	6	(@)	-	he␣
mk001:020	6	@	-	jättivät␣
mk001:020	(7) 8	@	-	isänsä
mk001:020	9	%pers	3	
mk001:020	-	(,)	-	,␣
mk001:020	10	@	-	Sebedeuksen
mk001:020	-	(,)	-	,␣
mk001:020	(15) 16	@	-	palkkalaisineen␣
mk001:020	14	%case	CMT	
mk001:020	(12) 13	@	-	venheeseen␣
mk001:020	11	%case	LOC	
mk001:020	-	(@)	-	ja␣
mk001:020	17	@	-	lähtivät␣
mk001:020	18	@	-	seuraamaan␣
mk001:020	19a	@	-	häntä
mk001:020	19b	.	-	.␣
mk001:021	mk001:021	mk001:021	VERSE	Mk␣1:21␣
mk001:021	1	@	-	Ja␣
mk001:021	2	(@)	-	he␣
mk001:021	2	@	-	saapuivat␣
mk001:021	4a	@	-	Kapernaumiin
mk001:021	3	%case	LOC	
mk001:021	4b	;	-	;␣
mk001:021	5	@	-	ja␣
mk001:021	9	(@)	-	hän␣
mk001:021	9	@	-	meni␣
mk001:021	6	@	-	kohta␣
mk001:021	(7) 8	@	-	sapattina␣
mk001:021	(11) 12	@	-	synagoogaan␣
mk001:021	10	%case	LOC	
mk001:021	-	(@)	-	ja␣
mk001:021	13a	@	-	opetti
mk001:021	13b	.	-	.␣
mk001:022	mk001:022	mk001:022	VERSE	Mk␣1:22␣
mk001:022	1	@	-	Ja␣
mk001:022	2	(@)	-	he␣
mk001:022	2	@	-	olivat␣
mk001:022	2	@	-	hämmästyksissään␣
mk001:022	6a	@	-	hänen␣
mk001:022	(4) 5	@	-	opetuksestansa
mk001:022	3	%case	LOC	
mk001:022	6b	,	-	,␣
mk001:022	8	@	-	sillä␣
mk001:022	9	(@)	-	hän␣
mk001:022	7	%case	NOM	
mk001:022	9	@	-	opetti␣
mk001:022	10	@	-	heitä␣
mk001:022	11	@	-	niinkuin␣
mk001:022	13	(@)	-	se
mk001:022	-	(,)	-	,␣
mk001:022	13	(@)	-	jolla␣
mk001:022	12	@	-	valta␣
mk001:022	13	@	-	on
mk001:022	-	(,)	-	,␣
mk001:022	15	@	-	eikä␣
mk001:022	14	%clitic	kA	
mk001:022	16	@	-	niinkuin␣
mk001:022	(17) 18a	@	-	kirjanoppineet
mk001:022	18b	.	-	.␣
mk001:023	mk001:023	mk001:023	VERSE	Mk␣1:23␣
mk001:023	1	@	-	Ja␣
mk001:023	7	@	-	heidän␣
mk001:023	(5) 6	@	-	synagoogassaan␣
mk001:023	4	%case	LOC	
mk001:023	3	@	-	oli␣
mk001:023	2	@	-	juuri␣
mk001:023	2	@	-	silloin␣
mk001:023	8	@	-	mies
mk001:023	-	(,)	-	,␣
mk001:023	-	(@)	-	jossa␣
mk001:023	-	(@)	-	oli␣
mk001:023	11	@	-	saastainen␣
mk001:023	10	@	-	henki
mk001:023	9	%case	NOM	
mk001:023	-	(;)	-	;␣
mk001:023	12	@	-	ja␣
mk001:023	13	(@)	-	se␣
mk001:023	13	@	-	huusi␣
mk001:024	mk001:024	mk001:024	VERSE	Mk␣1:24␣
mk001:024	1a	@	-	sanoen
mk001:024	1b	:	-	:␣
mk001:024	1b	@	-	"
mk001:024	2	@	-	Mitä␣
mk001:024	5a	@	-	sinulla␣
mk001:024	-	(@)	-	on␣
mk001:024	3	@	-	meidän␣
mk001:024	4	@	-	kanssamme␣
mk001:024	-	(@)	-	tekemistä
mk001:024	5b	,	-	,␣
mk001:024	6	@	-	Jeesus␣
mk001:024	7a	@	-	Nasaretilainen
mk001:024	-	(?)	-	?␣
mk001:024	8	(@)	-	Oletko␣
mk001:024	8	@	-	tullut␣
mk001:024	10a	@	-	meitä␣
mk001:024	9	@	-	tuhoamaan
mk001:024	-	(?)	-	?␣
mk001:024	11	(@)	-	Minä␣
mk001:024	11	@	-	tunnen␣
mk001:024	12	@	-	sinut
mk001:024	-	(,)	-	,␣
mk001:024	13	@	-	kuka␣
mk001:024	14a	@	-	olet
mk001:024	14b	,	-	,␣
mk001:024	15	@	-	sinä␣
mk001:024	(17) 18a	@	-	Jumalan␣
mk001:024	16	@	-	Pyhä
mk001:024	18b	.	-	.
mk001:024	18b	@	-	"␣
mk001:025	mk001:025	mk001:025	VERSE	Mk␣1:25␣
mk001:025	1	@	-	Niin␣
mk001:025	(4) 5	@	-	Jeesus␣
mk001:025	2	@	-	nuhteli␣
mk001:025	3	@	-	sitä␣
mk001:025	6a	@	-	sanoen
mk001:025	6b	:	-	:␣
mk001:025	6b	@	-	"
mk001:025	7	@	-	Vaikene␣
mk001:025	8	@	-	ja␣
mk001:025	9	@	-	lähde␣
mk001:025	11a	@	-	hänestä
mk001:025	10	%case	LOC	
mk001:025	11b	@	-	"
mk001:025	11b	.	-	.␣
mk001:026	mk001:026	mk001:026	VERSE	Mk␣1:26␣
mk001:026	1	@	-	Ja␣
mk001:026	(6) 7	@	-	saastainen␣
mk001:026	(4) 5	@	-	henki␣
mk001:026	2	@	-	kouristi␣
mk001:026	3	@	-	häntä␣
mk001:026	8	@	-	ja␣
mk001:026	12	@	-	lähti␣
mk001:026	14a	@	-	hänestä␣
mk001:026	13	%case	LOC	
mk001:026	9	@	-	huutaen␣
mk001:026	11	@	-	suurella␣
mk001:026	10	@	-	äänellä
mk001:026	14b	.	-	.␣
mk001:027	mk001:027	mk001:027	VERSE	Mk␣1:27␣
mk001:027	1	@	-	Ja␣
mk001:027	2	(@)	-	he␣
mk001:027	2	@	-	hämmästyivät␣
mk001:027	3	@	-	kaikki
mk001:027	-	(,)	-	,␣
mk001:027	4	@	-	niin␣
mk001:027	4	@	-	että␣
mk001:027	5	@	-	kyselivät␣
mk001:027	7	@	-	toisiltaan␣
mk001:027	6	%case	LOC	
mk001:027	8a	@	-	sanoen
mk001:027	8b	:	-	:␣
mk001:027	8b	@	-	"
mk001:027	9	@	-	Mitä␣
mk001:027	11a	@	-	tämä␣
mk001:027	10	@	-	on
mk001:027	-	(?)	-	?␣
mk001:027	13	@	-	Uusi
mk001:027	-	(,)	-	,␣
mk001:027	15a	@	-	voimallinen␣
mk001:027	14	%case	NOM	
mk001:027	12	@	-	oppi
mk001:027	-	(!)	-	!␣
mk001:027	(16)	-	UNTRANSLATED	
mk001:027	21a	(@)	-	Hän␣
mk001:027	21a	@	-	käskee␣
mk001:027	(19) 20	@	-	saastaisia␣
mk001:027	(17) 18	@	-	henkiäkin
mk001:027	21b	,	-	,␣
mk001:027	22	@	-	ja␣
mk001:027	23	(@)	-	ne␣
mk001:027	23	@	-	tottelevat␣
mk001:027	24a	@	-	häntä
mk001:027	24b	.	-	.
mk001:027	24b	@	-	"␣
mk001:028	mk001:028	mk001:028	VERSE	Mk␣1:28␣
mk001:028	1	@	-	Ja␣
mk001:028	5	@	-	hänen␣
mk001:028	(3) 4	@	-	maineensa␣
mk001:028	2	@	-	levisi␣
mk001:028	6	@	-	kohta␣
mk001:028	9	@	-	koko␣
mk001:028	(10) 11	@	-	ympäristöön
mk001:028	8	%case	LOC	
mk001:028	-	(,)	-	,␣
mk001:028	7	@	-	kaikkialle␣
mk001:028	(12) 13a	@	-	Galileaan
mk001:028	13b	.	-	.␣
mk001:029	mk001:029	mk001:029	VERSE	Mk␣1:29␣
mk001:029	1	@	-	Ja␣
mk001:029	6	@	-	tultuaan␣
mk001:029	6	@	-	ulos␣
mk001:029	(4) 5	@	-	synagoogasta␣
mk001:029	3	%case	LOC	
mk001:029	7	(@)	-	he␣
mk001:029	7	@	-	menivät␣
mk001:029	2	@	-	kohta␣
mk001:029	11	@	-	Simonin␣
mk001:029	12	@	-	ja␣
mk001:029	13	@	-	Andreaan␣
mk001:029	10 (9)	@	-	taloon␣
mk001:029	8	%case	LOC	
mk001:029	15	@	-	Jaakobin␣
mk001:029	16	@	-	ja␣
mk001:029	17a	@	-	Johanneksen␣
mk001:029	14	@	-	kanssa
mk001:029	17b	.	-	.␣
mk001:030	mk001:030	mk001:030	VERSE	Mk␣1:30␣
mk001:030	2	@	-	Ja␣
mk001:030	4	@	-	Simonin␣
mk001:030	(1) 3	@	-	anoppi␣
mk001:030	5	@	-	makasi␣
mk001:030	6a	@	-	sairaana␣
mk001:030	6a	@	-	kuumeessa
mk001:030	6b	,	-	,␣
mk001:030	7	@	-	ja␣
mk001:030	8	@	-	kohta␣
mk001:030	9	(@)	-	he␣
mk001:030	9	@	-	puhuivat␣
mk001:030	12a	@	-	hänestä␣
mk001:030	11	%case	LOC	
mk001:030	pro%10	@	-	Jeesukselle
mk001:030	12b	.	-	.␣
mk001:031	mk001:031	mk001:031	VERSE	Mk␣1:31␣
mk001:031	1	@	-	Ja␣
mk001:031	2	(@)	-	hän␣
mk001:031	2	@	-	meni␣
mk001:031	-	(@)	-	hänen␣
mk001:031	2	@	-	luoksensa␣
mk001:031	-	(@)	-	ja␣
mk001:031	3	@	-	nosti␣
mk001:031	4	@	-	hänet␣
mk001:031	3	@	-	ylös
mk001:031	-	(,)	-	,␣
mk001:031	5	@	-	tarttuen␣
mk001:031	-	(@)	-	hänen␣
mk001:031	(6) 7a	@	-	käteensä
mk001:031	7b	;	-	;␣
mk001:031	8	@	-	ja␣
mk001:031	(11) 12a	@	-	kuume␣
mk001:031	9	@	-	lähti␣
mk001:031	10	@	-	hänestä
mk001:031	12b	,	-	,␣
mk001:031	13	@	-	ja␣
mk001:031	14	(@)	-	hän␣
mk001:031	14	@	-	palveli␣
mk001:031	15a	@	-	heitä
mk001:031	15b	.	-	.␣
mk001:032	mk001:032	mk001:032	VERSE	Mk␣1:32␣
mk001:032	2	@	-	Mutta␣
mk001:032	1	@	-	illan␣
mk001:032	3a	@	-	tultua
mk001:032	3b	,	-	,␣
mk001:032	4	@	-	kun␣
mk001:032	(6) 7a	@	-	aurinko␣
mk001:032	5	(@)	-	oli␣
mk001:032	5	@	-	laskenut
mk001:032	7b	,	-	,␣
mk001:032	8	@	-	tuotiin␣
mk001:032	10	@	-	hänen␣
mk001:032	9	@	-	tykönsä␣
mk001:032	11	@	-	kaikki␣
mk001:032	(12) 13 14	@	-	sairaat␣
mk001:032	15	@	-	ja␣
mk001:032	(16) 17a	@	-	riivatut
mk001:032	17b	,	-	,␣
mk001:033	mk001:033	mk001:033	VERSE	Mk␣1:33␣
mk001:033	1	@	-	ja␣
mk001:033	3	@	-	koko␣
mk001:033	(4) 5	@	-	kaupunki␣
mk001:033	2	@	-	oli␣
mk001:033	6	@	-	koolla␣
mk001:033	(8) 9a	@	-	oven␣
mk001:033	7	@	-	edessä
mk001:033	9b	.	-	.␣
mk001:034	mk001:034	mk001:034	VERSE	Mk␣1:34␣
mk001:034	1	@	-	Ja␣
mk001:034	2	(@)	-	hän␣
mk001:034	2	@	-	paransi␣
mk001:034	3	@	-	monta
mk001:034	-	(,)	-	,␣
mk001:034	4 5	(@)	-	jotka␣
mk001:034	4 5	@	-	sairastivat␣
mk001:034	6	@	-	moninaisia␣
mk001:034	7	@	-	tauteja
mk001:034	-	(,)	-	,␣
mk001:034	8	@	-	ja␣
mk001:034	10	@	-	paljon␣
mk001:034	9	@	-	riivaajia␣
mk001:034	11	(@)	-	hän␣
mk001:034	11	@	-	ajoi␣
mk001:034	11	@	-	ulos␣
mk001:034	13	@	-	eikä␣
mk001:034	12	%clitic	kA	
mk001:034	14	@	-	sallinut␣
mk001:034	(16) 17a	@	-	riivaajien␣
mk001:034	15	@	-	puhua
mk001:034	17b	,	-	,␣
mk001:034	18	@	-	koska␣
mk001:034	19	(@)	-	ne␣
mk001:034	19	@	-	tunsivat␣
mk001:034	20a	@	-	hänet
mk001:034	20b	.	-	.␣
mk001:035	mk001:035	mk001:035	VERSE	Mk␣1:35␣
mk001:035	1	@	-	Ja␣
mk001:035	2	@	-	varhain␣
mk001:035	2	@	-	aamulla
mk001:035	-	(,)	-	,␣
mk001:035	-	(@)	-	kun␣
mk001:035	4	@	-	vielä␣
mk001:035	3	@	-	oli␣
mk001:035	3	@	-	pimeä
mk001:035	-	(,)	-	,␣
mk001:035	5	(@)	-	hän␣
mk001:035	5	@	-	nousi
mk001:035	-	(,)	-	,␣
mk001:035	6	@	-	lähti␣
mk001:035	6	@	-	ulos␣
mk001:035	7	@	-	ja␣
mk001:035	8	@	-	meni␣
mk001:035	10	@	-	autioon␣
mk001:035	11	@	-	paikkaan
mk001:035	9	%case	LOC	
mk001:035	-	(;)	-	;␣
mk001:035	13	@	-	ja␣
mk001:035	13	@	-	siellä␣
mk001:035	14a	(@)	-	hän␣
mk001:035	14a	@	-	rukoili
mk001:035	14b	.	-	.␣
mk001:036	mk001:036	mk001:036	VERSE	Mk␣1:36␣
