nu001:001	nu001:001	nu001:001	VERSE	4Ms␣1:1␣
nu001:002	-	(@)	-	"
nu001:002	1	@	-	Laskekaa␣
nu001:002	4	@	-	koko␣
nu001:002	6 7	@	-	Israelin␣
nu001:002	5	@	-	kansan␣
nu001:002	3	@	-	väkiluku␣
nu001:002	2	%case	NOM	
nu001:002	8b	@	-	suvuittain␣
nu001:002	8a	%case	?	
nu001:002	-	(@)	-	ja␣
nu001:002	10 9b	@	-	perhekunnittain
nu001:002	9a	%case	?	
nu001:002	-	(,)	-	,␣
nu001:002	12	@	-	nimien␣
nu001:002	11b	@	-	lukumäärän␣
nu001:002	11a	@	-	mukaan
nu001:002	-	(,)	-	,␣
nu001:002	13	@	-	kaikki␣
nu001:002	14	@	-	miehenpuolet
nu001:002	-	(,)	-	,␣
nu001:002	15b	@	-	pääluvun␣
nu001:002	15a	@	-	mukaan
nu001:002	-	(.)	-	.␣
nu001:003	nu001:003	nu001:003	VERSE	4Ms␣1:3␣
nu001:003	9	@	-	Pitäkää␣
nu001:003	9	@	-	katselmus
nu001:003	-	(,)	-	,␣
nu001:003	12	@	-	sinä␣
nu001:003	13a	@	-	ja␣
nu001:003	13b	@	-	Aaron
nu001:003	-	(,)	-	,␣
nu001:003	5	@	-	kaikista␣
nu001:003	8b	@	-	Israelin␣
nu001:003	8a	%case	GEN	
nu001:003	6 7	@	-	sotakelpoisista␣
nu001:003	-	(@)	-	miehistä
nu001:003	-	(,)	-	,␣
nu001:003	1b 2 3	@	-	kaksikymmenvuotisista␣
nu001:003	1a	%case	LOC	
nu001:003	4a	@	-	ja␣
nu001:003	cli%4b	@	-	sitä␣
nu001:003	4b	@	-	vanhemmista
nu001:003	-	(,)	-	,␣
nu001:003	11b	@	-	osastoittain
nu001:003	11a	%case	?	
nu001:003	(10)	-	UNTRANSLATED	
nu001:003	-	(.)	-	.␣
nu001:004	nu001:004	nu001:004	VERSE	4Ms␣1:4␣
nu001:004	1a	@	-	Ja␣
nu001:004	pers%1b	@	-	teidän␣
nu001:004	1b	@	-	apunanne␣
nu001:004	2	@	-	olkoon␣
nu001:004	3	@	-	yksi␣
nu001:004	3	@	-	mies␣
nu001:004	4	@	-	jokaisesta␣
nu001:004	5b	@	-	sukukunnasta
nu001:004	5a	%case	LOC	
nu001:004	-	(,)	-	,␣
nu001:004	(6)	-	UNTRANSLATED	
nu001:004	pers%9	@	-	sen␣
nu001:004	8b 9	@	-	perhekuntien␣
nu001:004	8a	%case	GEN	
nu001:004	7	@	-	päämies
nu001:004	(10)	-	UNTRANSLATED	
nu001:004	-	(.)	-	.␣
nu001:005	nu001:005	nu001:005	VERSE	4Ms␣1:5␣
nu001:005	1a	@	-	Ja␣
nu001:005	1b	@	-	nämä␣
nu001:005	-	(@)	-	ovat␣
nu001:005	-	(@)	-	niiden␣
nu001:005	(3a) 3b	@	-	miesten␣
nu001:005	2	@	-	nimet
nu001:005	-	(,)	-	,␣
nu001:005	4	@	-	jotka␣
nu001:005	6	@	-	teitä␣
nu001:005	5	@	-	avustakoot
nu001:005	-	(:)	-	:␣
nu001:005	7b	@	-	Ruubenista␣
nu001:005	7a	%case	LOC	
nu001:005	8	@	-	Elisur
nu001:005	-	(,)	-	,␣
nu001:005	10	@	-	Sedeurin␣
nu001:005	9	@	-	poika
nu001:005	-	(;)	-	;␣
nu001:006	nu001:006	nu001:006	VERSE	4Ms␣1:6␣
nu001:006	1b	@	-	Simeonista␣
nu001:006	1a	%case	LOC	
nu001:006	2	@	-	Selumiel
nu001:006	-	(,)	-	,␣
nu001:006	4	@	-	Suurisaddain␣
nu001:006	3	@	-	poika
nu001:006	-	(;)	-	;␣
nu001:007	nu001:007	nu001:007	VERSE	4Ms␣1:7␣
nu001:007	1b	@	-	Juudasta␣
nu001:007	1a	%case	LOC	
nu001:007	2	@	-	Nahson
nu001:007	-	(,)	-	,␣
nu001:007	4	@	-	Amminadabin␣
nu001:007	3	@	-	poika
nu001:007	-	(;)	-	;␣
nu001:008	nu001:008	nu001:008	VERSE	4Ms␣1:8␣
nu001:008	1b	@	-	Isaskarista␣
nu001:008	1a	%case	LOC	
nu001:008	2	@	-	Netanel
nu001:008	-	(,)	-	,␣
nu001:008	4	@	-	Suuarin␣
nu001:008	3	@	-	poika
nu001:008	-	(;)	-	;␣
nu001:009	nu001:009	nu001:009	VERSE	4Ms␣1:9␣
nu001:009	1b	@	-	Sebulonista␣
nu001:009	1a	%case	LOC	
nu001:009	2	@	-	Eliab
nu001:009	-	(,)	-	,␣
nu001:009	4	@	-	Heelonin␣
nu001:009	3	@	-	poika
nu001:009	-	(;)	-	;␣
nu001:010	nu001:010	nu001:010	VERSE	4Ms␣1:10␣
nu001:010	2	@	-	Joosefin␣
nu001:010	1b	@	-	pojista
nu001:010	1a	%case	LOC	
nu001:010	-	(:)	-	:␣
nu001:010	3b	@	-	Efraimista␣
nu001:010	3a	%case	LOC	
nu001:010	4	@	-	Elisama
nu001:010	-	(,)	-	,␣
nu001:010	6	@	-	Ammihudin␣
nu001:010	5	@	-	poika␣
nu001:010	-	(@)	-	ja␣
nu001:010	7b	@	-	Manassesta␣
nu001:010	7a	%case	LOC	
nu001:010	8	@	-	Gamliel
nu001:010	-	(,)	-	,␣
nu001:010	10	@	-	Pedasurin␣
nu001:010	9	@	-	poika
nu001:010	-	(;)	-	;␣
nu001:011	nu001:011	nu001:011	VERSE	4Ms␣1:11␣
nu001:011	1b	@	-	Benjaminista␣
nu001:011	1a	%case	LOC	
nu001:011	2	@	-	Abidan
nu001:011	-	(,)	-	,␣
nu001:011	4	@	-	Gideonin␣
nu001:011	3	@	-	poika
nu001:011	-	(;)	-	;␣
nu001:012	nu001:012	nu001:012	VERSE	4Ms␣1:12␣
nu001:012	1b	@	-	Daanista␣
nu001:012	1a	%case	LOC	
nu001:012	2	@	-	Ahieser
nu001:012	-	(,)	-	,␣
nu001:012	4	@	-	Ammisaddain␣
nu001:012	3	@	-	poika
nu001:012	-	(;)	-	;␣
nu001:013	nu001:013	nu001:013	VERSE	4Ms␣1:13␣
nu001:013	1b	@	-	Asserista␣
nu001:013	1a	%case	LOC	
nu001:013	2	@	-	Pagiel
nu001:013	-	(,)	-	,␣
nu001:013	4	@	-	Okranin␣
nu001:013	3	@	-	poika
nu001:013	-	(;)	-	;␣
nu001:014	nu001:014	nu001:014	VERSE	4Ms␣1:14␣
nu001:014	1b	@	-	Gaadista␣
nu001:014	1a	%case	LOC	
nu001:014	2	@	-	Eljasaf
nu001:014	-	(,)	-	,␣
nu001:014	4	@	-	Deguelin␣
nu001:014	3	@	-	poika
nu001:014	-	(;)	-	;␣
nu001:015	nu001:015	nu001:015	VERSE	4Ms␣1:15␣
nu001:015	1b	@	-	Naftalista␣
nu001:015	1a	%case	LOC	
nu001:015	2	@	-	Ahira
nu001:015	-	(,)	-	,␣
nu001:015	4	@	-	Eenanin␣
nu001:015	3	@	-	poika
nu001:015	-	(.)	-	.␣
nu001:016	nu001:016	nu001:016	VERSE	4Ms␣1:16␣
nu001:016	1	@	-	Nämä␣
nu001:016	-	(@)	-	olkoot␣
nu001:016	(4a) 4b	@	-	kansan␣
nu001:016	2	@	-	edusmiehet
nu001:016	-	(,)	-	,␣
nu001:016	pers%7	@	-	heidän␣
nu001:016	7	@	-	isiensä␣
nu001:016	6	@	-	sukukuntien␣
nu001:016	5	@	-	ruhtinaat
nu001:016	-	(,)	-	,␣
nu001:016	10	@	-	Israelin␣
nu001:016	9	@	-	heimojen␣
nu001:016	8	@	-	päämiehet
nu001:016	(11)	-	UNTRANSLATED	
nu001:016	-	(.)	-	.
nu001:016	-	(@)	-	"␣
nu001:017	nu001:017	nu001:017	VERSE	4Ms␣1:17␣
nu001:017	1a	@	-	Ja␣
nu001:017	2	@	-	Mooses␣
nu001:017	3a	@	-	ja␣
nu001:017	3b	@	-	Aaron␣
nu001:017	1b	@	-	ottivat␣
nu001:017	-	(@)	-	luoksensa␣
nu001:017	(6a) 6b	@	-	nämä␣
nu001:017	9b	@	-	nimeltä␣
nu001:017	9a	%case	LOC	
nu001:017	8	@	-	mainitut␣
nu001:017	7	%inflection	PSS.PCP2.PL.NOM	
nu001:017	(5a) 5b	@	-	miehet␣
nu001:017	4	%case	NOM	
nu001:018	nu001:018	nu001:018	VERSE	4Ms␣1:18␣
nu001:018	1a	@	-	ja␣
nu001:018	4	@	-	kokosivat␣
nu001:018	2	@	-	kaiken␣
nu001:018	1b	%case	GEN	
nu001:018	(3a) 3b	@	-	kansan␣
nu001:018	(7a) 7b	@	-	toisen␣
nu001:018	6b	@	-	kuukauden␣
nu001:018	6a	%case	GEN	
nu001:018	5b	@	-	ensimmäisenä␣
nu001:018	5a	%case	ESS	
nu001:018	sem%5b	@	-	päivänä
nu001:018	-	(,)	-	,␣
nu001:018	8a	@	-	ja␣
nu001:018	-	(@)	-	kansa␣
nu001:018	8b	@	-	pantiin␣
nu001:018	8b	@	-	luetteloihin␣
nu001:018	10	@	-	suvuittain␣
nu001:018	9	%case	?	
nu001:018	-	(@)	-	ja␣
nu001:018	11b 12	@	-	perhekunnittain
nu001:018	11a	%case	?	
nu001:018	-	(,)	-	,␣
nu001:018	14	@	-	nimien␣
nu001:018	13b	@	-	lukumäärän␣
nu001:018	13a	@	-	mukaan
nu001:018	-	(,)	-	,␣
nu001:018	15b 16 17	@	-	kaksikymmenvuotiset␣
nu001:018	15a	%case	NOM	
nu001:018	18a	@	-	ja␣
nu001:018	18b	@	-	sitä␣
nu001:018	18b	@	-	vanhemmat
nu001:018	-	(,)	-	,␣
nu001:018	19b	@	-	pääluvun␣
nu001:018	19a	@	-	mukaan
nu001:018	-	(,)	-	,␣
nu001:019	nu001:019	nu001:019	VERSE	4Ms␣1:19␣
nu001:019	1a 1b	@	-	niinkuin␣
nu001:019	3	@	-	Herra␣
nu001:019	2	(@)	-	oli␣
nu001:019	5	@	-	Moosekselle␣
nu001:019	4	%case	LOC	
nu001:019	2	@	-	käskyn␣
nu001:019	2	@	-	antanut
nu001:019	-	(.)	-	.␣
nu001:019	6a	@	-	Niin␣
nu001:019	6b	(@)	-	hän␣
nu001:019	6b	@	-	piti␣
nu001:019	pers%6b	@	-	heistä␣
nu001:019	6b	@	-	katselmuksen␣
nu001:019	8	@	-	Siinain␣
nu001:019	7b	@	-	erämaassa
nu001:019	7a	%case	LOC	
nu001:019	-	(.)	-	.␣
nu001:020	nu001:020	nu001:020	VERSE	4Ms␣1:20␣
nu001:020	(1a)	-	UNTRANSLATED	
nu001:020	3	@	-	Ruubenin
nu001:020	-	(,)	-	,␣
nu001:020	5	@	-	Israelin␣
nu001:020	4	@	-	esikoisen
nu001:020	-	(,)	-	,␣
nu001:020	2	@	-	jälkeläisiä␣
nu001:020	1b	@	-	oli␣
nu001:020	6	@	-	polveutumisensa␣
nu001:020	-	(@)	-	mukaan
nu001:020	-	(,)	-	,␣
nu001:020	7b	@	-	suvuittain␣
nu001:020	7a	%case	?	
nu001:020	-	(@)	-	ja␣
nu001:020	8b 9	@	-	perhekunnittain
nu001:020	8a	%case	?	
nu001:020	-	(,)	-	,␣
nu001:020	11	@	-	nimien␣
nu001:020	10b	@	-	lukumäärän
nu001:020	10a	%case	GEN	
nu001:020	-	(,)	-	,␣
nu001:020	12b	@	-	pääluvun␣
nu001:020	12a	@	-	mukaan
nu001:020	-	(,)	-	,␣
nu001:020	13	@	-	kaikkiaan␣
nu001:020	14	@	-	miehenpuolia
nu001:020	-	(,)	-	,␣
nu001:020	15b 16 17	@	-	kaksikymmenvuotisia␣
nu001:020	15a	%case	PTV	
nu001:020	18a	@	-	ja␣
nu001:020	18b	@	-	sitä␣
nu001:020	18b	@	-	vanhempia
nu001:020	-	(,)	-	,␣
nu001:020	19	@	-	kaikkia␣
nu001:020	20 21	@	-	sotakelpoisia
nu001:020	-	(,)	-	,␣
nu001:021	nu001:021	nu001:021	VERSE	4Ms␣1:21␣
nu001:021	-	(@)	-	näitä␣
nu001:021	3	@	-	Ruubenin␣
nu001:021	2b	@	-	sukukunnasta␣
nu001:021	2a	%case	LOC	
nu001:021	1	@	-	katselmuksessa␣
nu001:021	1	@	-	olleita␣
nu001:021	-	(@)	-	oli␣
nu001:021	4 5a 5b 6 7a 7b 8	@	-	neljäkymmentäkuusi␣
nu001:021	4 5a 5b 6 7a 7b 8	@	-	tuhatta␣
nu001:021	4 5a 5b 6 7a 7b 8	@	-	viisisataa
nu001:021	-	(.)	-	.␣
nu001:022	nu001:022	nu001:022	VERSE	4Ms␣1:22␣
nu001:022	2	@	-	Simeonin␣
nu001:022	1b	@	-	jälkeläisiä
nu001:022	1a	%case	PTV	
nu001:022	-	(,)	-	,␣
nu001:022	7	@	-	katselmuksessa␣
nu001:022	7	@	-	olleita
nu001:022	-	(,)	-	,␣
nu001:022	-	(@)	-	oli␣
nu001:022	3	@	-	polveutumisensa␣
nu001:022	3	@	-	mukaan
nu001:022	-	(,)	-	,␣
nu001:022	4b	@	-	suvuittain␣
nu001:022	4a	%case	?	
nu001:022	-	(@)	-	ja␣
nu001:022	5b 6	@	-	perhekunnittain
nu001:022	5a	%case	?	
nu001:022	-	(,)	-	,␣
nu001:022	9	@	-	nimien␣
nu001:022	8b	@	-	lukumäärän
nu001:022	8a	%case	GEN	
nu001:022	-	(,)	-	,␣
nu001:022	10b	@	-	pääluvun␣
nu001:022	10a	@	-	mukaan
nu001:022	-	(,)	-	,␣
nu001:022	11	@	-	kaikkiaan␣
nu001:022	12	@	-	miehenpuolia
nu001:022	-	(,)	-	,␣
nu001:022	13b 14 15	@	-	kaksikymmenvuotisia␣
nu001:022	13a	%case	PTV	
nu001:022	16a	@	-	ja␣
nu001:022	16b	@	-	sitä␣
nu001:022	16b	@	-	vanhempia
nu001:022	-	(,)	-	,␣
nu001:022	17	@	-	kaikkia␣
nu001:022	18 19	@	-	sotakelpoisia
nu001:022	-	(,)	-	,␣
nu001:023	nu001:023	nu001:023	VERSE	4Ms␣1:23␣
nu001:023	-	(@)	-	näitä␣
nu001:023	3	@	-	Simeonin␣
nu001:023	2b	@	-	sukukunnasta␣
nu001:023	2a	%case	LOC	
nu001:023	1	@	-	katselmuksessa␣
nu001:023	1	@	-	olleita␣
nu001:023	-	(@)	-	oli␣
nu001:023	4 5a 5b 6 7a 7b 8	@	-	viisikymmentäyhdeksän␣
nu001:023	4 5a 5b 6 7a 7b 8	@	-	tuhatta␣
nu001:023	4 5a 5b 6 7a 7b 8	@	-	kolmesataa
nu001:023	-	(.)	-	.␣
nu001:024	nu001:024	nu001:024	VERSE	4Ms␣1:24␣
nu001:024	2	@	-	Gaadin␣
nu001:024	1b	@	-	jälkeläisiä␣
nu001:024	1a	%case	PTV	
nu001:024	-	(@)	-	oli␣
nu001:024	3	@	-	polveutumisensa␣
nu001:024	3	@	-	mukaan
nu001:024	-	(,)	-	,␣
nu001:024	4b	@	-	suvuittain␣
nu001:024	4a	%case	?	
nu001:024	-	(@)	-	ja␣
nu001:024	5b 6	@	-	perhekunnittain
nu001:024	5a	%case	?	
nu001:024	-	(,)	-	,␣
nu001:024	8	@	-	nimien␣
nu001:024	7b	@	-	lukumäärän␣
nu001:024	7a	@	-	mukaan
nu001:024	-	(,)	-	,␣
nu001:024	10 11 9b	@	-	kaksikymmenvuotisia␣
nu001:024	9a	%case	PTV	
nu001:024	12a	@	-	ja␣
nu001:024	12b	@	-	sitä␣
nu001:024	12b	@	-	vanhempia
nu001:024	-	(,)	-	,␣
nu001:024	13	@	-	kaikkia␣
nu001:024	14 15	@	-	sotakelpoisia
nu001:024	-	(,)	-	,␣
nu001:025	nu001:025	nu001:025	VERSE	4Ms␣1:25␣
nu001:025	-	(@)	-	näitä␣
nu001:025	3	@	-	Gaadin␣
nu001:025	2b	@	-	sukukunnasta␣
nu001:025	2a	%case	LOC	
nu001:025	1	@	-	katselmuksessa␣
nu001:025	1	@	-	olleita␣
nu001:025	-	(@)	-	oli␣
nu001:025	4 5a 5b 6 7a 7b 8 9a 9b	@	-	neljäkymmentäviisi␣
nu001:025	4 5a 5b 6 7a 7b 8 9a 9b	@	-	tuhatta␣
nu001:025	4 5a 5b 6 7a 7b 8 9a 9b	@	-	kuusisataa␣
nu001:025	4 5a 5b 6 7a 7b 8 9a 9b	@	-	viisikymmentä
nu001:025	-	(.)	-	.␣
nu001:026	nu001:026	nu001:026	VERSE	4Ms␣1:26␣
nu001:026	2	@	-	Juudan␣
nu001:026	1b	@	-	jälkeläisiä␣
nu001:026	1a	%case	PTV	
nu001:026	-	(@)	-	oli␣
nu001:026	3	@	-	polveutumisensa␣
nu001:026	3	@	-	mukaan
nu001:026	-	(,)	-	,␣
nu001:026	4b	@	-	suvuittain␣
nu001:026	4a	%case	?	
nu001:026	-	(@)	-	ja␣
nu001:026	5b 6	@	-	perhekunnittain
nu001:026	5a	%case	?	
nu001:026	-	(,)	-	,␣
nu001:026	8	@	-	nimien␣
nu001:026	7b	@	-	lukumäärän␣
nu001:026	7a	@	-	mukaan
nu001:026	-	(,)	-	,␣
nu001:026	10 11 9b	@	-	kaksikymmenvuotisia␣
nu001:026	9a	%case	PTV	
nu001:026	12a	@	-	ja␣
nu001:026	12b	@	-	sitä␣
nu001:026	12b	@	-	vanhempia
nu001:026	-	(,)	-	,␣
nu001:026	13	@	-	kaikkia␣
nu001:026	14 15	@	-	sotakelpoisia
nu001:026	-	(,)	-	,␣
nu001:027	nu001:027	nu001:027	VERSE	4Ms␣1:27␣
nu001:027	-	(@)	-	näitä␣
nu001:027	3	@	-	Juudan␣
nu001:027	2b	@	-	sukukunnasta␣
nu001:027	2a	%case	LOC	
nu001:027	1	@	-	katselmuksessa␣
nu001:027	1	@	-	olleita␣
nu001:027	-	(@)	-	oli␣
nu001:027	4 5a 5b 6 7a 7b 8	@	-	seitsemänkymmentäneljä␣
nu001:027	4 5a 5b 6 7a 7b 8	@	-	tuhatta␣
nu001:027	4 5a 5b 6 7a 7b 8	@	-	kuusisataa
nu001:027	-	(.)	-	.␣
nu001:028	nu001:028	nu001:028	VERSE	4Ms␣1:28␣
nu001:028	2	@	-	Isaskarin␣
nu001:028	1b	@	-	jälkeläisiä␣
nu001:028	1a	%case	PTV	
nu001:028	-	(@)	-	oli␣
nu001:028	3	@	-	polveutumisensa␣
nu001:028	3	@	-	mukaan
nu001:028	-	(,)	-	,␣
nu001:028	4b	@	-	suvuittain␣
nu001:028	4a	%case	?	
nu001:028	-	(@)	-	ja␣
nu001:028	5b 6	@	-	perhekunnittain
nu001:028	5a	%case	?	
nu001:028	-	(,)	-	,␣
nu001:028	8	@	-	nimien␣
nu001:028	7b	@	-	lukumäärän␣
nu001:028	7a	@	-	mukaan
nu001:028	-	(,)	-	,␣
nu001:028	10 11 9b	@	-	kaksikymmenvuotisia␣
nu001:028	9a	%case	PTV	
nu001:028	12a	@	-	ja␣
nu001:028	12b	@	-	sitä␣
nu001:028	12b	@	-	vanhempia
nu001:028	-	(,)	-	,␣
nu001:028	13	@	-	kaikkia␣
nu001:028	14 15	@	-	sotakelpoisia
nu001:028	-	(,)	-	,␣
nu001:029	nu001:029	nu001:029	VERSE	4Ms␣1:29␣
nu001:029	-	(@)	-	näitä␣
nu001:029	3	@	-	Isaskarin␣
nu001:029	2b	@	-	sukukunnasta␣
nu001:029	2a	%case	LOC	
nu001:029	1	@	-	katselmuksessa␣
nu001:029	1	@	-	olleita␣
nu001:029	-	(@)	-	oli␣
nu001:029	4 5a 5b 6 7a 7b 8	@	-	viisikymmentäneljä␣
nu001:029	4 5a 5b 6 7a 7b 8	@	-	tuhatta␣
nu001:029	4 5a 5b 6 7a 7b 8	@	-	neljäsataa
nu001:029	-	(.)	-	.␣
nu001:030	nu001:030	nu001:030	VERSE	4Ms␣1:30␣
nu001:030	2	@	-	Sebulonin␣
nu001:030	1b	@	-	jälkeläisiä␣
nu001:030	1a	%case	PTV	
nu001:030	-	(@)	-	oli␣
nu001:030	3	@	-	polveutumisensa␣
nu001:030	3	@	-	mukaan
nu001:030	-	(,)	-	,␣
nu001:030	4b	@	-	suvuittain␣
nu001:030	4a	%case	?	
nu001:030	-	(@)	-	ja␣
nu001:030	5b 6	@	-	perhekunnittain
nu001:030	5a	%case	?	
nu001:030	-	(,)	-	,␣
nu001:030	8	@	-	nimien␣
nu001:030	7b	@	-	lukumäärän␣
nu001:030	7a	@	-	mukaan
nu001:030	-	(,)	-	,␣
nu001:030	10 11 9b	@	-	kaksikymmenvuotisia␣
nu001:030	9a	%case	PTV	
nu001:030	12a	@	-	ja␣
nu001:030	12b	@	-	sitä␣
nu001:030	12b	@	-	vanhempia
nu001:030	-	(,)	-	,␣
nu001:030	13	@	-	kaikkia␣
nu001:030	14 15	@	-	sotakelpoisia
nu001:030	-	(,)	-	,␣
nu001:031	nu001:031	nu001:031	VERSE	4Ms␣1:31␣
nu001:031	-	(@)	-	näitä␣
nu001:031	3	@	-	Sebulonin␣
nu001:031	2b	@	-	sukukunnasta␣
nu001:031	2a	%case	LOC	
nu001:031	1	@	-	katselmuksessa␣
nu001:031	1	@	-	olleita␣
nu001:031	-	(@)	-	oli␣
nu001:031	4 5a 5b 6 7a 7b 8	@	-	viisikymmentäseitsemän␣
nu001:031	4 5a 5b 6 7a 7b 8	@	-	tuhatta␣
nu001:031	4 5a 5b 6 7a 7b 8	@	-	neljäsataa
nu001:031	-	(.)	-	.␣
nu001:032	nu001:032	nu001:032	VERSE	4Ms␣1:32␣
nu001:032	2	@	-	Joosefin␣
nu001:032	1b	@	-	jälkeläisiä
nu001:032	1a	%case	PTV	
nu001:032	-	(,)	-	,␣
nu001:032	4	@	-	Efraimin␣
nu001:032	3b	@	-	jälkeläisiä
nu001:032	3a	%case	PTV	
nu001:032	-	(,)	-	,␣
nu001:032	-	(@)	-	oli␣
nu001:032	5	@	-	polveutumisensa␣
nu001:032	5	@	-	mukaan
nu001:032	-	(,)	-	,␣
nu001:032	6b	@	-	suvuittain␣
nu001:032	6a	%case	?	
nu001:032	-	(@)	-	ja␣
nu001:032	7b 8	@	-	perhekunnittain
nu001:032	7a	%case	?	
nu001:032	-	(,)	-	,␣
nu001:032	10	@	-	nimien␣
nu001:032	9b	@	-	lukumäärän␣
nu001:032	9a	@	-	mukaan
nu001:032	-	(,)	-	,␣
nu001:032	11b 12 13	@	-	kaksikymmenvuotisia␣
nu001:032	11a	%case	PTV	
nu001:032	14a	@	-	ja␣
nu001:032	14b	@	-	sitä␣
nu001:032	14b	@	-	vanhempia
nu001:032	-	(,)	-	,␣
nu001:032	15	@	-	kaikkia␣
nu001:032	16 17	@	-	sotakelpoisia
nu001:032	-	(,)	-	,␣
nu001:033	nu001:033	nu001:033	VERSE	4Ms␣1:33␣
nu001:033	-	(@)	-	näitä␣
nu001:033	3	@	-	Efraimin␣
nu001:033	2b	@	-	sukukunnasta␣
nu001:033	2a	%case	LOC	
nu001:033	1	@	-	katselmuksessa␣
nu001:033	1	@	-	olleita␣
nu001:033	-	(@)	-	oli␣
nu001:033	4 5 6a 6b 7	@	-	neljäkymmentätuhatta␣
nu001:033	4 5 6a 6b 7	@	-	viisisataa
nu001:033	-	(.)	-	.␣
nu001:034	nu001:034	nu001:034	VERSE	4Ms␣1:34␣
nu001:034	2	@	-	Manassen␣
nu001:034	1b	@	-	jälkeläisiä␣
nu001:034	1a	%case	PTV	
nu001:034	-	(@)	-	oli␣
nu001:034	3	@	-	polveutumisensa␣
nu001:034	3	@	-	mukaan
nu001:034	-	(,)	-	,␣
nu001:034	4b	@	-	suvuittain␣
nu001:034	4a	%case	?	
nu001:034	-	(@)	-	ja␣
nu001:034	5b 6	@	-	perhekunnittain
nu001:034	5a	%case	?	
nu001:034	-	(,)	-	,␣
nu001:034	8	@	-	nimien␣
nu001:034	7b	@	-	lukumäärän␣
nu001:034	7a	@	-	mukaan
nu001:034	-	(,)	-	,␣
nu001:034	10 11 9b	@	-	kaksikymmenvuotisia␣
nu001:034	9a	%case	PTV	
nu001:034	12a	@	-	ja␣
nu001:034	12b	@	-	sitä␣
nu001:034	12b	@	-	vanhempia
nu001:034	-	(,)	-	,␣
nu001:034	13	@	-	kaikkia␣
nu001:034	14 15	@	-	sotakelpoisia
nu001:034	-	(,)	-	,␣
nu001:035	nu001:035	nu001:035	VERSE	4Ms␣1:35␣
nu001:035	-	(@)	-	näitä␣
nu001:035	3	@	-	Manassen␣
nu001:035	2b	@	-	sukukunnasta␣
nu001:035	2a	%case	LOC	
nu001:035	1	@	-	katselmuksessa␣
nu001:035	1	@	-	olleita␣
nu001:035	-	(@)	-	oli␣
nu001:035	4 5a 5b 6 7a 7b	@	-	kolmekymmentäkaksi␣
nu001:035	4 5a 5b 6 7a 7b	@	-	tuhatta␣
nu001:035	4 5a 5b 6 7a 7b	@	-	kaksisataa
nu001:035	-	(.)	-	.␣
nu001:036	nu001:036	nu001:036	VERSE	4Ms␣1:36␣
nu001:036	2	@	-	Benjaminin␣
nu001:036	1b	@	-	jälkeläisiä␣
nu001:036	1a	%case	PTV	
nu001:036	-	(@)	-	oli␣
nu001:036	3	@	-	polveutumisensa␣
nu001:036	3	@	-	mukaan
nu001:036	-	(,)	-	,␣
nu001:036	4b	@	-	suvuittain␣
nu001:036	4a	%case	?	
nu001:036	-	(@)	-	ja␣
nu001:036	5b 6	@	-	perhekunnittain
nu001:036	5a	%case	?	
nu001:036	-	(,)	-	,␣
nu001:036	8	@	-	nimien␣
nu001:036	7b	@	-	lukumäärän␣
nu001:036	7a	@	-	mukaan
nu001:036	-	(,)	-	,␣
nu001:036	10 11 9b	@	-	kaksikymmenvuotisia␣
nu001:036	9a	%case	PTV	
nu001:036	12a	@	-	ja␣
nu001:036	12b	@	-	sitä␣
nu001:036	12b	@	-	vanhempia
nu001:036	-	(,)	-	,␣
nu001:036	13	@	-	kaikkia␣
nu001:036	14 15	@	-	sotakelpoisia
nu001:036	-	(,)	-	,␣
nu001:037	nu001:037	nu001:037	VERSE	4Ms␣1:37␣
nu001:037	-	(@)	-	näitä␣
nu001:037	3	@	-	Benjaminin␣
nu001:037	2b	@	-	sukukunnasta␣
nu001:037	2a	%case	LOC	
nu001:037	1	@	-	katselmuksessa␣
nu001:037	1	@	-	olleita␣
nu001:037	-	(@)	-	oli␣
nu001:037	4 5a 5b 6 7a 7b 8	@	-	kolmekymmentäviisi␣
