2s001:001	2s001:001	2s001:001	VERSE	2Sm␣1:1␣
2s001:005	2s001:005	2s001:005	VERSE	2Sm␣1:5␣
2s001:005	(1a)	-	UNTRANSLATED	
2s001:005	2	@	-	Daavid␣
2s001:005	1b	@	-	kysyi␣
2s001:005	(4a) 4b	@	-	nuorelta␣
2s001:005	(4a) 4b	@	-	mieheltä
2s001:005	3	%case	LOC	
2s001:005	-	(,)	-	,␣
2s001:005	5a	@	-	joka␣
2s001:005	5b	@	-	kertoi␣
2s001:005	-	(@)	-	tämän␣
2s001:005	6	@	-	hänelle
2s001:005	-	(:)	-	:␣
2s001:005	-	(@)	-	"
2s001:005	7	@	-	Mistä␣
2s001:005	8	@	-	tiedät
2s001:005	-	(,)	-	,␣
2s001:005	9	@	-	että␣
2s001:005	11	@	-	Saul␣
2s001:005	12a	@	-	ja␣
2s001:005	pers%13	@	-	hänen␣
2s001:005	13	@	-	poikansa␣
2s001:005	12b	@	-	Joonatan␣
2s001:005	10	(@)	-	ovat␣
2s001:005	10	@	-	kuolleet
2s001:005	-	(?)	-	?
2s001:005	-	(@)	-	"␣
2s001:006	2s001:006	2s001:006	VERSE	2Sm␣1:6␣
2s001:006	(1a)	-	UNTRANSLATED	
2s001:006	(2a) 2b	@	-	Nuori␣
2s001:006	(2a) 2b	@	-	mies
2s001:006	-	(,)	-	,␣
2s001:006	3a	@	-	joka␣
2s001:006	3b	(@)	-	oli␣
2s001:006	3b	@	-	kertonut␣
2s001:006	4	@	-	hänelle␣
2s001:006	-	(@)	-	tämän
2s001:006	-	(,)	-	,␣
2s001:006	1b	@	-	vastasi
2s001:006	-	(:)	-	:␣
2s001:006	-	(@)	-	"
2s001:006	6	(@)	-	Minä␣
2s001:006	6	@	-	tulin␣
2s001:006	6	@	-	sattumalta␣
2s001:006	5	%case	LOC	
2s001:006	(8a) 8b	@	-	Gilboan␣
2s001:006	7b	@	-	vuorelle
2s001:006	7a	%case	LOC	
2s001:006	-	(,)	-	,␣
2s001:006	9a	@	-	ja␣
2s001:006	9b	@	-	katso
2s001:006	-	(,)	-	,␣
2s001:006	10	@	-	Saul␣
2s001:006	11	@	-	nojasi␣
2s001:006	13	@	-	keihääseensä
2s001:006	12	%case	LOC	
2s001:006	-	(,)	-	,␣
2s001:006	14a	@	-	ja␣
2s001:006	(14b)	-	UNTRANSLATED	
2s001:006	(15a) 15b	@	-	sotavaunut␣
2s001:006	16a	@	-	ja␣
2s001:006	16b (17a) 17b	@	-	ratsumiehet␣
2s001:006	18	@	-	ahdistivat␣
2s001:006	pers%18	@	-	häntä
2s001:006	-	(.)	-	.␣
2s001:007	2s001:007	2s001:007	VERSE	2Sm␣1:7␣
2s001:007	(1a)	-	UNTRANSLATED	
2s001:007	1b	(@)	-	Hän␣
2s001:007	1b	@	-	kääntyi␣
2s001:007	2	@	-	taakseen␣
2s001:007	3a	@	-	ja␣
2s001:007	3b	@	-	nähdessään␣
2s001:007	pers%3b	@	-	minut␣
2s001:007	(4a)	-	UNTRANSLATED	
2s001:007	4b	(@)	-	hän␣
2s001:007	4b	@	-	huusi␣
2s001:007	5	@	-	minua
2s001:007	(6a)	-	UNTRANSLATED	
2s001:007	-	(;)	-	;␣
2s001:007	6b	(@)	-	minä␣
2s001:007	6b	@	-	vastasin
2s001:007	-	(:)	-	:␣
2s001:007	-	(@)	-	'
2s001:007	7	@	-	Tässä␣
2s001:007	7	@	-	olen
2s001:007	-	(@)	-	'
2s001:007	-	(.)	-	.␣
2s001:008	2s001:008	2s001:008	VERSE	2Sm␣1:8␣
2s001:008	1a	@	-	Niin␣
2s001:008	1b	(@)	-	hän␣
2s001:008	1b	@	-	kysyi␣
2s001:008	2	@	-	minulta
2s001:008	-	(:)	-	:␣
2s001:008	-	(@)	-	'
2s001:008	3	@	-	Kuka␣
2s001:008	4	@	-	olet
2s001:008	-	(?)	-	?
2s001:008	-	(@)	-	'␣
2s001:008	6b	(@)	-	Minä␣
2s001:008	6b	@	-	vastasin␣
2s001:008	7	@	-	hänelle
2s001:008	-	(:)	-	:␣
2s001:008	-	(@)	-	'
2s001:008	9	@	-	Olen␣
2s001:008	8	@	-	amalekilainen
2s001:008	-	(@)	-	'
2s001:008	-	(.)	-	.␣
2s001:009	2s001:009	2s001:009	VERSE	2Sm␣1:9␣
2s001:009	1a	@	-	Sitten␣
2s001:009	1b	(@)	-	hän␣
2s001:009	1b	@	-	sanoi␣
2s001:009	2	@	-	minulle
2s001:009	-	(:)	-	:␣
2s001:009	-	(@)	-	'
2s001:009	3	@	-	Astu␣
2s001:009	4	%inflection	ACT.IMP.2S	
2s001:009	5	@	-	luokseni␣
2s001:009	6a	@	-	ja␣
2s001:009	6b	@	-	surmaa␣
2s001:009	pers%6b	@	-	minut
2s001:009	-	(,)	-	,␣
2s001:009	7	@	-	sillä␣
2s001:009	pers%8	@	-	minä␣
2s001:009	8 (9a) 9b	(@)	-	olen␣
2s001:009	8 (9a) 9b	@	-	kangistumassa
2s001:009	-	(,)	-	,␣
2s001:009	10	@	-	vaikka␣
2s001:009	14	@	-	olenkin␣
2s001:009	12	@	-	vielä␣
2s001:009	11	@	-	täysin␣
2s001:009	13	@	-	hengissä
2s001:009	-	(@)	-	'
2s001:009	-	(.)	-	.␣
2s001:010	2s001:010	2s001:010	VERSE	2Sm␣1:10␣
2s001:010	1a	@	-	Niin␣
2s001:010	1b	(@)	-	minä␣
2s001:010	1b	@	-	astuin␣
2s001:010	pers%2	@	-	hänen␣
2s001:010	2	@	-	luoksensa␣
2s001:010	3a	@	-	ja␣
2s001:010	3b	@	-	surmasin␣
2s001:010	pers%3b	@	-	hänet
2s001:010	-	(,)	-	,␣
2s001:010	4	@	-	sillä␣
2s001:010	5	(@)	-	minä␣
2s001:010	5	@	-	käsitin
2s001:010	-	(,)	-	,␣
2s001:010	6 7	@	-	ettei␣
2s001:010	8	(@)	-	hän␣
2s001:010	10	@	-	sortumisensa␣
2s001:010	9	@	-	jälkeen␣
2s001:010	8	@	-	jäisi␣
2s001:010	8	@	-	henkiin
2s001:010	-	(.)	-	.␣
2s001:010	11a	@	-	Ja␣
2s001:010	11b	(@)	-	minä␣
2s001:010	11b	@	-	otin␣
2s001:010	(12a) 12b	@	-	kruunun
2s001:010	-	(,)	-	,␣
2s001:010	13	@	-	joka␣
2s001:010	-	(@)	-	oli␣
2s001:010	pers%15	@	-	hänen␣
2s001:010	15	@	-	päässänsä
2s001:010	14	%case	LOC	
2s001:010	-	(,)	-	,␣
2s001:010	16a	@	-	ja␣
2s001:010	16b	@	-	rannerenkaan
2s001:010	-	(,)	-	,␣
2s001:010	17	@	-	joka␣
2s001:010	-	(@)	-	oli␣
2s001:010	pers%19	@	-	hänen␣
2s001:010	19	@	-	käsivarressaan
2s001:010	18	%case	LOC	
2s001:010	-	(,)	-	,␣
2s001:010	20a	@	-	ja␣
2s001:010	20b	@	-	toin␣
2s001:010	pers%20b	@	-	ne␣
2s001:010	23	@	-	tänne␣
2s001:010	22	@	-	herralleni
2s001:010	21	%case	LOC	
2s001:010	-	(.)	-	.
2s001:010	-	(@)	-	"␣
2s001:011	2s001:011	2s001:011	VERSE	2Sm␣1:11␣
2s001:011	1a	@	-	Niin␣
2s001:011	2	@	-	Daavid␣
2s001:011	1b	@	-	tarttui␣
2s001:011	4b	@	-	vaatteisiinsa␣
2s001:011	4a	%case	LOC	
2s001:011	5a	@	-	ja␣
2s001:011	5b	@	-	repäisi␣
2s001:011	pers%5b	@	-	ne
2s001:011	-	(;)	-	;␣
2s001:011	6a 6b	@	-	samoin␣
2s001:011	-	(@)	-	tekivät␣
2s001:011	7	@	-	kaikki␣
2s001:011	(8a) 8b	@	-	miehet
2s001:011	-	(,)	-	,␣
2s001:011	9	@	-	jotka␣
2s001:011	-	(@)	-	olivat␣
2s001:011	pers%10	@	-	hänen␣
2s001:011	10	@	-	kanssansa
2s001:011	-	(.)	-	.␣
2s001:012	2s001:012	2s001:012	VERSE	2Sm␣1:12␣
2s001:012	1a	@	-	Ja␣
2s001:012	1b	(@)	-	he␣
2s001:012	1b	@	-	pitivät␣
2s001:012	1b	@	-	valittajaisia␣
2s001:012	2a	@	-	ja␣
2s001:012	2b	@	-	itkivät␣
2s001:012	3a	@	-	ja␣
2s001:012	3b	@	-	paastosivat␣
2s001:012	(5a) 5b	@	-	iltaan␣
2s001:012	4	@	-	asti␣
2s001:012	7	@	-	Saulin␣
2s001:012	6	%case	GEN	
2s001:012	8a	@	-	ja␣
2s001:012	pers%10	@	-	hänen␣
2s001:012	10	@	-	poikansa␣
2s001:012	9	@	-	Joonatanin␣
2s001:012	8b	@	-	tähden␣
2s001:012	11a	@	-	ja␣
2s001:012	13	@	-	Herran␣
2s001:012	12	@	-	kansan␣
2s001:012	11b	@	-	tähden␣
2s001:012	14a	@	-	ja␣
2s001:012	16	@	-	Israelin␣
2s001:012	15	@	-	heimon␣
2s001:012	14b	@	-	tähden
2s001:012	-	(,)	-	,␣
2s001:012	17	@	-	koska␣
2s001:012	18	(@)	-	he␣
2s001:012	18	(@)	-	olivat␣
2s001:012	18	@	-	kaatuneet␣
2s001:012	19b	@	-	miekkaan
2s001:012	19a	%case	LOC	
2s001:012	-	(.)	-	.␣
2s001:013	2s001:013	2s001:013	VERSE	2Sm␣1:13␣
2s001:013	1a	@	-	Ja␣
2s001:013	2	@	-	Daavid␣
2s001:013	1b	@	-	kysyi␣
2s001:013	(4a) 4b	@	-	nuorelta␣
2s001:013	(4a) 4b	@	-	mieheltä
2s001:013	3	%case	LOC	
2s001:013	-	(,)	-	,␣
2s001:013	5a	@	-	joka␣
2s001:013	5b	(@)	-	oli␣
2s001:013	6	@	-	hänelle␣
2s001:013	5b	@	-	kertonut␣
2s001:013	-	(@)	-	tämän
2s001:013	-	(:)	-	:␣
2s001:013	-	(@)	-	"
2s001:013	7 8b	@	-	Mistä␣
2s001:013	8a	%case	LOC	
2s001:013	9	@	-	sinä␣
2s001:013	-	(@)	-	olet
2s001:013	(10a)	-	UNTRANSLATED	
2s001:013	-	(?)	-	?
2s001:013	-	(@)	-	"␣
2s001:013	10b	(@)	-	Hän␣
2s001:013	10b	@	-	vastasi
2s001:013	-	(:)	-	:␣
2s001:013	-	(@)	-	"
2s001:013	15	@	-	Minä␣
2s001:013	-	(@)	-	olen␣
2s001:013	-	(@)	-	täällä␣
2s001:013	13	@	-	muukalaisena␣
2s001:013	-	(@)	-	elävän␣
2s001:013	14	@	-	amalekilaisen␣
2s001:013	12	@	-	miehen␣
2s001:013	11	@	-	poika
2s001:013	-	(@)	-	"
2s001:013	-	(.)	-	.␣
2s001:014	2s001:014	2s001:014	VERSE	2Sm␣1:14␣
2s001:014	(1a)	-	UNTRANSLATED	
2s001:014	3	@	-	Daavid␣
2s001:014	1b	@	-	sanoi␣
2s001:014	2	@	-	hänelle
2s001:014	-	(:)	-	:␣
2s001:014	-	(@)	-	"
2s001:014	4	@	-	Kuinka␣
2s001:014	5	@	-	et␣
2s001:014	6	@	-	peljännyt␣
2s001:014	7b	@	-	ojentaa␣
2s001:014	7a	%case	LAT	
2s001:014	8	@	-	kättäsi␣
2s001:014	9b	@	-	tuhotaksesi␣
2s001:014	9a	%case	TRA	
2s001:014	12	@	-	Herran␣
2s001:014	11	@	-	voidellun
2s001:014	10	%case	GEN	
2s001:014	-	(?)	-	?
2s001:014	-	(@)	-	"␣
2s001:015	2s001:015	2s001:015	VERSE	2Sm␣1:15␣
2s001:015	1a	@	-	Ja␣
2s001:015	2	@	-	Daavid␣
2s001:015	1b	@	-	kutsui␣
2s001:015	3b	@	-	yhden␣
2s001:015	3a	%case	GEN	
2s001:015	(4b) 4c	@	-	palvelijoistaan␣
2s001:015	4a	%case	LOC	
2s001:015	5a	@	-	ja␣
2s001:015	5b	@	-	sanoi
2s001:015	-	(:)	-	:␣
2s001:015	-	(@)	-	"
2s001:015	6	@	-	Käy␣
2s001:015	6	@	-	tänne
2s001:015	-	(,)	-	,␣
2s001:015	7	@	-	lyö␣
2s001:015	8	@	-	hänet␣
2s001:015	7	@	-	kuoliaaksi
2s001:015	-	(@)	-	"
2s001:015	-	(.)	-	.␣
2s001:015	9a	@	-	Ja␣
2s001:015	9b	(@)	-	hän␣
2s001:015	9b	@	-	iski␣
2s001:015	pers%9b	@	-	hänet␣
2s001:015	10b	@	-	kuoliaaksi
2s001:015	10a	%inflection	ADV	
2s001:015	-	(.)	-	.␣
2s001:016	2s001:016	2s001:016	VERSE	2Sm␣1:16␣
2s001:016	1a	@	-	Mutta␣
2s001:016	3	@	-	Daavid␣
2s001:016	1b	@	-	sanoi␣
2s001:016	2	@	-	hänelle
2s001:016	-	(:)	-	:␣
2s001:016	-	(@)	-	"
2s001:016	pers%5	@	-	Sinun␣
2s001:016	5	@	-	veresi␣
2s001:016	-	(@)	-	tulkoon␣
2s001:016	pers%7	@	-	oman␣
2s001:016	7	@	-	pääsi␣
2s001:016	6	@	-	päälle
2s001:016	-	(,)	-	,␣
2s001:016	8	@	-	sillä␣
2s001:016	pers%9	@	-	oma␣
2s001:016	9	@	-	suusi␣
2s001:016	10	(@)	-	on␣
2s001:016	10	@	-	todistanut␣
2s001:016	pers%11	@	-	sinua␣
2s001:016	11	@	-	vastaan
2s001:016	-	(,)	-	,␣
2s001:016	12a 12b	@	-	kun␣
2s001:016	12a 12b	@	-	sanoit
2s001:016	-	(:)	-	:␣
2s001:016	-	(@)	-	'
2s001:016	13	@	-	Minä␣
2s001:016	14	(@)	-	olen␣
2s001:016	14	@	-	surmannut␣
2s001:016	17	@	-	Herran␣
2s001:016	16	@	-	voidellun
2s001:016	15	%case	GEN	
2s001:016	-	(@)	-	'
2s001:016	-	(@)	-	"
2s001:016	-	(.)	-	.␣
2s001:017	2s001:017	2s001:017	VERSE	2Sm␣1:17␣
2s001:017	1a	@	-	Ja␣
2s001:017	2	@	-	Daavid␣
2s001:017	1b	@	-	viritti␣
2s001:017	(5a) 5b	@	-	tämän␣
2s001:017	(4a) 4b	@	-	itkuvirren␣
2s001:017	3	%case	GEN	
2s001:017	7	@	-	Saulista␣
2s001:017	6	%case	LOC	
2s001:017	8a	@	-	ja␣
2s001:017	pers%10	@	-	hänen␣
2s001:017	10	@	-	pojastaan␣
2s001:017	9	@	-	Joonatanista␣
2s001:017	8b	%case	LOC	
2s001:018	2s001:018	2s001:018	VERSE	2Sm␣1:18␣
2s001:018	1a	@	-	ja␣
2s001:018	1b	@	-	käski␣
2s001:018	2b	@	-	opettaa␣
2s001:018	2a	%case	LAT	
2s001:018	-	(@)	-	sen
2s001:018	-	(,)	-	,␣
2s001:018	-	(@)	-	"
2s001:018	5	@	-	Jousilaulun
2s001:018	-	(@)	-	"
2s001:018	-	(,)	-	,␣
2s001:018	4	@	-	Juudan␣
2s001:018	3	@	-	pojille
2s001:018	-	(:)	-	:␣
2s001:018	6	@	-	katso
2s001:018	-	(,)	-	,␣
2s001:018	pro%7	@	-	se␣
2s001:018	7	(@)	-	on␣
2s001:018	7	@	-	kirjoitettuna␣
2s001:018	-	(@)	-	"
2s001:018	(10a) 10b	@	-	Oikeamielisen␣
2s001:018	9	@	-	kirjassa
2s001:018	8	%case	LOC	
2s001:018	-	(@)	-	"
2s001:018	-	(:)	-	:␣
2s001:019	2s001:019	2s001:019	VERSE	2Sm␣1:19␣
