mi001:001	mi001:001	mi001:001	VERSE	Mka␣1:1␣
mi001:007	2	@	-	jumalankuvat␣
mi001:007	3	@	-	särjetään
mi001:007	(4a)	-	UNTRANSLATED	
mi001:007	-	(,)	-	,␣
mi001:007	4b	@	-	kaikki␣
mi001:007	pers%5	@	-	sen␣
mi001:007	5	@	-	portonpalkat␣
mi001:007	6	@	-	poltetaan␣
mi001:007	7b	@	-	tulessa
mi001:007	7a	%case	LOC	
mi001:007	-	(,)	-	,␣
mi001:007	8a	@	-	ja␣
mi001:007	8b	@	-	kaikki␣
mi001:007	pers%9	@	-	sen␣
mi001:007	9	@	-	epäjumalankuvat␣
mi001:007	10 11	(@)	-	minä␣
mi001:007	10 11	@	-	hävitän
mi001:007	-	(;)	-	;␣
mi001:007	12	@	-	sillä␣
mi001:007	13b 14	@	-	portonpalkoista␣
mi001:007	13a	%case	LOC	
mi001:007	15	(@)	-	se␣
mi001:007	15	(@)	-	on␣
mi001:007	-	(@)	-	ne␣
mi001:007	15	@	-	koonnut
mi001:007	-	(,)	-	,␣
mi001:007	16a	@	-	ja␣
mi001:007	17 18	@	-	portonpalkoiksi␣
mi001:007	16b	%case	TRA	
mi001:007	19	(@)	-	pitää␣
mi001:007	19	(@)	-	niitten␣
mi001:007	-	(@)	-	jälleen␣
mi001:007	19	@	-	tuleman
mi001:007	-	(.)	-	.␣
mi001:008	mi001:008	mi001:008	VERSE	Mka␣1:8␣
mi001:008	2	@	-	Tämän␣
mi001:008	1	@	-	tähden␣
mi001:008	3	(@)	-	minä␣
mi001:008	3	(@)	-	tahdon␣
mi001:008	3	@	-	valittaa␣
mi001:008	4a	@	-	ja␣
mi001:008	4b	@	-	voivotella
mi001:008	-	(,)	-	,␣
mi001:008	5	@	-	käydä␣
mi001:008	7	@	-	avojaloin␣
mi001:008	8a	@	-	ja␣
mi001:008	8b	@	-	vaipatta
mi001:008	-	(,)	-	,␣
mi001:008	9	@	-	virittää␣
mi001:008	10	@	-	valituslaulun␣
mi001:008	11a	@	-	kuin␣
mi001:008	11b	@	-	aavikkosudet
mi001:008	(12a)	-	UNTRANSLATED	
mi001:008	-	(,)	-	,␣
mi001:008	12b	@	-	suruhuudon␣
mi001:008	13a	@	-	kuin␣
mi001:008	13b 14	@	-	kamelikurjet
mi001:008	-	(.)	-	.␣
mi001:009	mi001:009	mi001:009	VERSE	Mka␣1:9␣
mi001:009	1	@	-	Sillä␣
mi001:009	2	@	-	parantumaton␣
mi001:009	-	(@)	-	on␣
mi001:009	pers%3	@	-	sen␣
mi001:009	3	@	-	haava
mi001:009	(4)	-	UNTRANSLATED	
mi001:009	-	(;)	-	;␣
mi001:009	5	(@)	-	se␣
mi001:009	5	@	-	ulottuu␣
mi001:009	7	@	-	Juudaan␣
mi001:009	6	@	-	asti
mi001:009	-	(,)	-	,␣
mi001:009	8	(@)	-	se␣
mi001:009	8	@	-	käy␣
mi001:009	pers%11	@	-	minun␣
mi001:009	11	@	-	kansani␣
mi001:009	10	@	-	porttiin␣
mi001:009	9	@	-	saakka
mi001:009	-	(,)	-	,␣
mi001:009	12	@	-	aina␣
mi001:009	13	@	-	Jerusalemiin␣
mi001:009	12	@	-	saakka
mi001:009	-	(.)	-	.␣
mi001:010	mi001:010	mi001:010	VERSE	Mka␣1:10␣
mi001:010	2	@	-	Älkää␣
mi001:010	3	@	-	ilmoittako␣
mi001:010	-	(@)	-	sitä␣
mi001:010	1b	@	-	Gatissa
mi001:010	1a	%case	LOC	
mi001:010	-	(,)	-	,␣
mi001:010	5	@	-	älkää
mi001:010	-	(,)	-	,␣
mi001:010	-	(@)	-	älkää␣
mi001:010	6	@	-	itkekö
mi001:010	4	%case	?	
mi001:010	-	(.)	-	.␣
mi001:010	9	(@)	-	Minä␣
mi001:010	9	@	-	vieriskelen␣
mi001:010	8	@	-	tuhassa␣
mi001:010	7b	@	-	Beet-Leafrassa
mi001:010	7a	%case	LOC	
mi001:010	-	(.)	-	.␣
mi001:011	mi001:011	mi001:011	VERSE	Mka␣1:11␣
mi001:011	1	@	-	Käy␣
mi001:011	2	%inflection	ACT.IMP.2S	
mi001:011	1	@	-	matkaan
mi001:011	-	(,)	-	,␣
mi001:011	4	@	-	Saafirin␣
mi001:011	3	@	-	asujatar
mi001:011	-	(,)	-	,␣
mi001:011	6	@	-	häpeällisesti␣
mi001:011	5	@	-	paljastettuna
mi001:011	-	(!)	-	!␣
mi001:011	10	@	-	Saananin␣
mi001:011	9	@	-	asujatar␣
mi001:011	7	@	-	ei␣
mi001:011	8	@	-	lähde
mi001:011	-	(.)	-	.␣
mi001:011	12	@	-	Beet-Eselin␣
mi001:011	11	@	-	valitus␣
mi001:011	13	@	-	riistää␣
mi001:011	14	@	-	teiltä␣
mi001:011	15	@	-	pysähdyspaikan
mi001:011	-	(.)	-	.␣
mi001:012	mi001:012	mi001:012	VERSE	Mka␣1:12␣
mi001:012	(1)	-	UNTRANSLATED	
mi001:012	3b	@	-	Onnea␣
mi001:012	3a	%case	PTV	
mi001:012	2	@	-	odottaa␣
mi001:012	2	@	-	tuskaisesti␣
mi001:012	5	@	-	Maarotin␣
mi001:012	4	@	-	asujatar
mi001:012	-	(;)	-	;␣
mi001:012	6	@	-	mutta␣
mi001:012	8	@	-	onnettomuus␣
mi001:012	7	@	-	tulee␣
mi001:012	10	@	-	Herralta␣
mi001:012	9a 9b	%case	LOC	
mi001:012	12	@	-	Jerusalemin␣
mi001:012	11b	@	-	portille
mi001:012	11a	%case	LOC	
mi001:012	-	(.)	-	.␣
mi001:013	mi001:013	mi001:013	VERSE	Mka␣1:13␣
mi001:013	1	@	-	Valjasta␣
mi001:013	3b	@	-	hevoset␣
mi001:013	3a	%case	NOM	
mi001:013	(2a) 2b	@	-	vaunujen␣
mi001:013	-	(@)	-	eteen
mi001:013	-	(,)	-	,␣
mi001:013	5	@	-	Laakiin␣
mi001:013	4	@	-	asujatar
mi001:013	-	(;)	-	;␣
mi001:013	8	@	-	sieltä␣
mi001:013	-	(@)	-	on␣
mi001:013	6	@	-	alku␣
mi001:013	9b	@	-	tytär␣
mi001:013	10	@	-	Siionin␣
mi001:013	9a	%case	GEN	
mi001:013	7	@	-	syntiin
mi001:013	-	(,)	-	,␣
mi001:013	11	@	-	sillä␣
mi001:013	12	@	-	sinussa␣
mi001:013	13	@	-	tavattiin␣
mi001:013	15	@	-	Israelin␣
mi001:013	14	@	-	rikokset
mi001:013	-	(.)	-	.␣
mi001:014	mi001:014	mi001:014	VERSE	Mka␣1:14␣
mi001:014	1a 1b	@	-	Sentähden␣
mi001:014	2	(@)	-	sinä␣
mi001:014	2	@	-	annat␣
mi001:014	3	@	-	eron␣
mi001:014	5	@	-	Mooreset-Gatille
mi001:014	4	%case	LOC	
mi001:014	-	(.)	-	.␣
mi001:014	7	@	-	Aksibin␣
mi001:014	6	@	-	talot␣
mi001:014	-	(@)	-	tulevat␣
mi001:014	-	(@)	-	olemaan␣
mi001:014	8b	@	-	pettymys␣
mi001:014	8a	%case	NOM	
mi001:014	10	@	-	Israelin␣
mi001:014	9b	@	-	kuninkaille
mi001:014	9a	%case	LOC	
mi001:014	-	(.)	-	.␣
mi001:015	mi001:015	mi001:015	VERSE	Mka␣1:15␣
mi001:015	3	(@)	-	Minä␣
mi001:015	3	@	-	tuon␣
mi001:015	1	@	-	vieläkin␣
mi001:015	(2a) 2b	@	-	perijän␣
mi001:015	4	@	-	sinulle
mi001:015	-	(,)	-	,␣
mi001:015	6	@	-	Maaresan␣
mi001:015	5	@	-	asujatar
mi001:015	-	(.)	-	.␣
mi001:015	8	@	-	Adullamiin␣
mi001:015	7	@	-	asti␣
mi001:015	9	@	-	kulkee␣
mi001:015	11	@	-	Israelin␣
mi001:015	10	@	-	kunnia
mi001:015	-	(.)	-	.␣
mi001:016	mi001:016	mi001:016	VERSE	Mka␣1:16␣
mi001:016	1	@	-	Ajele␣
mi001:016	2a	@	-	ja␣
mi001:016	2b	@	-	keritse␣
mi001:016	1	@	-	pääsi␣
mi001:016	1	@	-	paljaaksi␣
mi001:016	4	@	-	lasten␣
mi001:016	3	@	-	tähden
mi001:016	-	(,)	-	,␣
mi001:016	-	(@)	-	jotka␣
mi001:016	-	(@)	-	olivat␣
mi001:016	pers%5	@	-	sinun␣
mi001:016	5	@	-	ilosi
mi001:016	-	(.)	-	.␣
mi001:016	6	@	-	Ajele␣
mi001:016	7	@	-	pääsi␣
mi001:016	6	@	-	leveälti␣
mi001:016	7	@	-	paljaaksi
mi001:016	-	(,)	-	,␣
mi001:016	8a	@	-	niinkuin␣
mi001:016	-	(@)	-	on␣
mi001:016	8b	@	-	korppikotkalla
mi001:016	-	(,)	-	,␣
mi001:016	9	@	-	sillä␣
mi001:016	10	(@)	-	he␣
mi001:016	10	@	-	menevät␣
mi001:016	pers%11	@	-	luotasi␣
mi001:016	11	@	-	pois␣
mi001:016	10	@	-	pakkosiirtolaisuuteen
mi001:016	-	(.)	-	.␣
mi002:001	mi002:001	mi002:001	VERSE	Mka␣2:1␣
mi002:001	1	@	-	Voi␣
mi002:001	-	(@)	-	niitä
mi002:001	-	(,)	-	,␣
mi002:001	-	(@)	-	jotka␣
mi002:001	2	@	-	miettivät␣
mi002:001	3	@	-	turmiota␣
mi002:001	4a	@	-	ja␣
mi002:001	4b	@	-	valmistelevat␣
mi002:001	5	@	-	pahaa␣
mi002:001	7	@	-	vuoteillansa
mi002:001	6	%case	LOC	
mi002:001	-	(!)	-	!␣
mi002:001	(9a) 9b	@	-	Aamun␣
mi002:001	8b	@	-	valjettua␣
mi002:001	8a	%case	PTV	
mi002:001	10	(@)	-	he␣
mi002:001	pers%10	@	-	sen␣
mi002:001	10	@	-	tekevät
mi002:001	-	(,)	-	,␣
mi002:001	11	@	-	sillä␣
mi002:001	12	(@)	-	heillä␣
mi002:001	12	@	-	on␣
mi002:001	-	(@)	-	siihen␣
mi002:001	13b 14	@	-	valta
mi002:001	13a	%case	NOM	
mi002:001	-	(.)	-	.␣
mi002:002	mi002:002	mi002:002	VERSE	Mka␣2:2␣
mi002:002	(1a)	-	UNTRANSLATED	
mi002:002	1b	(@)	-	He␣
mi002:002	1b	@	-	himoitsevat␣
mi002:002	2	@	-	peltoja␣
mi002:002	3a	@	-	ja␣
mi002:002	3b	@	-	ryöstävät␣
mi002:002	(4a)	-	UNTRANSLATED	
mi002:002	-	(@)	-	ne
mi002:002	-	(,)	-	,␣
mi002:002	4b	@	-	taloja
mi002:002	-	(,)	-	,␣
mi002:002	5a	@	-	ja␣
mi002:002	5b	@	-	ottavat␣
mi002:002	-	(@)	-	ne
mi002:002	(6a)	-	UNTRANSLATED	
mi002:002	-	(;)	-	;␣
mi002:002	6b	(@)	-	he␣
mi002:002	6b	@	-	sortavat␣
mi002:002	7	@	-	miestä␣
mi002:002	8a	@	-	ja␣
mi002:002	pers%8b	@	-	hänen␣
mi002:002	8b	@	-	taloansa
mi002:002	(9a)	-	UNTRANSLATED	
mi002:002	-	(,)	-	,␣
mi002:002	9b	@	-	miestä␣
mi002:002	10a	@	-	ja␣
mi002:002	pers%10b	@	-	hänen␣
mi002:002	10b	@	-	perintöosaansa
mi002:002	-	(.)	-	.␣
mi002:003	mi002:003	mi002:003	VERSE	Mka␣2:3␣
mi002:003	1a 1b	@	-	Sentähden
mi002:003	-	(,)	-	,␣
mi002:003	2	@	-	näin␣
mi002:003	3	@	-	sanoo␣
mi002:003	4	@	-	Herra
mi002:003	-	(:)	-	:␣
mi002:003	5	@	-	Katso
mi002:003	-	(,)	-	,␣
mi002:003	pers%5	@	-	minä␣
mi002:003	6	@	-	mietin␣
mi002:003	(9a) 9b	@	-	tätä␣
mi002:003	(8a) 8b	@	-	sukua␣
mi002:003	7	@	-	vastaan␣
mi002:003	10	@	-	onnettomuutta
mi002:003	(11)	-	UNTRANSLATED	
mi002:003	-	(:)	-	:␣
mi002:003	14b	@	-	siitä␣
mi002:003	14a	%case	LOC	
mi002:003	13	(@)	-	te␣
mi002:003	12	@	-	ette␣
mi002:003	13	@	-	saa␣
mi002:003	15	@	-	kaulaanne␣
mi002:003	13	@	-	irti␣
mi002:003	16a 16b	@	-	ettekä␣
mi002:003	17	(@)	-	voi␣
mi002:003	18	@	-	ylpeästi␣
mi002:003	17	@	-	astella
mi002:003	-	(;)	-	;␣
mi002:003	19	@	-	sillä␣
mi002:003	22	@	-	se␣
mi002:003	-	(@)	-	on␣
mi002:003	-	(@)	-	oleva␣
mi002:003	21	@	-	paha␣
mi002:003	20	@	-	aika
mi002:003	-	(.)	-	.␣
mi002:004	mi002:004	mi002:004	VERSE	Mka␣2:4␣
mi002:004	(2a) 2b	@	-	Sinä␣
mi002:004	1b	@	-	päivänä␣
mi002:004	1a	%case	ESS	
mi002:004	3	@	-	viritetään␣
mi002:004	4	@	-	teistä␣
mi002:004	5	@	-	pilkkalaulu␣
mi002:004	6a	@	-	ja␣
mi002:004	6b	@	-	veisataan␣
mi002:004	7	@	-	valitusvirsi
mi002:004	-	(.)	-	.␣
mi002:004	-	(@)	-	"
mi002:004	8	(@)	-	Se␣
mi002:004	8	(@)	-	on␣
mi002:004	8	@	-	tapahtunut
mi002:004	-	(@)	-	"
mi002:004	-	(,)	-	,␣
mi002:004	9	@	-	sanotaan
mi002:004	-	(,)	-	,␣
mi002:004	-	(@)	-	"
mi002:004	11	(@)	-	me␣
mi002:004	11	(@)	-	olemme␣
mi002:004	-	(@)	-	perin␣
mi002:004	11	@	-	hävitetyt
mi002:004	10	%case	NOM	
mi002:004	-	(,)	-	,␣
mi002:004	14	(@)	-	hän␣
mi002:004	14	(@)	-	on␣
mi002:004	14	@	-	vaihtanut␣
mi002:004	14	(@)	-	pois␣
mi002:004	pers%13	@	-	minun␣
mi002:004	13	@	-	kansani␣
mi002:004	12	@	-	osan
mi002:004	-	(.)	-	.␣
mi002:004	15	@	-	Kuinka␣
mi002:004	16	(@)	-	hän␣
mi002:004	16	@	-	siirtää␣
mi002:004	-	(@)	-	sen␣
mi002:004	17	@	-	minulta␣
mi002:004	16	@	-	pois
mi002:004	-	(!)	-	!␣
mi002:004	20	(@)	-	Hän␣
mi002:004	20	@	-	jakaa␣
mi002:004	pers%19	@	-	meidän␣
mi002:004	19	@	-	peltomme␣
mi002:004	18b	@	-	luopioille
mi002:004	18a	%case	LOC	
mi002:004	-	(.)	-	.
mi002:004	-	(@)	-	"␣
mi002:005	mi002:005	mi002:005	VERSE	Mka␣2:5␣
mi002:005	1a 1b	@	-	Sentähden␣
mi002:005	2	@	-	ei␣
mi002:005	4	@	-	sinulla␣
mi002:005	3	(@)	-	ole␣
mi002:005	3	@	-	oleva␣
mi002:005	-	(@)	-	ketään
mi002:005	-	(,)	-	,␣
mi002:005	-	(@)	-	joka␣
mi002:005	5	@	-	heittäisi␣
mi002:005	6	@	-	arpaa␣
mi002:005	7b	@	-	maaosuudesta␣
mi002:005	7a	%case	LOC	
mi002:005	9	@	-	Herran␣
mi002:005	8b	@	-	seurakunnassa
mi002:005	8a	%case	LOC	
mi002:005	-	(.)	-	.␣
mi002:006	mi002:006	mi002:006	VERSE	Mka␣2:6␣
mi002:006	-	(@)	-	"
mi002:006	1	@	-	Älkää␣
mi002:006	2	@	-	saarnatko
mi002:006	-	(@)	-	"
mi002:006	-	(,)	-	,␣
mi002:006	3	@	-	saarnaavat␣
mi002:006	3	(@)	-	he
mi002:006	-	(,)	-	,␣
mi002:006	-	(@)	-	"
mi002:006	6b	@	-	sellaisista␣
mi002:006	6a	%case	LOC	
mi002:006	4	@	-	ei␣
mi002:006	5	(@)	-	pidä␣
mi002:006	5	@	-	saarnata
mi002:006	-	(;)	-	;␣
mi002:006	7	@	-	eikö␣
mi002:006	8	@	-	väisty␣
mi002:006	8	@	-	pois␣
mi002:006	9	@	-	häpäiseminen
mi002:006	-	(?)	-	?
mi002:006	-	(@)	-	"␣
mi002:007	mi002:007	mi002:007	VERSE	Mka␣2:7␣
mi002:007	1a	@	-	Onko␣
mi002:007	-	(@)	-	tämä␣
mi002:007	3	@	-	Jaakobin␣
mi002:007	2	@	-	heimon␣
mi002:007	1b	@	-	puhetta
mi002:007	-	(?)	-	?␣
mi002:007	4a	@	-	Onko␣
mi002:007	6	@	-	Herra␣
mi002:007	4b 5	@	-	pikavihainen
mi002:007	-	(?)	-	?␣
mi002:007	7	@	-	Ovatko␣
mi002:007	8	@	-	sellaisia␣
mi002:007	pers%9	@	-	hänen␣
mi002:007	9	@	-	tekonsa
mi002:007	-	(?)	-	?␣
mi002:007	10a 10b	@	-	Eivätkö␣
mi002:007	pers%11	@	-	hänen␣
mi002:007	11	@	-	puheensa␣
mi002:007	12	@	-	ole␣
mi002:007	12	@	-	hyvät␣
mi002:007	-	(@)	-	sitä␣
mi002:007	13	@	-	kohtaan
mi002:007	-	(,)	-	,␣
mi002:007	-	(@)	-	joka␣
mi002:007	(14a) 14b	@	-	oikein␣
mi002:007	15	@	-	vaeltaa
mi002:007	-	(?)	-	?␣
mi002:008	mi002:008	mi002:008	VERSE	Mka␣2:8␣
mi002:008	1a	@	-	Mutta␣
mi002:008	1b	@	-	aikoja␣
mi002:008	1b	@	-	sitten␣
mi002:008	4	(@)	-	on␣
mi002:008	pers%2	@	-	minun␣
mi002:008	2	@	-	kansani␣
mi002:008	4	@	-	asettunut␣
mi002:008	3b	@	-	viholliseksi
mi002:008	3a	%case	TRA	
mi002:008	-	(;)	-	;␣
mi002:008	6	@	-	vaatteiden␣
mi002:008	5b	@	-	päältä␣
mi002:008	5a	%case	LOC	
mi002:008	8	(@)	-	te␣
mi002:008	8	@	-	kiskotte␣
mi002:008	7	@	-	vaipan␣
mi002:008	-	(@)	-	niiltä
mi002:008	-	(,)	-	,␣
mi002:008	-	(@)	-	jotka␣
mi002:008	10	@	-	huoleti␣
mi002:008	9b	@	-	kulkevat
mi002:008	9a	%case	?	
mi002:008	-	(,)	-	,␣
mi002:008	-	(@)	-	jotka␣
mi002:008	12	@	-	sotaa␣
mi002:008	11	@	-	väistävät
mi002:008	-	(.)	-	.␣
mi002:009	mi002:009	mi002:009	VERSE	Mka␣2:9␣
mi002:009	pers%2	@	-	Minun␣
mi002:009	2	@	-	kansani␣
mi002:009	1	@	-	naiset␣
mi002:009	3	(@)	-	te␣
mi002:009	3	@	-	ajatte␣
mi002:009	3	@	-	pois␣
mi002:009	-	(@)	-	heidän␣
mi002:009	4b	@	-	kodeistansa
mi002:009	4a	%case	LOC	
mi002:009	-	(,)	-	,␣
mi002:009	-	(@)	-	jotka␣
mi002:009	-	(@)	-	ovat␣
mi002:009	pers%5	@	-	heidän␣
mi002:009	5	@	-	ilonsa
mi002:009	-	(;)	-	;␣
mi002:009	pers%7	@	-	heidän␣
mi002:009	7	@	-	pieniltä␣
mi002:009	7	@	-	lapsiltansa␣
mi002:009	6a 6b	%case	LOC	
mi002:009	8	(@)	-	te␣
mi002:009	8	@	-	otatte␣
mi002:009	pers%9	@	-	minun␣
mi002:009	9	@	-	kunniani␣
mi002:009	10b	@	-	ainiaaksi
mi002:009	10a	%case	?	
mi002:009	-	(.)	-	.␣
mi002:010	mi002:010	mi002:010	VERSE	Mka␣2:10␣
mi002:010	1	@	-	Nouskaa␣
mi002:010	2a	@	-	ja␣
mi002:010	2b	@	-	menkää␣
mi002:010	2b	@	-	pois
mi002:010	(3)	-	UNTRANSLATED	
mi002:010	-	(:)	-	:␣
mi002:010	4	@	-	ei␣
mi002:010	5	@	-	tässä␣
mi002:010	-	(@)	-	ole␣
mi002:010	(6a) 6b	@	-	leposijaa␣
mi002:010	8	@	-	saastutuksen␣
mi002:010	7	@	-	tähden
mi002:010	-	(,)	-	,␣
mi002:010	-	(@)	-	joka␣
mi002:010	-	(@)	-	on␣
mi002:010	9	@	-	saanut␣
mi002:010	9	@	-	aikaan␣
mi002:010	9	@	-	turmion
mi002:010	(10a)	-	UNTRANSLATED	
mi002:010	-	(,)	-	,␣
mi002:010	11	@	-	parantumattoman␣
mi002:010	10b	@	-	turmion
mi002:010	-	(.)	-	.␣
mi002:011	mi002:011	mi002:011	VERSE	Mka␣2:11␣
mi002:011	1	@	-	Jos␣
mi002:011	3	@	-	tulisi␣
mi002:011	2	@	-	mies
mi002:011	-	(,)	-	,␣
mi002:011	-	(@)	-	joka␣
mi002:011	4	@	-	tuulta␣
mi002:011	4	(@)	-	tavoittelisi␣
mi002:011	5a	@	-	ja␣
mi002:011	5b	@	-	petollisuudessaan␣
mi002:011	6	@	-	valhettelisi
mi002:011	-	(:)	-	:␣
mi002:011	-	(@)	-	"
mi002:011	7	(@)	-	Minä␣
mi002:011	7	@	-	saarnaan␣
mi002:011	8	@	-	sinulle␣
mi002:011	9b	@	-	viinistä␣
mi002:011	9a	%case	LOC	
mi002:011	10a	@	-	ja␣
mi002:011	10c	@	-	väkijuomasta
mi002:011	10b	%case	LOC	
mi002:011	(11a)	-	UNTRANSLATED	
mi002:011	-	(@)	-	"
mi002:011	-	(,)	-	,␣
mi002:011	-	(@)	-	siinä␣
mi002:011	11b	@	-	olisi␣
mi002:011	12	@	-	saarnaaja␣
mi002:011	(14a) 14b	@	-	tälle␣
mi002:011	(13a) 13b	@	-	kansalle
mi002:011	-	(.)	-	.␣
mi002:012	mi002:012	mi002:012	VERSE	Mka␣2:12␣
mi002:012	2	(@)	-	Minä␣
mi002:012	2	(@)	-	tahdon␣
