on001:001	on001:001	on001:001	VERSE	Jna␣1:1␣
on001:005	3b	@	-	huusivat␣
on001:005	3b	@	-	avuksi␣
on001:005	4	@	-	itsekukin␣
on001:005	6	@	-	jumalaansa
on001:005	5	%case	PTV	
on001:005	-	(.)	-	.␣
on001:005	7a	@	-	Ja␣
on001:005	7b	(@)	-	he␣
on001:005	7b	@	-	heittivät␣
on001:005	(13a) 13b	@	-	mereen␣
on001:005	12	%case	LOC	
on001:005	(9a) 9b	@	-	tavarat
on001:005	8	%case	NOM	
on001:005	-	(,)	-	,␣
on001:005	10	@	-	mitä␣
on001:005	11b	@	-	laivassa␣
on001:005	11a	%case	LOC	
on001:005	-	(@)	-	oli
on001:005	-	(,)	-	,␣
on001:005	14b	@	-	keventääkseen␣
on001:005	14a	%case	TRA	
on001:005	-	(@)	-	sitä
on001:005	(15a) (15b)	-	UNTRANSLATED	
on001:005	-	(.)	-	.␣
on001:005	16a	@	-	Mutta␣
on001:005	16b	@	-	Joona␣
on001:005	17	(@)	-	oli␣
on001:005	17	@	-	mennyt␣
on001:005	17	@	-	alas␣
on001:005	(20a) 20b	@	-	laivan␣
on001:005	19	@	-	pohjalle␣
on001:005	18	%case	LOC	
on001:005	21a	@	-	ja␣
on001:005	21b	@	-	pannut␣
on001:005	21b	@	-	maata
on001:005	-	(,)	-	,␣
on001:005	22a	@	-	ja␣
on001:005	22b	(@)	-	hän␣
on001:005	22b	@	-	nukkui␣
on001:005	22b	@	-	raskaasti
on001:005	-	(.)	-	.␣
on001:006	on001:006	on001:006	VERSE	Jna␣1:6␣
on001:006	1a	@	-	Niin␣
on001:006	3 (4a) 4b	@	-	laivuri␣
on001:006	1b	@	-	tuli␣
on001:006	pers%2	@	-	hänen␣
on001:006	2	@	-	luoksensa␣
on001:006	5a	@	-	ja␣
on001:006	5b	@	-	sanoi␣
on001:006	6	@	-	hänelle
on001:006	-	(:)	-	:␣
on001:006	-	(@)	-	"
on001:006	7 8	@	-	Mitäs␣
on001:006	9	@	-	nukut
on001:006	-	(?)	-	?␣
on001:006	10	@	-	Nouse␣
on001:006	-	(@)	-	ja␣
on001:006	11	@	-	huuda␣
on001:006	13	@	-	jumalaasi
on001:006	12	%case	PTV	
on001:006	-	(.)	-	.␣
on001:006	14	@	-	Ehkäpä␣
on001:006	16a	@	-	se␣
on001:006	16b	@	-	jumala␣
on001:006	15	@	-	muistaa␣
on001:006	17	@	-	meitä
on001:006	-	(,)	-	,␣
on001:006	18a	@	-	niin␣
on001:006	18b	@	-	ettemme␣
on001:006	19	@	-	huku
on001:006	-	(.)	-	.
on001:006	-	(@)	-	"␣
on001:007	on001:007	on001:007	VERSE	Jna␣1:7␣
on001:007	1a	@	-	Ja␣
on001:007	1b	(@)	-	he␣
on001:007	1b	@	-	sanoivat␣
on001:007	4	@	-	toisillensa
on001:007	2 3	%case	LOC	
on001:007	-	(:)	-	:␣
on001:007	-	(@)	-	"
on001:007	5	@	-	Tulkaa
on001:007	(6a)	-	UNTRANSLATED	
on001:007	-	(,)	-	,␣
on001:007	6b	@	-	heittäkäämme␣
on001:007	7	@	-	arpaa
on001:007	-	(,)	-	,␣
on001:007	8b	(@)	-	saadaksemme␣
on001:007	8a	%inflection	INF1.TRA.-1	
on001:007	8b	@	-	tietää
on001:007	-	(,)	-	,␣
on001:007	9c	@	-	kenen␣
on001:007	9b	%case	GEN	
on001:007	9a	@	-	tähden␣
on001:007	(11a) 11b	@	-	tämä␣
on001:007	(10a) 10b	@	-	onnettomuus␣
on001:007	-	(@)	-	on␣
on001:007	12	@	-	meille␣
on001:007	-	(@)	-	tullut
on001:007	-	(@)	-	"
on001:007	-	(.)	-	.␣
on001:007	13a	@	-	Mutta␣
on001:007	13a	@	-	kun␣
on001:007	13b	(@)	-	he␣
on001:007	13b	@	-	heittivät␣
on001:007	14	@	-	arpaa
on001:007	(15a)	-	UNTRANSLATED	
on001:007	-	(,)	-	,␣
on001:007	15b	@	-	lankesi␣
on001:007	(16a) 16b	@	-	arpa␣
on001:007	18	@	-	Joonalle
on001:007	17	%case	LOC	
on001:007	-	(.)	-	.␣
on001:008	on001:008	on001:008	VERSE	Jna␣1:8␣
on001:008	1a	@	-	Niin␣
on001:008	1b	(@)	-	he␣
on001:008	1b	@	-	sanoivat␣
on001:008	2	@	-	hänelle
on001:008	-	(:)	-	:␣
on001:008	-	(@)	-	"
on001:008	3	@	-	Ilmoita␣
on001:008	4	%inflection	ACT.IMP.2S	
on001:008	5	@	-	meille
on001:008	-	(,)	-	,␣
on001:008	7b	@	-	kenen␣
on001:008	6b 7a	%case	GEN	
on001:008	6a	@	-	tähden␣
on001:008	(9a) 9b	@	-	tämä␣
on001:008	(8a) 8b	@	-	onnettomuus␣
on001:008	-	(@)	-	on␣
on001:008	10	@	-	meille␣
on001:008	-	(@)	-	tullut
on001:008	-	(.)	-	.␣
on001:008	11	@	-	Mikä␣
on001:008	-	(@)	-	on␣
on001:008	12	@	-	toimesi␣
on001:008	13a	@	-	ja␣
on001:008	13c	@	-	mistä␣
on001:008	13b	%case	LOC	
on001:008	14	@	-	tulet
on001:008	-	(?)	-	?␣
on001:008	15	@	-	Mikä␣
on001:008	-	(@)	-	on␣
on001:008	pers%16	@	-	sinun␣
on001:008	16	@	-	maasi␣
on001:008	17a	@	-	ja␣
on001:008	17b 18a 18b	@	-	mistä␣
on001:008	19	@	-	kansasta␣
on001:008	20	@	-	olet
on001:008	-	(?)	-	?
on001:008	-	(@)	-	"␣
on001:009	on001:009	on001:009	VERSE	Jna␣1:9␣
on001:009	(1a)	-	UNTRANSLATED	
on001:009	1b	(@)	-	Hän␣
on001:009	1b	@	-	vastasi␣
on001:009	2	@	-	heille
on001:009	-	(:)	-	:␣
on001:009	-	(@)	-	"
on001:009	4	@	-	Minä␣
on001:009	-	(@)	-	olen␣
on001:009	3	@	-	hebrealainen
on001:009	-	(,)	-	,␣
on001:009	5a	@	-	ja␣
on001:009	9	@	-	minä␣
on001:009	10	@	-	pelkään␣
on001:009	6	@	-	Herraa
on001:009	5b	%case	PTV	
on001:009	-	(,)	-	,␣
on001:009	(8a) 8b	@	-	taivaan␣
on001:009	7	@	-	Jumalaa
on001:009	-	(,)	-	,␣
on001:009	11	@	-	joka␣
on001:009	12	(@)	-	on␣
on001:009	12	@	-	tehnyt␣
on001:009	(14a) 14b	@	-	meren␣
on001:009	13	%case	GEN	
on001:009	15a	@	-	ja␣
on001:009	(16a) 16b	@	-	kuivan␣
on001:009	(16a) 16b	@	-	maan
on001:009	15b	%case	GEN	
on001:009	-	(@)	-	"
on001:009	-	(.)	-	.␣
on001:010	on001:010	on001:010	VERSE	Jna␣1:10␣
on001:010	1a	@	-	Niin␣
on001:010	(2a) 2b	@	-	miehet␣
on001:010	1b	@	-	peljästyivät␣
on001:010	4	@	-	suuresti␣
on001:010	3	%case	MAN	
on001:010	5a	@	-	ja␣
on001:010	5b	@	-	sanoivat␣
on001:010	6	@	-	hänelle
on001:010	-	(:)	-	:␣
on001:010	-	(@)	-	"
on001:010	7	@	-	Miksi␣
on001:010	9	(@)	-	olet␣
on001:010	9	@	-	tehnyt␣
on001:010	8	@	-	näin
on001:010	-	(?)	-	?
on001:010	-	(@)	-	"␣
on001:010	10	@	-	Sillä␣
on001:010	(12a) 12b	@	-	miehet␣
on001:010	11	@	-	tiesivät
on001:010	-	(,)	-	,␣
on001:010	13	@	-	että␣
on001:010	16	@	-	hän␣
on001:010	17	(@)	-	oli␣
on001:010	17	@	-	pakenemassa␣
on001:010	15	@	-	Herran␣
on001:010	14c	@	-	kasvojen␣
on001:010	14b	@	-	edestä
on001:010	14a	%case	LOC	
on001:010	-	(;)	-	;␣
on001:010	19	(@)	-	hän␣
on001:010	19	(@)	-	oli␣
on001:010	18	@	-	näet␣
on001:010	19	@	-	ilmaissut␣
on001:010	-	(@)	-	sen␣
on001:010	20	@	-	heille
on001:010	-	(.)	-	.␣
on001:011	on001:011	on001:011	VERSE	Jna␣1:11␣
on001:011	(1a)	-	UNTRANSLATED	
on001:011	1b	(@)	-	He␣
on001:011	1b	@	-	sanoivat␣
on001:011	2	@	-	hänelle
on001:011	-	(:)	-	:␣
on001:011	-	(@)	-	"
on001:011	3	@	-	Mitä␣
on001:011	4	(@)	-	on␣
on001:011	4	(@)	-	meidän␣
on001:011	4	@	-	tehtävä␣
on001:011	5	@	-	sinulle
on001:011	-	(,)	-	,␣
on001:011	6a	@	-	että␣
on001:011	(7a) 7b	@	-	meri␣
on001:011	6b	@	-	tulisi␣
on001:011	8b	@	-	meille␣
on001:011	8a	%case	LOC	
on001:011	6b	@	-	tyveneksi
on001:011	-	(?)	-	?
on001:011	-	(@)	-	"␣
on001:011	9	@	-	Sillä␣
on001:011	(10a) 10b	@	-	meri␣
on001:011	12b	@	-	myrskysi␣
on001:011	11 12a	%case	?	
on001:011	12b	@	-	myrskyämistänsä
on001:011	-	(.)	-	.␣
on001:012	on001:012	on001:012	VERSE	Jna␣1:12␣
on001:012	(1a)	-	UNTRANSLATED	
on001:012	1b	(@)	-	Hän␣
on001:012	1b	@	-	vastasi␣
on001:012	2	@	-	heille
on001:012	-	(:)	-	:␣
on001:012	-	(@)	-	"
on001:012	3	@	-	Ottakaa␣
on001:012	pers%3	@	-	minut␣
on001:012	4a	@	-	ja␣
on001:012	4b	@	-	heittäkää␣
on001:012	pers%4b	@	-	minut␣
on001:012	(6a) 6b	@	-	mereen
on001:012	5	%case	LOC	
on001:012	-	(,)	-	,␣
on001:012	7a	@	-	niin␣
on001:012	(8a) 8b	@	-	meri␣
on001:012	9b	@	-	teille␣
on001:012	9a	%case	LOC	
on001:012	7b	@	-	tyventyy
on001:012	-	(.)	-	.␣
on001:012	10	@	-	Sillä␣
on001:012	12	@	-	minä␣
on001:012	11	@	-	tiedän
on001:012	-	(,)	-	,␣
on001:012	13	@	-	että␣
on001:012	(17a) 17b	@	-	tämä␣
on001:012	(16a) 16b	@	-	suuri␣
on001:012	(15a) 15b	@	-	myrsky␣
on001:012	-	(@)	-	on␣
on001:012	-	(@)	-	tullut␣
on001:012	18	@	-	teille␣
on001:012	14b	@	-	minun␣
on001:012	14a	@	-	tähteni
on001:012	-	(.)	-	.
on001:012	-	(@)	-	"␣
on001:013	on001:013	on001:013	VERSE	Jna␣1:13␣
on001:013	(1a)	-	UNTRANSLATED	
on001:013	(2a) 2b	@	-	Miehet␣
on001:013	1b	@	-	soutivat␣
on001:013	3b	@	-	päästäkseen␣
on001:013	3a	%case	TRA	
on001:013	3b	@	-	jälleen␣
on001:013	(5a) 5b	@	-	kuivalle␣
on001:013	(5a) 5b	@	-	maalle
on001:013	4	%case	LOC	
on001:013	-	(,)	-	,␣
on001:013	6a	@	-	mutta␣
on001:013	6b	@	-	eivät␣
on001:013	7	@	-	voineet
on001:013	-	(,)	-	,␣
on001:013	8	@	-	sillä␣
on001:013	(9a) 9b	@	-	meri␣
on001:013	11b	@	-	myrskysi␣
on001:013	12	@	-	vastaan␣
on001:013	11b	@	-	myrskyämistänsä
on001:013	10 11a	%case	LOC	
on001:013	-	(.)	-	.␣
on001:014	on001:014	on001:014	VERSE	Jna␣1:14␣
on001:014	1a	@	-	Ja␣
on001:014	1b	(@)	-	he␣
on001:014	1b	@	-	huusivat␣
on001:014	3	@	-	Herraa␣
on001:014	2	%case	PTV	
on001:014	4a	@	-	ja␣
on001:014	4b	@	-	sanoivat
on001:014	-	(:)	-	:␣
on001:014	-	(@)	-	"
on001:014	5	@	-	Voi
on001:014	-	(,)	-	,␣
on001:014	6	@	-	Herra
on001:014	-	(,)	-	,␣
on001:014	7 8	@	-	älä␣
on001:014	9	(@)	-	anna␣
on001:014	9	(@)	-	meidän␣
on001:014	9	@	-	hukkua␣
on001:014	(12a) 12b	@	-	tämän␣
on001:014	(11a) 11b	@	-	miehen␣
on001:014	10b	@	-	hengen␣
on001:014	10a	@	-	tähden␣
on001:014	13a 13b	@	-	äläkä␣
on001:014	14	@	-	lue␣
on001:014	15	@	-	syyksemme␣
on001:014	17	@	-	viatonta␣
on001:014	16	@	-	verta
on001:014	-	(,)	-	,␣
on001:014	18	@	-	sillä␣
on001:014	19	@	-	sinä
on001:014	-	(,)	-	,␣
on001:014	20	@	-	Herra
on001:014	-	(,)	-	,␣
on001:014	23	@	-	teet
on001:014	-	(,)	-	,␣
on001:014	21a 21b	@	-	niinkuin␣
on001:014	22	(@)	-	sinulle␣
on001:014	22	@	-	otollista␣
on001:014	22	@	-	on
on001:014	-	(@)	-	"
on001:014	-	(.)	-	.␣
on001:015	on001:015	on001:015	VERSE	Jna␣1:15␣
on001:015	1a	@	-	Sitten␣
on001:015	1b	(@)	-	he␣
on001:015	1b	@	-	ottivat␣
on001:015	3	@	-	Joonan␣
on001:015	2	%case	GEN	
on001:015	4a	@	-	ja␣
on001:015	4b	@	-	heittivät␣
on001:015	pers%4b	@	-	hänet␣
on001:015	(6a) 6b	@	-	mereen
on001:015	5	%case	LOC	
on001:015	-	(,)	-	,␣
on001:015	7a	@	-	ja␣
on001:015	(8a) 8b	@	-	meri␣
on001:015	7b	@	-	asettui␣
on001:015	9b	@	-	raivostansa
on001:015	9a	%case	LOC	
on001:015	-	(.)	-	.␣
on001:016	on001:016	on001:016	VERSE	Jna␣1:16␣
on001:016	1a	@	-	Ja␣
on001:016	(2a) 2b	@	-	miehet␣
on001:016	1b	@	-	pelkäsivät␣
on001:016	4	@	-	suuresti␣
on001:016	3	%case	MAN	
on001:016	6	@	-	Herraa
on001:016	5	%case	PTV	
on001:016	(7a)	-	UNTRANSLATED	
on001:016	-	(,)	-	,␣
on001:016	7b	@	-	uhrasivat␣
on001:016	9b	@	-	Herralle␣
on001:016	9a	%case	LOC	
on001:016	8	@	-	teurasuhrin␣
on001:016	10a	@	-	ja␣
on001:016	10b	@	-	tekivät␣
on001:016	11	@	-	lupauksia
on001:016	-	(.)	-	.␣
on002:001	on002:001	on002:001	VERSE	Jna␣2:1␣
on002:001	1a	@	-	Mutta␣
on002:001	2	@	-	Herra␣
on002:001	1b	@	-	toimitti␣
on002:001	4	@	-	suuren␣
on002:001	3	@	-	kalan␣
on002:001	5b	@	-	nielaisemaan␣
on002:001	5a	%case	LOC	
on002:001	7	@	-	Joonan
on002:001	6	%case	GEN	
on002:001	-	(.)	-	.␣
on002:001	8a	@	-	Ja␣
on002:001	9	@	-	Joona␣
on002:001	8b	@	-	oli␣
on002:001	(11a) 11b	@	-	kalan␣
on002:001	10b	@	-	sisässä␣
on002:001	10a	%case	LOC	
on002:001	12	@	-	kolme␣
on002:001	13	@	-	päivää␣
on002:001	14a	@	-	ja␣
on002:001	14b	@	-	kolme␣
on002:001	15	@	-	yötä
on002:001	-	(.)	-	.␣
on002:002	on002:002	on002:002	VERSE	Jna␣2:2␣
on002:002	1a	@	-	Ja␣
on002:002	2	@	-	Joona␣
on002:002	1b	@	-	rukoili␣
on002:002	4	@	-	Herraa
on002:002	3	%case	PTV	
on002:002	-	(,)	-	,␣
on002:002	5	@	-	Jumalaansa
on002:002	-	(,)	-	,␣
on002:002	(7a) 7b	@	-	kalan␣
on002:002	6b	@	-	sisässä␣
on002:002	6a	%case	LOC	
on002:003	on002:003	on002:003	VERSE	Jna␣2:3␣
on002:003	1a	@	-	ja␣
on002:003	1b	@	-	sanoi
on002:003	-	(:)	-	:␣
on002:003	-	(@)	-	"
on002:003	2	(@)	-	Minä␣
on002:003	2	@	-	huusin␣
on002:003	3b	@	-	ahdistuksessani␣
on002:003	3a 4	%case	LOC	
on002:003	6	@	-	Herraa
on002:003	5	%case	PTV	
on002:003	-	(,)	-	,␣
on002:003	7a	@	-	ja␣
on002:003	7b	(@)	-	hän␣
on002:003	7b	@	-	vastasi␣
on002:003	pers%7b	@	-	minulle
on002:003	-	(.)	-	.␣
on002:003	9	@	-	Tuonelan␣
on002:003	8b	@	-	kohdussa␣
on002:003	8a	%case	LOC	
on002:003	10	(@)	-	minä␣
on002:003	10	@	-	huusin␣
on002:003	10	@	-	apua
on002:003	-	(,)	-	,␣
on002:003	-	(@)	-	ja␣
on002:003	11	(@)	-	sinä␣
on002:003	11	@	-	kuulit␣
on002:003	pers%12	@	-	minun␣
on002:003	12	@	-	ääneni
on002:003	-	(.)	-	.␣
on002:004	on002:004	on002:004	VERSE	Jna␣2:4␣
on002:004	(1a)	-	UNTRANSLATED	
on002:004	1b	(@)	-	Sinä␣
on002:004	1b	@	-	syöksit␣
on002:004	pers%1b	@	-	minut␣
on002:004	2	@	-	syvyyteen
on002:004	-	(,)	-	,␣
on002:004	4	@	-	merten␣
on002:004	3b	@	-	sydämeen
on002:004	3a	%case	LOC	
on002:004	-	(,)	-	,␣
on002:004	5a	@	-	ja␣
on002:004	5b	@	-	virta␣
on002:004	6	@	-	ympäröitsi␣
on002:004	pers%6	@	-	minut
on002:004	-	(,)	-	,␣
on002:004	7	@	-	kaikki␣
on002:004	pers%8	@	-	sinun␣
on002:004	8	@	-	kuohusi␣
on002:004	9a	@	-	ja␣
on002:004	9b	@	-	aaltosi␣
on002:004	11	@	-	vyöryivät␣
on002:004	pers%10	@	-	minun␣
on002:004	10	@	-	ylitseni
on002:004	-	(.)	-	.␣
on002:005	on002:005	on002:005	VERSE	Jna␣2:5␣
on002:005	(1a)	-	UNTRANSLATED	
on002:005	1b	@	-	Minä␣
on002:005	2	@	-	ajattelin
on002:005	-	(:)	-	:␣
on002:005	3	(@)	-	Olen␣
on002:005	3	@	-	karkoitettu␣
on002:005	4a	@	-	pois␣
on002:005	pers%5	@	-	sinun␣
on002:005	5	@	-	silmiesi␣
on002:005	4b	@	-	edestä
on002:005	-	(.)	-	.␣
on002:005	6	@	-	Kuitenkin␣
on002:005	7	(@)	-	minä␣
on002:005	7	(@)	-	saan␣
on002:005	7	@	-	vielä␣
on002:005	8b	@	-	katsella␣
on002:005	8a	%case	LAT	
on002:005	pers%11	@	-	sinun␣
on002:005	11	@	-	pyhää␣
on002:005	10	@	-	temppeliäsi
on002:005	9	%case	PTV	
on002:005	-	(.)	-	.␣
on002:006	on002:006	on002:006	VERSE	Jna␣2:6␣
on002:006	2	@	-	Vedet␣
on002:006	1	@	-	piirittivät␣
on002:006	pers%1	@	-	minut␣
on002:006	3	@	-	aina␣
on002:006	4	@	-	sieluun␣
on002:006	3	@	-	asti
on002:006	-	(,)	-	,␣
on002:006	5	@	-	syvyys␣
on002:006	6	@	-	ympäröitsi␣
on002:006	pers%6	@	-	minut
on002:006	-	(,)	-	,␣
on002:006	7	@	-	kaisla␣
on002:006	8	@	-	kietoutui␣
on002:006	9b	@	-	päähäni
on002:006	9a	%case	LOC	
on002:006	-	(.)	-	.␣
on002:007	on002:007	on002:007	VERSE	Jna␣2:7␣
on002:007	3	(@)	-	Minä␣
on002:007	3	@	-	vajosin␣
on002:007	3	@	-	alas␣
on002:007	2	@	-	vuorten␣
on002:007	1b	@	-	perustuksiin␣
on002:007	1a	@	-	asti
on002:007	-	(,)	-	,␣
on002:007	(4a) 4b	@	-	maan␣
on002:007	5	@	-	salvat␣
on002:007	-	(@)	-	sulkeutuivat␣
on002:007	pers%6	@	-	minun␣
on002:007	6	@	-	ylitseni␣
on002:007	7b	@	-	iankaikkisesti
on002:007	7a	%case	MAN	
on002:007	-	(.)	-	.␣
on002:007	8a	@	-	Mutta␣
on002:007	8b	(@)	-	sinä␣
on002:007	8b	@	-	nostit␣
on002:007	pers%10	@	-	minun␣
on002:007	10	@	-	henkeni␣
on002:007	8b	(@)	-	ylös␣
on002:007	9b	@	-	haudasta
on002:007	9a	%case	LOC	
on002:007	-	(,)	-	,␣
on002:007	11	@	-	Herra
on002:007	-	(,)	-	,␣
on002:007	pers%12	@	-	minun␣
on002:007	12	@	-	Jumalani
on002:007	-	(.)	-	.␣
on002:008	on002:008	on002:008	VERSE	Jna␣2:8␣
on002:008	1a	@	-	Kun␣
on002:008	3	@	-	sieluni␣
on002:008	1b	@	-	nääntyi␣
on002:008	2	@	-	minussa
on002:008	-	(,)	-	,␣
on002:008	6	(@)	-	minä␣
on002:008	6	@	-	muistin␣
on002:008	5	@	-	Herraa
on002:008	4	%case	PTV	
on002:008	-	(,)	-	,␣
on002:008	7a	@	-	ja␣
on002:008	pers%9	@	-	minun␣
on002:008	9	@	-	rukoukseni␣
on002:008	7b	@	-	tuli␣
on002:008	pers%8	@	-	sinun␣
on002:008	8	@	-	tykösi
on002:008	-	(,)	-	,␣
on002:008	pers%12	@	-	sinun␣
on002:008	12	@	-	pyhään␣
on002:008	11	@	-	temppeliisi
on002:008	10	%case	LOC	
on002:008	-	(.)	-	.␣
on002:009	on002:009	on002:009	VERSE	Jna␣2:9␣
on002:009	-	(@)	-	Ne
on002:009	-	(,)	-	,␣
on002:009	-	(@)	-	jotka␣
on002:009	1	@	-	kunnioittavat␣
on002:009	3	@	-	vääriä␣
on002:009	2	@	-	jumalia
on002:009	-	(,)	-	,␣
on002:009	5	@	-	hylkäävät␣
on002:009	4	@	-	armonantajansa
on002:009	-	(.)	-	.␣
on002:010	on002:010	on002:010	VERSE	Jna␣2:10␣
on002:010	1a	@	-	Mutta␣
on002:010	1b	@	-	minä␣
on002:010	4	(@)	-	tahdon␣
on002:010	4	@	-	uhrata␣
on002:010	5	@	-	sinulle␣
on002:010	3	@	-	kiitoksen␣
on002:010	2b	@	-	kaikuessa
on002:010	2a	%case	LOC	
on002:010	-	(.)	-	.␣
on002:010	6	@	-	Mitä␣
on002:010	7	(@)	-	olen␣
on002:010	7	@	-	luvannut
on002:010	-	(,)	-	,␣
on002:010	8	(@)	-	sen␣
on002:010	8	(@)	-	minä␣
on002:010	8	@	-	täytän
on002:010	-	(.)	-	.␣
on002:010	10b	@	-	Herrassa␣
on002:010	10a	%case	LOC	
on002:010	-	(@)	-	on␣
on002:010	9	@	-	pelastus
on002:010	-	(.)	-	.
on002:010	-	(@)	-	"␣
on002:011	on002:011	on002:011	VERSE	Jna␣2:11␣
on002:011	1a	@	-	Sitten␣
on002:011	2	@	-	Herra␣
on002:011	1b	@	-	käski␣
on002:011	3b	@	-	kalaa
on002:011	3a	%case	PTV	
on002:011	-	(,)	-	,␣
on002:011	4a	@	-	ja␣
on002:011	4b	(@)	-	se␣
on002:011	4b	@	-	oksensi␣
on002:011	6	@	-	Joonan␣
on002:011	5	%case	GEN	
on002:011	(8a) 8b	@	-	kuivalle␣
on002:011	(8a) 8b	@	-	maalle
on002:011	7	%case	LOC	
on002:011	-	(.)	-	.␣
on003:001	on003:001	on003:001	VERSE	Jna␣3:1␣
on003:001	(1a)	-	UNTRANSLATED	
on003:001	5	@	-	Joonalle␣
on003:001	4	%case	LOC	
on003:001	1b	@	-	tuli␣
on003:001	6	@	-	toistamiseen␣
on003:001	7a 7b	@	-	tämä␣
on003:001	3	@	-	Herran␣
on003:001	2	@	-	sana
on003:001	-	(:)	-	:␣
on003:002	on003:002	on003:002	VERSE	Jna␣3:2␣
on003:002	-	(@)	-	"
on003:002	1	@	-	Nouse␣
on003:002	-	(@)	-	ja␣
on003:002	2	@	-	mene␣
on003:002	4	@	-	Niiniveen
on003:002	3	%case	LOC	
on003:002	-	(,)	-	,␣
on003:002	5a	@	-	siihen␣
on003:002	(6a) 6b	@	-	suureen␣
on003:002	5b	@	-	kaupunkiin
on003:002	-	(,)	-	,␣
on003:002	7a	@	-	ja␣
on003:002	7b	@	-	saarnaa␣
on003:002	8	@	-	sille␣
on003:002	10a	@	-	se␣
on003:002	10b	@	-	saarna
on003:002	9	%case	NOM	
on003:002	-	(,)	-	,␣
on003:002	11	@	-	minkä␣
on003:002	12	@	-	minä␣
on003:002	14	@	-	sinulle␣
on003:002	13	@	-	puhun
on003:002	-	(@)	-	"
on003:002	-	(.)	-	.␣
