zp001:001	zp001:001	zp001:001	VERSE	Sef␣1:1␣
zp001:011	5	@	-	tuhottu␣
zp001:011	-	(@)	-	on␣
zp001:011	6	@	-	kaikki␣
zp001:011	8	@	-	kauppaakäypä␣
zp001:011	7	@	-	väki
zp001:011	-	(,)	-	,␣
zp001:011	9	@	-	hävitetty␣
zp001:011	10	@	-	kaikki␣
zp001:011	12	@	-	hopean␣
zp001:011	11	@	-	punnitsijat
zp001:011	-	(.)	-	.␣
zp001:012	zp001:012	zp001:012	VERSE	Sef␣1:12␣
zp001:012	(1a) (1b)	-	UNTRANSLATED	
zp001:012	(3a) 3b	@	-	Siihen␣
zp001:012	2b	@	-	aikaan␣
zp001:012	2a	%case	LOC	
zp001:012	4	(@)	-	minä␣
zp001:012	4	@	-	tutkin␣
zp001:012	7b	@	-	lampuilla␣
zp001:012	7a	%case	LOC	
zp001:012	6	@	-	Jerusalemin␣
zp001:012	5	%case	GEN	
zp001:012	8a	@	-	ja␣
zp001:012	8b	@	-	rankaisen␣
zp001:012	-	(@)	-	ne␣
zp001:012	(10a) 10b	@	-	miehet
zp001:012	9	%case	NOM	
zp001:012	-	(,)	-	,␣
zp001:012	-	(@)	-	jotka␣
zp001:012	(11a) 11b	@	-	rauhassa␣
zp001:012	(11a) 11b	@	-	makaavat␣
zp001:012	13	@	-	pohjasakkansa␣
zp001:012	12	@	-	päällä␣
zp001:012	-	(@)	-	ja␣
zp001:012	(14a) 14b	@	-	sanovat␣
zp001:012	15b	@	-	sydämessään
zp001:012	15a	%case	LOC	
zp001:012	-	(:)	-	:␣
zp001:012	-	(@)	-	"
zp001:012	16	@	-	Ei␣
zp001:012	18	@	-	Herra␣
zp001:012	17	@	-	tee␣
zp001:012	17	@	-	hyvää␣
zp001:012	19a 19b	@	-	eikä␣
zp001:012	20	@	-	pahaa
zp001:012	-	(@)	-	"
zp001:012	-	(.)	-	.␣
zp001:013	zp001:013	zp001:013	VERSE	Sef␣1:13␣
zp001:013	(1a)	-	UNTRANSLATED	
zp001:013	pers%2	@	-	Heidän␣
zp001:013	2	@	-	rikkautensa␣
zp001:013	1b	@	-	joutuu␣
zp001:013	3b	@	-	ryöstettäväksi
zp001:013	3a	%case	TRA	
zp001:013	-	(,)	-	,␣
zp001:013	4a	@	-	ja␣
zp001:013	pers%4b	@	-	heidän␣
zp001:013	4b	@	-	talonsa␣
zp001:013	-	(@)	-	jäävät␣
zp001:013	5b	@	-	autioiksi
zp001:013	5a	%case	TRA	
zp001:013	(6a)	-	UNTRANSLATED	
zp001:013	-	(.)	-	.␣
zp001:013	6b	(@)	-	He␣
zp001:013	6b	(@)	-	ovat␣
zp001:013	6b	@	-	rakentaneet␣
zp001:013	7	@	-	taloja
zp001:013	-	(,)	-	,␣
zp001:013	8a	@	-	mutta␣
zp001:013	8b	@	-	eivät␣
zp001:013	9	(@)	-	saa␣
zp001:013	-	(@)	-	niissä␣
zp001:013	9	@	-	asua
zp001:013	(10a)	-	UNTRANSLATED	
zp001:013	-	(;)	-	;␣
zp001:013	10b	(@)	-	ovat␣
zp001:013	10b	@	-	istuttaneet␣
zp001:013	11	@	-	viinitarhoja
zp001:013	-	(,)	-	,␣
zp001:013	12a	@	-	mutta␣
zp001:013	12b	@	-	eivät␣
zp001:013	13	(@)	-	saa␣
zp001:013	pers%15	@	-	niistä␣
zp001:013	15	@	-	viiniä␣
zp001:013	14	%case	PTV	
zp001:013	13	@	-	juoda
zp001:013	-	(.)	-	.␣
zp001:014	zp001:014	zp001:014	VERSE	Sef␣1:14␣
zp001:014	1	@	-	Lähellä␣
zp001:014	-	(@)	-	on␣
zp001:014	3	@	-	Herran␣
zp001:014	(4a) 4b	@	-	suuri␣
zp001:014	2	@	-	päivä
zp001:014	-	(,)	-	,␣
zp001:014	-	(@)	-	se␣
zp001:014	-	(@)	-	on␣
zp001:014	5	@	-	lähellä␣
zp001:014	6a	@	-	ja␣
zp001:014	6b	(@)	-	tulee␣
zp001:014	7	@	-	sangen␣
zp001:014	6b	@	-	kiiruusti
zp001:014	-	(.)	-	.␣
zp001:014	8	@	-	Kuule
zp001:014	-	(,)	-	,␣
zp001:014	10	@	-	Herran␣
zp001:014	9	@	-	päivä
zp001:014	-	(!)	-	!␣
zp001:014	13	@	-	Silloin␣
zp001:014	14	@	-	sankarit␣
zp001:014	11	@	-	haikeasti␣
zp001:014	12	@	-	huutavat
zp001:014	-	(.)	-	.␣
zp001:015	zp001:015	zp001:015	VERSE	Sef␣1:15␣
zp001:015	2	@	-	Vihan␣
zp001:015	1	@	-	päivä␣
zp001:015	-	(@)	-	on␣
zp001:015	(4a) 4b	@	-	se␣
zp001:015	(3a) 3b	@	-	päivä
zp001:015	-	(,)	-	,␣
zp001:015	6	@	-	tuskan␣
zp001:015	7a	@	-	ja␣
zp001:015	7b	@	-	ahdistuksen␣
zp001:015	5	@	-	päivä
zp001:015	-	(,)	-	,␣
zp001:015	9	@	-	häviön␣
zp001:015	10a	@	-	ja␣
zp001:015	10b	@	-	hävityksen␣
zp001:015	8	@	-	päivä
zp001:015	-	(,)	-	,␣
zp001:015	12	@	-	pimeyden␣
zp001:015	13a	@	-	ja␣
zp001:015	13b	@	-	synkeyden␣
zp001:015	11	@	-	päivä
zp001:015	-	(,)	-	,␣
zp001:015	15	@	-	pilven␣
zp001:015	16a	@	-	ja␣
zp001:015	16b	@	-	sankan␣
zp001:015	16b	@	-	sumun␣
zp001:015	14	@	-	päivä
zp001:015	-	(,)	-	,␣
zp001:016	zp001:016	zp001:016	VERSE	Sef␣1:16␣
zp001:016	2	@	-	pasunan␣
zp001:016	3a	@	-	ja␣
zp001:016	3b	@	-	sotahuudon␣
zp001:016	1	@	-	päivä␣
zp001:016	(4)	-	UNTRANSLATED	
zp001:016	(6a) 6b	@	-	varustettuja␣
zp001:016	(5a) 5b	@	-	kaupunkeja␣
zp001:016	7a	@	-	ja␣
zp001:016	(9a) 9b	@	-	korkeita␣
zp001:016	(8a) 8b	@	-	muurinkulmia␣
zp001:016	7b	@	-	vastaan
zp001:016	-	(.)	-	.␣
zp001:017	zp001:017	zp001:017	VERSE	Sef␣1:17␣
zp001:017	(1a)	-	UNTRANSLATED	
zp001:017	1b	(@)	-	Minä␣
zp001:017	1b	(@)	-	saatan␣
zp001:017	2b	@	-	ihmiset␣
zp001:017	2a	%case	NOM	
zp001:017	1b	@	-	ahdistukseen
zp001:017	-	(,)	-	,␣
zp001:017	3a	@	-	niin␣
zp001:017	3a	@	-	että␣
zp001:017	3b	(@)	-	he␣
zp001:017	3b	@	-	kulkevat␣
zp001:017	4a	@	-	kuin␣
zp001:017	4b	@	-	sokeat
zp001:017	-	(,)	-	,␣
zp001:017	5	@	-	sillä␣
zp001:017	7	(@)	-	he␣
zp001:017	7	(@)	-	ovat␣
zp001:017	7	@	-	tehneet␣
zp001:017	7	@	-	syntiä␣
zp001:017	6b	@	-	Herraa␣
zp001:017	6a	@	-	vastaan
zp001:017	-	(.)	-	.␣
zp001:017	8a	@	-	Ja␣
zp001:017	pers%9	@	-	heidän␣
zp001:017	9	@	-	verensä␣
zp001:017	8b	@	-	vuodatetaan␣
zp001:017	10a	@	-	niinkuin␣
zp001:017	10b	@	-	tomu
zp001:017	-	(,)	-	,␣
zp001:017	11a	@	-	ja␣
zp001:017	pers%11b	@	-	heidän␣
zp001:017	11b	@	-	elinnesteensä␣
zp001:017	12a	@	-	niinkuin␣
zp001:017	12b	@	-	saasta
zp001:017	-	(.)	-	.␣
zp001:018	zp001:018	zp001:018	VERSE	Sef␣1:18␣
zp001:018	5	@	-	Eivätkä␣
zp001:018	1	%clitic	kA	
zp001:018	6	@	-	voi␣
zp001:018	7b	@	-	pelastaa␣
zp001:018	7a	%case	LAT	
zp001:018	pers%7b	@	-	heitä␣
zp001:018	pers%2	@	-	heidän␣
zp001:018	2	@	-	hopeansa␣
zp001:018	3	@	-	ja␣
zp001:018	4	@	-	kultansa␣
zp001:018	10	@	-	Herran␣
zp001:018	9	@	-	vihan␣
zp001:018	8b	@	-	päivänä
zp001:018	8a	%case	ESS	
zp001:018	(11a)	-	UNTRANSLATED	
zp001:018	-	(:)	-	:␣
zp001:018	pers%12	@	-	hänen␣
zp001:018	12	@	-	kiivautensa␣
zp001:018	11c	@	-	tulessa␣
zp001:018	11b	%case	LOC	
zp001:018	13	@	-	kuluu␣
zp001:018	14	@	-	koko␣
zp001:018	(15a) 15b	@	-	maa
zp001:018	-	(.)	-	.␣
zp001:018	16	@	-	Sillä␣
zp001:018	17	@	-	lopun
zp001:018	(18)	-	UNTRANSLATED	
zp001:018	-	(,)	-	,␣
zp001:018	19	@	-	äkkilopun
zp001:018	-	(,)	-	,␣
zp001:018	20	(@)	-	hän␣
zp001:018	20	@	-	tekee␣
zp001:018	22	@	-	kaikista␣
zp001:018	21	%case	LOC	
zp001:018	(24a) 24b	@	-	maan␣
zp001:018	23	@	-	asukkaista
zp001:018	-	(.)	-	.␣
zp002:001	zp002:001	zp002:001	VERSE	Sef␣2:1␣
zp002:001	1	@	-	Menkää␣
zp002:001	1	@	-	itseenne
zp002:001	(2a)	-	UNTRANSLATED	
zp002:001	-	(,)	-	,␣
zp002:001	2b	@	-	kootkaa␣
zp002:001	2b	@	-	ajatuksenne
zp002:001	-	(,)	-	,␣
zp002:001	-	(@)	-	te␣
zp002:001	5	@	-	häpeämätön␣
zp002:001	4	%inflection	DER.ADJ.SG.NOM	
zp002:001	(3a) 3b	@	-	kansa
zp002:001	-	(,)	-	,␣
zp002:002	zp002:002	zp002:002	VERSE	Sef␣2:2␣
zp002:002	1a 1b	@	-	ennenkuin␣
zp002:002	3	@	-	neuvopäätös␣
zp002:002	-	(@)	-	on␣
zp002:002	2	@	-	synnyttänyt␣
zp002:002	-	(-)	-	-␣
zp002:002	6	@	-	päivä␣
zp002:002	5	@	-	kiitää␣
zp002:002	5	@	-	pois␣
zp002:002	4a	@	-	kuin␣
zp002:002	4b	@	-	akanat␣
zp002:002	-	(-)	-	-␣
zp002:002	7a 7b	@	-	ennenkuin␣
zp002:002	(8)	-	UNTRANSLATED	
zp002:002	pers%10	@	-	teidän␣
zp002:002	10	@	-	päällenne␣
zp002:002	9	@	-	tulee␣
zp002:002	13	@	-	Herran␣
zp002:002	12	@	-	vihan␣
zp002:002	11	@	-	hehku
zp002:002	-	(,)	-	,␣
zp002:002	14a 14b	@	-	ennenkuin␣
zp002:002	(15)	-	UNTRANSLATED	
zp002:002	pers%17	@	-	teidän␣
zp002:002	17	@	-	päällenne␣
zp002:002	16	@	-	tulee␣
zp002:002	20	@	-	Herran␣
zp002:002	19	@	-	vihan␣
zp002:002	18	@	-	päivä
zp002:002	-	(.)	-	.␣
zp002:003	zp002:003	zp002:003	VERSE	Sef␣2:3␣
zp002:003	1	@	-	Etsikää␣
zp002:003	3	@	-	Herraa
zp002:003	2	%case	PTV	
zp002:003	-	(,)	-	,␣
zp002:003	4	@	-	kaikki␣
zp002:003	(6a) 6b	@	-	maan␣
zp002:003	5	@	-	nöyrät
zp002:003	-	(,)	-	,␣
zp002:003	-	(@)	-	te
zp002:003	-	(,)	-	,␣
zp002:003	7	@	-	jotka␣
zp002:003	9	@	-	pidätte␣
zp002:003	pers%8	@	-	hänen␣
zp002:003	8	@	-	oikeutensa
zp002:003	-	(.)	-	.␣
zp002:003	10	@	-	Etsikää␣
zp002:003	11	@	-	vanhurskautta
zp002:003	-	(,)	-	,␣
zp002:003	12	@	-	etsikää␣
zp002:003	13	@	-	nöyryyttä
zp002:003	-	(;)	-	;␣
zp002:003	14	@	-	ehkä␣
zp002:003	15	(@)	-	te␣
zp002:003	15	@	-	saatte␣
zp002:003	15	@	-	suojan␣
zp002:003	18	@	-	Herran␣
zp002:003	17	@	-	vihan␣
zp002:003	16b	@	-	päivänä
zp002:003	16a	%case	ESS	
zp002:003	-	(.)	-	.␣
zp002:004	zp002:004	zp002:004	VERSE	Sef␣2:4␣
zp002:004	1	@	-	Sillä␣
zp002:004	2	@	-	Gassa␣
zp002:004	4	(@)	-	on␣
zp002:004	4	@	-	oleva␣
zp002:004	3	@	-	hyljätty␣
zp002:004	5a	@	-	ja␣
zp002:004	5b	@	-	Askelon␣
zp002:004	6b	@	-	autio
zp002:004	6a	%case	NOM	
zp002:004	-	(,)	-	,␣
zp002:004	7	@	-	Asdod␣
zp002:004	9	@	-	ajetaan␣
zp002:004	9	@	-	pois␣
zp002:004	8b	@	-	keskipäivällä
zp002:004	8a	%case	LOC	
zp002:004	-	(,)	-	,␣
zp002:004	10a	@	-	ja␣
zp002:004	10b	@	-	Ekron␣
zp002:004	11	@	-	hävitetään
zp002:004	-	(.)	-	.␣
zp002:005	zp002:005	zp002:005	VERSE	Sef␣2:5␣
zp002:005	1	@	-	Voi␣
zp002:005	(4a) 4b	@	-	meren␣
zp002:005	3	@	-	rannikon␣
zp002:005	2	@	-	asukkaita
zp002:005	-	(,)	-	,␣
zp002:005	6	@	-	kreettien␣
zp002:005	5	@	-	kansaa
zp002:005	-	(!)	-	!␣
zp002:005	8	@	-	Herran␣
zp002:005	7	@	-	sana␣
zp002:005	-	(@)	-	on␣
zp002:005	pers%9	@	-	teitä␣
zp002:005	9	@	-	vastaan
zp002:005	-	(,)	-	,␣
zp002:005	10	@	-	Kanaan
zp002:005	-	(,)	-	,␣
zp002:005	12	@	-	filistealaisten␣
zp002:005	11	@	-	maa
zp002:005	-	(;)	-	;␣
zp002:005	13a	@	-	ja␣
zp002:005	13b	(@)	-	minä␣
zp002:005	13b	@	-	hävitän␣
zp002:005	pers%13b	@	-	sinut␣
zp002:005	15	@	-	asujattomaksi
zp002:005	14a 14b	%case	TRA	
zp002:005	-	(.)	-	.␣
zp002:006	zp002:006	zp002:006	VERSE	Sef␣2:6␣
zp002:006	1a	@	-	Ja␣
zp002:006	(3a) 3b	@	-	meren␣
zp002:006	2	@	-	rannikko␣
zp002:006	1b	(@)	-	on␣
zp002:006	1b	@	-	oleva␣
zp002:006	4	@	-	laitumina
zp002:006	-	(,)	-	,␣
zp002:006	-	(@)	-	joilla␣
zp002:006	-	(@)	-	on␣
zp002:006	6	@	-	paimenten␣
zp002:006	5	@	-	vesikuoppia␣
zp002:006	7a	@	-	ja␣
zp002:006	7b 8	@	-	lammastarhoja
zp002:006	-	(.)	-	.␣
zp002:007	zp002:007	zp002:007	VERSE	Sef␣2:7␣
zp002:007	1a	@	-	Ja␣
zp002:007	2	@	-	rannikko␣
zp002:007	1b	@	-	joutuu␣
zp002:007	5	@	-	Juudan␣
zp002:007	4	@	-	heimon␣
zp002:007	3b	@	-	jäännökselle
zp002:007	3a	%case	LOC	
zp002:007	-	(.)	-	.␣
zp002:007	6	@	-	Siellä␣
zp002:007	7	(@)	-	he␣
zp002:007	7	@	-	laiduntavat
zp002:007	-	(;)	-	;␣
zp002:007	9	@	-	Askelonin␣
zp002:007	8b	@	-	huoneisiin␣
zp002:007	8a	%case	LOC	
zp002:007	11	(@)	-	he␣
zp002:007	11	@	-	asettuvat␣
zp002:007	11	@	-	makaamaan␣
zp002:007	10b	@	-	illoin
zp002:007	10a	%case	INS	
zp002:007	-	(.)	-	.␣
zp002:007	12	@	-	Sillä␣
zp002:007	14	@	-	Herra
zp002:007	-	(,)	-	,␣
zp002:007	pers%15	@	-	heidän␣
zp002:007	15	@	-	Jumalansa
zp002:007	-	(,)	-	,␣
zp002:007	13	(@)	-	on␣
zp002:007	13	@	-	pitävä␣
zp002:007	pers%13	@	-	heistä␣
zp002:007	13	@	-	huolen␣
zp002:007	16a	@	-	ja␣
zp002:007	16b	@	-	kääntävä␣
zp002:007	pers%17	@	-	heidän␣
zp002:007	17	@	-	kohtalonsa
zp002:007	-	(.)	-	.␣
zp002:008	zp002:008	zp002:008	VERSE	Sef␣2:8␣
zp002:008	1	(@)	-	Minä␣
zp002:008	1	(@)	-	olen␣
zp002:008	1	@	-	kuullut␣
zp002:008	3	@	-	Mooabin␣
zp002:008	2	@	-	häväistykset␣
zp002:008	4a	@	-	ja␣
zp002:008	5 6	@	-	ammonilaisten␣
zp002:008	4b	@	-	pilkat
zp002:008	-	(,)	-	,␣
zp002:008	7	@	-	joilla␣
zp002:008	8	(@)	-	he␣
zp002:008	8	(@)	-	ovat␣
zp002:008	8	@	-	häväisseet␣
zp002:008	pers%10	@	-	minun␣
zp002:008	10	@	-	kansaani␣
zp002:008	9	%case	PTV	
zp002:008	11a	@	-	ja␣
zp002:008	11b	@	-	ylvästelleet␣
zp002:008	pers%13	@	-	sen␣
zp002:008	13	@	-	aluetta␣
zp002:008	12	@	-	vastaan
zp002:008	-	(.)	-	.␣
zp002:009	zp002:009	zp002:009	VERSE	Sef␣2:9␣
zp002:009	1a 1b	@	-	Sentähden
zp002:009	-	(,)	-	,␣
zp002:009	2	@	-	niin␣
zp002:009	2	@	-	totta␣
zp002:009	2	@	-	kuin␣
zp002:009	3	@	-	minä␣
zp002:009	2	@	-	elän
zp002:009	-	(,)	-	,␣
zp002:009	4	@	-	sanoo␣
