1q001:001	1q001:001	1q001:001	VERSE	1Ts␣1:1␣
1q002:003	10	@	-	mielestä␣
1q002:003	9	%case	LOC	
1q002:003	11	@	-	eikä␣
1q002:003	-	(@)	-	ole␣
1q002:003	13a	@	-	kavaluudessa␣
1q002:003	12	%case	LOC	
1q002:003	-	(@)	-	puhuttua
1q002:003	13b	;	-	;␣
1q002:004	1q002:004	1q002:004	VERSE	1Ts␣2:4␣
1q002:004	1	@	-	vaan␣
1q002:004	2	@	-	niinkuin␣
1q002:004	(5) 6	@	-	Jumala␣
1q002:004	4	%case	NOM	
1q002:004	3	(@)	-	on␣
1q002:004	3	@	-	katsonut␣
1q002:004	3	(@)	-	meidän␣
1q002:004	3	@	-	kelpaavan␣
1q002:004	-	(@)	-	siihen
1q002:004	-	(,)	-	,␣
1q002:004	7	(@)	-	että␣
1q002:004	-	(@)	-	meille␣
1q002:004	7	@	-	uskottiin␣
1q002:004	(8) 9a	@	-	evankeliumi
1q002:004	-	(,)	-	,␣
1q002:004	10	@	-	niin␣
1q002:004	11a	(@)	-	me␣
1q002:004	11a	@	-	puhumme
1q002:004	-	(,)	-	,␣
1q002:004	12	@	-	emme
1q002:004	-	(,)	-	,␣
1q002:004	13	@	-	niinkuin␣
1q002:004	tasp%15	@	-	tahtoisimme␣
1q002:004	15	@	-	olla␣
1q002:004	15	@	-	mieliksi␣
1q002:004	14	@	-	ihmisille
1q002:004	-	(,)	-	,␣
1q002:004	16	@	-	vaan␣
1q002:004	17	@	-	Jumalalle
1q002:004	-	(,)	-	,␣
1q002:004	18	@	-	joka␣
1q002:004	19	@	-	koettelee␣
1q002:004	22a	@	-	meidän␣
1q002:004	(20) 21	@	-	sydämemme
1q002:004	22b	.	-	.␣
1q002:005	1q002:005	1q002:005	VERSE	1Ts␣2:5␣
1q002:005	2	@	-	Sillä␣
1q002:005	7a	(@)	-	me␣
1q002:005	1	@	-	emme␣
1q002:005	3	@	-	koskaan␣
1q002:005	7a	(@)	-	ole␣
1q002:005	7a	@	-	liikkuneet␣
1q002:005	6	@	-	liehakoivin␣
1q002:005	5	@	-	sanoin
1q002:005	4	%case	INS	
1q002:005	7b	,	-	,␣
1q002:005	8	@	-	sen␣
1q002:005	9a	(@)	-	te␣
1q002:005	9a	@	-	tiedätte
1q002:005	9b	,	-	,␣
1q002:005	10	@	-	emmekä␣
1q002:005	-	(@)	-	millään␣
1q002:005	12	@	-	tekosyyllä␣
1q002:005	11	%case	LOC	
1q002:005	13a	@	-	voittoa␣
1q002:005	13a	@	-	ahnehtineet
1q002:005	13b	;	-	;␣
1q002:005	14	@	-	Jumala␣
1q002:005	-	(@)	-	on␣
1q002:005	15a	@	-	todistajamme
1q002:005	15b	,	-	,␣
1q002:006	1q002:006	1q002:006	VERSE	1Ts␣2:6␣
1q002:006	1	@	-	emmekä␣
1q002:006	2	(@)	-	ole␣
1q002:006	2	@	-	etsineet␣
1q002:006	5	@	-	kunniaa␣
1q002:006	4	@	-	ihmisiltä
1q002:006	3	%case	LOC	
1q002:006	-	(,)	-	,␣
1q002:006	6	@	-	emme␣
1q002:006	8	@	-	teiltä␣
1q002:006	7	%case	LOC	
1q002:006	9	@	-	emmekä␣
1q002:006	11a	@	-	muilta
1q002:006	10	%case	LOC	
1q002:006	11b	,	-	,␣
1q002:007	1q002:007	1q002:007	VERSE	1Ts␣2:7␣
1q002:007	1	(@)	-	vaikka␣
1q002:007	1	(@)	-	me␣
1q002:007	6	@	-	Kristuksen␣
1q002:007	7a	@	-	apostoleina␣
1q002:007	5	%inflection	PL.ESS	
1q002:007	1	(@)	-	olisimme␣
1q002:007	1	@	-	voineet␣
1q002:007	4	@	-	vaatia␣
1q002:007	3	@	-	arvonantoa
1q002:007	2	%case	PTV	
1q002:007	7b	;	-	;␣
1q002:007	8	@	-	vaan␣
1q002:007	9	(@)	-	me␣
1q002:007	9	@	-	olimme␣
1q002:007	10b	@	-	lempeät␣
1q002:007	13a	@	-	teidän␣
1q002:007	12	@	-	keskuudessanne
1q002:007	11	%case	LOC	
1q002:007	13b	,	-	,␣
1q002:007	14	@	-	niinkuin␣
1q002:007	16	@	-	imettävä␣
1q002:007	16	(@)	-	äiti
1q002:007	-	(,)	-	,␣
1q002:007	-	(@)	-	joka␣
1q002:007	17	@	-	vaalii␣
1q002:007	(18) 20a	@	-	lapsiansa
1q002:007	19	%pers	3	
1q002:007	20b	;	-	;␣
1q002:008	1q002:008	1q002:008	VERSE	1Ts␣2:8␣
1q002:008	1	@	-	niin␣
1q002:008	4	(@)	-	mekin
1q002:008	-	(,)	-	,␣
1q002:008	3	@	-	teitä␣
1q002:008	2	@	-	hellien
1q002:008	-	(,)	-	,␣
1q002:008	4	@	-	halusimme␣
1q002:008	5	@	-	antaa␣
1q002:008	6	@	-	teille
1q002:008	-	(,)	-	,␣
1q002:008	7	@	-	ei␣
1q002:008	8	@	-	ainoastaan␣
1q002:008	(11) 12	@	-	Jumalan␣
1q002:008	10 (9)	@	-	evankeliumia
1q002:008	-	(,)	-	,␣
1q002:008	13	@	-	vaan␣
1q002:008	16	@	-	oman␣
1q002:008	(15) 17a	@	-	henkemmekin
1q002:008	14	%clitic	kin	
1q002:008	17b	,	-	,␣
1q002:008	18	@	-	sillä␣
1q002:008	21a	(@)	-	te␣
1q002:008	21a	(@)	-	olitte␣
1q002:008	20	@	-	meille␣
1q002:008	19	@	-	rakkaiksi␣
1q002:008	21a	@	-	tulleet
1q002:008	21b	.	-	.␣
1q002:009	1q002:009	1q002:009	VERSE	1Ts␣2:9␣
1q002:009	1	@	-	Muistattehan
1q002:009	2a	%clitic	hAn	
1q002:009	2b	,	-	,␣
1q002:009	3a	@	-	veljet
1q002:009	-	(,)	-	,␣
1q002:009	6	@	-	meidän␣
1q002:009	(4) 5	@	-	työmme␣
1q002:009	7	@	-	ja␣
1q002:009	(8) 9a	@	-	vaivamme
1q002:009	9b	:	-	:␣
1q002:009	10	@	-	yöt␣
1q002:009	11	@	-	ja␣
1q002:009	12	@	-	päivät␣
1q002:009	13	@	-	työtä␣
1q002:009	13	@	-	tehden
1q002:009	-	(,)	-	,␣
1q002:009	16	@	-	ettemme␣
1q002:009	18	@	-	ketään␣
1q002:009	19	@	-	teistä␣
1q002:009	(15) 17	@	-	rasittaisi
1q002:009	14	%case	?	
1q002:009	-	(,)	-	,␣
1q002:009	20	(@)	-	me␣
1q002:009	20	@	-	julistimme␣
1q002:009	22	@	-	teille␣
1q002:009	21	%case	LOC	
1q002:009	(25) 26a	@	-	Jumalan␣
1q002:009	(23) 24	@	-	evankeliumia
1q002:009	26b	.	-	.␣
1q002:010	1q002:010	1q002:010	VERSE	1Ts␣2:10␣
1q002:010	1	@	-	Te␣
1q002:010	-	(@)	-	olette␣
1q002:010	-	(@)	-	meidän␣
1q002:010	2	@	-	todistajamme
1q002:010	-	(,)	-	,␣
1q002:010	3	@	-	ja␣
1q002:010	(4) 5a	@	-	Jumala
1q002:010	5b	,	-	,␣
1q002:010	6	@	-	kuinka␣
1q002:010	7	@	-	pyhät␣
1q002:010	8	@	-	ja␣
1q002:010	9	@	-	oikeamieliset␣
1q002:010	10	@	-	ja␣
1q002:010	11	@	-	nuhteettomat␣
1q002:010	15a	(@)	-	me␣
1q002:010	15a	@	-	olimme␣
1q002:010	12	@	-	teitä␣
1q002:010	case%12	@	-	kohtaan
1q002:010	-	(,)	-	,␣
1q002:010	13	@	-	jotka␣
1q002:010	14	@	-	uskotte
1q002:010	15b	,	-	,␣
1q002:011	1q002:011	1q002:011	VERSE	1Ts␣2:11␣
1q002:011	1	@	-	samoinkuin␣
1q002:011	2a	(@)	-	te␣
1q002:011	2a	@	-	tiedätte
1q002:011	2b	,	-	,␣
1q002:011	3	@	-	kuinka␣
1q002:011	1/12	(@)	-	me
1q002:011	-	(,)	-	,␣
1q002:011	7	@	-	niinkuin␣
1q002:011	8	@	-	isä␣
1q002:011	9	@	-	lapsiansa
1q002:011	10	%pers	3	
1q002:011	-	(,)	-	,␣
1q002:011	1/12	@	-	kehoitimme␣
1q002:011	4 5	@	-	itsekutakin␣
1q002:011	6	@	-	teistä␣
1q002:011	3/12	@	-	ja␣
1q002:011	4/12	@	-	rohkaisimme␣
1q002:011	2/12	@	-	teitä
1q002:011	-	(,)	-	,␣
1q002:012	1q002:012	1q002:012	VERSE	1Ts␣2:12␣
1q002:012	5	@	-	ja␣
1q002:012	6	@	-	teroitimme␣
1q002:012	-	(@)	-	teille
1q002:012	-	(,)	-	,␣
1q002:012	7	@	-	että␣
1q002:012	10	@	-	teidän␣
1q002:012	(8) 9	(@)	-	on␣
1q002:012	(8) 9	@	-	vaeltaminen␣
1q002:012	11	@	-	arvollisesti␣
1q002:012	(12) 13	@	-	Jumalan␣
1q002:012	case%13	@	-	edessä
1q002:012	-	(,)	-	,␣
1q002:012	14	@	-	joka␣
1q002:012	15	@	-	kutsuu␣
1q002:012	16	@	-	teitä␣
1q002:012	(18) 20	@	-	valtakuntaansa␣
1q002:012	19	%pers	3	
1q002:012	17	%case	LOC	
1q002:012	21	@	-	ja␣
1q002:012	22a	@	-	kirkkauteensa
1q002:012	22b	.	-	.␣
1q002:013	1q002:013	1q002:013	VERSE	1Ts␣2:13␣
1q002:013	1	@	-	Ja␣
1q002:013	2 3	@	-	sentähden␣
1q002:013	5	@	-	me␣
1q002:013	4	@	-	myös␣
1q002:013	9a	@	-	lakkaamatta␣
1q002:013	6	@	-	kiitämme␣
1q002:013	(7) 8	@	-	Jumalaa␣
1q002:013	-	(@)	-	siitä
1q002:013	9b	,	-	,␣
1q002:013	10	@	-	että␣
1q002:013	18	(@)	-	te
1q002:013	-	(,)	-	,␣
1q002:013	11	(@)	-	kun␣
1q002:013	11	@	-	saitte␣
1q002:013	15	@	-	meiltä␣
1q002:013	14	%case	LOC	
1q002:013	13	@	-	kuulemanne␣
1q002:013	(16) 17	@	-	Jumalan␣
1q002:013	12	@	-	sanan
1q002:013	-	(,)	-	,␣
1q002:013	18	@	-	otitte␣
1q002:013	-	(@)	-	sen␣
1q002:013	18	@	-	vastaan
1q002:013	-	(,)	-	,␣
1q002:013	19	@	-	ette␣
1q002:013	21	@	-	ihmisten␣
1q002:013	20	@	-	sanana
1q002:013	-	(,)	-	,␣
1q002:013	22	@	-	vaan
1q002:013	-	(,)	-	,␣
1q002:013	23	@	-	niinkuin␣
1q002:013	24	(@)	-	se␣
1q002:013	25	@	-	totisesti␣
1q002:013	24	@	-	on
1q002:013	-	(,)	-	,␣
1q002:013	27a	@	-	Jumalan␣
1q002:013	26	@	-	sanana
1q002:013	27b	,	-	,␣
1q002:013	28	@	-	joka␣
1q002:013	29	@	-	myös␣
1q002:013	30	@	-	vaikuttaa␣
1q002:013	32	@	-	teissä
1q002:013	31	%case	LOC	
1q002:013	-	(,)	-	,␣
1q002:013	33	@	-	jotka␣
1q002:013	34a	@	-	uskotte
1q002:013	34b	.	-	.␣
1q002:014	1q002:014	1q002:014	VERSE	1Ts␣2:14␣
1q002:014	2	@	-	Sillä␣
1q002:014	1	@	-	teistä
1q002:014	-	(,)	-	,␣
1q002:014	5a	@	-	veljet
1q002:014	-	(,)	-	,␣
1q002:014	4a	(@)	-	on␣
1q002:014	4a	@	-	tullut␣
1q002:014	6	@	-	niiden␣
1q002:014	16	@	-	Kristuksessa␣
1q002:014	17a	@	-	Jeesuksessa␣
1q002:014	15	%case	LOC	
1q002:014	-	(@)	-	olevien␣
1q002:014	(8) 9	@	-	Jumalan␣
1q002:014	7	@	-	seurakuntain␣
1q002:014	3	@	-	seuraajia
1q002:014	-	(,)	-	,␣
1q002:014	10	@	-	jotka␣
1q002:014	11	@	-	ovat␣
1q002:014	(13) 14	@	-	Juudeassa
1q002:014	12	%case	LOC	
1q002:014	17b	,	-	,␣
1q002:014	18	@	-	sillä␣
1q002:014	23	@	-	tekin␣
1q002:014	22	%clitic	kin	
1q002:014	21	(@)	-	olette␣
1q002:014	21	@	-	kärsineet␣
1q002:014	26	@	-	omilta␣
1q002:014	(25) 27	@	-	kansalaisiltanne␣
1q002:014	24	%case	LOC	
1q002:014	(19) 20	@	-	samaa␣
1q002:014	28	@	-	kuin␣
1q002:014	(29)	-	UNTRANSLATED	
1q002:014	30	@	-	he␣
1q002:014	(32) 33a	@	-	juutalaisilta
1q002:014	31	%case	LOC	
1q002:014	33b	,	-	,␣
1q002:015	1q002:015	1q002:015	VERSE	1Ts␣2:15␣
1q002:015	1	@	-	jotka␣
1q002:015	5	@	-	tappoivat␣
1q002:015	(3) 4	@	-	Herran␣
1q002:015	6	@	-	Jeesuksenkin␣
1q002:015	2	%clitic	kin	
1q002:015	7	@	-	ja␣
1q002:015	(8) 9	@	-	profeetat␣
1q002:015	10	@	-	ja␣
1q002:015	12	(@)	-	ovat␣
1q002:015	12	@	-	vainonneet␣
1q002:015	11	@	-	meitä
1q002:015	-	(,)	-	,␣
1q002:015	15	@	-	eivätkä␣
1q002:015	13	%clitic	kA	
1q002:015	16	@	-	ole␣
1q002:015	14	@	-	Jumalalle␣
1q002:015	16	@	-	otollisia
1q002:015	-	(,)	-	,␣
1q002:015	17	@	-	vaan␣
1q002:015	-	(@)	-	ovat␣
1q002:015	18	@	-	kaikkien␣
1q002:015	19	@	-	ihmisten␣
1q002:015	20a	@	-	vihollisia
1q002:015	20b	,	-	,␣
1q002:016	1q002:016	1q002:016	VERSE	1Ts␣2:16␣
1q002:016	1	(@)	-	kun␣
1q002:016	1	@	-	estävät␣
1q002:016	2	@	-	meitä␣
1q002:016	5	@	-	puhumasta␣
1q002:016	(3) 4	@	-	pakanoille␣
1q002:016	-	(@)	-	heidän␣
1q002:016	7a	@	-	pelastumiseksensa
1q002:016	6	%case	TRA	
1q002:016	-	(.)	-	.␣
1q002:016	-	(@)	-	Näin␣
1q002:016	11	@	-	he␣
1q002:016	14a	@	-	yhäti␣
1q002:016	10 (9)	@	-	täyttävät␣
1q002:016	8	%case	?	
1q002:016	(12) 13	@	-	syntiensä␣
1q002:016	10 (9)	@	-	mittaa
1q002:016	-	(.)	-	.␣
1q002:016	(19) 20	@	-	Viha␣
1q002:016	15	(@)	-	onkin␣
1q002:016	16	%clitic	kin	
1q002:016	-	(@)	-	jo␣
1q002:016	15	@	-	saavuttanut␣
1q002:016	18	@	-	heidät
1q002:016	17	%case	ACC	
1q002:016	-	(,)	-	,␣
1q002:016	22a	@	-	viimeiseen␣
1q002:016	22a	@	-	määräänsä␣
1q002:016	21	@	-	asti
1q002:016	22b	.	-	.␣
1q002:017	1q002:017	1q002:017	VERSE	1Ts␣2:17␣
1q002:017	2a	@	-	Mutta␣
1q002:017	4	(@)	-	kun␣
1q002:017	1	@	-	meidät␣
1q002:017	-	(@)	-	nyt
1q002:017	-	(,)	-	,␣
1q002:017	3a	@	-	veljet
1q002:017	-	(,)	-	,␣
1q002:017	4	(@)	-	on␣
1q002:017	9a	@	-	hetkeksi␣
1q002:017	8	@	-	aikaa␣
1q002:017	7	%case	PTV	
1q002:017	4	@	-	erotettu␣
1q002:017	6	@	-	teistä
1q002:017	5	%case	LOC	
1q002:017	9b	,	-	,␣
1q002:017	10	@	-	ulkonaisesti
1q002:017	-	(,)	-	,␣
1q002:017	11	@	-	ei␣
1q002:017	12a	@	-	sydämeltä
1q002:017	-	(,)	-	,␣
1q002:017	-	(@)	-	niin␣
1q002:017	14	(@)	-	on␣
1q002:017	14	(@)	-	meille␣
1q002:017	14	@	-	tullut␣
1q002:017	13	@	-	yhä␣
1q002:017	13	@	-	suurempi␣
1q002:017	14	@	-	halu␣
1q002:017	18	(@)	-	päästä␣
1q002:017	18	@	-	näkemään␣
1q002:017	17	@	-	teidän␣
1q002:017	(15) 16	@	-	kasvojanne
1q002:017	(19) (20) (21a)	-	UNTRANSLATED	
1q002:017	-	(.)	-	.␣
1q002:018	1q002:018	1q002:018	VERSE	1Ts␣2:18␣
1q002:018	1	@	-	Sentähden␣
1q002:018	2	(@)	-	olemme␣
1q002:018	2	@	-	tahtoneet␣
1q002:018	3	@	-	tulla␣
