da001:001	da001:001	da001:001	VERSE	Dan␣1:1␣
da001:007	8	@	-	Beltsassar
da001:007	(9a)	-	UNTRANSLATED	
da001:007	-	(,)	-	,␣
da001:007	9c	@	-	Hananjalle␣
da001:007	9b	%case	LOC	
da001:007	-	(@)	-	nimen␣
da001:007	10	@	-	Sadrak
da001:007	(11a)	-	UNTRANSLATED	
da001:007	-	(,)	-	,␣
da001:007	11c	@	-	Miisaelille␣
da001:007	11b	%case	LOC	
da001:007	-	(@)	-	nimen␣
da001:007	12	@	-	Meesak␣
da001:007	13a	@	-	ja␣
da001:007	13c	@	-	Asarjalle␣
da001:007	13b	%case	LOC	
da001:007	-	(@)	-	nimen␣
da001:007	14	@	-	Abednego
da001:007	-	(.)	-	.␣
da001:008	da001:008	da001:008	VERSE	Dan␣1:8␣
da001:008	1a	@	-	Mutta␣
da001:008	2	@	-	Daniel␣
da001:008	1b 3 4	@	-	päätti␣
da001:008	1b 3 4	@	-	lujasti␣
da001:008	7	(@)	-	olla␣
da001:008	7	@	-	saastuttamatta␣
da001:008	5 6	%inflection	DER.INF3.ABE	
da001:008	7	(@)	-	itseään␣
da001:008	(9a) 9b	@	-	kuninkaan␣
da001:008	-	(@)	-	pöydän␣
da001:008	8b	@	-	ruualla␣
da001:008	8a	%case	LOC	
da001:008	10a	@	-	ja␣
da001:008	10c	@	-	viinillä
da001:008	10b	%case	LOC	
da001:008	-	(,)	-	,␣
da001:008	-	(@)	-	jota␣
da001:008	pers%11	@	-	tämä␣
da001:008	11	@	-	joi
da001:008	-	(,)	-	,␣
da001:008	12a	@	-	ja␣
da001:008	12b	@	-	anoi␣
da001:008	(14a) 14b	@	-	hoviherrain␣
da001:008	13b	@	-	päälliköltä
da001:008	13a	%case	LOC	
da001:008	-	(,)	-	,␣
da001:008	15 16	@	-	ettei␣
da001:008	17	(@)	-	hänen␣
da001:008	asp%17	@	-	tarvitsisi␣
da001:008	17	(@)	-	itseään␣
da001:008	17	@	-	saastuttaa
da001:008	-	(.)	-	.␣
da001:009	da001:009	da001:009	VERSE	Dan␣1:9␣
da001:009	1a	@	-	Ja␣
da001:009	(2a) 2b	@	-	Jumala␣
da001:009	1b	(@)	-	salli␣
da001:009	4	@	-	Danielin␣
da001:009	3	%case	GEN	
da001:009	1b	@	-	saada␣
da001:009	5b	@	-	suosion␣
da001:009	5a	%case	GEN	
da001:009	6a	@	-	ja␣
da001:009	6c	@	-	armon␣
da001:009	6b	%case	GEN	
da001:009	(9a) 9b	@	-	hoviherrain␣
da001:009	8	@	-	päällikön␣
da001:009	7a 7b	@	-	edessä
da001:009	-	(.)	-	.␣
da001:010	da001:010	da001:010	VERSE	Dan␣1:10␣
da001:010	1a	@	-	Mutta␣
da001:010	(3a) 3b	@	-	hoviherrain␣
da001:010	2	@	-	päällikkö␣
da001:010	1b	@	-	sanoi␣
da001:010	4b	@	-	Danielille
da001:010	4a	%case	LOC	
da001:010	-	(:)	-	:␣
da001:010	-	(@)	-	"
da001:010	6	@	-	Minä␣
da001:010	5	@	-	pelkään
da001:010	-	(,)	-	,␣
da001:010	-	(@)	-	että␣
da001:010	-	(@)	-	jos␣
da001:010	8	@	-	herrani
da001:010	7	%case	NOM.GEN	
da001:010	-	(,)	-	,␣
da001:010	(9a) 9b	@	-	kuningas
da001:010	-	(,)	-	,␣
da001:010	10	@	-	joka␣
da001:010	11	(@)	-	on␣
da001:010	11	@	-	määrännyt␣
da001:010	pers%13	@	-	teidän␣
da001:010	13	@	-	ruokanne␣
da001:010	12	%case	NOM.GEN	
da001:010	14a	@	-	ja␣
da001:010	15	@	-	juomanne
da001:010	14b	%case	NOM.GEN	
da001:010	(16) (17)	-	UNTRANSLATED	
da001:010	-	(,)	-	,␣
da001:010	18	@	-	huomaa␣
da001:010	pers%20	@	-	teidän␣
da001:010	20	@	-	kasvonne␣
da001:010	19	%case	NOM.GEN	
da001:010	21	@	-	laihemmiksi␣
da001:010	22	@	-	kuin␣
da001:010	24	@	-	muiden␣
da001:010	25b	@	-	ikäistenne␣
da001:010	25a	%case	GEN	
da001:010	(23a) 23b	@	-	nuorukaisten
da001:010	-	(,)	-	,␣
da001:010	26a	@	-	niin␣
da001:010	26b	(@)	-	te␣
da001:010	26b	@	-	saatatte␣
da001:010	pers%28	@	-	minun␣
da001:010	28	@	-	pääni␣
da001:010	27	%case	NOM.GEN	
da001:010	26b	@	-	vaaraan␣
da001:010	29b	@	-	kuninkaan␣
da001:010	29a	@	-	edessä
da001:010	-	(@)	-	"
da001:010	-	(.)	-	.␣
da001:011	da001:011	da001:011	VERSE	Dan␣1:11␣
da001:011	1a	@	-	Silloin␣
da001:011	2	@	-	Daniel␣
da001:011	1b	@	-	sanoi␣
da001:011	(4a) 4b	@	-	katsastajalle
da001:011	3	%case	LOC	
da001:011	-	(,)	-	,␣
da001:011	5	@	-	jonka␣
da001:011	(8a) 8b	@	-	hoviherrain␣
da001:011	7	@	-	päällikkö␣
da001:011	6	(@)	-	oli␣
da001:011	6	@	-	määrännyt␣
da001:011	9	@	-	pitämään␣
da001:011	9	@	-	silmällä␣
da001:011	10	@	-	Danielia
da001:011	-	(,)	-	,␣
da001:011	11	@	-	Hananjaa
da001:011	-	(,)	-	,␣
da001:011	12	@	-	Miisaelia␣
da001:011	13a	@	-	ja␣
da001:011	13b	@	-	Asarjaa
da001:011	-	(:)	-	:␣
da001:012	da001:012	da001:012	VERSE	Dan␣1:12␣
da001:012	-	(@)	-	"
da001:012	1	@	-	Koettele␣
da001:012	2	%inflection	DER.ACT.IMP.2S	
da001:012	4	@	-	palvelijoitasi␣
da001:012	3	%case	PTV	
da001:012	6	@	-	kymmenen␣
da001:012	5	@	-	päivää
da001:012	-	(,)	-	,␣
da001:012	7a	@	-	ja␣
da001:012	7b	@	-	annettakoon␣
da001:012	8	@	-	meille␣
da001:012	(10a) 10b	@	-	vihannesruokaa␣
da001:012	9	%case	PTV	
da001:012	11b	@	-	syödäksemme␣
da001:012	11a	%inflection	INF1.TRA.-1	
da001:012	12a	@	-	ja␣
da001:012	12b	@	-	vettä␣
da001:012	13b	@	-	juodaksemme
da001:012	13a	%inflection	INF1.TRA.-1	
da001:012	-	(.)	-	.␣
da001:013	da001:013	da001:013	VERSE	Dan␣1:13␣
da001:013	1a	@	-	Sitten␣
da001:013	1b	@	-	tarkastettakoon␣
da001:013	pers%2b	@	-	sinun␣
da001:013	2b	@	-	edessäsi
da001:013	2a	%case	LOC	
da001:013	-	(,)	-	,␣
da001:013	-	(@)	-	miltä␣
da001:013	pers%3	@	-	me␣
da001:013	3	@	-	näytämme␣
da001:013	4a	@	-	ja␣
da001:013	-	(@)	-	miltä␣
da001:013	4b	@	-	näyttävät␣
da001:013	5a	@	-	ne␣
da001:013	5b	@	-	nuorukaiset
da001:013	-	(,)	-	,␣
da001:013	6a	@	-	jotka␣
da001:013	6b	@	-	syövät␣
da001:013	(9a) 9b	@	-	kuninkaan␣
da001:013	-	(@)	-	pöydän␣
da001:013	8	@	-	ruokaa
da001:013	7	%case	PTV	
da001:013	-	(;)	-	;␣
da001:013	10a	@	-	ja␣
da001:013	12	@	-	tee␣
da001:013	-	(@)	-	sitten␣
da001:013	14	@	-	palvelijoillesi␣
da001:013	13	%case	LOC	
da001:013	10b 10c	@	-	sen␣
da001:013	10b 10c	@	-	mukaan
da001:013	-	(,)	-	,␣
da001:013	10b 10c	@	-	mitä␣
da001:013	-	(@)	-	silloin␣
da001:013	11	@	-	havaitset
da001:013	-	(.)	-	.
da001:013	-	(@)	-	"␣
da001:014	da001:014	da001:014	VERSE	Dan␣1:14␣
da001:014	1a	@	-	Ja␣
da001:014	1b	(@)	-	hän␣
da001:014	1b	@	-	kuuli␣
da001:014	2	@	-	heitä␣
da001:014	(4a) 4b	@	-	tässä␣
da001:014	3b	@	-	asiassa␣
da001:014	3a	%case	LOC	
da001:014	5a	@	-	ja␣
da001:014	5b	@	-	koetteli␣
da001:014	pers%5b	@	-	heitä␣
da001:014	7	@	-	kymmenen␣
da001:014	6	@	-	päivää
da001:014	-	(.)	-	.␣
da001:015	da001:015	da001:015	VERSE	Dan␣1:15␣
da001:015	1a	@	-	Mutta␣
da001:015	3	@	-	kymmenen␣
da001:015	2	@	-	päivän␣
da001:015	1c	@	-	kuluttua␣
da001:015	1b	%case	PTV	
da001:015	4	@	-	havaittiin␣
da001:015	pers%5	@	-	heidät␣
da001:015	5	@	-	muodoltaan␣
da001:015	6	@	-	kauniimmiksi␣
da001:015	7a	@	-	ja␣
da001:015	8	@	-	ruumiiltaan␣
da001:015	7b	@	-	lihavammiksi␣
da001:015	9	@	-	kuin␣
da001:015	10	@	-	yksikään␣
da001:015	11a	@	-	niistä␣
da001:015	11b	@	-	nuorukaisista
da001:015	-	(,)	-	,␣
da001:015	12a	@	-	jotka␣
da001:015	12b	@	-	söivät␣
da001:015	(15a) 15b	@	-	kuninkaan␣
da001:015	-	(@)	-	pöydän␣
da001:015	14	@	-	ruokaa
da001:015	13	%case	PTV	
da001:015	-	(.)	-	.␣
da001:016	da001:016	da001:016	VERSE	Dan␣1:16␣
da001:016	1a	@	-	Ja␣
da001:016	(1b)	-	UNTRANSLATED	
da001:016	-	(@)	-	niin␣
da001:016	(2a) 2b	@	-	katsastaja␣
da001:016	3	@	-	jätti␣
da001:016	3	@	-	pois␣
da001:016	pers%5	@	-	heille␣
da001:016	5	@	-	määrätyn␣
da001:016	5	@	-	ruuan␣
da001:016	4	%case	GEN	
da001:016	6a	@	-	ja␣
da001:016	pers%7	@	-	heidän␣
da001:016	7	@	-	juotavansa␣
da001:016	6b	@	-	viinin␣
da001:016	8a	@	-	ja␣
da001:016	8b	@	-	antoi␣
da001:016	9	@	-	heille␣
da001:016	10	@	-	vihannesruokaa
da001:016	-	(.)	-	.␣
da001:017	da001:017	da001:017	VERSE	Dan␣1:17␣
da001:017	1a	@	-	Ja␣
da001:017	(6a) 6b	@	-	Jumala␣
da001:017	4	@	-	antoi␣
da001:017	(2a) 2b	@	-	näille␣
da001:017	3	@	-	neljälle␣
da001:017	(1b) 1c	@	-	nuorukaiselle␣
da001:017	(5)	-	UNTRANSLATED	
da001:017	7	@	-	taidon␣
da001:017	(8a)	-	UNTRANSLATED	
da001:017	8b	@	-	käsittää␣
da001:017	9b	@	-	kaikki␣
da001:017	9a	%case	NOM	
da001:017	10	@	-	kirjoitukset␣
da001:017	11a	@	-	ja␣
da001:017	-	(@)	-	kaiken␣
da001:017	11b	@	-	viisauden
da001:017	-	(;)	-	;␣
da001:017	12a	@	-	ja␣
da001:017	12b	@	-	Daniel␣
da001:017	13	@	-	ymmärsi␣
da001:017	-	(@)	-	myös␣
da001:017	14b	@	-	kaikkinaiset␣
da001:017	14a	%case	NOM	
da001:017	15	@	-	näyt␣
da001:017	16a	@	-	ja␣
da001:017	16b	@	-	unet
da001:017	-	(.)	-	.␣
da001:018	da001:018	da001:018	VERSE	Dan␣1:18␣
da001:018	1a	@	-	Kun␣
da001:018	-	(@)	-	sitten␣
da001:018	2a	@	-	ne␣
da001:018	2b	@	-	päivät␣
da001:018	-	(@)	-	olivat␣
da001:018	1d	@	-	kuluneet
da001:018	1b 1c	%case	NOM	
da001:018	-	(,)	-	,␣
da001:018	3	@	-	joiden␣
da001:018	-	(@)	-	jälkeen␣
da001:018	(5a) 5b	@	-	kuningas␣
da001:018	4	(@)	-	oli␣
da001:018	4	@	-	käskenyt␣
da001:018	6b	@	-	tuoda␣
da001:018	6a	%case	LAT	
da001:018	pers%6b	@	-	heidät␣
da001:018	6b	@	-	esiin
da001:018	-	(,)	-	,␣
da001:018	7a	@	-	niin␣
da001:018	(9a) 9b	@	-	hoviherrain␣
da001:018	8	@	-	päällikkö␣
da001:018	7b	@	-	toi␣
da001:018	pers%7b	@	-	heidät␣
da001:018	11	@	-	Nebukadnessarin␣
da001:018	10a 10b	@	-	eteen
da001:018	-	(.)	-	.␣
da001:019	da001:019	da001:019	VERSE	Dan␣1:19␣
da001:019	1a	@	-	Kun␣
da001:019	-	(@)	-	nyt␣
da001:019	(3a) 3b	@	-	kuningas␣
da001:019	1b	@	-	keskusteli␣
da001:019	pers%2	@	-	heidän␣
da001:019	2	@	-	kanssaan
da001:019	(4a)	-	UNTRANSLATED	
da001:019	-	(,)	-	,␣
da001:019	4b	@	-	ei␣
da001:019	5	@	-	ollut␣
da001:019	pers%6b	@	-	heidän␣
da001:019	6b	@	-	joukossaan␣
da001:019	6a	%case	LOC	
da001:019	6b	(@)	-	yhtäkään␣
da001:019	7b	@	-	Danielin
da001:019	-	(,)	-	,␣
da001:019	8	@	-	Hananjan
da001:019	-	(,)	-	,␣
da001:019	9	@	-	Miisaelin␣
da001:019	10a	@	-	ja␣
da001:019	10b	@	-	Asarjan␣
da001:019	7a	@	-	vertaista
da001:019	-	(.)	-	.␣
da001:019	11a	@	-	Niin␣
da001:019	11b	(@)	-	he␣
da001:019	11b	@	-	tulivat␣
da001:019	(13a) 13b	@	-	kuninkaan␣
da001:019	12a 12b	@	-	palvelijoiksi
da001:019	-	(.)	-	.␣
da001:020	da001:020	da001:020	VERSE	Dan␣1:20␣
da001:020	1a	@	-	Ja␣
da001:020	1b	@	-	kaikissa␣
da001:020	3	@	-	viisautta␣
da001:020	-	(@)	-	ja␣
da001:020	4	@	-	ymmärrystä␣
da001:020	2	@	-	vaativissa␣
da001:020	2	@	-	asioissa
da001:020	-	(,)	-	,␣
da001:020	5	@	-	joita␣
da001:020	(8a) 8b	@	-	kuningas␣
da001:020	7	@	-	heiltä␣
da001:020	6	@	-	kyseli
da001:020	(9a)	-	UNTRANSLATED	
da001:020	-	(,)	-	,␣
da001:020	9b	(@)	-	hän␣
da001:020	9b	@	-	havaitsi␣
da001:020	pers%9b	@	-	heidät␣
da001:020	10	@	-	kymmentä␣
da001:020	11	@	-	vertaa␣
da001:020	-	(@)	-	etevämmiksi␣
da001:020	12	@	-	kuin␣
da001:020	13	@	-	kaikki␣
da001:020	(14a) 14b	@	-	tietäjät␣
da001:020	-	(@)	-	ja␣
da001:020	(15a) 15b	@	-	noidat
da001:020	-	(,)	-	,␣
da001:020	16	@	-	mitä␣
da001:020	17b	@	-	koko␣
da001:020	17a	%case	?	
da001:020	pers%18	@	-	hänen␣
da001:020	18	@	-	valtakunnassaan␣
da001:020	-	(@)	-	oli
da001:020	-	(.)	-	.␣
da001:021	da001:021	da001:021	VERSE	Dan␣1:21␣
da001:021	1a	@	-	Ja␣
da001:021	2	@	-	Daniel␣
da001:021	1b	@	-	oli␣
da001:021	-	(@)	-	siellä␣
da001:021	(7a) 7b	@	-	kuningas␣
da001:021	6b	@	-	Kooreksen␣
da001:021	6a	%case	GEN	
da001:021	5	@	-	ensimmäiseen␣
da001:021	4	@	-	vuoteen␣
da001:021	3	@	-	asti
da001:021	-	(.)	-	.␣
da002:001	da002:001	da002:001	VERSE	Dan␣2:1␣
da002:001	(1a)	-	UNTRANSLATED	
da002:001	4	@	-	Nebukadnessarin␣
da002:001	2	@	-	toisena␣
da002:001	1c 3b	@	-	hallitusvuotena␣
da002:001	3a	%case	ESS	
da002:001	1b	%case	ESS	
da002:001	5	@	-	näki␣
da002:001	6	@	-	Nebukadnessar␣
da002:001	7	@	-	unia
da002:001	-	(,)	-	,␣
da002:001	8a	@	-	ja␣
da002:001	pers%9	@	-	hänen␣
da002:001	9	@	-	mielensä␣
da002:001	8b	@	-	oli␣
da002:001	8b	@	-	levoton␣
da002:001	10a	@	-	eikä␣
da002:001	12	@	-	hän␣
da002:001	-	(@)	-	enää␣
da002:001	11	@	-	saanut␣
da002:001	10b	@	-	unta
da002:001	-	(.)	-	.␣
da002:002	da002:002	da002:002	VERSE	Dan␣2:2␣
da002:002	1a	@	-	Silloin␣
da002:002	(2a) 2b	@	-	kuningas␣
da002:002	1b	@	-	käski␣
da002:002	3b	@	-	kutsua␣
da002:002	3a	%case	LAT	
da002:002	4b	@	-	tietäjät␣
da002:002	4a	%case	NOM	
da002:002	5a	@	-	ja␣
da002:002	5c	@	-	noidat
da002:002	5b	%case	NOM	
da002:002	(6a)	-	UNTRANSLATED	
da002:002	-	(,)	-	,␣
da002:002	6c	@	-	velhot␣
da002:002	6b	%case	NOM	
da002:002	7a	@	-	ja␣
da002:002	7c	@	-	kaldealaiset␣
da002:002	7b	%case	NOM	
da002:002	8b	@	-	ilmoittamaan␣
da002:002	8a	%case	LOC	
da002:002	9b	@	-	kuninkaalle␣
da002:002	9a	%case	LOC	
da002:002	pers%10	@	-	hänen␣
da002:002	10	@	-	unensa
da002:002	-	(;)	-	;␣
da002:002	11a	@	-	ja␣
da002:002	11b	(@)	-	he␣
da002:002	11b	@	-	tulivat␣
da002:002	12a	@	-	ja␣
da002:002	12b	@	-	astuivat␣
da002:002	(14a) 14b	@	-	kuninkaan␣
da002:002	13a 13b	@	-	eteen
da002:002	-	(.)	-	.␣
da002:003	da002:003	da002:003	VERSE	Dan␣2:3␣
da002:003	1a	@	-	Ja␣
da002:003	(3a) 3b	@	-	kuningas␣
da002:003	1b	@	-	sanoi␣
da002:003	2	@	-	heille
da002:003	-	(:)	-	:␣
da002:003	-	(@)	-	"
da002:003	5	(@)	-	Minä␣
da002:003	5	(@)	-	olen␣
da002:003	5	@	-	nähnyt␣
da002:003	4	@	-	unen
da002:003	-	(,)	-	,␣
da002:003	6a	@	-	ja␣
da002:003	7	@	-	mieleni␣
da002:003	6b	@	-	on␣
da002:003	6b	@	-	levoton
da002:003	-	(,)	-	,␣
da002:003	8a	@	-	kunnes␣
da002:003	8b	(@)	-	saan␣
da002:003	8b	@	-	tietää␣
da002:003	10a	@	-	sen␣
da002:003	10b	@	-	unen
da002:003	9	%case	GEN	
da002:003	-	(.)	-	.
da002:003	-	(@)	-	"␣
da002:004	da002:004	da002:004	VERSE	Dan␣2:4␣
da002:004	1a	@	-	Silloin␣
da002:004	(2a) 2b	@	-	kaldealaiset␣
da002:004	1b	@	-	puhuivat␣
da002:004	3b	@	-	kuninkaalle␣
da002:004	3a	%case	LOC	
da002:004	4	@	-	araminkielellä
da002:004	-	(:)	-	:␣
da002:004	-	(@)	-	"
da002:004	7	@	-	Eläköön␣
da002:004	5a	@	-	kuningas␣
da002:004	5b	%case	NOM	
da002:004	6b	@	-	iankaikkisesti
da002:004	6a	%case	MAN	
da002:004	-	(!)	-	!␣
da002:004	8	@	-	Sano␣
da002:004	9a	@	-	uni␣
da002:004	9b	%case	NOM	
da002:004	11b	@	-	palvelijoillesi
da002:004	11a	%case	LOC	
da002:004	-	(,)	-	,␣
da002:004	12a	@	-	niin␣
da002:004	13	(@)	-	me␣
da002:004	13	@	-	ilmoitamme␣
da002:004	-	(@)	-	sen␣
da002:004	12b	@	-	selityksen
da002:004	12c	%case	GEN	
da002:004	-	(.)	-	.
da002:004	-	(@)	-	"␣
da002:005	da002:005	da002:005	VERSE	Dan␣2:5␣
da002:005	2a	@	-	Kuningas␣
da002:005	2b	%case	NOM	
da002:005	1	@	-	vastasi␣
da002:005	3a	@	-	ja␣
da002:005	3b	@	-	sanoi␣
da002:005	5b	@	-	kaldealaisille
da002:005	5c	%case	LOC	
da002:005	5a	%case	LOC	
da002:005	-	(:)	-	:␣
