js001:001	js001:001	js001:001	VERSE	Jos␣1:1␣
js001:013	-	(@)	-	"
js001:013	1	@	-	Muistakaa␣
js001:013	3a	@	-	sitä␣
js001:013	3b	@	-	käskyä
js001:013	2	%case	PTV	
js001:013	-	(,)	-	,␣
js001:013	4	@	-	jonka␣
js001:013	9	@	-	Herran␣
js001:013	8	@	-	palvelija␣
js001:013	7	@	-	Mooses␣
js001:013	6	@	-	teille␣
js001:013	5	@	-	antoi␣
js001:013	10a 10b	@	-	sanoen
js001:013	-	(:)	-	:␣
js001:013	-	(@)	-	'
js001:013	11	@	-	Herra
js001:013	-	(,)	-	,␣
js001:013	pers%12	@	-	teidän␣
js001:013	12	@	-	Jumalanne
js001:013	-	(,)	-	,␣
js001:013	13	(@)	-	suo␣
js001:013	14	@	-	teidän␣
js001:013	13	@	-	päästä␣
js001:013	13	@	-	rauhaan␣
js001:013	15a	@	-	ja␣
js001:013	15b	@	-	antaa␣
js001:013	16	@	-	teille␣
js001:013	(19a) 19b	@	-	tämän␣
js001:013	(18a) 18b	@	-	maan
js001:013	17	%case	GEN	
js001:013	-	(@)	-	'
js001:013	-	(.)	-	.␣
js001:014	js001:014	js001:014	VERSE	Jos␣1:14␣
js001:014	1	@	-	Vaimonne
js001:014	-	(,)	-	,␣
js001:014	2	@	-	lapsenne␣
js001:014	3a	@	-	ja␣
js001:014	3b	@	-	karjanne␣
js001:014	4	@	-	jääkööt␣
js001:014	-	(@)	-	siihen␣
js001:014	5b	@	-	maahan
js001:014	5a	%case	LOC	
js001:014	-	(,)	-	,␣
js001:014	6	@	-	jonka␣
js001:014	9	@	-	Mooses␣
js001:014	7	@	-	antoi␣
js001:014	8	@	-	teille␣
js001:014	10b	@	-	tältä␣
js001:014	10a	%case	LOC	
js001:014	10b	@	-	puolelta␣
js001:014	(11a) 11b	@	-	Jordanin
js001:014	-	(.)	-	.␣
js001:014	12a	@	-	Mutta␣
js001:014	12b	@	-	teidän␣
js001:014	-	(@)	-	itsenne
js001:014	-	(,)	-	,␣
js001:014	17	@	-	kaikkien␣
js001:014	18 (19a) 19b	@	-	sotaurhojen
js001:014	-	(,)	-	,␣
js001:014	13	(@)	-	on␣
js001:014	14	@	-	taisteluun␣
js001:014	14	@	-	valmiina␣
js001:014	13	@	-	lähdettävä␣
js001:014	16	@	-	veljienne␣
js001:014	15a 15b	@	-	etunenässä␣
js001:014	20a	@	-	ja␣
js001:014	20b	@	-	autettava␣
js001:014	21	@	-	heitä
js001:014	-	(,)	-	,␣
js001:015	js001:015	js001:015	VERSE	Jos␣1:15␣
js001:015	1 2	@	-	kunnes␣
js001:015	4	@	-	Herra␣
js001:015	3	(@)	-	suo␣
js001:015	pers%5b	@	-	teidän␣
js001:015	5b	@	-	veljienne␣
js001:015	5a	%case	GEN	
js001:015	3	@	-	päästä␣
js001:015	3	@	-	rauhaan␣
js001:015	6	@	-	niinkuin␣
js001:015	pers%6	@	-	teidänkin
js001:015	-	(,)	-	,␣
js001:015	7a	@	-	ja␣
js001:015	9	@	-	hekin␣
js001:015	8	%clitic	kin	
js001:015	7b	@	-	ottavat␣
js001:015	7b	@	-	omakseen␣
js001:015	11a	@	-	sen␣
js001:015	11b	@	-	maan
js001:015	10	%case	GEN	
js001:015	-	(,)	-	,␣
js001:015	12	@	-	jonka␣
js001:015	13	@	-	Herra
js001:015	-	(,)	-	,␣
js001:015	pers%14	@	-	teidän␣
js001:015	14	@	-	Jumalanne
js001:015	-	(,)	-	,␣
js001:015	16	@	-	heille␣
js001:015	15	@	-	antaa
js001:015	-	(.)	-	.␣
js001:015	17a	@	-	Sitten␣
js001:015	17b	(@)	-	saatte␣
js001:015	17b	@	-	palata␣
js001:015	17b	@	-	takaisin␣
js001:015	-	(@)	-	siihen␣
js001:015	18b	@	-	maahan
js001:015	18a	%case	LOC	
js001:015	-	(,)	-	,␣
js001:015	-	(@)	-	joka␣
js001:015	-	(@)	-	on␣
js001:015	pers%19	@	-	teidän␣
js001:015	19	@	-	omanne
js001:015	-	(,)	-	,␣
js001:015	20a	@	-	ja␣
js001:015	20b	@	-	ottaa␣
js001:015	20b	@	-	omaksenne␣
js001:015	21	@	-	sen␣
js001:015	-	(@)	-	maan
js001:015	-	(,)	-	,␣
js001:015	22	@	-	jonka␣
js001:015	27	@	-	Herran␣
js001:015	26	@	-	palvelija␣
js001:015	25	@	-	Mooses␣
js001:015	23	@	-	antoi␣
js001:015	24	@	-	teille␣
js001:015	28b	@	-	tältä␣
js001:015	28a	%case	LOC	
js001:015	28b	@	-	puolelta␣
js001:015	(29a) 29b	@	-	Jordanin
js001:015	-	(,)	-	,␣
js001:015	30 (31a) 31b	@	-	auringonnousun␣
js001:015	-	(@)	-	puolelta
js001:015	-	(.)	-	.
js001:015	-	(@)	-	"␣
js001:016	js001:016	js001:016	VERSE	Jos␣1:16␣
js001:016	1a	@	-	Niin␣
js001:016	1b	(@)	-	he␣
js001:016	1b	@	-	vastasivat␣
js001:016	3	@	-	Joosualle␣
js001:016	2	%case	LOC	
js001:016	4a 4b	@	-	sanoen
js001:016	-	(:)	-	:␣
js001:016	-	(@)	-	"
js001:016	5	@	-	Kaiken
js001:016	-	(,)	-	,␣
js001:016	6	@	-	minkä␣
js001:016	7	(@)	-	olet␣
js001:016	pers%7	@	-	meidän␣
js001:016	7	@	-	käskenyt␣
js001:016	-	(@)	-	tehdä
js001:016	-	(,)	-	,␣
js001:016	8	(@)	-	me␣
js001:016	8	@	-	teemme
js001:016	-	(,)	-	,␣
js001:016	9a	@	-	ja␣
js001:016	11	@	-	mihin␣
js001:016	10	@	-	ikinä␣
js001:016	9b	%case	?	
js001:016	pers%12	@	-	meidät␣
js001:016	12	@	-	lähetät
js001:016	-	(,)	-	,␣
js001:016	-	(@)	-	sinne␣
js001:016	13	(@)	-	me␣
js001:016	13	@	-	menemme
js001:016	-	(.)	-	.␣
js001:017	js001:017	js001:017	VERSE	Jos␣1:17␣
js001:017	1a 2	@	-	Niinkuin␣
js001:017	3	(@)	-	me␣
js001:017	3	(@)	-	olemme␣
js001:017	1b	@	-	kaikessa␣
js001:017	3	@	-	totelleet␣
js001:017	5	@	-	Moosesta
js001:017	4	%case	PTV	
js001:017	-	(,)	-	,␣
js001:017	6	@	-	niin␣
js001:017	7	(@)	-	me␣
js001:017	7	@	-	tottelemme␣
js001:017	8	@	-	sinuakin
js001:017	-	(.)	-	.␣
js001:017	10	@	-	Olkoon␣
js001:017	9	@	-	vain␣
js001:017	11	@	-	Herra
js001:017	-	(,)	-	,␣
js001:017	pers%12	@	-	sinun␣
js001:017	12	@	-	Jumalasi
js001:017	-	(,)	-	,␣
js001:017	pers%13	@	-	sinun␣
js001:017	13	@	-	kanssasi
js001:017	-	(,)	-	,␣
js001:017	14a 14b	@	-	niinkuin␣
js001:017	15	(@)	-	hän␣
js001:017	15	@	-	oli␣
js001:017	17	@	-	Mooseksen␣
js001:017	16	@	-	kanssa
js001:017	-	(.)	-	.␣
js001:018	js001:018	js001:018	VERSE	Jos␣1:18␣
js001:018	1	@	-	Jokainen
js001:018	(2)	-	UNTRANSLATED	
js001:018	-	(,)	-	,␣
js001:018	3	@	-	joka␣
js001:018	4	@	-	niskoittelee␣
js001:018	pers%6	@	-	sinun␣
js001:018	6	@	-	käskyjäsi␣
js001:018	5	@	-	vastaan␣
js001:018	7b	@	-	eikä␣
js001:018	7a	%clitic	kA	
js001:018	8	@	-	tottele␣
js001:018	10	@	-	sanojasi␣
js001:018	9	%case	PTV	
js001:018	11b	@	-	kaikessa
js001:018	11a	%case	LOC	
js001:018	-	(,)	-	,␣
js001:018	12	@	-	mitä␣
js001:018	pers%13	@	-	hänelle␣
js001:018	13	@	-	käsket
js001:018	-	(,)	-	,␣
js001:018	14	@	-	surmattakoon
js001:018	-	(.)	-	.␣
js001:018	16	@	-	Ole␣
js001:018	15	@	-	vain␣
js001:018	16	@	-	luja␣
js001:018	17a	@	-	ja␣
js001:018	17b	@	-	rohkea
js001:018	-	(.)	-	.
js001:018	-	(@)	-	"␣
js002:001	js002:001	js002:001	VERSE	Jos␣2:1␣
js002:001	1a	@	-	Niin␣
js002:001	2	@	-	Joosua
js002:001	-	(,)	-	,␣
js002:001	4	@	-	Nuunin␣
js002:001	3	@	-	poika
js002:001	-	(,)	-	,␣
js002:001	1b	@	-	lähetti␣
js002:001	10	@	-	salaa␣
js002:001	(6a) 6b	@	-	Sittimistä␣
js002:001	5	%case	LOC	
js002:001	7	@	-	kaksi␣
js002:001	8 9	@	-	vakoojaa
js002:001	-	(,)	-	,␣
js002:001	11a 11b	@	-	sanoen
js002:001	-	(:)	-	:␣
js002:001	-	(@)	-	"
js002:001	12	@	-	Menkää
js002:001	-	(,)	-	,␣
js002:001	13	@	-	katselkaa␣
js002:001	(15a) 15b	@	-	maata␣
js002:001	14	%case	PTV	
js002:001	16a	@	-	ja␣
js002:001	17	@	-	Jerikoa
js002:001	16b	%case	PTV	
js002:001	-	(@)	-	"
js002:001	-	(.)	-	.␣
js002:001	18a	@	-	Ja␣
js002:001	18b	(@)	-	he␣
js002:001	18b	@	-	menivät␣
js002:001	19a	@	-	ja␣
js002:001	19b	@	-	tulivat␣
js002:001	24	@	-	Raahab␣
js002:001	23b	@	-	nimisen␣
js002:001	(23a)	-	UNTRANSLATED	
js002:001	21 22	@	-	porton␣
js002:001	20	@	-	taloon␣
js002:001	25a	@	-	ja␣
js002:001	25b	@	-	laskeutuivat␣
js002:001	26	@	-	siellä␣
js002:001	25b	@	-	levolle
js002:001	-	(.)	-	.␣
js002:002	js002:002	js002:002	VERSE	Jos␣2:2␣
js002:002	1a	@	-	Mutta␣
js002:002	3	@	-	Jerikon␣
js002:002	2b	@	-	kuninkaalle␣
js002:002	2a	%case	LOC	
js002:002	1b	@	-	kerrottiin␣
js002:002	4a 4b	@	-	näin
js002:002	-	(:)	-	:␣
js002:002	-	(@)	-	"
js002:002	5	@	-	Katso
js002:002	-	(,)	-	,␣
js002:002	8	@	-	tänne␣
js002:002	7	(@)	-	on␣
js002:002	(9a) 9b	@	-	yöllä␣
js002:002	7	@	-	tullut␣
js002:002	6	@	-	miehiä␣
js002:002	10b 11	@	-	israelilaisten␣
js002:002	10a	@	-	joukosta␣
js002:002	12b	@	-	vakoilemaan␣
js002:002	12a	%case	LOC	
js002:002	(14a) 14b	@	-	maata
js002:002	13	%case	PTV	
js002:002	-	(@)	-	"
js002:002	-	(.)	-	.␣
js002:003	js002:003	js002:003	VERSE	Jos␣2:3␣
js002:003	1a	@	-	Silloin␣
js002:003	3	@	-	Jerikon␣
js002:003	2	@	-	kuningas␣
js002:003	1b	@	-	lähetti␣
js002:003	6a 6b	@	-	sanan␣
js002:003	5	@	-	Raahabille
js002:003	4	%case	LOC	
js002:003	-	(:)	-	:␣
js002:003	-	(@)	-	"
js002:003	7	@	-	Tuo␣
js002:003	7	@	-	ulos␣
js002:003	8a	@	-	ne␣
js002:003	8b	@	-	miehet
js002:003	-	(,)	-	,␣
js002:003	9a	@	-	jotka␣
js002:003	9b	(@)	-	ovat␣
js002:003	9b	@	-	tulleet␣
js002:003	10	@	-	luoksesi
js002:003	-	(,)	-	,␣
js002:003	11	@	-	jotka␣
js002:003	12	(@)	-	ovat␣
js002:003	12	@	-	tulleet␣
js002:003	pers%13b	@	-	sinun␣
js002:003	13b	@	-	taloosi
js002:003	13a	%case	LOC	
js002:003	-	(,)	-	,␣
js002:003	14	@	-	sillä␣
js002:003	19	(@)	-	he␣
js002:003	19	(@)	-	ovat␣
js002:003	19	@	-	tulleet␣
js002:003	17	@	-	koko␣
js002:003	16	%case	?	
js002:003	(18a) 18b	@	-	maata␣
js002:003	15b	@	-	vakoilemaan
js002:003	15a	%case	LOC	
js002:003	-	(@)	-	"
js002:003	-	(.)	-	.␣
js002:004	js002:004	js002:004	VERSE	Jos␣2:4␣
js002:004	1a	@	-	Mutta␣
js002:004	(2a) 2b	@	-	vaimo␣
js002:004	1b	@	-	otti␣
js002:004	4	@	-	molemmat␣
js002:004	3	%case	NOM	
js002:004	(5a) 5b	@	-	miehet
js002:004	(6a)	-	UNTRANSLATED	
js002:004	-	(,)	-	,␣
js002:004	6b	@	-	piilotti␣
js002:004	pers%6b	@	-	heidät␣
js002:004	7a	@	-	ja␣
js002:004	7b	@	-	sanoi
js002:004	-	(:)	-	:␣
js002:004	-	(@)	-	"
js002:004	(11a) 11b	@	-	Miehet␣
js002:004	8	@	-	kyllä␣
js002:004	9	@	-	tulivat␣
js002:004	pers%10	@	-	minun␣
js002:004	10	@	-	luokseni
js002:004	-	(,)	-	,␣
js002:004	12a	@	-	mutta␣
js002:004	12b	@	-	en␣
js002:004	13	@	-	tiennyt
js002:004	-	(,)	-	,␣
js002:004	14b	@	-	mistä␣
js002:004	14a	%case	LOC	
js002:004	15	@	-	he␣
js002:004	-	(@)	-	olivat
js002:004	-	(.)	-	.␣
js002:005	js002:005	js002:005	VERSE	Jos␣2:5␣
js002:005	1a	@	-	Ja␣
js002:005	(1b)	-	UNTRANSLATED	
js002:005	-	(@)	-	kun␣
js002:005	-	(@)	-	kaupungin␣
js002:005	(2a) 2b	@	-	portti␣
js002:005	4b	@	-	pimeän␣
js002:005	4a	@	-	tullen␣
js002:005	3b	(@)	-	oli␣
js002:005	3b	@	-	suljettava
js002:005	3a	%case	NOM	
js002:005	-	(,)	-	,␣
js002:005	5a	@	-	niin␣
js002:005	(5b) 5c	@	-	miehet␣
js002:005	6	@	-	lähtivät␣
js002:005	6	@	-	ulos
js002:005	-	(.)	-	.␣
js002:005	7	@	-	En␣
js002:005	8	@	-	tiedä
js002:005	-	(,)	-	,␣
js002:005	9	@	-	minne␣
js002:005	(11a) 11b	@	-	miehet␣
js002:005	10	@	-	menivät
js002:005	-	(;)	-	;␣
js002:005	12	@	-	ajakaa␣
js002:005	13	@	-	nopeasti␣
js002:005	pers%14	@	-	heitä␣
js002:005	14	@	-	takaa
js002:005	-	(,)	-	,␣
js002:005	15	@	-	niin␣
js002:005	16	(@)	-	te␣
js002:005	16	@	-	saavutatte␣
js002:005	pers%16	@	-	heidät
js002:005	-	(.)	-	.
js002:005	-	(@)	-	"␣
js002:006	js002:006	js002:006	VERSE	Jos␣2:6␣
js002:006	1a	@	-	Mutta␣
js002:006	1b	@	-	hän␣
js002:006	2	(@)	-	oli␣
js002:006	2	@	-	vienyt␣
js002:006	pers%2	@	-	heidät␣
js002:006	(3a) 3b	@	-	katolle␣
js002:006	4a	@	-	ja␣
js002:006	4b	@	-	kätkenyt␣
