2c001:001	2c001:001	2c001:001	VERSE	2Kr␣1:1␣
2c001:004	17	ahdistus	DER.SG.INE	ahdistuksessa␣
2c001:004	15	%case	LOC	
2c001:004	-	(olla)	COP.ACT.PRES.3P	ovat
2c001:004	26b	.	PUNC	.␣
2c001:005	2c001:005	2c001:005	VERSE	2Kr␣1:5␣
2c001:005	1	sillä	SUBORD	Sillä␣
2c001:005	2	samoin~kuin	SUBORD	samoin~kuin␣
2c001:005	(6) 7	Kristus	PR.SG.GEN	Kristuksen␣
2c001:005	(4) 5	kärsimys	PL.NOM	kärsimykset␣
2c001:005	3	runsas	ADJ.PL.ESS	runsaina␣
2c001:005	3	tulla	ACT.PRES.3P	tulevat␣
2c001:005	9a	me	PERS.PL.GEN	meidän␣
2c001:005	pro%8	osa	SG.TRA.-1	osaksemme
2c001:005	9b	,	PUNC	,␣
2c001:005	10	samoin	ADV	samoin␣
2c001:005	14	tulla	ACT.PRES.3S	tulee␣
2c001:005	18a	me	PERS.PL.GEN	meidän␣
2c001:005	case%18a	osa	SG.TRA.-1	osaksemme␣
2c001:005	15	myös	ADV.-CLITIC	myöskin␣
2c001:005	(16) 17	lohdutus	DER.SG.NOM	lohdutus␣
2c001:005	14	runsas	ADJ.SG.ESS	runsaana␣
2c001:005	(12) 13	Kristus	PR.SG.GEN	Kristuksen␣
2c001:005	11	kautta	PREP	kautta
2c001:005	18b	.	PUNC	.␣
2c001:006	2c001:006	2c001:006	VERSE	2Kr␣1:6␣
2c001:006	2	mutta	CNJ	Mutta␣
2c001:006	1	jos	SUBORD	jos␣
2c001:006	3a	olla	COP.ACT.PRES.1P	olemme␣
2c001:006	3a	ahdistus	DER.SG.INE	ahdistuksessa
2c001:006	-	(,)	PUNC	,␣
2c001:006	-	(niin)	ADV.AD-A	niin␣
2c001:006	-	(tapahtua)	ACT.PRES.3S	tapahtuu␣
2c001:006	-	(se)	DEM.SG.NOM	se␣
2c001:006	6	te	PERS.PL.ALL	teille␣
2c001:006	(5) 7	lohdutus	DER.SG.TRA	lohdutukseksi␣
2c001:006	4	%case	TRA	
2c001:006	8	ja	CNJ	ja␣
2c001:006	9a	pelastus	DER.SG.TRA	pelastukseksi
2c001:006	-	(;)	PUNC	;␣
2c001:006	10	jos	SUBORD	jos␣
2c001:006	10	taas	ADV	taas␣
2c001:006	11a	saada	ACT.PRES.1P	saamme␣
2c001:006	11a	lohdutus	DER.SG.PTV	lohdutusta
2c001:006	-	(,)	PUNC	,␣
2c001:006	-	(niin)	ADV.AD-A	niin␣
2c001:006	-	(tapahtua)	ACT.PRES.3S	tapahtuu␣
2c001:006	-	(se)	DEM.SG.NOM.-CLITIC	sekin␣
2c001:006	14	te	PERS.PL.ALL	teille␣
2c001:006	(13) 15	lohdutus	DER.SG.TRA	lohdutukseksi
2c001:006	12	%case	TRA	
2c001:006	-	(,)	PUNC	,␣
2c001:006	-	(ja)	CNJ	ja␣
2c001:006	pro%16	se	DEM.SG.NOM	se␣
2c001:006	17	vaikuttaa	ACT.PRES.3S	vaikuttaa
2c001:006	-	(,)	PUNC	,␣
2c001:006	-	(että)	SUBORD	että␣
2c001:006	-	(te)	PERS.PL.NOM	te␣
2c001:006	19	kestää	ACT.PRES.2P	kestätte␣
2c001:006	18	%case	?	
2c001:006	21	sama	INDEF.PL.NOM	samat␣
2c001:006	(20) 22	kärsimys	PL.NOM	kärsimykset
2c001:006	-	(,)	PUNC	,␣
2c001:006	23	joka	REL.PL.PTV	joita␣
2c001:006	25	me	PERS.PL.NOM.-CLITIC	mekin␣
2c001:006	24	%clitic	kin	
2c001:006	26a	kärsiä	ACT.PRES.1P	kärsimme
2c001:006	-	(;)	PUNC	;␣
2c001:006	1/7	ja	CNJ	ja␣
2c001:006	(2/7) 3/7	toivo	NOM&SGGEN.-1	toivomme␣
2c001:006	4/7	%pers	?	
2c001:006	7/7	te	PERS.PL.ELA	teistä␣
2c001:006	6/7	%pers	?	
2c001:006	-	(olla)	COP.ACT.PRES.3S	on␣
2c001:006	5/7	vahva	ADJ.SG.NOM	vahva
2c001:006	26b	,	PUNC	,␣
2c001:007	2c001:007	2c001:007	VERSE	2Kr␣1:7␣
2c001:007	8	(koska)	SUBORD	koska␣
2c001:007	8	(me)	PERS.PL.NOM	me␣
2c001:007	8	tietää	ACT.PRES.1P	tiedämme
2c001:007	-	(,)	PUNC	,␣
2c001:007	9	että	SUBORD	että␣
2c001:007	10	samoin~kuin	SUBORD	samoin~kuin␣
2c001:007	12	olla	COP.ACT.PRES.2P	olette␣
2c001:007	11	osallinen	DER.ADJ.PL.NOM	osalliset␣
2c001:007	(13) 14a	kärsimys	PL.ELA	kärsimyksistä
2c001:007	14b	,	PUNC	,␣
2c001:007	15	samoin	ADV	samoin␣
2c001:007	-	(olla)	COP.ACT.PRES.2P	olette␣
2c001:007	-	(osallinen)	DER.ADJ.PL.NOM	osalliset␣
2c001:007	16	myös	ADV.-CLITIC	myöskin␣
2c001:007	(17) 18a	lohdutus	DER.SG.ELA	lohdutuksesta
2c001:007	18b	.	PUNC	.␣
2c001:008	2c001:008	2c001:008	VERSE	2Kr␣1:8␣
2c001:008	2	sillä	SUBORD	Sillä␣
2c001:008	3	(me)	PERS.PL.NOM	me␣
2c001:008	1	ei	NEGV.1P	emme␣
2c001:008	3	tahtoa	ACT.PRES.NEG	tahdo
2c001:008	-	(,)	PUNC	,␣
2c001:008	6a	veli	PL.NOM	veljet
2c001:008	-	(,)	PUNC	,␣
2c001:008	5a	pitää	INF1.LAT	pitää␣
2c001:008	4	te	PERS.PL.PTV	teitä␣
2c001:008	5a	tietämätön	DER.ADJ.PL.ESS	tietämättöminä␣
2c001:008	8	se	DEM.SG.ELA	siitä␣
2c001:008	9	ahdistus	DER.SG.ELA	ahdistuksesta
2c001:008	7	%case	LOC	
2c001:008	-	(,)	PUNC	,␣
2c001:008	11	joka	REL.SG.INE	jossa␣
2c001:008	10	me	PERS.PL.NOM	me␣
2c001:008	12	olla	COP.ACT.PAST.1P	olimme␣
2c001:008	(14) 15a	Aasia	PR.SG.INE	Aasiassa
2c001:008	13	%case	LOC	
2c001:008	-	(,)	PUNC	,␣
2c001:008	16	kuinka	AD-A	kuinka␣
2c001:008	18	ylen_palttinen	ADJ.PL.NOM	ylenpalttiset
2c001:008	17	%case	NOM	
2c001:008	-	(,)	PUNC	,␣
2c001:008	19	yli	PREP	yli␣
2c001:008	20	voima	DER.PL.GEN.-1	voimiemme␣
2c001:008	19	käydä:käyvä	ACT.PCP1.PL.NOM	käyvät
2c001:008	-	(,)	PUNC	,␣
2c001:008	-	(me)	PERS.PL.GEN	meidän␣
2c001:008	21	rasitus	DER.NOM&SGGEN.-1	rasituksemme␣
2c001:008	21	olla	COP.ACT.PAST.3P	olivat
2c001:008	-	(,)	PUNC	,␣
2c001:008	22	niin	ADV.AD-A	niin␣
2c001:008	22	että	SUBORD	että␣
2c001:008	-	(jo)	ADV	jo␣
2c001:008	23	olla	COP.ACT.PAST.1P	olimme␣
2c001:008	24	%pers	1P	
2c001:008	23	epä_toivo	SG.INE	epätoivossa␣
2c001:008	(26) 27a	henki	SG.ELA.-1.-CLITIC	hengestämmekin
2c001:008	25	%clitic	kin	
2c001:008	27b	,	PUNC	,␣
2c001:009	2c001:009	2c001:009	VERSE	2Kr␣1:9␣
2c001:009	1	ja	CNJ	ja␣
2c001:009	4	itse	REFL.SG.NOM	itse␣
2c001:009	3	%case	NOM	
2c001:009	2	me	PERS.PL.NOM	me␣
2c001:009	1	jo	ADV	jo␣
2c001:009	9a	(luulla)	ACT.PAST.1P	luulimme␣
2c001:009	9a	olla	COP.ACT.PCP1.-1.REFR	olevamme␣
2c001:009	(7) 8	kuolema	DER.SG.ILL	kuolemaan␣
2c001:009	(5) 6	tuomita:tuomittu	PSS.PCP2.PL.NOM	tuomitut
2c001:009	9b	,	PUNC	,␣
2c001:009	10 11	ettei	NEGV.1P	ettemme␣
2c001:009	12	luottaa	ACT.COND.NEG	luottaisi␣
2c001:009	13	%tasp	?	
2c001:009	15	itse	REFL.SG.ILL.-1	itseemme
2c001:009	14	%case	LOC	
2c001:009	-	(,)	PUNC	,␣
2c001:009	16	vaan	SUBORD	vaan␣
2c001:009	(18) 19	Jumala	SG.ILL	Jumalaan
2c001:009	17	%case	LOC	
2c001:009	-	(,)	PUNC	,␣
2c001:009	20	joka	REL.INDEF.SG.NOM	joka␣
2c001:009	(22) 23a	kuollut	ADJ.PL.NOM	kuolleet␣
2c001:009	21	herättää	ACT.PRES.3S	herättää
2c001:009	23b	.	PUNC	.␣
2c001:010	2c001:010	2c001:010	VERSE	2Kr␣1:10␣
2c001:010	-	(ja)	CNJ	Ja␣
2c001:010	1	hän	PERS.SG.NOM	hän␣
2c001:010	5	pelastaa	ACT.PAST.3S	pelasti␣
2c001:010	6	me	PERS.PL.ACC	meidät␣
2c001:010	3	niin	ADV.AD-A	niin␣
2c001:010	3	suuri	ADJ.SG.ELA	suuresta␣
2c001:010	4	kuoleman_vaara	SG.ELA	kuolemanvaarasta
2c001:010	2	%case	LOC	
2c001:010	-	(,)	PUNC	,␣
2c001:010	7	ja	CNJ	ja␣
2c001:010	tasp%8a	yhä	ADV	yhä␣
2c001:010	8a	pelastaa	ACT.PRES.3S	pelastaa
2c001:010	-	(,)	PUNC	,␣
2c001:010	-	(ja)	CNJ	ja␣
2c001:010	10	hän	PERS.SG.ILL	häneen␣
2c001:010	9	%case	LOC	
2c001:010	11a	(me)	PERS.PL.NOM	me␣
2c001:010	11a	(olla)	COP.ACT.PRES.1P	olemme␣
2c001:010	11a	panna	ACT.PCP2.PERF	panneet␣
2c001:010	11a	toivo	NOM&SGGEN.-1	toivomme
2c001:010	11b	,	PUNC	,␣
2c001:010	12a	että	SUBORD	että␣
2c001:010	15a	(hän)	PERS.SG.NOM	hän␣
2c001:010	13	vielä	ADV	vielä␣
2c001:010	14	vasta	ADV.-CLITIC	vastakin␣
2c001:010	15a	pelastaa	ACT.PRES.3S	pelastaa
2c001:010	15b	,	PUNC	,␣
2c001:011	2c001:011	2c001:011	VERSE	2Kr␣1:11␣
2c001:011	1	(kun)	SUBORD	kun␣
2c001:011	3	te	PERS.PL.NOM.-CLITIC	tekin␣
2c001:011	2	%clitic	kin	
2c001:011	1	auttaa	ACT.PRES.2P	autatte␣
2c001:011	5	me	PERS.PL.PTV	meitä␣
2c001:011	4	%case	PTV	
2c001:011	(6) 7a	rukous	PL.ADE.-2	rukouksillanne
2c001:011	7b	,	PUNC	,␣
2c001:011	8	että	SUBORD	että␣
2c001:011	10	moni	INDEF.SG.ELA	monesta␣
2c001:011	11	suu	SG.ELA	suusta␣
2c001:011	9	%case	LOC	
2c001:011	20a	me	PERS.PL.GEN	meidän␣
2c001:011	19	tähden	POST.-1	tähtemme␣
2c001:011	18	kohota	ACT.COND.3S	kohoaisi␣
2c001:011	17	runsas	ADJ.SG.NOM	runsas␣
2c001:011	16	%case	NOM	
2c001:011	18	kiitos	SG.NOM	kiitos␣
2c001:011	12	se	DEM.SG.ELA	siitä␣
2c001:011	15	armo	SG.ELA	armosta
2c001:011	-	(,)	PUNC	,␣
2c001:011	12	joka	REL.INDEF.SG.NOM	joka␣
2c001:011	-	(olla)	COP.ACT.PRES.3S	on␣
2c001:011	14	osa	SG.TRA.-1	osaksemme␣
2c001:011	13	%case	TRA	
2c001:011	-	(tulla)	ACT.PCP2.PERF	tullut
2c001:011	20b	.	PUNC	.␣
2c001:012	2c001:012	2c001:012	VERSE	2Kr␣1:12␣
2c001:012	2	sillä	SUBORD	Sillä␣
2c001:012	4	me	PERS.PL.GEN	meidän␣
2c001:012	(1) 3	kerskaus	DER.NOM&SGGEN.-1	kerskauksemme␣
2c001:012	6a	olla	COP.ACT.PRES.3S	on␣
2c001:012	5	tämä	DEM.SG.NOM	tämä
2c001:012	-	(:)	PUNC	:␣
2c001:012	11a	me	PERS.PL.GEN	meidän␣
2c001:012	10 (9)	oma_tunto	NOM&SGGEN.-1	omantuntomme␣
2c001:012	(7) 8	todistus	DER.SG.NOM	todistus␣
2c001:012	-	(se)	DEM.SG.ELA	siitä
2c001:012	11b	,	PUNC	,␣
2c001:012	12	että	SUBORD	että␣
2c001:012	-	(me)	PERS.PL.NOM	me␣
2c001:012	(30) 31a	maailma	SG.INE	maailmassa␣
2c001:012	29	%case	LOC	
2c001:012	33	ja	CNJ	ja␣
2c001:012	32	varsinkin	ADV	varsinkin␣
2c001:012	35a	te	PERS.PL.GEN	teidän␣
2c001:012	34	luona	PREP	luonanne␣
2c001:012	28	(olla)	COP.ACT.PRES.1P	olemme␣
2c001:012	28	vaeltaa	ACT.PCP2.PERF	vaeltaneet␣
2c001:012	(17) 18a	Jumala	SG.GEN	Jumalan␣
2c001:012	14b	pyhyys	DER.SG.INE	pyhyydessä␣
2c001:012	13	%case	LOC	
2c001:012	15	ja	CNJ	ja␣
2c001:012	16	puhtaus	DER.SG.INE	puhtaudessa
2c001:012	-	(,)	PUNC	,␣
2c001:012	(19a)	-	UNTRANSLATED	
2c001:012	20	ei	NEGV.1P	emme␣
2c001:012	23	lihallinen	DER.ADJ.SG.INE	lihallisessa␣
2c001:012	22	viisaus	DER.SG.INE	viisaudessa
2c001:012	21	%case	LOC	
2c001:012	-	(,)	PUNC	,␣
2c001:012	24	vaan	SUBORD	vaan␣
2c001:012	27a	Jumala	SG.GEN	Jumalan␣
2c001:012	26	armo	SG.INE	armossa
2c001:012	25	%case	LOC	
2c001:012	35b	.	PUNC	.␣
2c001:013	2c001:013	2c001:013	VERSE	2Kr␣1:13␣
2c001:013	2	sillä	SUBORD	Sillä␣
2c001:013	1	ei	NEGV.3S.-CLITIC	eihän␣
2c001:013	-	(se)	DEM.SG.INE	siinä
2c001:013	-	(,)	PUNC	,␣
2c001:013	-	(mikä)	INT.REL.SG.PTV	mitä␣
2c001:013	5	te	PERS.PL.ALL	teille␣
2c001:013	4	kirjoittaa	ACT.PRES.1P	kirjoitamme
2c001:013	-	(,)	PUNC	,␣
2c001:013	-	(olla)	COP.ACT.IMP.2S	ole␣
2c001:013	3	muu	INDEF.SG.PTV	muuta
2c001:013	-	(,)	PUNC	,␣
2c001:013	6 7	kuin	SUBORD	kuin␣
2c001:013	8	mikä	INT.REL.INDEF.SG.NOM	mikä␣
2c001:013	-	(se)	DEM.SG.INE	siinä␣
2c001:013	9	(olla)	COP.ACT.PRES.3S	on␣
2c001:013	9	lukea:luettava	PSS.PCP1.SG.ESS	luettavana␣
2c001:013	10	ja	CNJ	ja␣
2c001:013	-	(mikä)	INT.REL.SG.GEN	minkä␣
2c001:013	12a	(te)	PERS.PL.NOM	te␣
2c001:013	11	myös	ADV	myös␣
2c001:013	12a	ymmärtää	ACT.PRES.2P	ymmärrätte
2c001:013	12b	;	PUNC	;␣
2c001:013	14	ja	CNJ	ja␣
2c001:013	13	(minä)	PERS.SG.NOM	minä␣
2c001:013	13	toivoa	ACT.PRES.1S	toivon␣
2c001:013	(15)	-	UNTRANSLATED	
2c001:013	18a	(te)	PERS.PL.GEN	teidän␣
2c001:013	17	loppu	SG.ILL	loppuun␣
2c001:013	16	asti	POST	asti␣
2c001:013	18a	ymmärtää	ACT.PCP1.REFR	ymmärtävän␣
2c001:014	2c001:014	2c001:014	VERSE	2Kr␣1:14␣
2c001:014	-	(-)	PUNC	-␣
2c001:014	1	niin_kuin	SUBORD	niinkuin␣
2c001:014	4	me	PERS.PL.PTV	meitä␣
2c001:014	6a	osaksi	DER.ADV	osaksi␣
2c001:014	5	%case	TRA	
2c001:014	2	myös	ADV	myös␣
2c001:014	3	(olla)	COP.ACT.PRES.2P	olette␣
2c001:014	3	oppia	ACT.PCP2.PERF	oppineet␣
2c001:014	3	ymmärtää	INF3.ILL	ymmärtämään␣
2c001:014	6b	-	PUNC	-␣
2c001:014	7	että	SUBORD	että␣
2c001:014	10	(me)	PERS.PL.NOM	me␣
2c001:014	10	olla	COP.ACT.PRES.1P	olemme␣
2c001:014	9	te	PERS.PL.GEN	teidän␣
2c001:014	8	kerskaus	DER.NOM&SGGEN.-2	kerskauksenne
2c001:014	-	(,)	PUNC	,␣
2c001:014	11	samoin~kuin	SUBORD	samoin~kuin␣
2c001:014	13	te	PERS.PL.NOM.-CLITIC	tekin␣
2c001:014	12	%clitic	kin	
2c001:014	14	me	PERS.PL.GEN	meidän
2c001:014	-	(,)	PUNC	,␣
2c001:014	(18) 19a	Herra	NOM&SGGEN.-1	Herramme␣
2c001:014	20a	%pers	?	
2c001:014	21a	Jeesus	PR.SG.GEN	Jeesuksen␣
2c001:014	(16) 17	päivä	SG.ESS	päivänä
2c001:014	15	%case	ESS	
2c001:014	21b	.	PUNC	.␣
2c001:015	2c001:015	2c001:015	VERSE	2Kr␣1:15␣
2c001:015	1	ja	CNJ	Ja␣
2c001:015	2	tämä	DEM.SG.INE	tässä␣
2c001:015	(3) 4	luottamus	SG.INE	luottamuksessa␣
2c001:015	5	(minä)	PERS.SG.NOM	minä␣
2c001:015	5	aikoa	ACT.PAST.1S	aioin␣
2c001:015	6	ensin	ADV	ensin␣
2c001:015	9a	tulla	INF1.LAT	tulla␣
2c001:015	8	te	PERS.PL.GEN	teidän␣
2c001:015	7	tykö	POST.-2	tykönne
2c001:015	9b	,	PUNC	,␣
2c001:015	10	että	SUBORD	että␣
2c001:015	13a	saada	ACT.COND.2P	saisitte␣
2c001:015	-	(vielä)	ADV	vielä␣
2c001:015	11		ORD.SG.GEN.-CLITIC	toisenkin␣
2c001:015	-	(todistus)	DER.SG.GEN	todistuksen␣
2c001:015	-	(minä)	PERS.SG.GEN	minun␣
2c001:015	12	suosio	SG.ELA.-1	suosiostani
2c001:015	13b	,	PUNC	,␣
2c001:016	2c001:016	2c001:016	VERSE	2Kr␣1:16␣
2c001:016	1	ja	CNJ	ja␣
2c001:016	-	(sitten)	ADV	sitten␣
2c001:016	3	te	PERS.PL.GEN	teidän␣
2c001:016	2	kautta	PREP	kauttanne␣
2c001:016	4	matkustaa	INF1.LAT	matkustaa␣
2c001:016	6	Makedonia	PR.SG.ILL	Makedoniaan
2c001:016	5	%case	LOC	
2c001:016	-	(,)	PUNC	,␣
2c001:016	7	ja	CNJ	ja␣
2c001:016	8	taas	ADV	taas␣
2c001:016	10	Makedonia	PR.SG.ELA	Makedoniasta␣
2c001:016	9	%case	LOC	
2c001:016	11	palata	INF1.LAT	palata␣
2c001:016	13	te	PERS.PL.GEN	teidän␣
2c001:016	12	tykö	POST.-2	tykönne␣
2c001:016	14	ja	CNJ	ja␣
2c001:016	16	te	PERS.PL.GEN	teidän␣
2c001:016	15	%case	GEN	
2c001:016	17	varustaa:varustama	PCPA.SG.ESS.-2	varustamananne␣
2c001:016	-	(matkata)	INF1.LAT	matkata␣
2c001:016	(19) 20a	Juudea	PR.SG.ILL	Juudeaan
2c001:016	18	%case	LOC	
2c001:016	20b	.	PUNC	.␣
2c001:017	2c001:017	2c001:017	VERSE	2Kr␣1:17␣
2c001:017	3	(kun)	SUBORD	Kun␣
2c001:017	3	(minä)	PERS.SG.ADE	minulla␣
2c001:017	2	siis	ADV	siis␣
2c001:017	3	olla	COP.ACT.PAST.3S	oli␣
2c001:017	1	tämä	DEM.SG.NOM	tämä␣
2c001:017	3	aikomus	SG.NOM	aikomus
2c001:017	-	(,)	PUNC	,␣
2c001:017	4	ei	NEGV.1S	en␣
2c001:017	5	kaiketi	ADV	kaiketi␣
2c001:017	8a	(olla)	COP.ACT.PRES.NEG	ole␣
2c001:017	8a	menetellä	ACT.PCP2.PERF	menetellyt␣
2c001:017	(6) 7	kevyt_mielisesti	DER.ADV.POS	kevytmielisesti
2c001:017	-	(?)	PUNC	?␣
2c001:017	9	vai	CNJ	Vai␣
2c001:017	14a	päättää	ACT.PRES.1S.-CLITIC	päätänkö␣
2c001:017	13	liha	SG.GEN	lihan␣
2c001:017	12	mukaan	POST	mukaan
2c001:017	-	(,)	PUNC	,␣
2c001:017	10	mikä	INT.REL.SG.GEN	minkä␣
2c001:017	11	päättää	ACT.PRES.1S	päätän
2c001:017	14b	,	PUNC	,␣
2c001:017	15	niin	ADV.AD-A	niin␣
2c001:017	15	että	SUBORD	että␣
2c001:017	pro%18	puhe	NOM&SGGEN.-1	puheeni␣
2c001:017	17	%case	NOM.GEN	
2c001:017	16	olla	COP.ACT.PRES.3S	on␣
2c001:017	-	(sekä)	CNJ	sekä␣
2c001:017	-	(")	PUNC.LEFT	"
2c001:017	(19) 20	olla	COP.ACT.PRES.3S	on
2c001:017	-	(,)	PUNC	,␣
2c001:017	21	olla	COP.ACT.PRES.3S	on
2c001:017	-	(")	PUNC.RIGHT	"
2c001:017	-	(,)	PUNC	,␣
2c001:017	22	että	SUBORD	että␣
2c001:017	-	(")	PUNC.LEFT	"
2c001:017	(23) 24	ei	NEGV.3S	ei
2c001:017	-	(,)	PUNC	,␣
2c001:017	25a	ei	NEGV.3S	ei
2c001:017	-	(")	PUNC.RIGHT	"
2c001:017	-	(?)	PUNC	?␣
2c001:018	2c001:018	2c001:018	VERSE	2Kr␣1:18␣
2c001:018	2	mutta	CNJ	Mutta␣
2c001:018	(3) 4	Jumala	SG.NOM	Jumala␣
2c001:018	1	(se)	DEM.SG.GEN	sen␣
2c001:018	1	taata	ACT.PRES.3S	takaa
2c001:018	-	(,)	PUNC	,␣
2c001:018	5	että	SUBORD	että␣
2c001:018	(6) 7	puhe	NOM&SGGEN.-1	puheemme␣
2c001:018	8	%pers	?	
2c001:018	(9)	-	UNTRANSLATED	
2c001:018	11	te	PERS.PL.ALL	teille␣
2c001:018	10	%case	LOC	
2c001:018	12	ei	NEGV.3S	ei␣
2c001:018	13	olla	COP.ACT.PRES.NEG	ole␣
2c001:018	-	(")	PUNC.LEFT	"
2c001:018	14	olla	COP.ACT.PRES.3S	on
2c001:018	-	(")	PUNC.RIGHT	"␣
2c001:018	15	ja	CNJ	ja␣
2c001:018	-	(")	PUNC.LEFT	"
2c001:018	16a	ei	NEGV.3S	ei
2c001:018	16b	"	PUNC.RIGHT	"
2c001:018	16b	.	PUNC	.␣
2c001:019	2c001:019	2c001:019	VERSE	2Kr␣1:19␣
2c001:019	4	sillä	SUBORD	Sillä␣
2c001:019	(2) 3	Jumala	SG.GEN	Jumalan␣
2c001:019	(1) 5	Poika	SG.NOM	Poika
2c001:019	-	(,)	PUNC	,␣
2c001:019	7	Kristus	PR.SG.NOM	Kristus␣
2c001:019	6	Jeesus	PR.SG.NOM	Jeesus
2c001:019	-	(,)	PUNC	,␣
2c001:019	8	joka	REL.SG.PTV	jota␣
2c001:019	12	me	PERS.PL.NOM	me
2c001:019	11	%case	NOM	
2c001:019	-	(,)	PUNC	,␣
2c001:019	15	minä	PERS.SG.NOM	minä␣
2c001:019	14	%case	NOM	
2c001:019	16	ja	CNJ	ja␣
2c001:019	17	Silvanus	PR.SG.NOM	Silvanus␣
2c001:019	18	ja	CNJ	ja␣
