ru001:001	ru001:001	ru001:001	VERSE	Ruut␣1:1␣
ru001:007	6	%case	LOC	
ru001:007	5	(olla)	COP.ACT.PAST.3S	oli␣
ru001:007	5	oleskella	ACT.PCP2.PERF	oleskellut
ru001:007	-	(.)	PUNC	.␣
ru001:007	10a	ja	CNJ	Ja␣
ru001:007	10b	(he)	PERS.PL.GEN	heidän␣
ru001:007	11b	tie	SG.PTV	tietä␣
ru001:007	11a	%case	PTV	
ru001:007	10b	käydä	ACT.INF2.INE.-3	käydessään␣
ru001:007	12b	matka	SG.ADE	matkalla␣
ru001:007	12a	%case	LOC	
ru001:007	15	Juuda	PR.SG.GEN	Juudan␣
ru001:007	14	maa	SG.ILL	maahan␣
ru001:007	13	%case	LOC	
ru001:008	ru001:008	ru001:008	VERSE	Ruut␣1:8␣
ru001:008	(1a)	-	UNTRANSLATED	
ru001:008	1b	sanoa	ACT.PAST.3S	sanoi␣
ru001:008	2	Noomi	PR.SG.NOM	Noomi␣
ru001:008	3b	molemmat	INDEF.PL.ALL	molemmille␣
ru001:008	3a	%case	LOC	
ru001:008	4	miniä	PL.ALL.-3	miniöillensä
ru001:008	-	(:)	PUNC	:␣
ru001:008	-	(")	PUNC.LEFT	"
ru001:008	5	mennä	ACT.IMP.2P	Menkää
ru001:008	-	(,)	PUNC	,␣
ru001:008	6	palata	ACT.IMP.2P	palatkaa␣
ru001:008	7	kumpikin	INDEF.SG.NOM	kumpikin␣
ru001:008	9	äiti	NOM&SGGEN.-2	äitinne␣
ru001:008	8b	koti	SG.ILL	kotiin
ru001:008	8a	%case	LOC	
ru001:008	-	(.)	PUNC	.␣
ru001:008	12	Herra	SG.NOM	Herra␣
ru001:008	11	tehdä	ACT.IMP.3S	tehköön␣
ru001:008	13	te	PERS.PL.ALL	teille␣
ru001:008	14	laupeus	SG.GEN	laupeuden
ru001:008	-	(,)	PUNC	,␣
ru001:008	15a 15b	niin_kuin	SUBORD	niinkuin␣
ru001:008	16	(te)	PERS.PL.NOM	te␣
ru001:008	16	(olla)	COP.ACT.PRES.2P	olette␣
ru001:008	(18a) 18b	vainaja	PL.ALL	vainajille␣
ru001:008	17	%case	LOC	
ru001:008	19a	ja	CNJ	ja␣
ru001:008	19b	minä	PERS.SG.ALL	minulle␣
ru001:008	16	tehdä	ACT.PCP2.PERF	tehneet
ru001:008	-	(.)	PUNC	.␣
ru001:009	ru001:009	ru001:009	VERSE	Ruut␣1:9␣
ru001:009	2	Herra	SG.NOM	Herra␣
ru001:009	1	suoda	ACT.IMP.3S	suokoon
ru001:009	(3)	-	UNTRANSLATED	
ru001:009	-	(,)	PUNC	,␣
ru001:009	4a	että	SUBORD	että␣
ru001:009	4b	saada	ACT.COND.2P	saisitte␣
ru001:009	5	turva	SG.GEN	turvan␣
ru001:009	6	kumpikin	INDEF.SG.NOM	kumpikin␣
ru001:009	8	mies	NOM&SGGEN.-2	miehenne␣
ru001:009	7	koti	SG.INE	kodissa
ru001:009	-	(.)	PUNC	.
ru001:009	-	(")	PUNC.RIGHT	"␣
ru001:009	9a	ja	CNJ	Ja␣
ru001:009	9b	(hän)	PERS.SG.NOM	hän␣
ru001:009	9b	suudella	ACT.PAST.3S	suuteli␣
ru001:009	10	he	PERS.PL.PTV	heitä
ru001:009	-	(.)	PUNC	.␣
ru001:009	11a	mutta	CNJ	Mutta␣
ru001:009	11b	(he)	PERS.PL.NOM	he␣
ru001:009	11b	korottaa	ACT.PAST.3P	korottivat␣
ru001:009	12	ääni	NOM&SGGEN.-3	äänensä␣
ru001:009	13a	ja	CNJ	ja␣
ru001:009	13b	itkeä	ACT.PAST.3P	itkivät␣
ru001:010	ru001:010	ru001:010	VERSE	Ruut␣1:10␣
ru001:010	1a	ja	CNJ	ja␣
ru001:010	1b	sanoa	ACT.PAST.3P	sanoivat␣
ru001:010	2	hän	PERS.SG.ALL	hänelle
ru001:010	(3)	-	UNTRANSLATED	
ru001:010	-	(:)	PUNC	:␣
ru001:010	-	(")	PUNC.LEFT	"
ru001:010	5	(me)	PERS.PL.NOM	Me␣
ru001:010	5	seurata	ACT.PRES.1P	seuraamme␣
ru001:010	4	sinä	PERS.SG.PTV	sinua␣
ru001:010	pers%6b	sinä	PERS.SG.GEN	sinun␣
ru001:010	6b	kansa	NOM&SGGEN.-2	kansasi␣
ru001:010	6a	luo	PREP	luo
ru001:010	-	(")	PUNC.RIGHT	"
ru001:010	-	(.)	PUNC	.␣
ru001:011	ru001:011	ru001:011	VERSE	Ruut␣1:11␣
ru001:011	1a	mutta	CNJ	Mutta␣
ru001:011	2	Noomi	PR.SG.NOM	Noomi␣
ru001:011	1b	vastata	ACT.PAST.3S	vastasi
ru001:011	-	(:)	PUNC	:␣
ru001:011	-	(")	PUNC.LEFT	"
ru001:011	3	kääntyä	ACT.IMP.2P	Kääntykää␣
ru001:011	3	takaisin	ADV	takaisin
ru001:011	-	(,)	PUNC	,␣
ru001:011	4	tytär	NOM&SGGEN.-1	tyttäreni
ru001:011	-	(;)	PUNC	;␣
ru001:011	5	miksi	ADV	miksi␣
ru001:011	6	(te)	PERS.PL.NOM	te␣
ru001:011	6	lähteä	ACT.COND.2P	lähtisitte␣
ru001:011	pers%7	minä	PERS.SG.GEN	minun␣
ru001:011	7	kanssa	POST.-1	kanssani
ru001:011	-	(?)	PUNC	?␣
ru001:011	8a	voida	ACT.PRES.1S.-CLITIC	Voinko␣
ru001:011	9	minä	PERS.SG.NOM	minä␣
ru001:011	8b	enää	ADV	enää␣
ru001:011	11b	saada	INF1.LAT	saada␣
ru001:011	11a	%case	LAT	
ru001:011	10	poika	PL.PTV	poikia␣
ru001:011	(12a) (12b)	-	UNTRANSLATED	
ru001:011	14b	mies	PL.TRA	miehiksi␣
ru001:011	14a	%case	TRA	
ru001:011	13	te	PERS.PL.ALL	teille
ru001:011	-	(?)	PUNC	?␣
ru001:012	ru001:012	ru001:012	VERSE	Ruut␣1:12␣
ru001:012	1	kääntyä	ACT.IMP.2P	Kääntykää␣
ru001:012	1	takaisin	ADV	takaisin
ru001:012	-	(,)	PUNC	,␣
ru001:012	2	tytär	NOM&SGGEN.-1	tyttäreni
ru001:012	-	(,)	PUNC	,␣
ru001:012	3	mennä	ACT.IMP.2P	menkää
ru001:012	-	(,)	PUNC	,␣
ru001:012	4	sillä	SUBORD	sillä␣
ru001:012	5	(minä)	PERS.SG.NOM	minä␣
ru001:012	5	olla	COP.ACT.PRES.1S	olen␣
ru001:012	6a	liian	AD-A	liian␣
ru001:012	5	vanha	ADJ.SG.NOM	vanha␣
ru001:012	6b	joutua	INF1.TRA.-1	joutuakseni␣
ru001:012	7b	miehelä	SG.ILL	miehelään
ru001:012	7a	%case	LOC	
ru001:012	-	(.)	PUNC	.␣
ru001:012	8	vaikka	SUBORD	Vaikka␣
ru001:012	9	ajatella	ACT.COND.1S.-CLITIC	ajattelisinkin
ru001:012	-	(:)	PUNC	:␣
ru001:012	-	(')	PUNC.LEFT	'
ru001:012	11	minä	PERS.SG.ADE	Minulla␣
ru001:012	10	olla	COP.ACT.PRES.3S	on␣
ru001:012	-	(vielä)	ADV	vielä␣
ru001:012	12	toivo	SG.PTV	toivoa
ru001:012	-	(')	PUNC.RIGHT	'
ru001:012	-	(,)	PUNC	,␣
ru001:012	13	ja	CNJ	ja␣
ru001:012	13	vaikka	SUBORD	vaikka␣
ru001:012	-	(vielä)	ADV	vielä␣
ru001:012	15a	tämä	DEM.SG.ESS	tänä␣
ru001:012	15b	yö	SG.ESS	yönä␣
ru001:012	14	joutua	ACT.COND.1S	joutuisin␣
ru001:012	16b	miehelä	SG.ILL	miehelään␣
ru001:012	16a	%case	LOC	
ru001:012	17a	ja	CNJ	ja␣
ru001:012	(17b)	-	UNTRANSLATED	
ru001:012	18	synnyttää	DER.ACT.COND.1S	synnyttäisin␣
ru001:012	19	poika	PL.PTV	poikia
ru001:012	-	(,)	PUNC	,␣
ru001:013	ru001:013	ru001:013	VERSE	Ruut␣1:13␣
ru001:013	1a	ei	NEGV.2P	ette␣
ru001:013	1a	kai	ADV	kai␣
ru001:013	2	(te)	PERS.PL.NOM	te␣
ru001:013	1b	kuitenkaan	ADV	kuitenkaan␣
ru001:013	2	odottaa	ACT.COND.NEG	odottaisi
ru001:013	-	(,)	PUNC	,␣
ru001:013	3 4	kunnes	ADV	kunnes␣
ru001:013	5	(he)	PERS.PL.NOM	he␣
ru001:013	5	kasvaa	ACT.COND.3P	kasvaisivat␣
ru001:013	5	suuri	ADJ.PL.TRA	suuriksi
ru001:013	-	(,)	PUNC	,␣
ru001:013	6a	ei	NEGV.2P	ette␣
ru001:013	6a	kai	ADV	kai␣
ru001:013	7	(te)	PERS.PL.NOM	te␣
ru001:013	6b	kuitenkaan	ADV	kuitenkaan␣
ru001:013	7	sulkeutua	DER.ACT.COND.NEG	sulkeutuisi␣
ru001:013	7	huone	SG.ILL	huoneeseen␣
ru001:013	-	(ja)	CNJ	ja␣
ru001:013	9	olla	COP.ACT.COND.NEG	olisi␣
ru001:013	10b	miehelä	SG.ILL	miehelään␣
ru001:013	10a	%case	LOC	
ru001:013	8a 8b	mennä	INF3.ABE	menemättä
ru001:013	-	(.)	PUNC	.␣
ru001:013	11	ei	NEGV.3S	Ei
ru001:013	-	(,)	PUNC	,␣
ru001:013	12	tytär	NOM&SGGEN.-1	tyttäreni
ru001:013	(13)	-	UNTRANSLATED	
ru001:013	-	(;)	PUNC	;␣
ru001:013	15	minä	PERS.SG.NOM	minä␣
ru001:013	-	(olla)	COP.ACT.PRES.1S	olen␣
ru001:013	16	hyvin	AD-A	hyvin␣
ru001:013	14	murhe	PL.INE.-1	murheissani␣
ru001:013	pers%17	te	PERS.PL.GEN	teidän␣
ru001:013	17	tähden	POST.-2	tähtenne
ru001:013	-	(,)	PUNC	,␣
ru001:013	18	sillä	SUBORD	sillä␣
ru001:013	22	Herra	SG.GEN	Herran␣
ru001:013	21	käsi	SG.NOM	käsi␣
ru001:013	19	(olla)	COP.ACT.PRES.3S	on␣
ru001:013	19	sattua	ACT.PCP2.PERF	sattunut␣
ru001:013	20	minä	PERS.SG.ILL	minuun
ru001:013	-	(.)	PUNC	.
ru001:013	-	(")	PUNC.RIGHT	"␣
ru001:014	ru001:014	ru001:014	VERSE	Ruut␣1:14␣
ru001:014	1a	niin	ADV.AD-A	Niin␣
ru001:014	1b	(he)	PERS.PL.NOM	he␣
ru001:014	1b	korottaa	ACT.PAST.3P	korottivat␣
ru001:014	4	vielä	ADV	vielä␣
ru001:014	2	ääni	NOM&SGGEN.-3	äänensä␣
ru001:014	3a	ja	CNJ	ja␣
ru001:014	3b	itkeä	ACT.PAST.3P	itkivät
ru001:014	-	(.)	PUNC	.␣
ru001:014	5a	silloin	ADV	Silloin␣
ru001:014	6	Orpa	PR.SG.NOM	Orpa␣
ru001:014	5b	suudella	ACT.PAST.3S	suuteli␣
ru001:014	7b	anoppi	SG.PTV.-3	anoppiaan␣
ru001:014	7a	%case	PTV	
ru001:014	-	(jäähyväiset)	PL.TRA	jäähyväisiksi
ru001:014	-	(,)	PUNC	,␣
ru001:014	8a	mutta	CNJ	mutta␣
ru001:014	8b	Ruut	PR.SG.NOM	Ruut␣
ru001:014	9	riippua	ACT.PAST.3S	riippui␣
ru001:014	9	kiinni	ADV	kiinni␣
ru001:014	10	hän	PERS.SG.INE	hänessä
ru001:014	-	(.)	PUNC	.␣
ru001:015	ru001:015	ru001:015	VERSE	Ruut␣1:15␣
ru001:015	1a	ja	CNJ	Ja␣
ru001:015	pro%1b	Noomi	PR.SG.NOM	Noomi␣
ru001:015	1b	sanoa	ACT.PAST.3S	sanoi
ru001:015	-	(:)	PUNC	:␣
ru001:015	-	(")	PUNC.LEFT	"
ru001:015	2	katso	INTJ	Katso
ru001:015	-	(,)	PUNC	,␣
ru001:015	4	käly	NOM&SGGEN.-2	kälysi␣
ru001:015	3	(olla)	COP.ACT.PRES.3S	on␣
ru001:015	3	kääntyä	ACT.PCP2.PERF	kääntynyt␣
ru001:015	3	takaisin	ADV	takaisin␣
ru001:015	pers%6	oma	ADJ.SG.GEN	oman␣
ru001:015	6	kansa	NOM&SGGEN.-3	kansansa␣
ru001:015	5	%case	NOM.GEN	
ru001:015	7a	ja	CNJ	ja␣
ru001:015	8	jumala	NOM&SGGEN.-3	jumalansa␣
ru001:015	7b	luo	PREP	luo
ru001:015	-	(,)	PUNC	,␣
ru001:015	9	kääntyä	ACT.IMP.2S	käänny␣
ru001:015	-	(sinä)	PERS.SG.NOM.-CLITIC	sinäkin␣
ru001:015	11	käly	NOM&SGGEN.-2	kälysi␣
ru001:015	10	kanssa	POST	kanssa
ru001:015	-	(")	PUNC.RIGHT	"
ru001:015	-	(.)	PUNC	.␣
ru001:016	ru001:016	ru001:016	VERSE	Ruut␣1:16␣
ru001:016	1a	mutta	CNJ	Mutta␣
ru001:016	2	Ruut	PR.SG.NOM	Ruut␣
ru001:016	1b	vastata	ACT.PAST.3S	vastasi
ru001:016	-	(:)	PUNC	:␣
ru001:016	-	(")	PUNC.LEFT	"
ru001:016	3	älä	NEGV.ACT.IMP.2S	Älä␣
ru001:016	4	vaatia	ACT.PRES.NEG	vaadi␣
ru001:016	5	minä	PERS.SG.PTV	minua␣
ru001:016	6b	jättää	INF3.ILL	jättämään␣
ru001:016	6a	%case	LOC	
ru001:016	pers%6b	sinä	PERS.SG.PTV	sinua␣
ru001:016	7a	ja	CNJ	ja␣
ru001:016	7b	kääntyä	INF3.ILL	kääntymään␣
ru001:016	7b	takaisin	ADV	takaisin
ru001:016	-	(,)	PUNC	,␣
ru001:016	8a	pois	ADV	pois␣
ru001:016	pers%8b	sinä	PERS.SG.GEN	sinun␣
ru001:016	8b	tyköä	POST.-2	tyköäsi
ru001:016	-	(.)	PUNC	.␣
ru001:016	9	sillä	SUBORD	Sillä␣
ru001:016	11	mikä	INT.REL.SG.ILL	mihin␣
ru001:016	10	%case	LOC	
ru001:016	12	(sinä)	PERS.SG.NOM	sinä␣
ru001:016	12	mennä	ACT.PRES.2S	menet
ru001:016	-	(,)	PUNC	,␣
ru001:016	-	(sinne)	ADV	sinne␣
ru001:016	13	(minä)	PERS.SG.NOM.-CLITIC	minäkin␣
ru001:016	13	mennä	ACT.PRES.1S	menen
ru001:016	-	(,)	PUNC	,␣
ru001:016	14a	ja	CNJ	ja␣
ru001:016	14c	mikä	INT.REL.SG.ILL	mihin␣
ru001:016	14b	%case	LOC	
ru001:016	15	(sinä)	PERS.SG.NOM	sinä␣
ru001:016	15	jäädä	ACT.PRES.2S	jäät
ru001:016	-	(,)	PUNC	,␣
ru001:016	-	(sinne)	ADV	sinne␣
ru001:016	16	(minä)	PERS.SG.NOM.-CLITIC	minäkin␣
ru001:016	16	jäädä	ACT.PRES.1S	jään
ru001:016	-	(;)	PUNC	;␣
ru001:016	pers%17	sinä	PERS.SG.GEN	sinun␣
ru001:016	17	kansa	NOM&SGGEN.-2	kansasi␣
ru001:016	-	(olla)	COP.ACT.PRES.3S	on␣
ru001:016	pers%18	minä	PERS.SG.GEN	minun␣
ru001:016	18	kansa	NOM&SGGEN.-1	kansani
ru001:016	(19a)	-	UNTRANSLATED	
ru001:016	-	(,)	PUNC	,␣
ru001:016	pers%19b	sinä	PERS.SG.GEN	sinun␣
ru001:016	19b	Jumala	NOM&SGGEN.-2	Jumalasi␣
ru001:016	-	(olla)	COP.ACT.PRES.3S	on␣
ru001:016	pers%20	minä	PERS.SG.GEN	minun␣
ru001:016	20	Jumala	NOM&SGGEN.-1	Jumalani
ru001:016	-	(.)	PUNC	.␣
ru001:017	ru001:017	ru001:017	VERSE	Ruut␣1:17␣
ru001:017	1b	mikä	INT.REL.SG.INE	Missä␣
ru001:017	1a	%case	LOC	
ru001:017	2	(sinä)	PERS.SG.NOM	sinä␣
ru001:017	2	kuolla	ACT.PRES.2S	kuolet
ru001:017	-	(,)	PUNC	,␣
ru001:017	-	(siellä)	ADV	siellä␣
ru001:017	3	(minä)	PERS.SG.NOM.-CLITIC	minäkin␣
ru001:017	sem%3	tahtoa	ACT.PRES.1S	tahdon␣
ru001:017	3	kuolla	INF1.LAT	kuolla␣
ru001:017	4a	ja	CNJ	ja␣
ru001:017	4b	sinne	ADV	sinne␣
ru001:017	5	tulla	INF1.LAT	tulla␣
ru001:017	5	haudata:haudattu	PSS.PCP2.SG.TRA	haudatuksi
ru001:017	-	(.)	PUNC	.␣
ru001:017	8	Herra	SG.NOM	Herra␣
ru001:017	6 7	rangaista	ACT.IMP.3S	rangaiskoon␣
ru001:017	9	minä	PERS.SG.PTV	minua␣
ru001:017	-	(nyt)	ADV	nyt␣
ru001:017	10a	ja	CNJ	ja␣
ru001:017	10b 11	vasta	ADV	vasta
ru001:017	-	(,)	PUNC	,␣
ru001:017	12	jos	SUBORD	jos␣
ru001:017	-	(muu)	INDEF.SG.NOM	muu␣
ru001:017	-	(kuin)	SUBORD	kuin␣
ru001:017	(13a) 13b	kuolema	DER.SG.NOM	kuolema␣
ru001:017	14	erottaa	ACT.PRES.3S	erottaa␣
ru001:017	15	me	PERS.PL.ACC	meidät
ru001:017	16a 16b	%case	ACC	
ru001:017	-	(.)	PUNC	.
ru001:017	-	(")	PUNC.RIGHT	"␣
ru001:018	ru001:018	ru001:018	VERSE	Ruut␣1:18␣
ru001:018	1a	kun	SUBORD	Kun␣
ru001:018	pro%1b	Noomi	PR.SG.NOM	Noomi␣
ru001:018	1b	nähdä	ACT.PAST.3S	näki
ru001:018	-	(,)	PUNC	,␣
ru001:018	2	että	SUBORD	että␣
ru001:018	4	hän	PERS.SG.NOM	hän␣
ru001:018	3	(olla)	COP.ACT.PAST.3S	oli␣
ru001:018	3	lujasti	DER.ADV.POS	lujasti␣
ru001:018	3	päättää	ACT.PCP2.PERF	päättänyt␣
