2q001:001	2q001:001	2q001:001	VERSE	2Ts␣1:1␣
2q002:002	26	jo	ADV	jo␣
2q002:002	26	olla	COP.ACT.COND.3S	olisi␣
2q002:002	26	käsissä	DER.ADV	käsissä
2q002:002	30b	.	PUNC	.␣
2q002:003	2q002:003	2q002:003	VERSE	2Ts␣2:3␣
2q002:003	1	älä	NEGV.ACT.IMP.2P	Älkää␣
2q002:003	4	(antaa)	ACT.IMP.NEG	antako␣
2q002:003	2	kukaan	INDEF.SG.GEN	kenenkään␣
2q002:003	4	vietellä	INF1.LAT	vietellä␣
2q002:003	3	itse	REFL.SG.PTV.-2	itseänne␣
2q002:003	6	mikään	INDEF.SG.ADE	millään␣
2q002:003	7a	tapa	SG.ADE	tavalla
2q002:003	5	%case	LOC	
2q002:003	7b	.	PUNC	.␣
2q002:003	8	sillä	SUBORD	Sillä␣
2q002:003	-	(se)	DEM.SG.NOM	se␣
2q002:003	-	(päivä)	SG.NOM	päivä␣
2q002:003	-	(ei)	NEGV.3S	ei␣
2q002:003	-	(tulla)	ACT.PRES.NEG	tule
2q002:003	-	(,)	PUNC	,␣
2q002:003	10 9	ennen_kuin	SUBORD	ennenkuin␣
2q002:003	(12) 13	luopumus	SG.NOM	luopumus␣
2q002:003	14	ensin	ADV	ensin␣
2q002:003	11	tapahtua	ACT.PRES.3S	tapahtuu␣
2q002:003	15	ja	CNJ	ja␣
2q002:003	(19) 20a	laittomuus	DER.SG.GEN	laittomuuden␣
2q002:003	(17) 18	ihminen	SG.NOM	ihminen␣
2q002:003	16	ilmestyä	ACT.PRES.3S	ilmestyy
2q002:003	-	(,)	PUNC	,␣
2q002:003	(23) 24a	kadotus	DER.SG.GEN	kadotuksen␣
2q002:003	(21) 22	lapsi	SG.NOM	lapsi
2q002:003	-	(,)	PUNC	,␣
2q002:004	2q002:004	2q002:004	VERSE	2Ts␣2:4␣
2q002:004	1	tuo	DEM.SG.NOM	tuo␣
2q002:004	2	vastustaja	DER.SG.NOM	vastustaja
2q002:004	(3)	-	UNTRANSLATED	
2q002:004	-	(,)	PUNC	,␣
2q002:004	-	(joka)	REL.INDEF.SG.NOM	joka␣
2q002:004	4	korottaa	ACT.PRES.3S	korottaa␣
2q002:004	4	itse	REFL.NOM&SGGEN.-3	itsensä␣
2q002:004	5	yli	PREP	yli␣
2q002:004	6	kaikki	INDEF.SG.GEN	kaiken
2q002:004	-	(,)	PUNC	,␣
2q002:004	7	(mikä)	INT.REL.SG.PTV	mitä␣
2q002:004	8	jumala	SG.TRA	jumalaksi␣
2q002:004	9	tai	CNJ	tai␣
2q002:004	10a	jumaloitava	ADJ.SG.TRA	jumaloitavaksi␣
2q002:004	7	kutsua	PSS.PRES	kutsutaan
2q002:004	10b	,	PUNC	,␣
2q002:004	11	niin	ADV.AD-A	niin␣
2q002:004	11	että	SUBORD	että␣
2q002:004	12	hän	PERS.SG.NOM	hän␣
2q002:004	18	asettua	DER.ACT.PRES.3S	asettuu␣
2q002:004	(16) 17	Jumala	SG.GEN	Jumalan␣
2q002:004	(14) 15	temppeli	SG.ILL	temppeliin␣
2q002:004	13	%case	LOC	
2q002:004	-	(ja)	CNJ	ja␣
2q002:004	19	julistaa	ACT.PRES.3S	julistaa␣
2q002:004	(21)	-	UNTRANSLATED	
2q002:004	22	olla	COP.ACT.PCP1.-3.REFR	olevansa␣
2q002:004	20	%pers	3	
2q002:004	23a	Jumala	SG.NOM	Jumala
2q002:004	23b	.	PUNC	.␣
2q002:005	2q002:005	2q002:005	VERSE	2Ts␣2:5␣
2q002:005	1	ei	NEGV.2P.-CLITIC	Ettekö␣
2q002:005	2	muistaa	ACT.PRES.NEG	muista
2q002:005	-	(,)	PUNC	,␣
2q002:005	3	että	SUBORD	että␣
2q002:005	9	(minä)	PERS.SG.NOM	minä
2q002:005	-	(,)	PUNC	,␣
2q002:005	5	(kun)	SUBORD	kun␣
2q002:005	4	vielä	ADV	vielä␣
2q002:005	5	olla	COP.ACT.PAST.1S	olin␣
2q002:005	7	te	PERS.PL.GEN	teidän␣
2q002:005	6	tykönä	POST.-2	tykönänne
2q002:005	-	(,)	PUNC	,␣
2q002:005	9	sanoa	ACT.PAST.1S	sanoin␣
2q002:005	8	tämä	DEM.SG.GEN	tämän␣
2q002:005	10a	te	PERS.PL.ALL	teille
2q002:005	-	(?)	PUNC	?␣
2q002:006	2q002:006	2q002:006	VERSE	2Ts␣2:6␣
2q002:006	1	ja	CNJ	Ja␣
2q002:006	2	nyt	ADV	nyt␣
2q002:006	5	(te)	PERS.PL.NOM	te␣
2q002:006	5	tietää	ACT.PRES.2P	tiedätte
2q002:006	-	(,)	PUNC	,␣
2q002:006	3	mikä	INT.REL.INDEF.SG.NOM	mikä␣
2q002:006	4	pidättää	DER.ACT.PRES.3S	pidättää
2q002:006	-	(,)	PUNC	,␣
2q002:006	6	niin	ADV.AD-A	niin␣
2q002:006	6	että	SUBORD	että␣
2q002:006	9	hän	PERS.SG.NOM	hän␣
2q002:006	-	(vasta)	ADV	vasta␣
2q002:006	(11) 13a	ajallaan	DER.ADV.-3	ajallansa␣
2q002:006	12	%pers	3	
2q002:006	10	%case	LOC	
2q002:006	(7) 8	ilmestyä	ACT.PRES.3S	ilmestyy
2q002:006	13b	.	PUNC	.␣
2q002:007	2q002:007	2q002:007	VERSE	2Ts␣2:7␣
2q002:007	2	sillä	SUBORD	Sillä␣
2q002:007	(6) 7a	laittomuus	DER.SG.GEN	laittomuuden␣
2q002:007	(1) 3	salaisuus	DER.SG.NOM	salaisuus␣
2q002:007	5	(olla)	COP.ACT.PRES.3S	on␣
2q002:007	4	jo	ADV	jo␣
2q002:007	5	vaikuttaa	INF3.INE	vaikuttamassa
2q002:007	7b	;	PUNC	;␣
2q002:007	12	jahka		jahka␣
2q002:007	8	vain	ADV	vain␣
2q002:007	15a	tulla	ACT.PRES.3S	tulee␣
2q002:007	14	tie	SG.ABL	tieltä␣
2q002:007	13	%case	LOC	
2q002:007	-	(poistaa)	PSS.PCP2.ACCD	poistetuksi␣
2q002:007	9	se	DEM.SG.NOM	se
2q002:007	-	(,)	PUNC	,␣
2q002:007	9	joka	REL.INDEF.SG.NOM	joka␣
2q002:007	11	nyt	ADV	nyt␣
2q002:007	11	vielä	ADV	vielä␣
2q002:007	10	pidättää	DER.ACT.PRES.3S	pidättää
2q002:007	15b	,	PUNC	,␣
2q002:008	2q002:008	2q002:008	VERSE	2Ts␣2:8␣
2q002:008	1	niin	ADV.AD-A	niin␣
2q002:008	2	silloin	ADV	silloin␣
2q002:008	3	ilmestyä	ACT.PRES.3S	ilmestyy␣
2q002:008	4	tuo	DEM.SG.NOM	tuo␣
2q002:008	5a	laiton	DER.ADJ.SG.NOM	laiton
2q002:008	5b	,	PUNC	,␣
2q002:008	6	joka	REL.SG.GEN	jonka␣
2q002:008	(7) 8a	Herra	SG.NOM	Herra␣
2q002:008	9a	Jeesus	PR.SG.NOM	Jeesus␣
2q002:008	10	(olla)	COP.ACT.PRES.3S	on␣
2q002:008	10	surmata	ACT.PCP1.FUTR	surmaava␣
2q002:008	(13) 14	suu	NOM&SGGEN.-3	suunsa␣
2q002:008	15	%pers	3	
2q002:008	(11) 12	henkäys	SG.ADE	henkäyksellä␣
2q002:008	16	ja	CNJ	ja␣
2q002:008	17	tuhota	ACT.PCP1.FUTR	tuhoava␣
2q002:008	(20) 21	tulemus	NOM&SGGEN.-3	tulemuksensa␣
2q002:008	22a	%pers	3	
2q002:008	(18) 19	ilmestys	SG.ADE	ilmestyksellä
2q002:008	22b	,	PUNC	,␣
2q002:009	2q002:009	2q002:009	VERSE	2Ts␣2:9␣
2q002:009	1	tuo	DEM.SG.NOM	tuo
2q002:009	-	(,)	PUNC	,␣
2q002:009	1	joka	REL.SG.GEN	jonka␣
2q002:009	(3) 4	tulemus	SG.NOM	tulemus␣
2q002:009	2	tapahtua	ACT.PRES.3S	tapahtuu␣
2q002:009	(7) 8	saatana	SG.GEN	saatanan␣
2q002:009	6	vaikutus	DER.SG.ELA	vaikutuksesta␣
2q002:009	5	%case	LOC	
2q002:009	16	valhe	SG.GEN	valheen␣
2q002:009	10	kaikki	INDEF.SG.ADE	kaikella␣
2q002:009	11	voima	DER.SG.ADE	voimalla␣
2q002:009	9	%case	LOC	
2q002:009	12	ja	CNJ	ja␣
2q002:009	13	tunnus_teko	PL.ADE	tunnusteoilla␣
2q002:009	14	ja	CNJ	ja␣
2q002:009	15	ihme	ADJ.PL.ADE	ihmeillä␣
2q002:010	2q002:010	2q002:010	VERSE	2Ts␣2:10␣
2q002:010	1	ja	CNJ	ja␣
2q002:010	3	kaikki	INDEF.PL.ADE	kaikilla␣
2q002:010	2	%case	LOC	
2q002:010	5	vääryys	SG.GEN	vääryyden␣
2q002:010	4	viettelys	PL.ADE	viettelyksillä␣
2q002:010	6	ne	DEM.PL.ALL	niille
2q002:010	-	(,)	PUNC	,␣
2q002:010	6	joka	REL.PL.NOM	jotka␣
2q002:010	7a	joutua	ACT.PRES.3P	joutuvat␣
2q002:010	7a	kadotus	DER.SG.ILL	kadotukseen
2q002:010	7b	,	PUNC	,␣
2q002:010	8 9	sen_tähden	ADV	sentähden␣
2q002:010	14	ettei	NEGV.3P	etteivät␣
2q002:010	15	ottaa	ACT.PAST.PL	ottaneet␣
2q002:010	15	vastaan	POST	vastaan␣
2q002:010	(10) 11	rakkaus	DER.SG.PTV	rakkautta␣
2q002:010	(12) 13	totuus	SG.ILL	totuuteen
2q002:010	-	(,)	PUNC	,␣
2q002:010	(17) 18	voida	INF1.TRA.-3	voidaksensa␣
2q002:010	19a	%pers	3	
2q002:010	16	%case	TRA	
2q002:010	(17) 18	pelastua	DER.INF1.LAT	pelastua
