ac001:001	ac001:001	ac001:001	VERSE	Apt␣1:1␣
ac001:007	8	tietää	INF1.LAT	tietää␣
ac001:007	9	aika	PL.PTV	aikoja␣
ac001:007	10	ei	NEGV.3S.-CLITIC	eikä␣
ac001:007	11	hetki	PL.PTV	hetkiä
ac001:007	-	(,)	PUNC	,␣
ac001:007	12	joka	REL.PL.NOM	jotka␣
ac001:007	(13) 14	Isä	SG.NOM	Isä␣
ac001:007	18	oma	ADJ.SG.GEN	oman␣
ac001:007	(17) 19a	valta	NOM&SGGEN.-3	valtansa␣
ac001:007	pro%16	voima	DER.SG.ADE	voimalla␣
ac001:007	15	(olla)	COP.ACT.PRES.3S	on␣
ac001:007	15	asettaa	ACT.PCP2.PERF	asettanut
ac001:007	19b	,	PUNC	,␣
ac001:008	ac001:008	ac001:008	VERSE	Apt␣1:8␣
ac001:008	1	vaan	SUBORD	vaan
ac001:008	-	(,)	PUNC	,␣
ac001:008	-	(kun)	SUBORD	kun␣
ac001:008	6	Pyhä	ADJ.SG.NOM	Pyhä␣
ac001:008	(5) 7	Henki	SG.NOM	Henki␣
ac001:008	4	tulla	ACT.PRES.3S	tulee␣
ac001:008	9	te	PERS.PL.ILL	teihin
ac001:008	8	%case	LOC	
ac001:008	-	(,)	PUNC	,␣
ac001:008	-	(niin)	ADV.AD-A	niin␣
ac001:008	2	(te)	PERS.PL.NOM	te␣
ac001:008	2	saada	ACT.PRES.2P	saatte␣
ac001:008	3	voima	DER.SG.GEN	voiman
ac001:008	-	(,)	PUNC	,␣
ac001:008	10	ja	CNJ	ja␣
ac001:008	11	(te)	PERS.PL.NOM	te␣
ac001:008	tasp%11	tulla	ACT.PRES.2P	tulette␣
ac001:008	11	olla	COP.INF3.ILL	olemaan␣
ac001:008	12	minä	PERS.SG.GEN	minun␣
ac001:008	13	todistaja	DER.NOM&SGGEN.-1	todistajani␣
ac001:008	15	sekä	CNJ	sekä␣
ac001:008	16	Jerusalem	PR.SG.INE	Jerusalemissa␣
ac001:008	14	%case	LOC	
ac001:008	17a	että	SUBORD	että␣
ac001:008	19	koko	ADJ	koko␣
ac001:008	(20) 21	Juudea	PR.SG.INE	Juudeassa␣
ac001:008	18a	%case	LOC	
ac001:008	22	ja	CNJ	ja␣
ac001:008	23	Samaria	PR.SG.INE	Samariassa␣
ac001:008	24	ja	CNJ	ja␣
ac001:008	-	(aina)	ADV	aina␣
ac001:008	(27) 28a	maa	SG.GEN	maan␣
ac001:008	26	ääri	PL.ILL	ääriin␣
ac001:008	25	saakka	ADV	saakka
ac001:008	28b	"	PUNC.RIGHT	"
ac001:008	28b	.	PUNC	.␣
ac001:009	ac001:009	ac001:009	VERSE	Apt␣1:9␣
ac001:009	3	(kun)	SUBORD	Kun␣
ac001:009	(1)	-	UNTRANSLATED	
ac001:009	3	(hän)	PERS.SG.NOM	hän␣
ac001:009	3	(olla)	COP.ACT.PAST.3S	oli␣
ac001:009	2	tämä	DEM.SG.GEN	tämän␣
ac001:009	3	sanoa	ACT.PCP2.PERF	sanonut
ac001:009	-	(,)	PUNC	,␣
ac001:009	6	kohottaa	PSS.PAST	kohotettiin␣
ac001:009	6	(hän)	PERS.SG.ACC	hänet␣
ac001:009	6	ylös	ADV	ylös␣
ac001:009	5	he	PERS.PL.GEN	heidän␣
ac001:009	4	nähdä	ACT.INF2.MAN.-3	nähtensä
ac001:009	-	(,)	PUNC	,␣
ac001:009	7	ja	CNJ	ja␣
ac001:009	8	pilvi	SG.NOM	pilvi␣
ac001:009	9	viedä	ACT.PAST.3S	vei␣
ac001:009	10	hän	PERS.SG.ACC	hänet␣
ac001:009	9	pois	ADV	pois␣
ac001:009	14a	he	PERS.PL.GEN	heidän␣
ac001:009	(12) 13	näkyvissä	DER.ADV.-3	näkyvistään
ac001:009	11	%case	LOC	
ac001:009	14b	.	PUNC	.␣
ac001:010	ac001:010	ac001:010	VERSE	Apt␣1:10␣
ac001:010	1	ja	CNJ	Ja␣
ac001:010	2	kun	SUBORD	kun␣
ac001:010	3	(he)	PERS.PL.NOM	he␣
ac001:010	3	katsella	ACT.PAST.3P	katselivat␣
ac001:010	4	%tasp	PAST	
ac001:010	(6) 7	taivas	SG.ALL	taivaalle␣
ac001:010	5	%case	LOC	
ac001:010	9a	hän	PERS.SG.GEN	hänen␣
ac001:010	8	mennä	ACT.INF2.INE.-3	mennessään
ac001:010	9b	,	PUNC	,␣
ac001:010	10	niin	ADV.AD-A	niin␣
ac001:010	11	katso	INTJ	katso
ac001:010	-	(,)	PUNC	,␣
ac001:010	15	he	PERS.PL.GEN	heidän␣
ac001:010	14	tykönä	POST.-3	tykönänsä␣
ac001:010	14	seisoa	ACT.PAST.3S	seisoi␣
ac001:010	13	2	NUM.SG.NOM	kaksi␣
ac001:010	12	mies	SG.PTV	miestä␣
ac001:010	18a	valkea	ADJ.PL.INE	valkeissa␣
ac001:010	17	vaate	PL.INE	vaatteissa
ac001:010	16	%case	LOC	
ac001:010	18b	;	PUNC	;␣
ac001:011	ac001:011	ac001:011	VERSE	Apt␣1:11␣
ac001:011	2	ja	CNJ	ja␣
ac001:011	1	nämä	DEM.PL.NOM	nämä␣
ac001:011	3a	sanoa	ACT.PAST.3P	sanoivat
ac001:011	3b	:	PUNC	:␣
ac001:011	3b	"	PUNC.LEFT	"
ac001:011	5a	Galilea	PR.SG.GEN	Galilean␣
ac001:011	4	mies	PL.NOM	miehet
ac001:011	5b	,	PUNC	,␣
ac001:011	6	mikä	INT.REL.SG.PTV	mitä␣
ac001:011	7	(te)	PERS.PL.NOM	te␣
ac001:011	7	seisoa	ACT.PRES.2P	seisotte␣
ac001:011	-	(ja)	CNJ	ja␣
ac001:011	9	katsoa	ACT.PRES.2P	katsotte␣
ac001:011	(11) 12a	taivas	SG.ALL	taivaalle
ac001:011	10	%case	LOC	
ac001:011	-	(?)	PUNC	?␣
ac001:011	13	tämä	DEM.SG.NOM	Tämä␣
ac001:011	(14) 15	Jeesus	PR.SG.NOM	Jeesus
ac001:011	-	(,)	PUNC	,␣
ac001:011	16	joka	REL.INDEF.SG.NOM	joka␣
ac001:011	17	ottaa	PSS.PAST	otettiin␣
ac001:011	19	te	PERS.PL.ABL	teiltä␣
ac001:011	18	%case	LOC	
ac001:011	17	ylös	ADV	ylös␣
ac001:011	(21) 22	taivas	SG.ILL	taivaaseen
ac001:011	20	%case	LOC	
ac001:011	-	(,)	PUNC	,␣
ac001:011	24	(olla)	COP.ACT.PRES.3S	on␣
ac001:011	24	tulla	ACT.PCP1.FUTR	tuleva␣
ac001:011	pro%25	sama	INDEF.SG.ADE	samalla␣
ac001:011	26	tapa	SG.ADE	tavalla
ac001:011	-	(,)	PUNC	,␣
ac001:011	23	kuin	SUBORD	kuin␣
ac001:011	27	(te)	PERS.PL.NOM	te␣
ac001:011	27	nähdä	ACT.PAST.2P	näitte␣
ac001:011	28	hän	PERS.SG.GEN	hänen␣
ac001:011	(31) 32a	taivas	SG.ILL	taivaaseen␣
ac001:011	30	%case	LOC	
ac001:011	29	mennä	ACT.PCP1.REFR	menevän
ac001:011	32b	.	PUNC	.
ac001:011	32b	"	PUNC.RIGHT	"␣
ac001:012	ac001:012	ac001:012	VERSE	Apt␣1:12␣
ac001:012	1	silloin	ADV	Silloin␣
ac001:012	2	(he)	PERS.PL.NOM	he␣
ac001:012	2	palata	ACT.PAST.3P	palasivat␣
ac001:012	4	Jerusalem	PR.SG.ILL	Jerusalemiin␣
ac001:012	3	%case	LOC	
ac001:012	6	vuori	SG.ABL	vuorelta
ac001:012	5	%case	LOC	
ac001:012	-	(,)	PUNC	,␣
ac001:012	7	joka	REL.SG.PTV	jota␣
ac001:012	8	kutsua	PSS.PRES	kutsutaan␣
ac001:012	9a	Öljy_mäki	SG.TRA	Öljymäeksi␣
ac001:012	-	(ja)	CNJ	ja␣
ac001:012	10	joka	REL.INDEF.SG.NOM	joka␣
ac001:012	11	olla	COP.ACT.PRES.3S	on␣
ac001:012	12	lähellä	PREP	lähellä␣
ac001:012	13	Jerusalem	PR.SG.PTV	Jerusalemia
ac001:012	-	(,)	PUNC	,␣
ac001:012	14 16a	sapatin_matka	SG.GEN	sapatinmatkan␣
ac001:012	pro%15	päässä	DER.POST	päässä
ac001:012	16b	.	PUNC	.␣
ac001:013	ac001:013	ac001:013	VERSE	Apt␣1:13␣
ac001:013	1	ja	CNJ	Ja␣
ac001:013	2	kun	SUBORD	kun␣
ac001:013	3a	(he)	PERS.PL.NOM	he␣
ac001:013	3a	(olla)	COP.ACT.PAST.3P	olivat␣
ac001:013	3a	tulla	ACT.PCP2.PERF	tulleet␣
ac001:013	-	(kaupunki)	SG.ILL	kaupunkiin
ac001:013	3b	,	PUNC	,␣
ac001:013	7	mennä	ACT.PAST.3P	menivät␣
ac001:013	7	(he)	PERS.PL.NOM	he␣
ac001:013	5	se	DEM.SG.ILL	siihen␣
ac001:013	6	ylä_sali	SG.ILL	yläsaliin
ac001:013	4	%case	LOC	
ac001:013	-	(,)	PUNC	,␣
ac001:013	8	joka	REL.SG.INE	jossa␣
ac001:013	10a	(he)	PERS.PL.NOM	he␣
ac001:013	pro%9	tavallinen	DER.ADJ.MAN	tavallisesti␣
ac001:013	10a	oleskella	ACT.PAST.3P	oleskelivat
ac001:013	-	(:)	PUNC	:␣
ac001:013	(12)	-	UNTRANSLATED	
ac001:013	(11) 13	Pietari	PR.SG.NOM	Pietari␣
ac001:013	14	ja	CNJ	ja␣
ac001:013	15	Johannes	PR.SG.NOM	Johannes␣
ac001:013	16	ja	CNJ	ja␣
ac001:013	17	Jaakob	PR.SG.NOM	Jaakob␣
ac001:013	18	ja	CNJ	ja␣
ac001:013	19a	Andreas	PR.SG.NOM	Andreas
ac001:013	19b	,	PUNC	,␣
ac001:013	20	Filippus	PR.SG.NOM	Filippus␣
ac001:013	21	ja	CNJ	ja␣
ac001:013	22a	Tuomas	PR.SG.NOM	Tuomas
ac001:013	22b	,	PUNC	,␣
ac001:013	23	Bartolomeus	PR.SG.NOM	Bartolomeus␣
ac001:013	24	ja	CNJ	ja␣
ac001:013	25a	Matteus	PR.SG.NOM	Matteus
ac001:013	25b	,	PUNC	,␣
ac001:013	26	Jaakob	PR.SG.NOM	Jaakob␣
ac001:013	27	Alfeus	PR.SG.GEN	Alfeuksen␣
ac001:013	-	(poika)	SG.NOM	poika␣
ac001:013	28	ja	CNJ	ja␣
ac001:013	29	Simon	PR.SG.NOM	Simon
ac001:013	-	(,)	PUNC	,␣
ac001:013	(30) 31	kiivailija	DER.SG.NOM	kiivailija
ac001:013	-	(,)	PUNC	,␣
ac001:013	32	ja	CNJ	ja␣
ac001:013	33	Juudas	PR.SG.NOM	Juudas␣
ac001:013	34a	Jaakob	PR.SG.GEN	Jaakobin␣
ac001:013	-	(poika)	SG.NOM	poika
ac001:013	34b	.	PUNC	.␣
ac001:014	ac001:014	ac001:014	VERSE	Apt␣1:14␣
ac001:014	1	nämä	DEM.PL.NOM	Nämä␣
ac001:014	2	kaikki	INDEF.SG.NOM	kaikki␣
ac001:014	4	pysyä	ACT.PAST.3P	pysyivät␣
ac001:014	3	%tasp	PAST	
ac001:014	5	yksi_mielisesti	DER.ADV.POS	yksimielisesti␣
ac001:014	(6) 7	rukous	SG.INE	rukouksessa␣
ac001:014	9	vaimo	PL.GEN	vaimojen␣
ac001:014	8	kanssa	POST	kanssa␣
ac001:014	10	ja	CNJ	ja␣
ac001:014	11	Maria	PR.SG.GEN	Marian
ac001:014	-	(,)	PUNC	,␣
ac001:014	(14) 15	Jeesus	PR.SG.GEN	Jeesuksen␣
ac001:014	(12) 13	äiti	SG.GEN	äidin
ac001:014	-	(,)	PUNC	,␣
ac001:014	-	(kanssa)	POST	kanssa␣
ac001:014	16	ja	CNJ	ja␣
ac001:014	pro%19a	Jeesus	PR.SG.GEN	Jeesuksen␣
ac001:014	19a	%pers	?	
ac001:014	(17) 18	veli	PL.GEN	veljien␣
ac001:014	-	(kanssa)	POST	kanssa
ac001:014	19b	.	PUNC	.␣
ac001:015	ac001:015	ac001:015	VERSE	Apt␣1:15␣
ac001:015	1	ja	CNJ	Ja␣
ac001:015	5	ne	DEM.PL.ESS	niinä␣
ac001:015	(3) 4	päivä	PL.ESS	päivinä␣
ac001:015	2	%case	ESS	
ac001:015	7	Pietari	PR.SG.NOM	Pietari␣
ac001:015	6	nousta	ACT.PAST.3S	nousi␣
ac001:015	(10) 11	veli	PL.GEN	veljien␣
ac001:015	9	keskellä	PREP	keskellä
ac001:015	8	%case	LOC	
ac001:015	-	(,)	PUNC	,␣
ac001:015	pro%14	kun	SUBORD	kun␣
ac001:015	13	olla	COP.ACT.PAST.3S	oli␣
ac001:015	15	väki	SG.PTV	väkeä␣
ac001:015	(18) 19	koolla	ADV	koolla␣
ac001:015	17	%case	LOC	
ac001:015	20	noin=suunnilleen	AD-A	noin␣
ac001:015	21 22a	100	NUM.SG.NOM	sata␣
ac001:015	21 22a	120	NUM.SG.NOM	kaksikymmentä␣
ac001:015	16	henki	SG.PTV	henkeä
ac001:015	-	(,)	PUNC	,␣
ac001:015	-	(ja)	CNJ	ja␣
ac001:015	12a	sanoa	ACT.PAST.3S	sanoi
ac001:015	22b	:	PUNC	:␣
ac001:016	ac001:016	ac001:016	VERSE	Apt␣1:16␣
ac001:016	-	(")	PUNC.LEFT	"
ac001:016	1	mies	PL.NOM	Miehet
ac001:016	-	(,)	PUNC	,␣
ac001:016	2a	veli	PL.NOM	veljet
ac001:016	2b	,	PUNC	,␣
ac001:016	5	se	DEM.SG.GEN	sen␣
ac001:016	6	raamatun_sana	SG.GEN	raamatunsanan␣
ac001:016	3	pitää	ACT.PAST.3S	piti␣
ac001:016	4	käydä	ACT.INF3.INS	käymän␣
ac001:016	4	toteen	DER.ADV.POS	toteen
ac001:016	-	(,)	PUNC	,␣
ac001:016	7	joka	REL.SG.GEN	jonka␣
ac001:016	(11) 12	Pyhä	ADJ.SG.NOM	Pyhä␣
ac001:016	10 (9)	Henki	SG.NOM	Henki␣
ac001:016	8	(olla)	COP.ACT.PRES.3S	on␣
ac001:016	15	Daavid	PR.SG.GEN	Daavidin␣
ac001:016	14	suu	SG.GEN	suun␣
ac001:016	13	kautta	PREP	kautta␣
ac001:016	8	edeltä	PREP	edeltä␣
ac001:016	8	puhua	ACT.PCP2.PERF	puhunut␣
ac001:016	17	Juudas	PR.SG.ELA	Juudaasta
ac001:016	16	%case	LOC	
ac001:016	-	(,)	PUNC	,␣
ac001:016	18	joka	REL.INDEF.SG.NOM	joka␣
ac001:016	19	ruveta	ACT.PAST.3S	rupesi␣
ac001:016	21	ne	DEM.PL.GEN	niiden␣
ac001:016	20	opas	SG.TRA	oppaaksi
ac001:016	-	(,)	PUNC	,␣
ac001:016	21	joka	REL.PL.NOM	jotka␣
ac001:016	22	ottaa	ACT.PAST.3P	ottivat␣
ac001:016	22	kiinni	ADV	kiinni␣
ac001:016	23a	Jeesus	PR.SG.GEN	Jeesuksen
ac001:016	23b	.	PUNC	.␣
ac001:017	ac001:017	ac001:017	VERSE	Apt␣1:17␣
ac001:017	1	sillä	SUBORD	Sillä␣
ac001:017	4	(hän)	PERS.SG.NOM	hän␣
ac001:017	4	olla	COP.ACT.PAST.3S	oli␣
ac001:017	6	me	PERS.PL.GEN	meidän␣
ac001:017	5	joukossa	DER.POST.-1	joukkoomme␣
ac001:017	3	lukea	PSS.PCP2.PERF	luettu␣
ac001:017	7	ja	CNJ	ja␣
ac001:017	8	(olla)	COP.ACT.PAST.3S	oli␣
ac001:017	8	saada	ACT.PCP2.PERF	saanut␣
ac001:017	10 (9)	osa	SG.ALL.-3	osalleen␣
ac001:017	13a	tämä	DEM.SG.GEN	tämän␣
ac001:017	(11) 12	virka	SG.GEN	viran
ac001:017	13b	.	PUNC	.␣
ac001:018	ac001:018	ac001:018	VERSE	Apt␣1:18␣
ac001:018	1	hän	PERS.SG.NOM	Hän␣
ac001:018	(2) (3)	-	UNTRANSLATED	
ac001:018	4	hankkia	ACT.PAST.3S	hankki␣
ac001:018	4	itse	REFL.SG.ALL.-3	itsellensä␣
ac001:018	5	pelto	SG.GEN	pellon␣
ac001:018	(8) 9	väärin_teko	NOM&SGGEN.-3	väärintekonsa␣
ac001:018	7	palkka	SG.ADE	palkalla
ac001:018	6	%case	LOC	
ac001:018	-	(,)	PUNC	,␣
ac001:018	10	ja	CNJ	ja␣
ac001:018	13	(hän)	PERS.SG.NOM	hän␣
ac001:018	11 12	suistua	ACT.PAST.3S	suistui␣
ac001:018	11 12	alas	ADV	alas␣
ac001:018	-	(ja)	CNJ	ja␣
ac001:018	13	pakahtua	ACT.PAST.3S	pakahtui␣
ac001:018	14	keskeltä	PREP	keskeltä
ac001:018	-	(,)	PUNC	,␣
ac001:018	15	niin	ADV.AD-A	niin␣
ac001:018	-	(että)	SUBORD	että␣
ac001:018	17	kaikki	INDEF.SG.NOM	kaikki␣
ac001:018	20a	hän	PERS.SG.GEN	hänen␣
ac001:018	(18) 19	sisälmys	NOM&SGGEN.-3	sisälmyksensä␣
ac001:018	16	valua	ACT.PAST.3P	valuivat␣
ac001:018	16	ulos	ADV	ulos
ac001:018	20b	.	PUNC	.␣
ac001:019	ac001:019	ac001:019	VERSE	Apt␣1:19␣
ac001:019	1	ja	CNJ	Ja␣
ac001:019	3	(se)	DEM.SG.NOM	se␣
ac001:019	3	tulla	ACT.PAST.3S	tuli␣
ac001:019	4	kaikki	INDEF.PL.GEN	kaikkien␣
ac001:019	7a	Jerusalem	PR.SG.GEN	Jerusalemin␣
ac001:019	(5) 6	asukas	PL.GEN	asukasten␣
ac001:019	2	tieto	SG.ILL	tietoon
ac001:019	7b	;	PUNC	;␣
ac001:019	8	ja	CNJ	ja␣
ac001:019	8	niin	ADV.AD-A	niin␣
ac001:019	12	se	DEM.SG.PTV	sitä␣
ac001:019	(10) 11	pelto	SG.PTV	peltoa␣
ac001:019	9	kutsua	PSS.PRES	kutsutaan␣
ac001:019	16	he	PERS.PL.GEN	heidän␣
ac001:019	(13) 15	kieli	SG.ADE.-3	kielellään␣
ac001:019	14	%case	LOC	
ac001:019	17a	Akeldama	PR.SG.TRA	Akeldamaksi
ac001:019	17b	,	PUNC	,␣
ac001:019	18	se	DEM.SG.NOM	se␣
ac001:019	19	olla	COP.ACT.PRES.3S	on
ac001:019	-	(:)	PUNC	:␣
ac001:019	20 21a	Veri_pelto	SG.TRA	Veripelloksi
ac001:019	21b	.	PUNC	.␣
ac001:020	ac001:020	ac001:020	VERSE	Apt␣1:20␣
ac001:020	2	sillä	SUBORD	Sillä␣
ac001:020	5a	psalmi	PL.GEN	psalmien␣
ac001:020	(3) 4	kirja	SG.INE	kirjassa␣
ac001:020	1	(olla)	COP.ACT.PRES.3S	on␣
ac001:020	1	kirjoittaa:kirjoitettu	PSS.PCP2.SG.ESS	kirjoitettuna
ac001:020	5b	:	PUNC	:␣
ac001:020	5b	'	PUNC.LEFT	'
ac001:020	6	tulla	ACT.IMP.3S	Tulkoon␣
