hb001:001	hb001:001	hb001:001	VERSE	Heb␣1:1␣
hb001:005	3	(hän)	PERS.SG.NOM	hän␣
hb001:005	4	koskaan	ADV	koskaan␣
hb001:005	3	(olla)	COP.ACT.PRES.3S	on␣
hb001:005	3	sanoa	ACT.PCP2.PERF	sanonut
hb001:005	6b	:	PUNC	:␣
hb001:005	6b	"	PUNC.LEFT	"
hb001:005	10a	sinä	PERS.SG.NOM	Sinä␣
hb001:005	9	olla	COP.ACT.PRES.2S	olet␣
hb001:005	8	minä	PERS.SG.GEN	minun␣
hb001:005	7	Poika	NOM&SGGEN.-1	Poikani
hb001:005	10b	,	PUNC	,␣
hb001:005	12	tämä	DEM.SG.ESS	tänä␣
hb001:005	12	päivä	SG.ESS	päivänä␣
hb001:005	11	minä	PERS.SG.NOM	minä␣
hb001:005	14a	sinä	PERS.SG.ACC	sinut␣
hb001:005	13	synnyttää	DER.ACT.PAST.1S	synnytin
hb001:005	14b	"	PUNC.RIGHT	"
hb001:005	14b	;	PUNC	;␣
hb001:005	15	ja	CNJ	ja␣
hb001:005	16a	taas	ADV	taas
hb001:005	16b	:	PUNC	:␣
hb001:005	16b	"	PUNC.LEFT	"
hb001:005	17	minä	PERS.SG.NOM	Minä␣
hb001:005	18	(olla)	COP.ACT.PRES.1S	olen␣
hb001:005	18	olla	COP.ACT.PCP1.FUTR	oleva␣
hb001:005	19	hän	PERS.SG.GEN	hänen␣
hb001:005	21a	Isä	NOM&SGGEN.-3	Isänsä
hb001:005	20	%case	NOM.GEN	
hb001:005	21b	,	PUNC	,␣
hb001:005	22	ja	CNJ	ja␣
hb001:005	23	hän	PERS.SG.NOM	hän␣
hb001:005	24	(olla)	COP.ACT.PRES.3S	on␣
hb001:005	24	olla	COP.ACT.PCP1.FUTR	oleva␣
hb001:005	25	minä	PERS.SG.GEN	minun␣
hb001:005	27a	Poika	NOM&SGGEN.-1	Poikani
hb001:005	26	%case	NOM.GEN	
hb001:005	-	(")	PUNC.RIGHT	"
hb001:005	-	(?)	PUNC	?␣
hb001:006	hb001:006	hb001:006	VERSE	Heb␣1:6␣
hb001:006	2	ja	CNJ	Ja␣
hb001:006	-	(se)	DEM.SG.ELA	siitä
hb001:006	-	(,)	PUNC	,␣
hb001:006	1	kun	SUBORD	kun␣
hb001:006	4	(hän)	PERS.SG.NOM	hän␣
hb001:006	3	jälleen	ADV	jälleen␣
hb001:006	4	tuoda	ACT.PRES.3S	tuo␣
hb001:006	(5) 6	esikoinen	NOM&SGGEN.-3	esikoisensa␣
hb001:006	(8) 9a	maailma	SG.ILL	maailmaan
hb001:006	7	%case	LOC	
hb001:006	-	(,)	PUNC	,␣
hb001:006	10a	(hän)	PERS.SG.NOM	hän␣
hb001:006	10a	sanoa	ACT.PRES.3S	sanoo
hb001:006	10b	:	PUNC	:␣
hb001:006	10b	"	PUNC.LEFT	"
hb001:006	11	ja	CNJ	Ja␣
hb001:006	12	kumartaa	ACT.IMP.3P	kumartakoot␣
hb001:006	13	hän	PERS.SG.PTV	häntä␣
hb001:006	14	kaikki	INDEF.SG.NOM	kaikki␣
hb001:006	16a	Jumala	SG.GEN	Jumalan␣
hb001:006	15	enkeli	PL.NOM	enkelit
hb001:006	16b	"	PUNC.RIGHT	"
hb001:006	16b	.	PUNC	.␣
hb001:007	hb001:007	hb001:007	VERSE	Heb␣1:7␣
hb001:007	1	ja	CNJ	Ja␣
hb001:007	(4) 5	enkeli	PL.ELA	enkeleistä␣
hb001:007	(3)	-	UNTRANSLATED	
hb001:007	2	%case	LOC	
hb001:007	6a	(hän)	PERS.SG.NOM	hän␣
hb001:007	6a	sanoa	ACT.PRES.3S	sanoo
hb001:007	6b	:	PUNC	:␣
hb001:007	6b	"	PUNC.LEFT	"
hb001:007	7	hän	PERS.SG.NOM	Hän␣
hb001:007	8	tehdä	ACT.PRES.3S	tekee␣
hb001:007	10 (9)	enkeli	NOM&SGGEN.-3	enkelinsä␣
hb001:007	11	%pers	3	
hb001:007	12	tuuli	PL.TRA	tuuliksi␣
hb001:007	13	ja	CNJ	ja␣
hb001:007	(14) 15	palvelija	DER.NOM&SGGEN.-3	palvelijansa␣
hb001:007	16	%pers	3	
hb001:007	17	tuli	SG.GEN	tulen␣
hb001:007	18a	liekki	SG.TRA	liekiksi
hb001:007	18b	"	PUNC.RIGHT	"
hb001:007	18b	;	PUNC	;␣
hb001:008	hb001:008	hb001:008	VERSE	Heb␣1:8␣
hb001:008	2	mutta	CNJ	mutta␣
hb001:008	(3) 4a	Poika	SG.ELA	Pojasta
hb001:008	1	%case	LOC	
hb001:008	-	(:)	PUNC	:␣
hb001:008	-	(")	PUNC.LEFT	"
hb001:008	(8) 9	Jumala	SG.NOM	Jumala
hb001:008	-	(,)	PUNC	,␣
hb001:008	7	sinä	PERS.SG.GEN	sinun␣
hb001:008	(5) 6	valta_istuin	NOM&SGGEN.-2	valtaistuimesi␣
hb001:008	-	(pysyä)	ACT.PRES.3S	pysyy␣
hb001:008	(11) 12	aina	ADV	aina␣
hb001:008	-	(ja)	CNJ	ja␣
hb001:008	(13) 14a	iankaikkisesti	DER.ADV.POS	iankaikkisesti
hb001:008	10	%case	MAN	
hb001:008	14b	,	PUNC	,␣
hb001:008	15	ja	CNJ	ja␣
hb001:008	23a	sinä	PERS.SG.GEN	sinun␣
hb001:008	(21) 22	valta_kunta	NOM&SGGEN.-2	valtakuntasi␣
hb001:008	20	valtikka	SG.NOM	valtikka␣
hb001:008	-	(olla)	COP.ACT.PRES.3S	on␣
hb001:008	(18) 19	oikeus	DER.SG.GEN	oikeuden␣
hb001:008	(16) 17	valtikka	SG.NOM	valtikka
hb001:008	23b	.	PUNC	.␣
hb001:009	hb001:009	hb001:009	VERSE	Heb␣1:9␣
hb001:009	1	(sinä)	PERS.SG.NOM	Sinä␣
hb001:009	1	rakastaa	ACT.PAST.2S	rakastit␣
hb001:009	2	vanhurskaus	DER.SG.PTV	vanhurskautta␣
hb001:009	3	ja	CNJ	ja␣
hb001:009	4	vihata	ACT.PAST.2S	vihasit␣
hb001:009	5a	laittomuus	DER.SG.PTV	laittomuutta
hb001:009	5b	;	PUNC	;␣
hb001:009	6 7	sen_tähden	ADV	sentähden␣
hb001:009	8	(olla)	COP.ACT.PRES.3S	on␣
hb001:009	(10) 11	Jumala	SG.NOM	Jumala
hb001:009	-	(,)	PUNC	,␣
hb001:009	14	sinä	PERS.SG.GEN	sinun␣
hb001:009	(12) 13	Jumala	NOM&SGGEN.-2	Jumalasi
hb001:009	-	(,)	PUNC	,␣
hb001:009	8	voidella	ACT.PCP2.PERF	voidellut␣
hb001:009	9	sinä	PERS.SG.PTV	sinua␣
hb001:009	15 16	ilo_öljy	SG.ADE	iloöljyllä
hb001:009	-	(,)	PUNC	,␣
hb001:009	17	enemmän	ADV	enemmän␣
hb001:009	17	kuin	SUBORD	kuin␣
hb001:009	20a	sinä	PERS.SG.GEN	sinun␣
hb001:009	(18) 19	osa_veli	PL.PTV.-2	osaveljiäsi
hb001:009	20b	.	PUNC	.
hb001:009	20b	"	PUNC.RIGHT	"␣
hb001:010	hb001:010	hb001:010	VERSE	Heb␣1:10␣
hb001:010	1a	ja	CNJ	Ja
hb001:010	1b	:	PUNC	:␣
hb001:010	1b	"	PUNC.LEFT	"
hb001:010	2	sinä	PERS.SG.NOM	Sinä
hb001:010	-	(,)	PUNC	,␣
hb001:010	5a	Herra	SG.NOM	Herra
hb001:010	-	(,)	PUNC	,␣
hb001:010	8a	(olla)	COP.ACT.PRES.2S	olet␣
hb001:010	4a	alku	SG.INE	alussa␣
hb001:010	3	%case	LOC	
hb001:010	(6) 7	maa	SG.GEN	maan␣
hb001:010	8a	perustaa	ACT.PCP2.PERF	perustanut
hb001:010	8b	,	PUNC	,␣
hb001:010	9	ja	CNJ	ja␣
hb001:010	(15) 16a	taivas	PL.NOM	taivaat␣
hb001:010	14	olla	COP.ACT.PRES.3P	ovat␣
hb001:010	13	sinä	PERS.SG.GEN	sinun␣
hb001:010	(11) 12	käsi	PL.GEN.-2	kättesi␣
hb001:010	10	teko	PL.PTV	tekoja
hb001:010	16b	;	PUNC	;␣
hb001:011	hb001:011	hb001:011	VERSE	Heb␣1:11␣
hb001:011	1	ne	DEM.PL.NOM	ne␣
hb001:011	2a	kadota	ACT.PRES.3P	katoavat
hb001:011	2b	,	PUNC	,␣
hb001:011	4	mutta	CNJ	mutta␣
hb001:011	3	sinä	PERS.SG.NOM	sinä␣
hb001:011	5a	pysyä	ACT.PRES.2S	pysyt
hb001:011	5b	,	PUNC	,␣
hb001:011	6	ja	CNJ	ja␣
hb001:011	10a	(ne)	DEM.PL.NOM	ne␣
hb001:011	10a	vanheta	ACT.PRES.3P	vanhenevat␣
hb001:011	7	kaikki	INDEF.SG.NOM	kaikki␣
hb001:011	8	niin_kuin	SUBORD	niinkuin␣
hb001:011	9	vaate	SG.NOM	vaate
hb001:011	10b	,	PUNC	,␣
hb001:012	hb001:012	hb001:012	VERSE	Heb␣1:12␣
hb001:012	1	ja	CNJ	ja␣
hb001:012	2	niin_kuin	SUBORD	niinkuin␣
hb001:012	3	vaippa	SG.GEN	vaipan␣
hb001:012	4	(sinä)	PERS.SG.NOM	sinä␣
hb001:012	5a	ne	DEM.PL.NOM	ne␣
hb001:012	4	kääriä	ACT.PRES.2S	käärit
hb001:012	5b	,	PUNC	,␣
hb001:012	6	niin_kuin	SUBORD	niinkuin␣
hb001:012	7	vaate	SG.GEN	vaatteen
hb001:012	-	(,)	PUNC	,␣
hb001:012	8	ja	CNJ	ja␣
hb001:012	9a	(ne)	DEM.PL.NOM	ne␣
hb001:012	9a	muuttua	ACT.PRES.3P	muuttuvat
hb001:012	9b	;	PUNC	;␣
hb001:012	11	mutta	CNJ	mutta␣
hb001:012	10	sinä	PERS.SG.NOM	sinä␣
hb001:012	14	olla	COP.ACT.PRES.2S	olet␣
hb001:012	(12) 13	sama	INDEF.SG.NOM	sama
hb001:012	-	(,)	PUNC	,␣
hb001:012	19	ei	NEGV.3P.-CLITIC	eivätkä␣
hb001:012	15	%clitic	kA	
hb001:012	18	sinä	PERS.SG.GEN	sinun␣
hb001:012	(16) 17	vuosi	NOM&SGGEN.-2	vuotesi␣
hb001:012	20a	loppua	ACT.PRES.NEG	lopu
hb001:012	20b	"	PUNC.RIGHT	"
hb001:012	20b	.	PUNC	.␣
hb001:013	hb001:013	hb001:013	VERSE	Heb␣1:13␣
hb001:013	2	kuka	INT.SG.ALL	Kenelle␣
hb001:013	1	%case	LOC	
hb001:013	(3)	-	UNTRANSLATED	
hb001:013	(4) 5	enkeli	PL.ELA	enkeleistä␣
hb001:013	6	(hän)	PERS.SG.NOM	hän␣
hb001:013	7a	koskaan	ADV	koskaan␣
hb001:013	6	(olla)	COP.ACT.PRES.3S	on␣
hb001:013	6	sanoa	ACT.PCP2.PERF	sanonut
hb001:013	7b	:	PUNC	:␣
hb001:013	7b	"	PUNC.LEFT	"
hb001:013	8	istua	ACT.IMP.2S	Istu␣
hb001:013	11a	minä	PERS.SG.GEN	minun␣
hb001:013	10	oikea	ADJ.SG.ALL	oikealle␣
hb001:013	9	%case	LOC	
hb001:013	9	puolella	DER.POST.-1	puolelleni
hb001:013	11b	,	PUNC	,␣
hb001:013	12	kunnes	ADV	kunnes␣
hb001:013	14	(minä)	PERS.SG.NOM	minä␣
hb001:013	14	panna	ACT.PRES.1S	panen␣
hb001:013	13	%modus	IND	
hb001:013	17	sinä	PERS.SG.GEN	sinun␣
hb001:013	(15) 16	vihollinen	NOM&SGGEN.-2	vihollisesi␣
hb001:013	21a	sinä	PERS.SG.GEN	sinun␣
hb001:013	(19) 20	jalka	PL.GEN.-2	jalkojesi␣
hb001:013	18	astin_lauta	SG.TRA	astinlaudaksi
hb001:013	-	(")	PUNC.RIGHT	"
hb001:013	-	(?)	PUNC	?␣
hb001:014	hb001:014	hb001:014	VERSE	Heb␣1:14␣
hb001:014	1	ei	NEGV.3P.-CLITIC	Eivätkö␣
hb001:014	3	(he)	PERS.PL.NOM	he␣
hb001:014	2	kaikki	INDEF.SG.NOM	kaikki␣
hb001:014	3	olla	COP.ACT.PRES.NEG	ole␣
hb001:014	4	palveleva	ADJ.PL.PTV	palvelevia␣
hb001:014	5	henki	PL.PTV	henkiä
hb001:014	-	(,)	PUNC	,␣
hb001:014	7	palvelus	SG.ILL	palvelukseen␣
hb001:014	6	%case	LOC	
hb001:014	8	lähettää:lähetetty	PSS.PCP2.PL.PTV	lähetettyjä␣
hb001:014	10	ne	DEM.PL.PTV	niitä␣
hb001:014	9	varten	POST	varten
hb001:014	-	(,)	PUNC	,␣
hb001:014	10	joka	REL.PL.NOM	jotka␣
hb001:014	11	saada	ACT.PRES.3P	saavat␣
hb001:014	13a	autuus	SG.GEN	autuuden␣
hb001:014	12	periä	INF1.LAT	periä
hb001:014	-	(?)	PUNC	?␣
hb002:001	hb002:001	hb002:001	VERSE	Heb␣2:1␣
hb002:001	1 2	sen_tähden	ADV	Sentähden␣
hb002:001	3	tulla	ACT.PRES.3S	tulee␣
hb002:001	6	me	PERS.PL.GEN	meidän␣
hb002:001	4	se	DEM.SG.PTV	sitä␣
hb002:001	4	tarkasti	DER.ADV.CMP	tarkemmin␣
hb002:001	5	ottaa	INF1.LAT	ottaa␣
hb002:001	5	vaari	DER.ADV	vaari␣
hb002:001	7	se	DEM.SG.ELA	siitä
hb002:001	-	(,)	PUNC	,␣
hb002:001	7	mikä	INT.REL.SG.PTV	mitä␣
hb002:001	8a	(olla)	COP.ACT.PRES.1P	olemme␣
hb002:001	8a	kuulla	ACT.PCP2.PERF	kuulleet
hb002:001	8b	,	PUNC	,␣
hb002:001	9	ettei	NEGV.1P	ettemme␣
hb002:001	9	vain	ADV	vain␣
hb002:001	10a	kulkeutua	ACT.COND.NEG	kulkeutuisi␣
hb002:001	-	(se)	DEM.SG.GEN	sen␣
hb002:001	10a	ohitse	PREP	ohitse
hb002:001	10b	.	PUNC	.␣
hb002:002	hb002:002	hb002:002	VERSE	Heb␣2:2␣
hb002:002	2	sillä	SUBORD	Sillä␣
hb002:002	1	jos	SUBORD	jos␣
hb002:002	5	enkeli	PL.GEN	enkelien␣
hb002:002	4	kautta	PREP	kautta␣
hb002:002	6	puhua:puhuttu	PSS.PCP2.SG.NOM	puhuttu␣
hb002:002	(3) 7	sana	SG.NOM	sana␣
hb002:002	8	pysyä	ACT.PAST.3S	pysyi␣
hb002:002	9	luja	ADJ.SG.ESS	lujana
hb002:002	-	(,)	PUNC	,␣
hb002:002	10	ja	CNJ	ja␣
hb002:002	11	jokainen	INDEF.SG.NOM	jokainen␣
hb002:002	12	rikkomus	SG.NOM	rikkomus␣
hb002:002	13	ja	CNJ	ja␣
hb002:002	14	tottelemattomuus	DER.SG.NOM	tottelemattomuus␣
hb002:002	15	saada	ACT.PAST.3S	sai␣
hb002:002	16	oikeuden_mukainen	ADJ.SG.GEN	oikeudenmukaisen␣
hb002:002	17a	palkka	NOM&SGGEN.-3	palkkansa
hb002:002	17b	,	PUNC	,␣
hb002:003	hb002:003	hb002:003	VERSE	Heb␣2:3␣
hb002:003	1	kuinka	ADV	kuinka␣
hb002:003	2	me	PERS.PL.NOM	me␣
hb002:003	tasp%3	voida	ACT.PRES.1P	voimme␣
hb002:003	3	päästä	INF1.LAT	päästä␣
hb002:003	3	pako	SG.ILL	pakoon
hb002:003	-	(,)	PUNC	,␣
hb002:003	5	(jos)	SUBORD	jos␣
hb002:003	5	ei	NEGV.1P	emme␣
hb002:003	5	välittää	ACT.PRES.NEG	välitä␣
hb002:003	4	tuo	DEM.SG.ELA	tuosta␣
hb002:003	4	niin	ADV.AD-A	niin␣
hb002:003	4	suuri	ADJ.SG.ELA	suuresta␣
hb002:003	6a	pelastus	DER.SG.ELA	pelastuksesta
hb002:003	6b	,	PUNC	,␣
hb002:003	7	joka	REL.SG.GEN	jonka␣
hb002:003	(12) 13	Herra	SG.NOM	Herra␣
hb002:003	11	%case	NOM	
hb002:003	8	alkuaan	DER.ADV.-3	alkuaan␣
hb002:003	(9)	-	UNTRANSLATED	
hb002:003	10	julistaa	ACT.PAST.3S	julisti␣
hb002:003	-	(ja)	CNJ	ja␣
hb002:003	-	(joka)	REL.INDEF.SG.NOM	joka␣
hb002:003	15	ne	DEM.PL.GEN	niiden␣
hb002:003	19a	vahvistaa:vahvistama	PCPA.SG.ESS	vahvistamana
hb002:003	-	(,)	PUNC	,␣
hb002:003	15	joka	REL.PL.NOM	jotka␣
hb002:003	16	(olla)	COP.ACT.PAST.3P	olivat␣
hb002:003	-	(se)	DEM.SG.GEN	sen␣
hb002:003	16	kuulla	ACT.PCP2.PERF	kuulleet
hb002:003	14	%case	NOM	
hb002:003	-	(,)	PUNC	,␣
hb002:003	pro%17	saattaa	PSS.PAST	saatettiin␣
hb002:003	18	me	PERS.PL.ALL	meille
hb002:003	19b	,	PUNC	,␣
hb002:004	hb002:004	hb002:004	VERSE	Heb␣2:4␣
hb002:004	1	(kun)	SUBORD	kun␣
hb002:004	(2) 3	Jumala	SG.NOM	Jumala␣
hb002:004	1	yhdessä	ADV	yhdessä␣
hb002:004	-	(he)	PERS.PL.GEN	heidän␣
hb002:004	-	(kanssa)	POST.-3	kanssaan␣
hb002:004	1	todistaa	ACT.PAST.3S	todisti␣
hb002:004	4	tunnus_merkki	PL.ADE	tunnusmerkeillä␣
hb002:004	5 6	ja	CNJ	ja␣
hb002:004	7	ihme	ADJ.PL.ADE	ihmeillä␣
hb002:004	8	ja	CNJ	ja␣
hb002:004	9	moninainen	ADJ.PL.ADE	moninaisilla␣
hb002:004	10	väkevä	ADJ.PL.ADE	väkevillä␣
hb002:004	10	teko	PL.ADE	teoilla␣
hb002:004	11	ja	CNJ	ja␣
hb002:004	14	jakaa	INF3.ADE	jakamalla␣
hb002:004	13	Pyhä	ADJ.SG.PTV	Pyhää␣
hb002:004	12	Henki	SG.PTV	Henkeä␣
hb002:004	(16) 18a	tahto	NOM&SGGEN.-3	tahtonsa␣
hb002:004	17	%pers	3	
hb002:004	15	mukaan	POST	mukaan
hb002:004	-	(?)	PUNC	?␣
hb002:005	hb002:005	hb002:005	VERSE	Heb␣2:5␣
hb002:005	2	sillä	SUBORD	Sillä␣
hb002:005	3	enkeli	PL.GEN	enkelien␣
hb002:005	4	alle	PREP	alle␣
hb002:005	4	(hän)	PERS.SG.NOM	hän␣
hb002:005	1	ei	NEGV.3S	ei␣
hb002:005	4	alistaa	ACT.PAST.SG	alistanut␣
hb002:005	(7) 8a	tuleva	ADJ.SG.PTV	tulevaa␣
hb002:005	(5) 6	maailma	SG.PTV	maailmaa
hb002:005	8b	,	PUNC	,␣
hb002:005	10	joka	REL.SG.ELA	josta␣
hb002:005	9	%case	LOC	
hb002:005	11a	(me)	PERS.PL.NOM	me␣
hb002:005	11a	puhua	ACT.PRES.1P	puhumme
hb002:005	11b	.	PUNC	.␣
hb002:006	hb002:006	hb002:006	VERSE	Heb␣2:6␣
hb002:006	2	vaan	SUBORD	Vaan␣
hb002:006	4	joku	INDEF.SG.NOM	joku␣
hb002:006	1	(olla)	COP.ACT.PRES.3S	on␣
hb002:006	3	jokin	INDEF.SG.INE	jossakin␣
hb002:006	3	(paikka)	SG.INE	paikassa␣
hb002:006	1	todistaa	ACT.PCP2.PERF	todistanut
hb002:006	-	(,)	PUNC	,␣
hb002:006	5a	sanoa	ACT.INF2.MAN	sanoen
hb002:006	5b	:	PUNC	:␣
hb002:006	5b	"	PUNC.LEFT	"
hb002:006	6	mikä	INT.REL.INDEF.SG.NOM	Mikä␣
hb002:006	7	olla	COP.ACT.PRES.3S	on␣
hb002:006	8	ihminen	SG.NOM	ihminen
hb002:006	-	(,)	PUNC	,␣
hb002:006	9	että	SUBORD	että␣
hb002:006	10	(sinä)	PERS.SG.NOM	sinä␣
hb002:006	11a	hän	PERS.SG.PTV	häntä␣
hb002:006	10	muistaa	ACT.PRES.2S	muistat
hb002:006	11b	,	PUNC	,␣
hb002:006	12	tai	CNJ	tai␣
hb002:006	14	ihminen	SG.GEN	ihmisen␣
hb002:006	13	poika	SG.NOM	poika
hb002:006	-	(,)	PUNC	,␣
hb002:006	15	että	SUBORD	että␣
hb002:006	16	pitää	ACT.PRES.2S	pidät␣
hb002:006	17a	hän	PERS.SG.ELA	hänestä␣
hb002:006	16	huoli	SG.GEN	huolen
hb002:006	-	(?)	PUNC	?␣
hb002:007	hb002:007	hb002:007	VERSE	Heb␣2:7␣
hb002:007	1	(sinä)	PERS.SG.NOM	Sinä␣
hb002:007	1	tehdä	ACT.PAST.2S	teit␣
hb002:007	2	hän	PERS.SG.ACC	hänet␣
hb002:007	3	vähä	ADJ.SG.TRA	vähäksi␣
hb002:007	3	aika	SG.PTV	aikaa␣
hb002:007	4	%case	PTV	
hb002:007	6a	enkeli	PL.PTV	enkeleitä␣
hb002:007	5	%case	PTV	
hb002:007	1	halpa	ADJ.CMP.SG.TRA	halvemmaksi
hb002:007	6b	,	PUNC	,␣
hb002:007	7	kirkkaus	DER.SG.ADE	kirkkaudella␣
hb002:007	8	ja	CNJ	ja␣
hb002:007	9	kunnia	SG.ADE	kunnialla␣
hb002:007	10	(sinä)	PERS.SG.NOM	sinä␣
hb002:007	11a	hän	PERS.SG.ACC	hänet␣
hb002:007	10	seppelöidä	ACT.PAST.2S	seppelöitsit
hb002:007	11b	,	PUNC	,␣
hb002:007	12	ja	CNJ	ja␣
hb002:007	13	(sinä)	PERS.SG.NOM	sinä␣
hb002:007	13	panna	ACT.PAST.2S	panit␣
hb002:007	14	hän	PERS.SG.ACC	hänet␣
hb002:007	pro%15	hallita	INF3.ILL	hallitsemaan␣
hb002:007	(18) 19	käsi	PL.GEN.-2	kättesi␣
hb002:007	20	%pers	?	
hb002:007	(16) 17	teko	PL.PTV	tekoja
hb002:007	20b	;	PUNC	;␣
hb002:008	hb002:008	hb002:008	VERSE	Heb␣2:8␣
hb002:008	2	asettaa	ACT.PAST.2S	asetit␣
hb002:008	1	kaikki	INDEF.SG.NOM	kaikki␣
hb002:008	6a	hän	PERS.SG.GEN	hänen␣
hb002:008	(4) 5	jalka	PL.GEN.-3	jalkojensa␣
hb002:008	3	alle	PREP	alle
hb002:008	6b	.	PUNC	.
hb002:008	6b	"	PUNC.RIGHT	"␣
hb002:008	9	sillä	SUBORD	Sillä
hb002:008	-	(,)	PUNC	,␣
hb002:008	10a (8)	asettaa	ACT.INF2.INE.-3	asettaessaan␣
hb002:008	7	%case	LOC	
