2x001:001	2x001:001	2x001:001	VERSE	2Ak␣1:1␣
2x001:002	10	ruhtinas	PL.ALL	ruhtinaille␣
2x001:002	11b	koko	ADJ	koko␣
2x001:002	11a	%case	?	
2x001:002	12	Israel	PR.SG.INE	Israelissa
2x001:002	-	(,)	PUNC	,␣
2x001:002	13 (14a) 14b	perhe_kunta-pää_mies	PL.ALL	perhekunta-päämiehille
2x001:002	-	(;)	PUNC	;␣
2x001:003	2x001:003	2x001:003	VERSE	2Ak␣1:3␣
2x001:003	1a	ja	CNJ	ja␣
2x001:003	-	(niin)	ADV.AD-A	niin␣
2x001:003	2	Salomo	PR.SG.NOM	Salomo␣
2x001:003	3a	ja	CNJ	ja␣
2x001:003	3b	koko	ADJ	koko␣
2x001:003	(4a) 4b	seurakunta	SG.NOM	seurakunta␣
2x001:003	pers%5	hän	PERS.SG.GEN	hänen␣
2x001:003	5	kanssa	POST.-3	kanssaan␣
2x001:003	1b	mennä	ACT.PAST.3P	menivät␣
2x001:003	6b	uhri_kukkula	SG.ALL	uhrikukkulalle
2x001:003	6a	%case	LOC	
2x001:003	-	(,)	PUNC	,␣
2x001:003	7	joka	REL.INDEF.SG.NOM	joka␣
2x001:003	-	(olla)	COP.ACT.PAST.3S	oli␣
2x001:003	8b	Gibeon	PR.SG.INE	Gibeonissa
2x001:003	8a	%case	LOC	
2x001:003	-	(,)	PUNC	,␣
2x001:003	9	sillä	SUBORD	sillä␣
2x001:003	10	siellä	ADV	siellä␣
2x001:003	11	olla	COP.ACT.PAST.3S	oli␣
2x001:003	(14a) 14b	Jumala	SG.GEN	Jumalan␣
2x001:003	12 13	ilmestys_maja	SG.NOM	ilmestysmaja
2x001:003	-	(,)	PUNC	,␣
2x001:003	15	joka	REL.SG.GEN	jonka␣
2x001:003	19	Herra	SG.GEN	Herran␣
2x001:003	18	palvelija	DER.SG.NOM	palvelija␣
2x001:003	17	Mooses	PR.SG.NOM	Mooses␣
2x001:003	16	(olla)	COP.ACT.PAST.3S	oli␣
2x001:003	16	tehdä	ACT.PCP2.PERF	tehnyt␣
2x001:003	20b	erä_maa	SG.INE	erämaassa
2x001:003	20a	%case	LOC	
2x001:003	-	(.)	PUNC	.␣
2x001:004	2x001:004	2x001:004	VERSE	2Ak␣1:4␣
2x001:004	1	mutta	CNJ	Mutta␣
2x001:004	(3a) 3b	Jumala	SG.GEN	Jumalan␣
2x001:004	2	arkki	SG.GEN	arkin␣
2x001:004	4	(olla)	COP.ACT.PAST.3S	oli␣
2x001:004	5	Daavid	PR.SG.NOM	Daavid␣
2x001:004	4	tuoda	ACT.PCP2.PERF	tuonut␣
2x001:004	6b	Kirjat-Jearim	PR.SG.ELA	Kirjat-Jearimista␣
2x001:004	6a	%case	LOC	
2x001:004	-	(se)	DEM.SG.ILL	siihen␣
2x001:004	-	(paikka)	SG.ILL	paikkaan
2x001:004	-	(,)	PUNC	,␣
2x001:004	-	(joka)	REL.SG.GEN	jonka␣
2x001:004	9	Daavid	PR.SG.NOM	Daavid␣
2x001:004	7b	(olla)	COP.ACT.PAST.3S	oli␣
2x001:004	8	se	DEM.SG.ALL	sille␣
2x001:004	7b	valmistaa	ACT.PCP2.PERF	valmistanut
2x001:004	7a	%case	NOM	
2x001:004	-	(;)	PUNC	;␣
2x001:004	10	sillä	SUBORD	sillä␣
2x001:004	11	(hän)	PERS.SG.NOM	hän␣
2x001:004	11	(olla)	COP.ACT.PAST.3S	oli␣
2x001:004	11	pystyttää	ACT.PCP2.PERF	pystyttänyt␣
2x001:004	12	se	DEM.SG.ALL	sille␣
2x001:004	13	maja	SG.GEN	majan␣
2x001:004	14b	Jerusalem	PR.SG.ILL	Jerusalemiin
2x001:004	14a	%case	LOC	
2x001:004	-	(.)	PUNC	.␣
2x001:005	2x001:005	2x001:005	VERSE	2Ak␣1:5␣
2x001:005	1a	ja	CNJ	Ja␣
2x001:005	1b (2a) 2b	vaski_alttari	SG.NOM	vaskialttari
2x001:005	-	(,)	PUNC	,␣
2x001:005	3	joka	REL.SG.GEN	jonka␣
2x001:005	5	Besalel	PR.SG.NOM	Besalel
2x001:005	-	(,)	PUNC	,␣
2x001:005	7	Uuri	PR.SG.GEN	Uurin␣
2x001:005	6	poika	SG.NOM	poika
2x001:005	-	(,)	PUNC	,␣
2x001:005	9	Huur	PR.SG.GEN	Huurin␣
2x001:005	8	pojan_poika	SG.NOM	pojanpoika
2x001:005	-	(,)	PUNC	,␣
2x001:005	4	(olla)	COP.ACT.PAST.3S	oli␣
2x001:005	4	rakentaa	ACT.PCP2.PERF	rakentanut
2x001:005	-	(,)	PUNC	,␣
2x001:005	-	(olla)	COP.ACT.PAST.3S	oli␣
2x001:005	10	siellä	ADV	siellä␣
2x001:005	13	Herra	SG.GEN	Herran␣
2x001:005	12	asumus	SG.GEN	asumuksen␣
2x001:005	11a 11b	edessä	PREP	edessä
2x001:005	(14a)	-	UNTRANSLATED	
2x001:005	-	(;)	PUNC	;␣
2x001:005	15	Salomo	PR.SG.NOM	Salomo␣
2x001:005	16a	ja	CNJ	ja␣
2x001:005	(16b) 16c	seurakunta	SG.NOM	seurakunta␣
2x001:005	14b	etsiä	ACT.PAST.3P	etsivät␣
2x001:005	pers%14b	hän	PERS.SG.PTV	häntä␣
2x001:005	-	(siellä)	ADV	siellä
2x001:005	-	(.)	PUNC	.␣
2x001:006	2x001:006	2x001:006	VERSE	2Ak␣1:6␣
2x001:006	1a	ja	CNJ	Ja␣
2x001:006	2	Salomo	PR.SG.NOM	Salomo␣
2x001:006	1b	uhrata	ACT.PAST.3S	uhrasi␣
2x001:006	3	siellä	ADV	siellä␣
2x001:006	8	Herra	SG.GEN	Herran␣
2x001:006	7a 7b	edessä	PREP	edessä␣
2x001:006	10b 11	ilmestys_maja	SG.GEN	ilmestysmajan␣
2x001:006	10a 9	%case	GEN	
2x001:006	5 (6a) 6b	vaski_alttari	SG.ADE	vaskialttarilla
2x001:006	4	%case	LOC	
2x001:006	(12a)	-	UNTRANSLATED	
2x001:006	-	(;)	PUNC	;␣
2x001:006	12b	(hän)	PERS.SG.NOM	hän␣
2x001:006	12b	uhrata	ACT.PAST.3S	uhrasi␣
2x001:006	pers%13	se	DEM.SG.GEN	sen␣
2x001:006	13	päällä	PREP	päällä␣
2x001:006	15	1000	NUM.SG.NOM	tuhat␣
2x001:006	14	poltto_uhri	SG.PTV	polttouhria
2x001:006	-	(.)	PUNC	.␣
2x001:007	2x001:007	2x001:007	VERSE	2Ak␣1:7␣
2x001:007	(2a) 2b	se	DEM.SG.ESS	Sinä␣
2x001:007	1b	yö	SG.ESS	yönä␣
2x001:007	1a	%case	ESS	
2x001:007	4	Jumala	SG.NOM	Jumala␣
2x001:007	3	ilmestyä	ACT.PAST.3S	ilmestyi␣
2x001:007	5b	Salomo	PR.SG.ALL	Salomolle␣
2x001:007	5a	%case	LOC	
2x001:007	6a	ja	CNJ	ja␣
2x001:007	6b	sanoa	ACT.PAST.3S	sanoi␣
2x001:007	7	hän	PERS.SG.ALL	hänelle
2x001:007	-	(:)	PUNC	:␣
2x001:007	-	(")	PUNC.LEFT	"
2x001:007	8	anoa	ACT.IMP.2S	Ano
2x001:007	-	(,)	PUNC	,␣
2x001:007	9	mikä	INT.REL.SG.PTV	mitä␣
2x001:007	-	(tahtoa)	ACT.PRES.2S	tahdot␣
2x001:007	10	(minä)	PERS.SG.GEN	minun␣
2x001:007	11	sinä	PERS.SG.ALL	sinulle␣
2x001:007	10	antaa	ACT.PCP1.REFR	antavan
2x001:007	-	(")	PUNC.RIGHT	"
2x001:007	-	(.)	PUNC	.␣
2x001:008	2x001:008	2x001:008	VERSE	2Ak␣1:8␣
2x001:008	(1a)	-	UNTRANSLATED	
2x001:008	2	Salomo	PR.SG.NOM	Salomo␣
2x001:008	1b	vastata	ACT.PAST.3S	vastasi␣
2x001:008	3b	Jumala	SG.ALL	Jumalalle
2x001:008	3a	%case	LOC	
2x001:008	-	(:)	PUNC	:␣
2x001:008	-	(")	PUNC.LEFT	"
2x001:008	4	sinä	PERS.SG.NOM	Sinä␣
2x001:008	5	(olla)	COP.ACT.PRES.2S	olet␣
2x001:008	5	tehdä	ACT.PCP2.PERF	tehnyt␣
2x001:008	10	suuri	ADJ.SG.GEN	suuren␣
2x001:008	9	laupeus	SG.GEN	laupeuden␣
2x001:008	pers%8	minä	PERS.SG.GEN	minun␣
2x001:008	8	isä	SG.ALL.-1	isälleni␣
2x001:008	7	Daavid	PR.SG.ALL	Daavidille␣
2x001:008	6	%case	LOC	
2x001:008	11a	ja	CNJ	ja␣
2x001:008	11b	tehdä	ACT.PCP2.PERF	tehnyt␣
2x001:008	pers%11b	minä	PERS.SG.ACC	minut␣
2x001:008	11b	kuningas	SG.TRA	kuninkaaksi␣
2x001:008	pers%12	hän	PERS.SG.GEN	hänen␣
2x001:008	12	sijassa	DER.POST.-3	sijaansa
2x001:008	-	(.)	PUNC	.␣
2x001:009	2x001:009	2x001:009	VERSE	2Ak␣1:9␣
2x001:009	-	(niin)	ADV.AD-A	Niin␣
2x001:009	4	toteutua	DER.ACT.IMP.3S	toteutukoon␣
2x001:009	1	nyt	ADV	nyt
2x001:009	-	(,)	PUNC	,␣
2x001:009	2	Herra	SG.NOM	Herra␣
2x001:009	3	Jumala	SG.NOM	Jumala
2x001:009	-	(,)	PUNC	,␣
2x001:009	pers%5	sinä	PERS.SG.GEN	sinun␣
2x001:009	8	isä	SG.ALL.-1	isälleni␣
2x001:009	7	Daavid	PR.SG.ALL	Daavidille␣
2x001:009	6	%case	LOC	
2x001:009	-	(antaa:antama)	PCPA.NOM&SGGEN.-2	antamasi␣
2x001:009	5	sana	SG.NOM	sana
2x001:009	-	(;)	PUNC	;␣
2x001:009	9	sillä	SUBORD	sillä␣
2x001:009	10	sinä	PERS.SG.NOM	sinä␣
2x001:009	11	(olla)	COP.ACT.PRES.2S	olet␣
2x001:009	tasp%11	panna	ACT.PCP2.PERF	pannut␣
2x001:009	pers%11	minä	PERS.SG.ACC	minut␣
2x001:009	11	hallita	INF3.ILL	hallitsemaan␣
2x001:009	13	kansa	SG.PTV	kansaa
2x001:009	12	%case	PTV	
2x001:009	-	(,)	PUNC	,␣
2x001:009	-	(joka)	REL.SG.PTV	jota␣
2x001:009	-	(olla)	COP.ACT.PRES.3S	on␣
2x001:009	14	paljon	ADV.AD-A	paljon␣
2x001:009	15a	niin_kuin	SUBORD	niinkuin␣
2x001:009	15b	tomu	SG.PTV	tomua␣
2x001:009	(16a) 16b	maa	SG.INE	maassa
2x001:009	-	(.)	PUNC	.␣
2x001:010	2x001:010	2x001:010	VERSE	2Ak␣1:10␣
2x001:010	4	antaa	ACT.IMP.2S	Anna␣
2x001:010	1	siis	ADV	siis␣
2x001:010	5	minä	PERS.SG.ALL	minulle␣
2x001:010	2	viisaus	DER.SG.NOM	viisaus␣
2x001:010	3a	ja	CNJ	ja␣
2x001:010	3b	taito	SG.NOM	taito␣
2x001:010	6b	lähteä	INF1.LAT	lähteä␣
2x001:010	6a	%inflection	INF1.LAT	
2x001:010	10a	ja	CNJ	ja␣
2x001:010	10b	tulla	INF1.LAT	tulla␣
2x001:010	(9a) 9b	tämä	DEM.SG.GEN	tämän␣
2x001:010	(8a) 8b	kansa	SG.GEN	kansan␣
2x001:010	7a 7b	edellä	PREP	edellä
2x001:010	-	(,)	PUNC	,␣
2x001:010	11	sillä	SUBORD	sillä␣
2x001:010	12	kuka	INT.SG.NOM	kuka␣
2x001:010	13	(voida)	ACT.PRES.3S	voi␣
2x001:010	-	(muuten)	ADV	muuten␣
2x001:010	(16a) 16b	tämä	DEM.SG.PTV	tätä␣
2x001:010	pers%15	sinä	PERS.SG.GEN	sinun␣
2x001:010	(17a) 17b	suuri	ADJ.SG.PTV	suurta␣
2x001:010	15	kansa	SG.PTV.-2	kansaasi␣
2x001:010	14	%case	PTV	
2x001:010	13	tuomita	INF1.LAT	tuomita
2x001:010	-	(?)	PUNC	?
2x001:010	-	(")	PUNC.RIGHT	"␣
2x001:011	2x001:011	2x001:011	VERSE	2Ak␣1:11␣
2x001:011	1a	ja	CNJ	Ja␣
2x001:011	2	Jumala	SG.NOM	Jumala␣
2x001:011	1b	sanoa	ACT.PAST.3S	sanoi␣
2x001:011	3b	Salomo	PR.SG.ALL	Salomolle
2x001:011	3a	%case	LOC	
2x001:011	-	(:)	PUNC	:␣
2x001:011	-	(")	PUNC.LEFT	"
2x001:011	4 5	koska	SUBORD	Koska␣
2x001:011	pers%9	sinä	PERS.SG.ADE	sinulla␣
2x001:011	6	olla	COP.ACT.PRES.3S	on␣
2x001:011	7	tämä	DEM.SG.NOM	tämä␣
2x001:011	9	mieli	SG.NOM	mieli␣
2x001:011	8	%case	NOM	
2x001:011	10b	ei	NEGV.2S.-CLITIC	etkä␣
2x001:011	10a	%clitic	kA	
2x001:011	11	anoa	ACT.PCP2.PERF	anonut␣
2x001:011	12	rikkaus	DER.SG.PTV	rikkautta
2x001:011	-	(,)	PUNC	,␣
2x001:011	13	tavara	SG.PTV	tavaraa␣
2x001:011	14a	ja	CNJ	ja␣
2x001:011	14b	kunnia	SG.PTV	kunniaa
2x001:011	-	(,)	PUNC	,␣
2x001:011	15a	ei	NEGV.2S	et␣
2x001:011	17	viha_mies	PL.GEN.-2	vihamiestesi␣
2x001:011	16	henki	SG.PTV	henkeä
2x001:011	15b	%case	PTV	
2x001:011	-	(,)	PUNC	,␣
2x001:011	21	ei	NEGV.2S.-CLITIC	etkä␣
2x001:011	18a	%clitic	kA	
2x001:011	18b	myös	ADV.-CLITIC	myöskään␣
2x001:011	22	anoa	ACT.PAST.SG	anonut␣
2x001:011	20	pitkä	ADJ.SG.PTV	pitkää␣
2x001:011	19	ikä	SG.PTV	ikää
2x001:011	-	(,)	PUNC	,␣
2x001:011	23a	vaan	SUBORD	vaan␣
2x001:011	23b	anoa	ACT.PAST.2S	anoit␣
2x001:011	24	itse	REFL.SG.ALL.-2	itsellesi␣
2x001:011	25	viisaus	DER.SG.PTV	viisautta␣
2x001:011	26a	ja	CNJ	ja␣
2x001:011	26b	taito	SG.PTV	taitoa␣
2x001:011	28	tuomita	INF1.TRA.-2	tuomitaksesi␣
2x001:011	27	%inflection	INF1.TRA.-2	
2x001:011	pers%30	minä	PERS.SG.GEN	minun␣
2x001:011	30	kansa	SG.PTV.-1	kansaani
2x001:011	29	%case	PTV	
2x001:011	-	(,)	PUNC	,␣
2x001:011	31	joka	REL.SG.GEN	jonka␣
2x001:011	33	%case	GEN	
2x001:011	32	kuningas	SG.TRA	kuninkaaksi␣
2x001:011	32	(minä)	PERS.SG.NOM	minä␣
2x001:011	32	(olla)	COP.ACT.PRES.1S	olen␣
2x001:011	pers%32	sinä	PERS.SG.ACC	sinut␣
2x001:011	32	tehdä	ACT.PCP2.PERF	tehnyt
2x001:011	-	(,)	PUNC	,␣
2x001:012	2x001:012	2x001:012	VERSE	2Ak␣1:12␣
2x001:012	-	(niin)	ADV.AD-A	niin␣
2x001:012	3	antaa	PSS.PRES	annetaan␣
2x001:012	4	sinä	PERS.SG.ALL	sinulle␣
2x001:012	(1a) 1b	viisaus	DER.SG.NOM	viisaus␣
2x001:012	2a	ja	CNJ	ja␣
2x001:012	(2b) 2c	taito	SG.NOM	taito
2x001:012	-	(;)	PUNC	;␣
2x001:012	5a	ja	CNJ	ja␣
2x001:012	-	(lisäksi)	POST	lisäksi␣
2x001:012	8	(minä)	PERS.SG.NOM	minä␣
2x001:012	8	antaa	ACT.PRES.1S	annan␣
2x001:012	9	sinä	PERS.SG.ALL	sinulle␣
2x001:012	5b	rikkaus	DER.SG.PTV	rikkautta
2x001:012	(6a)	-	UNTRANSLATED	
2x001:012	-	(,)	PUNC	,␣
2x001:012	6b	tavara	SG.PTV	tavaraa␣
2x001:012	7a	ja	CNJ	ja␣
2x001:012	7b	kunnia	SG.PTV	kunniaa
2x001:012	-	(,)	PUNC	,␣
2x001:012	10	niin	ADV.AD-A	niin␣
2x001:012	11	ettei	NEGV.3S	ettei␣
2x001:012	12	(se)	DEM.SG.PTV	sitä␣
2x001:012	12	(olla)	COP.ACT.PRES.NEG	ole␣
2x001:012	12	olla	COP.ACT.PCP2.PERF	ollut␣
2x001:012	13	niin	ADV.AD-A	niin␣
2x001:012	-	(paljo)	ADJ.SG.PTV	paljoa␣
2x001:012	-	(kukaan)	INDEF.SG.ADE	kenelläkään␣
2x001:012	14b	kuningas	SG.ADE	kuninkaalla␣
2x001:012	14a	%case	LOC	
2x001:012	16a 16b	ennen	PREP	ennen␣
2x001:012	pers%16b	sinä	PERS.SG.PTV	sinua␣
2x001:012	15	%case	PTV	
2x001:012	18	ei	NEGV.3S.-CLITIC	eikä␣
2x001:012	17a	%clitic	kA	
2x001:012	19	(tulla)	ACT.PRES.NEG	tule␣
2x001:012	19	olla	COP.INF3.ILL	olemaan␣
2x001:012	pers%17b	sinä	PERS.SG.GEN	sinun␣
2x001:012	17b	jälkeen	PREP	jälkeesi
2x001:012	(20)	-	UNTRANSLATED	
2x001:012	-	(")	PUNC.RIGHT	"
2x001:012	-	(.)	PUNC	.␣
2x001:013	2x001:013	2x001:013	VERSE	2Ak␣1:13␣
2x001:013	(1a)	-	UNTRANSLATED	
2x001:013	-	(käydä)	PSS.PCP2.-3.TEMP	Käytyään␣
2x001:013	3b	uhri_kukkula	SG.ADE	uhrikukkulalla
2x001:013	3a	%case	LOC	
2x001:013	-	(,)	PUNC	,␣
2x001:013	4	joka	REL.INDEF.SG.NOM	joka␣
2x001:013	-	(olla)	COP.ACT.PAST.3S	oli␣
2x001:013	5b	Gibeon	PR.SG.INE	Gibeonissa
2x001:013	5a	%case	LOC	
2x001:013	-	(,)	PUNC	,␣
2x001:013	2	Salomo	PR.SG.NOM	Salomo␣
2x001:013	1b	palata	ACT.PAST.3S	palasi␣
2x001:013	8 9	ilmestys_maja	SG.ABL	ilmestysmajalta␣
2x001:013	7a 7b 7c	%case	LOC	
2x001:013	6	Jerusalem	PR.SG.ILL	Jerusalemiin␣
2x001:013	10a	ja	CNJ	ja␣
2x001:013	10b	hallita	ACT.PAST.3S	hallitsi␣
2x001:013	12	Israel	PR.SG.PTV	Israelia
2x001:013	11	%case	PTV	
2x001:013	-	(.)	PUNC	.␣
2x001:014	2x001:014	2x001:014	VERSE	2Ak␣1:14␣
2x001:014	1a	ja	CNJ	Ja␣
2x001:014	2	Salomo	PR.SG.NOM	Salomo␣
2x001:014	1b	koota	ACT.PAST.3S	kokosi␣
2x001:014	3	sota_vaunut	PL.PTV	sotavaunuja␣
2x001:014	4a	ja	CNJ	ja␣
2x001:014	4b	ratsu_mies	PL.PTV	ratsumiehiä
2x001:014	-	(,)	PUNC	,␣
2x001:014	5a	niin	ADV.AD-A	niin␣
2x001:014	5a	että	SUBORD	että␣
2x001:014	6	hän	PERS.SG.ADE	hänellä␣
2x001:014	5b	olla	COP.ACT.PAST.3S	oli␣
2x001:014	7 8a 8b 9	1000	NUM.PL.NOM	tuhannet␣
2x001:014	7 8a 8b 9	1400	NUM.PL.NOM	neljätsadat␣
2x001:014	10	sota_vaunut	PL.NOM	sotavaunut␣
2x001:014	11a	ja	CNJ	ja␣
2x001:014	11b 12 13	12	NUM.SG.NOM	kaksitoista␣
2x001:014	11b 12 13	12000	NUM.SG.PTV	tuhatta␣
2x001:014	14	ratsu_mies	SG.PTV	ratsumiestä
2x001:014	(15a)	-	UNTRANSLATED	
2x001:014	-	(.)	PUNC	.␣
2x001:014	pers%15b	ne	DEM.PL.NOM	Ne␣
2x001:014	15b	(hän)	PERS.SG.NOM	hän␣
2x001:014	15b	sijoittaa	ACT.PAST.3S	sijoitti␣
2x001:014	16b (17a) 17b	vaunu_kaupunki	PL.ILL	vaunukaupunkeihin␣
2x001:014	16a	%case	LOC	
2x001:014	18a	ja	CNJ	ja␣
2x001:014	(19a) 19b	kuningas	SG.GEN	kuninkaan␣
2x001:014	18b	luo	PREP	luo␣
2x001:014	20b	Jerusalem	PR.SG.ILL	Jerusalemiin
2x001:014	20a	%case	LOC	
2x001:014	-	(.)	PUNC	.␣
2x001:015	2x001:015	2x001:015	VERSE	2Ak␣1:15␣
2x001:015	1a	ja	CNJ	Ja␣
2x001:015	(2a) 2b	kuningas	SG.NOM	kuningas␣
2x001:015	1b	toimittaa	DER.ACT.PAST.3S	toimitti␣
2x001:015	-	(niin)	ADV.AD-A	niin
2x001:015	-	(,)	PUNC	,␣
2x001:015	-	(että)	SUBORD	että␣
2x001:015	7b	Jerusalem	PR.SG.INE	Jerusalemissa␣
2x001:015	7a	%case	LOC	
2x001:015	-	(olla)	COP.ACT.PAST.3S	oli␣
2x001:015	(4a) 4b	hopea	SG.PTV	hopeata␣
2x001:015	3	%case	PTV	
2x001:015	5a	ja	CNJ	ja␣
2x001:015	(6a) 6b	kulta	SG.PTV	kultaa␣
2x001:015	5b	%case	PTV	
2x001:015	8a	kuin	SUBORD	kuin␣
2x001:015	8b	kivi	PL.PTV	kiviä
2x001:015	-	(,)	PUNC	,␣
2x001:015	9a	ja	CNJ	ja␣
2x001:015	(10a) 10b	setri_puu	SG.PTV	setripuuta␣
2x001:015	9b	%case	PTV	
2x001:015	(11)	-	UNTRANSLATED	
2x001:015	12a	niin	ADV.AD-A	niin␣
2x001:015	15b	paljon	ADV.AD-A	paljon␣
2x001:015	15a	%case	?	
2x001:015	12a	kuin	SUBORD	kuin␣
2x001:015	12b	metsä_viikuna_puu	PL.PTV	metsäviikunapuita␣
2x001:015	14b	Alanko_maa	SG.INE	Alankomaassa
2x001:015	13 14a	%case	LOC	
2x001:015	-	(.)	PUNC	.␣
2x001:016	2x001:016	2x001:016	VERSE	2Ak␣1:16␣
2x001:016	1a	ja	CNJ	Ja␣
2x001:016	(2a) 2b	hevonen	PL.NOM	hevoset
2x001:016	-	(,)	PUNC	,␣
2x001:016	3	mikä	INT.REL.SG.PTV	mitä␣
2x001:016	4b	Salomo	PR.SG.ADE	Salomolla␣
2x001:016	4a	%case	LOC	
2x001:016	-	(olla)	COP.ACT.PAST.3S	oli
2x001:016	-	(,)	PUNC	,␣
2x001:016	1b	tuoda	PSS.PAST	tuotiin␣
2x001:016	5b	Egypti	PR.SG.ELA	Egyptistä␣
2x001:016	5a	%case	LOC	
2x001:016	6a	ja	CNJ	ja␣
2x001:016	6c	Kuve	PR.SG.ELA	Kuvesta
2x001:016	6b	%case	LOC	
2x001:016	-	(;)	PUNC	;␣
2x001:016	(8a) 8b	kuningas	SG.GEN	kuninkaan␣
2x001:016	7	kauppias	PL.NOM	kauppiaat␣
2x001:016	10	noutaa	ACT.PAST.3P	noutivat␣
2x001:016	-	(ne)	DEM.PL.PTV	niitä␣
2x001:016	9b	Kuve	PR.SG.ELA	Kuvesta␣
2x001:016	9a	%case	LOC	
2x001:016	11b	maksu	SG.PTV	maksua␣
2x001:016	11a	vastaan	POST	vastaan
2x001:016	-	(.)	PUNC	.␣
2x001:017	2x001:017	2x001:017	VERSE	2Ak␣1:17␣
2x001:017	(1a) (1b) (2a)	-	UNTRANSLATED	
2x001:017	3b	Egypti	PR.SG.ELA	Egyptistä␣
2x001:017	3a	%case	LOC	
2x001:017	2b	tuoda:tuotu	PSS.PCP2.PL.NOM	tuodut␣
2x001:017	4	vaunut	PL.NOM	vaunut␣
2x001:017	-	(maksaa)	ACT.PAST.3P	maksoivat␣
2x001:017	5b 6	600	NUM.SG.NOM	kuusisataa␣
2x001:017	5a	%case	NOM	
2x001:017	7	hopea_sekeli	SG.PTV	hopeasekeliä␣
2x001:017	8a	ja	CNJ	ja␣
2x001:017	8b	hevonen	SG.NOM	hevonen␣
2x001:017	10a 10b 9b	100	NUM.SG.NOM	sata␣
2x001:017	10a 10b 9b	150	NUM.SG.NOM	viisikymmentä
2x001:017	9a	%case	NOM	
2x001:017	-	(.)	PUNC	.␣
2x001:017	11b	samoin	ADV	Samoin␣
2x001:017	11a	%inflection	ADV	
2x001:017	18	tuoda	PSS.PAST	tuotiin␣
2x001:017	-	(ne)	DEM.PL.PTV	niitä␣
2x001:017	pers%17b	he	PERS.PL.GEN	heidän␣
2x001:017	17b	välitys	DER.SG.ADE.-3	välityksellään␣
2x001:017	17a	%case	LOC	
2x001:017	12b	kaikki	INDEF.PL.ALL	kaikille␣
2x001:017	12a	%case	LOC	
2x001:017	(13)	-	UNTRANSLATED	
2x001:017	(14a) 14b	heettiläinen	DER.ADJ.PL.GEN	heettiläisten␣
2x001:017	15a	ja	CNJ	ja␣
2x001:017	16	aramilainen	DER.ADJ.PL.GEN	aramilaisten␣
2x001:017	15b	kuningas	PL.ALL	kuninkaille
2x001:017	-	(.)	PUNC	.␣
2x002:001	2x001:018	2x002:001	VERSE.SHIFT	2Ak␣2:1␣
2x002:001	1a	ja	CNJ	Ja␣
2x002:001	2	Salomo	PR.SG.NOM	Salomo␣
2x002:001	1b	käskeä	ACT.PAST.3S	käski␣
2x002:001	-	(ryhtyä)	INF1.LAT	ryhtyä␣
2x002:001	3b	rakentaa	INF3.ILL	rakentamaan␣
2x002:001	3a	%case	LOC	
2x002:001	4	temppeli	SG.PTV	temppeliä␣
2x002:001	6	Herra	SG.GEN	Herran␣
2x002:001	5b	nimi	SG.ALL	nimelle␣
2x002:001	5a	%case	LOC	
