jl001:001	jl001:001	jl001:001	VERSE	Jl␣1:1␣
jl001:004	-	(se)	DEM.SG.GEN	sen␣
jl001:004	3	syödä	ACT.PAST.3S	söi␣
jl001:004	(4a) 4b	heinä_sirkka	SG.NOM	heinäsirkka
jl001:004	-	(.)	PUNC	.␣
jl001:004	5a	ja	CNJ	Ja␣
jl001:004	5b	(mikä)	INT.REL.SG.PTV	mitä␣
jl001:004	(6a) 6b	heinä_sirkka	SG.ABL	heinäsirkalta␣
jl001:004	5b	jäädä	ACT.PAST.3S	jäi
jl001:004	-	(,)	PUNC	,␣
jl001:004	-	(se)	DEM.SG.GEN	sen␣
jl001:004	7	syödä	ACT.PAST.3S	söi␣
jl001:004	(8a) 8b	syöjä_sirkka	SG.NOM	syöjäsirkka
jl001:004	-	(.)	PUNC	.␣
jl001:004	9a	ja	CNJ	Ja␣
jl001:004	9b	(mikä)	INT.REL.SG.PTV	mitä␣
jl001:004	(10a) 10b	syöjä_sirkka	SG.ABL	syöjäsirkalta␣
jl001:004	9b	jäädä	ACT.PAST.3S	jäi
jl001:004	-	(,)	PUNC	,␣
jl001:004	-	(se)	DEM.SG.GEN	sen␣
jl001:004	11	syödä	ACT.PAST.3S	söi␣
jl001:004	(12a) 12b	tuho_sirkka	SG.NOM	tuhosirkka
jl001:004	-	(.)	PUNC	.␣
jl001:005	jl001:005	jl001:005	VERSE	Jl␣1:5␣
jl001:005	1	herätä	ACT.IMP.2P	Herätkää
jl001:005	-	(,)	PUNC	,␣
jl001:005	1	(te)	PERS.PL.NOM	te␣
jl001:005	2	juopunut	ADJ.PL.NOM	juopuneet
jl001:005	-	(,)	PUNC	,␣
jl001:005	3a	ja	CNJ	ja␣
jl001:005	3b	itkeä	ACT.IMP.2P	itkekää
jl001:005	(4a)	-	UNTRANSLATED	
jl001:005	-	(,)	PUNC	,␣
jl001:005	4b	valittaa	ACT.IMP.2P	valittakaa
jl001:005	-	(,)	PUNC	,␣
jl001:005	5	kaikki	INDEF.SG.NOM	kaikki␣
jl001:005	6 7	viinin_juoja	DER.PL.NOM	viininjuojat
jl001:005	-	(,)	PUNC	,␣
jl001:005	9	rypäle_mehu	SG.GEN	rypälemehun␣
jl001:005	8	tähden	POST	tähden
jl001:005	-	(,)	PUNC	,␣
jl001:005	10	sillä	SUBORD	sillä␣
jl001:005	11	(se)	DEM.SG.NOM	se␣
jl001:005	11	(olla)	COP.ACT.PRES.3S	on␣
jl001:005	11	ottaa	PSS.PCP2.PERF	otettu␣
jl001:005	11	pois	ADV	pois␣
jl001:005	pers%12b	te	PERS.PL.GEN	teidän␣
jl001:005	12b	suu	SG.ELA.-2	suustanne
jl001:005	12a	%case	LOC	
jl001:005	-	(.)	PUNC	.␣
jl001:006	jl001:006	jl001:006	VERSE	Jl␣1:6␣
jl001:006	1	sillä	SUBORD	Sillä␣
jl001:006	pers%5	minä	PERS.SG.GEN	minun␣
jl001:006	5	maa	SG.ILL.-1	maahani␣
jl001:006	4	%case	LOC	
jl001:006	3	(olla)	COP.ACT.PRES.3S	on␣
jl001:006	3	hyökätä	ACT.PCP2.PERF	hyökännyt␣
jl001:006	2	kansa	SG.NOM	kansa
jl001:006	-	(,)	PUNC	,␣
jl001:006	6	väkevä	ADJ.SG.NOM	väkevä␣
jl001:006	7a	ja	CNJ	ja␣
jl001:006	7b 8	epä_lukuinen	ADJ.SG.NOM	epälukuinen
jl001:006	-	(.)	PUNC	.␣
jl001:006	pers%9	se	DEM.SG.GEN	Sen␣
jl001:006	9	hammas	PL.NOM	hampaat␣
jl001:006	-	(olla)	COP.ACT.PRES.3P	ovat␣
jl001:006	11	leijona	SG.GEN	leijonan␣
jl001:006	10	hammas	PL.NOM	hampaat
jl001:006	-	(,)	PUNC	,␣
jl001:006	12a	ja	CNJ	ja␣
jl001:006	14	se	DEM.SG.ADE	sillä␣
jl001:006	-	(olla)	COP.ACT.PRES.3S	on␣
jl001:006	13	naaras_leijona	SG.GEN	naarasleijonan␣
jl001:006	12b	leuka_luu	PL.NOM	leukaluut
jl001:006	-	(.)	PUNC	.␣
jl001:007	jl001:007	jl001:007	VERSE	Jl␣1:7␣
jl001:007	1 3b	(se)	DEM.SG.NOM	Se␣
jl001:007	1 3b	(olla)	COP.ACT.PRES.3S	on␣
jl001:007	1 3b	raastaa	ACT.PCP2.PERF	raastanut␣
jl001:007	3a	%case	NOM	
jl001:007	pers%2	minä	PERS.SG.GEN	minun␣
jl001:007	2	viini_köynnös	NOM&SGGEN.-1	viiniköynnökseni␣
jl001:007	4a	ja	CNJ	ja␣
jl001:007	5b	katkoa	ACT.PCP2.PERF	katkonut␣
jl001:007	5a	%case	NOM	
jl001:007	pers%4b	minä	PERS.SG.GEN	minun␣
jl001:007	4b	viikuna_puu	NOM&SGGEN.-1	viikunapuuni
jl001:007	-	(,)	PUNC	,␣
jl001:007	7	(olla)	COP.ACT.PRES.3S	on␣
jl001:007	-	(ne)	DEM.PL.NOM	ne␣
jl001:007	6	paljas	ADJ.PL.TRA	paljaiksi␣
jl001:007	7	kuoria	ACT.PCP2.PERF	kuorinut␣
jl001:007	8a	ja	CNJ	ja␣
jl001:007	8b	karsia	ACT.PCP2.PERF	karsinut
jl001:007	-	(;)	PUNC	;␣
jl001:007	pers%10	ne	DEM.PL.GEN	niiden␣
jl001:007	10	oksa	PL.NOM	oksat␣
jl001:007	9	(olla)	COP.ACT.PRES.3P	ovat␣
jl001:007	9	valjeta	ACT.PCP2.PERF	valjenneet
jl001:007	-	(.)	PUNC	.␣
jl001:008	jl001:008	jl001:008	VERSE	Jl␣1:8␣
jl001:008	1	valittaa	ACT.IMP.2S	Valita␣
jl001:008	2a	niin_kuin	SUBORD	niinkuin␣
jl001:008	2b	neitsyt	SG.NOM	neitsyt
jl001:008	-	(,)	PUNC	,␣
jl001:008	3	(joka)	REL.INDEF.SG.NOM	joka␣
jl001:008	3	(olla)	COP.ACT.PRES.3S	on␣
jl001:008	3	vyöttäytyä	DER.ACT.PCP2.PERF	vyöttäytynyt␣
jl001:008	4	säkki	SG.ILL	säkkiin␣
jl001:008	7	nuoruus	DER.NOM&SGGEN.-3	nuoruutensa␣
jl001:008	6	ylkä	SG.GEN	yljän␣
jl001:008	5	tähden	POST	tähden
jl001:008	-	(.)	PUNC	.␣
jl001:009	jl001:009	jl001:009	VERSE	Jl␣1:9␣
jl001:009	1	pois	ADV	Pois␣
jl001:009	1	(olla)	COP.ACT.PRES.3S	on␣
jl001:009	1	ottaa	PSS.PCP2.PERF	otettu␣
jl001:009	2	ruoka_uhri	SG.NOM	ruokauhri␣
jl001:009	3a	ja	CNJ	ja␣
jl001:009	3b	juoma_uhri	SG.NOM	juomauhri␣
jl001:009	5	Herra	SG.GEN	Herran␣
jl001:009	4b	huone	SG.ELA	huoneesta
jl001:009	4a	%case	LOC	
jl001:009	-	(.)	PUNC	.␣
jl001:009	(7a) 7b	pappi	PL.NOM	Papit
jl001:009	-	(,)	PUNC	,␣
jl001:009	-	(joka)	REL.PL.NOM	jotka␣
jl001:009	8	toimittaa	DER.ACT.PRES.3P	toimittavat␣
jl001:009	9	Herra	SG.GEN	Herran␣
jl001:009	8	palvelus	SG.PTV	palvelusta
jl001:009	-	(,)	PUNC	,␣
jl001:009	6	murehtia	ACT.PRES.3P	murehtivat
jl001:009	-	(.)	PUNC	.␣
jl001:010	jl001:010	jl001:010	VERSE	Jl␣1:10␣
jl001:010	1	hävittää:hävitetty	DER.PSS.PCP2.SG.NOM	Hävitetty␣
jl001:010	1	(olla)	COP.ACT.PRES.3S	on␣
jl001:010	2	pelto	SG.NOM	pelto
jl001:010	-	(,)	PUNC	,␣
jl001:010	4	maa	SG.NOM	maa␣
jl001:010	3	murehtia	ACT.PRES.3S	murehtii
jl001:010	-	(;)	PUNC	;␣
jl001:010	5	sillä	SUBORD	sillä␣
jl001:010	7	vilja	SG.NOM	vilja␣
jl001:010	6	(olla)	COP.ACT.PRES.3S	on␣
jl001:010	6	hävittää	DER.PSS.PCP2.PERF	hävitetty
jl001:010	-	(,)	PUNC	,␣
jl001:010	9	viini	SG.ELA	viinistä␣
jl001:010	8	(olla)	COP.ACT.PRES.3S	on␣
jl001:010	8	tulla	ACT.PCP2.PERF	tullut␣
jl001:010	8	kato	SG.NOM	kato
jl001:010	-	(,)	PUNC	,␣
jl001:010	11	öljy	SG.NOM	öljy␣
jl001:010	10	(olla)	COP.ACT.PRES.3S	on␣
jl001:010	10	kuivua	ACT.PCP2.PERF	kuivunut
jl001:010	-	(.)	PUNC	.␣
jl001:011	jl001:011	jl001:011	VERSE	Jl␣1:11␣
jl001:011	2	pelto_mies	PL.NOM	Peltomiehet␣
jl001:011	1	(olla)	COP.ACT.PRES.3P	ovat␣
jl001:011	1	joutua	ACT.PCP2.PERF	joutuneet␣
jl001:011	1	häpeä	SG.ILL	häpeään
jl001:011	-	(,)	PUNC	,␣
jl001:011	4	viini_tarhuri	PL.NOM	viinitarhurit␣
jl001:011	3	valittaa	ACT.PRES.3P	valittavat␣
jl001:011	6	nisu	SG.GEN	nisun␣
jl001:011	7a	ja	CNJ	ja␣
jl001:011	8	ohra	SG.GEN	ohran␣
jl001:011	5	tähden	POST	tähden
jl001:011	(7b)	-	UNTRANSLATED	
jl001:011	-	(,)	PUNC	,␣
jl001:011	9	sillä	SUBORD	sillä␣
jl001:011	10	mennä:mennyt	ACT.PCP2.SG.NOM	mennyt␣
jl001:011	10	(olla)	COP.ACT.PRES.3S	on␣
jl001:011	12	pelto	SG.GEN	pellon␣
jl001:011	11	sato	SG.NOM	sato
jl001:011	-	(.)	PUNC	.␣
jl001:012	jl001:012	jl001:012	VERSE	Jl␣1:12␣
jl001:012	(1a) 1b	viini_köynnös	SG.PTV	Viiniköynnöstä␣
jl001:012	2	(olla)	COP.ACT.PRES.3S	on␣
jl001:012	2	kohdata	ACT.PCP2.PERF	kohdannut␣
jl001:012	2	kato	SG.NOM	kato
jl001:012	(3a)	-	UNTRANSLATED	
jl001:012	-	(,)	PUNC	,␣
jl001:012	(3b) 3c	viikuna_puu	SG.NOM	viikunapuu␣
jl001:012	4	(olla)	COP.ACT.PRES.3S	on␣
jl001:012	4	kuihtua	ACT.PCP2.PERF	kuihtunut
jl001:012	-	(,)	PUNC	,␣
jl001:012	5	granaatti_puu	SG.NOM	granaattipuu␣
jl001:012	6	ja	CNJ	ja␣
jl001:012	6	myös	ADV	myös␣
jl001:012	7	palmu	SG.NOM	palmu␣
jl001:012	8a	ja	CNJ	ja␣
jl001:012	8b	omena_puu	SG.NOM	omenapuu
jl001:012	-	(;)	PUNC	;␣
jl001:012	9	kaikki	INDEF.SG.NOM	kaikki␣
jl001:012	(11a) 11b	keto	SG.GEN	kedon␣
jl001:012	10	puu	PL.NOM	puut␣
jl001:012	12	(olla)	COP.ACT.PRES.3P	ovat␣
jl001:012	12	kuivettua	DER.ACT.PCP2.PERF	kuivettuneet
jl001:012	-	(.)	PUNC	.␣
jl001:012	13	niin	ADV.AD-A	Niin
jl001:012	-	(,)	PUNC	,␣
jl001:012	14	häpeä	SG.ILL	häpeään␣
jl001:012	14	(olla)	COP.ACT.PRES.3S	on␣
jl001:012	14	joutua	ACT.PCP2.PERF	joutunut␣
jl001:012	15	ilo	SG.NOM	ilo
jl001:012	-	(,)	PUNC	,␣
jl001:012	17 18	ihmis_lapsi	PL.GEN	ihmislasten␣
jl001:012	16	joukossa	DER.SG.ELA	joukosta␣
jl001:012	16	pois	ADV	pois
jl001:012	-	(.)	PUNC	.␣
jl001:013	jl001:013	jl001:013	VERSE	Jl␣1:13␣
jl001:013	1	vyöttäytyä	DER.ACT.IMP.2P	Vyöttäytykää␣
jl001:013	1	säkki	SG.ILL	säkkiin
jl001:013	(2a)	-	UNTRANSLATED	
jl001:013	-	(,)	PUNC	,␣
jl001:013	2b	pitää	ACT.IMP.2P	pitäkää␣
jl001:013	2b	valittajaiset	PL.NOM	valittajaiset
jl001:013	-	(,)	PUNC	,␣
jl001:013	2b	(te)	PERS.PL.NOM	te␣
jl001:013	(3a) 3b	pappi	PL.NOM	papit
jl001:013	-	(;)	PUNC	;␣
jl001:013	4	valittaa	ACT.IMP.2P	valittakaa
jl001:013	-	(,)	PUNC	,␣
jl001:013	4	(te)	PERS.PL.NOM	te␣
jl001:013	-	(joka)	REL.PL.NOM	jotka␣
jl001:013	5	toimittaa	DER.ACT.PRES.2P	toimitatte␣
jl001:013	5	palvelus	SG.PTV	palvelusta␣
jl001:013	6	alttari	SG.ADE	alttarilla
jl001:013	-	(.)	PUNC	.␣
jl001:013	7	käydä	ACT.IMP.2P	Käykää␣
jl001:013	7	sisälle	POST	sisälle
jl001:013	-	(,)	PUNC	,␣
jl001:013	8	viettää	ACT.IMP.2P	viettäkää␣
jl001:013	8	yö	SG.NOM	yö␣
jl001:013	9b	säkki	PL.ILL	säkkeihin␣
jl001:013	9a	pukea:puettu	PSS.PCP2.PL.ESS	puettuina
jl001:013	-	(,)	PUNC	,␣
jl001:013	10	(te)	PERS.PL.NOM	te␣
jl001:013	-	(joka)	REL.PL.NOM	jotka␣
jl001:013	10	toimittaa	DER.ACT.PRES.2P	toimitatte␣
jl001:013	pers%11	minä	PERS.SG.GEN	minun␣
jl001:013	11	Jumala	NOM&SGGEN.-1	Jumalani␣
jl001:013	10	palvelus	SG.PTV	palvelusta
jl001:013	-	(.)	PUNC	.␣
jl001:013	12	sillä	SUBORD	Sillä␣
jl001:013	13	poissa	ADV	poissa␣
jl001:013	13	olla	COP.ACT.PRES.3S	on␣
jl001:013	pers%15	te	PERS.PL.GEN	teidän␣
jl001:013	15	Jumala	NOM&SGGEN.-2	Jumalanne␣
jl001:013	14b	huone	SG.ELA	huoneesta␣
jl001:013	14a	%case	LOC	
jl001:013	16	ruoka_uhri	SG.NOM	ruokauhri␣
jl001:013	17a	ja	CNJ	ja␣
jl001:013	17b	juoma_uhri	SG.NOM	juomauhri
jl001:013	-	(.)	PUNC	.␣
jl001:014	jl001:014	jl001:014	VERSE	Jl␣1:14␣
jl001:014	1	kuuluttaa	DER.ACT.IMP.2P	Kuuluttakaa␣
jl001:014	1	pyhä	ADJ.SG.NOM	pyhä␣
jl001:014	2	paasto	SG.NOM	paasto
jl001:014	-	(,)	PUNC	,␣
jl001:014	3	kutsua	ACT.IMP.2P	kutsukaa␣
jl001:014	3	koolle	ADV	koolle␣
jl001:014	4	juhla_kokous	SG.NOM	juhlakokous
jl001:014	-	(,)	PUNC	,␣
jl001:014	5	koota	ACT.IMP.2P	kootkaa␣
jl001:014	6	vanhin	DER.PL.NOM	vanhimmat␣
jl001:014	-	(ja)	CNJ	ja␣
jl001:014	7	kaikki	INDEF.SG.NOM	kaikki␣
jl001:014	(9a) 9b	maa	SG.GEN	maan␣
jl001:014	8	asukas	PL.NOM	asukkaat␣
jl001:014	11	Herra	SG.GEN	Herran
jl001:014	-	(,)	PUNC	,␣
jl001:014	pers%12	te	PERS.PL.GEN	teidän␣
jl001:014	12	Jumala	NOM&SGGEN.-2	Jumalanne
jl001:014	-	(,)	PUNC	,␣
jl001:014	10	huone	SG.ILL	huoneeseen␣
jl001:014	13a	ja	CNJ	ja␣
jl001:014	13b	huutaa	ACT.IMP.2P	huutakaa␣
jl001:014	15	Herra	SG.GEN	Herran␣
jl001:014	14	puoleen	POST	puoleen
jl001:014	-	(.)	PUNC	.␣
jl001:015	jl001:015	jl001:015	VERSE	Jl␣1:15␣
jl001:015	1	voi	INTJ	Voi␣
jl001:015	2a	se	DEM.SG.PTV	sitä␣
jl001:015	2b	päivä	SG.PTV	päivää
jl001:015	-	(!)	PUNC	!␣
jl001:015	3	sillä	SUBORD	Sillä␣
jl001:015	4	lähellä	PREP	lähellä␣
jl001:015	-	(olla)	COP.ACT.PRES.3S	on␣
jl001:015	6	Herra	SG.GEN	Herran␣
jl001:015	5	päivä	SG.NOM	päivä
jl001:015	-	(,)	PUNC	,␣
jl001:015	7a	ja	CNJ	ja␣
jl001:015	9	(se)	DEM.SG.NOM	se␣
jl001:015	9	tulla	ACT.PRES.3S	tulee␣
jl001:015	7b	niin_kuin	SUBORD	niinkuin␣
jl001:015	7c	hävitys	DER.SG.NOM	hävitys␣
jl001:015	8b	Kaikki_valtias	ADJ.SG.ABL	Kaikkivaltiaalta
jl001:015	8a	%case	LOC	
jl001:015	-	(.)	PUNC	.␣
jl001:016	jl001:016	jl001:016	VERSE	Jl␣1:16␣
jl001:016	1a 1b	ei	NEGV.3S.-CLITIC	Eikö␣
jl001:016	5	(olla)	COP.ACT.PRES.NEG	ole␣
jl001:016	5	ottaa	PSS.PCP2.PERF	otettu␣
jl001:016	pers%3	me	PERS.PL.ABL	meiltä␣
jl001:016	4	ruoka	SG.NOM	ruoka␣
jl001:016	3	silmä	PL.GEN.-1	silmäimme␣
jl001:016	2	edestä	PREP	edestä␣
jl001:016	-	(sekä)	CNJ	sekä␣
jl001:016	pers%7	me	PERS.PL.GEN	meidän␣
jl001:016	7	Jumala	NOM&SGGEN.-1	Jumalamme␣
jl001:016	6b	huone	SG.ELA	huoneesta␣
jl001:016	6a	%case	LOC	
jl001:016	8	ilo	SG.NOM	ilo␣
jl001:016	9a	ja	CNJ	ja␣
jl001:016	9b	riemu	SG.NOM	riemu
jl001:016	-	(?)	PUNC	?␣
jl001:017	jl001:017	jl001:017	VERSE	Jl␣1:17␣
jl001:017	1	surkastua	DER.ACT.PCP2.PERF	Surkastuneet␣
jl001:017	1	(olla)	COP.ACT.PRES.3P	ovat␣
jl001:017	2	siemen_jyvä	PL.NOM	siemenjyvät␣
jl001:017	4	multa	PL.GEN.-3	multiensa␣
jl001:017	3	alla	PREP	alla
jl001:017	-	(,)	PUNC	,␣
jl001:017	6	varasto_huone	PL.NOM	varastohuoneet␣
jl001:017	5	autio	ADJ.PL.NOM	autiot
jl001:017	-	(,)	PUNC	,␣
jl001:017	8	aitta	PL.NOM	aitat␣
jl001:017	7	purkaa:purettu	PSS.PCP2.PL.NOM	puretut
jl001:017	-	(,)	PUNC	,␣
jl001:017	9	kun	SUBORD	kun␣
jl001:017	11	vilja	SG.ELA	viljasta␣
jl001:017	10	(olla)	COP.ACT.PRES.3S	on␣
jl001:017	10	kato	SG.NOM	kato
jl001:017	-	(.)	PUNC	.␣
jl001:018	jl001:018	jl001:018	VERSE	Jl␣1:18␣
jl001:018	1	kuinka	AD-A	Kuinka␣
jl001:018	2	huoata	ACT.PRES.3S	huokaa␣
jl001:018	3	karja	SG.NOM	karja
jl001:018	-	(,)	PUNC	,␣
jl001:018	-	(kuinka)	AD-A	kuinka␣
jl001:018	4	hätä	PL.INE.-3	hädissään␣
jl001:018	4	(olla)	COP.ACT.PRES.3P	ovat␣
jl001:018	5 6	raavas_lauma	PL.NOM	raavaslaumat
jl001:018	-	(,)	PUNC	,␣
jl001:018	7	sillä	SUBORD	sillä␣
jl001:018	8	ei	NEGV.3S	ei␣
jl001:018	8	olla	COP.ACT.PRES.NEG	ole␣
jl001:018	10	ne	DEM.PL.ADE	niillä␣
jl001:018	9	laidun	SG.PTV	laidunta
jl001:018	-	(!)	PUNC	!␣
jl001:018	11	myös	ADV	Myös␣
jl001:018	12 (13a) 13b	lammas_lauma	PL.NOM	lammaslaumat␣
jl001:018	14	joutua	ACT.PRES.3P	joutuvat␣
jl001:018	14	peri_kato	SG.ILL	perikatoon
jl001:018	-	(.)	PUNC	.␣
jl001:019	jl001:019	jl001:019	VERSE	Jl␣1:19␣
jl001:019	1	sinä	PERS.SG.PTV	Sinua
jl001:019	-	(,)	PUNC	,␣
jl001:019	2	Herra	SG.NOM	Herra
jl001:019	-	(,)	PUNC	,␣
jl001:019	3	(minä)	PERS.SG.NOM	minä␣
jl001:019	3	huutaa	ACT.PRES.1S	huudan
jl001:019	-	(,)	PUNC	,␣
jl001:019	4	sillä	SUBORD	sillä␣
jl001:019	5	tuli	SG.NOM	tuli␣
jl001:019	6	(olla)	COP.ACT.PRES.3S	on␣
jl001:019	6	kuluttaa	DER.ACT.PCP2.PERF	kuluttanut␣
jl001:019	8	erä_maa	SG.GEN	erämaan␣
jl001:019	7	laidun	PL.NOM	laitumet␣
jl001:019	9a	ja	CNJ	ja␣
jl001:019	9b	liekki	SG.NOM	liekki␣
jl001:019	10	polttaa	ACT.PCP2.PERF	polttanut␣
jl001:019	11	kaikki	INDEF.SG.NOM	kaikki␣
jl001:019	(13a) 13b	keto	SG.GEN	kedon␣
jl001:019	12	puu	PL.NOM	puut
jl001:019	-	(.)	PUNC	.␣
jl001:020	jl001:020	jl001:020	VERSE	Jl␣1:20␣
jl001:020	3	metsä	SG.GEN	Metsän␣
jl001:020	2	eläin	PL.NOM.-CLITIC	eläimetkin␣
jl001:020	1	%clitic	kin	
jl001:020	5	sinä	PERS.SG.PTV	sinua␣
jl001:020	4	ikävöidä	ACT.PRES.3P	ikävöivät
jl001:020	-	(,)	PUNC	,␣
jl001:020	6	sillä	SUBORD	sillä␣
jl001:020	8 9	vesi_puro	PL.NOM	vesipurot␣
jl001:020	7	(olla)	COP.ACT.PRES.3P	ovat␣
jl001:020	7	kuivua	ACT.PCP2.PERF	kuivuneet␣
jl001:020	10a	ja	CNJ	ja␣
jl001:020	10b	tuli	SG.NOM	tuli␣
jl001:020	11	(olla)	COP.ACT.PRES.3S	on␣
jl001:020	11	kuluttaa	DER.ACT.PCP2.PERF	kuluttanut␣
jl001:020	(13a) 13b	erä_maa	SG.GEN	erämaan␣
jl001:020	12	laidun	PL.NOM	laitumet
jl001:020	-	(.)	PUNC	.␣
jl002:001	jl002:001	jl002:001	VERSE	Jl␣2:1␣
jl002:001	1	puhaltaa	ACT.IMP.2P	Puhaltakaa␣
jl002:001	2	pasuna	SG.ILL	pasunaan␣
jl002:001	3b	Siion	PR.SG.INE	Siionissa
jl002:001	3a	%case	LOC	
jl002:001	(4a)	-	UNTRANSLATED	
jl002:001	-	(,)	PUNC	,␣
jl002:001	4b	toitottaa	ACT.IMP.2P	toitottakaa␣
jl002:001	4b	torvi	PL.PTV	torvia␣
jl002:001	pers%6	minä	PERS.SG.GEN	minun␣
jl002:001	6	pyhä	ADJ.SG.ADE	pyhällä␣
jl002:001	5b	vuori	SG.ADE.-1	vuorellani
jl002:001	5a	%case	LOC	
jl002:001	-	(.)	PUNC	.␣
jl002:001	8	jokainen	INDEF.SG.NOM	Jokainen␣
jl002:001	(10a) 10b	maa	SG.GEN	maan␣
jl002:001	9	asukas	SG.NOM	asukas␣
jl002:001	7	(olla)	COP.ACT.PRES.3S	on␣
jl002:001	7	vapista	ACT.PCP1.FUTR	vapiseva
jl002:001	-	(,)	PUNC	,␣
jl002:001	11	sillä	SUBORD	sillä␣
jl002:001	14	Herra	SG.GEN	Herran␣
jl002:001	13	päivä	SG.NOM	päivä␣
jl002:001	12	tulla	ACT.PRES.3S	tulee
jl002:001	-	(.)	PUNC	.␣
jl002:001	15	niin	ADV.AD-A	Niin
jl002:001	-	(,)	PUNC	,␣
jl002:001	-	(se)	DEM.SG.NOM	se␣
jl002:001	-	(olla)	COP.ACT.PRES.3S	on␣
jl002:001	16	lähellä	PREP	lähellä
jl002:001	-	(:)	PUNC	:␣
jl002:002	jl002:002	jl002:002	VERSE	Jl␣2:2␣
jl002:002	2	pimeys	DER.SG.GEN	pimeyden␣
jl002:002	3a	ja	CNJ	ja␣
jl002:002	3b	synkeys	DER.SG.GEN	synkeyden␣
jl002:002	1	päivä	SG.NOM	päivä
jl002:002	-	(,)	PUNC	,␣
jl002:002	5	pilvi	PL.GEN	pilvien␣
jl002:002	6a	ja	CNJ	ja␣
jl002:002	6b	pilkko_pimeä	ADJ.SG.GEN	pilkkopimeän␣
jl002:002	4	päivä	SG.NOM	päivä
jl002:002	-	(.)	PUNC	.␣
jl002:002	(10a) 10b	vuori	PL.ALL	Vuorille␣
jl002:002	9	%case	LOC	
jl002:002	8	levitä:levinnyt	ACT.PCP2.SG.ESS	levinneenä␣
jl002:002	7a	niin_kuin	SUBORD	niinkuin␣
jl002:002	7b	aamu_rusko	SG.NOM	aamurusko␣
jl002:002	-	(olla)	COP.ACT.PRES.3S	on␣
jl002:002	12	lukuisa	ADJ.SG.NOM	lukuisa␣
jl002:002	13a	ja	CNJ	ja␣
