on001:001	on001:001	on001:001	VERSE	Jna␣1:1␣
on001:004	(6a) 6b	meri	SG.ALL	merelle
on001:004	5	%case	LOC	
on001:004	-	(,)	PUNC	,␣
on001:004	7a	niin	ADV.AD-A	niin␣
on001:004	7a	että	SUBORD	että␣
on001:004	10b	meri	SG.ADE	merellä␣
on001:004	10a	%case	LOC	
on001:004	7b	nousta	ACT.PAST.3S	nousi␣
on001:004	9	suuri	ADJ.SG.NOM	suuri␣
on001:004	8	myrsky	SG.NOM	myrsky␣
on001:004	11a	ja	CNJ	ja␣
on001:004	(11b) 11c	laiva	SG.NOM	laiva␣
on001:004	13b	(olla)	COP.ACT.PAST.3S	oli␣
on001:004	13b	särkyä	INF5.-3	särkymäisillään
on001:004	12 13a	%case	?	
on001:004	-	(.)	PUNC	.␣
on001:005	on001:005	on001:005	VERSE	Jna␣1:5␣
on001:005	1a	niin	ADV.AD-A	Niin␣
on001:005	(2a) 2b	meri_mies	PL.NOM	merimiehet␣
on001:005	1b	pelätä	ACT.PAST.3P	pelkäsivät␣
on001:005	3a	ja	CNJ	ja␣
on001:005	3b	huutaa	ACT.PAST.3P	huusivat␣
on001:005	3b	apu	SG.TRA	avuksi␣
on001:005	4	itse_kukin	REFL.SG.NOM	itsekukin␣
on001:005	6	jumala	SG.PTV.-3	jumalaansa
on001:005	5	%case	PTV	
on001:005	-	(.)	PUNC	.␣
on001:005	7a	ja	CNJ	Ja␣
on001:005	7b	(he)	PERS.PL.NOM	he␣
on001:005	7b	heittää	ACT.PAST.3P	heittivät␣
on001:005	(13a) 13b	meri	SG.ILL	mereen␣
on001:005	12	%case	LOC	
on001:005	(9a) 9b	tavara	PL.NOM	tavarat
on001:005	8	%case	NOM	
on001:005	-	(,)	PUNC	,␣
on001:005	10	mikä	INT.REL.SG.PTV	mitä␣
on001:005	11b	laiva	SG.INE	laivassa␣
on001:005	11a	%case	LOC	
on001:005	-	(olla)	COP.ACT.PAST.3S	oli
on001:005	-	(,)	PUNC	,␣
on001:005	14b	keventää	DER.INF1.TRA.-3	keventääkseen␣
on001:005	14a	%case	TRA	
on001:005	-	(se)	DEM.SG.PTV	sitä
on001:005	(15a) (15b)	-	UNTRANSLATED	
on001:005	-	(.)	PUNC	.␣
on001:005	16a	mutta	CNJ	Mutta␣
on001:005	16b	Joona	PR.SG.NOM	Joona␣
on001:005	17	(olla)	COP.ACT.PAST.3S	oli␣
on001:005	17	mennä	ACT.PCP2.PERF	mennyt␣
on001:005	17	alas	ADV	alas␣
on001:005	(20a) 20b	laiva	SG.GEN	laivan␣
on001:005	19	pohja	SG.ALL	pohjalle␣
on001:005	18	%case	LOC	
on001:005	21a	ja	CNJ	ja␣
on001:005	21b	panna	ACT.PCP2.PERF	pannut␣
on001:005	21b	maata	INF1.LAT	maata
on001:005	-	(,)	PUNC	,␣
on001:005	22a	ja	CNJ	ja␣
on001:005	22b	(hän)	PERS.SG.NOM	hän␣
on001:005	22b	nukkua	ACT.PAST.3S	nukkui␣
on001:005	22b	raskaasti	DER.ADV.POS	raskaasti
on001:005	-	(.)	PUNC	.␣
on001:006	on001:006	on001:006	VERSE	Jna␣1:6␣
on001:006	1a	niin	ADV.AD-A	Niin␣
on001:006	3 (4a) 4b	laivuri	SG.NOM	laivuri␣
on001:006	1b	tulla	ACT.PAST.3S	tuli␣
on001:006	pers%2	hän	PERS.SG.GEN	hänen␣
on001:006	2	luokse	PREP.-3	luoksensa␣
on001:006	5a	ja	CNJ	ja␣
on001:006	5b	sanoa	ACT.PAST.3S	sanoi␣
on001:006	6	hän	PERS.SG.ALL	hänelle
on001:006	-	(:)	PUNC	:␣
on001:006	-	(")	PUNC.LEFT	"
on001:006	7 8	mikä	INT.SG.PTV.-CLITIC	Mitäs␣
on001:006	9	nukkua	ACT.PRES.2S	nukut
on001:006	-	(?)	PUNC	?␣
on001:006	10	nousta	ACT.IMP.2S	Nouse␣
on001:006	-	(ja)	CNJ	ja␣
on001:006	11	huutaa	ACT.PRES.NEG	huuda␣
on001:006	13	jumala	SG.PTV.-2	jumalaasi
on001:006	12	%case	PTV	
on001:006	-	(.)	PUNC	.␣
on001:006	14	ehkäpä	ADV	Ehkäpä␣
on001:006	16a	se	DEM.SG.NOM	se␣
on001:006	16b	jumala	SG.NOM	jumala␣
on001:006	15	muistaa	ACT.PRES.3S	muistaa␣
on001:006	17	me	PERS.PL.PTV	meitä
on001:006	-	(,)	PUNC	,␣
on001:006	18a	niin	ADV.AD-A	niin␣
on001:006	18b	ettei	NEGV.1P	ettemme␣
on001:006	19	hukkua	ACT.PRES.NEG	huku
on001:006	-	(.)	PUNC	.
on001:006	-	(")	PUNC.RIGHT	"␣
on001:007	on001:007	on001:007	VERSE	Jna␣1:7␣
on001:007	1a	ja	CNJ	Ja␣
on001:007	1b	(he)	PERS.PL.NOM	he␣
on001:007	1b	sanoa	ACT.PAST.3P	sanoivat␣
on001:007	4	toinen	INDEF.PL.ALL.-3	toisillensa
on001:007	2 3	%case	LOC	
on001:007	-	(:)	PUNC	:␣
on001:007	-	(")	PUNC.LEFT	"
on001:007	5	tulla	ACT.IMP.2P	Tulkaa
on001:007	(6a)	-	UNTRANSLATED	
on001:007	-	(,)	PUNC	,␣
on001:007	6b	heittää	ACT.IMP.1P	heittäkäämme␣
on001:007	7	arpa	SG.PTV	arpaa
on001:007	-	(,)	PUNC	,␣
on001:007	8b	(saada)	INF1.TRA.-1	saadaksemme␣
on001:007	8a	%inflection	INF1.TRA.-1	
on001:007	8b	tietää	INF1.LAT	tietää
on001:007	-	(,)	PUNC	,␣
on001:007	9c	kuka	INT.SG.GEN	kenen␣
on001:007	9b	%case	GEN	
on001:007	9a	tähden	POST	tähden␣
on001:007	(11a) 11b	tämä	DEM.SG.NOM	tämä␣
on001:007	(10a) 10b	onnettomuus	DER.SG.NOM	onnettomuus␣
on001:007	-	(olla)	COP.ACT.PRES.3S	on␣
on001:007	12	me	PERS.PL.ALL	meille␣
on001:007	-	(tulla)	ACT.PCP2.PERF	tullut
on001:007	-	(")	PUNC.RIGHT	"
on001:007	-	(.)	PUNC	.␣
on001:007	13a	mutta	CNJ	Mutta␣
on001:007	13a	kun	SUBORD	kun␣
on001:007	13b	(he)	PERS.PL.NOM	he␣
on001:007	13b	heittää	ACT.PAST.3P	heittivät␣
on001:007	14	arpa	SG.PTV	arpaa
on001:007	(15a)	-	UNTRANSLATED	
on001:007	-	(,)	PUNC	,␣
on001:007	15b	langeta	ACT.PAST.3S	lankesi␣
on001:007	(16a) 16b	arpa	SG.NOM	arpa␣
on001:007	18	Joona	PR.SG.ALL	Joonalle
on001:007	17	%case	LOC	
on001:007	-	(.)	PUNC	.␣
on001:008	on001:008	on001:008	VERSE	Jna␣1:8␣
on001:008	1a	niin	ADV.AD-A	Niin␣
on001:008	1b	(he)	PERS.PL.NOM	he␣
on001:008	1b	sanoa	ACT.PAST.3P	sanoivat␣
on001:008	2	hän	PERS.SG.ALL	hänelle
on001:008	-	(:)	PUNC	:␣
on001:008	-	(")	PUNC.LEFT	"
on001:008	3	ilmoittaa	ACT.IMP.2S	Ilmoita␣
on001:008	4	%inflection	ACT.IMP.2S	
on001:008	5	me	PERS.PL.ALL	meille
on001:008	-	(,)	PUNC	,␣
on001:008	7b	kuka	INT.SG.GEN	kenen␣
on001:008	6b 7a	%case	GEN	
on001:008	6a	tähden	POST	tähden␣
on001:008	(9a) 9b	tämä	DEM.SG.NOM	tämä␣
on001:008	(8a) 8b	onnettomuus	DER.SG.NOM	onnettomuus␣
on001:008	-	(olla)	COP.ACT.PRES.3S	on␣
on001:008	10	me	PERS.PL.ALL	meille␣
on001:008	-	(tulla)	ACT.PCP2.PERF	tullut
on001:008	-	(.)	PUNC	.␣
on001:008	11	mikä	INT.REL.INDEF.SG.NOM	Mikä␣
on001:008	-	(olla)	COP.ACT.PRES.3S	on␣
on001:008	12	toimi	NOM&SGGEN.-2	toimesi␣
on001:008	13a	ja	CNJ	ja␣
on001:008	13c	mistä	INT.REL.ELA	mistä␣
on001:008	13b	%case	LOC	
on001:008	14	tulla	ACT.PRES.2S	tulet
on001:008	-	(?)	PUNC	?␣
on001:008	15	mikä	INT.REL.INDEF.SG.NOM	Mikä␣
on001:008	-	(olla)	COP.ACT.PRES.3S	on␣
on001:008	pers%16	sinä	PERS.SG.GEN	sinun␣
on001:008	16	maa	NOM&SGGEN.-2	maasi␣
on001:008	17a	ja	CNJ	ja␣
on001:008	17b 18a 18b	mikä	INT.REL.SG.ELA	mistä␣
on001:008	19	kansa	SG.ELA	kansasta␣
on001:008	20	olla	COP.ACT.PRES.2S	olet
on001:008	-	(?)	PUNC	?
on001:008	-	(")	PUNC.RIGHT	"␣
on001:009	on001:009	on001:009	VERSE	Jna␣1:9␣
on001:009	(1a)	-	UNTRANSLATED	
on001:009	1b	(hän)	PERS.SG.NOM	Hän␣
on001:009	1b	vastata	ACT.PAST.3S	vastasi␣
on001:009	2	he	PERS.PL.ALL	heille
on001:009	-	(:)	PUNC	:␣
on001:009	-	(")	PUNC.LEFT	"
on001:009	4	minä	PERS.SG.NOM	Minä␣
on001:009	-	(olla)	COP.ACT.PRES.1S	olen␣
on001:009	3	hebrealainen	DER.ADJ.SG.NOM	hebrealainen
on001:009	-	(,)	PUNC	,␣
on001:009	5a	ja	CNJ	ja␣
on001:009	9	minä	PERS.SG.NOM	minä␣
on001:009	10	pelätä	ACT.PRES.1S	pelkään␣
on001:009	6	Herra	SG.PTV	Herraa
on001:009	5b	%case	PTV	
on001:009	-	(,)	PUNC	,␣
on001:009	(8a) 8b	taivas	SG.GEN	taivaan␣
on001:009	7	Jumala	SG.PTV	Jumalaa
on001:009	-	(,)	PUNC	,␣
on001:009	11	joka	REL.INDEF.SG.NOM	joka␣
on001:009	12	(olla)	COP.ACT.PRES.3S	on␣
on001:009	12	tehdä	ACT.PCP2.PERF	tehnyt␣
on001:009	(14a) 14b	meri	SG.GEN	meren␣
on001:009	13	%case	GEN	
on001:009	15a	ja	CNJ	ja␣
on001:009	(16a) 16b	kuiva	ADJ.SG.GEN	kuivan␣
on001:009	(16a) 16b	maa	SG.GEN	maan
on001:009	15b	%case	GEN	
on001:009	-	(")	PUNC.RIGHT	"
on001:009	-	(.)	PUNC	.␣
on001:010	on001:010	on001:010	VERSE	Jna␣1:10␣
on001:010	1a	niin	ADV.AD-A	Niin␣
on001:010	(2a) 2b	mies	PL.NOM	miehet␣
on001:010	1b	peljästyä	ACT.PAST.3P	peljästyivät␣
on001:010	4	suuresti	DER.ADV.POS	suuresti␣
on001:010	3	%case	MAN	
on001:010	5a	ja	CNJ	ja␣
on001:010	5b	sanoa	ACT.PAST.3P	sanoivat␣
on001:010	6	hän	PERS.SG.ALL	hänelle
on001:010	-	(:)	PUNC	:␣
on001:010	-	(")	PUNC.LEFT	"
on001:010	7	miksi	ADV	Miksi␣
on001:010	9	(olla)	COP.ACT.PRES.2S	olet␣
on001:010	9	tehdä	ACT.PCP2.PERF	tehnyt␣
on001:010	8	näin	ADV.AD-A	näin
on001:010	-	(?)	PUNC	?
on001:010	-	(")	PUNC.RIGHT	"␣
on001:010	10	sillä	SUBORD	Sillä␣
on001:010	(12a) 12b	mies	PL.NOM	miehet␣
on001:010	11	tietää	ACT.PAST.3P	tiesivät
on001:010	-	(,)	PUNC	,␣
on001:010	13	että	SUBORD	että␣
on001:010	16	hän	PERS.SG.NOM	hän␣
on001:010	17	(olla)	COP.ACT.PAST.3S	oli␣
on001:010	17	paeta	INF3.INE	pakenemassa␣
on001:010	15	Herra	SG.GEN	Herran␣
on001:010	14c	kasvot	PL.GEN	kasvojen␣
on001:010	14b	edestä	PREP	edestä
on001:010	14a	%case	LOC	
on001:010	-	(;)	PUNC	;␣
on001:010	19	(hän)	PERS.SG.NOM	hän␣
on001:010	19	(olla)	COP.ACT.PAST.3S	oli␣
on001:010	18	näet	ADV	näet␣
on001:010	19	ilmaista	ACT.PCP2.PERF	ilmaissut␣
on001:010	-	(se)	DEM.SG.GEN	sen␣
on001:010	20	he	PERS.PL.ALL	heille
on001:010	-	(.)	PUNC	.␣
on001:011	on001:011	on001:011	VERSE	Jna␣1:11␣
on001:011	(1a)	-	UNTRANSLATED	
on001:011	1b	(he)	PERS.PL.NOM	He␣
on001:011	1b	sanoa	ACT.PAST.3P	sanoivat␣
on001:011	2	hän	PERS.SG.ALL	hänelle
on001:011	-	(:)	PUNC	:␣
on001:011	-	(")	PUNC.LEFT	"
on001:011	3	mikä	INT.REL.SG.PTV	Mitä␣
on001:011	4	(olla)	COP.ACT.PRES.3S	on␣
on001:011	4	(me)	PERS.PL.GEN	meidän␣
on001:011	4	tehdä	PSS.PCP1.NECE	tehtävä␣
on001:011	5	sinä	PERS.SG.ALL	sinulle
on001:011	-	(,)	PUNC	,␣
on001:011	6a	että	SUBORD	että␣
on001:011	(7a) 7b	meri	SG.NOM	meri␣
on001:011	6b	tulla	ACT.COND.3S	tulisi␣
on001:011	8b	me	PERS.PL.ALL	meille␣
on001:011	8a	%case	LOC	
on001:011	6b	tyven	ADJ.SG.TRA	tyveneksi
on001:011	-	(?)	PUNC	?
on001:011	-	(")	PUNC.RIGHT	"␣
on001:011	9	sillä	SUBORD	Sillä␣
on001:011	(10a) 10b	meri	SG.NOM	meri␣
on001:011	12b	myrskytä	ACT.PAST.3S	myrskysi␣
on001:011	11 12a	%case	?	
on001:011	12b	myrskytä:myrskyämä	PCPA.PL.ELA.-3	myrskyämistänsä
on001:011	-	(.)	PUNC	.␣
on001:012	on001:012	on001:012	VERSE	Jna␣1:12␣
on001:012	(1a)	-	UNTRANSLATED	
on001:012	1b	(hän)	PERS.SG.NOM	Hän␣
on001:012	1b	vastata	ACT.PAST.3S	vastasi␣
on001:012	2	he	PERS.PL.ALL	heille
on001:012	-	(:)	PUNC	:␣
on001:012	-	(")	PUNC.LEFT	"
on001:012	3	ottaa	ACT.IMP.2P	Ottakaa␣
on001:012	pers%3	minä	PERS.SG.ACC	minut␣
on001:012	4a	ja	CNJ	ja␣
on001:012	4b	heittää	ACT.IMP.2P	heittäkää␣
on001:012	pers%4b	minä	PERS.SG.ACC	minut␣
on001:012	(6a) 6b	meri	SG.ILL	mereen
on001:012	5	%case	LOC	
on001:012	-	(,)	PUNC	,␣
on001:012	7a	niin	ADV.AD-A	niin␣
on001:012	(8a) 8b	meri	SG.NOM	meri␣
on001:012	9b	te	PERS.PL.ALL	teille␣
on001:012	9a	%case	LOC	
on001:012	7b	tyventyä	DER.ACT.PRES.3S	tyventyy
on001:012	-	(.)	PUNC	.␣
on001:012	10	sillä	SUBORD	Sillä␣
on001:012	12	minä	PERS.SG.NOM	minä␣
on001:012	11	tietää	ACT.PRES.1S	tiedän
on001:012	-	(,)	PUNC	,␣
on001:012	13	että	SUBORD	että␣
on001:012	(17a) 17b	tämä	DEM.SG.NOM	tämä␣
on001:012	(16a) 16b	suuri	ADJ.SG.NOM	suuri␣
on001:012	(15a) 15b	myrsky	SG.NOM	myrsky␣
on001:012	-	(olla)	COP.ACT.PRES.3S	on␣
on001:012	-	(tulla)	ACT.PCP2.PERF	tullut␣
on001:012	18	te	PERS.PL.ALL	teille␣
on001:012	14b	minä	PERS.SG.GEN	minun␣
on001:012	14a	tähden	POST.-1	tähteni
on001:012	-	(.)	PUNC	.
on001:012	-	(")	PUNC.RIGHT	"␣
on001:013	on001:013	on001:013	VERSE	Jna␣1:13␣
on001:013	(1a)	-	UNTRANSLATED	
on001:013	(2a) 2b	mies	PL.NOM	Miehet␣
on001:013	1b	soutaa	ACT.PAST.3P	soutivat␣
on001:013	3b	päästä	INF1.TRA.-3	päästäkseen␣
on001:013	3a	%case	TRA	
on001:013	3b	jälleen	ADV	jälleen␣
on001:013	(5a) 5b	kuiva	ADJ.SG.ALL	kuivalle␣
on001:013	(5a) 5b	maa	SG.ALL	maalle
on001:013	4	%case	LOC	
on001:013	-	(,)	PUNC	,␣
on001:013	6a	mutta	CNJ	mutta␣
on001:013	6b	ei	NEGV.3P	eivät␣
on001:013	7	voida	ACT.PAST.PL	voineet
on001:013	-	(,)	PUNC	,␣
on001:013	8	sillä	SUBORD	sillä␣
on001:013	(9a) 9b	meri	SG.NOM	meri␣
on001:013	11b	myrskytä	ACT.PAST.3S	myrskysi␣
on001:013	12	vastaan	POST	vastaan␣
on001:013	11b	myrskytä:myrskyämä	PCPA.PL.ELA.-3	myrskyämistänsä
on001:013	10 11a	%case	LOC	
on001:013	-	(.)	PUNC	.␣
on001:014	on001:014	on001:014	VERSE	Jna␣1:14␣
on001:014	1a	ja	CNJ	Ja␣
on001:014	1b	(he)	PERS.PL.NOM	he␣
on001:014	1b	huutaa	ACT.PAST.3P	huusivat␣
on001:014	3	Herra	SG.PTV	Herraa␣
on001:014	2	%case	PTV	
on001:014	4a	ja	CNJ	ja␣
on001:014	4b	sanoa	ACT.PAST.3P	sanoivat
on001:014	-	(:)	PUNC	:␣
on001:014	-	(")	PUNC.LEFT	"
on001:014	5	voi	INTJ	Voi
on001:014	-	(,)	PUNC	,␣
on001:014	6	Herra	SG.NOM	Herra
on001:014	-	(,)	PUNC	,␣
on001:014	7 8	älä	NEGV.ACT.IMP.2S	älä␣
on001:014	9	(antaa)	ACT.PRES.NEG	anna␣
on001:014	9	(me)	PERS.PL.GEN	meidän␣
on001:014	9	hukkua	INF1.LAT	hukkua␣
on001:014	(12a) 12b	tämä	DEM.SG.GEN	tämän␣
on001:014	(11a) 11b	mies	SG.GEN	miehen␣
on001:014	10b	henki	SG.GEN	hengen␣
on001:014	10a	tähden	POST	tähden␣
on001:014	13a 13b	älä	NEGV.ACT.IMP.2S.-CLITIC	äläkä␣
on001:014	14	lukea	ACT.PRES.NEG	lue␣
on001:014	15	syy	SG.TRA.-1	syyksemme␣
on001:014	17	viaton	DER.ADJ.SG.PTV	viatonta␣
on001:014	16	veri	SG.PTV	verta
on001:014	-	(,)	PUNC	,␣
on001:014	18	sillä	SUBORD	sillä␣
on001:014	19	sinä	PERS.SG.NOM	sinä
on001:014	-	(,)	PUNC	,␣
on001:014	20	Herra	SG.NOM	Herra
on001:014	-	(,)	PUNC	,␣
on001:014	23	tehdä	ACT.PRES.2S	teet
on001:014	-	(,)	PUNC	,␣
on001:014	21a 21b	niin_kuin	SUBORD	niinkuin␣
on001:014	22	(sinä)	PERS.SG.ALL	sinulle␣
on001:014	22	otollinen	DER.ADJ.SG.PTV	otollista␣
on001:014	22	olla	COP.ACT.PRES.3S	on
on001:014	-	(")	PUNC.RIGHT	"
on001:014	-	(.)	PUNC	.␣
on001:015	on001:015	on001:015	VERSE	Jna␣1:15␣
on001:015	1a	sitten	ADV	Sitten␣
on001:015	1b	(he)	PERS.PL.NOM	he␣
on001:015	1b	ottaa	ACT.PAST.3P	ottivat␣
on001:015	3	Joona	PR.SG.GEN	Joonan␣
on001:015	2	%case	GEN	
on001:015	4a	ja	CNJ	ja␣
on001:015	4b	heittää	ACT.PAST.3P	heittivät␣
on001:015	pers%4b	hän	PERS.SG.ACC	hänet␣
on001:015	(6a) 6b	meri	SG.ILL	mereen
on001:015	5	%case	LOC	
on001:015	-	(,)	PUNC	,␣
on001:015	7a	ja	CNJ	ja␣
on001:015	(8a) 8b	meri	SG.NOM	meri␣
on001:015	7b	asettua	DER.ACT.PAST.3S	asettui␣
on001:015	9b	raivo	SG.ELA.-3	raivostansa
on001:015	9a	%case	LOC	
on001:015	-	(.)	PUNC	.␣
on001:016	on001:016	on001:016	VERSE	Jna␣1:16␣
on001:016	1a	ja	CNJ	Ja␣
on001:016	(2a) 2b	mies	PL.NOM	miehet␣
on001:016	1b	pelätä	ACT.PAST.3P	pelkäsivät␣
on001:016	4	suuresti	DER.ADV.POS	suuresti␣
on001:016	3	%case	MAN	
on001:016	6	Herra	SG.PTV	Herraa
on001:016	5	%case	PTV	
on001:016	(7a)	-	UNTRANSLATED	
on001:016	-	(,)	PUNC	,␣
on001:016	7b	uhrata	ACT.PAST.3P	uhrasivat␣
on001:016	9b	Herra	SG.ALL	Herralle␣
on001:016	9a	%case	LOC	
on001:016	8	teuras_uhri	SG.GEN	teurasuhrin␣
on001:016	10a	ja	CNJ	ja␣
on001:016	10b	tehdä	ACT.PAST.3P	tekivät␣
on001:016	11	lupaus	DER.PL.PTV	lupauksia
on001:016	-	(.)	PUNC	.␣
on002:001	on002:001	on002:001	VERSE	Jna␣2:1␣
on002:001	1a	mutta	CNJ	Mutta␣
on002:001	2	Herra	SG.NOM	Herra␣
on002:001	1b	toimittaa	DER.ACT.PAST.3S	toimitti␣
on002:001	4	suuri	ADJ.SG.GEN	suuren␣
on002:001	3	kala	SG.GEN	kalan␣
on002:001	5b	nielaista	INF3.ILL	nielaisemaan␣
on002:001	5a	%case	LOC	
on002:001	7	Joona	PR.SG.GEN	Joonan
on002:001	6	%case	GEN	
on002:001	-	(.)	PUNC	.␣
on002:001	8a	ja	CNJ	Ja␣
on002:001	9	Joona	PR.SG.NOM	Joona␣
on002:001	8b	olla	COP.ACT.PAST.3S	oli␣
on002:001	(11a) 11b	kala	SG.GEN	kalan␣
on002:001	10b	sisässä	POST	sisässä␣
on002:001	10a	%case	LOC	
on002:001	12	3	NUM.SG.NOM	kolme␣
on002:001	13	päivä	SG.PTV	päivää␣
on002:001	14a	ja	CNJ	ja␣
on002:001	14b	3	NUM.SG.NOM	kolme␣
on002:001	15	yö	SG.PTV	yötä
on002:001	-	(.)	PUNC	.␣
on002:002	on002:002	on002:002	VERSE	Jna␣2:2␣
on002:002	1a	ja	CNJ	Ja␣
on002:002	2	Joona	PR.SG.NOM	Joona␣
on002:002	1b	rukoilla	ACT.PAST.3S	rukoili␣
on002:002	4	Herra	SG.PTV	Herraa
on002:002	3	%case	PTV	
on002:002	-	(,)	PUNC	,␣
on002:002	5	Jumala	SG.PTV.-3	Jumalaansa
on002:002	-	(,)	PUNC	,␣
on002:002	(7a) 7b	kala	SG.GEN	kalan␣
on002:002	6b	sisässä	POST	sisässä␣
on002:002	6a	%case	LOC	
on002:003	on002:003	on002:003	VERSE	Jna␣2:3␣
on002:003	1a	ja	CNJ	ja␣
on002:003	1b	sanoa	ACT.PAST.3S	sanoi
on002:003	-	(:)	PUNC	:␣
on002:003	-	(")	PUNC.LEFT	"
on002:003	2	(minä)	PERS.SG.NOM	Minä␣
on002:003	2	huutaa	ACT.PAST.1S	huusin␣
on002:003	3b	ahdistus	DER.SG.INE.-1	ahdistuksessani␣
on002:003	3a 4	%case	LOC	
on002:003	6	Herra	SG.PTV	Herraa
on002:003	5	%case	PTV	
on002:003	-	(,)	PUNC	,␣
on002:003	7a	ja	CNJ	ja␣
on002:003	7b	(hän)	PERS.SG.NOM	hän␣
on002:003	7b	vastata	ACT.PAST.3S	vastasi␣
on002:003	pers%7b	minä	PERS.SG.ALL	minulle
on002:003	-	(.)	PUNC	.␣
on002:003	9	tuonela	SG.GEN	Tuonelan␣
on002:003	8b	kohtu	SG.INE	kohdussa␣
on002:003	8a	%case	LOC	
on002:003	10	(minä)	PERS.SG.NOM	minä␣
on002:003	10	huutaa	ACT.PAST.1S	huusin␣
on002:003	10	apu	SG.PTV	apua
on002:003	-	(,)	PUNC	,␣
on002:003	-	(ja)	CNJ	ja␣
