ne001:001	ne001:001	ne001:001	VERSE	Neh␣1:1␣
ne001:002	(15a) 15b	vankeus	SG.ELA	vankeudesta␣
ne001:002	14	%case	LOC	
ne001:002	-	(palata:palannut)	ACT.PCP2.SG.ESS	palanneena␣
ne001:002	13	olla	COP.ACT.PAST.3S	oli␣
ne001:002	13	jäljellä	ADV	jäljellä
ne001:002	-	(,)	PUNC	,␣
ne001:002	16a	ja	CNJ	ja␣
ne001:002	17	Jerusalem	PR.SG.ELA	Jerusalemista
ne001:002	16b	%case	LOC	
ne001:002	-	(.)	PUNC	.␣
ne001:003	ne001:003	ne001:003	VERSE	Neh␣1:3␣
ne001:003	1a	ja	CNJ	Ja␣
ne001:003	1b	(he)	PERS.PL.NOM	he␣
ne001:003	1b	sanoa	ACT.PAST.3P	sanoivat␣
ne001:003	2	minä	PERS.SG.ALL	minulle
ne001:003	(3a) (3b)	-	UNTRANSLATED	
ne001:003	-	(:)	PUNC	:␣
ne001:003	-	(")	PUNC.LEFT	"
ne001:003	4	joka	REL.PL.NOM	Jotka␣
ne001:003	(7a) 7b	vankeus	SG.ELA	vankeudesta␣
ne001:003	6	%case	LOC	
ne001:003	-	(palata:palannut)	ACT.PCP2.PL.ESS	palanneina␣
ne001:003	5	olla	COP.ACT.PRES.3P	ovat␣
ne001:003	5	jäljellä	ADV	jäljellä␣
ne001:003	8	se	DEM.SG.INE	siinä␣
ne001:003	9b	maa_kunta	SG.INE	maakunnassa
ne001:003	9a	%case	LOC	
ne001:003	-	(,)	PUNC	,␣
ne001:003	-	(ne)	DEM.PL.NOM	ne␣
ne001:003	-	(olla)	COP.ACT.PRES.3P	ovat␣
ne001:003	11	suuri	ADJ.SG.INE	suuressa␣
ne001:003	10b	kurjuus	DER.SG.INE	kurjuudessa␣
ne001:003	10a	%case	LOC	
ne001:003	12a	ja	CNJ	ja␣
ne001:003	12c	häväistys	SG.GEN	häväistyksen␣
ne001:003	12b	alainen	ADJ.PL.ESS	alaisina
ne001:003	-	(;)	PUNC	;␣
ne001:003	13a	ja	CNJ	ja␣
ne001:003	14	Jerusalem	PR.SG.GEN	Jerusalemin␣
ne001:003	13b	muuri	SG.NOM	muuri␣
ne001:003	15	(olla)	COP.ACT.PRES.3S	on␣
ne001:003	15	repiä	PSS.PCP2.PERF	revitty␣
ne001:003	15	maahan=alas	DER.ADV	maahan
ne001:003	-	(,)	PUNC	,␣
ne001:003	16a	ja	CNJ	ja␣
ne001:003	pers%16b	se	DEM.SG.GEN	sen␣
ne001:003	16b	portti	PL.NOM	portit␣
ne001:003	17	(olla)	COP.ACT.PRES.3P	ovat␣
ne001:003	18b	tuli	SG.ADE	tulella␣
ne001:003	18a	%case	LOC	
ne001:003	17	polttaa:poltettu	PSS.PCP2.PL.NOM	poltetut
ne001:003	-	(")	PUNC.RIGHT	"
ne001:003	-	(.)	PUNC	.␣
ne001:004	ne001:004	ne001:004	VERSE	Neh␣1:4␣
ne001:004	(1a) (1b)	-	UNTRANSLATED	
ne001:004	(4a) 4b (5a) 5b	tämä	DEM.SG.GEN	Tämän␣
ne001:004	3	%case	GEN	
ne001:004	2b	kuulla	PSS.PCP2.-1.TEMP	kuultuani␣
ne001:004	2a	%inflection	PSS.PCP2.-1.TEMP	
ne001:004	6	(minä)	PERS.SG.NOM	minä␣
ne001:004	6	istua	ACT.PAST.1S	istuin␣
ne001:004	9	moni	INDEF.SG.PTV	monta␣
ne001:004	9	päivä	SG.PTV	päivää␣
ne001:004	7b	itkeä	ACT.INF2.MAN	itkien␣
ne001:004	7a	%inflection	ACT.INF2.MAN	
ne001:004	8a	ja	CNJ	ja␣
ne001:004	8b	murehtia	ACT.INF2.MAN	murehtien
ne001:004	-	(,)	PUNC	,␣
ne001:004	10a	ja	CNJ	ja␣
ne001:004	pers%10b	minä	PERS.SG.NOM	minä␣
ne001:004	11	paastota	ACT.PAST.1S	paastosin␣
ne001:004	10b	%case	?	
ne001:004	12a	ja	CNJ	ja␣
ne001:004	12b	rukoilla	ACT.PAST.1S	rukoilin␣
ne001:004	(15a) 15b	taivas	SG.GEN	taivaan␣
ne001:004	14	Jumala	SG.GEN	Jumalan␣
ne001:004	13a 13b	edessä	PREP	edessä
ne001:004	-	(.)	PUNC	.␣
ne001:005	ne001:005	ne001:005	VERSE	Neh␣1:5␣
ne001:005	(1a)	-	UNTRANSLATED	
ne001:005	1b	(minä)	PERS.SG.NOM	Minä␣
ne001:005	1b	sanoa	ACT.PAST.1S	sanoin
ne001:005	-	(:)	PUNC	:␣
ne001:005	-	(")	PUNC.LEFT	"
ne001:005	2	oi	INTJ	Oi␣
ne001:005	3	Herra	SG.NOM	Herra
ne001:005	-	(,)	PUNC	,␣
ne001:005	(5a) 5b	taivas	SG.GEN	taivaan␣
ne001:005	4	Jumala	SG.NOM	Jumala
ne001:005	-	(,)	PUNC	,␣
ne001:005	-	(sinä)	PERS.SG.NOM	sinä␣
ne001:005	(7a) 7b	suuri	ADJ.SG.NOM	suuri␣
ne001:005	8a	ja	CNJ	ja␣
ne001:005	(8b) 8c	peljättävä	ADJ.SG.NOM	peljättävä␣
ne001:005	(6a) 6b	Jumala	SG.NOM	Jumala
ne001:005	-	(,)	PUNC	,␣
ne001:005	-	(joka)	REL.INDEF.SG.NOM	joka␣
ne001:005	9	pitää	ACT.PRES.2S	pidät␣
ne001:005	(10a) 10b	liitto	SG.GEN	liiton␣
ne001:005	11a	ja	CNJ	ja␣
ne001:005	-	(säilyttää)	DER.ACT.PRES.2S	säilytät␣
ne001:005	11b	laupeus	SG.GEN	laupeuden␣
ne001:005	-	(ne)	DEM.PL.ALL	niille
ne001:005	-	(,)	PUNC	,␣
ne001:005	-	(joka)	REL.PL.NOM	jotka␣
ne001:005	pers%12b	sinä	PERS.SG.PTV	sinua␣
ne001:005	12b	rakastaa	ACT.PRES.3P	rakastavat␣
ne001:005	12a	%case	?	
ne001:005	13a	ja	CNJ	ja␣
ne001:005	13c	noudattaa	ACT.PRES.3P	noudattavat␣
ne001:005	13b	%case	?	
ne001:005	pers%14	sinä	PERS.SG.GEN	sinun␣
ne001:005	14	käsky	PL.PTV.-2	käskyjäsi
ne001:005	-	(,)	PUNC	,␣
ne001:006	ne001:006	ne001:006	VERSE	Neh␣1:6␣
ne001:006	1	olla	COP.ACT.IMP.3S	olkoon␣
ne001:006	2	%inflection	COP.ACT.IMP.3S	
ne001:006	pers%3	sinä	PERS.SG.GEN	sinun␣
ne001:006	3	korva	NOM&SGGEN.-2	korvasi␣
ne001:006	4	tarkkaavainen	DER.ADJ.SG.NOM	tarkkaavainen␣
ne001:006	5a	ja	CNJ	ja␣
ne001:006	5b	silmä	NOM&SGGEN.-2	silmäsi␣
ne001:006	6	avoin	ADJ.SG.NOM	avoin␣
ne001:006	7b	kuulla	INF1.TRA.-2	kuullaksesi␣
ne001:006	7a	%case	TRA	
ne001:006	10	palvelija	DER.NOM&SGGEN.-2	palvelijasi␣
ne001:006	9	rukous	PL.NOM	rukoukset
ne001:006	8	%case	NOM	
ne001:006	-	(,)	PUNC	,␣
ne001:006	11	joka	REL.PL.PTV	joita␣
ne001:006	12	minä	PERS.SG.NOM	minä␣
ne001:006	(15a) 15b	nyt	ADV	nyt␣
ne001:006	16	päivä	PL.NOM	päivät␣
ne001:006	17a	ja	CNJ	ja␣
ne001:006	17b	yö	PL.NOM	yöt␣
ne001:006	13	rukoilla	ACT.PRES.1S	rukoilen␣
ne001:006	pers%14b	sinä	PERS.SG.GEN	sinun␣
ne001:006	14a 14b	edessä	PREP.-2	edessäsi␣
ne001:006	21	palvelija	DER.PL.GEN.-2	palvelijaisi
ne001:006	-	(,)	PUNC	,␣
ne001:006	19 20	israelilainen	DER.ADJ.PL.GEN	israelilaisten
ne001:006	-	(,)	PUNC	,␣
ne001:006	18	puolesta	DER.POST	puolesta
ne001:006	-	(,)	PUNC	,␣
ne001:006	22b	tunnustaa	ACT.INF2.MAN	tunnustaen␣
ne001:006	22a	%inflection	ACT.INF2.MAN	
ne001:006	25 26	israelilainen	DER.ADJ.PL.GEN	israelilaisten␣
ne001:006	24	synti	PL.NOM	synnit
ne001:006	23	%case	NOM	
ne001:006	-	(,)	PUNC	,␣
ne001:006	27	joka	REL.PL.NOM	jotka␣
ne001:006	28	(me)	PERS.PL.NOM	me␣
ne001:006	28	(olla)	COP.ACT.PRES.1P	olemme␣
ne001:006	28	tehdä	ACT.PCP2.PERF	tehneet␣
ne001:006	pers%29	sinä	PERS.SG.PTV	sinua␣
ne001:006	29	vastaan	POST	vastaan
ne001:006	-	(;)	PUNC	;␣
ne001:006	30a	sillä	SUBORD	sillä␣
ne001:006	30b	minä	PERS.SG.NOM.-CLITIC	minäkin␣
ne001:006	31a	ja	CNJ	ja␣
ne001:006	pers%32	minä	PERS.SG.GEN	minun␣
ne001:006	31b 32	perhe_kunta	NOM&SGGEN.-1	perhekuntani␣
ne001:006	33	(olla)	COP.ACT.PRES.1P	olemme␣
ne001:006	33	synti	SG.PTV	syntiä␣
ne001:006	33	tehdä	ACT.PCP2.PERF	tehneet
ne001:006	-	(!)	PUNC	!␣
ne001:007	ne001:007	ne001:007	VERSE	Neh␣1:7␣
ne001:007	2	(me)	PERS.PL.NOM	Me␣
ne001:007	2	(olla)	COP.ACT.PRES.1P	olemme␣
ne001:007	2	pahoin	ADV	pahoin␣
ne001:007	2	tehdä	ACT.PCP2.PERF	tehneet␣
ne001:007	1	%case	NOM	
ne001:007	pers%3	sinä	PERS.SG.PTV	sinua␣
ne001:007	3	vastaan	POST	vastaan
ne001:007	(4a)	-	UNTRANSLATED	
ne001:007	-	(;)	PUNC	;␣
ne001:007	4b	ei	NEGV.1P	emme␣
ne001:007	5	(olla)	COP.ACT.PRES.NEG	ole␣
ne001:007	5	noudattaa	ACT.PAST.PL	noudattaneet␣
ne001:007	(7a) 7b	käsky	PL.PTV	käskyjä
ne001:007	6	%case	PTV	
ne001:007	(8a)	-	UNTRANSLATED	
ne001:007	-	(,)	PUNC	,␣
ne001:007	(9a) 9b	säädös	PL.PTV	säädöksiä␣
ne001:007	8b	%case	PTV	
ne001:007	10a	ja	CNJ	ja␣
ne001:007	(11a) 11b	oikeus	DER.PL.PTV	oikeuksia
ne001:007	10b	%case	PTV	
ne001:007	-	(,)	PUNC	,␣
ne001:007	12	joka	REL.PL.NOM	jotka␣
ne001:007	13	(sinä)	PERS.SG.NOM	sinä␣
ne001:007	13	antaa	ACT.PAST.2S	annoit␣
ne001:007	16	palvelija	DER.SG.ALL.-2	palvelijallesi␣
ne001:007	15	Mooses	PR.SG.ALL	Moosekselle
ne001:007	14	%case	LOC	
ne001:007	-	(.)	PUNC	.␣
ne001:008	ne001:008	ne001:008	VERSE	Neh␣1:8␣
ne001:008	1	muistaa	ACT.IMP.2S	Muista␣
ne001:008	2	%inflection	ACT.IMP.2S	
ne001:008	(4a) 4b	sana	SG.NOM	sana
ne001:008	3	%case	NOM	
ne001:008	-	(,)	PUNC	,␣
ne001:008	5	joka	REL.SG.GEN	jonka␣
ne001:008	6	(sinä)	PERS.SG.NOM	sinä␣
ne001:008	6	antaa	ACT.PAST.2S	annoit␣
ne001:008	9	palvelija	DER.SG.ALL.-2	palvelijallesi␣
ne001:008	8	Mooses	PR.SG.ALL	Moosekselle
ne001:008	7	%case	LOC	
ne001:008	-	(,)	PUNC	,␣
ne001:008	10a 10b	sanoa	ACT.INF2.MAN	sanoen
ne001:008	-	(:)	PUNC	:␣
ne001:008	-	(')	PUNC.LEFT	'
ne001:008	-	(jos)	SUBORD	Jos␣
ne001:008	11	te	PERS.PL.NOM	te␣
ne001:008	12	tulla	ACT.PRES.2P	tulette␣
ne001:008	12	uskoton	DER.ADJ.PL.TRA	uskottomiksi
ne001:008	-	(,)	PUNC	,␣
ne001:008	-	(niin)	ADV.AD-A	niin␣
ne001:008	13	minä	PERS.SG.NOM	minä␣
ne001:008	14	hajottaa	ACT.PRES.1S	hajotan␣
ne001:008	15	te	PERS.PL.ACC	teidät␣
ne001:008	16b	kansa	PL.GEN	kansojen␣
ne001:008	16a	sekaan	POST	sekaan
ne001:008	-	(;)	PUNC	;␣
ne001:009	ne001:009	ne001:009	VERSE	Neh␣1:9␣
ne001:009	1a	mutta	CNJ	mutta␣
ne001:009	-	(jos)	SUBORD	jos␣
ne001:009	1b	(te)	PERS.PL.NOM	te␣
ne001:009	1b	palata	ACT.PRES.2P	palajatte␣
ne001:009	pers%2	minä	PERS.SG.GEN	minun␣
ne001:009	2	tykö	POST.-1	tyköni
ne001:009	(3a)	-	UNTRANSLATED	
ne001:009	-	(,)	PUNC	,␣
ne001:009	3b	noudattaa	ACT.PRES.2P	noudatatte␣
ne001:009	pers%4	minä	PERS.SG.GEN	minun␣
ne001:009	4	käsky	PL.PTV.-1	käskyjäni␣
ne001:009	5a	ja	CNJ	ja␣
ne001:009	5b	seurata	ACT.PRES.2P	seuraatte␣
ne001:009	6	ne	DEM.PL.PTV	niitä
ne001:009	-	(,)	PUNC	,␣
ne001:009	-	(niin)	ADV.AD-A	niin␣
ne001:009	7	vaikka	SUBORD	vaikka␣
ne001:009	pers%9	te	PERS.PL.GEN	teidän␣
ne001:009	9	karkoitettu	ADJ.NOM&SGGEN.-2	karkoitettunne␣
ne001:009	8	olla	COP.ACT.COND.3P	olisivat␣
ne001:009	(11a) 11b	taivas	SG.GEN	taivaan␣
ne001:009	10b	ääri	SG.INE	ääressä
ne001:009	10a	%case	LOC	
ne001:009	-	(,)	PUNC	,␣
ne001:009	13	(minä)	PERS.SG.NOM	minä␣
ne001:009	pers%13	he	PERS.PL.ACC	heidät␣
ne001:009	12b	sieltä	ADV.-CLITIC	sieltäkin␣
ne001:009	12a	%case	LOC	
ne001:009	13	koota	ACT.PRES.1S	kokoan␣
ne001:009	15a	ja	CNJ	ja␣
ne001:009	15b	tuoda	ACT.PRES.1S	tuon␣
ne001:009	pers%15b	he	PERS.PL.ACC	heidät␣
ne001:009	17a	se	DEM.SG.ILL	siihen␣
ne001:009	17b	paikka	SG.ILL	paikkaan
ne001:009	16	%case	LOC	
ne001:009	-	(,)	PUNC	,␣
ne001:009	18	joka	REL.SG.GEN	jonka␣
ne001:009	19	(minä)	PERS.SG.NOM	minä␣
ne001:009	19	(olla)	COP.ACT.PRES.1S	olen␣
ne001:009	19	valita	ACT.PCP2.PERF	valinnut␣
ne001:009	22	nimi	NOM&SGGEN.-1	nimeni␣
ne001:009	21	%case	NOM.GEN	
ne001:009	20b	asuin_sija	SG.TRA	asuinsijaksi
ne001:009	20a	%case	TRA	
ne001:009	(23)	-	UNTRANSLATED	
ne001:009	-	(')	PUNC.RIGHT	'
ne001:009	-	(.)	PUNC	.␣
ne001:010	ne001:010	ne001:010	VERSE	Neh␣1:10␣
ne001:010	1a	olla	COP.ACT.PRES.3P.-CLITIC	Ovathan␣
ne001:010	1b	he	PERS.PL.NOM	he␣
ne001:010	pers%2	sinä	PERS.SG.GEN	sinun␣
ne001:010	2	palvelija	DER.NOM&SGGEN.-2	palvelijasi␣
ne001:010	3a	ja	CNJ	ja␣
ne001:010	pers%3b	sinä	PERS.SG.GEN	sinun␣
ne001:010	3b	kansa	NOM&SGGEN.-2	kansasi
ne001:010	-	(,)	PUNC	,␣
ne001:010	4	joka	REL.PL.NOM	jotka␣
ne001:010	5	(sinä)	PERS.SG.NOM	sinä␣
ne001:010	5	vapahtaa	ACT.PAST.2S	vapahdit␣
ne001:010	(7a) 7b	suuri	ADJ.SG.ADE	suurella␣
ne001:010	6b	voima	DER.SG.ADE.-2	voimallasi␣
ne001:010	6a	%case	LOC	
ne001:010	8a	ja	CNJ	ja␣
ne001:010	(9a) 9b	väkevä	ADJ.SG.ADE	väkevällä␣
ne001:010	8c	käsi	SG.ADE.-2	kädelläsi
ne001:010	8b	%case	LOC	
ne001:010	-	(.)	PUNC	.␣
ne001:011	ne001:011	ne001:011	VERSE	Neh␣1:11␣
ne001:011	1	oi	INTJ	Oi␣
ne001:011	2	Herra	SG.NOM	Herra
ne001:011	-	(,)	PUNC	,␣
ne001:011	6	tarkata	ACT.IMP.3S	tarkatkoon␣
ne001:011	3 4	%inflection	ACT.IMP.3S	
ne001:011	pers%5	sinä	PERS.SG.GEN	sinun␣
ne001:011	5	korva	NOM&SGGEN.-2	korvasi␣
ne001:011	9	palvelija	DER.NOM&SGGEN.-2	palvelijasi␣
ne001:011	8	rukous	SG.PTV	rukousta␣
ne001:011	7	%case	PTV	
ne001:011	10a	ja	CNJ	ja␣
ne001:011	-	(ne)	DEM.PL.GEN	niiden␣
ne001:011	12	palvelija	DER.PL.GEN.-2	palvelijaisi␣
ne001:011	11	rukous	SG.PTV	rukousta
ne001:011	10b	%case	PTV	
ne001:011	-	(,)	PUNC	,␣
ne001:011	13a	joka	REL.PL.NOM	jotka␣
ne001:011	13b	tahtoa	ACT.PRES.3P	tahtovat␣
ne001:011	14b	peljätä	INF1.LAT	peljätä␣
ne001:011	14a	%case	LAT	
ne001:011	pers%16	sinä	PERS.SG.GEN	sinun␣
ne001:011	16	nimi	SG.PTV.-2	nimeäsi
ne001:011	15	%case	PTV	
ne001:011	(17a)	-	UNTRANSLATED	
ne001:011	-	(!)	PUNC	!␣
ne001:011	17b	(antaa)	ACT.IMP.2S	Anna␣
ne001:011	18	%inflection	ACT.IMP.2S	
ne001:011	20a	tämä	DEM.SG.ESS	tänä␣
ne001:011	20b	päivä	SG.ESS	päivänä␣
ne001:011	19b	palvelija	DER.NOM&SGGEN.-2	palvelijasi␣
ne001:011	19a	%case	NOM.GEN	
ne001:011	17b	hanke	SG.GEN	hankkeen␣
ne001:011	17b	menestyä	INF1.LAT	menestyä␣
ne001:011	21a	ja	CNJ	ja␣
ne001:011	21b	suoda	ACT.PRES.NEG	suo␣
ne001:011	pers%21b	hän	PERS.SG.GEN	hänen␣
ne001:011	22b	saada	INF1.LAT	saada␣
ne001:011	22a	%case	LAT	
ne001:011	22b	armo	SG.NOM	armo␣
ne001:011	(25a) 25b	se	DEM.SG.GEN	sen␣
ne001:011	(24a) 24b	mies	SG.GEN	miehen␣
ne001:011	23a 23b	edessä	PREP	edessä
ne001:011	-	(.)	PUNC	.
ne001:011	-	(")	PUNC.RIGHT	"␣
ne001:011	26b	minä	PERS.SG.NOM	Minä␣
ne001:011	27	olla	COP.ACT.PAST.1S	olin␣
ne001:011	26a	näet	ADV	näet␣
ne001:011	29b	kuningas	SG.GEN	kuninkaan␣
ne001:011	29a	%case	GEN	
ne001:011	28	juoman_laskija	DER.SG.NOM	juomanlaskija
ne001:011	-	(.)	PUNC	.␣
ne002:001	ne002:001	ne002:001	VERSE	Neh␣2:1␣
ne002:001	2b 3	niisan-kuu	SG.INE	Niisan-kuussa
ne002:001	2a	%case	LOC	
ne002:001	-	(,)	PUNC	,␣
ne002:001	(7a) 7b	kuningas	SG.NOM	kuningas␣
ne002:001	6b	Artahsasta	PR.SG.GEN	Artahsastan␣
ne002:001	6a	%case	GEN	
ne002:001	5		ORD.SG.ESS	kahdentenakymmenentenä␣
ne002:001	4	hallitus_vuosi	SG.ESS	hallitusvuotena
ne002:001	-	(,)	PUNC	,␣
ne002:001	1a	kun	SUBORD	kun␣
ne002:001	8	viini	SG.NOM	viini␣
ne002:001	1b	olla	COP.ACT.PAST.3S	oli␣
ne002:001	pers%9b	hän	PERS.SG.GEN	hänen␣
ne002:001	9a 9b	edessä	PREP.-3	edessään
ne002:001	(10a)	-	UNTRANSLATED	
ne002:001	-	(,)	PUNC	,␣
ne002:001	10b	ottaa	ACT.PAST.1S	otin␣
ne002:001	10b	(minä)	PERS.SG.NOM	minä␣
ne002:001	(12a) 12b	viini	SG.GEN	viinin␣
ne002:001	11	%case	GEN	
ne002:001	13a	ja	CNJ	ja␣
ne002:001	13b	antaa	ACT.PAST.1S	annoin␣
ne002:001	-	(se)	DEM.SG.GEN	sen␣
ne002:001	14b	kuningas	SG.ALL	kuninkaalle
ne002:001	14a	%case	LOC	
ne002:001	-	(.)	PUNC	.␣
ne002:001	15a	kun	SUBORD	Kun␣
ne002:001	16	(minä)	PERS.SG.NOM	minä␣
ne002:001	15b	ei	NEGV.1S	en␣
ne002:001	16	(olla)	COP.ACT.PAST.SG	ollut␣
ne002:001	-	(ennen)	PREP	ennen␣
ne002:001	16	olla	COP.ACT.PAST.SG	ollut␣
ne002:001	pers%18b	hän	PERS.SG.GEN	hänen␣
ne002:001	18a 18b	edessä	PREP.-3	edessään␣
ne002:001	17	murheellinen	DER.ADJ.SG.ESS	murheellisena
ne002:001	-	(,)	PUNC	,␣
ne002:002	ne002:002	ne002:002	VERSE	Neh␣2:2␣
ne002:002	(1a)	-	UNTRANSLATED	
ne002:002	1b	sanoa	ACT.PAST.3S	sanoi␣
ne002:002	(3a) 3b	kuningas	SG.NOM	kuningas␣
ne002:002	2	minä	PERS.SG.ALL	minulle
ne002:002	-	(:)	PUNC	:␣
ne002:002	-	(")	PUNC.LEFT	"
ne002:002	4	minkä_tähden	ADV	Minkätähden␣
ne002:002	pers%5	sinä	PERS.SG.NOM	sinä␣
ne002:002	-	(olla)	COP.ACT.PRES.2S	olet␣
ne002:002	-	(niin)	ADV.AD-A	niin␣
ne002:002	6	murheellinen	DER.ADJ.SG.GEN	murheellisen␣
ne002:002	5	näköinen	ADJ.SG.NOM	näköinen
ne002:002	-	(?)	PUNC	?␣
ne002:002	8	ei	NEGV.2S.-CLITIC	Ethän␣
ne002:002	7a 7b	%clitic	hAn	
ne002:002	8	olla	COP.ACT.PRES.NEG	ole␣
ne002:002	9	sairas	ADJ.SG.NOM	sairas
ne002:002	-	(;)	PUNC	;␣
ne002:002	-	(sinä)	PERS.SG.ADE	sinulla␣
ne002:002	10	olla	COP.ACT.PRES.3S	on␣
ne002:002	12 13	varmaan	ADV	varmaan␣
ne002:002	11	jokin	INDEF.SG.NOM	jokin␣
ne002:002	14 15	sydämen_suru	SG.NOM	sydämensuru
ne002:002	-	(.)	PUNC	.
ne002:002	-	(")	PUNC.RIGHT	"␣
ne002:002	16a	silloin	ADV	Silloin␣
ne002:002	16b	(minä)	PERS.SG.NOM	minä␣
ne002:002	16b	peljästyä	ACT.PAST.1S	peljästyin␣
ne002:002	17 18	kovin	ADV.AD-A	kovin
ne002:002	-	(,)	PUNC	,␣
ne002:003	ne002:003	ne002:003	VERSE	Neh␣2:3␣
ne002:003	1a	mutta	CNJ	mutta␣
ne002:003	1b	(minä)	PERS.SG.NOM	minä␣
ne002:003	1b	sanoa	ACT.PAST.1S	sanoin␣
ne002:003	2b	kuningas	SG.ALL	kuninkaalle
ne002:003	2a	%case	LOC	
ne002:003	-	(:)	PUNC	:␣
ne002:003	-	(")	PUNC.LEFT	"
ne002:003	5	elää	ACT.IMP.3S	Eläköön␣
ne002:003	(3a) 3b	kuningas	SG.NOM	kuningas␣
ne002:003	4b	iankaikkisesti	DER.ADV.POS	iankaikkisesti
ne002:003	4a	%case	MAN	
ne002:003	-	(.)	PUNC	.␣
ne002:003	6	kuinka	ADV	Kuinka␣
ne002:003	pers%9	minä	PERS.SG.NOM	minä␣
ne002:003	7	ei	NEGV.1S	en␣
ne002:003	8	olla	COP.ACT.COND.NEG	olisi␣
ne002:003	8	murheellinen	DER.ADJ.SG.GEN	murheellisen␣
ne002:003	9	näköinen	ADJ.SG.NOM	näköinen
ne002:003	-	(,)	PUNC	,␣
ne002:003	10	kun	SUBORD	kun␣
ne002:003	11a	se	DEM.SG.NOM	se␣
ne002:003	11b	kaupunki	SG.NOM	kaupunki
ne002:003	-	(,)	PUNC	,␣
ne002:003	-	(joka)	REL.SG.INE	jossa␣
ne002:003	pers%14	minä	PERS.SG.GEN	minun␣
ne002:003	14	isä	PL.GEN.-1	isieni␣
ne002:003	12 13	hauta	PL.NOM	haudat␣
ne002:003	-	(olla)	COP.ACT.PRES.3P	ovat
ne002:003	-	(,)	PUNC	,␣
ne002:003	-	(olla)	COP.ACT.PRES.3S	on␣
ne002:003	15	autio	ADJ.SG.NOM	autio␣
ne002:003	16a	ja	CNJ	ja␣
ne002:003	pers%16b	se	DEM.SG.GEN	sen␣
ne002:003	16b	portti	PL.NOM	portit␣
ne002:003	18b	tuli	SG.ADE	tulella␣
ne002:003	18a	%case	LOC	
ne002:003	17	polttaa:poltettu	PSS.PCP2.PL.NOM	poltetut
ne002:003	-	(?)	PUNC	?
ne002:003	-	(")	PUNC.RIGHT	"␣
ne002:004	ne002:004	ne002:004	VERSE	Neh␣2:4␣
ne002:004	(1a)	-	UNTRANSLATED	
ne002:004	(3a) 3b	kuningas	SG.NOM	Kuningas␣
ne002:004	1b	sanoa	ACT.PAST.3S	sanoi␣
ne002:004	2	minä	PERS.SG.ALL	minulle
ne002:004	-	(:)	PUNC	:␣
ne002:004	-	(")	PUNC.LEFT	"
ne002:004	5 6	mikä	INT.REL.SG.PTV	Mitä␣
ne002:004	4	%case	PTV	
ne002:004	7	sinä	PERS.SG.NOM	sinä␣
ne002:004	-	(siis)	ADV	siis␣
ne002:004	8	pyytää	ACT.PRES.2S	pyydät
