zp001:001	zp001:001	zp001:001	VERSE	Sef␣1:1␣
zp001:003	3b	eläin	PL.NOM	eläimet
zp001:003	-	(,)	PUNC	,␣
zp001:003	4	ottaa	ACT.PRES.1S	otan␣
zp001:003	4	pois	ADV	pois␣
zp001:003	(6a) 6b	taivas	SG.GEN	taivaan␣
zp001:003	5	lintu	PL.NOM	linnut␣
zp001:003	7a	ja	CNJ	ja␣
zp001:003	(8a) 8b	meri	SG.GEN	meren␣
zp001:003	7b	kala	PL.NOM	kalat
zp001:003	(9a)	-	UNTRANSLATED	
zp001:003	-	(,)	PUNC	,␣
zp001:003	(9b) 9c	viettelys	PL.NOM	viettelykset␣
zp001:003	-	(ja)	CNJ	ja␣
zp001:003	(11a) 11b	jumalaton	DER.ADJ.PL.NOM	jumalattomat
zp001:003	10	%case	NOM	
zp001:003	(12a)	-	UNTRANSLATED	
zp001:003	-	(.)	PUNC	.␣
zp001:003	12b	(minä)	PERS.SG.NOM	Minä␣
zp001:003	12b	hävittää	DER.ACT.PRES.1S	hävitän␣
zp001:003	(14a) 14b	ihminen	PL.NOM	ihmiset␣
zp001:003	13	%case	NOM	
zp001:003	(17a) 17b	maa	SG.GEN	maan␣
zp001:003	16	pinta	SG.ABL	pinnalta
zp001:003	15a 15b	%case	LOC	
zp001:003	-	(,)	PUNC	,␣
zp001:003	18	sanoa	ACT.PRES.3S	sanoo␣
zp001:003	19	Herra	SG.NOM	Herra
zp001:003	-	(.)	PUNC	.␣
zp001:004	zp001:004	zp001:004	VERSE	Sef␣1:4␣
zp001:004	(1a)	-	UNTRANSLATED	
zp001:004	1b	(minä)	PERS.SG.NOM	Minä␣
zp001:004	1b	ojentaa	ACT.PRES.1S	ojennan␣
zp001:004	2	käsi	NOM&SGGEN.-1	käteni␣
zp001:004	4	Juuda	PR.SG.PTV	Juudaa␣
zp001:004	3	vastaan	POST	vastaan␣
zp001:004	5a	ja	CNJ	ja␣
zp001:004	6	kaikki	INDEF.PL.PTV	kaikkia␣
zp001:004	8	Jerusalem	PR.SG.GEN	Jerusalemin␣
zp001:004	7	asukas	PL.PTV	asukkaita␣
zp001:004	5b	vastaan	POST	vastaan
zp001:004	-	(,)	PUNC	,␣
zp001:004	9a	ja	CNJ	ja␣
zp001:004	9b	(minä)	PERS.SG.NOM	minä␣
zp001:004	9b	hävittää	DER.ACT.PRES.1S	hävitän␣
zp001:004	(12a) 12b	tämä	DEM.SG.ELA	tästä␣
zp001:004	(11a) 11b	paikka	SG.ELA	paikasta␣
zp001:004	10	%case	LOC	
zp001:004	(15a) 15b	Baal	PR.SG.GEN	Baalin␣
zp001:004	14	jäte	PL.NOM	jätteet
zp001:004	13	%case	NOM	
zp001:004	-	(,)	PUNC	,␣
zp001:004	(18a) 18b	epä_jumala	PL.GEN	epäjumalain␣
zp001:004	(18a) 18b	pappi	PL.GEN	pappien␣
zp001:004	17	nimi	PL.NOM	nimet␣
zp001:004	16	%case	NOM	
zp001:004	19	ynnä		ynnä␣
zp001:004	-	(myös)	ADV	myös␣
zp001:004	-	(Herra)	SG.GEN	Herran␣
zp001:004	(20a) 20b	pappi	PL.NOM	papit
zp001:004	-	(,)	PUNC	,␣
zp001:005	zp001:005	zp001:005	VERSE	Sef␣1:5␣
zp001:005	(1a)	-	UNTRANSLATED	
zp001:005	-	(ne)	DEM.PL.NOM	ne
zp001:005	-	(,)	PUNC	,␣
zp001:005	-	(joka)	REL.PL.NOM	jotka␣
zp001:005	(4a) 4b	katto	PL.ADE	katoilla␣
zp001:005	3	%case	LOC	
zp001:005	(2a) 2b	kumartaa	ACT.INF2.MAN	kumartaen␣
zp001:005	(2a) 2b	rukoilla	ACT.PRES.3P	rukoilevat␣
zp001:005	1b	%case	?	
zp001:005	(6a) 6b	taivas	SG.GEN	taivaan␣
zp001:005	5b	joukko	SG.PTV	joukkoa
zp001:005	5a	%case	PTV	
zp001:005	-	(,)	PUNC	,␣
zp001:005	7a	sekä	CNJ	sekä␣
zp001:005	-	(ne)	DEM.PL.NOM	ne
zp001:005	-	(,)	PUNC	,␣
zp001:005	-	(joka)	REL.PL.NOM	jotka␣
zp001:005	(8a) 8b	kumartaa	ACT.INF2.MAN	kumartaen␣
zp001:005	(8a) 8b	rukoilla	ACT.PRES.3P	rukoilevat␣
zp001:005	7b	%case	?	
zp001:005	10b	Herra	SG.PTV	Herraa␣
zp001:005	10a	%case	PTV	
zp001:005	-	(ja)	CNJ	ja␣
zp001:005	(9a) 9b	vannoa	ACT.PRES.3P	vannovat␣
zp001:005	-	(hän)	PERS.SG.GEN	hänen␣
zp001:005	-	(kautta)	PREP.-3	kauttansa
zp001:005	-	(,)	PUNC	,␣
zp001:005	11a	mutta	CNJ	mutta␣
zp001:005	-	(myös)	ADV	myös␣
zp001:005	(11b) 11c	vannoa	ACT.PRES.3P	vannovat␣
zp001:005	12b	Melek	PR.NOM&SGGEN.-3	Melekinsä␣
zp001:005	12a	kautta	PREP	kautta
zp001:005	-	(,)	PUNC	,␣
zp001:006	zp001:006	zp001:006	VERSE	Sef␣1:6␣
zp001:006	1a	ynnä		ynnä␣
zp001:006	1b	ne	DEM.PL.NOM	ne
zp001:006	-	(,)	PUNC	,␣
zp001:006	-	(joka)	REL.PL.NOM	jotka␣
zp001:006	(2a) 2b	(olla)	COP.ACT.PRES.3P	ovat␣
zp001:006	(2a) 2b	luopua	ACT.PCP2.PERF	luopuneet␣
zp001:006	3b	seurata	INF3.ELA	seuraamasta␣
zp001:006	3a	%case	LOC	
zp001:006	4	Herra	SG.PTV	Herraa
zp001:006	(5a) (5b)	-	UNTRANSLATED	
zp001:006	-	(,)	PUNC	,␣
zp001:006	6	ei	NEGV.3P	eivät␣
zp001:006	7	etsiä	ACT.PRES.NEG	etsi␣
zp001:006	9	Herra	SG.PTV	Herraa␣
zp001:006	8	%case	PTV	
zp001:006	10b	ei	NEGV.3P.-CLITIC	eivätkä␣
zp001:006	10a	%case	?	
zp001:006	pers%11	hän	PERS.SG.PTV	häntä␣
zp001:006	11	kysyä	ACT.PRES.NEG	kysy
zp001:006	-	(.)	PUNC	.␣
zp001:007	zp001:007	zp001:007	VERSE	Sef␣1:7␣
zp001:007	1	vaiti	ADV	Vaiti␣
zp001:007	3	Herra	SG.GEN	Herran
zp001:007	-	(,)	PUNC	,␣
zp001:007	4	Herra	SG.GEN	Herran␣
zp001:007	2b	edessä	PREP	edessä
zp001:007	2a	%case	LOC	
zp001:007	-	(!)	PUNC	!␣
zp001:007	5	sillä	SUBORD	Sillä␣
zp001:007	8	Herra	SG.GEN	Herran␣
zp001:007	7	päivä	SG.NOM	päivä␣
zp001:007	6	(olla)	COP.ACT.PRES.3S	on␣
zp001:007	6	lähellä	PREP	lähellä
zp001:007	-	(;)	PUNC	;␣
zp001:007	9	sillä	SUBORD	sillä␣
zp001:007	11	Herra	SG.NOM	Herra␣
zp001:007	10	(olla)	COP.ACT.PRES.3S	on␣
zp001:007	10	laittaa	ACT.PCP2.PERF	laittanut␣
zp001:007	12	teuras_uhri	SG.GEN	teurasuhrin
zp001:007	-	(,)	PUNC	,␣
zp001:007	13	(olla)	COP.ACT.PRES.3S	on␣
zp001:007	13	vihkiä	ACT.PCP2.PERF	vihkinyt␣
zp001:007	14	kutsuttu	ADJ.NOM&SGGEN.-3	kutsuttunsa
zp001:007	-	(.)	PUNC	.␣
zp001:008	zp001:008	zp001:008	VERSE	Sef␣1:8␣
zp001:008	1a	ja	CNJ	Ja␣
zp001:008	(1b)	-	UNTRANSLATED	
zp001:008	4	Herra	SG.GEN	Herran␣
zp001:008	3	teuras_uhri	SG.GEN	teurasuhrin␣
zp001:008	2b	päivä	SG.ESS	päivänä␣
zp001:008	2a	%case	ESS	
zp001:008	(5a)	-	UNTRANSLATED	
zp001:008	5b	(minä)	PERS.SG.NOM	minä␣
zp001:008	5b	rankaista,rangaista	ACT.PRES.1S	rankaisen␣
zp001:008	(7a) 7b	pää_mies	PL.PTV	päämiehiä␣
zp001:008	6	%case	PTV	
zp001:008	8a	ja	CNJ	ja␣
zp001:008	(10a) 10b	kuningas	SG.GEN	kuninkaan␣
zp001:008	9	poika	PL.PTV	poikia␣
zp001:008	8b	%case	PTV	
zp001:008	11a	ja	CNJ	ja␣
zp001:008	12	kaikki	INDEF.PL.PTV	kaikkia␣
zp001:008	11b	%case	PTV	
zp001:008	14 15	muukalais_puku	SG.ILL	muukalaispukuun␣
zp001:008	(13a) 13b	pukea:puettu	PSS.PCP2.PL.PTV	puettuja
zp001:008	-	(.)	PUNC	.␣
zp001:009	zp001:009	zp001:009	VERSE	Sef␣1:9␣
zp001:009	1a	ja	CNJ	Ja␣
zp001:009	1b	(minä)	PERS.SG.NOM	minä␣
zp001:009	1b	rankaista,rangaista	ACT.PRES.1S	rankaisen␣
zp001:009	(8a) 8b	se	DEM.SG.ESS	sinä␣
zp001:009	7b	päivä	SG.ESS	päivänä␣
zp001:009	7a	%case	ESS	
zp001:009	3	kaikki	INDEF.PL.PTV	kaikkia␣
zp001:009	2	%case	PTV	
zp001:009	(6a) 6b	kynnys	SG.GEN	kynnyksen␣
zp001:009	5	yli	PREP	yli␣
zp001:009	(4a) 4b	hyppääjä	DER.PL.PTV	hyppääjiä
zp001:009	-	(,)	PUNC	,␣
zp001:009	-	(joka)	REL.PL.NOM	jotka␣
zp001:009	(9a) 9b	täyttää	ACT.PRES.3P	täyttävät␣
zp001:009	11	herra	NOM&SGGEN.-3	herransa␣
zp001:009	10	huone	SG.GEN	huoneen␣
zp001:009	12	väki_valta	SG.ADE	väkivallalla␣
zp001:009	13a	ja	CNJ	ja␣
zp001:009	13b	petos	SG.ADE	petoksella
zp001:009	-	(.)	PUNC	.␣
zp001:010	zp001:010	zp001:010	VERSE	Sef␣1:10␣
zp001:010	(1a) (1b)	-	UNTRANSLATED	
zp001:010	(3a) 3b	se	DEM.SG.ESS	Sinä␣
zp001:010	2b	päivä	SG.ESS	päivänä
zp001:010	2a	%case	ESS	
zp001:010	-	(,)	PUNC	,␣
zp001:010	4	sanoa	ACT.PRES.3S	sanoo␣
zp001:010	5	Herra	SG.NOM	Herra
zp001:010	-	(,)	PUNC	,␣
zp001:010	6	kuulua	ACT.PRES.3S	kuuluu␣
zp001:010	7	huuto	SG.NOM	huuto␣
zp001:010	8b (9a) 9b	Kala_portti	SG.ABL	Kalaportilta␣
zp001:010	8a	%case	LOC	
zp001:010	10a	ja	CNJ	ja␣
zp001:010	10b	valitus	DER.SG.NOM	valitus␣
zp001:010	(12a) 12b		ORD.SG.ELA	toisesta␣
zp001:010	11	%case	LOC	
zp001:010	(12a) 12b	kaupungin_osa	SG.ELA	kaupunginosasta␣
zp001:010	13a	ja	CNJ	ja␣
zp001:010	14	suuri	ADJ.SG.NOM	suuri␣
zp001:010	13b	hävitys	DER.SG.NOM	hävitys␣
zp001:010	(15b) 15c	kukkula	PL.ABL	kukkuloilta
zp001:010	15a	%case	LOC	
zp001:010	-	(.)	PUNC	.␣
zp001:011	zp001:011	zp001:011	VERSE	Sef␣1:11␣
zp001:011	1	valittaa	ACT.IMP.2P	Valittakaa
zp001:011	-	(,)	PUNC	,␣
zp001:011	-	(te)	PERS.PL.NOM	te␣
zp001:011	(3a) 3b	Huhmar	SG.GEN	Huhmaren␣
zp001:011	2	asukas	PL.NOM	asukkaat
zp001:011	-	(,)	PUNC	,␣
zp001:011	4	sillä	SUBORD	sillä␣
zp001:011	5	tuhota	PSS.PCP2.PERF	tuhottu␣
zp001:011	-	(olla)	COP.ACT.PRES.3S	on␣
zp001:011	6	kaikki	INDEF.SG.NOM	kaikki␣
zp001:011	8	kauppaa_käypä	ADJ.SG.NOM	kauppaakäypä␣
zp001:011	7	väki	SG.NOM	väki
zp001:011	-	(,)	PUNC	,␣
zp001:011	9	hävittää	DER.PSS.PCP2.PERF	hävitetty␣
zp001:011	10	kaikki	INDEF.SG.NOM	kaikki␣
zp001:011	12	hopea	SG.GEN	hopean␣
zp001:011	11	punnitsija	DER.PL.NOM	punnitsijat
zp001:011	-	(.)	PUNC	.␣
zp001:012	zp001:012	zp001:012	VERSE	Sef␣1:12␣
zp001:012	(1a) (1b)	-	UNTRANSLATED	
zp001:012	(3a) 3b	se	DEM.SG.ILL	Siihen␣
zp001:012	2b	aika	SG.ILL	aikaan␣
zp001:012	2a	%case	LOC	
zp001:012	4	(minä)	PERS.SG.NOM	minä␣
zp001:012	4	tutkia	ACT.PRES.1S	tutkin␣
zp001:012	7b	lamppu	PL.ADE	lampuilla␣
zp001:012	7a	%case	LOC	
zp001:012	6	Jerusalem	PR.SG.GEN	Jerusalemin␣
zp001:012	5	%case	GEN	
zp001:012	8a	ja	CNJ	ja␣
zp001:012	8b	rankaista,rangaista	ACT.PRES.1S	rankaisen␣
zp001:012	-	(ne)	DEM.PL.NOM	ne␣
zp001:012	(10a) 10b	mies	PL.NOM	miehet
zp001:012	9	%case	NOM	
zp001:012	-	(,)	PUNC	,␣
zp001:012	-	(joka)	REL.PL.NOM	jotka␣
zp001:012	(11a) 11b	rauha	SG.INE	rauhassa␣
zp001:012	(11a) 11b	maata	ACT.PRES.3P	makaavat␣
zp001:012	13	pohja_sakka	NOM&SGGEN.-3	pohjasakkansa␣
zp001:012	12	päällä	PREP	päällä␣
zp001:012	-	(ja)	CNJ	ja␣
zp001:012	(14a) 14b	sanoa	ACT.PRES.3P	sanovat␣
zp001:012	15b	sydän	SG.INE.-3	sydämessään
zp001:012	15a	%case	LOC	
zp001:012	-	(:)	PUNC	:␣
zp001:012	-	(")	PUNC.LEFT	"
zp001:012	16	ei	NEGV.3S	Ei␣
zp001:012	18	Herra	SG.NOM	Herra␣
zp001:012	17	tehdä	ACT.PRES.NEG	tee␣
zp001:012	17	hyvä	ADJ.SG.PTV	hyvää␣
zp001:012	19a 19b	ei	NEGV.3S.-CLITIC	eikä␣
zp001:012	20	paha	ADJ.SG.PTV	pahaa
zp001:012	-	(")	PUNC.RIGHT	"
zp001:012	-	(.)	PUNC	.␣
zp001:013	zp001:013	zp001:013	VERSE	Sef␣1:13␣
zp001:013	(1a)	-	UNTRANSLATED	
zp001:013	pers%2	he	PERS.PL.GEN	Heidän␣
zp001:013	2	rikkaus	DER.NOM&SGGEN.-3	rikkautensa␣
zp001:013	1b	joutua	ACT.PRES.3S	joutuu␣
zp001:013	3b	ryöstää:ryöstettävä	PSS.PCP1.SG.TRA	ryöstettäväksi
zp001:013	3a	%case	TRA	
zp001:013	-	(,)	PUNC	,␣
zp001:013	4a	ja	CNJ	ja␣
zp001:013	pers%4b	he	PERS.PL.GEN	heidän␣
zp001:013	4b	talo	NOM&SGGEN.-3	talonsa␣
zp001:013	-	(jäädä)	ACT.PRES.3P	jäävät␣
zp001:013	5b	autio	ADJ.PL.TRA	autioiksi
zp001:013	5a	%case	TRA	
zp001:013	(6a)	-	UNTRANSLATED	
zp001:013	-	(.)	PUNC	.␣
zp001:013	6b	(he)	PERS.PL.NOM	He␣
zp001:013	6b	(olla)	COP.ACT.PRES.3P	ovat␣
zp001:013	6b	rakentaa	ACT.PCP2.PERF	rakentaneet␣
zp001:013	7	talo	PL.PTV	taloja
zp001:013	-	(,)	PUNC	,␣
zp001:013	8a	mutta	CNJ	mutta␣
zp001:013	8b	ei	NEGV.3P	eivät␣
zp001:013	9	(saada)	ACT.PRES.NEG	saa␣
zp001:013	-	(ne)	DEM.PL.INE	niissä␣
zp001:013	9	asua	INF1.LAT	asua
zp001:013	(10a)	-	UNTRANSLATED	
zp001:013	-	(;)	PUNC	;␣
zp001:013	10b	(olla)	COP.ACT.PRES.3P	ovat␣
zp001:013	10b	istuttaa	DER.ACT.PCP2.PERF	istuttaneet␣
zp001:013	11	viini_tarha	PL.PTV	viinitarhoja
zp001:013	-	(,)	PUNC	,␣
zp001:013	12a	mutta	CNJ	mutta␣
zp001:013	12b	ei	NEGV.3P	eivät␣
zp001:013	13	(saada)	ACT.PRES.NEG	saa␣
zp001:013	pers%15	ne	DEM.PL.ELA	niistä␣
zp001:013	15	viini	SG.PTV	viiniä␣
zp001:013	14	%case	PTV	
zp001:013	13	juoda	INF1.LAT	juoda
zp001:013	-	(.)	PUNC	.␣
zp001:014	zp001:014	zp001:014	VERSE	Sef␣1:14␣
zp001:014	1	lähellä	PREP	Lähellä␣
zp001:014	-	(olla)	COP.ACT.PRES.3S	on␣
zp001:014	3	Herra	SG.GEN	Herran␣
zp001:014	(4a) 4b	suuri	ADJ.SG.NOM	suuri␣
zp001:014	2	päivä	SG.NOM	päivä
zp001:014	-	(,)	PUNC	,␣
zp001:014	-	(se)	DEM.SG.NOM	se␣
zp001:014	-	(olla)	COP.ACT.PRES.3S	on␣
zp001:014	5	lähellä	PREP	lähellä␣
zp001:014	6a	ja	CNJ	ja␣
zp001:014	6b	(tulla)	ACT.PRES.3S	tulee␣
zp001:014	7	sangen	AD-A	sangen␣
zp001:014	6b	kiiruusti	ADV	kiiruusti
zp001:014	-	(.)	PUNC	.␣
zp001:014	8	kuulla	ACT.IMP.2S	Kuule
zp001:014	-	(,)	PUNC	,␣
zp001:014	10	Herra	SG.GEN	Herran␣
zp001:014	9	päivä	SG.NOM	päivä
zp001:014	-	(!)	PUNC	!␣
zp001:014	13	silloin	ADV	Silloin␣
zp001:014	14	sankari	PL.NOM	sankarit␣
zp001:014	11	haikeasti	DER.ADV.POS	haikeasti␣
zp001:014	12	huutaa	ACT.PRES.3P	huutavat
zp001:014	-	(.)	PUNC	.␣
zp001:015	zp001:015	zp001:015	VERSE	Sef␣1:15␣
zp001:015	2	viha	SG.GEN	Vihan␣
zp001:015	1	päivä	SG.NOM	päivä␣
zp001:015	-	(olla)	COP.ACT.PRES.3S	on␣
zp001:015	(4a) 4b	se	DEM.SG.NOM	se␣
zp001:015	(3a) 3b	päivä	SG.NOM	päivä
zp001:015	-	(,)	PUNC	,␣
zp001:015	6	tuska	SG.GEN	tuskan␣
zp001:015	7a	ja	CNJ	ja␣
zp001:015	7b	ahdistus	DER.SG.GEN	ahdistuksen␣
zp001:015	5	päivä	SG.NOM	päivä
zp001:015	-	(,)	PUNC	,␣
zp001:015	9	häviö	SG.GEN	häviön␣
zp001:015	10a	ja	CNJ	ja␣
zp001:015	10b	hävitys	DER.SG.GEN	hävityksen␣
zp001:015	8	päivä	SG.NOM	päivä
zp001:015	-	(,)	PUNC	,␣
zp001:015	12	pimeys	DER.SG.GEN	pimeyden␣
zp001:015	13a	ja	CNJ	ja␣
zp001:015	13b	synkeys	DER.SG.GEN	synkeyden␣
zp001:015	11	päivä	SG.NOM	päivä
zp001:015	-	(,)	PUNC	,␣
zp001:015	15	pilvi	SG.GEN	pilven␣
zp001:015	16a	ja	CNJ	ja␣
zp001:015	16b	sankka	ADJ.SG.GEN	sankan␣
zp001:015	16b	sumu	SG.GEN	sumun␣
zp001:015	14	päivä	SG.NOM	päivä
zp001:015	-	(,)	PUNC	,␣
zp001:016	zp001:016	zp001:016	VERSE	Sef␣1:16␣
zp001:016	2	pasuna	SG.GEN	pasunan␣
zp001:016	3a	ja	CNJ	ja␣
zp001:016	3b	sota_huuto	SG.GEN	sotahuudon␣
zp001:016	1	päivä	SG.NOM	päivä␣
zp001:016	(4)	-	UNTRANSLATED	
zp001:016	(6a) 6b	varustaa:varustettu	PSS.PCP2.PL.PTV	varustettuja␣
zp001:016	(5a) 5b	kaupunki	PL.PTV	kaupunkeja␣
zp001:016	7a	ja	CNJ	ja␣
zp001:016	(9a) 9b	korkea	ADJ.PL.PTV	korkeita␣
zp001:016	(8a) 8b	muurin_kulma	PL.PTV	muurinkulmia␣
zp001:016	7b	vastaan	POST	vastaan
zp001:016	-	(.)	PUNC	.␣
zp001:017	zp001:017	zp001:017	VERSE	Sef␣1:17␣
zp001:017	(1a)	-	UNTRANSLATED	
zp001:017	1b	(minä)	PERS.SG.NOM	Minä␣
zp001:017	1b	(saattaa)	ACT.PRES.1S	saatan␣
zp001:017	2b	ihminen	PL.NOM	ihmiset␣
zp001:017	2a	%case	NOM	
zp001:017	1b	ahdistus	DER.SG.ILL	ahdistukseen
zp001:017	-	(,)	PUNC	,␣
zp001:017	3a	niin	ADV.AD-A	niin␣
zp001:017	3a	että	SUBORD	että␣
zp001:017	3b	(he)	PERS.PL.NOM	he␣
zp001:017	3b	kulkea	ACT.PRES.3P	kulkevat␣
zp001:017	4a	kuin	SUBORD	kuin␣
zp001:017	4b	sokea	ADJ.PL.NOM	sokeat
zp001:017	-	(,)	PUNC	,␣
zp001:017	5	sillä	SUBORD	sillä␣
zp001:017	7	(he)	PERS.PL.NOM	he␣
zp001:017	7	(olla)	COP.ACT.PRES.3P	ovat␣
zp001:017	7	tehdä	ACT.PCP2.PERF	tehneet␣
zp001:017	7	synti	SG.PTV	syntiä␣
zp001:017	6b	Herra	SG.PTV	Herraa␣
zp001:017	6a	vastaan	POST	vastaan
zp001:017	-	(.)	PUNC	.␣
zp001:017	8a	ja	CNJ	Ja␣
zp001:017	pers%9	he	PERS.PL.GEN	heidän␣
zp001:017	9	veri	NOM&SGGEN.-3	verensä␣
zp001:017	8b	vuodattaa	DER.PSS.PRES	vuodatetaan␣
zp001:017	10a	niin_kuin	SUBORD	niinkuin␣
zp001:017	10b	tomu	SG.NOM	tomu
zp001:017	-	(,)	PUNC	,␣
zp001:017	11a	ja	CNJ	ja␣
zp001:017	pers%11b	he	PERS.PL.GEN	heidän␣
zp001:017	11b	elin_neste	NOM&SGGEN.-3	elinnesteensä␣
zp001:017	12a	niin_kuin	SUBORD	niinkuin␣
zp001:017	12b	saasta	SG.NOM	saasta
zp001:017	-	(.)	PUNC	.␣
zp001:018	zp001:018	zp001:018	VERSE	Sef␣1:18␣
zp001:018	5	ei	NEGV.3P.-CLITIC	Eivätkä␣
zp001:018	1	%clitic	kA	
zp001:018	6	voida	ACT.PRES.NEG	voi␣
zp001:018	7b	pelastaa	INF1.LAT	pelastaa␣
zp001:018	7a	%case	LAT	
zp001:018	pers%7b	he	PERS.PL.PTV	heitä␣
zp001:018	pers%2	he	PERS.PL.GEN	heidän␣
zp001:018	2	hopea	NOM&SGGEN.-3	hopeansa␣
zp001:018	3	ja	CNJ	ja␣
zp001:018	4	kulta	NOM&SGGEN.-3	kultansa␣
zp001:018	10	Herra	SG.GEN	Herran␣
zp001:018	9	viha	SG.GEN	vihan␣
zp001:018	8b	päivä	SG.ESS	päivänä
zp001:018	8a	%case	ESS	
zp001:018	(11a)	-	UNTRANSLATED	
zp001:018	-	(:)	PUNC	:␣
zp001:018	pers%12	hän	PERS.SG.GEN	hänen␣
zp001:018	12	kiivaus	DER.NOM&SGGEN.-3	kiivautensa␣
zp001:018	11c	tuli	SG.INE	tulessa␣
zp001:018	11b	%case	LOC	
zp001:018	13	kulua	ACT.PRES.3S	kuluu␣
zp001:018	14	koko	ADJ	koko␣
zp001:018	(15a) 15b	maa	SG.NOM	maa
zp001:018	-	(.)	PUNC	.␣
zp001:018	16	sillä	SUBORD	Sillä␣
zp001:018	17	loppu	SG.GEN	lopun
zp001:018	(18)	-	UNTRANSLATED	
zp001:018	-	(,)	PUNC	,␣
zp001:018	19	äkki_loppu	SG.GEN	äkkilopun
zp001:018	-	(,)	PUNC	,␣
zp001:018	20	(hän)	PERS.SG.NOM	hän␣
zp001:018	20	tehdä	ACT.PRES.3S	tekee␣
zp001:018	22	kaikki	INDEF.PL.ELA	kaikista␣
zp001:018	21	%case	LOC	
zp001:018	(24a) 24b	maa	SG.GEN	maan␣
zp001:018	23	asukas	PL.ELA	asukkaista
zp001:018	-	(.)	PUNC	.␣
zp002:001	zp002:001	zp002:001	VERSE	Sef␣2:1␣
zp002:001	1	mennä	ACT.IMP.2P	Menkää␣
zp002:001	1	itse	REFL.SG.ILL.-2	itseenne
zp002:001	(2a)	-	UNTRANSLATED	
zp002:001	-	(,)	PUNC	,␣
zp002:001	2b	koota	ACT.IMP.2P	kootkaa␣
zp002:001	2b	ajatus	NOM&SGGEN.-2	ajatuksenne
zp002:001	-	(,)	PUNC	,␣
zp002:001	-	(te)	PERS.PL.NOM	te␣
zp002:001	5	häpeämätön	DER.ADJ.SG.NOM	häpeämätön␣
zp002:001	4	%inflection	DER.ADJ.SG.NOM	
zp002:001	(3a) 3b	kansa	SG.NOM	kansa
zp002:001	-	(,)	PUNC	,␣
zp002:002	zp002:002	zp002:002	VERSE	Sef␣2:2␣
zp002:002	1a 1b	ennen_kuin	SUBORD	ennenkuin␣
zp002:002	3	neuvo_päätös	SG.NOM	neuvopäätös␣
zp002:002	-	(olla)	COP.ACT.PRES.3S	on␣
zp002:002	2	synnyttää	DER.ACT.PCP2.PERF	synnyttänyt␣
zp002:002	-	(-)	PUNC	-␣
zp002:002	6	päivä	SG.NOM	päivä␣
zp002:002	5	kiitää	ACT.PRES.3S	kiitää␣
zp002:002	5	pois	ADV	pois␣
zp002:002	4a	kuin	SUBORD	kuin␣
