lk001:001	lk001:001	lk001:001	VERSE	Lk␣1:1␣
lk001:005	-	(olla)	COP.ACT.PAST.3S	oli␣
lk001:005	22	Aaron	PR.SG.GEN	Aaronin␣
lk001:005	(20) 21	tytär	PL.PTV	tyttäriä
lk001:005	19	%case	PTV	
lk001:005	-	(,)	PUNC	,␣
lk001:005	23	ja	CNJ	ja␣
lk001:005	26	tämä	DEM.SG.GEN	tämän␣
lk001:005	(24) 25	nimi	SG.NOM	nimi␣
lk001:005	-	(olla)	COP.ACT.PAST.3S	oli␣
lk001:005	27a	Elisabet	PR.SG.NOM	Elisabet
lk001:005	27b	.	PUNC	.␣
lk001:006	lk001:006	lk001:006	VERSE	Lk␣1:6␣
lk001:006	1	(he)	PERS.PL.NOM	He␣
lk001:006	1	olla	COP.ACT.PAST.3P	olivat␣
lk001:006	(2)	-	UNTRANSLATED	
lk001:006	4	molemmat	INDEF.PL.NOM	molemmat␣
lk001:006	3	hurskas	ADJ.PL.PTV	hurskaita␣
lk001:006	(6) 7a	Jumala	SG.GEN	Jumalan␣
lk001:006	5	edessä	PREP	edessä
lk001:006	7b	,	PUNC	,␣
lk001:006	8	vaeltaa	ACT.INF2.MAN	vaeltaen␣
lk001:006	10	kaikki	INDEF.PL.INE	kaikissa␣
lk001:006	(15) 16	Herra	SG.GEN	Herran␣
lk001:006	(11) 12	käsky	PL.INE	käskyissä␣
lk001:006	9	%case	LOC	
lk001:006	13	ja	CNJ	ja␣
lk001:006	14	säädös	PL.INE	säädöksissä␣
lk001:006	17a	nuhteeton	DER.ADJ.PL.ESS	nuhteettomina
lk001:006	17b	.	PUNC	.␣
lk001:007	lk001:007	lk001:007	VERSE	Lk␣1:7␣
lk001:007	1	mutta	CNJ	Mutta␣
lk001:007	4	he	PERS.PL.ADE	heillä␣
lk001:007	2	ei	NEGV.3S	ei␣
lk001:007	3	olla	COP.ACT.PAST.SG	ollut␣
lk001:007	5a	lapsi	SG.PTV	lasta
lk001:007	5b	,	PUNC	,␣
lk001:007	6	sillä	SUBORD	sillä␣
lk001:007	(8) 9	Elisabet	PR.SG.NOM	Elisabet␣
lk001:007	7	olla	COP.ACT.PAST.3S	oli␣
lk001:007	10a	hedelmätön	DER.ADJ.SG.NOM	hedelmätön
lk001:007	10b	;	PUNC	;␣
lk001:007	11	ja	CNJ	ja␣
lk001:007	18a	(he)	PERS.PL.NOM	he␣
lk001:007	18a	olla	COP.ACT.PAST.3P	olivat␣
lk001:007	12	molemmat	INDEF.PL.NOM	molemmat␣
lk001:007	13	tulla	ACT.PCP2.PERF	tulleet␣
lk001:007	(15) 16	iällinen	DER.ADJ.PL.TRA	iällisiksi
lk001:007	14	%case	TRA	
lk001:007	(17)	-	UNTRANSLATED	
lk001:007	18b	.	PUNC	.␣
lk001:008	lk001:008	lk001:008	VERSE	Lk␣1:8␣
lk001:008	2	niin	ADV.AD-A	Niin␣
lk001:008	1	tapahtua	ACT.PAST.3S	tapahtui
lk001:008	-	(,)	PUNC	,␣
lk001:008	-	(kun)	SUBORD	kun␣
lk001:008	12	hän	PERS.SG.GEN	hänen␣
lk001:008	(10) 11	osasto	NOM&SGGEN.-3	osastonsa␣
lk001:008	(8) 9	palvelus_vuoro	SG.NOM	palvelusvuoro␣
lk001:008	7	%case	NOM	
lk001:008	-	(tulla)	ACT.PAST.3S	tuli␣
lk001:008	-	(ja)	CNJ	ja␣
lk001:008	6	hän	PERS.SG.NOM	hän␣
lk001:008	(4) 5	toimittaa	DER.ACT.PAST.3S	toimitti␣
lk001:008	(4) 5	papillinen	DER.ADJ.PL.PTV	papillisia␣
lk001:008	(4) 5	tehtävä	PL.PTV	tehtäviä␣
lk001:008	3	%case	PTV	
lk001:008	(14) 15a	Jumala	SG.GEN	Jumalan␣
lk001:008	13	edessä	PREP	edessä
lk001:008	15b	,	PUNC	,␣
lk001:009	lk001:009	lk001:009	VERSE	Lk␣1:9␣
lk001:009	-	(että)	SUBORD	että␣
lk001:009	-	(hän)	PERS.SG.NOM	hän␣
lk001:009	(2) 3	tavan_mukainen	ADJ.SG.INE	tavanmukaisessa␣
lk001:009	1	%case	LOC	
lk001:009	(4) 5	pappis_tehtävä	PL.GEN	pappistehtävien␣
lk001:009	6	arpominen	DER.SG.INE	arpomisessa␣
lk001:009	6	saada	ACT.PAST.3S	sai␣
lk001:009	6	osa	SG.TRA.-3	osaksensa␣
lk001:009	9	mennä	INF1.LAT	mennä␣
lk001:009	(13) 14a	Herra	SG.GEN	Herran␣
lk001:009	(11) 12	temppeli	SG.ILL	temppeliin␣
lk001:009	10	%case	LOC	
lk001:009	(7) 8	suitsuttaa	INF3.ILL	suitsuttamaan
lk001:009	14b	.	PUNC	.␣
lk001:010	lk001:010	lk001:010	VERSE	Lk␣1:10␣
lk001:010	1	ja	CNJ	Ja␣
lk001:010	2	kaikki	INDEF.SG.NOM	kaikki␣
lk001:010	(3) (4)	-	UNTRANSLATED	
lk001:010	(6) 7	kansa	SG.NOM	kansa␣
lk001:010	5	olla	COP.ACT.PAST.3S	oli␣
lk001:010	(12) 13a	suitsuttaminen	DER.SG.GEN	suitsuttamisen␣
lk001:010	(10) 11	aika	SG.ESS	aikana␣
lk001:010	9	ulko_puolella	ADE	ulkopuolella␣
lk001:010	8	rukoilla	INF3.INE	rukoilemassa
lk001:010	13b	.	PUNC	.␣
lk001:011	lk001:011	lk001:011	VERSE	Lk␣1:11␣
lk001:011	2	silloin	ADV	Silloin␣
lk001:011	1	ilmestyä	ACT.PAST.3S	ilmestyi␣
lk001:011	3	hän	PERS.SG.ALL	hänelle␣
lk001:011	5	Herra	SG.GEN	Herran␣
lk001:011	4	enkeli	SG.NOM	enkeli␣
lk001:011	6	seisoa	ACT.INF2.MAN	seisoen␣
lk001:011	10 (11) 12a (9)	suitsutus_alttari	SG.GEN	suitsutusalttarin␣
lk001:011	8	oikea	ADJ.SG.ADE	oikealla␣
lk001:011	8	puoli=sivu,osapuoli,alue	SG.ADE	puolella
lk001:011	7	%case	LOC	
lk001:011	12b	.	PUNC	.␣
lk001:012	lk001:012	lk001:012	VERSE	Lk␣1:12␣
lk001:012	1	ja	CNJ	Ja␣
lk001:012	-	(hän)	PERS.SG.ACC	hänet␣
lk001:012	4	nähdä	ACT.INF2.INE.-3	nähdessään␣
lk001:012	3	Sakarias	PR.SG.NOM	Sakarias␣
lk001:012	2	hämmästyä	ACT.PAST.3S	hämmästyi
lk001:012	-	(,)	PUNC	,␣
lk001:012	5	ja	CNJ	ja␣
lk001:012	9a	hän	PERS.SG.ACC	hänet␣
lk001:012	8	%case	ACC	
lk001:012	7	vallata	ACT.PAST.3S	valtasi␣
lk001:012	6	pelko	SG.NOM	pelko
lk001:012	9b	.	PUNC	.␣
lk001:013	lk001:013	lk001:013	VERSE	Lk␣1:13␣
lk001:013	2	mutta	CNJ	Mutta␣
lk001:013	(5) 6a	enkeli	SG.NOM	enkeli␣
lk001:013	1	sanoa	ACT.PAST.3S	sanoi␣
lk001:013	4	hän	PERS.SG.ALL	hänelle
lk001:013	3	%case	LOC	
lk001:013	6b	:	PUNC	:␣
lk001:013	6b	"	PUNC.LEFT	"
lk001:013	7	älä	NEGV.ACT.IMP.2S	Älä␣
lk001:013	8a	pelätä	ACT.PRES.NEG	pelkää
lk001:013	8b	,	PUNC	,␣
lk001:013	9a	Sakarias	PR.SG.NOM	Sakarias
lk001:013	9b	;	PUNC	;␣
lk001:013	10	sillä	SUBORD	sillä␣
lk001:013	14a	sinä	PERS.SG.GEN	sinun␣
lk001:013	(12) 13	rukous	NOM&SGGEN.-2	rukouksesi␣
lk001:013	11	(olla)	COP.ACT.PRES.3S	on␣
lk001:013	11	kuulla	PSS.PCP2.PERF	kuultu
lk001:013	14b	,	PUNC	,␣
lk001:013	15	ja	CNJ	ja␣
lk001:013	(16) 17	vaimo	NOM&SGGEN.-2	vaimosi␣
lk001:013	18	%pers	?	
lk001:013	19	Elisabet	PR.SG.NOM	Elisabet␣
lk001:013	20	(olla)	COP.ACT.PRES.3S	on␣
lk001:013	20	synnyttää	DER.ACT.PCP1.FUTR	synnyttävä␣
lk001:013	22	sinä	PERS.SG.ALL	sinulle␣
lk001:013	21	poika	SG.GEN	pojan
lk001:013	-	(,)	PUNC	,␣
lk001:013	23	ja	CNJ	ja␣
lk001:013	24	(sinä)	PERS.SG.GEN	sinun␣
lk001:013	24	(olla)	COP.ACT.PRES.3S	on␣
lk001:013	24	antaa:annettava	PSS.PCP1.SG.NOM	annettava␣
lk001:013	27	hän	PERS.SG.ALL	hänelle␣
lk001:013	(25) 26	nimi	SG.NOM	nimi␣
lk001:013	28a	Johannes	PR.SG.NOM	Johannes
lk001:013	28b	.	PUNC	.␣
lk001:014	lk001:014	lk001:014	VERSE	Lk␣1:14␣
lk001:014	1	ja	CNJ	Ja␣
lk001:014	2	(hän)	PERS.SG.NOM	hän␣
lk001:014	2	(olla)	COP.ACT.PRES.3S	on␣
lk001:014	2	olla	COP.ACT.PCP1.FUTR	oleva␣
lk001:014	4	sinä	PERS.SG.ALL	sinulle␣
lk001:014	3	ilo	SG.TRA	iloksi␣
lk001:014	5	ja	CNJ	ja␣
lk001:014	6	riemu	SG.TRA	riemuksi
lk001:014	-	(,)	PUNC	,␣
lk001:014	7	ja	CNJ	ja␣
lk001:014	8	moni	INDEF.PL.NOM	monet␣
lk001:014	13a	iloita	ACT.PRES.3P	iloitsevat␣
lk001:014	12	hän	PERS.SG.GEN	hänen␣
lk001:014	(10) 11	syntyminen	DER.SG.ELA.-3	syntymisestään
lk001:014	9	%case	LOC	
lk001:014	13b	.	PUNC	.␣
lk001:015	lk001:015	lk001:015	VERSE	Lk␣1:15␣
lk001:015	2	sillä	SUBORD	Sillä␣
lk001:015	1	(hän)	PERS.SG.NOM	hän␣
lk001:015	1	(olla)	COP.ACT.PRES.3S	on␣
lk001:015	1	olla	COP.ACT.PCP1.FUTR	oleva␣
lk001:015	3	suuri	ADJ.SG.NOM	suuri␣
lk001:015	(5a) 6a	Herra	SG.GEN	Herran␣
lk001:015	4a	edessä	PREP	edessä
lk001:015	-	(;)	PUNC	;␣
lk001:015	(7)	-	UNTRANSLATED	
lk001:015	8	viini	SG.PTV	viiniä␣
lk001:015	9	ja	CNJ	ja␣
lk001:015	10	väki_juoma	DER.SG.PTV	väkijuomaa␣
lk001:015	13a	(hän)	PERS.SG.NOM	hän␣
lk001:015	11 12	ei	NEGV.3S	ei␣
lk001:015	13a	juoda	ACT.PRES.NEG	juo
lk001:015	13b	,	PUNC	,␣
lk001:015	14	ja	CNJ	ja␣
lk001:015	17	(hän)	PERS.SG.NOM	hän␣
lk001:015	17	(olla)	COP.ACT.PRES.3S	on␣
lk001:015	17	(olla)	COP.ACT.PCP1.FUTR	oleva␣
lk001:015	17	täyttää	PSS.PCP2.PERF	täytetty␣
lk001:015	16	Pyhä	ADJ.SG.ADE	Pyhällä␣
lk001:015	15	Henki	SG.ADE	Hengellä␣
lk001:015	18	hamassa,hamasta,hamaan	ADJ.SG.ELA	hamasta␣
lk001:015	21	äiti	NOM&SGGEN.-3	äitinsä␣
lk001:015	22a	%pers	3	
lk001:015	20	kohtu	SG.ELA	kohdusta
lk001:015	19	%case	LOC	
lk001:015	22b	.	PUNC	.␣
lk001:016	lk001:016	lk001:016	VERSE	Lk␣1:16␣
lk001:016	1	ja	CNJ	Ja␣
lk001:016	6	(hän)	PERS.SG.NOM	hän␣
lk001:016	6	kääntää	ACT.PRES.3S	kääntää␣
lk001:016	2	moni	INDEF.SG.PTV	monta␣
lk001:016	5	Israel	PR.SG.GEN	Israelin␣
lk001:016	(3) 4	lapsi	PL.ELA	lapsista␣
lk001:016	8	Herra	SG.GEN	Herran
lk001:016	-	(,)	PUNC	,␣
lk001:016	11a	he	PERS.PL.GEN	heidän␣
lk001:016	10 (9)	Jumala	NOM&SGGEN.-3	Jumalansa
lk001:016	-	(,)	PUNC	,␣
lk001:016	7	tykö	POST	tykö
lk001:016	11b	.	PUNC	.␣
lk001:017	lk001:017	lk001:017	VERSE	Lk␣1:17␣
lk001:017	1	ja	CNJ	Ja␣
lk001:017	2	hän	PERS.SG.NOM	hän␣
lk001:017	3	käydä	ACT.PRES.3S	käy␣
lk001:017	5	hän	PERS.SG.GEN	hänen␣
lk001:017	4	edellä	PREP.-3	edellään␣
lk001:017	10a	Elias	PR.SG.ILL	Eliaan␣
lk001:017	7	henki	SG.INE	hengessä␣
lk001:017	6	%case	LOC	
lk001:017	8	ja	CNJ	ja␣
lk001:017	9	voima	DER.SG.INE	voimassa
lk001:017	10b	,	PUNC	,␣
lk001:017	11	kääntää	INF1.TRA.-3	kääntääksensä␣
lk001:017	13	isä	PL.GEN	isien␣
lk001:017	12	sydän	PL.NOM	sydämet␣
lk001:017	15	lapsi	PL.GEN	lasten␣
lk001:017	14	puoleen	POST	puoleen␣
lk001:017	16	ja	CNJ	ja␣
lk001:017	17	tottelematon	DER.ADJ.PL.NOM	tottelemattomat␣
lk001:017	20a	vanhurskas	ADJ.PL.GEN	vanhurskasten␣
lk001:017	19	mielen_laatu	SG.ILL	mielenlaatuun
lk001:017	18	%case	LOC	
lk001:017	-	(,)	PUNC	,␣
lk001:017	-	(näin)	ADV.AD-A	näin␣
lk001:017	22	Herra	SG.ALL	Herralle␣
lk001:017	21	toimittaa	DER.INF1.TRA.-3	toimittaaksensa␣
lk001:017	24a	valmistaa:valmistettu	PSS.PCP2.SG.GEN	valmistetun␣
lk001:017	23	kansa	SG.GEN	kansan
lk001:017	24b	.	PUNC	.
lk001:017	24b	"	PUNC.RIGHT	"␣
lk001:018	lk001:018	lk001:018	VERSE	Lk␣1:18␣
lk001:018	1	niin	ADV.AD-A	Niin␣
lk001:018	3	Sakarias	PR.SG.NOM	Sakarias␣
lk001:018	2	sanoa	ACT.PAST.3S	sanoi␣
lk001:018	(5) 6a	enkeli	SG.ALL	enkelille
lk001:018	4	%case	LOC	
lk001:018	6b	:	PUNC	:␣
lk001:018	6b	"	PUNC.LEFT	"
lk001:018	8	kuinka	ADV	Kuinka␣
lk001:018	7	%case	?	
lk001:018	9	(minä)	PERS.SG.NOM	minä␣
lk001:018	10a	tämä	DEM.SG.GEN	tämän␣
lk001:018	9	käsittää	ACT.COND.1S	käsittäisin
lk001:018	-	(?)	PUNC	?␣
lk001:018	12	sillä	SUBORD	Sillä␣
lk001:018	11	minä	PERS.SG.NOM	minä␣
lk001:018	13	olla	COP.ACT.PRES.1S	olen␣
lk001:018	14	vanha	ADJ.SG.NOM	vanha
lk001:018	-	(,)	PUNC	,␣
lk001:018	15	ja	CNJ	ja␣
lk001:018	18	minä	PERS.SG.GEN	minun␣
lk001:018	(16) 17	vaimo	NOM&SGGEN.-1	vaimoni␣
lk001:018	19	(olla)	COP.ACT.PRES.3S	on␣
lk001:018	(21) 22	iällinen	DER.ADJ.SG.TRA	iälliseksi␣
lk001:018	20	%case	TRA	
lk001:018	19	tulla	ACT.PCP2.PERF	tullut
lk001:018	(23a)	-	UNTRANSLATED	
lk001:018	23b	.	PUNC	.
lk001:018	23b	"	PUNC.RIGHT	"␣
lk001:019	lk001:019	lk001:019	VERSE	Lk␣1:19␣
lk001:019	(3) 4	enkeli	SG.NOM	Enkeli␣
lk001:019	(1)	-	UNTRANSLATED	
lk001:019	2	vastata	ACT.PAST.3S	vastasi␣
lk001:019	-	(ja)	CNJ	ja␣
lk001:019	5	sanoa	ACT.PAST.3S	sanoi␣
lk001:019	6a	hän	PERS.SG.ALL	hänelle
lk001:019	6b	:	PUNC	:␣
lk001:019	6b	"	PUNC.LEFT	"
lk001:019	7	minä	PERS.SG.NOM	Minä␣
lk001:019	8	olla	COP.ACT.PRES.1S	olen␣
lk001:019	9	Gabriel	PR.SG.NOM	Gabriel
lk001:019	-	(,)	PUNC	,␣
lk001:019	10	joka	REL.INDEF.SG.NOM	joka␣
lk001:019	11	seisoa	ACT.PRES.1S	seison␣
lk001:019	(13) 14	Jumala	SG.GEN	Jumalan␣
lk001:019	12	edessä	PREP	edessä
lk001:019	-	(,)	PUNC	,␣
lk001:019	15	ja	CNJ	ja␣
lk001:019	16	(minä)	PERS.SG.NOM	minä␣
lk001:019	16	(olla)	COP.ACT.PRES.1S	olen␣
lk001:019	16	lähettää	PSS.PCP2.PERF	lähetetty␣
lk001:019	17	puhua	INF3.ILL	puhumaan␣
lk001:019	19	sinä	PERS.SG.ALL	sinulle␣
lk001:019	18	%case	LOC	
lk001:019	20	ja	CNJ	ja␣
lk001:019	21	julistaa	INF3.ILL	julistamaan␣
lk001:019	22	sinä	PERS.SG.ALL	sinulle␣
lk001:019	23a	tämä	DEM.SG.GEN	tämän␣
lk001:019	21	ilo_sanoma	DER.SG.GEN	ilosanoman
lk001:019	23b	.	PUNC	.␣
lk001:020	lk001:020	lk001:020	VERSE	Lk␣1:20␣
lk001:020	1	ja	CNJ	Ja␣
lk001:020	2	katso	INTJ	katso
lk001:020	-	(,)	PUNC	,␣
lk001:020	3	(sinä)	PERS.SG.NOM	sinä␣
lk001:020	3	tulla	ACT.PRES.2S	tulet␣
lk001:020	4	mykkä	ADJ.SG.TRA	mykäksi␣
lk001:020	6	ei	NEGV.2S.-CLITIC	etkä␣
lk001:020	5	%clitic	kA	
lk001:020	7	kyetä	ACT.PRES.NEG	kykene␣
lk001:020	-	(mikään)	INDEF.SG.PTV	mitään␣
lk001:020	8	puhua	INF3.ILL	puhumaan␣
lk001:020	10	se	DEM.SG.ILL	siihen␣
lk001:020	11	päivä	SG.ILL	päivään␣
lk001:020	9	saakka	ADV	saakka
lk001:020	-	(,)	PUNC	,␣
lk001:020	-	(joka)	REL.SG.ESS	jona␣
lk001:020	13a	tämä	DEM.SG.NOM	tämä␣
lk001:020	12	tapahtua	ACT.PRES.3S	tapahtuu
lk001:020	13b	,	PUNC	,␣
lk001:020	14 15	sen_tähden	ADV	sentähden␣
lk001:020	16	ettei	NEGV.2S	ettet␣
lk001:020	17	uskoa	ACT.PAST.SG	uskonut␣
lk001:020	20a	minä	PERS.SG.GEN	minun␣
lk001:020	(18) 19	sana	PL.PTV.-1	sanojani
lk001:020	20b	,	PUNC	,␣
lk001:020	21	joka	REL.PL.NOM	jotka␣
lk001:020	22	käydä	ACT.PRES.3P	käyvät␣
lk001:020	(24) 25	aika	SG.ESS.-3	aikanansa␣
lk001:020	26a	%pers	3	
lk001:020	23	%case	ESS	
lk001:020	22	toteen	DER.ADV.POS	toteen
lk001:020	26b	.	PUNC	.
lk001:020	26b	"	PUNC.RIGHT	"␣
lk001:021	lk001:021	lk001:021	VERSE	Lk␣1:21␣
lk001:021	1	ja	CNJ	Ja␣
lk001:021	(3) 4	kansa	SG.NOM	kansa␣
lk001:021	2	olla	COP.ACT.PAST.3S	oli␣
lk001:021	5	odottaa	INF3.INE	odottamassa␣
lk001:021	(6) 7	Sakarias	PR.SG.PTV	Sakariasta
lk001:021	-	(,)	PUNC	,␣
lk001:021	8	ja	CNJ	ja␣
lk001:021	9	(he)	PERS.PL.NOM	he␣
lk001:021	9	ihmetellä	ACT.PAST.3P	ihmettelivät
lk001:021	-	(,)	PUNC	,␣
lk001:021	-	(että)	SUBORD	että␣
lk001:021	16a	hän	PERS.SG.NOM	hän␣
lk001:021	-	(niin)	ADV.AD-A	niin␣
lk001:021	-	(kauan)	ADV	kauan␣
lk001:021	(11) 12	viipyä	ACT.PAST.3S	viipyi␣
lk001:021	10	%case	?	
lk001:021	(14) 15	temppeli	SG.INE	temppelissä
lk001:021	13	%case	LOC	
lk001:021	16b	.	PUNC	.␣
lk001:022	lk001:022	lk001:022	VERSE	Lk␣1:22␣
lk001:022	2	mutta	CNJ	Mutta␣
lk001:022	1	ulos	ADV	ulos␣
lk001:022	1	tulla	ACT.INF2.INE.-3	tullessaan␣
lk001:022	4	(hän)	PERS.SG.NOM	hän␣
lk001:022	3	ei	NEGV.3S	ei␣
lk001:022	4	kyetä	ACT.PAST.SG	kyennyt␣
lk001:022	5	puhua	INF3.ILL	puhumaan␣
lk001:022	6a	he	PERS.PL.ALL	heille
lk001:022	-	(;)	PUNC	;␣
lk001:022	7	silloin	ADV	silloin␣
lk001:022	8	(he)	PERS.PL.NOM	he␣
lk001:022	8	ymmärtää	ACT.PAST.3P	ymmärsivät
lk001:022	-	(,)	PUNC	,␣
lk001:022	9	että	SUBORD	että␣
lk001:022	11	(hän)	PERS.SG.NOM	hän␣
lk001:022	11	(olla)	COP.ACT.PAST.3S	oli␣
lk001:022	11	nähdä	ACT.PCP2.PERF	nähnyt␣
lk001:022	10	näky	SG.GEN	näyn␣
lk001:022	(13) 14a	temppeli	SG.INE	temppelissä
lk001:022	12	%case	LOC	
lk001:022	-	(.)	PUNC	.␣
lk001:022	15	ja	CNJ	Ja␣
lk001:022	16	hän	PERS.SG.NOM	hän␣
lk001:022	18	viittoa	ACT.PAST.3S	viittoi␣
lk001:022	17	%tasp	PAST	
lk001:022	19	he	PERS.PL.ALL	heille␣
lk001:022	20	ja	CNJ	ja␣
lk001:022	21	jäädä	ACT.PAST.3S	jäi␣
lk001:022	22a	mykkä	ADJ.SG.TRA	mykäksi
lk001:022	22b	.	PUNC	.␣
lk001:023	lk001:023	lk001:023	VERSE	Lk␣1:23␣
lk001:023	1	ja	CNJ	Ja␣
lk001:023	(2)	-	UNTRANSLATED	
lk001:023	3	kun	SUBORD	kun␣
lk001:023	9a	hän	PERS.SG.GEN	hänen␣
lk001:023	(7) 8	virka_toimi	NOM&SGGEN.-3	virkatoimensa␣
lk001:023	(5) 6	päivä	PL.NOM	päivät␣
lk001:023	4	(olla)	COP.ACT.PAST.3P	olivat␣
lk001:023	4	päättyä	ACT.PCP2.PERF	päättyneet
lk001:023	9b	,	PUNC	,␣
lk001:023	10	mennä	ACT.PAST.3S	meni␣
lk001:023	10	(hän)	PERS.SG.NOM	hän␣
lk001:023	(12) 13	koti	SG.ILL.-3	kotiinsa
lk001:023	11	%case	LOC	
lk001:023	14a	%pers	3	
lk001:023	14b	.	PUNC	.␣
lk001:024	lk001:024	lk001:024	VERSE	Lk␣1:24␣
lk001:024	2	ja	CNJ	Ja␣
lk001:024	3	ne	DEM.PL.GEN	niiden␣
lk001:024	(4) 5	päivä	PL.GEN	päiväin␣
lk001:024	1	perästä	POST	perästä␣
lk001:024	7	Elisabet	PR.SG.NOM	Elisabet
lk001:024	-	(,)	PUNC	,␣
lk001:024	10	hän	PERS.SG.GEN	hänen␣
lk001:024	(8) 9	vaimo	NOM&SGGEN.-3	vaimonsa
