ex001:001	ex001:001	ex001:001	VERSE	2Ms␣1:1␣
ex001:005	(3)	-	UNTRANSLATED	
ex001:005	7	70	NUM.SG.NOM	seitsemänkymmentä␣
ex001:005	8	henki	SG.PTV	henkeä
ex001:005	-	(.)	PUNC	.␣
ex001:005	9a	mutta	CNJ	Mutta␣
ex001:005	9b	Joosef	PR.SG.NOM	Joosef␣
ex001:005	10	olla	COP.ACT.PAST.3S	oli␣
ex001:005	-	(jo)	ADV	jo␣
ex001:005	-	(ennestään)	ADV	ennestään␣
ex001:005	11b	Egypti	PR.SG.INE	Egyptissä
ex001:005	11a	%case	LOC	
ex001:005	-	(.)	PUNC	.␣
ex001:006	ex001:006	ex001:006	VERSE	2Ms␣1:6␣
ex001:006	1a	ja	CNJ	Ja␣
ex001:006	2	Joosef	PR.SG.NOM	Joosef␣
ex001:006	1b	kuolla	ACT.PAST.3S	kuoli␣
ex001:006	3a	ja	CNJ	ja␣
ex001:006	3b	kaikki	INDEF.SG.NOM	kaikki␣
ex001:006	pers%4	hän	PERS.SG.GEN	hänen␣
ex001:006	4	veli	NOM&SGGEN.-3	veljensä␣
ex001:006	5a	ynnä		ynnä␣
ex001:006	5b	koko	ADJ	koko␣
ex001:006	(7a) 7b	se	DEM.SG.NOM	se␣
ex001:006	(6a) 6b	suku_polvi	SG.NOM	sukupolvi
ex001:006	-	(.)	PUNC	.␣
ex001:007	ex001:007	ex001:007	VERSE	2Ms␣1:7␣
ex001:007	1a	mutta	CNJ	Mutta␣
ex001:007	1b 2	israelilainen	DER.ADJ.PL.NOM	israelilaiset␣
ex001:007	3	olla	COP.ACT.PAST.3P	olivat␣
ex001:007	3	hedelmällinen	DER.ADJ.PL.NOM	hedelmälliset␣
ex001:007	4a	ja	CNJ	ja␣
ex001:007	4b	siitä	ACT.PAST.3P	sikisivät
ex001:007	(5a)	-	UNTRANSLATED	
ex001:007	-	(,)	PUNC	,␣
ex001:007	5b	lisääntyä	ACT.PAST.3P	lisääntyivät␣
ex001:007	6a	ja	CNJ	ja␣
ex001:007	6b	enetä	ACT.PAST.3P	enenivät␣
ex001:007	8	hyvin	AD-A	hyvin␣
ex001:007	7a 7b	%case	?	
ex001:007	6b	suuri_lukuisa	ADJ.PL.TRA	suurilukuisiksi
ex001:007	-	(,)	PUNC	,␣
ex001:007	9a	niin	ADV.AD-A	niin␣
ex001:007	9a	että	SUBORD	että␣
ex001:007	(10a) 10b	maa	SG.NOM	maa␣
ex001:007	9b	tulla	ACT.PAST.3S	tuli␣
ex001:007	11	he	PERS.PL.PTV	heitä␣
ex001:007	9b	täyteen	ADV	täyteen
ex001:007	-	(.)	PUNC	.␣
ex001:008	ex001:008	ex001:008	VERSE	2Ms␣1:8␣
ex001:008	1a	niin	ADV.AD-A	Niin␣
ex001:008	5	Egypti	PR.SG.ILL	Egyptiin␣
ex001:008	4	%case	LOC	
ex001:008	1b	tulla	ACT.PAST.3S	tuli␣
ex001:008	3	uusi	ADJ.SG.NOM	uusi␣
ex001:008	2	kuningas	SG.NOM	kuningas
ex001:008	-	(,)	PUNC	,␣
ex001:008	6	joka	REL.INDEF.SG.NOM	joka␣
ex001:008	7	ei	NEGV.3S	ei␣
ex001:008	10	Joosef	PR.SG.ELA	Joosefista␣
ex001:008	9	%case	LOC	
ex001:008	-	(mikään)	INDEF.SG.PTV	mitään␣
ex001:008	8	tietää	ACT.PAST.SG	tiennyt
ex001:008	-	(.)	PUNC	.␣
ex001:009	ex001:009	ex001:009	VERSE	2Ms␣1:9␣
ex001:009	(1a)	-	UNTRANSLATED	
ex001:009	1b	(tämä)	DEM.SG.NOM	Tämä␣
ex001:009	1b	sanoa	ACT.PAST.3S	sanoi␣
ex001:009	3	kansa	SG.ALL.-3	kansallensa
ex001:009	2	%case	LOC	
ex001:009	-	(:)	PUNC	:␣
ex001:009	-	(")	PUNC.LEFT	"
ex001:009	4	katso	INTJ	Katso
ex001:009	-	(,)	PUNC	,␣
ex001:009	6 7	israelilainen	DER.ADJ.PL.GEN	israelilaisten␣
ex001:009	5	kansa	SG.NOM	kansa␣
ex001:009	-	(olla)	COP.ACT.PRES.3S	on␣
ex001:009	8	suuri	ADJ.CMP.SG.NOM	suurempi␣
ex001:009	9a	ja	CNJ	ja␣
ex001:009	9b	väkevä	ADJ.CMP.SG.NOM	väkevämpi␣
ex001:009	10	kuin	SUBORD	kuin␣
ex001:009	pers%10	me	PERS.PL.NOM	me
ex001:009	-	(.)	PUNC	.␣
ex001:010	ex001:010	ex001:010	VERSE	2Ms␣1:10␣
ex001:010	1	tulla	ACT.IMP.2P	Tulkaa
ex001:010	-	(,)	PUNC	,␣
ex001:010	2	menetellä	ACT.IMP.1P	menetelkäämme␣
ex001:010	-	(siis)	ADV	siis␣
ex001:010	2	viisaasti	DER.ADV.POS	viisaasti␣
ex001:010	pers%3	he	PERS.PL.PTV	heitä␣
ex001:010	3	kohtaan	POST	kohtaan
ex001:010	-	(,)	PUNC	,␣
ex001:010	4	että	SUBORD	että␣
ex001:010	5	(he)	PERS.PL.NOM	he␣
ex001:010	4	ei	NEGV.3P	eivät␣
ex001:010	5	lisääntyä	ACT.COND.NEG	lisääntyisi␣
ex001:010	6a	ei	NEGV.3P.-CLITIC	eivätkä
ex001:010	(6b)	-	UNTRANSLATED	
ex001:010	-	(,)	PUNC	,␣
ex001:010	7	jos	SUBORD	jos␣
ex001:010	9	sota	SG.NOM	sota␣
ex001:010	8	syttyä	ACT.COND.3S	syttyisi
ex001:010	(10a)	-	UNTRANSLATED	
ex001:010	-	(,)	PUNC	,␣
ex001:010	10b	liittyä	ACT.COND.3S	liittyisi␣
ex001:010	12	he	PERS.PL.NOM.-CLITIC	hekin␣
ex001:010	11	%clitic	kin	
ex001:010	14	vihollinen	PL.ILL.-1	vihollisiimme␣
ex001:010	13	%case	LOC	
ex001:010	15a	ja	CNJ	ja␣
ex001:010	15b	sotia	ACT.COND.3S	sotisi␣
ex001:010	pers%16	me	PERS.PL.PTV	meitä␣
ex001:010	16	vastaan	POST	vastaan␣
ex001:010	17a	ja	CNJ	ja␣
ex001:010	17b	lähteä	ACT.COND.3S	lähtisi␣
ex001:010	(19a) 19b	maa	SG.ELA	maasta␣
ex001:010	18	pois	ADV	pois
ex001:010	-	(.)	PUNC	.
ex001:010	-	(")	PUNC.RIGHT	"␣
ex001:011	ex001:011	ex001:011	VERSE	2Ms␣1:11␣
ex001:011	1a	niin	ADV.AD-A	Niin␣
ex001:011	2	he	PERS.PL.ALL	heille␣
ex001:011	1b	asettaa	PSS.PAST	asetettiin␣
ex001:011	3 4	työn_johtaja	DER.PL.PTV	työnjohtajia␣
ex001:011	6	rasittaa	INF3.ILL	rasittamaan␣
ex001:011	5	%inflection	INF3.ILL	
ex001:011	pers%6	he	PERS.PL.PTV	heitä␣
ex001:011	7b	raskas	ADJ.SG.ADE	raskaalla␣
ex001:011	7b	työ	SG.ADE	työllä
ex001:011	7a	%case	LOC	
ex001:011	-	(.)	PUNC	.␣
ex001:011	8a	ja	CNJ	Ja␣
ex001:011	8b	(he)	PERS.PL.GEN	heidän␣
ex001:011	8b	(täytyä)	ACT.PAST.3S	täytyi␣
ex001:011	8b	rakentaa	INF1.LAT	rakentaa␣
ex001:011	11b	farao	SG.ALL	faraolle␣
ex001:011	11a	%case	LOC	
ex001:011	10 9	varasto_kaupunki	PL.NOM	varastokaupungit␣
ex001:011	13	Piitom	PR.SG.NOM	Piitom␣
ex001:011	12	%case	NOM	
ex001:011	14a	ja	CNJ	ja␣
ex001:011	15	Ramses	PR.SG.NOM	Ramses
ex001:011	14b	%case	NOM	
ex001:011	-	(.)	PUNC	.␣
ex001:012	ex001:012	ex001:012	VERSE	2Ms␣1:12␣
ex001:012	1a	mutta	CNJ	Mutta␣
ex001:012	1b 1c	kuta	ADV	kuta␣
ex001:012	1b 1c	enemmän	ADV	enemmän␣
ex001:012	pro%3	kansa	SG.PTV	kansaa␣
ex001:012	2	rasittaa	PSS.PAST	rasitettiin
ex001:012	-	(,)	PUNC	,␣
ex001:012	4	se	DEM.SG.PTV	sitä␣
ex001:012	4	enemmän	ADV	enemmän␣
ex001:012	5	(se)	DEM.SG.NOM	se␣
ex001:012	5	lisääntyä	ACT.PAST.3S	lisääntyi
ex001:012	-	(,)	PUNC	,␣
ex001:012	6a	ja	CNJ	ja␣
ex001:012	6b	se	DEM.SG.PTV	sitä␣
ex001:012	6b	enemmän	ADV	enemmän␣
ex001:012	7	(se)	DEM.SG.NOM	se␣
ex001:012	7	levitä	ACT.PAST.3S	levisi
ex001:012	-	(,)	PUNC	,␣
ex001:012	8a	niin	ADV.AD-A	niin␣
ex001:012	8a	että	SUBORD	että␣
ex001:012	10 11	israelilainen	DER.ADJ.PL.PTV	israelilaisia␣
ex001:012	9a 9b	%case	PTV	
ex001:012	asp%8b	ruveta	PSS.PAST	ruvettiin␣
ex001:012	8b	pelätä	INF3.ILL	pelkäämään
ex001:012	-	(.)	PUNC	.␣
ex001:013	ex001:013	ex001:013	VERSE	2Ms␣1:13␣
ex001:013	1a	niin	ADV.AD-A	Niin␣
ex001:013	2	egyptiläinen	DER.ADJ.PL.NOM	egyptiläiset␣
ex001:013	1b	(pitää)	ACT.PAST.3P	pitivät␣
ex001:013	4 5	israelilainen	DER.ADJ.PL.PTV	israelilaisia␣
ex001:013	3	%case	PTV	
ex001:013	1b	orjan_työ	SG.INE	orjantyössä␣
ex001:013	6b	väki_valta	PL.INS	väkivalloin␣
ex001:013	6a	%case	INS	
ex001:014	ex001:014	ex001:014	VERSE	2Ms␣1:14␣
ex001:014	1a	ja	CNJ	ja␣
ex001:014	1b	katkeroittaa	ACT.PAST.3P	katkeroittivat␣
ex001:014	pers%3	he	PERS.PL.GEN	heidän␣
ex001:014	3	elämä	DER.NOM&SGGEN.-3	elämänsä␣
ex001:014	2	%case	NOM.GEN	
ex001:014	(4a)	-	UNTRANSLATED	
ex001:014	5	kova	ADJ.SG.ADE	kovalla␣
ex001:014	6b	laasti_työ	SG.ADE	laasti-~/laastityöllä␣
ex001:014	6a	%case	LOC	
ex001:014	7a	ja	CNJ	ja␣
ex001:014	4b 7c	tiili_työ	SG.ADE	tiilityöllä␣
ex001:014	7b	%case	LOC	
ex001:014	8a	ja	CNJ	ja␣
ex001:014	8c	kaikenlainen	ADJ.SG.ADE	kaikenlaisella␣
ex001:014	8b	%case	LOC	
ex001:014	9	työ	SG.ADE	työllä␣
ex001:014	10b	ulkona	ADV	ulkona␣
ex001:014	10a	%case	?	
ex001:014	10b	keto	SG.ADE	kedolla
ex001:014	-	(,)	PUNC	,␣
ex001:014	12	kaikenlainen	ADJ.SG.ADE	kaikenlaisella␣
ex001:014	11	%case	LOC	
ex001:014	13	työ	SG.ADE	työllä
ex001:014	-	(,)	PUNC	,␣
ex001:014	14	joka	REL.SG.PTV	jota␣
ex001:014	15	(he)	PERS.PL.NOM	he␣
ex001:014	15	teettää	ACT.PAST.3P	teettivät␣
ex001:014	16	he	PERS.PL.ADE	heillä␣
ex001:014	17b	väki_valta	PL.INS	väkivalloin
ex001:014	17a	%case	INS	
ex001:014	-	(.)	PUNC	.␣
ex001:015	ex001:015	ex001:015	VERSE	2Ms␣1:15␣
ex001:015	1a	ja	CNJ	Ja␣
ex001:015	3	Egypti	PR.SG.GEN	Egyptin␣
ex001:015	2	kuningas	SG.NOM	kuningas␣
ex001:015	1b	puhua	ACT.PAST.3S	puhui␣
ex001:015	(5a) 5b	hebrealainen	DER.ADJ.PL.ALL	hebrealaisille␣
ex001:015	4b	kätilö_vaimo	PL.ALL	kätilövaimoille
ex001:015	4a	%case	LOC	
ex001:015	-	(,)	PUNC	,␣
ex001:015	6	joka	REL.PL.ELA	joista␣
ex001:015	(8a) 8b	toinen	INDEF.SG.GEN	toisen␣
ex001:015	7	nimi	SG.NOM	nimi␣
ex001:015	-	(olla)	COP.ACT.PAST.3S	oli␣
ex001:015	9	Sifra	PR.SG.NOM	Sifra␣
ex001:015	10a	ja	CNJ	ja␣
ex001:015	(10b)	-	UNTRANSLATED	
ex001:015	(11a) 11b	toinen	INDEF.SG.GEN	toisen␣
ex001:015	12	Puua	PR.SG.NOM	Puua
ex001:015	-	(;)	PUNC	;␣
ex001:016	ex001:016	ex001:016	VERSE	2Ms␣1:16␣
ex001:016	1a	ja	CNJ	ja␣
ex001:016	1b	(hän)	PERS.SG.NOM	hän␣
ex001:016	1b	sanoa	ACT.PAST.3S	sanoi
ex001:016	-	(:)	PUNC	:␣
ex001:016	-	(")	PUNC.LEFT	"
ex001:016	2a	kun	SUBORD	Kun␣
ex001:016	2b	(te)	PERS.PL.NOM	te␣
ex001:016	2b	auttaa	ACT.PRES.2P	autatte␣
ex001:016	(4a) 4b	hebrealainen	DER.ADJ.PL.PTV	hebrealaisia␣
ex001:016	sem%4b	vaimo	PL.PTV	vaimoja␣
ex001:016	3	%case	PTV	
ex001:016	-	(he)	PERS.PL.GEN	heidän␣
ex001:016	2b	synnyttää	DER.ACT.INF2.INE.-3	synnyttäessänsä
ex001:016	-	(,)	PUNC	,␣
ex001:016	5a	niin	ADV.AD-A	niin␣
ex001:016	5b	tarkastaa	ACT.IMP.2P	tarkastakaa␣
ex001:016	-	(lapsi)	SG.GEN	lapsen␣
ex001:016	(7a) 7b	suku_puoli	SG.NOM	sukupuoli
ex001:016	6	%case	NOM	
ex001:016	-	(:)	PUNC	:␣
ex001:016	8	jos	SUBORD	jos␣
ex001:016	10	se	DEM.SG.NOM	se␣
ex001:016	-	(olla)	COP.ACT.PRES.3S	on␣
ex001:016	9	poika	SG.NOM	poika
ex001:016	(11a)	-	UNTRANSLATED	
ex001:016	-	(,)	PUNC	,␣
ex001:016	11b	surmata	ACT.IMP.2P	surmatkaa␣
ex001:016	12	se	DEM.SG.NOM	se
ex001:016	-	(,)	PUNC	,␣
ex001:016	13a	mutta	CNJ	mutta␣
ex001:016	13b	jos	SUBORD	jos␣
ex001:016	15	se	DEM.SG.NOM	se␣
ex001:016	-	(olla)	COP.ACT.PRES.3S	on␣
ex001:016	14	tyttö	SG.NOM	tyttö
ex001:016	(16a)	-	UNTRANSLATED	
ex001:016	-	(,)	PUNC	,␣
ex001:016	16b	jäädä	ACT.IMP.3S	jääköön␣
ex001:016	16b	elo	SG.ILL	eloon
ex001:016	-	(")	PUNC.RIGHT	"
ex001:016	-	(.)	PUNC	.␣
ex001:017	ex001:017	ex001:017	VERSE	2Ms␣1:17␣
ex001:017	1a	mutta	CNJ	Mutta␣
ex001:017	(2a) 2b	kätilö_vaimo	PL.NOM	kätilövaimot␣
ex001:017	1b	pelätä	ACT.PAST.3P	pelkäsivät␣
ex001:017	(4a) 4b	Jumala	SG.PTV	Jumalaa␣
ex001:017	3	%case	PTV	
ex001:017	5b	ei	NEGV.3P.-CLITIC	eivätkä␣
ex001:017	5a	%clitic	kA	
ex001:017	6	tehdä	ACT.PAST.PL	tehneet
ex001:017	-	(,)	PUNC	,␣
ex001:017	7a 7b	niin_kuin	SUBORD	niinkuin␣
ex001:017	11	Egypti	PR.SG.GEN	Egyptin␣
ex001:017	10	kuningas	SG.NOM	kuningas␣
ex001:017	8	(olla)	COP.ACT.PAST.3S	oli␣
ex001:017	9	he	PERS.PL.ALL	heille␣
ex001:017	8	sanoa	ACT.PCP2.PERF	sanonut
ex001:017	-	(,)	PUNC	,␣
ex001:017	12a	vaan	SUBORD	vaan␣
ex001:017	12b	(antaa)	ACT.PAST.3P	antoivat␣
ex001:017	(14a) 14b	poika_lapsi	PL.GEN	poikalasten␣
ex001:017	13	%case	GEN	
ex001:017	12b	elää	INF1.LAT	elää
ex001:017	-	(.)	PUNC	.␣
ex001:018	ex001:018	ex001:018	VERSE	2Ms␣1:18␣
ex001:018	1a	niin	ADV.AD-A	Niin␣
ex001:018	3	Egypti	PR.SG.GEN	Egyptin␣
ex001:018	2	kuningas	SG.NOM	kuningas␣
ex001:018	1b	kutsua	ACT.PAST.3S	kutsui␣
ex001:018	4b	kätilö_vaimo	PL.NOM	kätilövaimot␣
ex001:018	4a	%case	NOM	
ex001:018	5a	ja	CNJ	ja␣
ex001:018	5b	sanoa	ACT.PAST.3S	sanoi␣
ex001:018	6	he	PERS.PL.ALL	heille
ex001:018	-	(:)	PUNC	:␣
ex001:018	-	(")	PUNC.LEFT	"
ex001:018	7	miksi	ADV	Miksi␣
ex001:018	8	(te)	PERS.PL.NOM	te␣
ex001:018	(10a) 10b (9a) 9b	näin	ADV.AD-A	näin␣
ex001:018	8	tehdä	ACT.PRES.2P	teette␣
ex001:018	11a	ja	CNJ	ja␣
ex001:018	11b	(antaa)	ACT.PRES.2P	annatte␣
ex001:018	(13a) 13b	poika_lapsi	PL.GEN	poikalasten␣
ex001:018	12	%case	GEN	
ex001:018	11b	elää	INF1.LAT	elää
ex001:018	-	(?)	PUNC	?
ex001:018	-	(")	PUNC.RIGHT	"␣
ex001:019	ex001:019	ex001:019	VERSE	2Ms␣1:19␣
ex001:019	(1a)	-	UNTRANSLATED	
ex001:019	(2a) 2b	kätilö_vaimo	PL.NOM	Kätilövaimot␣
ex001:019	1b	vastata	ACT.PAST.3P	vastasivat␣
ex001:019	4	farao	SG.ALL	faraolle
ex001:019	3	%case	LOC	
ex001:019	(5)	-	UNTRANSLATED	
ex001:019	-	(:)	PUNC	:␣
ex001:019	-	(")	PUNC.LEFT	"
ex001:019	(9a) 9b	hebrealainen	DER.ADJ.PL.NOM	Hebrealaiset␣
ex001:019	sem%9b	vaimo	PL.NOM	vaimot␣
ex001:019	6	ei	NEGV.3P	eivät␣
ex001:019	-	(olla)	COP.ACT.PRES.NEG	ole␣
ex001:019	7a	niin_kuin	SUBORD	niinkuin␣
ex001:019	(7b)	-	UNTRANSLATED	
ex001:019	(8a) 8b	egyptiläinen	DER.ADJ.PL.NOM	egyptiläiset
ex001:019	(10)	-	UNTRANSLATED	
ex001:019	-	(.)	PUNC	.␣
ex001:019	12	he	PERS.PL.NOM	He␣
ex001:019	-	(olla)	COP.ACT.PRES.3P	ovat␣
ex001:019	11	voimakas	ADJ.PL.PTV	voimakkaita
ex001:019	-	(;)	PUNC	;␣
ex001:019	13a 13b	ennen_kuin	SUBORD	ennenkuin␣
ex001:019	(16a) 16b	kätilö_vaimo	SG.NOM	kätilövaimo␣
ex001:019	14	tulla	ACT.PRES.3S	tulee␣
ex001:019	pers%15	he	PERS.PL.GEN	heidän␣
ex001:019	15	luokse	PREP.-3	luoksensa
ex001:019	(17a)	-	UNTRANSLATED	
ex001:019	-	(,)	PUNC	,␣
ex001:019	17b	(olla)	COP.ACT.PRES.3P	ovat␣
ex001:019	17b	(he)	PERS.PL.NOM	he␣
ex001:019	-	(jo)	ADV	jo␣
ex001:019	17b	synnyttää	DER.ACT.PCP2.PERF	synnyttäneet
ex001:019	-	(.)	PUNC	.
ex001:019	-	(")	PUNC.RIGHT	"␣
ex001:020	ex001:020	ex001:020	VERSE	2Ms␣1:20␣
ex001:020	1a	mutta	CNJ	Mutta␣
ex001:020	2	Jumala	SG.NOM	Jumala␣
ex001:020	1b	(sallia)	ACT.PAST.3S	salli␣
ex001:020	3b	kätilö_vaimo	PL.GEN	kätilövaimojen␣
ex001:020	3a	%case	GEN	
ex001:020	1b	menestyä	INF1.LAT	menestyä
ex001:020	-	(,)	PUNC	,␣
ex001:020	4a	ja	CNJ	ja␣
ex001:020	(5a) 5b	kansa	SG.NOM	kansa␣
ex001:020	4b	lisääntyä	ACT.PAST.3S	lisääntyi␣
ex001:020	6a	ja	CNJ	ja␣
ex001:020	6b	enetä	ACT.PAST.3S	eneni␣
ex001:020	7	suuri_lukuinen	ADJ.SG.TRA	suurilukuiseksi
ex001:020	-	(.)	PUNC	.␣
ex001:021	ex001:021	ex001:021	VERSE	2Ms␣1:21␣
ex001:021	1a	ja	CNJ	Ja␣
ex001:021	(1b)	-	UNTRANSLATED	
ex001:021	2	koska	SUBORD	koska␣
ex001:021	(4a) 4b	kätilö_vaimo	PL.NOM	kätilövaimot␣
ex001:021	3	pelätä	ACT.PAST.3P	pelkäsivät␣
ex001:021	(6a) 6b	Jumala	SG.PTV	Jumalaa
ex001:021	5	%case	PTV	
ex001:021	-	(,)	PUNC	,␣
ex001:021	7a	niin	ADV.AD-A	niin␣
ex001:021	7b	(hän)	PERS.SG.NOM	hän␣
ex001:021	7b	antaa	ACT.PAST.3S	antoi␣
ex001:021	8	he	PERS.PL.ALL	heille␣
ex001:021	-	(runsaasti)	DER.ADV.POS	runsaasti␣
ex001:021	9	perhe	SG.PTV	perhettä
ex001:021	-	(.)	PUNC	.␣
ex001:022	ex001:022	ex001:022	VERSE	2Ms␣1:22␣
ex001:022	1a	niin	ADV.AD-A	Niin␣
ex001:022	2	farao	SG.NOM	farao␣
ex001:022	1b	antaa	ACT.PAST.3S	antoi␣
ex001:022	1b	käsky	SG.GEN	käskyn␣
ex001:022	3b	kaikki	INDEF.SG.ALL	kaikelle␣
ex001:022	3a	%case	LOC	
ex001:022	4	kansa	SG.ALL.-3	kansallensa
ex001:022	-	(,)	PUNC	,␣
ex001:022	5a 5b	sanoa	ACT.INF2.MAN	sanoen
ex001:022	-	(:)	PUNC	:␣
ex001:022	-	(")	PUNC.LEFT	"
ex001:022	6	kaikki	INDEF.SG.NOM	Kaikki␣
ex001:022	(7a) 7b	poika_lapsi	PL.NOM	poikalapset
ex001:022	-	(,)	PUNC	,␣
ex001:022	-	(joka)	REL.PL.NOM	jotka␣
ex001:022	(8a) 8b	syntyä	ACT.PRES.3P	syntyvät
ex001:022	-	(,)	PUNC	,␣
ex001:022	10	heittää	ACT.IMP.2P	heittäkää␣
ex001:022	(9a) 9b	Niili_virta	PR.SG.ILL	Niilivirtaan
ex001:022	-	(,)	PUNC	,␣
ex001:022	11a	mutta	CNJ	mutta␣
ex001:022	11b	kaikki	INDEF.PL.GEN	kaikkien␣
ex001:022	(12a) 12b	tyttö_lapsi	PL.GEN	tyttölasten␣
ex001:022	13	(antaa)	ACT.IMP.2P	antakaa␣
ex001:022	13	elää	INF1.LAT	elää
ex001:022	-	(")	PUNC.RIGHT	"
ex001:022	-	(.)	PUNC	.␣
ex002:001	ex002:001	ex002:001	VERSE	2Ms␣2:1␣
ex002:001	1a	niin	ADV.AD-A	Niin␣
ex002:001	-	(eräs)	INDEF.SG.NOM	eräs␣
ex002:001	2	mies	SG.NOM	mies
ex002:001	-	(,)	PUNC	,␣
ex002:001	-	(joka)	REL.INDEF.SG.NOM	joka␣
ex002:001	-	(olla)	COP.ACT.PAST.3S	oli␣
ex002:001	4	Leevi	PR.SG.GEN	Leevin␣
ex002:001	3b	suku	SG.PTV	sukua
ex002:001	3a	%case	PTV	
ex002:001	-	(,)	PUNC	,␣
ex002:001	1b	mennä	ACT.PAST.3S	meni␣
ex002:001	5a	ja	CNJ	ja␣
ex002:001	5b	naida	ACT.PAST.3S	nai␣
ex002:001	8	leeviläinen	DER.ADJ.SG.GEN	leeviläisen␣
ex002:001	7	neito	SG.GEN	neidon
ex002:001	6	%case	GEN	
ex002:001	-	(.)	PUNC	.␣
ex002:002	ex002:002	ex002:002	VERSE	2Ms␣2:2␣
ex002:002	1a	ja	CNJ	Ja␣
ex002:002	(2a) 2b	vaimo	SG.NOM	vaimo␣
ex002:002	1b	tulla	ACT.PAST.3S	tuli␣
ex002:002	1b	raskas	ADJ.SG.TRA	raskaaksi␣
ex002:002	3a	ja	CNJ	ja␣
ex002:002	3b	synnyttää	DER.ACT.PAST.3S	synnytti␣
ex002:002	4	poika	SG.GEN	pojan
ex002:002	-	(.)	PUNC	.␣
ex002:002	5a	ja	CNJ	Ja␣
ex002:002	-	(kun)	SUBORD	kun␣
ex002:002	5b	(hän)	PERS.SG.NOM	hän␣
ex002:002	5b	nähdä	ACT.PAST.3S	näki
ex002:002	(6)	-	UNTRANSLATED	
ex002:002	-	(,)	PUNC	,␣
ex002:002	7	että	SUBORD	että␣
ex002:002	9	se	DEM.SG.NOM	se␣
ex002:002	-	(olla)	COP.ACT.PAST.3S	oli␣
ex002:002	8	ihana	ADJ.SG.NOM	ihana␣
ex002:002	-	(lapsi)	SG.NOM	lapsi
ex002:002	(10a)	-	UNTRANSLATED	
ex002:002	-	(,)	PUNC	,␣
ex002:002	10b	salata	ACT.PAST.3S	salasi␣
ex002:002	10b	(hän)	PERS.SG.NOM	hän␣
ex002:002	pers%10b	se	DEM.SG.PTV	sitä␣
ex002:002	11	3	NUM.SG.NOM	kolme␣
ex002:002	12	kuu_kausi	SG.PTV	kuukautta
ex002:002	-	(.)	PUNC	.␣
ex002:003	ex002:003	ex002:003	VERSE	2Ms␣2:3␣
ex002:003	1a	mutta	CNJ	Mutta␣
ex002:003	-	(kun)	SUBORD	kun␣
ex002:003	2	(hän)	PERS.SG.NOM	hän␣
