1s001:001	1s001:001	1s001:001	VERSE	1Sm␣1:1␣
1s001:003	7a	%case	LOC	
1s001:003	9b	Herra	SG.PTV	Herraa␣
1s001:003	9a	%case	PTV	
1s001:003	10	Sebaot	PR.SG.PTV	Sebaotia␣
1s001:003	8a	ja	CNJ	ja␣
1s001:003	8c	uhrata	INF3.ILL	uhraamaan␣
1s001:003	8b	%case	LOC	
1s001:003	-	(hän)	PERS.SG.ALL	hänelle
1s001:003	-	(.)	PUNC	.␣
1s001:003	12a	ja	CNJ	Ja␣
1s001:003	12b	siellä	ADV	siellä␣
1s001:003	-	(olla)	COP.ACT.PAST.3S	oli␣
1s001:003	13	2	NUM.SG.NOM	kaksi␣
1s001:003	15	Eeli	PR.SG.GEN	Eelin␣
1s001:003	14	poika	SG.PTV	poikaa
1s001:003	-	(,)	PUNC	,␣
1s001:003	16	Hofni	PR.SG.NOM	Hofni␣
1s001:003	17a	ja	CNJ	ja␣
1s001:003	17b	Piinehas	PR.SG.NOM	Piinehas
1s001:003	-	(,)	PUNC	,␣
1s001:003	19b	Herra	SG.GEN	Herran␣
1s001:003	19a	%case	GEN	
1s001:003	18	pappi	PL.ESS	pappeina
1s001:003	-	(.)	PUNC	.␣
1s001:004	1s001:004	1s001:004	VERSE	1Sm␣1:4␣
1s001:004	1a	niin	ADV.AD-A	Niin␣
1s001:004	(1b)	-	UNTRANSLATED	
1s001:004	4	Elkana	PR.SG.NOM	Elkana␣
1s001:004	-	(eräs)	INDEF.SG.ESS	eräänä␣
1s001:004	(2a) 2b	päivä	SG.ESS	päivänä␣
1s001:004	(3a)	-	UNTRANSLATED	
1s001:004	3b	uhrata	ACT.PAST.3S	uhrasi
1s001:004	-	(.)	PUNC	.␣
1s001:004	5a	ja	CNJ	Ja␣
1s001:004	5b	(hän)	PERS.SG.ADE	hänellä␣
1s001:004	5b	(olla)	COP.ACT.PAST.3S	oli␣
1s001:004	sem%5b	tapa	SG.ESS	tapana␣
1s001:004	5b	antaa	INF1.LAT	antaa␣
1s001:004	7	vaimo	SG.ALL.-3	vaimollensa␣
1s001:004	6b	Peninna	PR.SG.ALL	Peninnalle␣
1s001:004	6a	%case	LOC	
1s001:004	8a	ja	CNJ	ja␣
1s001:004	8c	kaikki	INDEF.PL.ALL	kaikille␣
1s001:004	8b	%case	LOC	
1s001:004	pers%9	tämä	DEM.SG.GEN	tämän␣
1s001:004	9	poika	PL.ALL	pojille␣
1s001:004	10a	ja	CNJ	ja␣
1s001:004	10b	tytär	PL.ALL	tyttärille␣
1s001:004	11	määrä_osa	PL.NOM	määräosat
1s001:004	-	(.)	PUNC	.␣
1s001:005	1s001:005	1s001:005	VERSE	1Sm␣1:5␣
1s001:005	1a	mutta	CNJ	Mutta␣
1s001:005	1c	Hanna	PR.SG.ALL	Hannalle␣
1s001:005	1b	%case	LOC	
1s001:005	2	(hän)	PERS.SG.NOM	hän␣
1s001:005	2	antaa	ACT.PAST.3S	antoi␣
1s001:005	4 5	kahden_kertainen	ADJ.SG.GEN	kahdenkertaisen␣
1s001:005	3	osa	SG.GEN	osan
1s001:005	-	(,)	PUNC	,␣
1s001:005	6	se	DEM.SG.ADE	sillä␣
1s001:005	9	(hän)	PERS.SG.NOM	hän␣
1s001:005	9	rakastaa	ACT.PAST.3S	rakasti␣
1s001:005	8	Hanna	PR.SG.PTV	Hannaa
1s001:005	7	%case	PTV	
1s001:005	-	(,)	PUNC	,␣
1s001:005	10a	vaikka	SUBORD	vaikka␣
1s001:005	10b	Herra	SG.NOM	Herra␣
1s001:005	11	(olla)	COP.ACT.PAST.3S	oli␣
1s001:005	11	sulkea	ACT.PCP2.PERF	sulkenut␣
1s001:005	pers%12	hän	PERS.SG.GEN	hänen␣
1s001:005	12	kohtu	NOM&SGGEN.-3	kohtunsa
1s001:005	-	(.)	PUNC	.␣
1s001:006	1s001:006	1s001:006	VERSE	1Sm␣1:6␣
1s001:006	1a	ja	CNJ	Ja␣
1s001:006	pers%2	hän	PERS.SG.GEN	hänen␣
1s001:006	2	kilpailijatar	DER.NOM&SGGEN.-3	kilpailijattarensa␣
1s001:006	1b	kiusata	ACT.PAST.3S	kiusasi␣
1s001:006	pers%1b	hän	PERS.SG.PTV	häntä␣
1s001:006	(3)	-	UNTRANSLATED	
1s001:006	4	kiusaaminen	DER.SG.PTV.-3	kiusaamistaan␣
1s001:006	6	suututtaa	DER.INF1.TRA.-3	suututtaaksensa␣
1s001:006	5	%inflection	DER.INF1.TRA.-3	
1s001:006	pers%6	hän	PERS.SG.PTV	häntä
1s001:006	-	(,)	PUNC	,␣
1s001:006	7	koska	SUBORD	koska␣
1s001:006	9	Herra	SG.NOM	Herra␣
1s001:006	8	(olla)	COP.ACT.PAST.3S	oli␣
1s001:006	8	sulkea	ACT.PCP2.PERF	sulkenut␣
1s001:006	pers%11	hän	PERS.SG.GEN	hänen␣
1s001:006	11	kohtu	NOM&SGGEN.-3	kohtunsa
1s001:006	10	%case	NOM.GEN	
1s001:006	-	(.)	PUNC	.␣
1s001:007	1s001:007	1s001:007	VERSE	1Sm␣1:7␣
1s001:007	1a	ja	CNJ	Ja␣
1s001:007	1b	näin	ADV.AD-A	näin␣
1s001:007	2	tapahtua	ACT.PAST.3S	tapahtui␣
1s001:007	-	(joka)	REL.INDEF.SG.NOM	joka␣
1s001:007	4b	vuosi	SG.NOM	vuosi
1s001:007	3 4a	%case	NOM	
1s001:007	-	(,)	PUNC	,␣
1s001:007	5a 5b	niin	ADV.AD-A	niin␣
1s001:007	5a 5b	usein	ADV.POS	usein␣
1s001:007	5a 5b	kuin	SUBORD	kuin␣
1s001:007	pers%6	hän	PERS.SG.NOM	hän␣
1s001:007	6	mennä	ACT.PAST.3S	meni␣
1s001:007	8	Herra	SG.GEN	Herran␣
1s001:007	7b	huone	SG.ILL	huoneeseen
1s001:007	7a	%case	LOC	
1s001:007	-	(.)	PUNC	.␣
1s001:007	9	niin	ADV.AD-A.-CLITIC	Niinpä␣
1s001:007	pro%10	Peninna	PR.SG.NOM	Peninna␣
1s001:007	-	(nyt)	ADV.-CLITIC	nytkin␣
1s001:007	10	kiusata	ACT.PAST.3S	kiusasi␣
1s001:007	pers%10	hän	PERS.SG.PTV	häntä
1s001:007	-	(,)	PUNC	,␣
1s001:007	11a	ja	CNJ	ja␣
1s001:007	11b	(hän)	PERS.SG.NOM	hän␣
1s001:007	11b	itkeä	ACT.PAST.3S	itki␣
1s001:007	12b	ei	NEGV.3S.-CLITIC	eikä␣
1s001:007	12a	%clitic	kA	
1s001:007	13	syödä	ACT.PAST.SG	syönyt␣
1s001:007	-	(mikään)	INDEF.SG.PTV	mitään
1s001:007	-	(.)	PUNC	.␣
1s001:008	1s001:008	1s001:008	VERSE	1Sm␣1:8␣
1s001:008	1a	silloin	ADV	Silloin␣
1s001:008	pers%4	hän	PERS.SG.GEN	hänen␣
1s001:008	4	mies	NOM&SGGEN.-3	miehensä␣
1s001:008	3	Elkana	PR.SG.NOM	Elkana␣
1s001:008	1b	sanoa	ACT.PAST.3S	sanoi␣
1s001:008	2	hän	PERS.SG.ALL	hänelle
1s001:008	-	(:)	PUNC	:␣
1s001:008	-	(")	PUNC.LEFT	"
1s001:008	5	Hanna	PR.SG.NOM	Hanna
1s001:008	-	(,)	PUNC	,␣
1s001:008	6	mikä	INT.REL.SG.PTV	mitä␣
1s001:008	7	itkeä	ACT.PRES.2S	itket
1s001:008	(8a)	-	UNTRANSLATED	
1s001:008	-	(,)	PUNC	,␣
1s001:008	8b	miksi	ADV	miksi␣
1s001:008	9	ei	NEGV.2S	et␣
1s001:008	10	syödä	ACT.PRES.NEG	syö␣
1s001:008	11a	ja	CNJ	ja␣
1s001:008	11b	miksi	ADV	miksi␣
1s001:008	12	(olla)	COP.ACT.PRES.2S	olet␣
1s001:008	-	(noin=tuolla~tavalla)	ADV	noin␣
1s001:008	12	apea	ADJ.SG.ADE	apealla␣
1s001:008	13	mieli	SG.ADE	mielellä
1s001:008	-	(?)	PUNC	?␣
1s001:008	14b	ei	NEGV.1S.-CLITIC	Enkö␣
1s001:008	14a	%clitic	kO	
1s001:008	15	minä	PERS.SG.NOM	minä␣
1s001:008	-	(olla)	COP.ACT.PRES.NEG	ole␣
1s001:008	17	sinä	PERS.SG.ALL	sinulle␣
1s001:008	16	enempi	ADJ.CMP.SG.NOM	enempi␣
1s001:008	18a	kuin	SUBORD	kuin␣
1s001:008	18b	10	NUM.SG.NOM	kymmenen␣
1s001:008	19	poika	SG.PTV	poikaa
1s001:008	-	(?)	PUNC	?
1s001:008	-	(")	PUNC.RIGHT	"␣
1s001:009	1s001:009	1s001:009	VERSE	1Sm␣1:9␣
1s001:009	(1a)	-	UNTRANSLATED	
1s001:009	3	kun	SUBORD	Kun␣
1s001:009	4	(he)	PERS.PL.NOM	he␣
1s001:009	-	(sitten)	ADV	sitten␣
1s001:009	4	(olla)	COP.ACT.PAST.3P	olivat␣
1s001:009	4	syödä	ACT.PCP2.PERF	syöneet␣
1s001:009	6a	ja	CNJ	ja␣
1s001:009	(6b)	-	UNTRANSLATED	
1s001:009	7	juoda	ACT.PCP2.PERF	juoneet␣
1s001:009	5b	Siilo	PR.SG.INE	Siilossa␣
1s001:009	5a	%case	LOC	
1s001:009	8a	ja	CNJ	ja␣
1s001:009	(9a) 9b	pappi	SG.NOM	pappi␣
1s001:009	8b	Eeli	PR.SG.NOM	Eeli␣
1s001:009	10	istua	ACT.PAST.3S	istui␣
1s001:009	(12a) 12b	istuin	SG.ADE.-3	istuimellaan␣
1s001:009	11	%case	LOC	
1s001:009	16	Herra	SG.GEN	Herran␣
1s001:009	15	temppeli	SG.GEN	temppelin␣
1s001:009	14	oven_pieli	SG.INE	ovenpielessä
1s001:009	13	%case	LOC	
1s001:009	-	(,)	PUNC	,␣
1s001:009	1b	nousta	ACT.PAST.3S	nousi␣
1s001:009	2	Hanna	PR.SG.NOM	Hanna␣
1s001:010	1s001:010	1s001:010	VERSE	1Sm␣1:10␣
1s001:010	1a 1b	ja	CNJ	ja␣
1s001:010	(4a)	-	UNTRANSLATED	
1s001:010	4b	rukoilla	ACT.PAST.3S	rukoili␣
1s001:010	6	Herra	SG.PTV	Herraa␣
1s001:010	5	%case	PTV	
1s001:010	3	mieli	SG.NOM	mieli␣
1s001:010	2	murheellinen	DER.ADJ.SG.ESS	murheellisena
1s001:010	(7a)	-	UNTRANSLATED	
1s001:010	-	(,)	PUNC	,␣
1s001:010	8	itkeä	ACT.PAST.3S	itki␣
1s001:010	8	katkerasti	DER.ADV.POS	katkerasti␣
1s001:010	7b	%case	MAN	
1s001:011	1s001:011	1s001:011	VERSE	1Sm␣1:11␣
1s001:011	1a	ja	CNJ	ja␣
1s001:011	1b	tehdä	ACT.PAST.3S	teki␣
1s001:011	2	lupaus	DER.SG.GEN	lupauksen␣
1s001:011	3a 3b	sanoa	ACT.INF2.MAN	sanoen
1s001:011	-	(:)	PUNC	:␣
1s001:011	-	(")	PUNC.LEFT	"
1s001:011	4	Herra	SG.NOM	Herra␣
1s001:011	5	Sebaot	PR.SG.NOM	Sebaot
1s001:011	-	(,)	PUNC	,␣
1s001:011	6	jos	SUBORD	jos␣
1s001:011	8	(sinä)	PERS.SG.NOM	sinä␣
1s001:011	8	katsoa	ACT.PRES.2S	katsot␣
1s001:011	7	%case	?	
1s001:011	10	palvelijatar	DER.NOM&SGGEN.-2	palvelijattaresi␣
1s001:011	9b	kurjuus	DER.SG.PTV	kurjuutta
1s001:011	9a	%case	PTV	
1s001:011	(11a)	-	UNTRANSLATED	
1s001:011	-	(,)	PUNC	,␣
1s001:011	11b	muistaa	ACT.PRES.2S	muistat␣
1s001:011	pers%11b	minä	PERS.SG.PTV	minua␣
1s001:011	12b	ei	NEGV.2S.-CLITIC	etkä␣
1s001:011	12a	%clitic	kA	
1s001:011	13	unhottaa	ACT.PRES.NEG	unhota␣
1s001:011	15	palvelijatar	DER.SG.PTV.-2	palvelijatartasi
1s001:011	14	%case	PTV	
1s001:011	-	(,)	PUNC	,␣
1s001:011	16a	vaan	SUBORD	vaan␣
1s001:011	16b	antaa	ACT.PRES.2S	annat␣
1s001:011	17b	palvelijatar	DER.SG.ALL.-2	palvelijattarellesi␣
1s001:011	17a	%case	LOC	
1s001:011	19	miehinen	DER.ADJ.SG.GEN	miehisen␣
1s001:011	18	perillinen	SG.GEN	perillisen
1s001:011	-	(,)	PUNC	,␣
1s001:011	20a	niin	ADV.AD-A	niin␣
1s001:011	20b	(minä)	PERS.SG.NOM	minä␣
1s001:011	20b	antaa	ACT.PRES.1S	annan␣
1s001:011	pers%20b	hän	PERS.SG.ACC	hänet␣
1s001:011	21b	Herra	SG.ALL	Herralle␣
1s001:011	21a	%case	LOC	
1s001:011	22	koko	ADJ	koko␣
1s001:011	pers%24	hän	PERS.SG.GEN	hänen␣
1s001:011	23 24	elin_aika	SG.TRA.-3	elinajaksensa
1s001:011	-	(,)	PUNC	,␣
1s001:011	26	ei	NEGV.3S.-CLITIC	eikä␣
1s001:011	25a	%clitic	kA	
1s001:011	25b	parta_veitsi	SG.NOM	partaveitsi␣
1s001:011	27	(olla)	COP.ACT.PRES.NEG	ole␣
1s001:011	27	koskettaa	ACT.PCP1.FUTR	koskettava␣
1s001:011	pers%29	hän	PERS.SG.GEN	hänen␣
1s001:011	29	pää	SG.PTV.-3	päätänsä
1s001:011	28	%case	PTV	
1s001:011	-	(")	PUNC.RIGHT	"
1s001:011	-	(.)	PUNC	.␣
1s001:012	1s001:012	1s001:012	VERSE	1Sm␣1:12␣
1s001:012	1a	ja	CNJ	Ja␣
1s001:012	(1b)	-	UNTRANSLATED	
1s001:012	2	kun	SUBORD	kun␣
1s001:012	3	(hän)	PERS.SG.NOM	hän␣
1s001:012	3	kauan	ADV	kauan␣
1s001:012	4b	rukoilla	ACT.PAST.3S	rukoili␣
1s001:012	4a	%case	?	
1s001:012	6	Herra	SG.GEN	Herran␣
1s001:012	5a 5b	edessä	PREP	edessä
1s001:012	(7a)	-	UNTRANSLATED	
1s001:012	-	(,)	PUNC	,␣
1s001:012	8	tarkata	ACT.PAST.3S	tarkkasi␣
1s001:012	7b	Eeli	PR.SG.NOM	Eeli␣
1s001:012	pers%10	hän	PERS.SG.GEN	hänen␣
1s001:012	10	suu	SG.PTV.-3	suutansa
1s001:012	9	%case	PTV	
1s001:012	-	(,)	PUNC	,␣
1s001:013	1s001:013	1s001:013	VERSE	1Sm␣1:13␣
1s001:013	1a	se	DEM.SG.ADE	sillä␣
1s001:013	1b	Hanna	PR.SG.NOM	Hanna␣
1s001:013	(2)	-	UNTRANSLATED	
1s001:013	3	puhua	ACT.PAST.3S	puhui␣
1s001:013	5	sydän	SG.INE.-3	sydämessänsä␣
1s001:013	4	%case	LOC	
1s001:013	-	(ja)	CNJ	ja␣
1s001:013	6	ainoastaan	ADV	ainoastaan␣
1s001:013	pers%7	hän	PERS.SG.GEN	hänen␣
1s001:013	7	huuli	NOM&SGGEN.-3	huulensa␣
1s001:013	8	liikkua	ACT.PAST.3P	liikkuivat
1s001:013	-	(,)	PUNC	,␣
1s001:013	9a	mutta	CNJ	mutta␣
1s001:013	9b	ääni	SG.PTV	ääntä␣
1s001:013	pers%9b	hän	PERS.SG.ABL	häneltä␣
1s001:013	10	ei	NEGV.3S	ei␣
1s001:013	11	kuulua	ACT.PAST.SG	kuulunut
1s001:013	-	(;)	PUNC	;␣
1s001:013	12a	niin	ADV.AD-A	niin␣
1s001:013	13	Eeli	PR.SG.NOM	Eeli␣
1s001:013	12b	luulla	ACT.PAST.3S	luuli
1s001:013	-	(,)	PUNC	,␣
1s001:013	14a	että	SUBORD	että␣
1s001:013	pro%14b	hän	PERS.SG.NOM	hän␣
1s001:013	14b	(olla)	COP.ACT.PAST.3S	oli␣
1s001:013	14b	juovuksissa	ADV	juovuksissa
1s001:013	-	(.)	PUNC	.␣
1s001:014	1s001:014	1s001:014	VERSE	1Sm␣1:14␣
1s001:014	1a	ja	CNJ	Ja␣
1s001:014	3	Eeli	PR.SG.NOM	Eeli␣
1s001:014	1b	sanoa	ACT.PAST.3S	sanoi␣
1s001:014	2	hän	PERS.SG.ALL	hänelle
1s001:014	-	(:)	PUNC	:␣
1s001:014	-	(")	PUNC.LEFT	"
1s001:014	4 5	kuinka	ADV	Kuinka␣
1s001:014	4 5	kauan	ADV	kauan␣
1s001:014	6	(sinä)	PERS.SG.NOM	sinä␣
1s001:014	-	(siinä)	ADV	siinä␣
1s001:014	6	olla	COP.ACT.PRES.2S	olet␣
1s001:014	6	juovuksissa	ADV	juovuksissa
1s001:014	-	(?)	PUNC	?␣
1s001:014	7	haihduttaa	DER.ACT.IMP.2S	Haihduta␣
1s001:014	9	humala	NOM&SGGEN.-2	humalasi
1s001:014	8	%case	NOM.GEN	
1s001:014	(10a) (10b)	-	UNTRANSLATED	
1s001:014	-	(.)	PUNC	.
1s001:014	-	(")	PUNC.RIGHT	"␣
1s001:015	1s001:015	1s001:015	VERSE	1Sm␣1:15␣
1s001:015	1a	mutta	CNJ	Mutta␣
1s001:015	2	Hanna	PR.SG.NOM	Hanna␣
1s001:015	1b	vastata	ACT.PAST.3S	vastasi␣
1s001:015	3a	ja	CNJ	ja␣
1s001:015	3b	sanoa	ACT.PAST.3S	sanoi
1s001:015	-	(:)	PUNC	:␣
1s001:015	-	(")	PUNC.LEFT	"
1s001:015	4	ei	NEGV.3S	Ei
1s001:015	-	(,)	PUNC	,␣
1s001:015	5	herra	NOM&SGGEN.-1	herrani
1s001:015	-	(,)	PUNC	,␣
1s001:015	9	minä	PERS.SG.NOM	minä␣
1s001:015	-	(olla)	COP.ACT.PRES.1S	olen␣
1s001:015	7 8	murhe	SG.GEN	murheen␣
1s001:015	7 8	raskauttaa:raskauttama	PCPA.SG.NOM	raskauttama␣
1s001:015	6	vaimo	SG.NOM	vaimo
1s001:015	(10a)	-	UNTRANSLATED	
1s001:015	-	(;)	PUNC	;␣
1s001:015	10b	viini	SG.PTV	viiniä␣
1s001:015	11a	ja	CNJ	ja␣
1s001:015	11b	väki_juoma	DER.SG.PTV	väkijuomaa␣
1s001:015	12	ei	NEGV.1S	en␣
1s001:015	13	(olla)	COP.ACT.PRES.NEG	ole␣
1s001:015	13	juoda	ACT.PCP2.PERF	juonut
1s001:015	-	(,)	PUNC	,␣
1s001:015	14a	vaan	SUBORD	vaan␣
1s001:015	14b	(minä)	PERS.SG.NOM	minä␣
1s001:015	14b	vuodattaa	DER.ACT.PAST.1S	vuodatin␣
1s001:015	16	sydän	NOM&SGGEN.-1	sydämeni␣
1s001:015	15	%case	NOM.GEN	
1s001:015	18	Herra	SG.GEN	Herran␣
1s001:015	17a 17b	eteen	PREP	eteen
1s001:015	-	(.)	PUNC	.␣
1s001:016	1s001:016	1s001:016	VERSE	1Sm␣1:16␣
1s001:016	1	älä	NEGV.ACT.IMP.2S	Älä␣
1s001:016	2	pitää	ACT.PRES.NEG	pidä␣
1s001:016	4	palvelijatar	DER.SG.PTV.-2	palvelijatartasi␣
1s001:016	3	%case	PTV	
1s001:016	6 7	kelvoton	ADJ.SG.ESS	kelvottomana␣
1s001:016	6 7	nainen	SG.ESS	naisena
1s001:016	5a 5b	%case	ESS	
1s001:016	-	(,)	PUNC	,␣
1s001:016	8	se	DEM.SG.ADE	sillä␣
1s001:016	10	tuska	NOM&SGGEN.-1	tuskani␣
1s001:016	11a	ja	CNJ	ja␣
1s001:016	11b	suru	NOM&SGGEN.-1	suruni␣
1s001:016	9b	suuruus	DER.SG.GEN	suuruuden␣
1s001:016	9a	tähden	POST	tähden␣
1s001:016	12	(minä)	PERS.SG.NOM	minä␣
1s001:016	12	(olla)	COP.ACT.PRES.1S	olen␣
1s001:016	13 14	näin	ADV.AD-A	näin␣
1s001:016	13 14	kauan	ADV	kauan␣
1s001:016	12	puhua	ACT.PCP2.PERF	puhunut
1s001:016	-	(.)	PUNC	.
1s001:016	-	(")	PUNC.RIGHT	"␣
1s001:017	1s001:017	1s001:017	VERSE	1Sm␣1:17␣
1s001:017	(1a)	-	UNTRANSLATED	
1s001:017	2	Eeli	PR.SG.NOM	Eeli␣
1s001:017	1b	vastata	ACT.PAST.3S	vastasi␣
1s001:017	3a	ja	CNJ	ja␣
1s001:017	3b	sanoa	ACT.PAST.3S	sanoi
1s001:017	-	(:)	PUNC	:␣
1s001:017	-	(")	PUNC.LEFT	"
1s001:017	4	mennä	ACT.IMP.2S	Mene␣
1s001:017	5b	rauha	SG.ILL	rauhaan
1s001:017	5a	%case	LOC	
1s001:017	(6a)	-	UNTRANSLATED	
1s001:017	-	(,)	PUNC	,␣
1s001:017	7	Israel	PR.SG.GEN	Israelin␣
1s001:017	6b	Jumala	SG.NOM	Jumala␣
1s001:017	8	antaa	ACT.IMP.3S	antakoon␣
1s001:017	pers%10	sinä	PERS.SG.ALL	sinulle
1s001:017	-	(,)	PUNC	,␣
1s001:017	11	mikä	INT.REL.SG.PTV	mitä␣
1s001:017	10 9	%case	PTV	
1s001:017	12	(olla)	COP.ACT.PRES.2S	olet␣
1s001:017	13b	hän	PERS.SG.ABL	häneltä␣
1s001:017	13a	%case	LOC	
1s001:017	12	pyytää	ACT.PCP2.PERF	pyytänyt
1s001:017	-	(")	PUNC.RIGHT	"
1s001:017	-	(.)	PUNC	.␣
1s001:018	1s001:018	1s001:018	VERSE	1Sm␣1:18␣
1s001:018	(1a)	-	UNTRANSLATED	
1s001:018	1b	(hän)	PERS.SG.NOM	Hän␣
1s001:018	1b	sanoa	ACT.PAST.3S	sanoi
1s001:018	-	(:)	PUNC	:␣
1s001:018	-	(")	PUNC.LEFT	"
1s001:018	sem%2	sallia	ACT.IMP.2S	Salli␣
1s001:018	3	palvelijatar	DER.NOM&SGGEN.-2	palvelijattaresi␣
1s001:018	2	saada	INF1.LAT	saada␣
1s001:018	4	armo	SG.NOM	armo␣
1s001:018	pers%5b	sinä	PERS.SG.GEN	sinun␣
1s001:018	5b	silmä	PL.GEN.-2	silmiesi␣
1s001:018	5a	edessä	PREP	edessä
1s001:018	-	(")	PUNC.RIGHT	"
1s001:018	-	(.)	PUNC	.␣
1s001:018	6a	niin	ADV.AD-A	Niin␣
1s001:018	(7a) 7b	vaimo	SG.NOM	vaimo␣
1s001:018	6b	mennä	ACT.PAST.3S	meni␣
1s001:018	8b	pois	ADV	pois␣
1s001:018	8a	%case	?	
1s001:018	9a	ja	CNJ	ja␣
1s001:018	9b	syödä	ACT.PAST.3S	söi␣
1s001:018	11	ei	NEGV.3S.-CLITIC	eikä␣
1s001:018	10a	%clitic	kA	
1s001:018	14	enää	ADV	enää␣
1s001:018	10b	näyttää	ACT.PAST.SG	näyttänyt␣
1s001:018	12	%case	?	
1s001:018	13	%inflection	ACT.PAST.SG	
1s001:018	-	(murheellinen)	DER.ADJ.SG.ABL	murheelliselta
1s001:018	-	(.)	PUNC	.␣
1s001:019	1s001:019	1s001:019	VERSE	1Sm␣1:19␣
1s001:019	(1a)	-	UNTRANSLATED	
1s001:019	1b	varhain	ADV	Varhain␣
1s001:019	-	(seuraava)	ADJ.SG.ESS	seuraavana␣
1s001:019	2b	aamu	SG.ESS	aamuna␣
1s001:019	2a	%case	ESS	
1s001:019	1b	(he)	PERS.PL.NOM	he␣
1s001:019	1b	nousta	ACT.PAST.3P	nousivat␣
1s001:019	3a	ja	CNJ	ja␣
1s001:019	3b	kumartaa	ACT.INF2.MAN	kumartaen␣
1s001:019	3b	rukoilla	ACT.PAST.3P	rukoilivat␣
1s001:019	5	Herra	SG.GEN	Herran␣
1s001:019	4a 4b	edessä	PREP	edessä
