ek001:001	ek001:001	ek001:001	VERSE	Hel␣1:1␣
ek001:002	-	(,)	PUNC	,␣
ek001:003	ek001:003	ek001:003	VERSE	Hel␣1:3␣
ek001:003	2	tulla	ACT.PAST.3S	tuli␣
ek001:003	1	%case	?	
ek001:003	4	Jumala	SG.GEN	Jumalan␣
ek001:003	3	sana	SG.NOM	sana␣
ek001:003	(9a) 9b	pappi	SG.NOM	pappi␣
ek001:003	6	Hesekiel	PR.SG.ALL	Hesekielille
ek001:003	5	%case	LOC	
ek001:003	-	(,)	PUNC	,␣
ek001:003	8	Buusi	PR.SG.GEN	Buusin␣
ek001:003	7	poika	SG.ALL	pojalle
ek001:003	-	(,)	PUNC	,␣
ek001:003	11	Kaldea	PR.SG.GEN	Kaldean␣
ek001:003	10b	maa	SG.INE	maassa␣
ek001:003	10a	%case	LOC	
ek001:003	13 14	Kebar-joki	PR.SG.GEN	Kebar-joen␣
ek001:003	12	varrella	PREP	varrella
ek001:003	-	(,)	PUNC	,␣
ek001:003	15a	ja	CNJ	ja␣
ek001:003	pers%16	hän	PERS.SG.GEN	hänen␣
ek001:003	16	päälle	PREP.-3	päällensä␣
ek001:003	15b	tulla	ACT.PAST.3S	tuli␣
ek001:003	17	siellä	ADV	siellä␣
ek001:003	19	Herra	SG.GEN	Herran␣
ek001:003	18	käsi	SG.NOM	käsi
ek001:003	-	(.)	PUNC	.␣
ek001:004	ek001:004	ek001:004	VERSE	Hel␣1:4␣
ek001:004	1a	ja	CNJ	Ja␣
ek001:004	1b	(minä)	PERS.SG.NOM	minä␣
ek001:004	1b	nähdä	ACT.PAST.1S	näin
ek001:004	-	(,)	PUNC	,␣
ek001:004	2a	ja	CNJ	ja␣
ek001:004	2b	katso	INTJ	katso
ek001:004	-	(:)	PUNC	:␣
ek001:004	3 4	myrsky_tuuli	SG.NOM	myrskytuuli␣
ek001:004	5	tulla	ACT.PAST.3S	tuli␣
ek001:004	(7a) 7b	pohjoinen	ADJ.SG.ELA	pohjoisesta
ek001:004	6	%case	LOC	
ek001:004	-	(,)	PUNC	,␣
ek001:004	9	suuri	ADJ.SG.NOM	suuri␣
ek001:004	8	pilvi	SG.NOM	pilvi␣
ek001:004	10a	ja	CNJ	ja␣
ek001:004	11	leimahdella:leimahteleva	DER.ACT.PCP1.SG.NOM	leimahteleva␣
ek001:004	10b	tuli	SG.NOM	tuli
ek001:004	-	(,)	PUNC	,␣
ek001:004	12a	ja	CNJ	ja␣
ek001:004	pro%13	pilvi	SG.PTV	pilveä␣
ek001:004	14	ympäröidä	ACT.PAST.3S	ympäröitsi␣
ek001:004	12b	hohde	SG.NOM	hohde
ek001:004	-	(,)	PUNC	,␣
ek001:004	15a	ja	CNJ	ja␣
ek001:004	pers%15c	tuli	SG.GEN	tulen␣
ek001:004	15c	keskeltä	PREP	keskeltä␣
ek001:004	15b	%case	LOC	
ek001:004	16b	näkyä	ACT.PAST.3S	näkyi␣
ek001:004	16a	ikään_kuin	SUBORD	ikäänkuin␣
ek001:004	(17a) 17b	hehkua:hehkuva	ACT.PCP1.SG.PTV	hehkuvaa␣
ek001:004	(17a) 17b	malmi	SG.PTV	malmia
ek001:004	-	(,)	PUNC	,␣
ek001:004	18b	keskeltä	PREP	keskeltä␣
ek001:004	18a	%case	LOC	
ek001:004	(19a) 19b	tuli	SG.PTV	tulta
ek001:004	-	(.)	PUNC	.␣
ek001:005	ek001:005	ek001:005	VERSE	Hel␣1:5␣
ek001:005	1a	ja	CNJ	Ja␣
ek001:005	pers%1c	se	DEM.SG.GEN	sen␣
ek001:005	1c	keskeltä	PREP	keskeltä␣
ek001:005	1b	%case	LOC	
ek001:005	-	(näkyä)	ACT.PAST.3P	näkyivät␣
ek001:005	3	4	NUM.SG.GEN	neljän␣
ek001:005	4	olento	SG.GEN	olennon␣
ek001:005	2	hahmo	PL.NOM	hahmot
ek001:005	-	(.)	PUNC	.␣
ek001:005	5a	ja	CNJ	Ja␣
ek001:005	6	näkö	SG.ABL.-3	näöltänsä␣
ek001:005	-	(ne)	DEM.PL.NOM	ne␣
ek001:005	-	(olla)	COP.ACT.PAST.3P	olivat␣
ek001:005	5b	tällainen	ADJ.PL.NOM	tällaiset
ek001:005	-	(:)	PUNC	:␣
ek001:005	9b	ne	DEM.PL.ADE	niillä␣
ek001:005	9a	%case	LOC	
ek001:005	-	(olla)	COP.ACT.PAST.3S	oli␣
ek001:005	8	ihminen	SG.GEN	ihmisen␣
ek001:005	7	hahmo	SG.NOM	hahmo
ek001:005	-	(.)	PUNC	.␣
ek001:006	ek001:006	ek001:006	VERSE	Hel␣1:6␣
ek001:006	1a	ja	CNJ	Ja␣
ek001:006	7	ne	DEM.PL.ADE	niillä␣
ek001:006	-	(olla)	COP.ACT.PAST.3S	oli␣
ek001:006	1b	4	NUM.PL.NOM	neljät␣
ek001:006	2	kasvot	PL.NOM	kasvot␣
ek001:006	3b	kukin	INDEF.SG.ADE	kullakin␣
ek001:006	3a	%case	LOC	
ek001:006	4a	ja	CNJ	ja␣
ek001:006	4b	4	NUM.SG.NOM	neljä␣
ek001:006	5	siipi	SG.PTV	siipeä␣
ek001:006	6b	kukin	INDEF.SG.ADE	kullakin
ek001:006	6a	%case	LOC	
ek001:006	-	(.)	PUNC	.␣
ek001:007	ek001:007	ek001:007	VERSE	Hel␣1:7␣
ek001:007	1a	ja	CNJ	Ja␣
ek001:007	1b	sääri_varsi	PL.NOM	säärivarret␣
ek001:007	(2)	-	UNTRANSLATED	
ek001:007	pers%1b	ne	DEM.PL.ADE	niillä␣
ek001:007	-	(olla)	COP.ACT.PAST.3S	oli␣
ek001:007	3	suora	ADJ.PL.NOM	suorat␣
ek001:007	4a	ja	CNJ	ja␣
ek001:007	4b 5	jalka_terä	PL.NOM	jalkaterät␣
ek001:007	6a	kuin	SUBORD	kuin␣
ek001:007	6b 7 8	vasikan_sorkka	PL.NOM	vasikansorkat
ek001:007	-	(,)	PUNC	,␣
ek001:007	9a	ja	CNJ	ja␣
ek001:007	-	(ne)	DEM.PL.NOM	ne␣
ek001:007	9b	välkkyä	ACT.PAST.3P	välkkyivät␣
ek001:007	10a 10b	kuin	SUBORD	kuin␣
ek001:007	12	kiiltävä	ADJ.SG.NOM	kiiltävä␣
ek001:007	11	vaski	SG.NOM	vaski
ek001:007	-	(.)	PUNC	.␣
ek001:008	ek001:008	ek001:008	VERSE	Hel␣1:8␣
ek001:008	2a	ja	CNJ	Ja␣
ek001:008	5	siipi	PL.GEN.-3	siipiensä␣
ek001:008	4b	alla	PREP	alla␣
ek001:008	4a	%case	LOC	
ek001:008	-	(ne)	DEM.PL.ADE	niillä␣
ek001:008	-	(olla)	COP.ACT.PAST.3S	oli
ek001:008	-	(,)	PUNC	,␣
ek001:008	7	4	NUM.SG.ADE	neljällä␣
ek001:008	6	%case	LOC	
ek001:008	8	eri	ADJ	eri␣
ek001:008	8	puolella	DER.POST.-3	puolellansa
ek001:008	-	(,)	PUNC	,␣
ek001:008	2b 3	ihmis_käsi	PL.NOM	ihmiskädet
ek001:008	(9a)	-	UNTRANSLATED	
ek001:008	-	(.)	PUNC	.␣
ek001:008	9b	kasvot	PL.NOM	Kasvot␣
ek001:008	10a	ja	CNJ	ja␣
ek001:008	10b	siipi	PL.NOM	siivet␣
ek001:008	pers%11b	ne	DEM.PL.ADE	niillä␣
ek001:008	11b	4	NUM.SG.ADE	neljällä␣
ek001:008	11a	%case	LOC	
ek001:008	-	(olla)	COP.ACT.PAST.3P	olivat␣
ek001:008	-	(näin)	ADV.AD-A	näin
ek001:008	-	(:)	PUNC	:␣
ek001:009	ek001:009	ek001:009	VERSE	Hel␣1:9␣
ek001:009	pers%5	ne	DEM.PL.GEN	Niiden␣
ek001:009	5	siipi	PL.NOM	siivet␣
ek001:009	1	koskettaa	ACT.PAST.3P	koskettivat␣
ek001:009	4	toinen	INDEF.PL.PTV.-3	toisiansa
ek001:009	2 3	%case	PTV	
ek001:009	-	(.)	PUNC	.␣
ek001:009	8b	kulkea	ACT.INF2.INE.-3	Kulkiessaan␣
ek001:009	8a	%case	LOC	
ek001:009	7	(ne)	DEM.PL.NOM	ne␣
ek001:009	6	ei	NEGV.3P	eivät␣
ek001:009	7	kääntyä	ACT.PAST.PL	kääntyneet
ek001:009	-	(:)	PUNC	:␣
ek001:009	13	(ne)	DEM.PL.NOM	ne␣
ek001:009	13	kulkea	ACT.PAST.3P	kulkivat␣
ek001:009	9	kukin	INDEF.SG.NOM	kukin␣
ek001:009	11 12	suoraan	ADV	suoraan␣
ek001:009	11 12	eteenpäin	ADV	eteenpäin
ek001:009	10	%case	?	
ek001:009	-	(.)	PUNC	.␣
ek001:010	ek001:010	ek001:010	VERSE	Hel␣1:10␣
ek001:010	1a	ja	CNJ	Ja␣
ek001:010	pers%2	ne	DEM.PL.GEN	niiden␣
ek001:010	2	kasvot	PL.NOM	kasvot␣
ek001:010	-	(olla)	COP.ACT.PAST.3P	olivat␣
ek001:010	3 4	ihmis_kasvot	PL.GEN	ihmiskasvojen␣
ek001:010	1b	kaltainen	ADJ.PL.NOM	kaltaiset
ek001:010	-	(;)	PUNC	;␣
ek001:010	5a	mutta	CNJ	mutta␣
ek001:010	(8a) 8b	oikea	ADJ.SG.ADE	oikealla␣
ek001:010	7	%case	LOC	
ek001:010	(8a) 8b	puolen	DER.ADV	puolen␣
ek001:010	-	(olla)	COP.ACT.PAST.3S	oli␣
ek001:010	pers%9b	ne	DEM.PL.ADE	niillä␣
ek001:010	9b	4	NUM.SG.ADE	neljällä␣
ek001:010	9a	%case	LOC	
ek001:010	5b 6	leijonan_kasvot	PL.NOM	leijonankasvot
ek001:010	(10a)	-	UNTRANSLATED	
ek001:010	-	(,)	PUNC	,␣
ek001:010	(12b) 12c	vasen	ADJ.SG.ADE	vasemmalla␣
ek001:010	12a	%case	LOC	
ek001:010	(12b) 12c	(puolen)	DER.ADV	puolen␣
ek001:010	-	(olla)	COP.ACT.PAST.3S	oli␣
ek001:010	pers%13b	ne	DEM.PL.ADE	niillä␣
ek001:010	13b	4	NUM.SG.ADE	neljällä␣
ek001:010	13a	%case	LOC	
ek001:010	10b 11	härän_kasvot	PL.NOM	häränkasvot
ek001:010	-	(,)	PUNC	,␣
ek001:010	14a	myös	ADV	myös␣
ek001:010	-	(olla)	COP.ACT.PAST.3S	oli␣
ek001:010	pers%16b	ne	DEM.PL.ADE	niillä␣
ek001:010	16b	4	NUM.SG.ADE	neljällä␣
ek001:010	16a	%case	LOC	
ek001:010	14b 15	kotkan_kasvot	PL.NOM	kotkankasvot
ek001:010	-	(.)	PUNC	.␣
ek001:011	ek001:011	ek001:011	VERSE	Hel␣1:11␣
ek001:011	1a	niin	ADV.AD-A	Niin␣
ek001:011	pers%1b	ne	DEM.PL.GEN	niiden␣
ek001:011	1b	kasvot	PL.NOM	kasvot
ek001:011	-	(.)	PUNC	.␣
ek001:011	2a	mutta	CNJ	Mutta␣
ek001:011	2b	siipi	PL.NOM	siivet␣
ek001:011	pers%2b	ne	DEM.PL.ADE	niillä␣
ek001:011	3	olla	COP.ACT.PAST.3S	oli␣
ek001:011	3	levällään	ADV.-3	levällään␣
ek001:011	4c	ylös_päin	ADV	ylöspäin
ek001:011	4a 4b	%case	?	
ek001:011	-	(.)	PUNC	.␣
ek001:011	5b	kukin	INDEF.SG.ADE	Kullakin␣
ek001:011	5a	%case	LOC	
ek001:011	-	(olla)	COP.ACT.PAST.3S	oli␣
ek001:011	6	2	NUM.SG.NOM	kaksi
ek001:011	-	(,)	PUNC	,␣
ek001:011	-	(joka)	REL.PL.NOM	jotka␣
ek001:011	7	koskettaa	ACT.PAST.3P	koskettivat␣
ek001:011	8	toinen	INDEF.SG.GEN	toisen␣
ek001:011	-	(siipi)	PL.PTV	siipiä
ek001:011	-	(,)	PUNC	,␣
ek001:011	9a	ja	CNJ	ja␣
ek001:011	9b	2	NUM.SG.NOM	kaksi
ek001:011	-	(,)	PUNC	,␣
ek001:011	-	(joka)	REL.PL.ADE	joilla␣
ek001:011	-	(ne)	DEM.PL.NOM	ne␣
ek001:011	10	peittää	ACT.PAST.3P	peittivät␣
ek001:011	12	ruumis	SG.PTV.-3	ruumistansa
ek001:011	11	%case	PTV	
ek001:011	-	(.)	PUNC	.␣
ek001:012	ek001:012	ek001:012	VERSE	Hel␣1:12␣
ek001:012	1a	ja	CNJ	Ja␣
ek001:012	(1b)	-	UNTRANSLATED	
ek001:012	5	(ne)	DEM.PL.NOM	ne␣
ek001:012	5	kulkea	ACT.PAST.3P	kulkivat␣
ek001:012	3 4	suoraan	ADV	suoraan␣
ek001:012	3 4	eteenpäin	ADV	eteenpäin
ek001:012	2	%case	?	
ek001:012	-	(.)	PUNC	.␣
ek001:012	7	minne	ADV	Minne␣
ek001:012	6	%case	LOC	
ek001:012	(10a) 10b	henki	SG.NOM	henki␣
ek001:012	8	vaatia	ACT.PAST.3S	vaati␣
ek001:012	11b	kulkea	INF3.ILL	kulkemaan
ek001:012	11a	%case	LOC	
ek001:012	-	(,)	PUNC	,␣
ek001:012	9	sinne	ADV	sinne␣
ek001:012	12	(ne)	DEM.PL.NOM	ne␣
ek001:012	12	kulkea	ACT.PAST.3P	kulkivat
ek001:012	-	(.)	PUNC	.␣
ek001:012	15b	kulkea	ACT.INF2.INE.-3	Kulkiessaan␣
ek001:012	15a	%case	LOC	
ek001:012	14	(ne)	DEM.PL.NOM	ne␣
ek001:012	13	ei	NEGV.3P	eivät␣
ek001:012	14	kääntyä	ACT.PAST.PL	kääntyneet
ek001:012	-	(.)	PUNC	.␣
ek001:013	ek001:013	ek001:013	VERSE	Hel␣1:13␣
ek001:013	1a	ja	CNJ	Ja␣
ek001:013	(2a) 2b	olento	PL.GEN	olentojen␣
ek001:013	1b	hahmo	SG.NOM	hahmo␣
ek001:013	-	(olla)	COP.ACT.PAST.3S	oli␣
ek001:013	3	näkö	SG.ABL.-3	näöltänsä␣
ek001:013	4a	kuin	SUBORD	kuin␣
ek001:013	5	tulinen	ADJ.PL.NOM	tuliset␣
ek001:013	4b	hiili	PL.NOM	hiilet
ek001:013	-	(,)	PUNC	,␣
ek001:013	-	(joka)	REL.PL.NOM	jotka␣
ek001:013	6	palaa	ACT.PAST.3P	paloivat␣
ek001:013	(8a) 8b	tuli_soihtu	PL.GEN	tulisoihtujen␣
ek001:013	7b	näköinen	ADJ.PL.ESS	näköisinä
ek001:013	7a	%case	ESS	
ek001:013	-	(.)	PUNC	.␣
ek001:013	pro%9	tuli	SG.PTV	Tulta␣
ek001:013	10	liekehtiä	ACT.PAST.3S	liekehti␣
ek001:013	(12a) 12b	olento	PL.GEN	olentojen␣
ek001:013	11	välissä	POST	välissä
ek001:013	-	(,)	PUNC	,␣
ek001:013	13a	ja	CNJ	ja␣
ek001:013	14b	tuli	SG.NOM	tuli␣
ek001:013	14a	%case	NOM	
ek001:013	13b	hohtaa	ACT.PAST.3S	hohti
ek001:013	-	(,)	PUNC	,␣
ek001:013	15a	ja	CNJ	ja␣
ek001:013	(16a) 16b	tuli	SG.ELA	tulesta␣
ek001:013	15b	%case	LOC	
ek001:013	17	lähteä	ACT.PAST.3S	lähti␣
ek001:013	18	salama	PL.PTV	salamoita
ek001:013	-	(.)	PUNC	.␣
ek001:014	ek001:014	ek001:014	VERSE	Hel␣1:14␣
ek001:014	1a	ja	CNJ	Ja␣
ek001:014	(1b) 1c	olento	PL.NOM	olennot␣
ek001:014	2	kiitää	ACT.PAST.3P	kiitivät␣
ek001:014	(3a)	-	UNTRANSLATED	
ek001:014	3b	edestakaisin	ADV	edestakaisin␣
ek001:014	-	(ja)	CNJ	ja␣
ek001:014	-	(olla)	COP.ACT.PAST.3P	olivat␣
ek001:014	4b	nähdä	INF1.LAT	nähdä␣
ek001:014	4a	kuin	SUBORD	kuin␣
ek001:014	(5a) 5b	salaman_leimaus	DER.SG.NOM	salamanleimaus
ek001:014	-	(.)	PUNC	.␣
ek001:015	ek001:015	ek001:015	VERSE	Hel␣1:15␣
ek001:015	1a	mutta	CNJ	Mutta␣
ek001:015	-	(kun)	SUBORD	kun␣
ek001:015	1b	(minä)	PERS.SG.NOM	minä␣
ek001:015	1b	katsella	ACT.PAST.1S	katselin␣
ek001:015	(2a) 2b	olento	PL.PTV	olentoja
ek001:015	-	(,)	PUNC	,␣
ek001:015	3a	niin	ADV.AD-A	niin␣
ek001:015	3b	katso	INTJ	katso
ek001:015	-	(:)	PUNC	:␣
ek001:015	5	1	NUM.SG.NOM	yksi␣
ek001:015	4	pyörä	SG.NOM	pyörä␣
ek001:015	-	(olla)	COP.ACT.PAST.3S	oli␣
ek001:015	6b	maa	SG.INE	maassa␣
ek001:015	6a	%case	LOC	
ek001:015	(8a) 8b	olento	PL.GEN	olentojen␣
ek001:015	7	kohdalla	DER.SG.ADE	kohdalla
ek001:015	-	(,)	PUNC	,␣
ek001:015	pers%10	kukin	INDEF.SG.GEN	kunkin␣
ek001:015	-	(ne)	DEM.PL.GEN	niiden␣
ek001:015	9b	4	NUM.SG.GEN	neljän␣
ek001:015	9a	%case	GEN	
ek001:015	10	etu_puoli	SG.ADE	etupuolella
ek001:015	-	(.)	PUNC	.␣
ek001:016	ek001:016	ek001:016	VERSE	Hel␣1:16␣
ek001:016	(2a) 2b	pyörä	PL.NOM	Pyörät␣
ek001:016	-	(olla)	COP.ACT.PAST.3P	olivat␣
ek001:016	1	näkö	SG.ABL.-3	näöltään␣
ek001:016	3a	ja	CNJ	ja␣
ek001:016	3b	teko	SG.ABL.-3	teoltaan␣
ek001:016	4a	niin_kuin	SUBORD	niinkuin␣
ek001:016	4b	%case	?	
ek001:016	5	krysoliitti	SG.NOM	krysoliitti
ek001:016	-	(,)	PUNC	,␣
ek001:016	6a	ja	CNJ	ja␣
ek001:016	pers%8b	ne	DEM.PL.ADE	niillä␣
ek001:016	8b	4	NUM.SG.ADE	neljällä␣
ek001:016	8a	%case	LOC	
ek001:016	-	(olla)	COP.ACT.PAST.3S	oli␣
ek001:016	7	sama	INDEF.SG.NOM	sama␣
ek001:016	6b	muoto	SG.NOM	muoto
ek001:016	-	(,)	PUNC	,␣
ek001:016	9a	ja	CNJ	ja␣
ek001:016	pers%9b	ne	DEM.PL.NOM	ne␣
ek001:016	-	(olla)	COP.ACT.PAST.3P	olivat␣
ek001:016	9b	näkö	SG.ABL.-3	näöltään␣
ek001:016	10a	ja	CNJ	ja␣
ek001:016	10b	teko	SG.ABL.-3	teoltaan
ek001:016	-	(,)	PUNC	,␣
ek001:016	11a 11b	kuin	SUBORD	kuin␣
ek001:016	12	(olla)	COP.ACT.COND.3S	olisi␣
ek001:016	12	olla	COP.ACT.PCP2.PERF	ollut␣
ek001:016	14b	sisäkkäin	ADV	sisäkkäin␣
ek001:016	14a	%case	?	
ek001:016	(13a) 13b	pyörä	SG.NOM	pyörä␣
ek001:016	(15a) 15b	pyörä	SG.INE	pyörässä
ek001:016	-	(.)	PUNC	.␣
ek001:017	ek001:017	ek001:017	VERSE	Hel␣1:17␣
ek001:017	5	(ne)	DEM.PL.NOM	Ne␣
ek001:017	5	kulkea	ACT.PAST.3P	kulkivat␣
ek001:017	2	4	NUM.SG.ILL	neljään␣
ek001:017	1	%case	LOC	
ek001:017	-	(eri)	ADJ	eri␣
ek001:017	3	suunta	SG.ILL.-3	suuntaansa
ek001:017	-	(,)	PUNC	,␣
ek001:017	4a	kun	SUBORD	kun␣
ek001:017	4b	kulkea	ACT.PAST.3P	kulkivat
ek001:017	-	(.)	PUNC	.␣
ek001:018	ek001:018	ek001:018	VERSE	Hel␣1:18␣
ek001:018	8b/017	kulkea	ACT.INF2.INE.-3	Kulkiessaan␣
ek001:018	8a/017	%case	LOC	
ek001:018	7/017	(ne)	DEM.PL.NOM	ne␣
ek001:018	6/017	ei	NEGV.3P	eivät␣
ek001:018	7/017	kääntyä	ACT.PAST.PL	kääntyneet
ek001:018	-	(.)	PUNC	.␣
ek001:018	1a	ja	CNJ	Ja␣
ek001:018	pers%1b	ne	DEM.PL.GEN	niiden␣
ek001:018	1b	kehä	PL.NOM	kehät␣
ek001:018	(2a)	-	UNTRANSLATED	
ek001:018	-	(olla)	COP.ACT.PAST.3P	olivat␣
ek001:018	2b	korkea	ADJ.PL.NOM	korkeat␣
ek001:018	(3)	-	UNTRANSLATED	
ek001:018	4a	ja	CNJ	ja␣
ek001:018	4b	peljättävä	ADJ.PL.NOM	peljättävät
ek001:018	(5)	-	UNTRANSLATED	
ek001:018	-	(;)	PUNC	;␣
ek001:018	6a	ja	CNJ	ja␣
ek001:018	pers%6b	ne	DEM.PL.GEN	niiden␣
ek001:018	6b	kehä	PL.NOM	kehät␣
ek001:018	-	(olla)	COP.ACT.PAST.3P	olivat␣
ek001:018	7	täynnä	ADV	täynnä␣
ek001:018	8	silmä	PL.PTV	silmiä
ek001:018	-	(,)	PUNC	,␣
ek001:018	9	yltympäri	ADV	yltympäri
ek001:018	-	(,)	PUNC	,␣
ek001:018	pers%10b	ne	DEM.PL.INE	niissä␣
ek001:018	10b	4	NUM.SG.INE	neljässä
ek001:018	10a	%case	LOC	
ek001:018	-	(.)	PUNC	.␣
ek001:019	ek001:019	ek001:019	VERSE	Hel␣1:19␣
ek001:019	1a	ja	CNJ	Ja␣
ek001:019	1b	kun	SUBORD	kun␣
ek001:019	(2a) 2b	olento	PL.NOM	olennot␣
ek001:019	1c	kulkea	ACT.PAST.3P	kulkivat
ek001:019	-	(,)	PUNC	,␣
ek001:019	3	kulkea	ACT.PAST.3P	kulkivat␣
ek001:019	(4a) 4b	pyörä	PL.NOM	pyörät␣
ek001:019	pers%5	ne	DEM.PL.GEN	niiden␣
ek001:019	5	ohella	PREP	ohella
ek001:019	-	(;)	PUNC	;␣
ek001:019	6a	ja	CNJ	ja␣
ek001:019	6b	kun	SUBORD	kun␣
ek001:019	(7a) 7b	olento	PL.NOM	olennot␣
ek001:019	6c	kohota	ACT.PAST.3P	kohosivat␣
ek001:019	8b	ylös	ADV	ylös␣
ek001:019	8a	%case	?	
ek001:019	(9a) 9b	maa	SG.ELA	maasta
ek001:019	-	(,)	PUNC	,␣
ek001:019	10	kohota	ACT.PAST.3P	kohosivat␣
ek001:019	-	(myös)	ADV	myös␣
ek001:019	(11a) 11b	pyörä	PL.NOM	pyörät
ek001:019	-	(.)	PUNC	.␣
ek001:020	ek001:020	ek001:020	VERSE	Hel␣1:20␣
ek001:020	1 2	minne	ADV	Minne␣
ek001:020	(5a) 5b	henki	SG.NOM	henki␣
ek001:020	3	vaatia	ACT.PAST.3S	vaati␣
ek001:020	6b	kulkea	INF3.ILL	kulkemaan
ek001:020	6a	%case	LOC	
ek001:020	-	(,)	PUNC	,␣
ek001:020	4	sinne	ADV	sinne␣
ek001:020	7	(ne)	DEM.PL.NOM	ne␣
ek001:020	7	kulkea	ACT.PAST.3P	kulkivat␣
ek001:020	-	(-)	PUNC	-␣
ek001:020	8	minne	ADV	minne␣
ek001:020	8	vain	ADV	vain␣
ek001:020	(9a) 9b	henki	SG.NOM	henki␣
ek001:020	10b	kulkea	INF3.ILL	kulkemaan␣
ek001:020	10a	%case	LOC	
ek001:020	-	(vaatia)	ACT.PAST.3S	vaati
ek001:020	-	(.)	PUNC	.␣
ek001:020	11a	ja	CNJ	Ja␣
ek001:020	(11b) 11c	pyörä	PL.NOM	pyörät␣
ek001:020	12	kohota	ACT.PAST.3P	kohosivat␣
ek001:020	13b	samalla	ADV	samalla␣
ek001:020	13b	kuin	SUBORD	kuin␣
ek001:020	13a	%case	?	
ek001:020	pers%13b	ne	DEM.PL.NOM.-CLITIC	nekin
ek001:020	-	(,)	PUNC	,␣
ek001:020	14	sillä	SUBORD	sillä␣
ek001:020	(16a) 16b	olento	PL.GEN	olentojen␣
ek001:020	15	henki	SG.NOM	henki␣
ek001:020	-	(olla)	COP.ACT.PAST.3S	oli␣
ek001:020	17b	pyörä	PL.INE	pyörissä
ek001:020	17a	%case	LOC	
ek001:020	-	(.)	PUNC	.␣
ek001:021	ek001:021	ek001:021	VERSE	Hel␣1:21␣
ek001:021	1a	kun	SUBORD	Kun␣
ek001:021	pers%1b	olento	PL.NOM	olennot␣
ek001:021	1b	kulkea	ACT.PAST.3P	kulkivat
ek001:021	-	(,)	PUNC	,␣
ek001:021	2	kulkea	ACT.PAST.3P	kulkivat␣
ek001:021	2	(nämä)	DEM.PL.NOM.-CLITIC	nämäkin
ek001:021	(3a)	-	UNTRANSLATED	
ek001:021	-	(;)	PUNC	;␣
ek001:021	3b	kun	SUBORD	kun␣
ek001:021	3c	(ne)	DEM.PL.NOM	ne␣
ek001:021	3c	seisoa	ACT.PAST.3P	seisoivat
ek001:021	-	(,)	PUNC	,␣
ek001:021	4	seisoa	ACT.PAST.3P	seisoivat␣
ek001:021	4	(nämä)	DEM.PL.NOM.-CLITIC	nämäkin
ek001:021	(5a)	-	UNTRANSLATED	
ek001:021	-	(;)	PUNC	;␣
ek001:021	5b	kun	SUBORD	kun␣
ek001:021	pers%5c	ne	DEM.PL.NOM	ne␣
ek001:021	5c	kohota	ACT.PAST.3P	kohosivat␣
ek001:021	5c	ylös	ADV	ylös␣
ek001:021	(7a) 7b	maa	SG.ELA	maasta
