ec001:001	ec001:001	ec001:001	VERSE	Srn␣1:1␣
ec001:006	7	kiertää	ACT.PRES.3S	kiertää␣
ec001:006	9	yhä	ADV	yhä␣
ec001:006	8	kiertäminen	DER.SG.PTV.-3	kiertämistään
ec001:006	-	(,)	PUNC	,␣
ec001:006	11a	ja	CNJ	ja␣
ec001:006	pers%12	sama	INDEF.SG.ALL	samalle␣
ec001:006	12	kierto	SG.ALL.-3	kierrollensa␣
ec001:006	11b	%case	LOC	
ec001:006	(14a) 14b	tuuli	SG.NOM	tuuli␣
ec001:006	13	palata	ACT.PRES.3S	palajaa
ec001:006	-	(.)	PUNC	.␣
ec001:007	ec001:007	ec001:007	VERSE	Srn␣1:7␣
ec001:007	1	kaikki	INDEF.SG.NOM	Kaikki␣
ec001:007	(2a) 2b	joki	PL.NOM	joet␣
ec001:007	3	laskea	ACT.PRES.3P	laskevat␣
ec001:007	(5a) 5b	meri	SG.ILL	mereen
ec001:007	4	%case	LOC	
ec001:007	-	(,)	PUNC	,␣
ec001:007	6a	mutta	CNJ	mutta␣
ec001:007	(6b) 6c	meri	SG.NOM	meri␣
ec001:007	7	ei	NEGV.3S	ei␣
ec001:007	-	(se)	DEM.SG.ELA.-3	siitänsä␣
ec001:007	8	täyttyä	ACT.PRES.NEG	täyty
ec001:007	-	(;)	PUNC	;␣
ec001:007	-	(sama)	INDEF.SG.ILL	samaan␣
ec001:007	10	paikka	SG.ILL	paikkaan
ec001:007	9	%case	LOC	
ec001:007	-	(,)	PUNC	,␣
ec001:007	11a	joka	REL.SG.ILL	johon␣
ec001:007	13	%case	LOC	
ec001:007	(11b) 11c	joki	PL.NOM	joet␣
ec001:007	12	(olla)	COP.ACT.PRES.3P	ovat␣
ec001:007	12	laskea	ACT.PCP2.PERF	laskeneet
ec001:007	-	(,)	PUNC	,␣
ec001:007	14	ne	DEM.PL.NOM	ne␣
ec001:007	-	(aina)	ADV	aina␣
ec001:007	15	edelleen	ADV	edelleen␣
ec001:007	16b	laskea	ACT.PRES.3P	laskevat
ec001:007	16a	%case	?	
ec001:007	-	(.)	PUNC	.␣
ec001:008	ec001:008	ec001:008	VERSE	Srn␣1:8␣
ec001:008	1	kaikki	INDEF.SG.NOM	Kaikki␣
ec001:008	(2a) 2b	tyynni	ADV	tyynni␣
ec001:008	-	(itse)	REFL.SG.PTV.-3	itseänsä␣
ec001:008	3	väsyttää	DER.ACT.PRES.3S	väsyttää
ec001:008	-	(,)	PUNC	,␣
ec001:008	-	(niin)	ADV.AD-A	niin␣
ec001:008	4	ettei	NEGV.3S	ettei␣
ec001:008	6	kukaan	INDEF.SG.NOM	kukaan␣
ec001:008	-	(se)	DEM.SG.PTV	sitä␣
ec001:008	7b	sanoa	INF1.LAT	sanoa␣
ec001:008	7a	%case	LAT	
ec001:008	5	saattaa	ACT.PRES.NEG	saata
ec001:008	-	(.)	PUNC	.␣
ec001:008	8	ei	NEGV.3S	Ei␣
ec001:008	9	saada	ACT.PRES.NEG	saa␣
ec001:008	10	silmä	SG.NOM	silmä␣
ec001:008	9	kylläänsä	DER.ADV.-3	kylläänsä␣
ec001:008	11b	näkeminen	DER.SG.ELA	näkemisestä␣
ec001:008	11a	%case	LOC	
ec001:008	12b	ei	NEGV.3S.-CLITIC	eikä␣
ec001:008	12a	%clitic	kA	
ec001:008	14	korva	SG.NOM	korva␣
ec001:008	13	täysi	ADJ.SG.PTV.-3	täyttänsä␣
ec001:008	15b	kuuleminen	DER.SG.ELA	kuulemisesta
ec001:008	15a	%case	LOC	
ec001:008	-	(.)	PUNC	.␣
ec001:009	ec001:009	ec001:009	VERSE	Srn␣1:9␣
ec001:009	1 2a	mikä	INT.REL.SG.PTV	Mitä␣
ec001:009	2b	(olla)	COP.ACT.PRES.3S	on␣
ec001:009	2b	olla	COP.ACT.PCP2.PERF	ollut
ec001:009	-	(,)	PUNC	,␣
ec001:009	3 4a	se	DEM.SG.PTV	sitä␣
ec001:009	-	(vasta)	ADV.-CLITIC	vastakin␣
ec001:009	4b	olla	COP.ACT.PRES.3S	on
ec001:009	-	(;)	PUNC	;␣
ec001:009	5a	ja	CNJ	ja␣
ec001:009	5b 6a	mikä	INT.REL.SG.PTV	mitä␣
ec001:009	6b	(olla)	COP.ACT.PRES.3S	on␣
ec001:009	6b	tapahtua	ACT.PCP2.PERF	tapahtunut
ec001:009	-	(,)	PUNC	,␣
ec001:009	7 8a	se	DEM.SG.PTV	sitä␣
ec001:009	-	(vasta)	ADV.-CLITIC	vastakin␣
ec001:009	8b	tapahtua	ACT.PRES.3S	tapahtuu
ec001:009	(9a)	-	UNTRANSLATED	
ec001:009	-	(.)	PUNC	.␣
ec001:009	9b	ei	NEGV.3S	Ei␣
ec001:009	9b	olla	COP.ACT.PRES.NEG	ole␣
ec001:009	10	mikään	INDEF.SG.PTV	mitään␣
ec001:009	11	uusi	ADJ.SG.PTV	uutta␣
ec001:009	(13a) 13b	aurinko	SG.GEN	auringon␣
ec001:009	12	alla	PREP	alla
ec001:009	-	(.)	PUNC	.␣
ec001:010	ec001:010	ec001:010	VERSE	Srn␣1:10␣
ec001:010	-	(jos)	SUBORD	Jos␣
ec001:010	2	jokin	INDEF.SG.PTV	jotakin␣
ec001:010	1	olla	COP.ACT.PRES.3S	on
ec001:010	-	(,)	PUNC	,␣
ec001:010	3a	joka	REL.SG.ELA	josta␣
ec001:010	3b	sanoa	PSS.PRES	sanotaan
ec001:010	-	(:)	PUNC	:␣
ec001:010	-	(")	PUNC.LEFT	"
ec001:010	4	katso	INTJ	Katso
ec001:010	-	(,)	PUNC	,␣
ec001:010	5	tämä	DEM.SG.NOM	tämä␣
ec001:010	7	olla	COP.ACT.PRES.3S	on␣
ec001:010	6	uusi	ADJ.SG.PTV	uutta
ec001:010	-	(")	PUNC.RIGHT	"
ec001:010	-	(,)	PUNC	,␣
ec001:010	-	(niin)	ADV.AD-A	niin␣
ec001:010	9	(olla)	COP.ACT.PRES.3S	on␣
ec001:010	-	(se)	DEM.SG.PTV	sitä␣
ec001:010	-	(kuitenkin)	ADV	kuitenkin␣
ec001:010	9	olla	COP.ACT.PCP2.PERF	ollut␣
ec001:010	8	jo	ADV	jo␣
ec001:010	8	ennen	PREP	ennen
ec001:010	-	(,)	PUNC	,␣
ec001:010	10b	ammoinen	ADJ.PL.ESS	ammoisina␣
ec001:010	10a	%case	ESS	
ec001:010	10b	aika	PL.ESS	aikoina
ec001:010	-	(,)	PUNC	,␣
ec001:010	11	joka	REL.PL.NOM	jotka␣
ec001:010	12	(olla)	COP.ACT.PRES.3P	ovat␣
ec001:010	12	olla	COP.ACT.PCP2.PERF	olleet␣
ec001:010	13b 13c	ennen	PREP	ennen␣
ec001:010	13a	%case	?	
ec001:010	pers%13c	me	PERS.PL.PTV	meitä
ec001:010	-	(.)	PUNC	.␣
ec001:011	ec001:011	ec001:011	VERSE	Srn␣1:11␣
ec001:011	1	ei	NEGV.3S	Ei␣
ec001:011	-	(jäädä)	ACT.PRES.NEG	jää␣
ec001:011	2	muisto	SG.PTV	muistoa␣
ec001:011	3b	esi-isä	PL.ELA	esi-isistä
ec001:011	3a	%case	LOC	
ec001:011	-	(;)	PUNC	;␣
ec001:011	7	ei	NEGV.3S.-CLITIC	eikä␣
ec001:011	4a 4b	%clitic	kA	
ec001:011	5b	jälkeläinen	PL.ELA.-CLITIC	jälkeläisistäkään
ec001:011	5a	%case	LOC	
ec001:011	-	(,)	PUNC	,␣
ec001:011	6a	joka	REL.PL.NOM	jotka␣
ec001:011	6b	tulla	ACT.PRES.3P	tulevat
ec001:011	-	(,)	PUNC	,␣
ec001:011	8	jäädä	ACT.IMP.2S	jää␣
ec001:011	10	muisto	SG.PTV	muistoa␣
ec001:011	9	ne	DEM.PL.ALL	niille
ec001:011	-	(,)	PUNC	,␣
ec001:011	12a	joka	REL.PL.NOM	jotka␣
ec001:011	11	%case	NOM	
ec001:011	-	(he)	PERS.PL.GEN	heidän␣
ec001:011	13b	jälkeen	PREP.-3	jälkeensä␣
ec001:011	13a	%case	?	
ec001:011	12b	tulla	ACT.PRES.3P	tulevat
ec001:011	-	(.)	PUNC	.␣
ec001:012	ec001:012	ec001:012	VERSE	Srn␣1:12␣
ec001:012	1	minä	PERS.SG.NOM	Minä
ec001:012	-	(,)	PUNC	,␣
ec001:012	2	saarnaaja	DER.SG.NOM	saarnaaja
ec001:012	-	(,)	PUNC	,␣
ec001:012	3	olla	COP.ACT.PAST.1S	olin␣
ec001:012	6	Israel	PR.SG.GEN	Israelin␣
ec001:012	5	%case	GEN	
ec001:012	4	kuningas	SG.NOM	kuningas␣
ec001:012	7b	Jerusalem	PR.SG.INE	Jerusalemissa
ec001:012	7a	%case	LOC	
ec001:012	-	(.)	PUNC	.␣
ec001:013	ec001:013	ec001:013	VERSE	Srn␣1:13␣
ec001:013	1a	ja	CNJ	Ja␣
ec001:013	1b	(minä)	PERS.SG.NOM	minä␣
ec001:013	1b	kääntää	ACT.PAST.1S	käänsin␣
ec001:013	3	sydän	NOM&SGGEN.-1	sydämeni␣
ec001:013	2	%case	NOM.GEN	
ec001:013	6b	viisaus	DER.SG.ADE	viisaudella␣
ec001:013	6a	%case	LOC	
ec001:013	4b	tutkia	INF3.ILL	tutkimaan␣
ec001:013	4a	%case	LOC	
ec001:013	5a	ja	CNJ	ja␣
ec001:013	5c	miettiä	INF3.ILL	miettimään␣
ec001:013	5b	%case	LOC	
ec001:013	8	kaikki	INDEF.SG.PTV	kaikkea
ec001:013	7	%case	PTV	
ec001:013	-	(,)	PUNC	,␣
ec001:013	9	mikä	INT.REL.SG.PTV	mitä␣
ec001:013	(12a) 12b	aurinko	SG.GEN	auringon␣
ec001:013	11	alla	PREP	alla␣
ec001:013	10	tapahtua	ACT.PRES.3S	tapahtuu
ec001:013	-	(.)	PUNC	.␣
ec001:013	13	tämä	DEM.SG.NOM	Tämä␣
ec001:013	-	(olla)	COP.ACT.PRES.3S	on␣
ec001:013	15	vaikea	ADJ.SG.NOM	vaikea␣
ec001:013	14	työ	SG.NOM	työ
ec001:013	-	(,)	PUNC	,␣
ec001:013	-	(joka)	REL.SG.GEN	jonka␣
ec001:013	17	Jumala	SG.NOM	Jumala␣
ec001:013	16	(olla)	COP.ACT.PRES.3S	on␣
ec001:013	16	antaa	ACT.PCP2.PERF	antanut␣
ec001:013	18b (19a) 19b	ihmis_lapsi	PL.ALL	ihmislapsille
ec001:013	18a	%case	LOC	
ec001:013	-	(,)	PUNC	,␣
ec001:013	-	(he)	PERS.PL.GEN	heidän␣
ec001:013	21	se	DEM.SG.ADE	sillä␣
ec001:013	-	(itse)	REFL.SG.PTV.-3	itseään␣
ec001:013	20b	rasittaa	INF1.TRA.-3	rasittaaksensa
ec001:013	20a	%case	TRA	
ec001:013	-	(.)	PUNC	.␣
ec001:014	ec001:014	ec001:014	VERSE	Srn␣1:14␣
ec001:014	1	(minä)	PERS.SG.NOM	Minä␣
ec001:014	1	katsella	ACT.PAST.1S	katselin␣
ec001:014	3	kaikki	INDEF.PL.PTV	kaikkia␣
ec001:014	2	%case	PTV	
ec001:014	(4a) 4b	teko	PL.PTV	tekoja
ec001:014	-	(,)	PUNC	,␣
ec001:014	5a	mikä	INT.REL.SG.PTV	mitä␣
ec001:014	5b	tehdä	PSS.PRES	tehdään␣
ec001:014	(7a) 7b	aurinko	SG.GEN	auringon␣
ec001:014	6	alla	PREP	alla
ec001:014	-	(,)	PUNC	,␣
ec001:014	8a	ja	CNJ	ja␣
ec001:014	8b	katso	INTJ	katso
ec001:014	-	(,)	PUNC	,␣
ec001:014	9a	se	DEM.SG.NOM	se␣
ec001:014	-	(olla)	COP.ACT.PRES.3S	on␣
ec001:014	9b	kaikki	INDEF.SG.NOM	kaikki␣
ec001:014	10	turhuus	DER.SG.PTV	turhuutta␣
ec001:014	11a	ja	CNJ	ja␣
ec001:014	12	tuuli	SG.GEN	tuulen␣
ec001:014	11b	tavoittelu	DER.SG.PTV	tavoittelua
ec001:014	-	(.)	PUNC	.␣
ec001:015	ec001:015	ec001:015	VERSE	Srn␣1:15␣
ec001:015	1	väärä	ADJ.SG.NOM	Väärä␣
ec001:015	2	ei	NEGV.3S	ei␣
ec001:015	3	voida	ACT.PRES.NEG	voi␣
ec001:015	4b	suoristua	DER.INF1.LAT	suoristua
ec001:015	4a	%case	LAT	
ec001:015	-	(,)	PUNC	,␣
ec001:015	6	ei	NEGV.3S.-CLITIC	eikä␣
ec001:015	5a	%clitic	kA	
ec001:015	5b	vajaa	ADJ.SG.PTV	vajaata␣
ec001:015	7	voida	ACT.PRES.NEG	voi␣
ec001:015	8b	täysi	ADJ.SG.TRA	täydeksi␣
ec001:015	8a	%case	TRA	
ec001:015	8b	laskea	INF1.LAT	laskea
ec001:015	-	(.)	PUNC	.␣
ec001:016	ec001:016	ec001:016	VERSE	Srn␣1:16␣
ec001:016	2	minä	PERS.SG.NOM	Minä␣
ec001:016	1	puhua	ACT.PAST.1S	puhuin␣
ec001:016	4	sydän	SG.INE.-1	sydämessäni␣
ec001:016	3	%case	LOC	
ec001:016	5a 5b	näin	ADV.AD-A	näin
ec001:016	-	(:)	PUNC	:␣
ec001:016	6	minä	PERS.SG.NOM	Minä␣
ec001:016	(7)	-	UNTRANSLATED	
ec001:016	8	(olla)	COP.ACT.PRES.1S	olen␣
ec001:016	8	hankkia	ACT.PCP2.PERF	hankkinut␣
ec001:016	8	suuri	ADJ.SG.GEN	suuren␣
ec001:016	10	viisaus	DER.SG.GEN	viisauden␣
ec001:016	9a	ja	CNJ	ja␣
ec001:016	-	(se)	DEM.SG.PTV	sitä␣
ec001:016	-	(yhä)	ADV	yhä␣
ec001:016	9b	lisätä	ACT.PCP2.PERF	lisännyt
ec001:016	-	(,)	PUNC	,␣
ec001:016	-	(jopa)	ADV	jopa␣
ec001:016	11	yli	PREP	yli␣
ec001:016	12	kaikki	INDEF.PL.GEN	kaikkien
ec001:016	-	(,)	PUNC	,␣
ec001:016	13	joka	REL.PL.NOM	jotka␣
ec001:016	14	(olla)	COP.ACT.PRES.3P	ovat␣
ec001:016	15a 15b	ennen	PREP	ennen␣
ec001:016	pers%15b	minä	PERS.SG.PTV	minua␣
ec001:016	17	Jerusalem	PR.SG.INE	Jerusalemissa␣
ec001:016	16	%case	LOC	
ec001:016	14	hallita	ACT.PCP2.PERF	hallinneet
ec001:016	-	(,)	PUNC	,␣
ec001:016	18a	ja	CNJ	ja␣
ec001:016	20	paljon	ADV.AD-A	paljon␣
ec001:016	19	(olla)	COP.ACT.PRES.3S	on␣
ec001:016	18b	sydän	NOM&SGGEN.-1	sydämeni␣
ec001:016	19	nähdä	ACT.PCP2.PERF	nähnyt␣
ec001:016	21	viisaus	DER.SG.PTV	viisautta␣
ec001:016	22a	ja	CNJ	ja␣
ec001:016	22b	tieto	SG.PTV	tietoa
ec001:016	-	(.)	PUNC	.␣
ec001:017	ec001:017	ec001:017	VERSE	Srn␣1:17␣
ec001:017	1a	ja	CNJ	Ja␣
ec001:017	1b	(minä)	PERS.SG.NOM	minä␣
ec001:017	1b	kääntää	ACT.PAST.1S	käänsin␣
ec001:017	2	sydän	NOM&SGGEN.-1	sydämeni␣
ec001:017	3b	tutkia	INF3.ILL	tutkimaan␣
ec001:017	3a	%case	LOC	
ec001:017	4	viisaus	DER.SG.PTV	viisautta␣
ec001:017	5a	ja	CNJ	ja␣
ec001:017	5b	tieto	SG.PTV	tietoa
ec001:017	-	(,)	PUNC	,␣
ec001:017	6	mielettömyys	DER.SG.PTV	mielettömyyttä␣
ec001:017	7a	ja	CNJ	ja␣
ec001:017	7b	tyhmyys	DER.SG.PTV	tyhmyyttä
ec001:017	-	(,)	PUNC	,␣
ec001:017	-	(ja)	CNJ	ja␣
ec001:017	8	(minä)	PERS.SG.NOM	minä␣
ec001:017	8	(tulla)	ACT.PAST.1S	tulin␣
ec001:017	8	tietää	INF3.ILL	tietämään
ec001:017	-	(,)	PUNC	,␣
ec001:017	9a	että	SUBORD	että␣
ec001:017	10	se	DEM.SG.NOM.-CLITIC	sekin␣
ec001:017	9b	%clitic	kin	
ec001:017	11	olla	COP.ACT.PAST.3S	oli␣
ec001:017	13	tuuli	SG.GEN	tuulen␣
ec001:017	12	tavoitteleminen	DER.SG.PTV	tavoittelemista
ec001:017	-	(.)	PUNC	.␣
ec001:018	ec001:018	ec001:018	VERSE	Srn␣1:18␣
ec001:018	1	sillä	SUBORD	Sillä␣
ec001:018	2a	mikä	INT.REL.SG.INE	missä␣
ec001:018	-	(olla)	COP.ACT.PRES.3S	on␣
ec001:018	2b	paljon	ADV.AD-A	paljon␣
ec001:018	3	viisaus	DER.SG.PTV	viisautta
ec001:018	-	(,)	PUNC	,␣
ec001:018	-	(siinä)	ADV	siinä␣
ec001:018	-	(olla)	COP.ACT.PRES.3S	on␣
ec001:018	4	paljon	ADV.AD-A	paljon␣
ec001:018	5	suru	SG.PTV	surua
ec001:018	-	(;)	PUNC	;␣
ec001:018	6a	ja	CNJ	ja␣
ec001:018	-	(joka)	REL.INDEF.SG.NOM	joka␣
ec001:018	7	tieto	SG.PTV	tietoa␣
ec001:018	6b	lisätä	ACT.PRES.3S	lisää
ec001:018	-	(,)	PUNC	,␣
ec001:018	8	(se)	DEM.SG.NOM	se␣
ec001:018	9	tuska	SG.PTV	tuskaa␣
ec001:018	8	lisätä	ACT.PRES.3S	lisää
ec001:018	-	(.)	PUNC	.␣
ec002:001	ec002:001	ec002:001	VERSE	Srn␣2:1␣
ec002:001	2	minä	PERS.SG.NOM	Minä␣
ec002:001	1	sanoa	ACT.PAST.1S	sanoin␣
ec002:001	3b	sydän	SG.INE.-1	sydämessäni
ec002:001	3a	%case	LOC	
ec002:001	-	(:)	PUNC	:␣
ec002:001	4	tulla	ACT.IMP.2S	Tule
ec002:001	5	%inflection	ACT.IMP.2S	
ec002:001	-	(,)	PUNC	,␣
ec002:001	6	(minä)	PERS.SG.NOM	minä␣
ec002:001	6	(tahtoa)	ACT.PRES.1S	tahdon␣
ec002:001	6	koetella	DER.INF1.LAT	koetella␣
ec002:001	pers%6	sinä	PERS.SG.PTV	sinua␣
ec002:001	7b	ilo	SG.ADE	ilolla
ec002:001	7a	%case	LOC	
ec002:001	(8a)	-	UNTRANSLATED	
ec002:001	-	(,)	PUNC	,␣
ec002:001	8b	nauttia	ACT.IMP.2S	nauti␣
ec002:001	9b	hyvä	ADJ.SG.PTV	hyvää
ec002:001	9a	%case	PTV	
ec002:001	-	(.)	PUNC	.␣
ec002:001	10a	mutta	CNJ	Mutta␣
ec002:001	10b	katso	INTJ	katso
ec002:001	-	(,)	PUNC	,␣
ec002:001	12	se	DEM.SG.NOM.-CLITIC	sekin␣
ec002:001	11	%clitic	kin	
ec002:001	-	(olla)	COP.ACT.PAST.3S	oli␣
ec002:001	13	turhuus	DER.SG.PTV	turhuutta
ec002:001	-	(.)	PUNC	.␣
ec002:002	ec002:002	ec002:002	VERSE	Srn␣2:2␣
ec002:002	1b	nauru	SG.ELA	Naurusta␣
ec002:002	1a	%case	LOC	
ec002:002	2	(minä)	PERS.SG.NOM	minä␣
ec002:002	2	sanoa	ACT.PAST.1S	sanoin
ec002:002	-	(:)	PUNC	:␣
ec002:002	-	(")	PUNC.LEFT	"
ec002:002	3	mieletön	DER.ADJ.SG.PTV	Mieletöntä
ec002:002	-	(!)	PUNC	!
ec002:002	-	(")	PUNC.RIGHT	"␣
ec002:002	4a	ja	CNJ	ja␣
ec002:002	4c	ilo	SG.ELA	ilosta
ec002:002	4b	%case	LOC	
ec002:002	-	(:)	PUNC	:␣
ec002:002	-	(")	PUNC.LEFT	"
ec002:002	5	mikä	INT.REL.SG.PTV	Mitä␣
ec002:002	6	se	DEM.SG.NOM	se␣
ec002:002	7	toimittaa	DER.ACT.PRES.3S	toimittaa
ec002:002	-	(?)	PUNC	?
ec002:002	-	(")	PUNC.RIGHT	"␣
ec002:003	ec002:003	ec002:003	VERSE	Srn␣2:3␣
ec002:003	1	(minä)	PERS.SG.NOM	Minä␣
ec002:003	1	miettiä	ACT.PAST.1S	mietin␣
ec002:003	2b	mieli	SG.INE.-1	mielessäni␣
ec002:003	2a	%case	LOC	
ec002:003	3b	virkistää	INF1.LAT	virkistää␣
ec002:003	3a	%case	LAT	
ec002:003	6	ruumis	SG.PTV.-1	ruumistani␣
ec002:003	5	%case	PTV	
ec002:003	4b	viini	SG.ADE	viinillä␣
ec002:003	4a	%case	LOC	
ec002:003	-	(-)	PUNC	-␣
ec002:003	7a	kuitenkin	ADV	kuitenkin␣
ec002:003	-	(niin)	ADV.AD-A	niin
ec002:003	-	(,)	PUNC	,␣
ec002:003	-	(että)	SUBORD	että␣
ec002:003	7b	sydän	NOM&SGGEN.-1	sydämeni␣
ec002:003	8	harrastaa	ACT.COND.3S	harrastaisi␣
ec002:003	9b	viisaus	DER.SG.PTV	viisautta␣
ec002:003	9a	%case	PTV	
ec002:003	-	(-)	PUNC	-␣
ec002:003	10a	ja	CNJ	ja␣
ec002:003	10c	noudattaa	INF1.LAT	noudattaa␣
ec002:003	10b	%case	LAT	
ec002:003	11b	tyhmyys	DER.SG.PTV	tyhmyyttä
ec002:003	11a	%case	PTV	
ec002:003	-	(,)	PUNC	,␣
ec002:003	12 13	kunnes	ADV	kunnes␣
ec002:003	14	(saada)	ACT.COND.1S	saisin␣
ec002:003	14	nähdä	INF1.LAT	nähdä
ec002:003	-	(,)	PUNC	,␣
ec002:003	15 16	mikä	INT.REL.INDEF.SG.NOM	mikä␣
ec002:003	-	(olla)	COP.ACT.COND.3S	olisi␣
ec002:003	18b (19a) 19b	ihmis_lapsi	PL.ALL	ihmislapsille␣
ec002:003	18a	%case	LOC	
ec002:003	17	hyvä	ADJ.SG.NOM	hyvä
ec002:003	-	(,)	PUNC	,␣
ec002:003	21	(he)	PERS.PL.GEN	heidän␣
ec002:003	21	tehdä	INF1.TRA.-3	tehdäksensä␣
ec002:003	20	%inflection	INF1.TRA.-3	
ec002:003	-	(se)	DEM.SG.PTV	sitä␣
ec002:003	(23a) 23b	taivas	SG.GEN	taivaan␣
ec002:003	22	alla	PREP	alla␣
ec002:003	24	lyhyt	ADJ.PL.ESS	lyhyinä␣
ec002:003	26	elämä	DER.NOM&SGGEN.-3	elämänsä␣
ec002:003	25	päivä	PL.ESS	päivinä
ec002:003	-	(.)	PUNC	.␣
ec002:004	ec002:004	ec002:004	VERSE	Srn␣2:4␣
ec002:004	1	(minä)	PERS.SG.NOM	Minä␣
ec002:004	1	tehdä	ACT.PAST.1S	tein␣
ec002:004	1	suuri	ADJ.PL.PTV	suuria␣
ec002:004	2	työ	PL.PTV	töitä
ec002:004	-	(:)	PUNC	:␣
ec002:004	3	rakentaa	ACT.PAST.1S	rakensin␣
ec002:004	4	itse	REFL.SG.ALL.-1	itselleni␣
ec002:004	5	talo	PL.PTV	taloja
ec002:004	-	(,)	PUNC	,␣
ec002:004	6	istuttaa	DER.ACT.PAST.1S	istutin␣
ec002:004	7	itse	REFL.SG.ALL.-1	itselleni␣
