1t001:001	1t001:001	1t001:001	VERSE	1Tm␣1:1␣
1t001:004	16a	usko	SG.ILL	uskoon
1t001:004	15	%case	LOC	
1t001:004	-	(,)	PUNC	,␣
1t001:004	-	(niin)	ADV.AD-A	niin␣
1t001:004	-	(kehoittaa)	ACT.PRES.1S	kehoitan␣
1t001:004	-	(nyt)	ADV.-CLITIC	nytkin
1t001:004	16b	.	PUNC	.␣
1t001:005	1t001:005	1t001:005	VERSE	1Tm␣1:5␣
1t001:005	2	mutta	CNJ	Mutta␣
1t001:005	(4) 5	käsky	SG.GEN	käskyn␣
1t001:005	(1) 3	pää_määrä	SG.NOM	päämäärä␣
1t001:005	6	olla	COP.ACT.PRES.3S	on␣
1t001:005	7	rakkaus	DER.SG.NOM	rakkaus
1t001:005	-	(,)	PUNC	,␣
1t001:005	-	(joka)	REL.INDEF.SG.NOM	joka␣
1t001:005	-	(tulla)	ACT.PRES.3S	tulee␣
1t001:005	9	puhdas	ADJ.SG.ELA	puhtaasta␣
1t001:005	10	sydän	SG.ELA	sydämestä␣
1t001:005	8	%case	LOC	
1t001:005	11	ja	CNJ	ja␣
1t001:005	13	hyvä	ADJ.SG.ELA	hyvästä␣
1t001:005	12	oma_tunto	SG.ELA	omastatunnosta␣
1t001:005	14	ja	CNJ	ja␣
1t001:005	16a	vilpitön	DER.ADJ.SG.ELA	vilpittömästä␣
1t001:005	15	usko	SG.ELA	uskosta
1t001:005	16b	.	PUNC	.␣
1t001:006	1t001:006	1t001:006	VERSE	1Tm␣1:6␣
1t001:006	2	muutama	INDEF.PL.NOM	Muutamat␣
1t001:006	3	(olla)	COP.ACT.PRES.3P	ovat␣
1t001:006	3	hairahtua	DER.ACT.PCP2.PERF	hairahtuneet␣
1t001:006	1	ne	DEM.PL.ELA	niistä␣
1t001:006	3	pois	ADV	pois␣
1t001:006	-	(ja)	CNJ	ja␣
1t001:006	4	poiketa	ACT.PCP2.PERF	poikenneet␣
1t001:006	6	turha	ADJ.PL.ILL	turhiin␣
1t001:006	6	jaaritus	PL.ILL	jaarituksiin
1t001:006	5	%case	LOC	
1t001:006	-	(,)	PUNC	,␣
1t001:007	1t001:007	1t001:007	VERSE	1Tm␣1:7␣
1t001:007	1	tahtoa	ACT.INF2.MAN	tahtoen␣
1t001:007	2	olla	COP.INF1.LAT	olla␣
1t001:007	3a	lain_opettaja	DER.PL.PTV	lainopettajia
1t001:007	3b	,	PUNC	,␣
1t001:007	5	(vaikka)	SUBORD	vaikka␣
1t001:007	4	ei	NEGV.3P	eivät␣
1t001:007	5	ymmärtää	ACT.PRES.NEG	ymmärrä
1t001:007	-	(,)	PUNC	,␣
1t001:007	6 7	mikä	INT.REL.SG.PTV	mitä␣
1t001:007	8	puhua	ACT.PRES.3P	puhuvat␣
1t001:007	9	ja	CNJ	ja␣
1t001:007	11	mikä	INT.REL.SG.GEN	minkä␣
1t001:007	10	%case	GEN	
1t001:007	12a	varma	ADJ.SG.TRA	varmaksi␣
1t001:007	12a	väittää	ACT.PRES.3P	väittävät
1t001:007	12b	.	PUNC	.␣
1t001:008	1t001:008	1t001:008	VERSE	1Tm␣1:8␣
1t001:008	2	mutta	CNJ	Mutta␣
1t001:008	1	(me)	PERS.PL.NOM	me␣
1t001:008	1	tietää	ACT.PRES.1P	tiedämme
1t001:008	-	(,)	PUNC	,␣
1t001:008	3	että	SUBORD	että␣
1t001:008	(5) 6a	laki	SG.NOM	laki␣
1t001:008	-	(olla)	COP.ACT.PRES.3S	on␣
1t001:008	4	hyvä	ADJ.SG.NOM	hyvä
1t001:008	6b	,	PUNC	,␣
1t001:008	7	kun	SUBORD	kun␣
1t001:008	(8)	-	UNTRANSLATED	
1t001:008	9	se	DEM.SG.PTV	sitä␣
1t001:008	10	laki	SG.GEN	lain␣
1t001:008	sem%10	mukaisesti	DER.ADV.POS	mukaisesti␣
1t001:008	11a	käyttää	PSS.PRES	käytetään␣
1t001:009	1t001:009	1t001:009	VERSE	1Tm␣1:9␣
1t001:009	-	(ja)	CNJ	ja␣
1t001:009	1	tietää	PSS.PRES	tiedetään
1t001:009	(2a)	-	UNTRANSLATED	
1t001:009	-	(,)	PUNC	,␣
1t001:009	3	että	SUBORD	että␣
1t001:009	5	laki	SG.PTV	lakia␣
1t001:009	6	ei	NEGV.3S	ei␣
1t001:009	7a	(olla)	COP.ACT.PRES.NEG	ole␣
1t001:009	7a	panna	PSS.PCP2.PERF	pantu␣
1t001:009	4	vanhurskas	ADJ.SG.ALL	vanhurskaalle
1t001:009	7b	,	PUNC	,␣
1t001:009	9	vaan	SUBORD	vaan␣
1t001:009	8	laiton	DER.ADJ.PL.ALL	laittomille␣
1t001:009	10	ja	CNJ	ja␣
1t001:009	11a	niskoitella:niskoitteleva	ACT.PCP1.PL.ALL	niskoitteleville
1t001:009	11b	,	PUNC	,␣
1t001:009	12	jumalaton	DER.ADJ.PL.ALL	jumalattomille␣
1t001:009	13	ja	CNJ	ja␣
1t001:009	14a	syntinen	ADJ.PL.ALL	syntisille
1t001:009	14b	,	PUNC	,␣
1t001:009	15	epä_hurskas	ADJ.PL.ALL	epähurskaille␣
1t001:009	16	ja	CNJ	ja␣
1t001:009	17a	epä_pyhä	ADJ.PL.ALL	epäpyhille
1t001:009	17b	,	PUNC	,␣
1t001:009	18	isä	NOM&SGGEN.-3	isänsä␣
1t001:009	18	tappaja	DER.PL.ALL	tappajille␣
1t001:009	19	ja	CNJ	ja␣
1t001:009	20a	äiti	NOM&SGGEN.-3	äitinsä␣
1t001:009	20a	tappaja	DER.PL.ALL	tappajille
1t001:009	20b	,	PUNC	,␣
1t001:009	21	murha_mies	PL.ALL	murhamiehille
1t001:009	-	(,)	PUNC	,␣
1t001:010	1t001:010	1t001:010	VERSE	1Tm␣1:10␣
1t001:010	1	haureellinen	ADJ.PL.ALL	haureellisille
1t001:010	-	(,)	PUNC	,␣
1t001:010	2	miehimys	PL.ALL	miehimyksille
1t001:010	-	(,)	PUNC	,␣
1t001:010	3	ihmis_kauppias	PL.ALL	ihmiskauppiaille
1t001:010	-	(,)	PUNC	,␣
1t001:010	4	valhettelija	DER.PL.ALL	valhettelijoille
1t001:010	-	(,)	PUNC	,␣
1t001:010	5a	vala_pattoinen	ADJ.PL.ALL	valapattoisille␣
1t001:010	6	ja	CNJ	ja␣
1t001:010	8	kaikki	INDEF.SG.ALL	kaikelle␣
1t001:010	7	%case	LOC	
1t001:010	9	muu	INDEF.SG.ALL	muulle
1t001:010	-	(,)	PUNC	,␣
1t001:010	10	mikä	INT.REL.INDEF.SG.NOM	mikä␣
1t001:010	13	olla	COP.ACT.PRES.3S	on␣
1t001:010	11	terve	ADJ.SG.PTV	tervettä␣
1t001:010	12	oppi	SG.PTV	oppia␣
1t001:010	13	vastaan	POST	vastaan␣
1t001:010	-	(-)	PUNC	-␣
1t001:011	1t001:011	1t001:011	VERSE	1Tm␣1:11␣
1t001:011	7	autuas	ADJ.SG.GEN	autuaan␣
1t001:011	(6) 8a	Jumala	SG.GEN	Jumalan␣
1t001:011	(4) 5	kirkkaus	DER.SG.GEN	kirkkauden␣
1t001:011	(2) 3	evankeliumi	SG.GEN	evankeliumin␣
1t001:011	1	mukaisesti	DER.ADV.POS	mukaisesti
1t001:011	8b	,	PUNC	,␣
1t001:011	9	joka	REL.INDEF.SG.NOM	joka␣
1t001:011	10	(olla)	COP.ACT.PRES.3S	on␣
1t001:011	11a	minä	PERS.SG.ALL	minulle␣
1t001:011	10	uskoa	PSS.PCP2.PERF	uskottu
1t001:011	11b	.	PUNC	.␣
1t001:012	1t001:012	1t001:012	VERSE	1Tm␣1:12␣
1t001:012	1 2	(minä)	PERS.SG.NOM	Minä␣
1t001:012	1 2	kiittää	ACT.PRES.1S	kiitän␣
1t001:012	3	hän	PERS.SG.PTV	häntä
1t001:012	-	(,)	PUNC	,␣
1t001:012	3	joka	REL.INDEF.SG.NOM	joka␣
1t001:012	5	minä	PERS.SG.ALL	minulle␣
1t001:012	4	(olla)	COP.ACT.PRES.3S	on␣
1t001:012	4	voima	DER.SG.PTV	voimaa␣
1t001:012	4	antaa	ACT.PCP2.PERF	antanut
1t001:012	-	(,)	PUNC	,␣
1t001:012	6	Kristus	PR.SG.PTV	Kristusta␣
1t001:012	7	Jeesus	PR.SG.PTV	Jeesusta
1t001:012	-	(,)	PUNC	,␣
1t001:012	10a	me	PERS.PL.GEN	meidän␣
1t001:012	(8) 9	Herra	SG.PTV.-1	Herraamme
1t001:012	-	(,)	PUNC	,␣
1t001:012	-	(se)	DEM.SG.ELA	siitä
1t001:012	10b	,	PUNC	,␣
1t001:012	11	että	SUBORD	että␣
1t001:012	14	(hän)	PERS.SG.NOM	hän␣
1t001:012	14	katsoa	ACT.PAST.3S	katsoi␣
1t001:012	13	minä	PERS.SG.ACC	minut␣
1t001:012	12	uskollinen	DER.ADJ.SG.TRA	uskolliseksi␣
1t001:012	-	(ja)	CNJ	ja␣
1t001:012	15	asettaa	ACT.PAST.3S	asetti␣
1t001:012	17	palvelus	SG.ILL.-3	palvelukseensa␣
1t001:012	16	%case	LOC	
1t001:013	1t001:013	1t001:013	VERSE	1Tm␣1:13␣
1t001:013	-	(minä)	PERS.SG.ACC	minut
1t001:013	(1) (3)	-	UNTRANSLATED	
1t001:013	-	(,)	PUNC	,␣
1t001:013	2	entinen	ADJ.SG.GEN	entisen␣
1t001:013	4	pilkkaaja	DER.SG.GEN	pilkkaajan␣
1t001:013	5	ja	CNJ	ja␣
1t001:013	6	vainooja	SG.GEN	vainoojan␣
1t001:013	7	ja	CNJ	ja␣
1t001:013	8a	väki_vallan_tekijä	SG.GEN	väkivallantekijän
1t001:013	8b	.	PUNC	.␣
1t001:013	9	mutta	CNJ	Mutta␣
1t001:013	10a	(minä)	PERS.SG.NOM	minä␣
1t001:013	10a	saada	ACT.PAST.1S	sain␣
1t001:013	10a	laupeus	SG.GEN	laupeuden
1t001:013	10b	,	PUNC	,␣
1t001:013	11	koska	SUBORD	koska␣
1t001:013	13	(olla)	COP.ACT.PAST.1S	olin␣
1t001:013	13	tehdä	ACT.PCP2.PERF	tehnyt␣
1t001:013	-	(se)	DEM.SG.PTV	sitä␣
1t001:013	12	tietämätön	DER.ADJ.SG.ESS	tietämättömänä
1t001:013	-	(,)	PUNC	,␣
1t001:013	15a	epä_usko	SG.INE	epäuskossa
1t001:013	14	%case	LOC	
1t001:013	15b	;	PUNC	;␣
1t001:014	1t001:014	1t001:014	VERSE	1Tm␣1:14␣
1t001:014	2	ja	CNJ	ja␣
1t001:014	7	me	PERS.PL.GEN	meidän␣
1t001:014	(5) 6	Herra	NOM&SGGEN.-1	Herramme␣
1t001:014	(3) 4	armo	SG.NOM	armo␣
1t001:014	1	olla	COP.ACT.PAST.3S	oli␣
1t001:014	1	ylen	AD-A	ylen␣
1t001:014	1	runsas	ADJ.SG.NOM	runsas
1t001:014	-	(,)	PUNC	,␣
1t001:014	8	vaikuttaa	ACT.INF2.MAN	vaikuttaen␣
1t001:014	9	usko	SG.PTV	uskoa␣
1t001:014	10	ja	CNJ	ja␣
1t001:014	11	rakkaus	DER.SG.PTV	rakkautta
1t001:014	-	(,)	PUNC	,␣
1t001:014	12	joka	REL.INDEF.SG.NOM	joka␣
1t001:014	-	(olla)	COP.ACT.PRES.3S	on␣
1t001:014	14	Kristus	PR.SG.INE	Kristuksessa␣
1t001:014	15a	Jeesus	PR.SG.INE	Jeesuksessa
1t001:014	13	%case	LOC	
1t001:014	15b	.	PUNC	.␣
1t001:015	1t001:015	1t001:015	VERSE	1Tm␣1:15␣
1t001:015	1	varma	ADJ.SG.NOM	Varma␣
1t001:015	-	(olla)	COP.ACT.PRES.3S	on␣
1t001:015	2	se	DEM.SG.NOM	se␣
1t001:015	3	sana	SG.NOM	sana␣
1t001:015	4	ja	CNJ	ja␣
1t001:015	5	kaikki	INDEF.PL.INS	kaikin␣
1t001:015	5	puoli=sivu,osapuoli,alue	PL.INS	puolin␣
1t001:015	6	vastaan_ottaminen	DER.SG.GEN	vastaanottamisen␣
1t001:015	7a	arvoinen	ADJ.SG.NOM	arvoinen
1t001:015	7b	,	PUNC	,␣
1t001:015	8	että	SUBORD	että␣
1t001:015	9	Kristus	PR.SG.NOM	Kristus␣
1t001:015	10	Jeesus	PR.SG.NOM	Jeesus␣
1t001:015	11	(olla)	COP.ACT.PRES.3S	on␣
1t001:015	11	tulla	ACT.PCP2.PERF	tullut␣
1t001:015	(13) 14	maailma	SG.ILL	maailmaan␣
1t001:015	12	%case	LOC	
1t001:015	15	syntinen	ADJ.PL.PTV	syntisiä␣
1t001:015	16a	pelastaa	INF3.ILL	pelastamaan
1t001:015	16b	,	PUNC	,␣
1t001:015	17	joka	REL.PL.ELA	joista␣
1t001:015	20a	minä	PERS.SG.NOM	minä␣
1t001:015	19	olla	COP.ACT.PRES.1S	olen␣
1t001:015	18	suuri	ADJ.SUP.SG.NOM	suurin
1t001:015	20b	.	PUNC	.␣
1t001:016	1t001:016	1t001:016	VERSE	1Tm␣1:16␣
1t001:016	1	mutta	CNJ	Mutta␣
1t001:016	2 3	sen_tähden	ADV	sentähden␣
1t001:016	4a	(minä)	PERS.SG.NOM	minä␣
1t001:016	4a	saada	ACT.PAST.1S	sain␣
1t001:016	4a	laupeus	SG.GEN	laupeuden
1t001:016	4b	,	PUNC	,␣
1t001:016	5	että	SUBORD	että␣
1t001:016	11	Jeesus	PR.SG.NOM	Jeesus␣
1t001:016	10	Kristus	PR.SG.NOM	Kristus␣
1t001:016	7	minä	PERS.SG.INE	minussa␣
1t001:016	6	%case	LOC	
1t001:016	8	ennen	PREP	ennen␣
1t001:016	8	muu	INDEF.PL.PTV	muita␣
1t001:016	9	osoittaa	ACT.COND.3S	osoittaisi␣
1t001:016	13	kaikki	INDEF.SG.GEN	kaiken␣
1t001:016	(12) 14	pitkä_mielisyys	DER.NOM&SGGEN.-3	pitkämielisyytensä
1t001:016	-	(,)	PUNC	,␣
1t001:016	16	esi_kuva	SG.TRA	esikuvaksi␣
1t001:016	15	%case	TRA	
1t001:016	17	ne	DEM.PL.ALL	niille
1t001:016	-	(,)	PUNC	,␣
1t001:016	17	joka	REL.PL.NOM	jotka␣
1t001:016	18	tulla	ACT.PRES.3P	tulevat␣
1t001:016	19	uskoa	INF3.ILL	uskomaan␣
1t001:016	21	hän	PERS.SG.ILL	häneen
1t001:016	20	%case	LOC	
1t001:016	-	(,)	PUNC	,␣
1t001:016	-	(itse)	REFL.SG.ALL.-3	itsellensä␣
1t001:016	24a	iankaikkinen	ADJ.SG.TRA	iankaikkiseksi␣
1t001:016	23	elämä	DER.SG.TRA	elämäksi
1t001:016	22	%case	TRA	
1t001:016	24b	.	PUNC	.␣
1t001:017	1t001:017	1t001:017	VERSE	1Tm␣1:17␣
1t001:017	2	mutta	CNJ	Mutta␣
1t001:017	(4) 5a	iankaikkinen	ADJ.SG.ALL	iankaikkiselle␣
1t001:017	(1) 3	kuningas	SG.ALL	kuninkaalle
1t001:017	5b	,	PUNC	,␣
1t001:017	6	katoamaton	DER.ADJ.SG.ALL	katoamattomalle
1t001:017	-	(,)	PUNC	,␣
1t001:017	7	näkymätön	DER.ADJ.SG.ALL	näkymättömälle
1t001:017	-	(,)	PUNC	,␣
1t001:017	8	ainoa	INDEF.SG.ALL	ainoalle␣
1t001:017	9a	Jumala	SG.ALL	Jumalalle
1t001:017	9b	,	PUNC	,␣
1t001:017	10	kunnia	SG.NOM	kunnia␣
1t001:017	11	ja	CNJ	ja␣
1t001:017	12	kirkkaus	DER.SG.NOM	kirkkaus␣
1t001:017	(14) 15	aina	ADV	aina␣
1t001:017	13	%case	?	
1t001:017	-	(ja)	CNJ	ja␣
1t001:017	(16) 17a	iankaikkisesti	DER.ADV.POS	iankaikkisesti
1t001:017	17b	!	PUNC	!␣
1t001:017	18a	amen	INTJ	Amen
1t001:017	18b	.	PUNC	.␣
1t001:018	1t001:018	1t001:018	VERSE	1Tm␣1:18␣
1t001:018	1	tämä	DEM.SG.GEN	Tämän␣
1t001:018	(2) 3	käsky	SG.GEN	käskyn␣
1t001:018	4	(minä)	PERS.SG.NOM	minä␣
1t001:018	4	antaa	ACT.PRES.1S	annan␣
1t001:018	5a	sinä	PERS.SG.GEN	sinun␣
1t001:018	4	toimittaa:toimitettava	DER.PSS.PCP1.SG.TRA.-2	toimitettavaksesi
1t001:018	-	(,)	PUNC	,␣
1t001:018	6	poika	NOM&SGGEN.-1	poikani␣
1t001:018	7a	Timoteus	PR.SG.NOM	Timoteus
1t001:018	-	(,)	PUNC	,␣
1t001:018	10	aikainen	ADJ.CMP.PL.GEN	aikaisempien
1t001:018	-	(,)	PUNC	,␣
1t001:018	12	sinä	PERS.SG.ELA	sinusta␣
1t001:018	11	%case	LOC	
1t001:018	13a (9)	(lausua:lausuttu)	PSS.PCP2.PL.GEN	lausuttujen␣
1t001:018	13a (9)	ennustus	DER.PL.GEN	ennustusten␣
1t001:018	8	mukaisesti	DER.ADV.POS	mukaisesti
1t001:018	13b	,	PUNC	,␣
1t001:018	14	että	SUBORD	että␣
1t001:018	17	ne	DEM.PL.GEN	niiden␣
1t001:018	16	nojalla	DER.POST	nojalla␣
1t001:018	15	taistella	ACT.COND.2S	taistelisit␣
1t001:018	19	jalo	ADJ.SG.GEN	jalon␣
1t001:018	(18) 20	taistelu	DER.SG.GEN	taistelun
1t001:018	-	(,)	PUNC	,␣
1t001:019	1t001:019	1t001:019	VERSE	1Tm␣1:19␣
1t001:019	1	säilyttää	DER.ACT.INF2.MAN	säilyttäen␣
1t001:019	2	usko	SG.GEN	uskon␣
1t001:019	3	ja	CNJ	ja␣
1t001:019	4	hyvä	ADJ.SG.GEN	hyvän␣
1t001:019	5a	oma_tunto	SG.GEN	omantunnon
1t001:019	5b	,	PUNC	,␣
1t001:019	6	joka	REL.SG.GEN	jonka␣
1t001:019	7	eräs	INDEF.PL.NOM	eräät␣
1t001:019	8	(olla)	COP.ACT.PRES.3P	ovat␣
1t001:019	8	hyljätä	ACT.PCP2.PERF	hyljänneet␣
1t001:019	-	(ja)	CNJ	ja␣
1t001:019	(10) 11	usko	SG.INE.-3	uskossaan␣
1t001:019	9	%case	LOC	
1t001:019	12a	haaksirikko	SG.ILL	haaksirikkoon␣
1t001:019	12a	joutua	ACT.PCP2.PERF	joutuneet
1t001:019	12b	.	PUNC	.␣
1t001:020	1t001:020	1t001:020	VERSE	1Tm␣1:20␣
1t001:020	1	ne	DEM.PL.PTV	Niitä␣
1t001:020	2	olla	COP.ACT.PRES.3P	ovat␣
1t001:020	3	Hymeneus	PR.SG.NOM	Hymeneus␣
1t001:020	4	ja	CNJ	ja␣
1t001:020	5a	Aleksander	PR.SG.NOM	Aleksander
1t001:020	5b	,	PUNC	,␣
1t001:020	6	joka	REL.PL.NOM	jotka␣
1t001:020	7	(minä)	PERS.SG.NOM	minä␣
1t001:020	7	(olla)	COP.ACT.PRES.1S	olen␣
1t001:020	7	antaa	ACT.PCP2.PERF	antanut␣
1t001:020	(8) 9a	saatana	SG.GEN	saatanan␣
1t001:020	case%9a	haltuun	ADV	haltuun
1t001:020	9b	,	PUNC	,␣
1t001:020	11	kurittaa:kuritettava	PSS.PCP1.PL.TRA	kuritettaviksi
1t001:020	10	%case	TRA	
1t001:020	-	(,)	PUNC	,␣
1t001:020	12	ettei	NEGV.3P	etteivät␣
1t001:020	-	(enää)	ADV	enää␣
1t001:020	13a	pilkata	ACT.COND.NEG	pilkkaisi
1t001:020	13b	.	PUNC	.␣
1t002:001	1t002:001	1t002:001	VERSE	1Tm␣2:1␣
1t002:001	1	(minä)	PERS.SG.NOM	Minä␣
1t002:001	1	kehoittaa	ACT.PRES.1S	kehoitan␣
1t002:001	2	siis	ADV	siis␣
1t002:001	3	ennen	PREP	ennen␣
1t002:001	4	kaikki	INDEF.SG.PTV	kaikkea␣
1t002:001	6	anoa	INF3.ILL	anomaan
1t002:001	-	(,)	PUNC	,␣
1t002:001	7	rukoilla	INF3.ILL	rukoilemaan
1t002:001	-	(,)	PUNC	,␣
1t002:001	5	pitää	INF3.ILL	pitämään␣
1t002:001	8	esi_rukous	PL.PTV	esirukouksia␣
1t002:001	-	(ja)	CNJ	ja␣
1t002:001	9	kiittää	INF3.ILL	kiittämään␣
1t002:001	11	kaikki	INDEF.PL.GEN	kaikkien␣
1t002:001	12a	ihminen	PL.GEN	ihmisten␣
1t002:001	10	puolesta	DER.POST	puolesta
1t002:001	12b	,	PUNC	,␣
1t002:002	1t002:002	1t002:002	VERSE	1Tm␣2:2␣
1t002:002	2	kuningas	PL.GEN	kuningasten␣
1t002:002	3	ja	CNJ	ja␣
1t002:002	4	kaikki	INDEF.SG.GEN	kaiken␣
1t002:002	7	esi_valta	SG.GEN	esivallan␣
1t002:002	5 6 8a	%case	GEN	
1t002:002	1	puolesta	DER.POST	puolesta
1t002:002	8b	,	PUNC	,␣
1t002:002	9	että	SUBORD	että␣
1t002:002	tasp%14	saada	ACT.COND.1P	saisimme␣
1t002:002	14	viettää	INF1.LAT	viettää␣
1t002:002	10	rauhallinen	DER.ADJ.SG.PTV	rauhallista␣
1t002:002	11	ja	CNJ	ja␣
1t002:002	12	hiljainen	ADJ.SG.PTV	hiljaista␣
1t002:002	13	elämä	DER.SG.PTV	elämää␣
1t002:002	16	kaikki	INDEF.SG.INE	kaikessa␣
1t002:002	17	jumalisuus	DER.SG.INE	jumalisuudessa␣
1t002:002	15	%case	LOC	
1t002:002	18	ja	CNJ	ja␣
1t002:002	19a	kunniallisuus	DER.SG.INE	kunniallisuudessa
1t002:002	19b	.	PUNC	.␣
1t002:003	1t002:003	1t002:003	VERSE	1Tm␣2:3␣
1t002:003	-	(sillä)	SUBORD	Sillä␣
1t002:003	1	se	DEM.SG.NOM	se␣
1t002:003	-	(olla)	COP.ACT.PRES.3S	on␣
1t002:003	2	hyvä	ADJ.SG.PTV	hyvää␣
1t002:003	3	ja	CNJ	ja␣
1t002:003	4	otollinen	DER.ADJ.SG.PTV	otollista␣
1t002:003	9a	Jumala	SG.ALL	Jumalalle
1t002:003	5	%case	LOC	
1t002:003	-	(,)	PUNC	,␣
1t002:003	8	me	PERS.PL.GEN	meidän␣
1t002:003	(6) 7	vapahtaja	DER.SG.ALL.-1	vapahtajallemme
1t002:003	9b	,	PUNC	,␣
1t002:004	1t002:004	1t002:004	VERSE	1Tm␣2:4␣
1t002:004	1	joka	REL.INDEF.SG.NOM	joka␣
1t002:004	4	tahtoa	ACT.PRES.3S	tahtoo
1t002:004	-	(,)	PUNC	,␣
1t002:004	-	(että)	SUBORD	että␣
1t002:004	2	kaikki	INDEF.SG.NOM	kaikki␣
1t002:004	3	ihminen	PL.NOM	ihmiset␣
1t002:004	5	pelastua	DER.ACT.COND.3P	pelastuisivat␣
1t002:004	6	ja	CNJ	ja␣
1t002:004	10a	tulla	ACT.COND.3P	tulisivat␣
1t002:004	8	tuntea	INF3.ILL	tuntemaan␣
1t002:004	7	%case	LOC	
1t002:004	9	totuus	SG.GEN	totuuden
1t002:004	10b	.	PUNC	.␣
1t002:005	1t002:005	1t002:005	VERSE	1Tm␣2:5␣
