mk001:001	mk001:001	mk001:001	VERSE	Mk␣1:1␣
mk001:003	6	valmistaa	ACT.IMP.2P	Valmistakaa␣
mk001:003	9a	Herra	SG.ALL	Herralle␣
mk001:003	(7) 8	tie	SG.NOM	tie
mk001:003	9b	,	PUNC	,␣
mk001:003	11	tehdä	ACT.IMP.2P	tehkää␣
mk001:003	(12) 13	polku	PL.NOM	polut␣
mk001:003	14a	hän	PERS.SG.ALL	hänelle␣
mk001:003	10	tasainen	ADJ.PL.TRA	tasaisiksi
mk001:003	14b	'	PUNC.RIGHT	'
mk001:003	14b	"	PUNC.RIGHT	"
mk001:003	14b	,	PUNC	,␣
mk001:004	mk001:004	mk001:004	VERSE	Mk␣1:4␣
mk001:004	1	niin	ADV.AD-A	niin␣
mk001:004	2a	Johannes	PR.SG.NOM	Johannes␣
mk001:004	(3a) 4	Kastaja	SG.NOM	Kastaja␣
mk001:004	9	saarnata	ACT.PAST.3S	saarnasi␣
mk001:004	(6) 7	erä_maa	SG.INE	erämaassa␣
mk001:004	5	%case	LOC	
mk001:004	(8)	-	UNTRANSLATED	
mk001:004	11	parannus	DER.SG.GEN	parannuksen␣
mk001:004	10	kaste	SG.PTV	kastetta␣
mk001:004	14a	synti	PL.GEN	syntien␣
mk001:004	13	anteeksi_saada	INF4.TRA	anteeksisaamiseksi
mk001:004	12	%case	TRA	
mk001:004	14b	.	PUNC	.␣
mk001:005	mk001:005	mk001:005	VERSE	Mk␣1:5␣
mk001:005	1	ja	CNJ	Ja␣
mk001:005	5	koko	ADJ	koko␣
mk001:005	(6) 7	Juudea	PR.SG.GEN	Juudean␣
mk001:005	8	maa	SG.NOM	maa␣
mk001:005	9	ja	CNJ	ja␣
mk001:005	12a	kaikki	INDEF.SG.NOM	kaikki␣
mk001:005	(10) 11	jerusalemilainen	DER.ADJ.PL.NOM	jerusalemilaiset␣
mk001:005	2	vaeltaa	ACT.PAST.3P	vaelsivat␣
mk001:005	4	hän	PERS.SG.GEN	hänen␣
mk001:005	3	tykö	POST.-3	tykönsä
mk001:005	12b	,	PUNC	,␣
mk001:005	13	ja	CNJ	ja␣
mk001:005	16	hän	PERS.SG.NOM	hän␣
mk001:005	15	%case	NOM	
mk001:005	14	kastaa	ACT.PAST.3S	kastoi␣
mk001:005	14	(he)	PERS.PL.ACC	heidät␣
mk001:005	19	Jordan	PR.SG.GEN	Jordanin␣
mk001:005	(18) 20	virta	SG.INE	virrassa
mk001:005	17	%case	LOC	
mk001:005	-	(,)	PUNC	,␣
mk001:005	21	(kun)	SUBORD	kun␣
mk001:005	21	(he)	PERS.PL.NOM	he␣
mk001:005	21	tunnustaa	ACT.PAST.3P	tunnustivat␣
mk001:005	(22) 23	synti	NOM&SGGEN.-3	syntinsä
mk001:005	24a	%pers	3	
mk001:005	24b	.	PUNC	.␣
mk001:006	mk001:006	mk001:006	VERSE	Mk␣1:6␣
mk001:006	1	ja	CNJ	Ja␣
mk001:006	(3) 4	Johannes	PR.SG.ADE	Johanneksella␣
mk001:006	2	olla	COP.ACT.PAST.3S	oli␣
mk001:006	5	puku	SG.NOM	puku␣
mk001:006	6 7	kamelin_karva	PL.ELA	kamelinkarvoista␣
mk001:006	8	ja	CNJ	ja␣
mk001:006	(12) 13	vyötäiset	PL.ADE.-3	vyötäisillään␣
mk001:006	14	%pers	3	
mk001:006	11	%case	LOC	
mk001:006	10 9	nahka_vyö	SG.NOM	nahkavyö
mk001:006	-	(;)	PUNC	;␣
mk001:006	15	ja	CNJ	ja␣
mk001:006	16	(hän)	PERS.SG.NOM	hän␣
mk001:006	16	syödä	ACT.PAST.3S	söi␣
mk001:006	17	heinä_sirkka	PL.PTV	heinäsirkkoja␣
mk001:006	18	ja	CNJ	ja␣
mk001:006	19 20a	metsä_hunaja	SG.PTV	metsähunajaa
mk001:006	20b	.	PUNC	.␣
mk001:007	mk001:007	mk001:007	VERSE	Mk␣1:7␣
mk001:007	1	ja	CNJ	Ja␣
mk001:007	2	(hän)	PERS.SG.NOM	hän␣
mk001:007	2	saarnata	ACT.PAST.3S	saarnasi␣
mk001:007	3a	sanoa	ACT.INF2.MAN	sanoen
mk001:007	3b	:	PUNC	:␣
mk001:007	3b	"	PUNC.LEFT	"
mk001:007	9a	minä	PERS.SG.GEN	Minun␣
mk001:007	8	jälkeen	PREP	jälkeeni␣
mk001:007	4	tulla	ACT.PRES.3S	tulee␣
mk001:007	7	minä	PERS.SG.PTV	minua␣
mk001:007	(5) 6	väkevä	ADJ.CMP.SG.NOM	väkevämpi
mk001:007	9b	,	PUNC	,␣
mk001:007	10	joka	REL.SG.GEN	jonka␣
mk001:007	(16) 17 (18) 19	kengän_paula	SG.PTV	kengänpaulaa␣
mk001:007	(20a)	-	UNTRANSLATED	
mk001:007	12	(minä)	PERS.SG.NOM	minä␣
mk001:007	11	ei	NEGV.1S	en␣
mk001:007	12	olla	COP.ACT.PRES.NEG	ole␣
mk001:007	13	kelvollinen	ADJ.SG.NOM	kelvollinen␣
mk001:007	14	(maahan=alas)	DER.ADV	maahan␣
mk001:007	14	kumartua:kumartunut	ACT.PCP2.SG.ESS	kumartuneena␣
mk001:007	15	päästää	INF3.ILL	päästämään
mk001:007	20b	.	PUNC	.␣
mk001:008	mk001:008	mk001:008	VERSE	Mk␣1:8␣
mk001:008	1	minä	PERS.SG.NOM	Minä␣
mk001:008	2	kastaa	ACT.PRES.1S	kastan␣
mk001:008	3	te	PERS.PL.ACC	teidät␣
mk001:008	4a	vesi	SG.ADE	vedellä
mk001:008	4b	,	PUNC	,␣
mk001:008	6	mutta	CNJ	mutta␣
mk001:008	5	hän	PERS.SG.NOM	hän␣
mk001:008	7	kastaa	ACT.PRES.3S	kastaa␣
mk001:008	8	te	PERS.PL.ACC	teidät␣
mk001:008	11a	Pyhä	ADJ.SG.ADE	Pyhällä␣
mk001:008	10	Henki	SG.ADE	Hengellä
mk001:008	9	%case	LOC	
mk001:008	11b	.	PUNC	.
mk001:008	11b	"	PUNC.RIGHT	"␣
mk001:009	mk001:009	mk001:009	VERSE	Mk␣1:9␣
mk001:009	1	ja	CNJ	Ja␣
mk001:009	(2)	-	UNTRANSLATED	
mk001:009	4	ne	DEM.PL.ESS	niinä␣
mk001:009	(5) 6	päivä	PL.ESS	päivinä␣
mk001:009	3	%case	ESS	
mk001:009	8	Jeesus	PR.SG.NOM	Jeesus␣
mk001:009	7	tulla	ACT.PAST.3S	tuli␣
mk001:009	(11) 12	Galilea	PR.SG.GEN	Galilean␣
mk001:009	10	Nasaret	PR.SG.ELA	Nasaretista
mk001:009	9	%case	LOC	
mk001:009	-	(,)	PUNC	,␣
mk001:009	13	ja	CNJ	ja␣
mk001:009	19a	Johannes	PR.SG.NOM	Johannes␣
mk001:009	18	%case	NOM	
mk001:009	14	kastaa	ACT.PAST.3S	kastoi␣
mk001:009	14	(hän)	PERS.SG.ACC	hänet␣
mk001:009	(16) 17	Jordan	PR.SG.INE	Jordanissa
mk001:009	15	%case	LOC	
mk001:009	19b	.	PUNC	.␣
mk001:010	mk001:010	mk001:010	VERSE	Mk␣1:10␣
mk001:010	1	ja	CNJ	Ja␣
mk001:010	2	heti	ADV	heti
mk001:010	-	(,)	PUNC	,␣
mk001:010	(5) 6	vesi	SG.ELA	vedestä␣
mk001:010	4	%case	LOC	
mk001:010	3	nousta	ACT.INF2.INE.-3	noustessaan
mk001:010	-	(,)	PUNC	,␣
mk001:010	7	(hän)	PERS.SG.NOM	hän␣
mk001:010	7	nähdä	ACT.PAST.3S	näki␣
mk001:010	10 (9)	taivas	PL.GEN	taivasten␣
mk001:010	8	aueta	ACT.PCP1.REFR	aukeavan␣
mk001:010	11	ja	CNJ	ja␣
mk001:010	(12) 13	Henki	SG.GEN	Hengen␣
mk001:010	14	niin_kuin	SUBORD	niinkuin␣
mk001:010	15	kyyhkynen	SG.GEN	kyyhkysen␣
mk001:010	16	laskeutua	DER.ACT.PCP1.REFR	laskeutuvan␣
mk001:010	18a	hän	PERS.SG.ILL	häneen
mk001:010	17	%case	LOC	
mk001:010	18b	.	PUNC	.␣
mk001:011	mk001:011	mk001:011	VERSE	Mk␣1:11␣
mk001:011	1	ja	CNJ	Ja␣
mk001:011	(5) 6a	taivas	PL.ELA	taivaista␣
mk001:011	4	%case	LOC	
mk001:011	3	tulla	ACT.PAST.3S	tuli␣
mk001:011	2	ääni	SG.NOM	ääni
mk001:011	6b	:	PUNC	:␣
mk001:011	6b	"	PUNC.LEFT	"
mk001:011	7	sinä	PERS.SG.NOM	Sinä␣
mk001:011	8	olla	COP.ACT.PRES.2S	olet␣
mk001:011	11	minä	PERS.SG.GEN	minun␣
mk001:011	(12) 13a	rakas	ADJ.SG.NOM	rakas␣
mk001:011	10 (9)	Poika	NOM&SGGEN.-1	Poikani
mk001:011	13b	;	PUNC	;␣
mk001:011	15	sinä	PERS.SG.ILL	sinuun␣
mk001:011	14	%case	LOC	
mk001:011	16a	(minä)	PERS.SG.NOM	minä␣
mk001:011	16a	(olla)	COP.ACT.PRES.1S	olen␣
mk001:011	16a	mielistyä:mielistynyt	ACT.PCP2.SG.NOM	mielistynyt
mk001:011	16b	"	PUNC.RIGHT	"
mk001:011	16b	.	PUNC	.␣
mk001:012	mk001:012	mk001:012	VERSE	Mk␣1:12␣
mk001:012	2	kohta	ADV	Kohta␣
mk001:012	(1)	-	UNTRANSLATED	
mk001:012	-	(se)	DEM.SG.GEN	sen␣
mk001:012	-	(jälkeen)	PREP	jälkeen␣
mk001:012	(3) 4	Henki	SG.NOM	Henki␣
mk001:012	6	ajaa	ACT.PAST.3S	ajoi␣
mk001:012	5	hän	PERS.SG.ACC	hänet␣
mk001:012	(8) 9a	erä_maa	SG.ILL	erämaahan
mk001:012	7	%case	LOC	
mk001:012	9b	.	PUNC	.␣
mk001:013	mk001:013	mk001:013	VERSE	Mk␣1:13␣
mk001:013	1	ja	CNJ	Ja␣
mk001:013	2	(hän)	PERS.SG.NOM	hän␣
mk001:013	2	olla	COP.ACT.PAST.3S	oli␣
mk001:013	(4) 5	erä_maa	SG.INE	erämaassa␣
mk001:013	3	%case	LOC	
mk001:013	6	40	NUM.SG.NOM	neljäkymmentä␣
mk001:013	7	päivä	SG.PTV	päivää
mk001:013	-	(,)	PUNC	,␣
mk001:013	-	(ja)	CNJ	ja␣
mk001:013	(10) 11a	saatana	SG.NOM	saatana␣
mk001:013	9	%case	NOM	
mk001:013	8	kiusata	ACT.PAST.3S	kiusasi␣
mk001:013	-	(hän)	PERS.SG.PTV	häntä
mk001:013	11b	,	PUNC	,␣
mk001:013	12	ja	CNJ	ja␣
mk001:013	13	(hän)	PERS.SG.NOM	hän␣
mk001:013	13	olla	COP.ACT.PAST.3S	oli␣
mk001:013	(15) 16a	peto	PL.GEN	petojen␣
mk001:013	14	seassa	POST	seassa
mk001:013	16b	;	PUNC	;␣
mk001:013	17	ja	CNJ	ja␣
mk001:013	(18) 19	enkeli	PL.NOM	enkelit␣
mk001:013	20	tehdä	ACT.PAST.3P	tekivät␣
mk001:013	21a	hän	PERS.SG.ALL	hänelle␣
mk001:013	20	palvelus	SG.PTV	palvelusta
mk001:013	21b	.	PUNC	.␣
mk001:014	mk001:014	mk001:014	VERSE	Mk␣1:14␣
mk001:014	2	mutta	CNJ	Mutta␣
mk001:014	1	sitten_kuin	SUB	sittenkuin␣
mk001:014	(5) 6	Johannes	PR.SG.NOM	Johannes␣
mk001:014	(3) 4	(olla)	COP.ACT.PAST.3S	oli␣
mk001:014	(3) 4	panna	PSS.PCP2.PERF	pantu␣
mk001:014	(3) 4	vankeus	SG.ILL	vankeuteen
mk001:014	-	(,)	PUNC	,␣
mk001:014	7	mennä	ACT.PAST.3S	meni␣
mk001:014	(8) 9	Jeesus	PR.SG.NOM	Jeesus␣
mk001:014	(11) 12	Galilea	PR.SG.ILL	Galileaan␣
mk001:014	10	%case	LOC	
mk001:014	-	(ja)	CNJ	ja␣
mk001:014	13	saarnata	ACT.PAST.3S	saarnasi␣
mk001:014	(16) 17	Jumala	SG.GEN	Jumalan␣
mk001:014	(14) 15	evankeliumi	SG.PTV	evankeliumia␣
mk001:015	mk001:015	mk001:015	VERSE	Mk␣1:15␣
mk001:015	1	ja	CNJ	ja␣
mk001:015	2	sanoa	ACT.PAST.3S	sanoi
mk001:015	3	:	PUNC	:␣
mk001:015	-	(")	PUNC.LEFT	"
mk001:015	(5) 6	aika	SG.NOM	Aika␣
mk001:015	4	(olla)	COP.ACT.PRES.3S	on␣
mk001:015	4	täyttyä	ACT.PCP2.PERF	täyttynyt
mk001:015	-	(,)	PUNC	,␣
mk001:015	7	ja	CNJ	ja␣
mk001:015	(11) 12a	Jumala	SG.GEN	Jumalan␣
mk001:015	10 (9)	valta_kunta	SG.NOM	valtakunta␣
mk001:015	8	(olla)	COP.ACT.PRES.3S	on␣
mk001:015	8	tulla	ACT.PCP2.PERF	tullut␣
mk001:015	8	lähelle	PREP	lähelle
mk001:015	12b	;	PUNC	;␣
mk001:015	13	tehdä	ACT.IMP.2P	tehkää␣
mk001:015	13	parannus	DER.SG.NOM	parannus␣
mk001:015	14	ja	CNJ	ja␣
mk001:015	15	uskoa	ACT.IMP.2P	uskokaa␣
mk001:015	(17) 18a	evankeliumi	SG.NOM	evankeliumi
mk001:015	16	%case	NOM	
mk001:015	18b	"	PUNC.RIGHT	"
mk001:015	18b	.	PUNC	.␣
mk001:016	mk001:016	mk001:016	VERSE	Mk␣1:16␣
mk001:016	1	ja	CNJ	Ja␣
mk001:016	2	kulkea	ACT.INF2.INE.-3	kulkiessaan␣
mk001:016	(6) 7	Galilea	PR.SG.GEN	Galilean␣
mk001:016	(4) 5	järvi	SG.GEN	järven␣
mk001:016	3	ranta	SG.PTV	rantaa␣
mk001:016	8	(hän)	PERS.SG.NOM	hän␣
mk001:016	8	nähdä	ACT.PAST.3S	näki␣
mk001:016	9	Simon	PR.SG.GEN	Simonin␣
mk001:016	10	ja	CNJ	ja␣
mk001:016	11	Andreas	PR.SG.GEN	Andreaan
mk001:016	-	(,)	PUNC	,␣
mk001:016	14	Simon	PR.SG.GEN	Simonin␣
mk001:016	(12) 13	veli	SG.GEN	veljen
mk001:016	-	(,)	PUNC	,␣
mk001:016	15	heittää	ACT.PCP1.REFR	heittävän␣
mk001:016	15	verkko	SG.PTV	verkkoa␣
mk001:016	(17) 18a	järvi	SG.ILL	järveen
mk001:016	16	%case	LOC	
mk001:016	18b	;	PUNC	;␣
mk001:016	20	sillä	SUBORD	sillä␣
mk001:016	19	(he)	PERS.PL.NOM	he␣
mk001:016	19	olla	COP.ACT.PAST.3P	olivat␣
mk001:016	21a	kalastaja	DER.PL.PTV	kalastajia
mk001:016	21b	.	PUNC	.␣
mk001:017	mk001:017	mk001:017	VERSE	Mk␣1:17␣
mk001:017	1	ja	CNJ	Ja␣
mk001:017	(4) 5a	Jeesus	PR.SG.NOM	Jeesus␣
mk001:017	2	sanoa	ACT.PAST.3S	sanoi␣
mk001:017	3	he	PERS.PL.ALL	heille
mk001:017	5b	:	PUNC	:␣
mk001:017	5b	"	PUNC.LEFT	"
mk001:017	6	seurata	ACT.IMP.2P	Seuratkaa␣
mk001:017	8a	minä	PERS.SG.PTV	minua
mk001:017	7	%case	PTV	
mk001:017	8b	,	PUNC	,␣
mk001:017	9	niin	ADV.AD-A	niin␣
mk001:017	10	(minä)	PERS.SG.NOM	minä␣
mk001:017	10	tehdä	ACT.PRES.1S	teen␣
mk001:017	11	te	PERS.PL.ELA	teistä␣
mk001:017	12	%case	LOC	
mk001:017	14a	ihminen	PL.GEN	ihmisten␣
mk001:017	13	kalastaja	DER.PL.PTV	kalastajia
mk001:017	14b	"	PUNC.RIGHT	"
mk001:017	14b	.	PUNC	.␣
mk001:018	mk001:018	mk001:018	VERSE	Mk␣1:18␣
mk001:018	2	kohta	ADV	Kohta␣
mk001:018	(1)	-	UNTRANSLATED	
mk001:018	3	(he)	PERS.PL.NOM	he␣
mk001:018	3	jättää	ACT.PAST.3P	jättivät␣
mk001:018	(4) 5	verkko	PL.NOM	verkot␣
mk001:018	-	(ja)	CNJ	ja␣
mk001:018	6	seurata	ACT.PAST.3P	seurasivat␣
mk001:018	7a	hän	PERS.SG.PTV	häntä
mk001:018	7b	.	PUNC	.␣
mk001:019	mk001:019	mk001:019	VERSE	Mk␣1:19␣
mk001:019	1	ja	CNJ	Ja␣
mk001:019	2	käydä	PSS.PCP2.-3.TEMP	käytyään␣
mk001:019	-	(siitä)	ADV	siitä␣
mk001:019	3	vähän	ADV	vähän␣
mk001:019	3	(eteenpäin)	ADV	eteenpäin␣
mk001:019	4	(hän)	PERS.SG.NOM	hän␣
mk001:019	4	nähdä	ACT.PAST.3S	näki␣
mk001:019	5	Jaakob	PR.SG.GEN	Jaakobin
mk001:019	-	(,)	PUNC	,␣
mk001:019	(7) 8	Sebedeus	PR.SG.GEN	Sebedeuksen␣
mk001:019	pro%6	poika	SG.GEN	pojan
mk001:019	-	(,)	PUNC	,␣
mk001:019	9	ja	CNJ	ja␣
mk001:019	10	Johannes	PR.SG.GEN	Johanneksen
mk001:019	-	(,)	PUNC	,␣
mk001:019	13	hän	PERS.SG.GEN	hänen␣
mk001:019	(11) 12	veli	NOM&SGGEN.-3	veljensä
mk001:019	-	(,)	PUNC	,␣
mk001:019	15	he	PERS.PL.ACC.-CLITIC	heidätkin␣
mk001:019	14	%clitic	kin	
mk001:019	(17) 18	venhe	SG.INE	venheessä
mk001:019	16	%case	LOC	
mk001:019	-	(,)	PUNC	,␣
mk001:019	19	laittaa	INF3.INE	laittamassa␣
mk001:019	(20) 21a	verkko	PL.PTV.-3	verkkojaan␣
mk001:019	19	kuntoon	DER.ADV	kuntoon
mk001:019	21b	.	PUNC	.␣
mk001:020	mk001:020	mk001:020	VERSE	Mk␣1:20␣
mk001:020	1	ja	CNJ	Ja␣
mk001:020	2	kohta	ADV	kohta␣
mk001:020	3	(hän)	PERS.SG.NOM	hän␣
mk001:020	3	kutsua	ACT.PAST.3S	kutsui␣
mk001:020	4a	he	PERS.PL.ACC	heidät
mk001:020	4b	;	PUNC	;␣
mk001:020	5	ja	CNJ	ja␣
mk001:020	6	(he)	PERS.PL.NOM	he␣
mk001:020	6	jättää	ACT.PAST.3P	jättivät␣
mk001:020	(7) 8	isä	NOM&SGGEN.-3	isänsä
mk001:020	9	%pers	3	
mk001:020	-	(,)	PUNC	,␣
mk001:020	10	Sebedeus	PR.SG.GEN	Sebedeuksen
mk001:020	-	(,)	PUNC	,␣
mk001:020	(15) 16	palkkalainen	CMT.-3	palkkalaisineen␣
mk001:020	14	%case	CMT	
mk001:020	(12) 13	venhe	SG.ILL	venheeseen␣
mk001:020	11	%case	LOC	
mk001:020	-	(ja)	CNJ	ja␣
mk001:020	17	lähteä	ACT.PAST.3P	lähtivät␣
mk001:020	18	seurata	INF3.ILL	seuraamaan␣
mk001:020	19a	hän	PERS.SG.PTV	häntä
mk001:020	19b	.	PUNC	.␣
mk001:021	mk001:021	mk001:021	VERSE	Mk␣1:21␣
mk001:021	1	ja	CNJ	Ja␣
mk001:021	2	(he)	PERS.PL.NOM	he␣
mk001:021	2	saapua	ACT.PAST.3P	saapuivat␣
mk001:021	4a	Kapernaum	PR.SG.ILL	Kapernaumiin
mk001:021	3	%case	LOC	
mk001:021	4b	;	PUNC	;␣
mk001:021	5	ja	CNJ	ja␣
mk001:021	9	(hän)	PERS.SG.NOM	hän␣
mk001:021	9	mennä	ACT.PAST.3S	meni␣
mk001:021	6	kohta	ADV	kohta␣
mk001:021	(7) 8	sapatti	SG.ESS	sapattina␣
mk001:021	(11) 12	synagooga	SG.ILL	synagoogaan␣
mk001:021	10	%case	LOC	
mk001:021	-	(ja)	CNJ	ja␣
mk001:021	13a	opettaa	ACT.PAST.3S	opetti
mk001:021	13b	.	PUNC	.␣
mk001:022	mk001:022	mk001:022	VERSE	Mk␣1:22␣
mk001:022	1	ja	CNJ	Ja␣
mk001:022	2	(he)	PERS.PL.NOM	he␣
mk001:022	2	olla	COP.ACT.PAST.3P	olivat␣
mk001:022	2	hämmästyksissä	DER.ADV.-3	hämmästyksissään␣
mk001:022	6a	hän	PERS.SG.GEN	hänen␣
mk001:022	(4) 5	opetus	DER.SG.ELA.-3	opetuksestansa
mk001:022	3	%case	LOC	
mk001:022	6b	,	PUNC	,␣
mk001:022	8	sillä	SUBORD	sillä␣
mk001:022	9	(hän)	PERS.SG.NOM	hän␣
mk001:022	7	%case	NOM	
mk001:022	9	opettaa	ACT.PAST.3S	opetti␣
mk001:022	10	he	PERS.PL.PTV	heitä␣
mk001:022	11	niin_kuin	SUBORD	niinkuin␣
mk001:022	13	(se)	DEM.SG.NOM	se
mk001:022	-	(,)	PUNC	,␣
mk001:022	13	(joka)	REL.SG.ADE	jolla␣
mk001:022	12	valta	SG.NOM	valta␣
mk001:022	13	olla	COP.ACT.PRES.3S	on
mk001:022	-	(,)	PUNC	,␣
mk001:022	15	ei	NEGV.3S.-CLITIC	eikä␣
mk001:022	14	%clitic	kA	
mk001:022	16	niin_kuin	SUBORD	niinkuin␣
mk001:022	(17) 18a	kirjan_oppinut	ADJ.PL.NOM	kirjanoppineet
mk001:022	18b	.	PUNC	.␣
mk001:023	mk001:023	mk001:023	VERSE	Mk␣1:23␣
mk001:023	1	ja	CNJ	Ja␣
mk001:023	7	he	PERS.PL.GEN	heidän␣
mk001:023	(5) 6	synagooga	SG.INE.-3	synagoogassaan␣
mk001:023	4	%case	LOC	
mk001:023	3	olla	COP.ACT.PAST.3S	oli␣
mk001:023	2	juuri	ADV	juuri␣
mk001:023	2	silloin	ADV	silloin␣
mk001:023	8	mies	SG.NOM	mies
mk001:023	-	(,)	PUNC	,␣
mk001:023	-	(joka)	REL.SG.INE	jossa␣
mk001:023	-	(olla)	COP.ACT.PAST.3S	oli␣
mk001:023	11	saastainen	ADJ.SG.NOM	saastainen␣
mk001:023	10	henki	SG.NOM	henki
mk001:023	9	%case	NOM	
mk001:023	-	(;)	PUNC	;␣
mk001:023	12	ja	CNJ	ja␣
mk001:023	13	(se)	DEM.SG.NOM	se␣
mk001:023	13	huutaa	ACT.PAST.3S	huusi␣
mk001:024	mk001:024	mk001:024	VERSE	Mk␣1:24␣
mk001:024	1a	sanoa	ACT.INF2.MAN	sanoen
mk001:024	1b	:	PUNC	:␣
mk001:024	1b	"	PUNC.LEFT	"
mk001:024	2	mikä	INT.REL.SG.PTV	Mitä␣
mk001:024	5a	sinä	PERS.SG.ADE	sinulla␣
mk001:024	-	(olla)	COP.ACT.PRES.3S	on␣
mk001:024	3	me	PERS.PL.GEN	meidän␣
mk001:024	4	kanssa	POST.-1	kanssamme␣
mk001:024	-	(tekeminen)	DER.SG.PTV	tekemistä
mk001:024	5b	,	PUNC	,␣
mk001:024	6	Jeesus	PR.SG.NOM	Jeesus␣
mk001:024	7a	Nasaretilainen	DER.ADJ.SG.NOM	Nasaretilainen
mk001:024	-	(?)	PUNC	?␣
mk001:024	8	(olla)	COP.ACT.PRES.2S.-CLITIC	Oletko␣
mk001:024	8	tulla	ACT.PCP2.PERF	tullut␣
mk001:024	10a	me	PERS.PL.PTV	meitä␣
mk001:024	9	tuhota	INF3.ILL	tuhoamaan
mk001:024	-	(?)	PUNC	?␣
mk001:024	11	(minä)	PERS.SG.NOM	Minä␣
mk001:024	11	tuntea	ACT.PRES.1S	tunnen␣
mk001:024	12	sinä	PERS.SG.ACC	sinut
mk001:024	-	(,)	PUNC	,␣
mk001:024	13	kuka	INT.SG.NOM	kuka␣
mk001:024	14a	olla	COP.ACT.PRES.2S	olet
mk001:024	14b	,	PUNC	,␣
mk001:024	15	sinä	PERS.SG.NOM	sinä␣
mk001:024	(17) 18a	Jumala	SG.GEN	Jumalan␣
mk001:024	16	Pyhä	ADJ.SG.NOM	Pyhä
mk001:024	18b	.	PUNC	.
mk001:024	18b	"	PUNC.RIGHT	"␣
mk001:025	mk001:025	mk001:025	VERSE	Mk␣1:25␣
mk001:025	1	niin	ADV.AD-A	Niin␣
mk001:025	(4) 5	Jeesus	PR.SG.NOM	Jeesus␣
mk001:025	2	nuhdella	ACT.PAST.3S	nuhteli␣
mk001:025	3	se	DEM.SG.PTV	sitä␣
mk001:025	6a	sanoa	ACT.INF2.MAN	sanoen
mk001:025	6b	:	PUNC	:␣
mk001:025	6b	"	PUNC.LEFT	"
mk001:025	7	vaieta	ACT.IMP.2S	Vaikene␣
mk001:025	8	ja	CNJ	ja␣
mk001:025	9	lähteä	ACT.PRES.NEG	lähde␣
mk001:025	11a	hän	PERS.SG.ELA	hänestä
mk001:025	10	%case	LOC	
mk001:025	11b	"	PUNC.RIGHT	"
mk001:025	11b	.	PUNC	.␣
mk001:026	mk001:026	mk001:026	VERSE	Mk␣1:26␣
mk001:026	1	ja	CNJ	Ja␣
mk001:026	(6) 7	saastainen	ADJ.SG.NOM	saastainen␣
mk001:026	(4) 5	henki	SG.NOM	henki␣
mk001:026	2	kouristaa	ACT.PAST.3S	kouristi␣
mk001:026	3	hän	PERS.SG.PTV	häntä␣
mk001:026	8	ja	CNJ	ja␣
mk001:026	12	lähteä	ACT.PAST.3S	lähti␣
